ID,Name,Category
3556,FORTY ONE,numeral
3557,FORTY TWO,numeral
3558,FORTY SIX,numeral
3559,FORTY SEVEN,numeral
356,SHEARS,noun
3560,FORTY NINE,numeral
3561,FIFTY ONE,numeral
3562,FIFTY TWO,numeral
3563,FIFTY FOUR,numeral
3564,FIFTY SIX,numeral
3565,FIFTY SEVEN,numeral
3566,FIFTY EIGHT,numeral
3567,FIFTY NINE,numeral
3568,SIXTY ONE,numeral
3569,SIXTY TWO,numeral
357,HANG UP,verb
3570,SIXTY FOUR,numeral
3572,SIXTY SIX,numeral
3573,SIXTY SEVEN,numeral
3574,SIXTY EIGHT,numeral
3575,SIXTY NINE,numeral
3576,SEVENTY ONE,numeral
3577,SEVENTY FOUR,numeral
3579,SEVENTY SIX,numeral
358,TINPLATE,noun
3580,SEVENTY SEVEN,numeral
3581,SEVENTY EIGHT,numeral
3582,SEVENTY NINE,numeral
3583,EIGHTY ONE,numeral
3584,EIGHTY TWO,numeral
3585,EIGHTY FOUR,numeral
3586,EIGHTY FIVE,numeral
3587,EIGHTY SIX,numeral
3588,EIGHTY SEVEN,numeral
3589,EIGHTY EIGHT,numeral
359,POTTER,noun
3590,EIGHTY NINE,numeral
3591,NINETY TWO,numeral
3592,NINETY THREE,numeral
3593,NINETY FOUR,numeral
3594,NINETY FIVE,numeral
3595,NINETY SEVEN,numeral
3596,NINETY EIGHT,numeral
3597,TEN MILLION,numeral
3599,BILLION,numeral
36,PUBIC HAIR,noun
360,FAN (ACTION),verb
3604,LIGHT BLUE,adjective
3605,LIGHT GREEN,adjective
3607,MOCCASIN,noun
3608,WARRIOR,noun
361,PEG,noun
3613,LOWER BACK,noun
3614,PANT,verb
3615,BLEED,verb
3616,FAINT (PASS OUT),verb
3617,STUMBLE,verb
3618,STAMP,verb
3619,LEAN,verb
362,STRING,noun
3620,SLEEPY,adjective
3621,DISABLED PERSON,noun
3622,BURN (INJURY),noun
3623,INTESTINAL WORM,noun
3624,LEPROSY,noun
3625,HEADACHE,noun
3626,KNOW,verb
3628,HONOR (SOMEBODY),verb
3629,HESITATE,verb
363,"DWELL (LIVE, RESIDE)",verb
3630,PLAN,noun
3631,PRETEND,verb
3632,GENEROUS,adjective
3633,CURIOUS,adjective
3634,STUBBORN,adjective
3635,ADULT,noun
3636,CO-WIFE,noun
3637,WEAVER,noun
3638,ASSEMBLE (GET TOGETHER),verb
3639,AVOID,verb
364,SMEAR,verb
3640,GOSSIP,verb
3641,SLANDER,verb
3642,COMPLAIN,verb
3643,AGREE,verb
3644,AGREEMENT,noun
3645,PERSUADE,verb
3646,PROVERB,noun
3647,TICKLE (SOMEBODY),verb
3648,SERVE (SOMEONE),verb
3649,PUNISH,verb
365,SPLASH,verb
3651,MUSH (FOOD),noun
3652,FERMENT,verb
3653,COOKING POT,noun
3654,TAKE OUT,verb
3655,STORE UP,verb
3656,PACK,verb
3657,GRANARY,noun
3658,BELLOWS,noun
3659,POLISH (SOMETHING),verb
366,LIMP,verb
3661,RICH PERSON,noun
3662,POOR PERSON,noun
3663,COWRIE SHELL,noun
3664,INHERIT,verb
3665,TRAVEL,verb
3666,WANDER,verb
3667,LOST,adjective
3668,PADDLE (MOVEMENT),verb
3669,LOAD (SOMETHING),verb
367,RIDE,verb
3670,PLUNDER,verb
3671,HUM,verb
3672,DIVORCE (SEPARATE),verb
3673,MOURNING,noun
3674,ANTELOPE,noun
3675,ZEBRA,noun
3676,SHREW,noun
3677,MONGOOSE,noun
3678,ELEPHANT TRUNK,noun
3679,GROWL,verb
3680,RUMINATE,verb
3681,PARTRIDGE,noun
3682,PERCH (OF BIRD),verb
3683,CACKLE,verb
3684,PECK,verb
3685,HISS,verb
3686,CORN HUSK,noun
3687,DESERT,noun
3688,MARSH,noun
3689,BUBBLE,noun
369,OWE,verb
3690,FULL MOON,noun
3691,NEW MOON,noun
3692,SQUEAK,verb
3693,HOT WEATHER,noun
3694,COLD WEATHER,noun
3695,MOVEMENT,noun
3696,THROW AWAY,verb
3697,DIP,verb
3698,SINGE,verb
3699,CONTINUE,verb
37,LIBERATE,verb
370,BARTER,verb
3700,LENGTHEN,verb
3701,HOLLOW,adjective
3702,SLIPPERY,adjective
3703,STICKY,adjective
3704,ODOR (SMELL),noun
3705,SCATTER,verb
3709,BRILLIANT,adjective
371,PICK UP,verb
3711,TIE (NOUN),noun
3714,LARYNX,noun
3716,OVARY,noun
3719,MARMOT,noun
372,POINTED,adjective
3722,FLAMINGO,noun
3723,NIGHTINGALE,noun
3724,STORK,noun
3729,LETTUCE,noun
373,LONG AGO,other
3730,APRICOT,noun
3732,POMEGRANATE,noun
3733,FERRY,noun
3736,INSTEP,noun
3737,BAREFOOT,adjective
3739,MARTEN,noun
374,ONE TIME,other
3740,WHIRLWIND,noun
3743,BRASS,noun
3744,INTERPRETER,noun
3746,VASE,noun
3747,SHAPE,noun
3748,DROP (OF A LIQUID),noun
3749,HATE (LOATHING),noun
375,SNIFF,verb
3750,KHAKI,adjective
3751,BRIGHT YELLOW,adjective
3754,TRANSPARENT,adjective
3755,MOUNTAINOUS,adjective
3758,WINDY,adjective
3759,FOGGY,adjective
376,FRAGRANT,adjective
3760,THUNDERY,adjective
3762,SAFE,adjective
3766,WATER POT,noun
3767,RICE SEEDLING,noun
3768,POUND (FOOD),verb
3769,GRAPEVINE,noun
377,LOUD,adjective
3777,CATFISH,noun
378,PINCH,verb
3780,PET,noun
3783,ONE HUNDRED AND THREE,numeral
3784,ONE HUNDRED AND EIGHT,numeral
3785,TWO HUNDRED AND TWO,numeral
3787,TWO HUNDRED AND FORTY,numeral
379,BLUNT,adjective
3795,DARK GREEN,adjective
3798,STINGER,noun
3799,FISHBONE,noun
38,SPREAD OUT,verb
380,WRINKLED,adjective
3800,IVORY,noun
3801,DATE (FRUIT),noun
3802,FERN,noun
3803,RASPBERRY,noun
3807,EYEBALL,noun
3808,JUNGLE,noun
3809,SCREAM (PRODUCE A CRY),verb
381,BLAME,noun
3810,BOULDER,noun
3812,COWARDLY,adjective
3813,DISOBEDIENT,adjective
3814,HANDSOME,adjective
3815,ALMOND,noun
3817,WANING MOON,noun
382,GOVERN,verb
3821,BROOK,noun
383,MASTER,noun
3830,WALL,noun
3835,BE CALLED BY NAME,adjective
3837,ASTRINGENT,adjective
3838,HANDSPAN,noun
3842,ONE THIRD,noun
3843,BUT,other
3844,CONTEMPT,noun
3845,DISAPPOINTMENT,noun
3846,EXCITEMENT,noun
3847,INTEREST (FEELING),noun
3848,SURPRISE (FEELING),noun
3849,TRIUMPH,noun
385,RESPECT (SOMEBODY),verb
3850,AMUSEMENT,noun
3851,AWE,noun
3852,CONCENTRATION,noun
3853,CONFUSION,noun
3854,SADNESS,noun
3855,ITCH (CAUSE ITCHING OR FEEL ITCHY),verb
3857,EGGSHELL,noun
3858,CONFUSED,adjective
3859,MIDWIFE,noun
386,BATTLE-AXE,noun
3860,POSSESSIONS,noun
3861,FAIL,verb
3862,HEAR OR LISTEN,verb
3866,ABORTION,noun
3869,ANXIOUS,adjective
387,SLING,noun
3870,RUSTY,adjective
3871,MURDERER,noun
3874,KNOWLEDGE,noun
3875,CRIMINAL,noun
3876,DENTIST,noun
3877,DEPRESSION,noun
3878,DIAMOND,noun
3879,IMAGINE,verb
388,FISHNET,noun
3880,FIGHT (COMBAT),noun
3881,PISTOL,noun
3882,ROSE,noun
3883,NOISY,adjective
3884,PATIENT,adjective
3885,IMPATIENT,adjective
3887,NOBODY,other
3891,EARHOLE,noun
3892,ACQUIRE (SOMETHING),verb
3893,AFFORD,verb
3894,ATTACH,verb
3895,DETECT,verb
3896,ROAR,verb
3897,NATURE,noun
3898,ACCEPT,verb
39,KEEN,adjective
390,PUNISHMENT,noun
3901,TAMING,verb
3902,TRUST (SOMEBODY),verb
3903,SYMPATHIZE,verb
3904,ENCOUNTER (MEET),verb
391,BLESS,verb
3914,TURQUOISE,adjective
3915,PRIDE,noun
3916,PLEASURE,noun
3917,DEVIL,noun
3918,CALABASH,noun
392,MAGIC,noun
3923,FEMALE ANIMAL,noun
3929,BRAZILIAN CEDAR,noun
393,CIRCUMCISION,noun
394,SHAMAN (FOLK HEALER),noun
3944,LOWER LIP,noun
3946,BABY SLING,noun
3947,HONEYCOMB,noun
3948,SHOTGUN,noun
395,PILL,noun
3952,REFRIGERATOR,noun
3953,CHARITY,noun
3954,FRIENDSHIP,noun
3955,HOSTILITY,noun
3956,DISPUTE,noun
3957,SYSTEM,noun
3958,SOCIETY,noun
3959,RELATIONSHIP,noun
3960,IDENTITY,noun
3961,TEAM,noun
3962,DISCIPLINE,noun
3964,SPLENDOR,noun
3967,CONTENT,noun
3968,EFFECT,noun
3969,RESULT,noun
3971,METHOD,noun
3972,EXCITED,adjective
3973,DEPRESSED,adjective
3974,UNHAPPY,adjective
3975,NERVOUS,adjective
3976,EXPLODE,verb
3977,SHINY,adjective
3978,COMPANION,noun
3979,TADPOLE,noun
398,PIERCE,verb
3980,GET DRUNK,verb
3981,GUAVA,noun
3982,BREEZE,noun
3983,RED DEER,noun
3984,THESE (PLURAL OF THIS),other
3985,THOSE (PLURAL OF THAT),other
3986,COLLAPSE,verb
3987,HOARSE,adjective
3988,PLATEAU,noun
399,PLANTAIN,noun
3990,LAWN,noun
3993,JINGLE (INSTRUMENT),noun
3996,TOP (TOY),noun
4,COURTYARD,noun
40,ENVY,noun
4001,LIGHT SWITCH,noun
4002,ROLLING PIN,noun
4003,PLIERS,noun
4005,SUITCASE,noun
4009,SPINNING WHEEL,noun
401,OPPRESS,verb
4011,TRUCK,noun
4012,TELESCOPE,noun
4014,MICROPHONE,noun
4018,BLOUSE,noun
4019,CIGAR,noun
402,SURPASS,verb
4020,CLOWN,noun
4023,VIOLIN,noun
4025,LANTERN,noun
4034,SANDALS,noun
4035,SWEATER,noun
404,ALCOHOL (FERMENTED DRINK),noun
406,OLD MAN,noun
409,FORKED BRANCH,noun
41,IGNORE,verb
410,YAM,noun
411,GOURD,noun
413,CARRY ON SHOULDER,verb
414,CARRY ON HEAD,verb
417,THREE TIMES,other
418,FOR A LONG TIME,other
419,SEVERE,adjective
42,STINKING,adjective
420,FOREST,noun
421,RETREAT,verb
423,GET LOST,verb
424,MARRIED MAN,noun
425,BE LATE,adjective
426,MARRIED WOMAN,noun
43,LEAD (GUIDE),verb
430,TWIST,verb
431,UPPER ARM,noun
44,INJURE,verb
442,FRONT TOOTH (INCISOR),noun
444,LONG HAIR,noun
445,UPPER BACK,noun
446,LOWER ARM,noun
447,LOWER LEG,noun
448,STORM CLOUDS,noun
449,CORN FIELD,noun
45,EVIL,adjective
452,DRY SEASON,noun
453,RAINY SEASON,noun
456,GUINEA FOWL,noun
457,BLIND PERSON,noun
458,DEAF PERSON,noun
459,SNAP (OF STICK),verb
46,HOLLOW OUT,verb
460,BREAK (OF ROPE),verb
462,WRAPPER,noun
465,CARRY ON BACK,verb
467,CRAYFISH,noun
47,EXCRETA,noun
471,UPPER LEG (THIGH),noun
472,PELICAN,noun
474,DRESS,noun
476,CUP,noun
477,LATE,other
478,LIP,noun
479,GROW,verb
48,BE SILENT,verb
480,PLATE,noun
481,DISH,noun
482,NOBLE,noun
483,COMPOUND,noun
484,CONDEMN,verb
485,DISAPPEAR,verb
486,MINISTER,noun
487,SHY,adjective
488,MANNER,noun
489,KIDNEY,noun
49,REFUSE,verb
490,DESCENDANTS,noun
491,CENTER,noun
492,THREE,numeral
493,FIVE,numeral
494,FLIRT,verb
495,REVENGE,verb
496,CUCUMBER,noun
497,SCAR,noun
498,CALF OF LEG,noun
499,CURE,verb
5,GAZELLE,noun
50,JACK,noun
500,CRUEL,adjective
501,LIFT,verb
502,NAIL (TOOL),noun
503,FROG,noun
504,LEARN,verb
505,PARENTS,noun
506,MAIZE,noun
507,MELON,noun
508,PERIOD,noun
509,CERTAIN,adjective
51,SORE,noun
513,THIS YEAR,other
514,LAST YEAR,other
515,NEXT YEAR,other
518,SPARK,noun
519,SPOT,noun
52,SHIVER,verb
522,WOLF,noun
523,BACK OF HEAD,noun
525,BLOOD VESSEL,noun
526,HOWL,verb
527,DOG-ROSE,noun
528,DREADFUL,adjective
53,SPIRIT,noun
530,FRECKLE,noun
531,HOW MUCH,other
533,GLUTTON,noun
534,HUMP,noun
535,INFLATED,adjective
536,LOW VOICE,other
537,TURBID,noun
539,NEST,noun
54,SHRINK,verb
540,PALATE,noun
541,POETRY,noun
543,SHUTTLE,noun
544,SPICY,adjective
545,SPRUCE,noun
546,SUCKER,noun
547,SURFACE,noun
549,COPULATE,verb
55,WHISPER,verb
550,DILUTE,verb
552,GROW UP,verb
553,HEW,verb
554,HINDER,verb
555,INFRINGE,verb
557,OFFEND,verb
558,PASS BY,verb
559,BROTHER (OF MAN),noun
56,BAD LUCK,noun
567,REBEL,verb
568,RISE (MOVE UPWARDS),verb
569,SPOIL (BECOME SPOILED),verb
57,ATOP,other
570,STAND UP,verb
571,STING,verb
572,STREW,verb
573,SWAY,verb
574,TRANSIT,verb
575,TREAD,verb
576,DANDRUFF,noun
577,FOREFINGER,noun
578,KISS,verb
579,BATTLE,noun
58,LIQUID,adjective
580,FUR,noun
581,COME BACK,verb
582,LEND,verb
584,DIFFICULT,adjective
585,BOOT,noun
586,GARDEN,noun
587,ANT,noun
588,BROKEN,adjective
589,CLOSED,adjective
59,ELECTRICITY,noun
590,NAKED,adjective
591,ADDRESS,noun
592,PISS,verb
593,POTATO,noun
594,PIECE,noun
595,GROUNDNUT (PEANUT),noun
596,POSTAGE STAMP,noun
597,PHYSICIAN,noun
598,SHELL,noun
6,EARTHQUAKE,noun
60,OAT,noun
600,STRANGE,adjective
602,HIDE (CONCEAL),verb
603,COAT,noun
604,GLASS,noun
605,GRAIN,noun
606,GRASS,noun
607,GRASSHOPPER,noun
608,GULF,noun
609,HAIL,noun
61,INDUCE,verb
610,PORT,noun
611,HARVEST,noun
612,HEAT,noun
613,HIGH TIDE,noun
614,HILL,noun
615,HORSE,noun
616,HOSPITAL,noun
617,ICE,noun
618,PRECIPICE,noun
619,ANIMAL,noun
62,BE SITUATED,other
620,INSECT,noun
621,IRON,noun
622,ISLAND,noun
623,LAGOON,noun
624,LAKE,noun
625,LAMP,noun
626,LAND,noun
627,LEAD (CHEMICAL ELEMENT),noun
628,LEAF,noun
629,LEATHER,noun
63,RUMOUR,noun
630,LIGHT (RADIATION),noun
631,LIVESTOCK,noun
632,LIZARD,noun
633,MARKET,noun
634,MEAT,noun
635,MILK,noun
636,MILL,noun
637,MOSS,noun
639,MOUNTAIN,noun
64,PIN,noun
640,MUD,noun
641,MUSHROOM,noun
642,MUSIC,noun
643,NEED (NOUN),noun
644,OAK,noun
645,OCEAN,noun
646,ASH,noun
647,PAINT (PIGMENTS),noun
648,PAPER,noun
649,PASTURE,noun
65,AMBUSH,noun
651,SEAL,noun
652,PLAIN,noun
653,PLANT (VEGETATION),noun
654,PLASTIC,noun
655,POISON,noun
656,POLICE,noun
657,PRICE,noun
658,RAIN (PRECIPITATION),noun
659,REED,noun
66,KNEEL,verb
661,RELIGION,noun
662,BATTERY,noun
663,BAY,noun
664,RESIN,noun
665,BEE,noun
666,RIVER,noun
667,ROAD,noun
668,ROCK,noun
67,EMBERS,noun
670,ROOT,noun
671,SAND,noun
672,EARLY,adjective
673,SCHOOL,noun
674,MOUTH,noun
675,FAECES (EXCREMENT),noun
676,SHIT (DEFECATE),verb
677,AXE,noun
678,BEARD,noun
679,BRIGHT,adjective
68,TATTOO,noun
680,BREAK (DESTROY OR GET DESTROYED),verb
681,DESTROY,verb
682,SIDE,noun
683,PERSON,noun
684,OWN,verb
685,DECIDE,verb
686,EASY,adjective
687,NOTHING,other
688,LUNG,noun
689,BETWEEN,other
69,SOBER,adjective
690,BOTTOM,noun
691,SEASON,noun
692,BRING,verb
693,FROM,other
694,GET,verb
695,GO,verb
696,STIR,verb
697,CONTAIN,verb
698,WISE,adjective
699,SAD,adjective
7,GATHER,verb
70,BRACKISH,adjective
700,CARRY,verb
701,SLOW,adjective
702,CATCH,verb
703,SOON,other
704,CLEAN,adjective
705,GO UP (ASCEND),verb
706,DARK,adjective
707,REMEMBER,verb
708,SHINE,verb
709,TEACH,verb
71,BY HEART,other
710,WHEEL,noun
711,TALL,adjective
712,RICH,adjective
713,STEAL,verb
714,SEED,noun
715,SHOUT,verb
716,GROAN,verb
717,SWEET,adjective
718,PAY,verb
719,FIND,verb
72,CLAW,noun
720,GOOD LUCK,noun
721,LOW,adjective
722,ATTACK,noun
723,PLACE (POSITION),noun
724,READ,verb
725,OLD PERSON,noun
726,WHILE,noun
727,WHICH,other
728,FIRST,other
729,DAWN,noun
73,BEAK,noun
730,SNAKE,noun
731,BEVERAGE,noun
732,YOUR (SINGULAR),other
733,EARN,verb
734,MAKE,verb
735,OWL,noun
736,YARD,noun
737,LIGHT (IGNITE),verb
738,THING,noun
739,FEED,verb
74,PUPPY,noun
740,SHIP,noun
741,DRIVE,verb
742,END (OF SPACE),noun
744,EGG,noun
745,SHELF,noun
746,SHOP,noun
747,BICYCLE,noun
748,SOW SEEDS,verb
749,ENTER,verb
75,DISGRACE,verb
750,DROP,verb
751,SHRUB,noun
752,STORE,noun
753,PUPIL (STUDENT),noun
754,HURRY,verb
755,DENY,verb
756,DEPEND,verb
757,BUTTON,noun
758,HERON,noun
759,SILVER,noun
76,YOUNG MAN,noun
760,KNOT,noun
761,COVER,verb
762,OUTSIDE,other
763,SKIN,noun
764,SUIT,verb
765,MOVE,verb
766,MENSTRUATION,noun
767,CORPSE,noun
768,LUNCH,noun
769,ROOF,noun
77,YOUNG WOMAN,noun
770,EARRING,noun
771,HAT,noun
772,BELT,noun
773,HAVE,verb
774,CABBAGE,noun
775,TRUMPET,noun
777,FLUTE,noun
778,SMOKE (EXHAUST),noun
779,PART,noun
78,THAT,other
780,OUR,other
782,DEFEAT,noun
783,VICTORY,noun
784,SNOW,noun
785,STRONG,adjective
786,SAILCLOTH,noun
787,SAIL,verb
788,SOAP,noun
789,PEOPLE,noun
79,WASTE,verb
790,READY,adjective
791,STRANGER,noun
792,BOIL (OF LIQUID),verb
793,BOIL (OF SKIN),noun
794,PEN,noun
796,NIPPLE,noun
797,TESTICLES,noun
798,JAW,noun
799,WRIST,noun
8,CURSE,verb
80,DOORPOST,noun
801,RIB,noun
802,ADAM'S APPLE,noun
803,ANKLE,noun
804,WOMB,noun
805,SPINE,noun
806,BLANKET,noun
807,SKILLED,adjective
808,DRIP (FALL IN GLOBULES),verb
809,TROUSERS,noun
81,FATHOM,noun
810,LOCUST,noun
811,SOUL,noun
812,SLAVE,noun
813,DO,verb
814,DRESS UP,verb
815,GOVERNMENT,noun
816,HALF,noun
817,THEY,other
818,WILLOW,noun
819,STOMACH,noun
82,ANGER,noun
820,LAMB,noun
821,POPLAR,noun
822,HOW MANY,other
823,SORCERER,noun
824,WITCH,noun
825,AWAKE,adjective
827,ROLL,verb
829,RAFTER,noun
83,FORBID,verb
830,SOOT,noun
831,BASE,noun
832,BEAN,noun
833,ENDURE,verb
834,BUTTOCKS,noun
835,CHAPTER,noun
836,SCREWDRIVER,noun
837,BLUE,adjective
838,REMAINS,noun
839,ERR,verb
84,JUST,other
843,SPIDER,noun
844,KIND (THING),noun
845,MURDER,noun
846,TIGER,noun
847,THIRSTY,adjective
848,THIRST,noun
849,SPRING (OF WATER),noun
85,GIVE BACK,verb
850,SQUARE,noun
851,STABLE,noun
852,PRIEST,noun
853,ALTAR,noun
854,KETTLE,noun
855,SEIZE,verb
856,HIRE,verb
857,STONE,noun
858,STORM,noun
859,STOVE,noun
86,SIEVE,verb
860,CAUSE,noun
861,JUDGE,noun
862,SUGAR,noun
863,EDGE,noun
864,PUMPKIN,noun
865,FAME,noun
866,WIN,verb
867,GLOVE,noun
868,BANANA,noun
869,BLADE,noun
87,SQUINT-EYED,adjective
870,BREATH,noun
873,TAX,noun
875,SHOEMAKER,noun
876,ARCH,noun
877,MASON,noun
878,HELL,noun
879,COUGH,verb
88,BEEHIVE,noun
880,REPEAT,verb
881,TAILOR,noun
882,PARROT,noun
883,TERMITE,noun
884,SHARE,verb
885,OPPOSITE,adjective
886,PARAKEET,noun
887,BITTER,adjective
888,POISONOUS,adjective
889,FLAME,noun
89,NATIVE COUNTRY,noun
890,MULE,noun
891,TIDE,noun
892,TIME,noun
893,TIN (METAL),noun
894,TOAD,noun
895,TORTOISE,noun
897,SWALLOW,verb
898,TRADE,verb
899,PRESIDENT,noun
9,ANNOUNCE,verb
90,INNOCENT,adjective
900,TRAIN,noun
902,ADULTERY,noun
903,ASPEN,noun
904,BERRY,noun
905,BORING,adjective
906,TREE,noun
907,OLD WOMAN,noun
908,DRUM,noun
909,GARBAGE,noun
91,INSOLENT,adjective
910,DEATH,noun
911,TEMPLE,noun
912,COYOTE,noun
913,CROW,noun
914,SCULPTOR,noun
915,SINK (BASIN),noun
916,LINEN,noun
917,ORNAMENT,noun
919,CHILI PEPPER,noun
92,SPOIL (SOMEBODY OR SOMETHING),verb
920,GRAPE,noun
921,VALLEY,noun
922,PEAR,noun
923,LOVE,verb
924,VEGETABLES,noun
925,CASSAVA,noun
926,RICE,noun
928,EMBRACE,verb
93,DRAW MILK,verb
930,VILLAGE,noun
931,MILLET,noun
932,BARLEY,noun
933,WALL (OF HOUSE),noun
934,BUFFALO,noun
935,WAR,noun
936,STALLION,noun
937,BIRD,noun
938,MARE,noun
940,STRAIN,verb
941,MEAD,noun
942,HONEY,noun
943,WATERFALL,noun
945,SPEAR,noun
946,BLOOD,noun
947,STREAM,noun
948,WATER,noun
949,WATER LEECH,noun
95,SANDFLY,noun
951,WEAPONS,noun
952,WEATHER,noun
953,RAPE,noun
954,WELL,noun
955,GREASY,adjective
956,FLEE,verb
958,WILD ANIMAL,noun
96,CRAWL,verb
960,WIND,noun
961,PEBBLES,noun
962,WOMAN,noun
963,BOOK,noun
964,WOOL,noun
965,WORLD,noun
967,YEAST,noun
968,ACORN,noun
969,CIGARETTE,noun
97,THROUGH,other
970,COCONUT,noun
971,MUST,verb
972,BE ABLE,verb
973,NOODLE,noun
974,TOBACCO,noun
975,SPINACH,noun
976,WEAR,verb
977,ARROW,noun
978,WAVE,noun
979,FARMER,noun
98,ALL,other
980,HEEL,noun
981,ELBOW,noun
983,CONVICT,verb
984,WORK (LABOUR),noun
985,VINEGAR,noun
986,TOMATO,noun
987,REMAIN,verb
988,ACQUIT,verb
989,CLEAR,adjective
99,HUNCHBACK,noun
990,CREEK (TIDAL),noun
991,FRY,verb
992,CLIFF,noun
993,RIVER BED,noun
994,BOW,noun
995,QUIVER (FOR ARROWS),noun
996,DEAF,adjective
998,PUT,verb
999,JOINT,noun
