ID,Tag,Language_ID,Source_Language_ID,Name,Glottocode,Latitude,Longitude,Clade,Location,Quality
beine_mlj,dialect:Gondi:beine_mlj:Lanjoda%20%28Muria%2C%20mlj%29,Gondi,beine_mlj,"Lanjoda (Muria, mlj)",,19.722173,81.650083,S. Dravidian II,"Muria from Lanjoda, Kondagaon Tehsil, Bastar District, Madhya Pradesh; Beine (1994) survey site mlj; Glottolog subgroup per Rama et al. (2017): Southeast Gondi > General Southeast Gondi > Muria",B
beine_mso,dialect:Gondi:beine_mso:Naryanpur%20%28Muria%2C%20mso%29,Gondi,beine_mso,"Naryanpur (Muria, mso)",,19.715389,81.263621,S. Dravidian II,"Muria from Naryanpur Tehsil, Bastar District, Madhya Pradesh; Beine (1994) survey site mso; Glottolog subgroup per Rama et al. (2017): Southeast Gondi > General Southeast Gondi > Muria",B
beine_mud,dialect:Gondi:beine_mud:Dhanora%20%28Muria%2C%20mud%29,Gondi,beine_mud,"Dhanora (Muria, mud)",,19.999900,81.466347,S. Dravidian II,"Muria from Dhanora, Kanker Tehsil, Bastar District, Madhya Pradesh; Beine (1994) survey site mud; Glottolog subgroup per Rama et al. (2017): Southeast Gondi > General Southeast Gondi > Muria",B
beine_pkh,dialect:Gondi:beine_pkh:Kohori%20%28Parsi%20Gondi%2C%20pkh%29,Gondi,beine_pkh,"Kohori (Parsi Gondi, pkh)",,22.593881,80.369154,S. Dravidian II,"Parsi Gondi from Kohori, Mandla Tehsil, Mandla District, Madhya Pradesh; Beine (1994) survey site pkh; Glottolog subgroup per Rama et al. (2017): Northwest Gondi > Northern Gondi",B
beine_pmd,dialect:Gondi:beine_pmd:Nainpur%20%28Parsi%20Gondi%2C%20pmd%29,Gondi,beine_pmd,"Nainpur (Parsi Gondi, pmd)",,22.426606,80.109560,S. Dravidian II,"Parsi Gondi from Nainpur, Mandla Tehsil, Mandla District, Madhya Pradesh; Beine (1994) survey site pmd; Glottolog subgroup per Rama et al. (2017): Northwest Gondi > Northern Gondi",B
beine_prg,dialect:Gondi:beine_prg:Chindwara%20%28prg%29,Gondi,beine_prg,Chindwara (prg),,22.057437,78.938173,S. Dravidian II,"Gondi from Chindwara Tehsil, Chindwara District, Madhya Pradesh; Beine (1994) survey site prg; Glottolog subgroup per Rama et al. (2017): Northwest Gondi > Northern Gondi",B
beine_psh,dialect:Gondi:beine_psh:Mandla%20%28Parsi%20Gondi%2C%20psh%29,Gondi,beine_psh,"Mandla (Parsi Gondi, psh)",,22.597922,80.371385,S. Dravidian II,"Parsi Gondi from Mandla Tehsil, Mandla District, Madhya Pradesh; Beine (1994) survey site psh; Glottolog subgroup per Rama et al. (2017): Northwest Gondi > Northern Gondi",B
beine_rui,dialect:Gondi:beine_rui:Rui%20%28Koitur%20Gondi%2C%20rui%29,Gondi,beine_rui,"Rui (Koitur Gondi, rui)",,20.166887,78.058774,S. Dravidian II,"Koitur Gondi from Rui, Yavatmal Taluk, Yavatmal District, Maharashtra; Beine (1994) survey site rui; Glottolog subgroup per Rama et al. (2017): Northwest Gondi > Southern Gondi",B
mald,dialect:Md:mald:Maldivian,Md,mald,Maldivian,dhiv1236,1.93,73.54,Insular,Maldives,C
Koh,dialect:Mai:Koh:Kohistani,Mai,Koh,Kohistani,indu1241,35.34,73.02,Kohistani,"Indus Kohistan, Khyber Pakhtunkhwa, Pakistan",C
Kand,dialect:Mai:Kand:Kandia,Mai,Kand,Kandia,indu1241,35.34,73.02,Kohistani,"Kandia Valley, Indus Kohistan, Khyber Pakhtunkhwa, Pakistan",C
bang,dialect:kaithal:bang:Bangru,kaithal,bang,Bangru,hary1238,29.02,76.04,W. Hindi,"Bangar, Haryana, India",C
Gau,dialect:Gowro:Gau:Gauro,Gowro,Gau,Gauro,gowr1239,35.1243,73.1233,Kohistani,"Mahrin, Indus Kohistan, Khyber Pakhtunkhwa, Pakistan",C
WPahpoet,dialect:WPah:WPahpoet:Poetic,WPah,WPahpoet,Poetic,hima1250,31.01,77.53,W. Pahari,"West Pahāṛī poetry cited from Hendriksen, Himachali Studies I (1976), with vowels shown phonetically",C
woods2019halbi-BHATPAL,dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29,hal,woods2019halbi-BHATPAL,Bhatpal (Woods 2019),,19.1789067,81.4750824,Halbic,"Bhatpal village, Lohandiguda tahsil, Bastar district, Chhattisgarh; Woods' Raj Murea fieldwork site, 1967-1978; OSM geolocation of the village Woods names",B
beine_oar,dialect:AdivasiOriya:beine_oar:Araku%20Valley%20%28OAR%29,AdivasiOriya,beine_oar,Araku Valley (OAR),,18.3234420,82.8805825,Eastern,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh; Beine (2017) survey site OAR",B
beine_ocu,dialect:Or:beine_ocu:Cuttack%20%28OCU%29,Or,beine_ocu,Cuttack (OCU),,20.4686000,85.8792000,Eastern,"Oriya from Cuttack Tahsil, Cuttack District, Orissa; Beine (2017) survey site OCU",B
beine_hbh,dialect:hal:beine_hbh:Bhatpal%20%28HBH%29,hal,beine_hbh,Bhatpal (HBH),,19.1789067,81.4750824,Halbic,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site HBH",C
beine_bau,dialect:Bhatri:beine_bau:Auli%20%28BAU%29,Bhatri,beine_bau,Auli (BAU),,19.6096232,82.2987685,Halbic,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa; Beine (2017) survey site BAU",C
beine_bsa,dialect:Bhatri:beine_bsa:Sargipal%20%28BSA%29,Bhatri,beine_bsa,Sargipal (BSA),,19.0870758,82.0235715,Halbic,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site BSA",C
beine_bje,dialect:Bhatri:beine_bje:Jeypore%20%28BJE%29,Bhatri,beine_bje,Jeypore (BJE),,18.8587537,82.5720034,Halbic,"Bhatri from Jeypore Tahsil, Koraput District, Orissa; Beine (2017) survey site BJE",B
beine_bkp,dialect:Bhatri:beine_bkp:Kotpad%20%28BKP%29,Bhatri,beine_bkp,Kotpad (BKP),,19.0711224,82.3444368,Halbic,"Bhatri from Kotpad Tahsil, Koraput District, Orissa; Beine (2017) survey site BKP",B
beine_bum,dialect:Bhatri:beine_bum:Umarkot%20%28BUM%29,Bhatri,beine_bum,Umarkot (BUM),,19.6666956,82.2061251,Halbic,"Bhatri from Umarkot Tahsil, Koraput District, Orissa; Beine (2017) survey site BUM",B
beine_bcb,dialect:Bhatri:beine_bcb:Chote%20Badal%20%28BCB%29,Bhatri,beine_bcb,Chote Badal (BCB),,19.0870758,82.0235715,Halbic,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site BCB",C
beine_ban,dialect:Bhatri:beine_ban:Anantpur%20%28BAN%29,Bhatri,beine_ban,Anantpur (BAN),,19.5885769,81.6628742,Halbic,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site BAN",C
beine_bar,dialect:Bhatri:beine_bar:Karpaud%20%28BAR%29,Bhatri,beine_bar,Karpaud (BAR),,19.3656888,82.0874619,Halbic,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site BAR",C
beine_bag,dialect:Bhatri:beine_bag:Amaguda%20%28BAG%29,Bhatri,beine_bag,Amaguda (BAG),,19.1657971,81.9884772,Halbic,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh; Beine (2017) survey site BAG",B
arli,dialect:RomBalk:arli:Arli,RomBalk,arli,Arli,,41.9973,21.4280,Migratory,Skopje and Kosovo (approximate centre of the Arli group named in the Romani source),C
bugurdzi,dialect:RomBalk:bugurdzi:Bugurd%C5%BEi,RomBalk,bugurdzi,Bugurdži,,42.6629,21.1655,Migratory,Kosovo (approximate centre of the Bugurdži group named in the Romani source),C
ursari,dialect:RomVlax:ursari:Ursari,RomVlax,ursari,Ursari,,45.9432,24.9668,Migratory,Romania (approximate centre of the Ursari group named in the Romani source),C
idukki-muthuvan-chempakathozhu,dialect:Muthuvan:idukki-muthuvan-chempakathozhu:Chempakathozhu,Muthuvan,idukki-muthuvan-chempakathozhu,Chempakathozhu,muth1236,10.05,76.95,S. Dravidian I,"Chempakathozhu, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-itticity,dialect:Muthuvan:idukki-muthuvan-itticity:Itticity,Muthuvan,idukki-muthuvan-itticity,Itticity,muth1236,10.05,76.95,S. Dravidian I,"Itticity, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-kavakudi,dialect:Muthuvan:idukki-muthuvan-kavakudi:Kavakudi,Muthuvan,idukki-muthuvan-kavakudi,Kavakudi,muth1236,10.05,76.95,S. Dravidian I,"Kavakudi, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-kozhiyala,dialect:Muthuvan:idukki-muthuvan-kozhiyala:Kozhiyala,Muthuvan,idukki-muthuvan-kozhiyala,Kozhiyala,muth1236,10.05,76.95,S. Dravidian I,"Kozhiyala, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-kunchipara,dialect:Muthuvan:idukki-muthuvan-kunchipara:Kunchipara,Muthuvan,idukki-muthuvan-kunchipara,Kunchipara,muth1236,10.05,76.95,S. Dravidian I,"Kunchipara, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-kurathikudi,dialect:Muthuvan:idukki-muthuvan-kurathikudi:Kurathikudi,Muthuvan,idukki-muthuvan-kurathikudi,Kurathikudi,muth1236,10.05,76.95,S. Dravidian I,"Kurathikudi, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-thalayirappan,dialect:Muthuvan:idukki-muthuvan-thalayirappan:Thalayirappan,Muthuvan,idukki-muthuvan-thalayirappan,Thalayirappan,muth1236,10.05,76.95,S. Dravidian I,"Thalayirappan, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-muthuvan-valsapetti,dialect:Muthuvan:idukki-muthuvan-valsapetti:Valsapetti,Muthuvan,idukki-muthuvan-valsapetti,Valsapetti,muth1236,10.05,76.95,S. Dravidian I,"Valsapetti, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-chinnaparakudi,dialect:Mannan:idukki-mannan-chinnaparakudi:Chinnaparakudi,Mannan,idukki-mannan-chinnaparakudi,Chinnaparakudi,mann1246,9.85,77.15,S. Dravidian I,"Chinnaparakudi, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-kodakallu,dialect:Mannan:idukki-mannan-kodakallu:Kodakallu,Mannan,idukki-mannan-kodakallu,Kodakallu,mann1246,9.85,77.15,S. Dravidian I,"Kodakallu, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-kovilmala,dialect:Mannan:idukki-mannan-kovilmala:Kovilmala,Mannan,idukki-mannan-kovilmala,Kovilmala,mann1246,9.85,77.15,S. Dravidian I,"Kovilmala, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-kumily,dialect:Mannan:idukki-mannan-kumily:Kumily,Mannan,idukki-mannan-kumily,Kumily,mann1246,9.85,77.15,S. Dravidian I,"Kumily, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-thinkalkadu,dialect:Mannan:idukki-mannan-thinkalkadu:Thinkalkadu,Mannan,idukki-mannan-thinkalkadu,Thinkalkadu,mann1246,9.85,77.15,S. Dravidian I,"Thinkalkadu, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-vattamedu,dialect:Mannan:idukki-mannan-vattamedu:Vattamedu,Mannan,idukki-mannan-vattamedu,Vattamedu,mann1246,9.85,77.15,S. Dravidian I,"Vattamedu, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-mannan-veliyampara,dialect:Mannan:idukki-mannan-veliyampara:Veliyampara,Mannan,idukki-mannan-veliyampara,Veliyampara,mann1246,9.85,77.15,S. Dravidian I,"Veliyampara, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-urali-poovandikudi,dialect:Urali:idukki-urali-poovandikudi:Poovandikudi,Urali,idukki-urali-poovandikudi,Poovandikudi,ural1274,9.85,76.97,S. Dravidian I,"Poovandikudi, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-urali-vanchivayal,dialect:Urali:idukki-urali-vanchivayal:Vanchivayal,Urali,idukki-urali-vanchivayal,Vanchivayal,ural1274,9.85,76.97,S. Dravidian I,"Vanchivayal, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-malapulaya-dendukombu,dialect:MalaPulaya:idukki-malapulaya-dendukombu:Dendukombu,MalaPulaya,idukki-malapulaya-dendukombu,Dendukombu,pula1261,9.75,77.10,S. Dravidian I,"Dendukombu, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
idukki-paliya-lebbakandam,dialect:Paliya:idukki-paliya-lebbakandam:Lebbakandam,Paliya,idukki-paliya-lebbakandam,Lebbakandam,pali1274,9.60,77.16,S. Dravidian I,"Lebbakandam, Idukki district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-elachivazhi,dialect:Irula:palakkad-irula-elachivazhi:Elachivazhi,Irula,palakkad-irula-elachivazhi,Elachivazhi,irul1243,11.353,76.7959,S. Dravidian I,"Elachivazhi, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-goolikadavu,dialect:Irula:palakkad-irula-goolikadavu:Goolikadavu,Irula,palakkad-irula-goolikadavu,Goolikadavu,irul1243,11.353,76.7959,S. Dravidian I,"Goolikadavu, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-kolappady,dialect:Irula:palakkad-irula-kolappady:Kolappady,Irula,palakkad-irula-kolappady,Kolappady,irul1243,11.353,76.7959,S. Dravidian I,"Kolappady, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-kunjapana,dialect:Irula:palakkad-irula-kunjapana:Kunjapana,Irula,palakkad-irula-kunjapana,Kunjapana,irul1243,11.353,76.7959,S. Dravidian I,"Kunjapana, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-mandhimala,dialect:Irula:palakkad-irula-mandhimala:Mandhimala,Irula,palakkad-irula-mandhimala,Mandhimala,irul1243,11.353,76.7959,S. Dravidian I,"Mandhimala, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-nadupathy,dialect:Irula:palakkad-irula-nadupathy:Nadupathy,Irula,palakkad-irula-nadupathy,Nadupathy,irul1243,11.353,76.7959,S. Dravidian I,"Nadupathy, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-nakkuppathy,dialect:Irula:palakkad-irula-nakkuppathy:Nakkuppathy,Irula,palakkad-irula-nakkuppathy,Nakkuppathy,irul1243,11.353,76.7959,S. Dravidian I,"Nakkuppathy, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-varagampady,dialect:Irula:palakkad-irula-varagampady:Varagampady,Irula,palakkad-irula-varagampady,Varagampady,irul1243,11.353,76.7959,S. Dravidian I,"Varagampady, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-irula-vilamarathoor,dialect:Irula:palakkad-irula-vilamarathoor:Vilamarathoor,Irula,palakkad-irula-vilamarathoor,Vilamarathoor,irul1243,11.353,76.7959,S. Dravidian I,"Vilamarathoor, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
nilgiri-irula-kunjapanai,dialect:Irula:nilgiri-irula-kunjapanai:Kunjapanai,Irula,nilgiri-irula-kunjapanai,Kunjapanai,irul1243,11.42,76.86,S. Dravidian I,"Kunjapanai, Mele Nadu Irula; Kotagiri taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-kolikarai,dialect:Irula:nilgiri-irula-kolikarai:Kolikarai,Irula,nilgiri-irula-kolikarai,Kolikarai,irul1243,11.42,76.86,S. Dravidian I,"Kolikarai, Mele Nadu Irula; Kotagiri taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-chemmanarai,dialect:Irula:nilgiri-irula-chemmanarai:Chemmanarai,Irula,nilgiri-irula-chemmanarai,Chemmanarai,irul1243,11.42,76.86,S. Dravidian I,"Chemmanarai, Mele Nadu Irula; Kotagiri taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-kilkupkad,dialect:Irula:nilgiri-irula-kilkupkad:Kilkupkad,Irula,nilgiri-irula-kilkupkad,Kilkupkad,irul1243,11.42,76.86,S. Dravidian I,"Kilkupkad, Mele Nadu Irula; Kotagiri taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-mettukal,dialect:Irula:nilgiri-irula-mettukal:Mettukal,Irula,nilgiri-irula-mettukal,Mettukal,irul1243,11.42,76.86,S. Dravidian I,"Mettukal, Mele Nadu Irula; Kotagiri taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-chokkanalli,dialect:Irula:nilgiri-irula-chokkanalli:Chokkanalli,Irula,nilgiri-irula-chokkanalli,Chokkanalli,irul1243,11.51,76.64,S. Dravidian I,"Chokkanalli, Northern Irula; Ootacamund taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-mavanalla,dialect:Irula:nilgiri-irula-mavanalla:Mavanalla,Irula,nilgiri-irula-mavanalla,Mavanalla,irul1243,11.51,76.64,S. Dravidian I,"Mavanalla, Northern Irula; Ootacamund taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-anaikatty,dialect:Irula:nilgiri-irula-anaikatty:Anaikatty,Irula,nilgiri-irula-anaikatty,Anaikatty,irul1243,11.51,76.64,S. Dravidian I,"Anaikatty, Northern Irula; Ootacamund taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-bookapuram,dialect:Irula:nilgiri-irula-bookapuram:Bookapuram,Irula,nilgiri-irula-bookapuram,Bookapuram,irul1243,11.51,76.64,S. Dravidian I,"Bookapuram, Northern Irula; Ootacamund taluk, Nilgiri district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-thaliyur,dialect:Irula:nilgiri-irula-thaliyur:Thaliyur,Irula,nilgiri-irula-thaliyur,Thaliyur,irul1243,11.30,76.94,S. Dravidian I,"Thaliyur, Vette Kada Irula; Mettupalayam taluk, Coimbatore district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
nilgiri-irula-nellithurai,dialect:Irula:nilgiri-irula-nellithurai:Nellithurai,Irula,nilgiri-irula-nellithurai,Nellithurai,irul1243,11.30,76.94,S. Dravidian I,"Nellithurai, Vette Kada Irula; Mettupalayam taluk, Coimbatore district, Tamil Nadu, India. Coordinate is the approximate taluk centre because SIL ESR 2018-010 prints no village coordinates",C
palakkad-muduga-chittoor,dialect:Muduga:palakkad-muduga-chittoor:Chittoor,Muduga,palakkad-muduga-chittoor,Chittoor,mudu1239,10.98,76.68,S. Dravidian I,"Chittoor, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-muduga-dundoor,dialect:Muduga:palakkad-muduga-dundoor:Dundoor,Muduga,palakkad-muduga-dundoor,Dundoor,mudu1239,10.98,76.68,S. Dravidian I,"Dundoor, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-kurumba-gottiyoorkandi,dialect:Kurumba:palakkad-kurumba-gottiyoorkandi:Gottiyoorkandi,Kurumba,palakkad-kurumba-gottiyoorkandi,Gottiyoorkandi,atta1243,11.05,76.70,S. Dravidian I,"Gottiyoorkandi, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-kurumba-thudukki,dialect:Kurumba:palakkad-kurumba-thudukki:Thudukki,Kurumba,palakkad-kurumba-thudukki,Thudukki,atta1243,11.05,76.70,S. Dravidian I,"Thudukki, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-alukurumba-banigudisola,dialect:AluKurumba:palakkad-alukurumba-banigudisola:Banigudisola,AluKurumba,palakkad-alukurumba-banigudisola,Banigudisola,aluk1238,11.35,76.80,S. Dravidian I,"Banigudisola, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-kadar-cherunelli-colony,dialect:Kadar:palakkad-kadar-cherunelli-colony:Cherunelli%20colony,Kadar,palakkad-kadar-cherunelli-colony,Cherunelli colony,kada1242,10.35,76.75,S. Dravidian I,"Cherunelli colony, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-kadar-parambikulam,dialect:Kadar:palakkad-kadar-parambikulam:Parambikulam,Kadar,palakkad-kadar-parambikulam,Parambikulam,kada1242,10.35,76.75,S. Dravidian I,"Parambikulam, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-malamalasar-ancham-colony,dialect:MalaMalasar:palakkad-malamalasar-ancham-colony:Ancham%20colony,MalaMalasar,palakkad-malamalasar-ancham-colony,Ancham colony,mala1457,10.55,76.88,S. Dravidian I,"Ancham colony, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-malasar-oriental-estate,dialect:Malasar:palakkad-malasar-oriental-estate:Oriental%20Estate,Malasar,palakkad-malasar-oriental-estate,Oriental Estate,mala1458,10.60,76.85,S. Dravidian I,"Oriental Estate, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-eravallan-chappakkad,dialect:Eravallan:palakkad-eravallan-chappakkad:Chappakkad,Eravallan,palakkad-eravallan-chappakkad,Chappakkad,erav1242,10.62,76.80,S. Dravidian I,"Chappakkad, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-eravallan-sarkarpathy,dialect:Eravallan:palakkad-eravallan-sarkarpathy:Sarkarpathy,Eravallan,palakkad-eravallan-sarkarpathy,Sarkarpathy,erav1242,10.62,76.80,S. Dravidian I,"Sarkarpathy, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
palakkad-malasar-ellakkadu,dialect:Malasar:palakkad-malasar-ellakkadu:Ellakkadu,Malasar,palakkad-malasar-ellakkadu,Ellakkadu,mala1458,10.60,76.85,S. Dravidian I,"Ellakkadu, Palakkad district, Kerala, India (survey site; the report prints no coordinates)",C
koch2011-garo-tura,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29,Garo,koch2011-garo-tura,Garo (Tura),garo1247,25.51,90.21,Other,"Garo (Tura), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-rongdani-rabha-tura,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29,Rabha,koch2011-rongdani-rabha-tura,Rongdani Rabha (Tura),rabh1238,25.90,90.50,Other,"Rongdani Rabha (Tura), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-harigaya-koch-ampati,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29,Koch,koch2011-harigaya-koch-ampati,Harigaya Koch (Ampati),koch1250,25.52,90.22,Other,"Harigaya Koch (Ampati), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-harigaya-koch-harigaon,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29,Koch,koch2011-harigaya-koch-harigaon,Harigaya Koch (Harigaon village),koch1250,25.52,90.22,Other,"Harigaya Koch (Harigaon village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-koch-rabha-debitola,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29,Koch,koch2011-koch-rabha-debitola,Koch-Rabha (Debitola village),koch1250,25.52,90.22,Other,"Koch-Rabha (Debitola village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-margan-koch-marganpara,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29,Koch,koch2011-margan-koch-marganpara,Margan Koch (Marganpara village),koch1250,25.52,90.22,Other,"Margan Koch (Marganpara village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-tintekiya-koch-haldibari,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29,Koch,koch2011-tintekiya-koch-haldibari,Tintekiya Koch (Haldibari village),koch1250,25.52,90.22,Other,"Tintekiya Koch (Haldibari village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-tintekiya-koch-noksi,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29,Koch,koch2011-tintekiya-koch-noksi,Tintekiya Koch (Noksi village),koch1250,25.52,90.22,Other,"Tintekiya Koch (Noksi village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-tintekiya-koch-santipuri,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29,Koch,koch2011-tintekiya-koch-santipuri,Tintekiya Koch (Santipuri village),koch1250,25.52,90.22,Other,"Tintekiya Koch (Santipuri village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-wanang-koch-khalpara,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29,Koch,koch2011-wanang-koch-khalpara,Wanang Koch (Khalpara village),koch1250,25.52,90.22,Other,"Wanang Koch (Khalpara village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
koch2011-wanang-koch-khilbui,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29,Koch,koch2011-wanang-koch-khilbui,Wanang Koch (Khilbui village),koch1250,25.52,90.22,Other,"Wanang Koch (Khilbui village), Meghalaya/Assam, India (survey site; the report prints no coordinates)",C
tripura2011-0-bangla,dialect:B:tripura2011-0-bangla:Bangla%20%28%29,B,tripura2011-0-bangla,Bangla (),beng1280,23.4710,88.5565,Eastern,"Bangla (), Bangladesh (survey site; the report prints no coordinates)",C
tripura2011-a-boro-pharangsia,dialect:Kokborok:tripura2011-a-boro-pharangsia:Boro%20Pharangsia%20%28Usoi%29,Kokborok,tripura2011-a-boro-pharangsia,Boro Pharangsia (Usoi),kokb1239,23.84,91.28,Other,"Boro Pharangsia (Usoi), Bangladesh (survey site; the report prints no coordinates)",C
tripura2011-b-choto-madhuk,dialect:Kokborok:tripura2011-b-choto-madhuk:Choto%20Madhuk%20%28Usoi%29,Kokborok,tripura2011-b-choto-madhuk,Choto Madhuk (Usoi),kokb1239,23.84,91.28,Other,"Choto Madhuk (Usoi), Bangladesh (survey site; the report prints no coordinates)",C
tripura2011-c-dolchari,dialect:Kokborok:tripura2011-c-dolchari:Dolchari%20%28Gabing%29,Kokborok,tripura2011-c-dolchari,Dolchari (Gabing),kokb1239,23.84,91.28,Other,"Dolchari (Gabing), Bangladesh (survey site; the report prints no coordinates)",C
