Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-ahmad-kim-sangma2011kochbd,52,0,150,ring (on finger),1,m,Nalchapra,aŋti,installed,,silkochbd2011:i150:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,150,ring (on finger),1,r,Chandabhoi,aŋti,installed,,silkochbd2011:i150:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,150,ring (on finger),1,b,Nokshi,anthi,installed,,silkochbd2011:i150:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,150,ring (on finger),1,c,Kholchanda,anthi,installed,,silkochbd2011:i150:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,150,ring (on finger),1,q,Uttor Nokshi,anthi,installed,,silkochbd2011:i150:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,1,m,Nalchapra,baɾa,installed,,silkochbd2011:i151:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,2,q,Uttor Nokshi,ʃoka,installed,,silkochbd2011:i151:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,2,r,Chandabhoi,ʃoka,installed,,silkochbd2011:i151:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,2,b,Nokshi,soka,installed,,silkochbd2011:i151:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,2,c,Kholchanda,soka,installed,,silkochbd2011:i151:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,3,l,Bharatpur,tʃola,installed,,silkochbd2011:i151:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,151,clothing,4,0,Bangla,poʃak,installed,,silkochbd2011:i151:0:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,1,l,Bharatpur,sam,installed,,silkochbd2011:i153:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,1,m,Nalchapra,sam,installed,,silkochbd2011:i153:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,2,b,Nokshi,pantʃak̚,installed,,silkochbd2011:i153:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,2,c,Kholchanda,pantʃak̚,installed,,silkochbd2011:i153:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,2,r,Chandabhoi,pantʃak̚,installed,,silkochbd2011:i153:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,3,0,Bangla,oʃud,installed,,silkochbd2011:i153:0:1
kim-ahmad-kim-sangma2011kochbd,52,0,153,medicine,4,q,Uttor Nokshi,paŋkur,installed,,silkochbd2011:i153:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,1,b,Nokshi,lɛk̚kha,installed,,silkochbd2011:i154:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,1,c,Kholchanda,lɛk̚kha,installed,,silkochbd2011:i154:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,1,l,Bharatpur,lɛk̚kha,installed,,silkochbd2011:i154:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,1,m,Nalchapra,lɛk̚kha,installed,,silkochbd2011:i154:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,1,r,Chandabhoi,lɛk̚kha,installed,,silkochbd2011:i154:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,2,0,Bangla,kaɡodʒ,installed,,silkochbd2011:i154:0:1
kim-ahmad-kim-sangma2011kochbd,52,0,154,paper,2,q,Uttor Nokshi,kaɡodʒ,installed,,silkochbd2011:i154:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,1,b,Nokshi,suʃi,installed,,silkochbd2011:i155:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,1,c,Kholchanda,suʃi,installed,,silkochbd2011:i155:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,2,l,Bharatpur,sɨlʃimi,installed,,silkochbd2011:i155:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,2,m,Nalchapra,sɨlʃimi,installed,,silkochbd2011:i155:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,3,0,Bangla,ʃutʃ,installed,,silkochbd2011:i155:0:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,3,r,Chandabhoi,ʃuʃi,installed,,silkochbd2011:i155:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,155,needle,4,q,Uttor Nokshi,bɪndi,installed,,silkochbd2011:i155:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,1,b,Nokshi,khuntɪŋ,installed,,silkochbd2011:i156:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,1,c,Kholchanda,khuntɪŋ,installed,,silkochbd2011:i156:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,1,r,Chandabhoi,khuntɪŋ,installed,,silkochbd2011:i156:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,1,q,Uttor Nokshi,kɪntɪŋ,installed,,silkochbd2011:i156:q:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,2,q,Uttor Nokshi,kɪntɪŋ,installed,,silkochbd2011:i156:q:2
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,2,l,Bharatpur,pitɨŋ,installed,,silkochbd2011:i156:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,2,m,Nalchapra,pitɨŋ,installed,,silkochbd2011:i156:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,156,thread,3,0,Bangla,ʃuta,installed,,silkochbd2011:i156:0:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,1,b,Nokshi,nohɛk̚,installed,,silkochbd2011:i157:b:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,1,c,Kholchanda,nohɛk̚,installed,,silkochbd2011:i157:c:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,1,r,Chandabhoi,nohɛk̚,installed,,silkochbd2011:i157:r:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,1,l,Bharatpur,noɡɛk̚,installed,,silkochbd2011:i157:l:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,1,m,Nalchapra,noɡɛk̚,installed,,silkochbd2011:i157:m:1
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,2,0,Bangla,dʒha$u,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,0,157,broom,3,q,Uttor Nokshi,tʃatabaɾi,installed,,silkochbd2011:i157:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),1,b,Nokshi,kortʃali,installed,,silkochbd2011:i158:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),1,q,Uttor Nokshi,kortʃali,installed,,silkochbd2011:i158:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),1,c,Kholchanda,kortʃila,installed,,silkochbd2011:i158:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),2,0,Bangla,tʃamotʃ,installed,,silkochbd2011:i158:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),2,l,Bharatpur,tʃamotʃ,installed,,silkochbd2011:i158:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),2,m,Nalchapra,tʃamotʃ,installed,,silkochbd2011:i158:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,158,spoon (for eating),2,r,Chandabhoi,tʃamotʃ,installed,,silkochbd2011:i158:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,b,Nokshi,hatur,installed,,silkochbd2011:i160:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,c,Kholchanda,hatur,installed,,silkochbd2011:i160:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,l,Bharatpur,hatur,installed,,silkochbd2011:i160:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,m,Nalchapra,hatur,installed,,silkochbd2011:i160:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,q,Uttor Nokshi,hatur,installed,,silkochbd2011:i160:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,r,Chandabhoi,hatur,installed,,silkochbd2011:i160:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,160,hammer,1,0,Bangla,hatuɾi,installed,,silkochbd2011:i160:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,1,q,Uttor Nokshi,ruwa,installed,,silkochbd2011:i161:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,2,b,Nokshi,wakɛŋ,installed,,silkochbd2011:i161:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,2,c,Kholchanda,wakɛŋ,installed,,silkochbd2011:i161:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,2,r,Chandabhoi,wakɛŋ,installed,,silkochbd2011:i161:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,3,0,Bangla,kuthar,installed,,silkochbd2011:i161:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,3,l,Bharatpur,kuthar,installed,,silkochbd2011:i161:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,161,axe,3,m,Nalchapra,kuthar,installed,,silkochbd2011:i161:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,0,Bangla,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,b,Nokshi,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,c,Kholchanda,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,l,Bharatpur,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,m,Nalchapra,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,q,Uttor Nokshi,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,162,bow,1,r,Chandabhoi,dh!nuk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,0,Bangla,tir,installed,,silkochbd2011:i163:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,b,Nokshi,tir,installed,,silkochbd2011:i163:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,c,Kholchanda,tir,installed,,silkochbd2011:i163:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,l,Bharatpur,tir,installed,,silkochbd2011:i163:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,m,Nalchapra,tir,installed,,silkochbd2011:i163:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,q,Uttor Nokshi,tir,installed,,silkochbd2011:i163:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,163,arrow,1,r,Chandabhoi,tir,installed,,silkochbd2011:i163:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,1,b,Nokshi,tʃɛwal,installed,,silkochbd2011:i164:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,1,c,Kholchanda,tʃɛwal,installed,,silkochbd2011:i164:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,1,q,Uttor Nokshi,tʃɛwal,installed,,silkochbd2011:i164:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,1,r,Chandabhoi,tʃɛwal,installed,,silkochbd2011:i164:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,2,m,Nalchapra,ɡuthɨni,installed,,silkochbd2011:i164:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,2,l,Bharatpur,ɡuthini,installed,,silkochbd2011:i164:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,164,spear,3,0,Bangla,b!rʃa,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,l,Bharatpur,wal,installed,,silkochbd2011:i165:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,m,Nalchapra,wal,installed,,silkochbd2011:i165:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,b,Nokshi,war,installed,,silkochbd2011:i165:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,c,Kholchanda,war,installed,,silkochbd2011:i165:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,q,Uttor Nokshi,war,installed,,silkochbd2011:i165:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,1,r,Chandabhoi,war,installed,,silkochbd2011:i165:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,165,fire,2,0,Bangla,aɡun,installed,,silkochbd2011:i165:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,1,b,Nokshi,thap̚pala,installed,,silkochbd2011:i166:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,1,c,Kholchanda,thap̚pala,installed,,silkochbd2011:i166:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,1,q,Uttor Nokshi,thap̚pala,installed,,silkochbd2011:i166:q:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,1,r,Chandabhoi,thap̚pala,installed,,silkochbd2011:i166:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,2,m,Nalchapra,thaphɾa,installed,,silkochbd2011:i166:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,2,l,Bharatpur,thapɾa,installed,,silkochbd2011:i166:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,166,ashes,3,0,Bangla,tʃhai,installed,,silkochbd2011:i166:0:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,1,l,Bharatpur,walkhu,installed,,silkochbd2011:i167:l:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,1,m,Nalchapra,walkhu,installed,,silkochbd2011:i167:m:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,1,b,Nokshi,warkhu,installed,,silkochbd2011:i167:b:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,1,c,Kholchanda,warkhu,installed,,silkochbd2011:i167:c:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,1,r,Chandabhoi,warkhu,installed,,silkochbd2011:i167:r:1
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,2,0,Bangla,dhoa�,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,52,1,167,smoke,3,q,Uttor Nokshi,dhum-,installed,,silkochbd2011:i167:q:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,0,Bangla,mombati,installed,,silkochbd2011:i168:0:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,b,Nokshi,mombati,installed,,silkochbd2011:i168:b:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,c,Kholchanda,mombati,installed,,silkochbd2011:i168:c:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,l,Bharatpur,mombati,installed,,silkochbd2011:i168:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,m,Nalchapra,mombati,installed,,silkochbd2011:i168:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,q,Uttor Nokshi,mombati,installed,,silkochbd2011:i168:q:1
kim-ahmad-kim-sangma2011kochbd,53,0,168,candle,1,r,Chandabhoi,mombati,installed,,silkochbd2011:i168:r:1
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,1,l,Bharatpur,ruŋ,installed,,silkochbd2011:i169:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,1,m,Nalchapra,ruŋ,installed,,silkochbd2011:i169:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,2,b,Nokshi,nauk� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,2,c,Kholchanda,nauk� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,2,q,Uttor Nokshi,nauk� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,2,0,Bangla,nouk� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,169,boat,2,r,Chandabhoi,nouk� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,b,Nokshi,lam,installed,,silkochbd2011:i170:b:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,c,Kholchanda,lam,installed,,silkochbd2011:i170:c:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,q,Uttor Nokshi,lam,installed,,silkochbd2011:i170:q:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,r,Chandabhoi,lam,installed,,silkochbd2011:i170:r:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,l,Bharatpur,ram,installed,,silkochbd2011:i170:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,1,m,Nalchapra,ram,installed,,silkochbd2011:i170:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,170,road,2,0,Bangla,ɾasta / ʃoɾok,installed,,silkochbd2011:i170:0:1
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,1,b,Nokshi,lai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,1,c,Kholchanda,lai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,1,q,Uttor Nokshi,lai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,1,r,Chandabhoi,lai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,2,l,Bharatpur,rɛ#ɛŋ,installed,,silkochbd2011:i172:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,2,m,Nalchapra,rɛ#ɛŋ,installed,,silkochbd2011:i172:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,172,to go,3,0,Bangla,dʒawa,installed,,silkochbd2011:i172:0:1
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,1,b,Nokshi,phain� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,1,c,Kholchanda,phain� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,1,q,Uttor Nokshi,phain� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,1,r,Chandabhoi,phain� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,1,l,Bharatpur,phina,installed,,silkochbd2011:i173:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,2,m,Nalchapra,hi,installed,,silkochbd2011:i173:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,173,to come,3,0,Bangla,aʃa,installed,,silkochbd2011:i173:0:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,b,Nokshi,tʃap̚,installed,,silkochbd2011:i174:b:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,c,Kholchanda,tʃap̚,installed,,silkochbd2011:i174:c:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,l,Bharatpur,tʃap̚,installed,,silkochbd2011:i174:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,m,Nalchapra,tʃap̚,installed,,silkochbd2011:i174:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,q,Uttor Nokshi,tʃap̚,installed,,silkochbd2011:i174:q:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,1,r,Chandabhoi,tʃap̚,installed,,silkochbd2011:i174:r:1
kim-ahmad-kim-sangma2011kochbd,53,0,174,to stand,2,0,Bangla,daɾano,installed,,silkochbd2011:i174:0:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,1,q,Uttor Nokshi,moʃoŋ,installed,,silkochbd2011:i175:q:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,2,b,Nokshi,nu,installed,,silkochbd2011:i175:b:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,2,c,Kholchanda,nu,installed,,silkochbd2011:i175:c:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,2,l,Bharatpur,nu,installed,,silkochbd2011:i175:l:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,2,r,Chandabhoi,nu,installed,,silkochbd2011:i175:r:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,3,m,Nalchapra,mu,installed,,silkochbd2011:i175:m:1
kim-ahmad-kim-sangma2011kochbd,53,0,175,to sit,4,0,Bangla,b!ʃa,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,1,m,Nalchapra,ramari,installed,,silkochbd2011:i177:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,2,b,Nokshi,bɛɾai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,2,c,Kholchanda,bɛɾai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,2,r,Chandabhoi,bɛɾai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,3,l,Bharatpur,rai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,4,0,Bangla,hat� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,177,to walk,5,q,Uttor Nokshi,l-ɖʒ-mlai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,0,r,Chandabhoi,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,1,b,Nokshi,pur,installed,,silkochbd2011:i178:b:1
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,2,l,Bharatpur,pɨu �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,2,c,Kholchanda,pu,installed,,silkochbd2011:i178:c:1
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,3,m,Nalchapra,bul,installed,,silkochbd2011:i178:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,4,0,Bangla,o$a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,178,to fly,4,q,Uttor Nokshi,o$a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,b,Nokshi,daŋ,installed,,silkochbd2011:i179:b:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,c,Kholchanda,daŋ,installed,,silkochbd2011:i179:c:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,l,Bharatpur,daŋ,installed,,silkochbd2011:i179:l:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,m,Nalchapra,daŋ,installed,,silkochbd2011:i179:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,q,Uttor Nokshi,daŋ,installed,,silkochbd2011:i179:q:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,1,r,Chandabhoi,daŋ,installed,,silkochbd2011:i179:r:1
kim-ahmad-kim-sangma2011kochbd,53,1,179,to enter,2,0,Bangla,ɖhoka,installed,,silkochbd2011:i179:0:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,1,b,Nokshi,tʃasum,installed,,silkochbd2011:i180:b:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,1,c,Kholchanda,tʃasum,installed,,silkochbd2011:i180:c:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,1,r,Chandabhoi,taʃum,installed,,silkochbd2011:i180:r:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,2,m,Nalchapra,ɡathɨlni,installed,,silkochbd2011:i180:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,3,0,Bangla,lathi maɾa,installed,,silkochbd2011:i180:0:1
kim-ahmad-kim-sangma2011kochbd,53,1,180,to kick,4,q,Uttor Nokshi,ɡuɾei � aʃik,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,1,b,Nokshi,huŋ,installed,,silkochbd2011:i181:b:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,1,c,Kholchanda,huŋ,installed,,silkochbd2011:i181:c:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,1,l,Bharatpur,huŋ,installed,,silkochbd2011:i181:l:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,1,m,Nalchapra,huŋ,installed,,silkochbd2011:i181:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,1,r,Chandabhoi,huŋ,installed,,silkochbd2011:i181:r:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,2,0,Bangla,ʃatar kata,installed,,silkochbd2011:i181:0:1
kim-ahmad-kim-sangma2011kochbd,53,1,181,to swim,3,q,Uttor Nokshi,hatɾei �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,b,Nokshi,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,c,Kholchanda,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,l,Bharatpur,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,m,Nalchapra,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,q,Uttor Nokshi,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,1,r,Chandabhoi,tʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,53,1,182,to see,2,0,Bangla,dɛkha,installed,,silkochbd2011:i182:0:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,1,b,Nokshi,nathum,installed,,silkochbd2011:i183:b:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,1,c,Kholchanda,nathum,installed,,silkochbd2011:i183:c:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,1,r,Chandabhoi,nathum,installed,,silkochbd2011:i183:r:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,2,0,Bangla,ʃona,installed,,silkochbd2011:i183:0:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,3,l,Bharatpur,nana,installed,,silkochbd2011:i183:l:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,3,m,Nalchapra,nani#,installed,,silkochbd2011:i183:m:1
kim-ahmad-kim-sangma2011kochbd,53,1,183,to hear,4,q,Uttor Nokshi,nathim,installed,,silkochbd2011:i183:q:1
