Status,Reason,Proto_Burushaski_ID,Proto_Source_Key,CDIAL_ID,Claim_Source_Entry_ID,Legacy_Form_ID,Source_Key,Language_ID,Form,Gloss,Source,Prior_Relation,New_Relation,Comparison_IDs
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3375-c07d0e50b552,proto-burushaski:indo-aryan:ia-3375-c07d0e50b552,3375,3375,45-4909,berger-entry-5035:dialect:1,Bur,kuśőlo,"kuśőlo -muč broken piece of glass, porcelain, etc., broken pumpkin bowl",berger-auto[p. 128 (printed p. 248)],variant,variant,burushaski:ia-3375-c07d0e50b552:cdial:3375:dd4caa908b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3406-249ee342e428,proto-burushaski:indo-aryan:ia-3406-249ee342e428,3406,3406,45-4928,berger-entry-5055,Bur,kuyō̌ć,"subjects, population; 331",berger-auto[p. 128 (printed p. 249)],reflex,reflex,burushaski:ia-3406-249ee342e428:cdial:3406:d56bb8cac9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3407-e51456146b79,proto-burushaski:indo-aryan:ia-3407-e51456146b79,3407,3407,45-4920,berger-entry-5046,Bur,kū̂par,"deep cistern (to sh. kúup, T 3407)",berger-auto[p. 128 (printed p. 249)],reflex,reflex,burushaski:ia-3407-e51456146b79:cdial:3407:d56bb8cac9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3418-9d82157cc7da,proto-burushaski:indo-aryan:ia-3418-9d82157cc7da,3418,3418,45-4815,berger-entry-4946,Bur,kilkíli,kirkáli -muč Hausidechse,berger-auto[p. 126 (printed p. 245)],reflex,reflex,burushaski:ia-3418-9d82157cc7da:cdial:3418:5f7c200d22
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3418-9d82157cc7da,proto-burushaski:indo-aryan:ia-3418-9d82157cc7da,3418,3418,45-4816,berger-entry-4946:dialect:1,Bur,kirkáli,kirkáli -muč Hausidechse,berger-auto[p. 126 (printed p. 245)],variant,variant,burushaski:ia-3418-9d82157cc7da:cdial:3418:5f7c200d22
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3448-c9196c20829e,proto-burushaski:indo-aryan:ia-3448-c9196c20829e,3448,3448,45-4824,berger-entry-4953,Bur,kiś,"inherited land, land ownership (T 3448; cf. kic)",berger-auto[p. 126 (printed p. 245)],reflex,reflex,burushaski:ia-3448-c9196c20829e:cdial:3448:5f7c200d22
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3496-16000cd7a66f,proto-burushaski:indo-aryan:ia-3496-16000cd7a66f,3496,14406,0-158373,,Bur,kōər,,CDIAL,borrowed,reflex,burushaski:ia-3496-16000cd7a66f:cdial:3496:fd978f8d68
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3496-38e0e6d1bbd6,proto-burushaski:indo-aryan:ia-3496-38e0e6d1bbd6,3496,3496,45-4845,berger:p246:c1:e004,Bur,kō̂r,"rock cave, space under an overhanging rock (for Capricorns and people as protection against rain)",berger-auto[p. 127 (printed p. 246)],reflex,reflex,burushaski:ia-3496-38e0e6d1bbd6:cdial:3496:c000914f31
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3504-88bf382697ba,proto-burushaski:indo-aryan:ia-3504-88bf382697ba,3504,3504,45-5105,berger-entry-5231,Bur,kʰun,"corner, angle ; ; side",berger-auto[p. 132 (printed p. 257)],reflex,reflex,burushaski:ia-3504-88bf382697ba:cdial:3504:c951c9bf1e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3546-3a75c6f40660,proto-burushaski:indo-aryan:ia-3546-3a75c6f40660,3546,3546,45-3063,berger-entry-3171,Bur,guti,the word also means -muċ hut; subdivision of a tribe (smaller than roóm),berger-auto[p. 85 (printed p. 163)],reflex,reflex,burushaski:ia-3546-3a75c6f40660:cdial:3546:f2d7020de9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3546-3a75c6f40660,proto-burushaski:indo-aryan:ia-3546-3a75c6f40660,3546,3546,45-3064,berger-entry-3171:dialect:1,Bur,kugú,the word also means -muċ hut; subdivision of a tribe (smaller than roóm),berger-auto[p. 85 (printed p. 163)],variant,variant,burushaski:ia-3546-3a75c6f40660:cdial:3546:f2d7020de9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3546-c620372e7830,proto-burushaski:indo-aryan:ia-3546-c620372e7830,3546,3546,45-3534,berger-entry-3635,Bur,gutúl,"large, round, top-stretching basket container for storing grain",berger-auto[p. 95 (printed p. 183)],reflex,reflex,burushaski:ia-3546-c620372e7830:cdial:3546:85ef1ab043
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3546-c620372e7830,proto-burushaski:indo-aryan:ia-3546-c620372e7830,3546,3546,45-3535,berger-entry-3635:dialect:1,Bur,xufúl,"large, round, top-stretching basket container for storing grain",berger-auto[p. 95 (printed p. 183)],variant,variant,burushaski:ia-3546-c620372e7830:cdial:3546:85ef1ab043
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3602-91b8af633594,proto-burushaski:indo-aryan:ia-3602-91b8af633594,3602,3602,45-4892,berger-entry-5021,Bur,kúro,"tough, hard, enduring",berger-auto[p. 128 (printed p. 248)],reflex,reflex,burushaski:ia-3602-91b8af633594:cdial:3602:dd4caa908b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3642-f44b671e0be0,proto-burushaski:indo-aryan:ia-3642-f44b671e0be0,3642,3642,45-1973,berger-entry-1940,Bur,çhan,"empty (bowl), underemployed, without work, free L",berger-auto[p. 57 (printed p. 106)],reflex,reflex,burushaski:ia-3642-f44b671e0be0:cdial:3642:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3642-f44b671e0be0,proto-burushaski:indo-aryan:ia-3642-f44b671e0be0,3642,3642,45-1974,berger-entry-1940:dialect:1,Bur,çan,"empty (bowl), underemployed, without work, free L",berger-auto[p. 57 (printed p. 106)],variant,variant,burushaski:ia-3642-f44b671e0be0:cdial:3642:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3646-25263e2a2896,proto-burushaski:indo-aryan:ia-3646-25263e2a2896,3646,3646,45-1983,berger:p106:c2:e008,Bur,çharmár,"shit, trash",berger-auto[p. 57 (printed p. 106)],reflex,reflex,burushaski:ia-3646-25263e2a2896:cdial:3646:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3649-de8257c05a9c,proto-burushaski:indo-aryan:ia-3649-de8257c05a9c,3649,3649,45-1963,berger-entry-1914,Bur,çháći,"ċháçi rank, dignity (T 3649)",berger-auto[p. 57 (printed p. 106)],reflex,reflex,burushaski:ia-3649-de8257c05a9c:cdial:3649:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3651-84493a4698e6,proto-burushaski:indo-aryan:ia-3651-84493a4698e6,3651,3651,45-1978,berger:p106:c2:e004,Bur,çhap,"t- (with arrow and bow) shoot, shoot (arrow), abçhin hz.ng. pl. çhíu (smaller) Voieß; ng. also: (grain in sieve) clean",berger-auto[p. 57 (printed p. 106)],reflex,reflex,burushaski:ia-3651-84493a4698e6:cdial:3651:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3661-0937f6d878b1,proto-burushaski:indo-aryan:ia-3661-0937f6d878b1,3661,3661,45-869,berger-entry-625,Bur,çhái-biái,same as (Pr. 5006),berger-auto[p. 28 (printed p. 50)],reflex,reflex,burushaski:ia-3661-0937f6d878b1:cdial:3661:452e96373b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3662-b79827e39f9e,proto-burushaski:indo-aryan:ia-3662-b79827e39f9e,3662,3662,45-1981,berger-entry-1934,Bur,çhar,"also çar (children's language and vulgar) bowel movement, piss, diarrhea; ng. also waterfall (larger)",berger-auto[p. 57 (printed p. 106)],reflex,reflex,burushaski:ia-3662-b79827e39f9e:cdial:3662:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3662-b79827e39f9e,proto-burushaski:indo-aryan:ia-3662-b79827e39f9e,3662,3662,45-1982,berger-entry-1934:dialect:1,Bur,çar,"also çar (children's language and vulgar) bowel movement, piss, diarrhea; ng. also waterfall (larger)",berger-auto[p. 57 (printed p. 106)],variant,variant,burushaski:ia-3662-b79827e39f9e:cdial:3662:937035f8eb
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3685-cabdfe72da43,proto-burushaski:indo-aryan:ia-3685-cabdfe72da43,3685,3685,45-1989,berger-entry-1943,Bur,çhitő,"for itself, alone, separated",berger-auto[p. 57 (printed p. 107)],reflex,reflex,burushaski:ia-3685-cabdfe72da43:cdial:3685:09176604ae
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3727-f402660f1e7c,proto-burushaski:indo-aryan:ia-3727-f402660f1e7c,3727,3727,45-1993,berger-entry-1947,Bur,çhur,"knife (larger, e.g. for the shaft, cf. ćaaqú)",berger-auto[p. 57 (printed p. 107)],reflex,reflex,burushaski:ia-3727-f402660f1e7c:cdial:3727:09176604ae
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3727-f402660f1e7c,proto-burushaski:indo-aryan:ia-3727-f402660f1e7c,3727,3727,45-1994,berger-entry-1947:dialect:1,Bur,cur,"knife (larger, e.g. for the shaft, cf. ćaaqú)",berger-auto[p. 57 (printed p. 107)],variant,variant,burushaski:ia-3727-f402660f1e7c:cdial:3727:09176604ae
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3792-d053319608cf,proto-burushaski:indo-aryan:ia-3792-d053319608cf,3792,3792,45-4965,berger-entry-5091,Bur,kʰandári,"not quite full, not fully poured, ng. (work) unfinished {ys. khandár, T 3792)",berger-auto[p. 129 (printed p. 251)],reflex,reflex,burushaski:ia-3792-d053319608cf:cdial:3792:14da548fc1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3792-d053319608cf,proto-burushaski:indo-aryan:ia-3792-d053319608cf,3792,3792,45-4966,berger-entry-5091:dialect:1,Bur,kʰandár,"not quite full, not fully poured, ng. (work) unfinished {ys. khandár, T 3792)",berger-auto[p. 129 (printed p. 251)],variant,variant,burushaski:ia-3792-d053319608cf:cdial:3792:14da548fc1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3839-e47935b3c110,proto-burushaski:indo-aryan:ia-3839-e47935b3c110,3839,3839,45-4955,berger-entry-5082,Bur,kʰalē̌ni,flat pit next to the threshing place,berger-auto[p. 129 (printed p. 251)],reflex,reflex,burushaski:ia-3839-e47935b3c110:cdial:3839:14da548fc1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3848-90d3232ce21d,proto-burushaski:indo-aryan:ia-3848-90d3232ce21d,3848,3848,45-4953,berger-entry-5080,Bur,kʰaladú,leather Bag (T 3848),berger-auto[p. 129 (printed p. 250)],reflex,reflex,burushaski:ia-3848-90d3232ce21d:cdial:3848:fdcc7bf7e7
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-465864fad42d,proto-burushaski:indo-aryan:ia-3895-465864fad42d,3895,3895,24-2687,,Bur,kʰūṭ,short,backstrom1992,reflex,reflex,burushaski:ia-3895-465864fad42d:cdial:3895:b4de24ac6c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-465864fad42d,proto-burushaski:indo-aryan:ia-3895-465864fad42d,3895,3895,24-2691,,Bur,kʰūṭ,short,backstrom1992,reflex,reflex,burushaski:ia-3895-465864fad42d:cdial:3895:b4de24ac6c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-465864fad42d,proto-burushaski:indo-aryan:ia-3895-465864fad42d,3895,3895,24-2692,,Bur,kʰūṭ,short,backstrom1992,reflex,reflex,burushaski:ia-3895-465864fad42d:cdial:3895:b4de24ac6c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-465864fad42d,proto-burushaski:indo-aryan:ia-3895-465864fad42d,3895,3895,24-2694,,Bur,kʰūṭ,short,backstrom1992,reflex,reflex,burushaski:ia-3895-465864fad42d:cdial:3895:b4de24ac6c
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-465864fad42d,proto-burushaski:indo-aryan:ia-3895-465864fad42d,3895,3895,45-5120,berger-entry-5243,Bur,kʰut,short,berger-auto[p. 132 (printed p. 257)],reflex,reflex,burushaski:ia-3895-465864fad42d:cdial:3895:c951c9bf1e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3895-af0830925e6a,proto-burushaski:indo-aryan:ia-3895-af0830925e6a,3895,3895,45-2093,berger:p113:c1:e011:dialect:1,Bur,damkutáh,asthma (-ai),berger-auto[p. 60 (printed p. 113)],reflex,reflex,burushaski:ia-3895-af0830925e6a:cdial:3895:7e49953ca3
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3906-fe55e15cb84b,proto-burushaski:indo-aryan:ia-3906-fe55e15cb84b,3906,3906,45-5113,berger-entry-5238,Bur,kʰúro,khúuro -muė Huf (of the horse) ; 280,berger-auto[p. 132 (printed p. 257)],reflex,reflex,burushaski:ia-3906-fe55e15cb84b:cdial:3906:c951c9bf1e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3906-fe55e15cb84b,proto-burushaski:indo-aryan:ia-3906-fe55e15cb84b,3906,3906,45-5114,berger-entry-5238:dialect:1,Bur,kʰū̂ro,khúuro -muė Huf (of the horse) ; 280,berger-auto[p. 132 (printed p. 257)],variant,variant,burushaski:ia-3906-fe55e15cb84b:cdial:3906:c951c9bf1e
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3915-5ab35fd4faff,proto-burushaski:indo-aryan:ia-3915-5ab35fd4faff,3915,3915,45-5025,berger-entry-5154,Bur,kʰī̌,(round) shield; ng. also: very flat round basket for the drying of apricots,berger-auto[p. 131 (printed p. 254)],reflex,reflex,burushaski:ia-3915-5ab35fd4faff:cdial:3915:40ec45c6d9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3915-5ab35fd4faff,proto-burushaski:indo-aryan:ia-3915-5ab35fd4faff,3915,3915,45-5026,berger-entry-5154:dialect:1,Bur,kʰilí,(round) shield; ng. also: very flat round basket for the drying of apricots,berger-auto[p. 131 (printed p. 254)],variant,variant,burushaski:ia-3915-5ab35fd4faff:cdial:3915:40ec45c6d9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3949-4601c644437b,proto-burushaski:indo-aryan:ia-3949-4601c644437b,3949,3949,45-2638,berger-entry-2698-dialect-1,Bur,gaçhé,"branch, rod, willow rod",berger-auto[p. 75 (printed p. 142)],reflex,reflex,burushaski:ia-3949-4601c644437b:cdial:3949:b642425be4
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3949-4601c644437b,proto-burushaski:indo-aryan:ia-3949-4601c644437b,3949,3949,45-2639,berger-entry-2698-dialect-1:dialect:1,Bur,gaçé,"branch, rod, willow rod",berger-auto[p. 75 (printed p. 142)],variant,variant,burushaski:ia-3949-4601c644437b:cdial:3949:b642425be4
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3974-64ac3d07c32a,proto-burushaski:indo-aryan:ia-3974-64ac3d07c32a,3974,3974,45-4696,berger-entry-4819,Bur,kadbát,"confused, confused (human)",berger-auto[p. 123 (printed p. 239)],reflex,reflex,burushaski:ia-3974-64ac3d07c32a:cdial:3974:0c1da70543
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3982-1af34f9ec7af,proto-burushaski:indo-aryan:ia-3982-1af34f9ec7af,3982,3982,45-2595,berger:p140:c1:e002,Bur,gā̌di,"small sheave, armful-sized; also contemptible for",berger-auto[p. 74 (printed p. 140)],reflex,reflex,burushaski:ia-3982-1af34f9ec7af:cdial:3982:968774fa72
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-3994-3b253ecbfe21,proto-burushaski:indo-aryan:ia-3994-3b253ecbfe21,3994,3994,45-2607,berger-entry-2674,Bur,gā̌ni,"¢ whore, loathsome woman image",berger-auto[p. 74 (printed p. 140)],reflex,reflex,burushaski:ia-3994-3b253ecbfe21:cdial:3994:968774fa72
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4014-0d443bb3b3ac,proto-burushaski:indo-aryan:ia-4014-0d443bb3b3ac,4014,4014,45-2936,berger-entry-3037,Bur,góno,"(in gutóo-gőno, sS. gutőo) one who stinks, stinker",berger-auto[p. 82 (printed p. 157)],reflex,reflex,burushaski:ia-4014-0d443bb3b3ac:cdial:4014:c9acdc9ec5
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4015-37b243c51411,proto-burushaski:indo-aryan:ia-4015-37b243c51411,4015,4015,24-2071,,Bur,gambūrī,flower,backstrom1992,reflex,reflex,burushaski:ia-4015-37b243c51411:cdial:4015:2974a62567
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4015-37b243c51411,proto-burushaski:indo-aryan:ia-4015-37b243c51411,4015,4015,24-2072,,Bur,gambūrī,flower,backstrom1992,reflex,reflex,burushaski:ia-4015-37b243c51411:cdial:4015:2974a62567
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4015-7e2d1229965f,proto-burushaski:indo-aryan:ia-4015-7e2d1229965f,4015,4015,45-2700,berger-entry-2778,Bur,gambúri,"feather bush, crest on the head of birds, feather on the cap, ng",berger-auto[p. 76 (printed p. 144)],reflex,reflex,burushaski:ia-4015-7e2d1229965f:cdial:4015:627b88213d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4015-7e2d1229965f,proto-burushaski:indo-aryan:ia-4015-7e2d1229965f,4015,4015,45-2702,berger-entry-2778:dialect:1,Bur,gámi,"feather bush, crest on the head of birds, feather on the cap, ng",berger-auto[p. 76 (printed p. 144)],variant,variant,burushaski:ia-4015-7e2d1229965f:cdial:4015:627b88213d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4029-2-932173932ed9,proto-burushaski:indo-aryan:ia-4029-2-932173932ed9,4029-2,4029,0-39664,,Bur,gʌmūn,bottom,CDIAL;NTS[xiii 92],borrowed,reflex,burushaski:ia-4029-2-932173932ed9:cdial:4029-2:2e44939463
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4029-60398db28570,proto-burushaski:indo-aryan:ia-4029-60398db28570,4029,4029,45-2701,berger-entry-2778:cdial:2,Bur,gambúri,"feather bush, crest on the head of birds, feather on the cap, ng",berger-auto[p. 76 (printed p. 144)],reflex,reflex,burushaski:ia-4029-60398db28570:cdial:4029:627b88213d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4029-60398db28570,proto-burushaski:indo-aryan:ia-4029-60398db28570,4029,4029,45-2703,berger-entry-2778:dialect:1:cdial:2,Bur,gámi,"feather bush, crest on the head of birds, feather on the cap, ng",berger-auto[p. 76 (printed p. 144)],variant,reflex,burushaski:ia-4029-60398db28570:cdial:4029:627b88213d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4181-11d579148e91,proto-burushaski:indo-aryan:ia-4181-11d579148e91,4181,4181,45-2992,berger-entry-3093,Bur,gulí,"and pl. beads, pills, lumps; dried apricots with the unopened core therein (T 4181)",berger-auto[p. 84 (printed p. 160)],reflex,reflex,burushaski:ia-4181-11d579148e91:cdial:4181:9c4777ab9b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4190-48000fc20e50,proto-burushaski:indo-aryan:ia-4190-48000fc20e50,4190,4190,45-2999,berger-entry-3102,Bur,gun,arch tendon,berger-auto[p. 84 (printed p. 160)],reflex,reflex,burushaski:ia-4190-48000fc20e50:cdial:4190:9c4777ab9b
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4199-2-281df06263a8,proto-burushaski:indo-aryan:ia-4199-2-281df06263a8,4199-2,4199,0-41569,,Bur,ginḍāvər,,CDIAL;NTS[xiii 92],reflex,reflex,burushaski:ia-4199-2-281df06263a8:cdial:4199-2:c05f0b620d
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4202-4999770a60cc,proto-burushaski:indo-aryan:ia-4202-4999770a60cc,4202,4202,45-3056,berger-entry-3163,Bur,gut,"tent (ys, sh. gut, T 4202)",berger-auto[p. 85 (printed p. 163)],reflex,reflex,burushaski:ia-4202-4999770a60cc:cdial:4202:f2d7020de9
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4231-39acd813fc55,proto-burushaski:indo-aryan:ia-4231-39acd813fc55,4231,4231,45-2633,berger-entry-2696,Bur,gaċhír,vultures,berger-auto[p. 74 (printed p. 141)],reflex,reflex,burushaski:ia-4231-39acd813fc55:cdial:4231:6bc6e2ce49
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4231-39acd813fc55,proto-burushaski:indo-aryan:ia-4231-39acd813fc55,4231,4231,45-2634,berger-entry-2696:dialect:1,Bur,gaċér,vultures,berger-auto[p. 74 (printed p. 141)],variant,variant,burushaski:ia-4231-39acd813fc55:cdial:4231:6bc6e2ce49
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4236-019352f9607f,proto-burushaski:indo-aryan:ia-4236-019352f9607f,4236,4236,45-2709,berger-entry-2798,Bur,gán- gái,"nuká(n), neg. akán-, īImp. gan and ga (Gr. ), pl. gáin/ -yán- -yái-n:ya(n) hz. ng. take, take, take with themselves, take with themselves, take in; ; ; ; 56. 48; 51, carry (in themselves) ; ; receive, procure, take for themselves, occupy (land), take possession, ""take""; get, receive; (advice, command, etc.) receive ; 160",berger-auto[p. 76 (printed p. 145)],reflex,reflex,burushaski:ia-4236-019352f9607f:cdial:4236:112c1b69b6
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4236-019352f9607f,proto-burushaski:indo-aryan:ia-4236-019352f9607f,4236,4236,45-2710,berger-entry-2798:dialect:1,Bur,pán,"nuká(n), neg. akán-, īImp. gan and ga (Gr. ), pl. gáin/ -yán- -yái-n:ya(n) hz. ng. take, take, take with themselves, take with themselves, take in; ; ; ; 56. 48; 51, carry (in themselves) ; ; receive, procure, take for themselves, occupy (land), take possession, ""take""; get, receive; (advice, command, etc.) receive ; 160",berger-auto[p. 76 (printed p. 145)],variant,variant,burushaski:ia-4236-019352f9607f:cdial:4236:112c1b69b6
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-427-b7577f41d4bc,proto-burushaski:indo-aryan:ia-427-b7577f41d4bc,427,427,45-6164,berger-entry-6412,Bur,ō̌śin,"oóšśo visitor, guest",berger-auto[p. 158 (printed p. 308)],reflex,reflex,burushaski:ia-427-b7577f41d4bc:cdial:427:ff0cf26918
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-427-b7577f41d4bc,proto-burushaski:indo-aryan:ia-427-b7577f41d4bc,427,427,45-6165,berger-entry-6412:dialect:1,Bur,aíśen,"oóšśo visitor, guest",berger-auto[p. 158 (printed p. 308)],variant,variant,burushaski:ia-427-b7577f41d4bc:cdial:427:ff0cf26918
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-427-b7577f41d4bc,proto-burushaski:indo-aryan:ia-427-b7577f41d4bc,427,427,45-6166,berger-entry-6412:dialect:2,Bur,ō̌śśo,"oóšśo visitor, guest",berger-auto[p. 158 (printed p. 308)],variant,variant,burushaski:ia-427-b7577f41d4bc:cdial:427:ff0cf26918
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-46407b5f3ca8,proto-burushaski:indo-aryan:ia-4270-46407b5f3ca8,4270,4270,24-2193,,Bur,tʰar gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-46407b5f3ca8:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-68b1df235cec,proto-burushaski:indo-aryan:ia-4270-68b1df235cec,4270,4270,24-2192,,Bur,gobī yāṭūmūʦ,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-68b1df235cec:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-827f29b54b6a,proto-burushaski:indo-aryan:ia-4270-827f29b54b6a,4270,4270,24-2212,,Bur,māltaṣ gobī,cabbage,backstrom1992,reflex,reflex,burushaski:ia-4270-827f29b54b6a:cdial:4270:e1518dd7da
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-8576e0cf43b2,proto-burushaski:indo-aryan:ia-4270-8576e0cf43b2,4270,4270,24-2197,,Bur,ban gūbī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-8576e0cf43b2:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-a010d26e5513,proto-burushaski:indo-aryan:ia-4270-a010d26e5513,4270,4270,24-2189,,Bur,pʰūl gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-a010d26e5513:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-a010d26e5513,proto-burushaski:indo-aryan:ia-4270-a010d26e5513,4270,4270,24-2195,,Bur,pʰūl gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-a010d26e5513:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-a010d26e5513,proto-burushaski:indo-aryan:ia-4270-a010d26e5513,4270,4270,24-2196,,Bur,pʰūl gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-a010d26e5513:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-e02abcbf78d6,proto-burushaski:indo-aryan:ia-4270-e02abcbf78d6,4270,4270,24-2190,,Bur,gobī,cauliflower; cabbage,backstrom1992,reflex,reflex,burushaski:ia-4270-e02abcbf78d6:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-e02abcbf78d6,proto-burushaski:indo-aryan:ia-4270-e02abcbf78d6,4270,4270,24-2191,,Bur,gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-e02abcbf78d6:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-e02abcbf78d6,proto-burushaski:indo-aryan:ia-4270-e02abcbf78d6,4270,4270,24-2194,,Bur,gobī,cauliflower,backstrom1992,reflex,reflex,burushaski:ia-4270-e02abcbf78d6:cdial:4270:cd7db80fa1
converted,Burushaski--CDIAL claim moved from ancestry to comparison layer,pbsk-ia-4270-e02abcbf78d6,proto-burushaski:indo-aryan:ia-4270-e02abcbf78d6,4270,4270,24-2207,,Bur,gobī,cabbage,backstrom1992,reflex,reflex,burushaski:ia-4270-e02abcbf78d6:cdial:4270:e1518dd7da
