ID,Entry_ID,Compared_Entry_ID,Relation,Direction,Confidence,Source,Evidence
dedr:d1374:cdial:2951,d1374,2951,related,undetermined,low,"dedr[entry 1374, DED(S, N) 1158]","Cf. Turner, CDIAL , nos. 2950-1, Skt. kalyā- , Pkt. kallā- spirituous liquor; Pkt. kallāla- liquor-dealer; H. kal(w)ār, kalāl , Mar. kalāl distiller; Skt. kaḍaṅga- a spirituous liquor. Cf. also Skt. kaḍ- to be intoxicated (ibid., no. 2684). DED(S, N) 1158."
dedr:d1376:cdial:3834,d1376,3834,related,undetermined,low,"dedr[entry 1376, DED(S) 1160]","Cf. Skt. khala- threshing floor, granary; place, site; Turner, CDIAL , no. 3834. DED(S) 1160."
dedr:d1385:cdial:2780,d1385,2780,related,undetermined,medium,"dedr[entry 1385, DED(S, N) 1166]","? Skt. kara-, kāra- tax; Turner, CDIAL , no. 2780. DED(S, N) 1166 (in DEN by mistake under 1116)."
dedr:d1412:cdial:3874,d1412,3874,loan,entry-from-compared,low,"dedr[entry 1412, DED(N) 1188]","Prob. < IA; cf. Pkt. khaṇṇa- dug, excavated (Turner, CDIAL , no. 3874). DED(N) 1188."
dedr:d1417:cdial:3009,d1417,3009,related,undetermined,low,"dedr[entry 1417, DED(S, N) 1193]","Cf. Skt. kāca-, kāja- , Pali kāca-, kāja- , Pkt. kāa- a yoke to support burdens; Pkt. kāvaḍa- carrying yoke, kāvaḍia- one who carries burdens with yoke; H. kāwaṛ , etc. carrying yoke; Turner, CDIAL , nos. 3009, 3011, and (part of) 2760. DED (S, N) 1193."
dedr:d1418:cdial:3028,d1418,3028,related,undetermined,low,"dedr[entry 1418, DED(S) 1194]","Cf. Skt. kānana- forest; Turner, CDIAL , no. 3028. DED(S) 1194."
dedr:d142:cdial:221,d142,221,related,undetermined,low,"dedr[entry 142, DED(S) 121]","Cf. Skt. attā- mother, mother's sister, elder sister ( lex. ); atti(kā)-, anti(kā)-, artikā- elder sister ( lex. ); Pkt. attā- mother, mother-in-law; father's sister's husband; Turner, CDIAL , nos. 221, 222. DED(S) 121."
dedr:d1425:cdial:2993,d1425,2993,loan,entry-from-compared,low,"dedr[entry 1425, DED(S) 1197]","Cf. Skt. kāka- crow; Turner, CDIAL , no. 2993. Some of the Dr. items may be reborrowings from IA. DED(S) 1197."
dedr:d1449:cdial:4414,d1449,4414,loan,entry-from-compared,low,"dedr[entry 1449, DEDS 193]","? < NIA forms in Turner, CDIAL , no. 4414, ghaṭṭa-. DEDS 193."
dedr:d1458:cdial:2726,d1458,2726,related,undetermined,low,"dedr[entry 1458, DED(S, N) 1219]","Cf. Skt. kandu- boiler, cooking utensil, oven (Turner, CDIAL , no. 2726); Skt. ( lex. ) kāhala- dry, withered. DED(S, N) 1219."
dedr:d1459:cdial:2613,d1459,2613,related,undetermined,low,"dedr[entry 1459, DED(S, N) 1220]","Cf. Turner, CDIAL , no. 2613, *kacca- raw, unripe. DED(S, N) 1220."
dedr:d1480:cdial:3849,d1480,3849,related,undetermined,low,"dedr[entry 1480, DED(S, N) 1239]","Cf. Skt. khalla- canal, creek, trench; Pkt. khalla-, khāla- id.; Turner, CDIAL , no. 3849. DED(S, N) 1239."
dedr:d1494:cdial:3083,d1494,3083,related,undetermined,low,"dedr[entry 1494, DED(S) 1253]","Cf. Skt. kāla- , Pali kāḷa- black; Turner, CDIAL , no. 3083. DED(S) 1253."
southworth2005m:t2a:01:dedr:d1494:cdial:3083,d1494,3083,loan,compared-from-entry,high,"southworth2005m[p. 9, table 1, row 7; p. 10, table 2A, item 1]","Table 1 row 7: Marathi kāḷ@ 'black', Drav. (SD), PSD *kāẓ-, DEDR 1494. Table 2A item 1: PD, OIA kāla 'black', Turner 3083."
dedr:d1495:cdial:3971,d1495,3971,related,undetermined,low,"dedr[entry 1495, DED(S) 1254]","Cf. Skt. gala- fishhook (Schmidt, Nachträge ); Pali gaḷa- , Pkt. gala- id., Turner, CDIAL , no. 3971. DED(S) 1254."
dedr:d1507:cdial:2785,d1507,2785,related,undetermined,low,"dedr[entry 1507, DED(S) 1265]","? Cf. Skt. karañja- Pongamia glabra (Turner, CDIAL , no. 2785). [ Pongamia glabra Vent. = Galedupa indica Lamk. = G. arborea Roxb.] DED(S) 1265."
dedr:d1510:cdial:3889,d1510,3889,related,undetermined,low,"dedr[entry 1510, DED(N) 1268]","Cf. Turner, CDIAL , no. 3889, *khiss- grin, snarl (probably only some items). DED(N) 1268."
dedr:d1519:cdial:4153,d1519,4153,related,undetermined,medium,"dedr[entry 1519, DEDS 202]","MBE 1969, p. 290, no. 5, for areal etymology, with reference to Turner, CDIAL , no. 4153. DEDS 202."
dedr:d1520:cdial:4153,d1520,4153,related,undetermined,medium,"dedr[entry 1520, DEDS 203]","MBE 1969, p. 290, no. 6, for areal etymology, with reference to Turner, CDIAL , no. 4153. DEDS 203."
dedr:d1545:cdial:3152,d1545,3152,related,undetermined,medium,"dedr[entry 1545, DED(S, N) 1293]","MBE 1969, p. 291, no. 7, for areal etymology, with reference to Turner, CDIAL , no. 3152, kiṅkiṇī- small bell; added are: Pali kiṇi sound of a small bell, BHS kiṇikiṇāya- vb. applied to [sound of] sandals, Pkt. kiṇikiṇinta- making noise kiṇ kiṇ. DED(S, N) 1293."
dedr:d155:cdial:491,d155,491,related,undetermined,low,"dedr[entry 155, DED(S) 132]","Cf. Turner, CDIAL , no. 491, Skt. apūpá- . DED(S) 132."
dedr:d1575:cdial:3180,d1575,3180,related,undetermined,medium,"dedr[entry 1575, DED 1312]","MBE 1969, p. 290, no. 8, for areal etymology, with reference to Turner, CDIAL , no. 3180, kilakilāyati , no. 3185, kilakilā-. DED 1312."
dedr:d1575:cdial:3185,d1575,3185,related,undetermined,medium,"dedr[entry 1575, DED 1312]","MBE 1969, p. 290, no. 8, for areal etymology, with reference to Turner, CDIAL , no. 3180, kilakilāyati , no. 3185, kilakilā-. DED 1312."
dedr:d1580:cdial:3181,d1580,3181,related,undetermined,low,dedr[entry 1580],"Cf. Skt. kilāṭa-, kīlāla- (Turner, CDIAL , no. 3181). DEDS (N) 221."
dedr:d1639:cdial:3408,d1639,3408,related,undetermined,low,"dedr[entry 1639, DED(S) 1368]","Cf. Turner, CDIAL , no. 3408, kūrca- bunch, tuft (of grass, etc., often used as a seat), brush; no. 4172, guccha- bundle, bunch, clump, bush; guluccha-, guluñc(h)a-, gutsa- bundle, cluster, nosegay, etc.; no. 4174, guñja- bunch, bundle, cluster. DED(S) 1368."
dedr:d1639:cdial:4172,d1639,4172,related,undetermined,low,"dedr[entry 1639, DED(S) 1368]","Cf. Turner, CDIAL , no. 3408, kūrca- bunch, tuft (of grass, etc., often used as a seat), brush; no. 4172, guccha- bundle, bunch, clump, bush; guluccha-, guluñc(h)a-, gutsa- bundle, cluster, nosegay, etc.; no. 4174, guñja- bunch, bundle, cluster. DED(S) 1368."
dedr:d1639:cdial:4174,d1639,4174,related,undetermined,low,"dedr[entry 1639, DED(S) 1368]","Cf. Turner, CDIAL , no. 3408, kūrca- bunch, tuft (of grass, etc., often used as a seat), brush; no. 4172, guccha- bundle, bunch, clump, bush; guluccha-, guluñc(h)a-, gutsa- bundle, cluster, nosegay, etc.; no. 4174, guñja- bunch, bundle, cluster. DED(S) 1368."
dedr:d1650:cdial:3229,d1650,3229,related,undetermined,low,"dedr[entry 1650, DED(S) 1375]","Cf. Skt. kuṭaja-, kuṭaca- W. antidysenterica ; Turner, CDIAL , no. 3229. [ Holarrhena = Echites = Wrightia. ] DED(S) 1375."
dedr:d1651:cdial:3227,d1651,3227,related,undetermined,low,"dedr[entry 1651, DED(N) 1376]","Cf. Skt. kūṭa- waterpot; Turner, CDIAL , no. 3227. DED(N) 1376."
southworth2005m:t2a:10:dedr:d1651:cdial:5566,d1651,5566,loan,compared-from-entry,high,"southworth2005m[p. 9, table 1, row 22; p. 10, table 2A, item 10]","Table 1 row 22: Marathi ḍokə 'head', Drav. (SD2), PD *kuṭak(k)a-, DEDR 1651. Table 2A item 10: SD2, *ḍok(k)a 'head', Turner 5566."
dedr:d1655:cdial:3232,d1655,3232,related,undetermined,low,"dedr[entry 1655, DED(S, N) 1379]","Cf. Skt. kū˘ṭa-, kuṭi-, kū˘ṭī- (whence Ga. (P.) kuṛe hut; Kui kūṛi hut made of boughs, etc.; Kur. kuṛyā small shed or outhouse; Malt. kuṛya hut in the fields; Br. kuḍ(ḍ)ī hut, small house, wife), kuṭīkā-, kuṭīra-, kuṭuṅgaka-, kuṭīcaka-, koṭa- hut; kuṭumba- household (whence Ta. Ma. kuṭumpam id.; Ko. kuṛmb [? also kuṛm above]; To. kwïḍb, kwïḍbïl [-ïl from wïkïl , s.v. 925 Ta. okkal ]; Ka., Koḍ., Tu. kuṭumba ; Tu. kuḍuma ; Te. kuṭumbamu ; ? Kui kumbu house [balance word of iḍu , see s.v. 494 Ta. il ]). See Turner, CDIAL , no. 3232, kuṭī- , no. 3493, kōṭa- , no. 3233, kuṭumba- , for most of the Skt. forms; Burrow, BSOAS 11.137. DED(S, N) 1379."
dedr:d1655:cdial:3233,d1655,3233,related,undetermined,low,"dedr[entry 1655, DED(S, N) 1379]","Cf. Skt. kū˘ṭa-, kuṭi-, kū˘ṭī- (whence Ga. (P.) kuṛe hut; Kui kūṛi hut made of boughs, etc.; Kur. kuṛyā small shed or outhouse; Malt. kuṛya hut in the fields; Br. kuḍ(ḍ)ī hut, small house, wife), kuṭīkā-, kuṭīra-, kuṭuṅgaka-, kuṭīcaka-, koṭa- hut; kuṭumba- household (whence Ta. Ma. kuṭumpam id.; Ko. kuṛmb [? also kuṛm above]; To. kwïḍb, kwïḍbïl [-ïl from wïkïl , s.v. 925 Ta. okkal ]; Ka., Koḍ., Tu. kuṭumba ; Tu. kuḍuma ; Te. kuṭumbamu ; ? Kui kumbu house [balance word of iḍu , see s.v. 494 Ta. il ]). See Turner, CDIAL , no. 3232, kuṭī- , no. 3493, kōṭa- , no. 3233, kuṭumba- , for most of the Skt. forms; Burrow, BSOAS 11.137. DED(S, N) 1379."
dedr:d1655:cdial:3493,d1655,3493,related,undetermined,low,"dedr[entry 1655, DED(S, N) 1379]","Cf. Skt. kū˘ṭa-, kuṭi-, kū˘ṭī- (whence Ga. (P.) kuṛe hut; Kui kūṛi hut made of boughs, etc.; Kur. kuṛyā small shed or outhouse; Malt. kuṛya hut in the fields; Br. kuḍ(ḍ)ī hut, small house, wife), kuṭīkā-, kuṭīra-, kuṭuṅgaka-, kuṭīcaka-, koṭa- hut; kuṭumba- household (whence Ta. Ma. kuṭumpam id.; Ko. kuṛmb [? also kuṛm above]; To. kwïḍb, kwïḍbïl [-ïl from wïkïl , s.v. 925 Ta. okkal ]; Ka., Koḍ., Tu. kuṭumba ; Tu. kuḍuma ; Te. kuṭumbamu ; ? Kui kumbu house [balance word of iḍu , see s.v. 494 Ta. il ]). See Turner, CDIAL , no. 3232, kuṭī- , no. 3493, kōṭa- , no. 3233, kuṭumba- , for most of the Skt. forms; Burrow, BSOAS 11.137. DED(S, N) 1379."
dedr:d1658:cdial:4481,d1658,4481,related,undetermined,medium,"dedr[entry 1658, DED(S) 1381]","MBE 1969, pp. 296-7, no. 43, for areal etymology, with reference to Turner, CDIAL , no. 4481, *ghuṭṭ- (Pkt. ghu/oṭṭ- to drink, and NIA forms). DED(S) 1381."
dedr:d1659:cdial:4180,d1659,4180,related,undetermined,medium,"dedr[entry 1659, DED(S, N) 1382]","MBE 1969, p. 290, no. 9, for areal etymology, with reference to Turner, CDIAL , no. 4180, and additional reduplicated forms (Dr. and IA *guḍuguḍu). DED(S, N) 1382."
dedr:d1660:cdial:3496,d1660,3496,related,undetermined,low,"dedr[entry 1660, DED(N) 1383]","Cf. Skt. koṭara- hollow of a tree; Turner, CDIAL , no. 3496, including H. khoḍar, khoṛrā (whence the Kur. items). DED(N) 1383."
dedr:d1671:cdial:3241,d1671,3241,related,undetermined,low,"dedr[entry 1671, DED(S) 1391]","Cf. Skt. kuṭṭayati to bruise, crush, pound, strike lightly; Turner, CDIAL , no. 3241(1). DED(S) 1391."
dedr:d1676:cdial:3748,d1676,3748,related,undetermined,low,"dedr[entry 1676, DED(S) 1396]","The items here, those in DBIA 104 (add: Go. [SR.] guṭṭam , [M.] guṭṭa , [L.] guṭā peg [ Voc. 1112]), and those in Turner, CDIAL , no. 3893 *khuṭṭa-, *khuṇṭa- and no. 3748 kṣōḍa- , exhibit considerable convergence and present many problems of immediate relationship. DED(S) 1396."
dedr:d1676:cdial:3893,d1676,3893,related,undetermined,low,"dedr[entry 1676, DED(S) 1396]","The items here, those in DBIA 104 (add: Go. [SR.] guṭṭam , [M.] guṭṭa , [L.] guṭā peg [ Voc. 1112]), and those in Turner, CDIAL , no. 3893 *khuṭṭa-, *khuṇṭa- and no. 3748 kṣōḍa- , exhibit considerable convergence and present many problems of immediate relationship. DED(S) 1396."
dedr:d1680:cdial:4181,d1680,4181,related,undetermined,low,"dedr[entry 1680, DED(S, N) 1400]","Cf. Skt. guṭikā-, guḍa- globe, ball, pill; Turner, CDIAL , no. 4181. DED(S, N) 1400."
dedr:d1685:cdial:4013,d1685,4013,related,undetermined,medium,"dedr[entry 1685, DED(S, N) 1405]","MBE 1969, p. 291, no. 11, for areal etymology, with reference to Turner, CDIAL , no. 4013(2), H. gungun murmur, etc.; also BHS ghuṇaghuṇāyate buzzes (of a bee), etc. DED(S, N) 1405."
dedr:d1688:cdial:3261,d1688,3261,related,undetermined,low,"dedr[entry 1688, DED(S) 1408]","Cf. the 'lame' words in Turner, CDIAL , nos. 3261, 3262, 3941. DED(S) 1408."
dedr:d1692:cdial:4193,d1692,4193,related,undetermined,low,"dedr[entry 1692, DED(S) 1411]","Cf. Skt. guṇḍaka- dust, powder; Turner, CDIAL , no. 4193. DED(S) 1411."
dedr:d1722:cdial:3286,d1722,3286,related,undetermined,low,"dedr[entry 1722, DED(S, N) 1432]","Cf. Skt. kuddāla- spade, hoe; Turner, CDIAL , no. 3286. DED(S, N) 1432."
dedr:d1732:cdial:3938,d1732,3938,related,undetermined,low,"dedr[entry 1732, DED(S) 1441]","Cf. Turner, CDIAL , no. 3938, *khōppa-, *khōmpa- . DED(S) 1441."
dedr:d1765:cdial:3386,d1765,3386,related,undetermined,low,"dedr[entry 1765, DEN 23]","Cf. Skt. kuhī-, kuheḍī- , etc. id.; Turner, CDIAL , no. 3386. DEN 23."
dedr:d1770:cdial:3906,d1770,3906,related,undetermined,low,"dedr[entry 1770, DED 1474]","Cf. Skt. khura- id.; Turner, CDIAL , no. 3906. DED 1474."
dedr:d1771:cdial:3730,d1771,3730,related,undetermined,low,"dedr[entry 1771, DED(S, N) 1475]","? Cf. Turner, CDIAL , no. 3730, kṣurapra- ('scraper'-meanings). DED(S, N) 1475."
dedr:d1783:cdial:4197,d1783,4197,related,undetermined,low,"dedr[entry 1783, DEDS 254]","Cf. Turner, CDIAL , no. 4197, *gudda- pith, core, and no. 4314, gorda- brain. DEDS 254."
dedr:d1783:cdial:4314,d1783,4314,related,undetermined,low,"dedr[entry 1783, DEDS 254]","Cf. Turner, CDIAL , no. 4197, *gudda- pith, core, and no. 4314, gorda- brain. DEDS 254."
dedr:d1794:cdial:3327,d1794,3327,related,undetermined,low,"dedr[entry 1794, DED 1494]","Cf. Skt. kurala-, kurula- curl or lock of hair; Turner, CDIAL , no. 3327. DED 1494."
dedr:d1796:cdial:3329,d1796,3329,related,undetermined,low,"dedr[entry 1796, DED(S, N) 1496]","Cf. Skt. kurkura-, kukkura-, kukura- dog; Turner, CDIAL , no. 3329. DED(S, N) 1496 (and from 1538)."
dedr:d1822:cdial:3257,d1822,3257,related,undetermined,low,"dedr[entry 1822, DED(S, N) 1514]","Cf. Skt. kuṇapa- dead body, corpse; mouldering, smelling like a carcass; Pkt. kuṇima- corpse; Turner, CDIAL , no. 3257. DED(S, N) 1514."
dedr:d1827:cdial:3246,d1827,3246,related,undetermined,low,dedr[entry 1827],"Cf. Skt. kuḍava-, kuḍapa, kuṭapa- a measure of grain or of wood or of iron, etc.; Turner, CDIAL , no. 3246."
dedr:d183:cdial:574,d183,574,related,undetermined,low,"dedr[entry 183, DED(S) 154]","Cf. Skt. ambā- (VS; Voc. amba RV), ambāḍā-, ambālā-, ambālikā-, ambi-, ambikā-, ambayā- mother; amba interj. Pkt. ammo, ammahe interj. of surprise (dramas). Turner, CDIAL , no. 574. DED(S) 154."
dedr:d1849:cdial:3322,d1849,3322,related,undetermined,low,"dedr[entry 1849, DED 1535]","Cf. Skt. kuruṇṭa(ka)-, kuraṇṭaka-, kuraṇḍaka-, kuruṇṭha- yellow Barleria ; kuraba(ka)- a red kind of Barleria ; Pkt. koriṇṭa- Barleria ; Turner, CDIAL , nos. 3322, 3326. DED 1535."
dedr:d1852:cdial:4207,d1852,4207,related,undetermined,medium,"dedr[entry 1852, DED(S, N) 1538]","MBE 1969, p. 291, no. 12, for areal ety<-> mology, with reference to Turner, CDIAL , no. 4207, *guragura- , no. 4486, ghuraghurāyate , and no. 4489, ghurghurā -. DED(S, N) 1538 (and from 1496)."
dedr:d1852:cdial:4486,d1852,4486,related,undetermined,medium,"dedr[entry 1852, DED(S, N) 1538]","MBE 1969, p. 291, no. 12, for areal ety<-> mology, with reference to Turner, CDIAL , no. 4207, *guragura- , no. 4486, ghuraghurāyate , and no. 4489, ghurghurā -. DED(S, N) 1538 (and from 1496)."
dedr:d1852:cdial:4489,d1852,4489,related,undetermined,medium,"dedr[entry 1852, DED(S, N) 1538]","MBE 1969, p. 291, no. 12, for areal ety<-> mology, with reference to Turner, CDIAL , no. 4207, *guragura- , no. 4486, ghuraghurāyate , and no. 4489, ghurghurā -. DED(S, N) 1538 (and from 1496)."
dedr:d1865:cdial:4176,d1865,4176,related,undetermined,low,"dedr[entry 1865, DED 1549]","Cf. Skt. kuñcikā-, guñjā- A. precatorius (Turner, CDIAL , no. 4176); cf. H. ghūghcī, ghū̃ghcī id. DED 1549."
dedr:d1868:cdial:3390,d1868,3390,related,undetermined,low,"dedr[entry 1868, DED(S, N) 1551]","Cf. Skt. kū-, kūj- ; cf. Turner, CDIAL , no. 3390, *kūkkati screams. DED(S, N) 1551."
dedr:d1871:cdial:4494,d1871,4494,related,undetermined,low,"dedr[entry 1871, DED(S) 1552]","Cf. Skt. ghūka- owl, Mar. ghubaḍ id., etc.; Turner, CDIAL , no. 4494. DED(S) 1552."
dedr:d1883:cdial:3397,d1883,3397,related,undetermined,low,"dedr[entry 1883, DED(S, N) 1563]","Cf. Skt. kūṭa- trap for catching deer, Pkt. kūḍa- snare; Turner, CDIAL , no. 3397. DED(S, N) 1563."
dedr:d1895:cdial:3401,d1895,3401,related,undetermined,low,"dedr[entry 1895, DED 1575]","Cf. Skt. kūpa(ka)- , Pali kūpa(ka)- , Pkt. kūva(ya)-, kūvaga- mast; Turner, CDIAL , no. 3401. DED 1575."
dedr:d1909:cdial:3400,d1909,3400,loan,entry-from-compared,low,"dedr[entry 1909, DED 1590]","Prob. < Pkt. kūva- < Skt. kūpa- ; cf. Turner, CDIAL , no. 3400. DED 1590."
dedr:d1946:cdial:3998,d1946,3998,related,undetermined,low,"dedr[entry 1946, DED(S) 1619]","Cf. Skt. gaṇḍa- joint; Turner, CDIAL , no. 3998 (also *gēṇḍa- ). DED(S) 1619."
dedr:d195:cdial:2605,d195,2605,related,undetermined,low,dedr[entry 195],"[i.e. Panicum italicum ; cf. Turner, CDIAL , no. 2605]"
dedr:d1985:cdial:3766,d1985,3766,related,undetermined,low,"dedr[entry 1985, DED(S) 1653]","Cf. Skt. kahcita- set, inlaid with jewels ( in cpd. maṇikhacita- ), Pkt. khasia- set, inlaid (of jewels) (cf. esp. Ka. keccu ); Turner, CDIAL , no; 3766. DED(S) 1653."
dedr:d1992:cdial:3458,d1992,3458,related,undetermined,low,"dedr[entry 1992, DED(S) 1658]","Cf. Skt. kekā- cry of a peacock; kekin- peacock; Apabhraṃśa ( Mahāpurāṇa ) kekkara- cry of peacock; Turner, CDIAL , no. 3458. DED(S) 1658."
dedr:d2020:cdial:3463,d2020,3463,related,undetermined,low,"dedr[entry 2020, DED(S, N) 1680]","Cf. Skt. kedāra- a field esp. one under water, Pali kedāra- (often spelled ketāra- ), Pkt. keāra- ; Turner, CDIAL , no. 3463. DED (S, N) 1680."
dedr:d2026:cdial:3462,d2026,3462,related,undetermined,low,"dedr[entry 2026, DED 1685]","Cf. Skt. ketaka-, ketakī- ; Turner, CDIAL , no. 3462. DED 1685."
dedr:d2036:cdial:4109,d2036,4109,related,undetermined,low,"dedr[entry 2036, DEDS 303]","Cf. Skt. gāṅgaṭa- etc.; Turner, CDIAL , no. 4109. DEDS 303."
dedr:d2063:cdial:3241,d2063,3241,related,undetermined,low,"dedr[entry 2063, DED(S) 1717]","Cf. Pali koṭṭeti to beat, smash, pound; Turner, CDIAL , no. 3241(2). Cf. Nahali koṭṭo- to pound, beat. DED(S) 1717."
dedr:d2064:cdial:3241,d2064,3241,related,undetermined,low,"dedr[entry 2064, DED(S, N) 1718, DED(S) 1720]","Cf. Turner, CDIAL , no. 3241(2) (forms with meanings 'prick, hoe'). DED(S, N) 1718, DED(S) 1720."
dedr:d2069:cdial:4271,d2069,4271,related,undetermined,low,"dedr[entry 2069, DED(S, N) 1722]","Cf. words meaning 'fruit, kernel, seed' in Turner, CDIAL , no. 4271 (so noted by Turner). DED(S, N) 1722."
dedr:d2077:cdial:4276,d2077,4276,related,undetermined,low,dedr[entry 2077],"Cf. Skt. goṇḍa- a man of low tribe (in the Vindhya mountains), a mountaineer, Pkt. ( DNM ) goṇḍa- a forest, jungle; Turner, CDIAL , no. 4276. DEDS(N) 308."
dedr:d2081:cdial:3266,d2081,3266,related,undetermined,low,"dedr[entry 2081, DED(S) 1733]","Cf. Skt. kuṇḍa- clump (e.g. darbha-kuṇḍa- ), Pkt. ( DNM ) goṇḍī- = mañjarī- ; Turner, CDIAL , no. 3266; cf. also Mar. gōḍā cluster, tuft. DED (S) 1733."
dedr:d2083:cdial:4482,d2083,4482,related,undetermined,medium,"dedr[entry 2083, DEDS 309]","Cf Skt. ghuṇa- wood-worm; Turner, CDIAL , no. 4482. DEDS 309."
dedr:d2104:cdial:3519,d2104,3519,related,undetermined,low,"dedr[entry 2104, DED(S) 1750]","Cf. Mar. koprā small iron pot; Turner, CDIAL , no. 3519. DED(S) 1750."
dedr:d2105:cdial:3936,d2105,3936,related,undetermined,low,"dedr[entry 2105, DED(S) 1751]","Cf. Skt. ( lex. ) kūrpasa- the inner part of a coconut. Cf. H. khopā, khoprā , Mar. khobrẽ ; Turner, CDIAL , no. 3936. DED(S) 1751."
dedr:d2110:cdial:3939,d2110,3939,related,undetermined,low,"dedr[entry 2110, DED(S) 1755]","Cf. H. khopā , etc.; Turner, CDIAL , no. 3939. DED(S) 1755."
dedr:d2125:cdial:2595,d2125,2595,related,undetermined,low,"dedr[entry 2125, DED(S) 1767]","Cf. Skt. kaṅka- heron; Turner, CDIAL , no. 2595. DED(S) 1767."
dedr:d2127:cdial:3926,d2127,3926,loan,entry-from-compared,low,dedr[entry 2127],"Cf. the IA words in Turner, CDIAL , no. 3926, *khōkkh- , e.g. H. khōkh- , to which add Halbi khokhl- . Pa. and Go. are probably < IA. DEDS(N) 316."
dedr:d2149:cdial:3245,d2149,3245,related,undetermined,low,"dedr[entry 2149, DED(S, N) 1787]","Cf. Skt. kora-, koraka- bud (Turner, CDIAL , no. 3527); kuṇaka- a new-born animal; kuḍaka- child (epic; Burrow, Belvalkar Felicitation Volume , pp. 6 f.; cf. Turner, CDIAL , no. 3245); kuḍmala-, kuṭmala- filled with buds, bud (epic, kāvya; Turner, CDIAL , no. 3250); Turner, CDIAL , no. 3249, *kuḍma- bud. DED(S, N) 1787."
dedr:d2149:cdial:3249,d2149,3249,related,undetermined,low,"dedr[entry 2149, DED(S, N) 1787]","Cf. Skt. kora-, koraka- bud (Turner, CDIAL , no. 3527); kuṇaka- a new-born animal; kuḍaka- child (epic; Burrow, Belvalkar Felicitation Volume , pp. 6 f.; cf. Turner, CDIAL , no. 3245); kuḍmala-, kuṭmala- filled with buds, bud (epic, kāvya; Turner, CDIAL , no. 3250); Turner, CDIAL , no. 3249, *kuḍma- bud. DED(S, N) 1787."
dedr:d2149:cdial:3250,d2149,3250,related,undetermined,low,"dedr[entry 2149, DED(S, N) 1787]","Cf. Skt. kora-, koraka- bud (Turner, CDIAL , no. 3527); kuṇaka- a new-born animal; kuḍaka- child (epic; Burrow, Belvalkar Felicitation Volume , pp. 6 f.; cf. Turner, CDIAL , no. 3245); kuḍmala-, kuṭmala- filled with buds, bud (epic, kāvya; Turner, CDIAL , no. 3250); Turner, CDIAL , no. 3249, *kuḍma- bud. DED(S, N) 1787."
dedr:d2149:cdial:3527,d2149,3527,related,undetermined,low,"dedr[entry 2149, DED(S, N) 1787]","Cf. Skt. kora-, koraka- bud (Turner, CDIAL , no. 3527); kuṇaka- a new-born animal; kuḍaka- child (epic; Burrow, Belvalkar Felicitation Volume , pp. 6 f.; cf. Turner, CDIAL , no. 3245); kuḍmala-, kuṭmala- filled with buds, bud (epic, kāvya; Turner, CDIAL , no. 3250); Turner, CDIAL , no. 3249, *kuḍma- bud. DED(S, N) 1787."
dedr:d2153:cdial:3335,d2153,3335,related,undetermined,low,"dedr[entry 2153, DED(S) 1790]","Cf. Skt. kulattha- id.; Turner, CDIAL , no. 3335. [ D. biflorus Linn. = D. uniflorus Lam. = G. uniflora Dalz. G, tomentosa not in Hooker.] DED(S) 1790."
dedr:d2179:cdial:3525,d2179,3525,related,undetermined,low,"dedr[entry 2179, DED(S) 1560]","Cf. Turner, CDIAL , no. 3525, *kōya- inside of fruit (H. koyā pulp of jackfruit, Mar. koy mango stone, etc.). From DED(S) 1560."
dedr:d2209:cdial:3504,d2209,3504,related,undetermined,low,"dedr[entry 2209, DED(S, N) 1834]","Cf. Skt. koṇa- corner, angle, point of the compass; Turner, CDIAL , no. 3504. DED(S, N) 1834."
dedr:d2244:cdial:3607,d2244,3607,loan,entry-from-compared,low,"dedr[entry 2244, DED(S) 1859]","? < IA. Cf. H. kol breast, bosom; kaulā, kolā, kaulī id., lap; Turner, CDIAL , no. 3607. DED(S) 1859."
dedr:d2280:cdial:5076,d2280,5076,related,undetermined,medium,"dedr[entry 2280, DED(N) 1881]","MBE 1969, p. 291, no. 13, for areal etymology, with reference to Turner, CDIAL , no. 5076, Pkt. jagajaganta- shining, etc., and no. 5318, Skt. jhagajhagāyate flashes, sparkles, etc. DED(N) 1881."
dedr:d2280:cdial:5318,d2280,5318,related,undetermined,medium,"dedr[entry 2280, DED(N) 1881]","MBE 1969, p. 291, no. 13, for areal etymology, with reference to Turner, CDIAL , no. 5076, Pkt. jagajaganta- shining, etc., and no. 5318, Skt. jhagajhagāyate flashes, sparkles, etc. DED(N) 1881."
dedr:d2286:cdial:5082,d2286,5082,loan,entry-from-compared,low,"dedr[entry 2286, DED(S) 1886]","Cf. Skt. jaṅghā- lower leg (Turner, CDIAL , no. 5082), from which these words are probably derived (Krishnamurti, Language 39.563). DED(S) 1886."
dedr:d2288:cdial:4565,d2288,4565,related,undetermined,low,"dedr[entry 2288, DEDS 355]","Cf. Turner, CDIAL , no. 4565, caṅgērī- basket. DEDS 355."
dedr:d2295:cdial:4570,d2295,4570,related,undetermined,medium,"dedr[entry 2295, DED(S) 1892]","An areal etymology: Turner, CDIAL , no. 4570, Beng. H. Guj. Mar. caṭ quickly, suddenly; no. 4969, Nep. chaṭṭai quickly; no. 5327(2) *jhaṭṭ- , e.g. H. jhaṭ quickly, Mar. j̈haṭ-j̈haṭ smartly, Beng. jhaṭ-, jhaṭ-paṭ quickly. DED(S) 1892."
