Language_ID	Parameter_ID	Form	Gloss	Native	Phonemic	Notes	Source	Cognateset	Etymology	Entry_Key	Variant_Of_Key	Borrowed_From_Key	Derivation_Parent_Keys	Tags
markodi_vannarkadav		pamb	Snake		pamb	JLSR 2025-005 physical p.32 / printed p.26 / item 93 / MTV / middle column	canvin2025[p. 26, item 93, MTV]			sil-mavilan-2025-093-mtv				
markodi_ennappara		pamb	Snake		pamb	JLSR 2025-005 physical p.32 / printed p.26 / item 93 / MTE / middle column	canvin2025[p. 26, item 93, MTE]			sil-mavilan-2025-093-mte				
markodi_pannithadam		koɾŋʌn	Monkey		koɾŋʌn	JLSR 2025-005 physical p.32 / printed p.26 / item 94 / MTP / middle column	canvin2025[p. 26, item 94, MTP]			sil-mavilan-2025-094-mtp				
markodi_vannarkadav		koɾaŋ	Monkey		koɾaŋ	JLSR 2025-005 physical p.32 / printed p.26 / item 94 / MTV / middle column	canvin2025[p. 26, item 94, MTV]			sil-mavilan-2025-094-mtv				
markodi_ennappara		koraŋ	Monkey		koraŋ	JLSR 2025-005 physical p.32 / printed p.26 / item 94 / MTE / middle column	canvin2025[p. 26, item 94, MTE]			sil-mavilan-2025-094-mte				
markodi_pannithadam		pirəkʰ	Mosquito		pirəkʰ	JLSR 2025-005 physical p.32 / printed p.26 / item 95 / MTP / middle column	canvin2025[p. 26, item 95, MTP]			sil-mavilan-2025-095-mtp				
markodi_vannarkadav		pirukʰe	Mosquito		pirukʰe	JLSR 2025-005 physical p.32 / printed p.26 / item 95 / MTV / middle column	canvin2025[p. 26, item 95, MTV]			sil-mavilan-2025-095-mtv				
markodi_ennappara		pirɐkʰ	Mosquito		pirɐkʰ	JLSR 2025-005 physical p.32 / printed p.26 / item 95 / MTE / middle column	canvin2025[p. 26, item 95, MTE]			sil-mavilan-2025-095-mte				
markodi_pannithadam		urumbu	Ant		urumbu	JLSR 2025-005 physical p.32 / printed p.26 / item 96 / MTP / right column	canvin2025[p. 26, item 96, MTP]			sil-mavilan-2025-096-mtp				
markodi_vannarkadav		urumbᶤ	Ant		urumbᶤ	JLSR 2025-005 physical p.32 / printed p.26 / item 96 / MTV / right column	canvin2025[p. 26, item 96, MTV]			sil-mavilan-2025-096-mtv				
markodi_ennappara		uɾumbuɨ	Ant		uɾumbuɨ	JLSR 2025-005 physical p.32 / printed p.26 / item 96 / MTE / right column	canvin2025[p. 26, item 96, MTE]			sil-mavilan-2025-096-mte				
markodi_pannithadam		urupuɭi	Spider		urupuɭi	JLSR 2025-005 physical p.32 / printed p.26 / item 97 / MTP / right column	canvin2025[p. 26, item 97, MTP]			sil-mavilan-2025-097-mtp				
markodi_vannarkadav		pəruviɭi	Spider		pəruviɭi	JLSR 2025-005 physical p.32 / printed p.26 / item 97 / MTV / right column	canvin2025[p. 26, item 97, MTV]			sil-mavilan-2025-097-mtv				
markodi_ennappara		pəɾuviɭi	Spider		pəɾuviɭi	JLSR 2025-005 physical p.32 / printed p.26 / item 97 / MTE / right column	canvin2025[p. 26, item 97, MTE]			sil-mavilan-2025-097-mte				
markodi_pannithadam		put̪rᵘ	Name		put̪rᵘ	JLSR 2025-005 physical p.32 / printed p.26 / item 98 / MTP / right column	canvin2025[p. 26, item 98, MTP]			sil-mavilan-2025-098-mtp				
markodi_vannarkadav		peɾə	Name		peɾə	JLSR 2025-005 physical p.32 / printed p.26 / item 98 / MTV / right column	canvin2025[p. 26, item 98, MTV]			sil-mavilan-2025-098-mtv				
markodi_ennappara		pera	Name		pera	JLSR 2025-005 physical p.32 / printed p.26 / item 98 / MTE / right column	canvin2025[p. 26, item 98, MTE]			sil-mavilan-2025-098-mte				
markodi_pannithadam		aːi	Man		aːi	JLSR 2025-005 physical p.32 / printed p.26 / item 99 / MTP / right column	canvin2025[p. 26, item 99, MTP]			sil-mavilan-2025-099-mtp				
markodi_vannarkadav		aɳɳoʋ	Man		aɳɳoʋ	JLSR 2025-005 physical p.32 / printed p.26 / item 99 / MTV / right column	canvin2025[p. 26, item 99, MTV]			sil-mavilan-2025-099-mtv				
markodi_ennappara		aɨ	Man		aɨ	JLSR 2025-005 physical p.32 / printed p.26 / item 99 / MTE / right column	canvin2025[p. 26, item 99, MTE]			sil-mavilan-2025-099-mte				
markodi_pannithadam		at̪	Woman		at̪	JLSR 2025-005 physical p.32 / printed p.26 / item 100 / MTP / right column	canvin2025[p. 26, item 100, MTP]			sil-mavilan-2025-100-mtp				
markodi_vannarkadav		peɳɳoʋ	Woman		peɳɳoʋ	JLSR 2025-005 physical p.32 / printed p.26 / item 100 / MTV / right column	canvin2025[p. 26, item 100, MTV]			sil-mavilan-2025-100-mtv				
markodi_ennappara		peɲːe	Woman		peɲːe	JLSR 2025-005 physical p.32 / printed p.26 / item 100 / MTE / right column	canvin2025[p. 26, item 100, MTE]			sil-mavilan-2025-100-mte				
markodi_pannithadam		kuɲːi	Child		kuɲːi	JLSR 2025-005 physical p.32 / printed p.26 / item 101 / MTP / right column	canvin2025[p. 26, item 101, MTP]			sil-mavilan-2025-101-mtp				
markodi_vannarkadav		tʃerumei	Child		tʃerumei	JLSR 2025-005 physical p.32 / printed p.26 / item 101 / MTV / right column	canvin2025[p. 26, item 101, MTV]			sil-mavilan-2025-101-mtv				
markodi_ennappara		kuɲɲ	Child		kuɲɲ	JLSR 2025-005 physical p.32 / printed p.26 / item 101 / MTE / right column	canvin2025[p. 26, item 101, MTE]			sil-mavilan-2025-101-mte				
markodi_pannithadam		ajjeⁱ	Father		ajjeⁱ	JLSR 2025-005 physical p.32 / printed p.26 / item 102 / MTP / right column	canvin2025[p. 26, item 102, MTP]			sil-mavilan-2025-102-mtp				
markodi_vannarkadav		ajːan	Father		ajːan	JLSR 2025-005 physical p.32 / printed p.26 / item 102 / MTV / right column	canvin2025[p. 26, item 102, MTV]			sil-mavilan-2025-102-mtv				
markodi_ennappara		ajːen	Father		ajːen	JLSR 2025-005 physical p.32 / printed p.26 / item 102 / MTE / right column	canvin2025[p. 26, item 102, MTE]			sil-mavilan-2025-102-mte				
markodi_pannithadam		apːeⁱ	Mother		apːeⁱ	JLSR 2025-005 physical p.33 / printed p.27 / item 103 / MTP / left column	canvin2025[p. 27, item 103, MTP]			sil-mavilan-2025-103-mtp				
markodi_vannarkadav		apːa	Mother		apːa	JLSR 2025-005 physical p.33 / printed p.27 / item 103 / MTV / left column	canvin2025[p. 27, item 103, MTV]			sil-mavilan-2025-103-mtv				
markodi_ennappara		ɑpːe	Mother		ɑpːe	JLSR 2025-005 physical p.33 / printed p.27 / item 103 / MTE / left column	canvin2025[p. 27, item 103, MTE]			sil-mavilan-2025-103-mte				
markodi_pannithadam		aɳɳei	Older brother		aɳɳei	JLSR 2025-005 physical p.33 / printed p.27 / item 104 / MTP / left column	canvin2025[p. 27, item 104, MTP]			sil-mavilan-2025-104-mtp				
markodi_vannarkadav		aɳɳe	Older brother		aɳɳe	JLSR 2025-005 physical p.33 / printed p.27 / item 104 / MTV / left column	canvin2025[p. 27, item 104, MTV]			sil-mavilan-2025-104-mtv				
markodi_ennappara		aɳɳa	Older brother		aɳɳa	JLSR 2025-005 physical p.33 / printed p.27 / item 104 / MTE / left column	canvin2025[p. 27, item 104, MTE]			sil-mavilan-2025-104-mte				
markodi_pannithadam		anij	Younger brother		anij	JLSR 2025-005 physical p.33 / printed p.27 / item 105 / MTP / left column	canvin2025[p. 27, item 105, MTP]			sil-mavilan-2025-105-mtp				
markodi_vannarkadav		məgjeⁱ	Younger brother		məgjeⁱ	JLSR 2025-005 physical p.33 / printed p.27 / item 105 / MTV / left column	canvin2025[p. 27, item 105, MTV]			sil-mavilan-2025-105-mtv				
markodi_ennappara		anijan	Younger brother		anijan	JLSR 2025-005 physical p.33 / printed p.27 / item 105 / MTE / left column	canvin2025[p. 27, item 105, MTE]			sil-mavilan-2025-105-mte				
markodi_pannithadam		akːʌm	Older sister		akːʌm	JLSR 2025-005 physical p.33 / printed p.27 / item 106 / MTP / left column	canvin2025[p. 27, item 106, MTP]			sil-mavilan-2025-106-mtp				
markodi_vannarkadav		ɑkːa	Older sister		ɑkːa	JLSR 2025-005 physical p.33 / printed p.27 / item 106 / MTV / left column	canvin2025[p. 27, item 106, MTV]			sil-mavilan-2025-106-mtv				
markodi_ennappara		ɑkːɐ	Older sister		ɑkːɐ	JLSR 2025-005 physical p.33 / printed p.27 / item 106 / MTE / left column	canvin2025[p. 27, item 106, MTE]			sil-mavilan-2025-106-mte				
markodi_pannithadam		anijʌt̪i	Younger sister		anijʌt̪i	JLSR 2025-005 physical p.33 / printed p.27 / item 107 / MTP / left column	canvin2025[p. 27, item 107, MTP]			sil-mavilan-2025-107-mtp				
markodi_vannarkadav		meged̪i	Younger sister		meged̪i	JLSR 2025-005 physical p.33 / printed p.27 / item 107 / MTV / left column	canvin2025[p. 27, item 107, MTV]			sil-mavilan-2025-107-mtv				
markodi_ennappara		ɑnijɛt̪ːi	Younger sister		ɑnijɛt̪ːi	JLSR 2025-005 physical p.33 / printed p.27 / item 107 / MTE / left column	canvin2025[p. 27, item 107, MTE]			sil-mavilan-2025-107-mte				
markodi_pannithadam		magei	Son		magei	JLSR 2025-005 physical p.33 / printed p.27 / item 108 / MTP / left column	canvin2025[p. 27, item 108, MTP]			sil-mavilan-2025-108-mtp				
markodi_vannarkadav		magei	Son		magei	JLSR 2025-005 physical p.33 / printed p.27 / item 108 / MTV / left column	canvin2025[p. 27, item 108, MTV]			sil-mavilan-2025-108-mtv				
markodi_ennappara		mogaɨ	Son		mogaɨ	JLSR 2025-005 physical p.33 / printed p.27 / item 108 / MTE / left column	canvin2025[p. 27, item 108, MTE]			sil-mavilan-2025-108-mte				
markodi_pannithadam		magɑɭ	Daughter		magɑɭ	JLSR 2025-005 physical p.33 / printed p.27 / item 109 / MTP / left column	canvin2025[p. 27, item 109, MTP]			sil-mavilan-2025-109-mtp				
markodi_vannarkadav		magaɭᶤ	Daughter		magaɭᶤ	JLSR 2025-005 physical p.33 / printed p.27 / item 109 / MTV / left column	canvin2025[p. 27, item 109, MTV]			sil-mavilan-2025-109-mtv				
markodi_ennappara		makɐɭ	Daughter		makɐɭ	JLSR 2025-005 physical p.33 / printed p.27 / item 109 / MTE / left column	canvin2025[p. 27, item 109, MTE]			sil-mavilan-2025-109-mte				
markodi_pannithadam		merei	Husband		merei	JLSR 2025-005 physical p.33 / printed p.27 / item 110 / MTP / middle column	canvin2025[p. 27, item 110, MTP]			sil-mavilan-2025-110-mtp				
markodi_vannarkadav		merei	Husband		merei	JLSR 2025-005 physical p.33 / printed p.27 / item 110 / MTV / middle column	canvin2025[p. 27, item 110, MTV]			sil-mavilan-2025-110-mtv				
markodi_ennappara		mərə	Husband		mərə	JLSR 2025-005 physical p.33 / printed p.27 / item 110 / MTE / middle column	canvin2025[p. 27, item 110, MTE]			sil-mavilan-2025-110-mte				
markodi_pannithadam		mert̪i	Wife		mert̪i	JLSR 2025-005 physical p.33 / printed p.27 / item 111 / MTP / middle column	canvin2025[p. 27, item 111, MTP]			sil-mavilan-2025-111-mtp				
markodi_vannarkadav		merət̪i	Wife		merət̪i	JLSR 2025-005 physical p.33 / printed p.27 / item 111 / MTV / middle column	canvin2025[p. 27, item 111, MTV]			sil-mavilan-2025-111-mtv				
markodi_ennappara		merɜd̪ːɨ	Wife		merɜd̪ːɨ	JLSR 2025-005 physical p.33 / printed p.27 / item 111 / MTE / middle column	canvin2025[p. 27, item 111, MTE]			sil-mavilan-2025-111-mte				
markodi_pannithadam		dʒikːei	Boy		dʒikːei	JLSR 2025-005 physical p.33 / printed p.27 / item 112 / MTP / middle column	canvin2025[p. 27, item 112, MTP]			sil-mavilan-2025-112-mtp				
markodi_vannarkadav		tʃerumei	Boy		tʃerumei	JLSR 2025-005 physical p.33 / printed p.27 / item 112 / MTV / middle column	canvin2025[p. 27, item 112, MTV]			sil-mavilan-2025-112-mtv				
markodi_ennappara		dʒɜkːɨ	Boy		dʒɜkːɨ	JLSR 2025-005 physical p.33 / printed p.27 / item 112 / MTE / middle column	canvin2025[p. 27, item 112, MTE]			sil-mavilan-2025-112-mte				
markodi_pannithadam		dʒikːʌɭ	Girl		dʒikːʌɭ	JLSR 2025-005 physical p.33 / printed p.27 / item 113 / MTP / middle column	canvin2025[p. 27, item 113, MTP]			sil-mavilan-2025-113-mtp				
markodi_vannarkadav		tʃerumi	Girl		tʃerumi	JLSR 2025-005 physical p.33 / printed p.27 / item 113 / MTV / middle column	canvin2025[p. 27, item 113, MTV]			sil-mavilan-2025-113-mtv				
markodi_ennappara		tʃɜrumɩ	Girl		tʃɜrumɩ	JLSR 2025-005 physical p.33 / printed p.27 / item 113 / MTE / middle column	canvin2025[p. 27, item 113, MTE]			sil-mavilan-2025-113-mte				
markodi_pannithadam		d̪inʌm	Day		d̪inʌm	JLSR 2025-005 physical p.33 / printed p.27 / item 114 / MTP / middle column	canvin2025[p. 27, item 114, MTP]			sil-mavilan-2025-114-mtp				
markodi_vannarkadav		devasʌm	Day		devasʌm	JLSR 2025-005 physical p.33 / printed p.27 / item 114 / MTV / middle column	canvin2025[p. 27, item 114, MTV]			sil-mavilan-2025-114-mtv				
markodi_ennappara		dɨnɜm	Day		dɨnɜm	JLSR 2025-005 physical p.33 / printed p.27 / item 114 / MTE / middle column	canvin2025[p. 27, item 114, MTE]			sil-mavilan-2025-114-mte				
markodi_pannithadam		an̪ɖ̻igᶤ	Night		an̪ɖ̻igᶤ	JLSR 2025-005 physical p.33 / printed p.27 / item 115 / MTP / middle column	canvin2025[p. 27, item 115, MTP]			sil-mavilan-2025-115-mtp				
markodi_vannarkadav		an̪d̪i	Night		an̪d̪i	JLSR 2025-005 physical p.33 / printed p.27 / item 115 / MTV / middle column	canvin2025[p. 27, item 115, MTV]			sil-mavilan-2025-115-mtv				
markodi_ennappara		an̪ɖ̻ɨ	Night		an̪ɖ̻ɨ	JLSR 2025-005 physical p.33 / printed p.27 / item 115 / MTE / middle column	canvin2025[p. 27, item 115, MTE]			sil-mavilan-2025-115-mte				
markodi_pannithadam		pelʌtʃːe	Morning		pelʌtʃːe	JLSR 2025-005 physical p.33 / printed p.27 / item 116 / MTP / middle column	canvin2025[p. 27, item 116, MTP]			sil-mavilan-2025-116-mtp				
markodi_vannarkadav		pilerᵘ	Morning		pilerᵘ	JLSR 2025-005 physical p.33 / printed p.27 / item 116 / MTV / middle column	canvin2025[p. 27, item 116, MTV]			sil-mavilan-2025-116-mtv				
markodi_ennappara		pɛlatʃːe	Morning		pɛlatʃːe	JLSR 2025-005 physical p.33 / printed p.27 / item 116 / MTE / middle column	canvin2025[p. 27, item 116, MTE]			sil-mavilan-2025-116-mte				
markodi_pannithadam		mad̪jenu	Noon		mad̪jenu	JLSR 2025-005 physical p.33 / printed p.27 / item 117 / MTP / right column	canvin2025[p. 27, item 117, MTP]			sil-mavilan-2025-117-mtp				
markodi_vannarkadav		utʃa	Noon		utʃa	JLSR 2025-005 physical p.33 / printed p.27 / item 117 / MTV / right column	canvin2025[p. 27, item 117, MTV]			sil-mavilan-2025-117-mtv				
markodi_ennappara		mæd̪jan	Noon		mæd̪jan	JLSR 2025-005 physical p.33 / printed p.27 / item 117 / MTE / right column	canvin2025[p. 27, item 117, MTE]			sil-mavilan-2025-117-mte				
markodi_pannithadam		pɑjjegu	Evening		pɑjjegu	JLSR 2025-005 physical p.33 / printed p.27 / item 118 / MTP / right column	canvin2025[p. 27, item 118, MTP]			sil-mavilan-2025-118-mtp				
markodi_vannarkadav		san̪d̪ja	Evening		san̪d̪ja	JLSR 2025-005 physical p.33 / printed p.27 / item 118 / MTV / right column	canvin2025[p. 27, item 118, MTV]			sil-mavilan-2025-118-mtv				
markodi_ennappara		vaikiʈː	Evening		vaikiʈː	JLSR 2025-005 physical p.33 / printed p.27 / item 118 / MTE / right column	canvin2025[p. 27, item 118, MTE]			sil-mavilan-2025-118-mte				
markodi_pannithadam		kode	Yesterday		kode	JLSR 2025-005 physical p.33 / printed p.27 / item 119 / MTP / right column	canvin2025[p. 27, item 119, MTP]			sil-mavilan-2025-119-mtp				
markodi_vannarkadav		koɖe	Yesterday		koɖe	JLSR 2025-005 physical p.33 / printed p.27 / item 119 / MTV / right column	canvin2025[p. 27, item 119, MTV]			sil-mavilan-2025-119-mtv				
markodi_ennappara		ked:ɜ	Yesterday		ked:ɜ	JLSR 2025-005 physical p.33 / printed p.27 / item 119 / MTE / right column	canvin2025[p. 27, item 119, MTE]			sil-mavilan-2025-119-mte				
markodi_pannithadam		ini	Today		ini	JLSR 2025-005 physical p.33 / printed p.27 / item 120 / MTP / right column	canvin2025[p. 27, item 120, MTP]			sil-mavilan-2025-120-mtp				
markodi_vannarkadav		ini	Today		ini	JLSR 2025-005 physical p.33 / printed p.27 / item 120 / MTV / right column	canvin2025[p. 27, item 120, MTV]			sil-mavilan-2025-120-mtv				
markodi_ennappara		inː	Today		inː	JLSR 2025-005 physical p.33 / printed p.27 / item 120 / MTE / right column	canvin2025[p. 27, item 120, MTE]			sil-mavilan-2025-120-mte				
markodi_pannithadam		elːe	Tomorrow		elːe	JLSR 2025-005 physical p.33 / printed p.27 / item 121 / MTP / right column	canvin2025[p. 27, item 121, MTP]			sil-mavilan-2025-121-mtp				
markodi_vannarkadav		jelːeⁱ	Tomorrow		jelːeⁱ	JLSR 2025-005 physical p.33 / printed p.27 / item 121 / MTV / right column	canvin2025[p. 27, item 121, MTV]			sil-mavilan-2025-121-mtv				
markodi_ennappara		jelːe	Tomorrow		jelːe	JLSR 2025-005 physical p.33 / printed p.27 / item 121 / MTE / right column	canvin2025[p. 27, item 121, MTE]			sil-mavilan-2025-121-mte				
markodi_pannithadam		t̪iŋgʌɭ	Week		t̪iŋgʌɭ	JLSR 2025-005 physical p.33 / printed p.27 / item 122 / MTP / right column	canvin2025[p. 27, item 122, MTP]			sil-mavilan-2025-122-mtp				
markodi_vannarkadav		aːɕtʃa	Week		aːɕtʃa	JLSR 2025-005 physical p.33 / printed p.27 / item 122 / MTV / right column	canvin2025[p. 27, item 122, MTV]			sil-mavilan-2025-122-mtv				
markodi_ennappara		ɑːɻtʃːa	Week		ɑːɻtʃːa	JLSR 2025-005 physical p.33 / printed p.27 / item 122 / MTE / right column	canvin2025[p. 27, item 122, MTE]			sil-mavilan-2025-122-mte				
markodi_pannithadam		maːsʌm	Month		maːsʌm	JLSR 2025-005 physical p.33 / printed p.27 / item 123 / MTP / right column	canvin2025[p. 27, item 123, MTP]			sil-mavilan-2025-123-mtp				
markodi_vannarkadav		masam	Month		masam	JLSR 2025-005 physical p.33 / printed p.27 / item 123 / MTV / right column	canvin2025[p. 27, item 123, MTV]			sil-mavilan-2025-123-mtv				
markodi_ennappara		mæːsam	Month		mæːsam	JLSR 2025-005 physical p.33 / printed p.27 / item 123 / MTE / right column	canvin2025[p. 27, item 123, MTE]			sil-mavilan-2025-123-mte				
markodi_pannithadam		aːɳɖɨ	Year		aːɳɖɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 124 / MTP / left column	canvin2025[p. 28, item 124, MTP]			sil-mavilan-2025-124-mtp				
markodi_vannarkadav		kolːʌm	Year		kolːʌm	JLSR 2025-005 physical p.34 / printed p.28 / item 124 / MTV / left column	canvin2025[p. 28, item 124, MTV]			sil-mavilan-2025-124-mtv				
markodi_ennappara		aːɳɖi	Year		aːɳɖi	JLSR 2025-005 physical p.34 / printed p.28 / item 124 / MTE / left column	canvin2025[p. 28, item 124, MTE]			sil-mavilan-2025-124-mte				
markodi_pannithadam		paɕʌjat̪u	Old (things)		paɕʌjat̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 125 / MTP / left column	canvin2025[p. 28, item 125, MTP]			sil-mavilan-2025-125-mtp				
markodi_vannarkadav		poʈːaɭi	Old (things)		poʈːaɭi	JLSR 2025-005 physical p.34 / printed p.28 / item 125 / MTV / left column	canvin2025[p. 28, item 125, MTV]			sil-mavilan-2025-125-mtv				
markodi_ennappara		poʈeɭɨ	Old (things)		poʈeɭɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 125 / MTE / left column	canvin2025[p. 28, item 125, MTE]			sil-mavilan-2025-125-mte				
markodi_pannithadam		potʃen̪d̪u	New		potʃen̪d̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 126 / MTP / left column	canvin2025[p. 28, item 126, MTP]			sil-mavilan-2025-126-mtp				
markodi_vannarkadav		potʃet̪u	New		potʃet̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 126 / MTV / left column	canvin2025[p. 28, item 126, MTV]			sil-mavilan-2025-126-mtv				
markodi_ennappara		potʃːəndu	New		potʃːəndu	JLSR 2025-005 physical p.34 / printed p.28 / item 126 / MTE / left column	canvin2025[p. 28, item 126, MTE]			sil-mavilan-2025-126-mte				
markodi_pannithadam		eɖɖet̪u	Good		eɖɖet̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 127 / MTP / left column	canvin2025[p. 28, item 127, MTP]			sil-mavilan-2025-127-mtp				
markodi_vannarkadav		nalːat̪ᵊ	Good		nalːat̪ᵊ	JLSR 2025-005 physical p.34 / printed p.28 / item 127 / MTV / left column	canvin2025[p. 28, item 127, MTV]			sil-mavilan-2025-127-mtv				
markodi_ennappara		aɖɜtu	Good		aɖɜtu	JLSR 2025-005 physical p.34 / printed p.28 / item 127 / MTE / left column	canvin2025[p. 28, item 127, MTE]			sil-mavilan-2025-127-mte				
markodi_pannithadam		eɖɖed̪et̪u	Bad		eɖɖed̪et̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 128 / MTP / left column	canvin2025[p. 28, item 128, MTP]			sil-mavilan-2025-128-mtp				
markodi_vannarkadav		poʈʈaɭi	Bad		poʈʈaɭi	JLSR 2025-005 physical p.34 / printed p.28 / item 128 / MTV / left column	canvin2025[p. 28, item 128, MTV]			sil-mavilan-2025-128-mtv				
markodi_ennappara		adedet̪u	Bad		adedet̪u	JLSR 2025-005 physical p.34 / printed p.28 / item 128 / MTE / left column	canvin2025[p. 28, item 128, MTE]			sil-mavilan-2025-128-mte				
markodi_pannithadam		tʃaɳɖɨ	Wet		tʃaɳɖɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 129 / MTP / left column	canvin2025[p. 28, item 129, MTP]			sil-mavilan-2025-129-mtp				
markodi_vannarkadav		tʃaɳɖi	Wet		tʃaɳɖi	JLSR 2025-005 physical p.34 / printed p.28 / item 129 / MTV / left column	canvin2025[p. 28, item 129, MTV]			sil-mavilan-2025-129-mtv				
markodi_ennappara		tʃæɳɖi	Wet		tʃæɳɖi	JLSR 2025-005 physical p.34 / printed p.28 / item 129 / MTE / left column	canvin2025[p. 28, item 129, MTE]			sil-mavilan-2025-129-mte				
markodi_pannithadam		uɭuŋgɑlɨ	Dry		uɭuŋgɑlɨ	JLSR 2025-005 physical p.34 / printed p.28 / item 130 / MTP / left column	canvin2025[p. 28, item 130, MTP]			sil-mavilan-2025-130-mtp				
markodi_vannarkadav		uɭuŋgal	Dry		uɭuŋgal	JLSR 2025-005 physical p.34 / printed p.28 / item 130 / MTV / left column	canvin2025[p. 28, item 130, MTV]			sil-mavilan-2025-130-mtv				
markodi_ennappara		uɭœŋgali	Dry		uɭœŋgali	JLSR 2025-005 physical p.34 / printed p.28 / item 130 / MTE / left column	canvin2025[p. 28, item 130, MTE]			sil-mavilan-2025-130-mte				
markodi_pannithadam		mɑɭɭɑgⁱ	Long		mɑɭɭɑgⁱ	JLSR 2025-005 physical p.34 / printed p.28 / item 131 / MTP / middle column	canvin2025[p. 28, item 131, MTP]			sil-mavilan-2025-131-mtp				
markodi_vannarkadav		perijʌt̪	Long		perijʌt̪	JLSR 2025-005 physical p.34 / printed p.28 / item 131 / MTV / middle column	canvin2025[p. 28, item 131, MTV]			sil-mavilan-2025-131-mtv				
markodi_ennappara		mɛɭːag	Long		mɛɭːag	JLSR 2025-005 physical p.34 / printed p.28 / item 131 / MTE / middle column	canvin2025[p. 28, item 131, MTE]			sil-mavilan-2025-131-mte				
markodi_pannithadam		kumuŋʌt̪	Short		kumuŋʌt̪	JLSR 2025-005 physical p.34 / printed p.28 / item 132 / MTP / middle column	canvin2025[p. 28, item 132, MTP]			sil-mavilan-2025-132-mtp				
markodi_vannarkadav		kuŋːugat̪i	Short		kuŋːugat̪i	JLSR 2025-005 physical p.34 / printed p.28 / item 132 / MTV / middle column	canvin2025[p. 28, item 132, MTV]			sil-mavilan-2025-132-mtv				
markodi_ennappara		kamuŋgat̪	Short		kamuŋgat̪	JLSR 2025-005 physical p.34 / printed p.28 / item 132 / MTE / middle column	canvin2025[p. 28, item 132, MTE]			sil-mavilan-2025-132-mte				
markodi_pannithadam		pomb	Hot things		pomb	JLSR 2025-005 physical p.34 / printed p.28 / item 133 / MTP / middle column	canvin2025[p. 28, item 133, MTP]			sil-mavilan-2025-133-mtp				
markodi_vannarkadav		poɭɭuget̪	Hot things		poɭɭuget̪	JLSR 2025-005 physical p.34 / printed p.28 / item 133 / MTV / middle column	canvin2025[p. 28, item 133, MTV]			sil-mavilan-2025-133-mtv				
markodi_ennappara		pɔmᵬ	Hot things		pɔmᵬ	JLSR 2025-005 physical p.34 / printed p.28 / item 133 / MTE / middle column	canvin2025[p. 28, item 133, MTE]			sil-mavilan-2025-133-mte				
markodi_pannithadam		tʃeɭi	Cold things		tʃeɭi	JLSR 2025-005 physical p.34 / printed p.28 / item 134 / MTP / middle column	canvin2025[p. 28, item 134, MTP]			sil-mavilan-2025-134-mtp				
markodi_vannarkadav		t̪aŋikːin	Cold things		t̪aŋikːin	JLSR 2025-005 physical p.34 / printed p.28 / item 134 / MTV / middle column	canvin2025[p. 28, item 134, MTV]			sil-mavilan-2025-134-mtv				
markodi_ennappara		t̪ːaŋikin	Cold things		t̪ːaŋikin	JLSR 2025-005 physical p.34 / printed p.28 / item 134 / MTE / middle column	canvin2025[p. 28, item 134, MTE]			sil-mavilan-2025-134-mte				
markodi_pannithadam		bɑlet̪	Right		bɑlet̪	JLSR 2025-005 physical p.34 / printed p.28 / item 135 / MTP / middle column	canvin2025[p. 28, item 135, MTP]			sil-mavilan-2025-135-mtp				
markodi_vannarkadav		balʌt̪	Right		balʌt̪	JLSR 2025-005 physical p.34 / printed p.28 / item 135 / MTV / middle column	canvin2025[p. 28, item 135, MTV]			sil-mavilan-2025-135-mtv				
markodi_ennappara		bɛlat	Right		bɛlat	JLSR 2025-005 physical p.34 / printed p.28 / item 135 / MTE / middle column	canvin2025[p. 28, item 135, MTE]			sil-mavilan-2025-135-mte				
markodi_pannithadam		edʌt̪	Left		edʌt̪	JLSR 2025-005 physical p.34 / printed p.28 / item 136 / MTP / middle column	canvin2025[p. 28, item 136, MTP]			sil-mavilan-2025-136-mtp				
markodi_vannarkadav		edat̪i	Left		edat̪i	JLSR 2025-005 physical p.34 / printed p.28 / item 136 / MTV / middle column	canvin2025[p. 28, item 136, MTV]			sil-mavilan-2025-136-mtv				
markodi_ennappara		eɖat̪ːᵘ	Left		eɖat̪ːᵘ	JLSR 2025-005 physical p.34 / printed p.28 / item 136 / MTE / middle column	canvin2025[p. 28, item 136, MTE]			sil-mavilan-2025-136-mte				
markodi_pannithadam		tʃikːʌl	Near		tʃikːʌl	JLSR 2025-005 physical p.34 / printed p.28 / item 137 / MTP / middle column	canvin2025[p. 28, item 137, MTP]			sil-mavilan-2025-137-mtp				
markodi_vannarkadav		adut̪	Near		adut̪	JLSR 2025-005 physical p.34 / printed p.28 / item 137 / MTV / middle column	canvin2025[p. 28, item 137, MTV]			sil-mavilan-2025-137-mtv				
markodi_ennappara		tʃːikːali	Near		tʃːikːali	JLSR 2025-005 physical p.34 / printed p.28 / item 137 / MTE / middle column	canvin2025[p. 28, item 137, MTE]			sil-mavilan-2025-137-mte				
