Form_ID,Position,Kind,Format,Content,Source
wiir-6544915,144915,etymology,markdown,"**Proto-Indo-Iranian \*-ištHas**. From Proto-Indo-European *-istHos. Witnesses: Proto-Iranian *-ištah, Avestan 𐬌𐬱𐬙𐬀, Old Persian 𐎡𐎿𐎫. Reconstruction credited to Klein–Joseph–Fritz, HCHIEL; de Vaan, The Avestan Vowels.","klein2017hchiel[p. 352];devaan2003avestanvowels[p. 344-345];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-ištHas, revision 92151978]"
wiir-6544965,144965,etymology,markdown,"**Proto-Indo-Iranian \*rać-** ‘to bind, tie’. From Proto-Indo-European *reḱ-. Witnesses: Proto-Iranian *racanā̆, Proto-Indo-Aryan *raśanáH. Reconstruction credited to Pokorny, IEW; Mayrhofer, EWAia; Lubotsky, The Indo-Iranian substratum; Lubotsky 1988.","IEW[s.v. rek̑-, reg̑-, p. 863];mayrhofer1992ewaia[s.v. raśanā́-, p. 440];lubotsky1999substratum;lubotsky1988accentuation[p. 39];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/rać-, revision 92152184]"
wiir-6545138,145138,etymology,markdown,"**Proto-Indo-Iranian \*kšiHrám** ‘milk’. No accepted Proto-Indo-European etymology; the article marks the origin as unknown or disputed. Witnesses: Proto-Iranian *xšiHrám, Proto-Indo-Aryan *kṣiHrám. Reconstruction credited to Lubotsky, The Indo-Iranian substratum; Mallory–Adams, Oxford Introduction; Mayrhofer, EWAia; Klein–Joseph–Fritz, HCHIEL.","lubotsky1999substratum;mallory2006oipiew[p. 262];mayrhofer1992ewaia[s.v. ksīrá-];klein2017hchiel[p. 582];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kšiHrám, revision 92152122]"
wiir-6545686,145686,etymology,markdown,"**Proto-Indo-Iranian \*watsás** ‘yearling calf’. From Proto-Indo-European *wetsós. Witnesses: Proto-Iranian *wacáh, Proto-Indo-Aryan *watsás. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Mayrhofer, EWAia.","lubotsky2011iail[s.v. vatsá-];mayrhofer1992ewaia[s.v. vatsá-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/watsás, revision 92152238]"
wiir-6546400,146400,etymology,markdown,"**Proto-Indo-Iranian \*pr̥Húš** ‘much, very’. Witnesses: Proto-Iranian *pr̥HwíH, Proto-Indo-Aryan *pr̥HwíH, Avestan 𐬞𐬊𐬎𐬭𐬎, Old Avestan 𐬞𐬀𐬊𐬎𐬭𐬎𐬎𐬌𐬌𐬋, Young Avestan 𐬞𐬀𐬊𐬌𐬭𐬌𐬌𐬋, Old Persian 𐎱𐎽𐎢𐎺. Reconstruction credited to Cantera 2017; Lubotsky, Indo-Aryan Inherited Lexicon; Mayrhofer, EWAia.","cantera2017phonology;lubotsky2011iail[s.v. purú-];mayrhofer1992ewaia[s.v. purú-, p. 148];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/pr̥Húš, revision 92152172]"
wiir-6547076,147076,etymology,markdown,"**Proto-Indo-Iranian \*mazgʰás** ‘marrow, pith; brain’. From Proto-Indo-European *mosgʰós. Witnesses: Proto-Iranian *mazgáh. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Klein–Joseph–Fritz, HCHIEL.","lubotsky2011iail[s.v. majján-];klein2017hchiel[p. 581];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mazgʰás, revision 92152131]"
wiir-6549707,149707,etymology,markdown,"**Proto-Indo-Iranian \*Hyawdʰ-** ‘to fight, to battle; to struggle’. From Proto-Indo-European *Hyewdʰ-. Witnesses: Proto-Iranian *Hyáwdati, Proto-Indo-Aryan *Hyáwdʰati, Avestan 𐬫𐬏𐬌𐬜𐬌𐬌𐬈𐬌𐬙𐬌. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. yodh-, p. 619];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hyawdʰ-, revision 92152080]"
wiir-6550610,150610,etymology,markdown,"**Proto-Indo-Iranian \*Hr̥šwás** ‘high, elevated’. Witnesses: Proto-Iranian *Hr̥šwáh, Proto-Indo-Aryan *Hr̥ṣwás, Old Avestan 𐬆𐬭𐬆𐬱𐬎𐬎𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. r̥s·vá-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥šwás, revision 92152067]"
wiir-6551256,151256,etymology,markdown,"**Proto-Indo-Iranian \*wábžʰas** ‘wasp’. From Proto-Indo-European *wóbʰseh₂. Witnesses: Proto-Iranian *wábžah. Reconstruction credited to Lipp, Die Palatale im Indoiranischen.","lipp2009palatale[p. 166];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wábžʰas, revision 92152244]"
wiir-6553797,153797,etymology,markdown,"**Proto-Indo-Iranian \*Hišćáti** ‘to wish, desire, seek’. From Proto-Indo-European *h₂isḱéti. Witnesses: Proto-Iranian *Hišáti, Proto-Indo-Aryan *Hiśćáti, Young Avestan 𐬌𐬯𐬀𐬌𐬙𐬌. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. eṣ];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hišćáti, revision 92362475]"
wiir-6556679,156679,etymology,markdown,"**Proto-Indo-Iranian \*bʰaktás** ‘distributed, allotted, assigned; share, lot, portion; fortune’. Witnesses: Proto-Iranian *baxtáh, Proto-Indo-Aryan *bʰaktás, Avestan 𐬠𐬀𐬑𐬙𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. bhaj];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰaktás, revision 92151995]"
wiir-6559169,159169,etymology,markdown,"**Proto-Indo-Iranian \*Hlagʰúš** ‘lightweight, swift, agile’. From Proto-Indo-European *h₁léngʰus. Witnesses: Proto-Iranian *Hragúš, Proto-Indo-Aryan *Hlagʰúṣ. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. raghú-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hlagʰúš, revision 92152053]"
wiir-6559242,159242,etymology,markdown,"**Proto-Indo-Iranian \*riktás** ‘empty, abandoned, void’. Witnesses: Proto-Iranian *rixtáh, Proto-Indo-Aryan *riktás, Avestan 𐬌𐬭𐬌𐬑𐬙𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/riktás, revision 75271957]"
wiir-6559520,159520,etymology,markdown,"**Proto-Indo-Iranian \*síždati** ‘to sit’. From Proto-Indo-European *sísdeti. Witnesses: Proto-Iranian *híždati, Proto-Indo-Aryan *síẓḍati, Old Avestan 𐬵𐬍𐬱𐬀𐬯𐬀𐬝. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Cheung, EDIV.","lubotsky2011iail[s.v. sad];cheung2007ediv[s.v. had, p. 125-126];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/síždati, revision 92152206]"
wiir-6559535,159535,etymology,markdown,"**Proto-Indo-Iranian \*páčati** ‘to cook’. From Proto-Indo-European *pékʷeti. Witnesses: Proto-Iranian *pačati, Proto-Indo-Aryan *páćati, Avestan 𐬞𐬀𐬗𐬀𐬌𐬙𐬌. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Cheung, EDIV.","lubotsky2011iail[s.v. pac];cheung2007ediv[s.v. *pač, p. 286-287];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/páčati, revision 92171823]"
wiir-6559593,159593,etymology,markdown,"**Proto-Indo-Iranian \*yunákti** ‘to yoke, harness’. From Proto-Indo-European *yunégti. Witnesses: Proto-Iranian *yunáxti, Proto-Indo-Aryan *yunákti, Young Avestan 𐬫𐬎𐬘𐬌𐬌𐬈𐬌𐬙𐬌. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Turner, CDIAL; Cheung, EDIV.","lubotsky2011iail[s.v. yoj];CDIAL[s.v. yunákti];cheung2007ediv[s.v. *i̯auǰ, p. 217-218];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/yunákti, revision 92152262]"
wiir-6559614,159614,etymology,markdown,"**Proto-Indo-Iranian \*bʰinátˢti** ‘to split, break’. From Proto-Indo-European *bʰinédti. Witnesses: Proto-Indo-Aryan *bʰinátti. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. bhed];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰinátˢti, revision 92171766]"
wiir-6559690,159690,etymology,markdown,"**Proto-Indo-Iranian \*dáHnam** ‘gift’. From Proto-Indo-European *déh₃nom. Witnesses: Proto-Iranian *dáHnam, Proto-Indo-Aryan *dáHnam, Avestan *𐬛𐬁𐬥𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. dāná-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dáHnam, revision 92152014]"
wiir-6559704,159704,etymology,markdown,"**Proto-Indo-Iranian \*Hr̥náwti** ‘to move’. From Proto-Indo-European *h₃r̥néwti. Witnesses: Proto-Iranian *Hr̥náwti, Proto-Indo-Aryan *Hr̥náwti, Young Avestan 𐬟𐬭𐬇𐬭𐬆𐬥𐬎𐬎𐬀𐬌𐬧𐬙𐬌. Reconstruction credited to Cheung, EDIV.","cheung2007ediv[s.v. *Har, p. 165];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥náwti, revision 92152064]"
wiir-6559833,159833,etymology,markdown,"**Proto-Indo-Iranian \*Hwásuš** ‘good, excellent’. From Proto-Indo-European *h₁wésus. Witnesses: Proto-Iranian *Hwáhuš, Proto-Indo-Aryan *Hwásuṣ, Avestan 𐬬𐬊𐬵𐬎, Old Persian *vahuš. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. vásu-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwásuš, revision 92152075]"
wiir-6560470,160470,etymology,markdown,"**Proto-Indo-Iranian \*Hwásyas** ‘better’. Witnesses: Proto-Iranian *Hwáhyah, Proto-Indo-Aryan *Hwásyas, Old Avestan 𐬬𐬀𐬵𐬌𐬌𐬀𐬵, Young Avestan 𐬬𐬀𐬢𐬵𐬀, Old Persian 𐎺𐏃𐎹𐏀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. vásu-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwásyas, revision 92152078]"
wiir-6560715,160715,etymology,markdown,"**Proto-Indo-Iranian \*dʰrúǰʰyati** ‘to deceive’. Witnesses: Proto-Iranian *drújyati, Proto-Indo-Aryan *drúźʰyati, Old Avestan 𐬁𐬛𐬭𐬎𐬘𐬌𐬌𐬀𐬧𐬙, Young Avestan 𐬛𐬭𐬎𐬲𐬀𐬌𐬙𐬌, Old Persian 𐎠𐎯𐎢𐎽𐎢𐎪𐎡𐎹.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰrúǰʰyati, revision 88097130]"
wiir-6560716,160716,etymology,markdown,"**Proto-Indo-Iranian \*dʰádʰaHti** ‘to put, place’. From Proto-Indo-European *dʰédʰeh₁ti. Witnesses: Proto-Iranian *dádaHtī, Proto-Indo-Aryan *dádʰaHti, Avestan 𐬛𐬀𐬛𐬀𐬌𐬙𐬍. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. dhā];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰádʰaHti, revision 92152022]"
wiir-6560724,160724,etymology,markdown,"**Proto-Indo-Iranian \*ćráyHištHas** ‘most beautiful’. Witnesses: Proto-Iranian *cráyHištah, Proto-Indo-Aryan *śráyHiṣṭHas, Avestan 𐬯𐬭𐬀𐬉𐬱𐬙𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćráyHištHas, revision 92171854]"
wiir-6560726,160726,etymology,markdown,"**Proto-Indo-Iranian \*ćriHrás** ‘beautiful, splendid’. Witnesses: Proto-Iranian *criHráh, Proto-Indo-Aryan *śriHrás. Reconstruction credited to Mayrhofer, EWAia.","mayrhofer1992ewaia[p. 665-666, 669-670];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćriHrás, revision 92201885]"
wiir-6560743,160743,etymology,markdown,"**Proto-Indo-Iranian \*-yās**. From Proto-Indo-European *-yōs. Witnesses: Proto-Iranian *-yāh, Avestan -𐬌𐬌𐬀𐬵. Reconstruction credited to Gotō 2013; Martínez García–de Vaan, Introduction to Avestan.","goto2013oiamorphology[p. 49-50];martinez2014avestan[p. 64-65];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-yās, revision 92151979]"
wiir-6560744,160744,etymology,markdown,"**Proto-Indo-Iranian \*prátʰyas** ‘broader, wider’. Witnesses: Proto-Indo-Aryan *prátʰyas. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. pṛthú-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/prátʰyas, revision 92171819]"
wiir-6562484,162484,etymology,markdown,"**Proto-Indo-Iranian \*matˢtás** ‘drunk, intoxicated’. Witnesses: Proto-Iranian *mastáh, Proto-Indo-Aryan *mattás.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/matˢtás, revision 90701002]"
wiir-6563421,163421,etymology,markdown,"**Proto-Indo-Iranian \*dmáHnas** ‘building, dwelling, house’. Witnesses: Proto-Iranian *dmáHnaH.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dmáHnas, revision 92171771]"
wiir-6563972,163972,etymology,markdown,"**Proto-Indo-Iranian \*sáčatay** ‘to follow; to have followed’. From Proto-Indo-European *sékʷetor. Witnesses: Proto-Iranian *háčatay, Proto-Indo-Aryan *sáćatay, Old Avestan 𐬵𐬀𐬗𐬀𐬌𐬙𐬉. Reconstruction credited to Rix, LIV²; Mayrhofer, EWAia; Cheung, EDIV.","rix2001liv[s.v. *sek<sup>u̯</sup>-, p. 525-526];mayrhofer1992ewaia[s.v. SAC<sup>1</sup>, p. 686];cheung2007ediv[s.v. *hač, p. 124];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sáčatay, revision 92152203]"
wiir-6564271,164271,etymology,markdown,"**Proto-Indo-Iranian \*kás** ‘who’. From Proto-Indo-European *kʷós. Witnesses: Proto-Iranian *káh, Proto-Indo-Aryan *kás, Old Avestan 𐬐𐬀, Young Avestan 𐬐𐬀, Old Persian 𐎣. Reconstruction credited to Mayrhofer, EWAia; Martínez García–de Vaan, Introduction to Avestan.","mayrhofer1992ewaia[s.v. ká-<sup>1</sup>, p. 284];martinez2014avestan[p. 15];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kás, revision 92152119]"
wiir-6565166,165166,etymology,markdown,"**Proto-Indo-Iranian \*pra-** ‘toward, forward’. From Proto-Indo-European *pro-. Witnesses: Proto-Indo-Aryan *pra-.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/pra-, revision 89920521]"
wiir-6565175,165175,etymology,markdown,"**Proto-Indo-Iranian \*upa-** ‘towards’. From Proto-Indo-European *upo. Witnesses: Proto-Iranian *upa-, Proto-Indo-Aryan *upa-, Avestan 𐬎𐬞𐬀, Old Persian 𐎢𐎱.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/upa-, revision 88411794]"
wiir-6565203,165203,etymology,markdown,"**Proto-Indo-Iranian \*prátʰas** ‘breadth, extension, width’. From Proto-Indo-European *pléth₂os. Witnesses: Proto-Iranian *fráθah, Proto-Indo-Aryan *prátʰas, Young Avestan 𐬟𐬭𐬀𐬚𐬀𐬵. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/prátʰas, revision 84230463]"
wiir-6565367,165367,etymology,markdown,"**Proto-Indo-Iranian \*ǰáǰʰukas** ‘hedgehog’. Witnesses: Proto-Iranian *ǰúǰakah, Proto-Indo-Aryan *ȷ́áźʰakas. Reconstruction credited to Pokorny, IEW; Lubotsky, Indo-Aryan Inherited Lexicon.","IEW[p. 424];lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ǰáǰʰukas, revision 92152304]"
wiir-6567670,167670,etymology,markdown,"**Proto-Indo-Iranian \*wr̥dᶻdʰás** ‘grown, mature; big, great’. Witnesses: Proto-Iranian *wr̥zdáh, Proto-Indo-Aryan *wr̥ddʰás, Avestan 𐬬𐬆𐬭𐬆𐬰𐬛𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wr̥dᶻdʰás, revision 91393830]"
wiir-6568668,168668,etymology,markdown,"**Proto-Indo-Iranian \*ćyaHwás** ‘black-brown, dark-brown, dark’. Witnesses: Proto-Iranian *cyaHwáh, Proto-Indo-Aryan *śyaHwás. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Mayrhofer, EWAia.","lubotsky2011iail;mayrhofer1992ewaia[p. 661];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćyaHwás, revision 92171858]"
wiir-6569610,169610,etymology,markdown,"**Proto-Indo-Iranian \*ćr̥Hwás** ‘horn’. Witnesses: Proto-Iranian *cr̥Hwáh, Avestan 𐬯𐬭𐬎𐬎𐬁.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćr̥Hwás, revision 85057187]"
wiir-6570433,170433,etymology,markdown,"**Proto-Indo-Iranian \*Hánćas** ‘part, portion, share’. From Proto-Indo-European *h₁ónḱos. Witnesses: Proto-Iranian *Háncah, Proto-Indo-Aryan *Hánśas, Avestan 𐬄𐬯𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. áṃśa-, p. 25];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hánćas, revision 92152090]"
wiir-6571737,171737,etymology,markdown,**Proto-Indo-Iranian \*Hraštás** ‘right’. From Proto-Indo-European *h₃reǵtós. Witnesses: Proto-Iranian *Hraštáh.,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hraštás, revision 52609220]"
wiir-6579079,179079,etymology,markdown,"**Proto-Indo-Iranian \*Hnā́riH** ‘woman’. Witnesses: Proto-Iranian *Hnā́riH, Proto-Indo-Aryan *Hnā́riH, Avestan 𐬥𐬁𐬌𐬭𐬍.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hnā́riH, revision 88097172]"
wiir-6582998,182998,etymology,markdown,"**Proto-Indo-Iranian \*Hwŕ̥HnaH** ‘wool’. From Proto-Indo-European *h₂wĺ̥h₁neh₂. Witnesses: Proto-Iranian *Hwŕ̥HnaH, Proto-Indo-Aryan *Hwŕ̥HnaH, Avestan 𐬬𐬀𐬭𐬆𐬥𐬁.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwŕ̥HnaH, revision 87168561]"
wiir-6589107,189107,etymology,markdown,"**Proto-Indo-Iranian \*Hnā́** ‘man, manpower’. From Proto-Indo-European *h₂nḗr. Witnesses: Proto-Iranian *Hnā́, Proto-Indo-Aryan *Hnā́, Avestan 𐬥𐬀𐬭.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hnā́, revision 87171080]"
wiir-6589756,189756,etymology,markdown,"**Proto-Indo-Iranian \*dʰāráyati** ‘to bear, hold’. From Proto-Indo-European *dʰoréyeti. Witnesses: Proto-Iranian *dāráyati, Proto-Indo-Aryan *dʰāráyati. Reconstruction credited to Turner, CDIAL.","CDIAL[s.v. dhāráyati];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰāráyati, revision 92152026]"
wiir-6589775,189775,etymology,markdown,"**Proto-Indo-Iranian \*náyHati** ‘to lead’. Witnesses: Proto-Iranian *náyHatī, Proto-Indo-Aryan *náyHati, Young Avestan 𐬥𐬀𐬌𐬌𐬈𐬌𐬙𐬌, Old Persian 𐎠𐎴𐎹. Reconstruction credited to Turner, CDIAL; Cheung, EDIV.","CDIAL[s.v. náyati];cheung2007ediv[s.v. *naiH, p. 278];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/náyHati, revision 92152160]"
wiir-6590206,190206,etymology,markdown,"**Proto-Indo-Iranian \*yákr̥** ‘liver’. From Proto-Indo-European *yókʷr̥. Witnesses: Proto-Iranian *yákr̥. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/yákr̥, revision 92152264]"
wiir-6590353,190353,etymology,markdown,"**Proto-Indo-Iranian \*bʰúHriš** ‘abundant, plentiful, numerous’. Witnesses: Proto-Iranian *búHriš, Proto-Indo-Aryan *bʰúHriṣ, Avestan 𐬠𐬏𐬌𐬭𐬌. Reconstruction credited to Mayrhofer, Onomastica Persepolitana.","mayrhofer1973persepolitana[s.v. bhū́ri-, p. 268-269];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰúHriš, revision 92152005]"
wiir-6591828,191828,etymology,markdown,"**Proto-Indo-Iranian \*mr̥tyúš** ‘death’. From Proto-Indo-European *mer-. Witnesses: Proto-Iranian *mr̥θyúš, Proto-Indo-Aryan *mr̥tyúṣ, Avestan 𐬨𐬆𐬭𐬆𐬚𐬌𐬌𐬎, Old Persian 𐎶𐎼𐏁𐎡𐎹. Reconstruction credited to Klein–Joseph–Fritz, HCHIEL.","klein2017hchiel[p. 1952];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mr̥tyúš, revision 92152139]"
wiir-6592750,192750,etymology,markdown,"**Proto-Indo-Iranian \*ćŕ̥Has** ‘head, top’. Witnesses: Proto-Iranian *cŕ̥Hah, Proto-Nuristani *ċarⁱas-, Proto-Indo-Aryan *śŕ̥Has, Avestan 𐬯𐬁𐬭𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. śíras-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćŕ̥Has, revision 92152288]"
wiir-6594208,194208,etymology,markdown,"**Proto-Indo-Iranian \*kr̥tás** ‘done, made’. Witnesses: Proto-Iranian *kr̥táh, Proto-Nuristani *kritá, Proto-Indo-Aryan *kr̥tás, Avestan 𐬐𐬆𐬭𐬆𐬙𐬀, Old Persian 𐎣𐎼𐎫.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kr̥tás, revision 91345840]"
wiir-6597584,197584,etymology,markdown,"**Proto-Indo-Iranian \*parHušás** ‘grey’. Witnesses: Proto-Iranian *parHušáh, Proto-Indo-Aryan *parHuṣás, Avestan 𐬞𐬊𐬎𐬭𐬎𐬱𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/parHušás, revision 92152165]"
wiir-6597690,197690,etymology,markdown,"**Proto-Indo-Iranian \*ǰánHs** ‘woman; wife’. Witnesses: Proto-Iranian *ǰánHs, Proto-Indo-Aryan *ȷ́ánHs. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. jáni-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ǰánHs, revision 92152299]"
wiir-6597692,197692,etymology,markdown,"**Proto-Indo-Iranian \*gnáHs** ‘woman; wife’. From Proto-Indo-European *gʷḗn. Witnesses: Proto-Iranian *gnáHs, Proto-Indo-Aryan *gnáHs, Old Avestan 𐬔𐬆𐬥𐬁, Young Avestan 𐬖𐬆𐬥𐬁. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. gnā́-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/gnáHs, revision 92152029]"
wiir-6597698,197698,etymology,markdown,"**Proto-Indo-Iranian \*ǰátu** ‘gum’. From Proto-Indo-European *gʷétu. Witnesses: Proto-Iranian *ǰátu, Proto-Indo-Aryan *ȷ́átu. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. jatu-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ǰátu, revision 92152303]"
wiir-6598306,198306,etymology,markdown,"**Proto-Indo-Iranian \*ȷ́ʰí**. From Proto-Indo-European *ǵʰí. Witnesses: Proto-Iranian *jí, Proto-Indo-Aryan *źʰí, Avestan 𐬰𐬍. Reconstruction credited to Mayrhofer, EWAia; Dunkel, LIPP; Lubotsky, Indo-Aryan Inherited Lexicon.","mayrhofer1992ewaia[s.v. hí, p. 814];dunkel2014lipp[p. 272];lubotsky2011iail[s.v. hí, p. 226-227];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰí, revision 92152328]"
wiir-6598483,198483,etymology,markdown,"**Proto-Indo-Iranian \*dr̥štás** ‘seen, visible, apparent’. Witnesses: Proto-Iranian *dr̥štáh, Proto-Indo-Aryan *dr̥ṣṭás, Avestan 𐬛𐬆𐬭𐬆𐬱𐬙𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dr̥štás, revision 88598924]"
wiir-6601085,101085,etymology,markdown,"**Proto-Indo-Iranian \*wr̥Hmíš** ‘wave’. Witnesses: Proto-Iranian *wr̥Hmíš, Proto-Indo-Aryan *wr̥Hmíṣ, Avestan 𐬬𐬀𐬭𐬆𐬨𐬌. Reconstruction credited to Mayrhofer, EWAia.","mayrhofer1992ewaia[s.v. ūrmí-, p. 245];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wr̥Hmíš, revision 92152242]"
wiir-6602205,102205,etymology,markdown,"**Proto-Indo-Iranian \*Hanyás** ‘other’. From Proto-Indo-European *h₂élyos. Witnesses: Proto-Iranian *Hanyáh, Proto-Indo-Aryan *Hanyás, Avestan 𐬀𐬥𐬌𐬌𐬀, Old Persian 𐎠𐎴𐎹. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Dunkel, LIPP.","lubotsky2011iail[s.v. anyá-, p. 39];dunkel2014lipp[p. 22];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hanyás, revision 92152044]"
wiir-6607814,107814,etymology,markdown,"**Proto-Indo-Iranian \*náymas** ‘half’. No accepted Proto-Indo-European etymology; the article marks the origin as unknown or disputed. Witnesses: Proto-Iranian *náymah, Proto-Indo-Aryan *náymas. Reconstruction credited to Lubotsky, The Indo-Iranian substratum; Rastorgueva–Edel'man, ESIJa; Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky1999substratum[p. 12];rastorgueva2000esija[s.v. *naima-];lubotsky2011iail[s.v. néma-, p. 344];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/náymas, revision 92171808]"
wiir-6609389,109389,etymology,markdown,"**Proto-Indo-Iranian \*manzdʰHrás** ‘wise’. Witnesses: Proto-Iranian *manzd(H)ráh, Proto-Indo-Aryan *mázdʰHras, Old Avestan *𐬨𐬄𐬰𐬛𐬭𐬀, Young Avestan 𐬨𐬄𐬰𐬛𐬭𐬀. Reconstruction credited to Mayrhofer, EWAia; Lubotsky, Indo-Aryan Inherited Lexicon.","mayrhofer1992ewaia[s.v. medhā́-];lubotsky2011iail[s.v. médhira];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/manzdʰHrás, revision 92171803]"
