Form_ID,Position,Kind,Format,Content,Source
d2228,121,comparison,text,"Cf. BHS khora- almsbowl, khorakā- pot; Pkt. (Ardhamāgadhī) khoraya- a kind of round pot. DED(S) 1844.","dedr[entry 2228, DED(S) 1844]"
d223,189,comparison,text,Cf. 216 Ta. ari. DED 186.,"dedr[entry 223, DED 186]"
d2237,831,comparison,text,Cf. 2240 Ta. kōlam (Tu. Te. Go.).,dedr[entry 2237]
d2237,868,comparison,text,Cf. OMar. (Master) kōla stick. DED(S) 1852.,"dedr[entry 2237, DED(S) 1852]"
d2238,97,comparison,text,"Cf. Skt., BHS kola- boat, raft, Pali kulla- id. DED 1853.","dedr[entry 2238, DED 1853]"
d2247,263,source-note,text,[ Corallocarpus epigaea Hook. = Bryonia epigaea Rottler; Cephalandra indica Naud. = B. grandis Linn. = Coccinia indica W. & A.; Pongamia glabra Vent. = G. indica Lam. = G. arborea Roxb.] DED 1861.,"dedr[entry 2247, DED 1861]"
d2248,382,comparison,text,"Cf. Apabhraṃśa ( Jasaharacariu ) koḍi- id., fowl. DED(S) 1862.","dedr[entry 2248, DED(S) 1862]"
d225,66,comparison,text,? Cf. 278 Ta. ar̤i . DED 188.,"dedr[entry 225, DED 188]"
d2251,606,comparison,text,"Cf. Pkt. ( DNM ; Norman) koṇḍiya- one who creates dissension among villagers. DED(S, N) 1865.","dedr[entry 2251, DED(S, N) 1865]"
d2252,433,comparison,text,"Cf. 1813 Ka. gullu . DED(S, N) 1866.","dedr[entry 2252, DED(S, N) 1866]"
d2255,114,comparison,text,"Cf. 1925 Ta. kūṟai . DED(S, N) 1868.","dedr[entry 2255, DED(S, N) 1868]"
d2257,610,comparison,text,"? Cf. Te. gōru , s.v. 561 Ta. ukir ; cf. 1922 Ka. gūṟu . DED(S, N) 1869.","dedr[entry 2257, DED(S, N) 1869]"
d227,402,comparison,text,Cf. 381 Ta. ārvam. ? Cf. 203 Ka. araṇa . DED 190.,"dedr[entry 227, DED 190]"
d2272,262,comparison,text,Cf. Mar. sāgaḷ goat's skin leather. DED 1873.,"dedr[entry 2272, DED 1873]"
d2273,120,source-note,text,[P. dulce Benth. = I. dulcis Willd.] DED 1874.,"dedr[entry 2273, DED 1874]"
d2294,72,comparison,text,Cf. Skt. ( lex. ) cañcu- deer. DEDS 356.,"dedr[entry 2294, DEDS 356]"
d2295,341,comparison,text,Cf. 3022 Ko. daḍn .,dedr[entry 2295]
d2297,271,comparison,text,Cf. 2407 Ta. caḷai . DED 1895.,"dedr[entry 2297, DED 1895]"
d2298,181,comparison,text,Cf. 2403 Go. jaṛhuttānā . DEDS 357.,"dedr[entry 2298, DEDS 357]"
d23,876,comparison,text,"Cf. Skt. ( lex. ) akkā- mother, Pkt. ( DNM ) akkā- sister. DED(S) 24.","dedr[entry 23, DED(S) 24]"
d2303,260,comparison,text,Cf. 2764 Ta. ceṭṭai . DED(N) 1898.,"dedr[entry 2303, DED(N) 1898]"
d2323,223,comparison,text,? < Skt. chad- (cf. chadman- deceit). DED 1917.,"dedr[entry 2323, DED 1917]"
d2327,407,comparison,text,"Cf. Skt. catura- dexterous, clever; charming, agreeable. DED 1920.","dedr[entry 2327, DED 1920]"
d2328,757,comparison,text,Cf. 2423 Ka. cannu .,dedr[entry 2328]
d2328,780,comparison,text,? Influenced by Skt. chanda- . DED 1921.,"dedr[entry 2328, DED 1921]"
d2335,690,comparison,text,Cf. 157 Ta. appu .,dedr[entry 2335]
d2337,923,comparison,text,"Cf. Skt. capaṭa- arasaḥ (Hem. Uṇ. 142), Mar. sapak insipid, unsavory, wanting the requisite saltness or sweetness, Konk. cappo flat, insipid. DED(S) 1929.","dedr[entry 2337, DED(S) 1929]"
d2341,882,comparison,text,"Cf. 267 Ta. avi , 2343 Ta. camai , and 2424 Kur. canxnā . DED(S) 1933.","dedr[entry 2341, DED(S) 1933]"
d2342,1746,comparison,text,Cf. 162 Ta. amar and 271 Ta. avucu. DED(N) 1934( a ).,"dedr[entry 2342, DED(N) 1934(a)]"
d2343,623,comparison,text,Cf. 267 Ta. avi and 2341 Ta. avi. DED 1935.,"dedr[entry 2343, DED 1935]"
d235,194,comparison,text,? Cf. 3613 Ta. nallam . DED(S) 199.,"dedr[entry 235, DED(S) 199]"
d2351,394,comparison,text,Cf. 2458 Kol. say-.,dedr[entry 2351]
d2354,581,comparison,text,Cf. 3097 Ta. taricu. DED 1945.,"dedr[entry 2354, DED 1945]"
d2359,457,comparison,text,Cf. 2360 Ta. cari.,dedr[entry 2359]
d2359,478,comparison,text,Cf. Pkt. ( DNM ) sarāhaya- snake. DED(S) 1949.,"dedr[entry 2359, DED(S) 1949]"
d236,3668,comparison,text,"> Skt. alasa- lazy, tired, faint. Are Skt. lampaṭa- desirous (Kāv., Pur.), Pkt. lampaḍa- covetous, from Te. lampaṭa, Ka. lampaṭe (cf. Koḍ. ala- )? DED(S) 200.","dedr[entry 236, DED(S) 200]"
d2360,2252,comparison,text,Cf. 2359 Ta. aravu and 2482 Ta. cāṟu. DED(S) 1950.,"dedr[entry 2360, DED(S) 1950]"
d2367,389,comparison,text,Cf. 2373 Ka. jalugu . DED(S) 1956.,"dedr[entry 2367, DED(S) 1956]"
d2373,280,comparison,text,Cf. 2367 Ka. calame. DED(S) 1961.,"dedr[entry 2373, DED(S) 1961]"
d2379,467,comparison,text,"Cf. Skt. caṇḍātaka-, calanaka- a short petticoat, Pkt. ( DNM ) caṇḍātaka- id., Mar. caḍḍī short underwear, coḷṇā short breeches and drawers. DED(S) 1964.","dedr[entry 2379, DED(S) 1964]"
d2386,394,comparison,text,Cf. 2674( b ) Ta. uvar.,dedr[entry 2386]
d2386,420,comparison,text,"Cf. Mar. sauḷ, saüḷ rather brackish. DED(S) 1972.","dedr[entry 2386, DED(S) 1972]"
d2387,254,comparison,text,Cf. 2695 Ta. cuvaṭu. DED 1973.,"dedr[entry 2387, DED 1973]"
d240,2830,comparison,text,Cf. 236 Ta. ala and 241 Ta. alaṅkōlam.,dedr[entry 240]
d240,2872,comparison,text,"? Cf. Skt. alaka- lock, curl. DED(S, N) 203.","dedr[entry 240, DED(S, N) 203]"
d2402,484,comparison,text,Cf. 4210 Ta. pī. DED(S) 1986.,"dedr[entry 2402, DED(S) 1986]"
d2403,366,comparison,text,Cf. 2298 Ka. jaḍi.,dedr[entry 2403]
d2405,257,comparison,text,"For areal etymology, see 2366 Ta. calacala . DED 1987.","dedr[entry 2405, DED 1987]"
d2407,268,comparison,text,Cf. 2297 Ka. jaḍi. DED(N) 1989.,"dedr[entry 2407, DED(N) 1989]"
d2408,739,comparison,text,Cf. 3045 Ta. taṇ. DED(S) 1990.,"dedr[entry 2408, DED(S) 1990]"
d241,292,comparison,text,Cf. 240 Ta. alaṅku.,dedr[entry 241]
d241,314,comparison,text,Cf. Skt. kallola- wave. DED 204.,"dedr[entry 241, DED 204]"
d2417,286,comparison,text,Cf. 405 Ta. āṟu . DED(S) 1953.,"dedr[entry 2417, DED(S) 1953]"
d242,454,comparison,text,"Cf. Pkt. ālisaṃdaga-, ālisaṃdaya- a kind of corn; Mar. aḷasudā a creeper bearing a kind of bean. DED(S) 205.","dedr[entry 242, DED(S) 205]"
d2420,200,comparison,text,Cf. Halbi sargī id. DEDS 375.,"dedr[entry 2420, DEDS 375]"
d2421,476,comparison,text,Cf. 320 Ta. aṟai. DEDS 376.,"dedr[entry 2421, DEDS 376]"
d2423,296,comparison,text,Cf. 328 Ko. anv and 2328 Ta. cantam. DED 1999( a ).,"dedr[entry 2423, DED 1999(a)]"
d2424,165,comparison,text,Cf. 2341 Ta. avi. DED 2000.,"dedr[entry 2424, DED 2000]"
d2426,1721,comparison,text,Cf. MBE 1961b.,dedr[entry 2426]
d2426,1738,comparison,text,"Cf. Skt. śava- corpse. DED(S, N) 2002.","dedr[entry 2426, DED(S, N) 2002]"
d2427,587,comparison,text,Cf. 3153 Ta. tāṅku . DED(S) 2003.,"dedr[entry 2427, DED(S) 2003]"
d2448,740,comparison,text,"Cf. Skt. candana- sandal (tree, wood, paste) (whence borrowed forms, e.g. Te. candanamu , To. todoṇm ); cf. (Kauṭ.) sātana- a kind of sandal. DED 2021.","dedr[entry 2448, DED 2021]"
d2449,171,comparison,text,"Cf. Ma. cārttuka , s.v. 2460 Ta. cār. DED 2022.","dedr[entry 2449, DED 2022]"
d2458,404,comparison,text,"Cf. 2351 Ka. say. DED(S, N) 2028.","dedr[entry 2458, DED(S, N) 2028]"
d2460,2054,comparison,text,? Cf. 2814 Ta. cēr. DED(N) 2030.,"dedr[entry 2460, DED(N) 2030]"
d2467,94,source-note,text,[ G. morella Desrouss. = G. pictoria Roxb.] DED 2034.,"dedr[entry 2467, DED 2034]"
d247,815,comparison,text,? Cf. 248 Ta. alari.,dedr[entry 247]
d247,838,comparison,text,Cf. Mar. araḷ a flower; OMar. (Master) arala id. DED(S) 209.,"dedr[entry 247, DED(S) 209]"
d2473,85,source-note,text,[S. Tabura Roxb. = S. laccifera Heyne = V. laccifera W. & A.] DED 2040.,"dedr[entry 2473, DED 2040]"
d2475,305,comparison,text,Cf. 2809 Ta. cēṇṭiravar . DED(S) 2042.,"dedr[entry 2475, DED(S) 2042]"
d2477,110,comparison,text,? < Skt. jālaka-. DED 2044.,"dedr[entry 2477, DED 2044]"
d2478,114,comparison,text,"Cf. Skt. jāliva-, śāliva- a kind of hawk ( Mānasollāsa ). DED 2045.","dedr[entry 2478, DED 2045]"
d248,190,comparison,text,? Cf. 247 Ta. alar. DED(S) 210.,"dedr[entry 248, DED(S) 210]"
d2482,1450,comparison,text,Cf. 2360 Ta. cari. DED(S. N) 2048.,"dedr[entry 2482, DED(S, N) 2048]"
d2484,599,comparison,text,"Cf. Mar. sār a dilute mixture of tamarind, etc. DED(S) 2050.","dedr[entry 2484, DED(S) 2050]"
d2489,862,comparison,text,Cf. Mar. sigrī a tender sprout or shoot. DED(S) 2054.,"dedr[entry 2489, DED(S) 2054]"
d2490,297,comparison,text,"? Cf. Skt. śaṣkuli- a large round cake composed of ground rice, sesamum, and sugar, and cooked in oil; cf. DBIA 126. DED(S) 2055.","dedr[entry 2490, DED(S) 2055]"
d2509,408,comparison,text,Cf. 2511 Ta. ciṭṭikkai.,dedr[entry 2509]
d2509,434,comparison,text,"MBE 1969, pp. 292-3, no. 19, for areal etymology; cf. BHS ciṭiciṭāyati/e sputters (of the noise made by hot things, possibly when in contact with water), Pali ciṭiciṭāyati id. (esp. in contact with water), H. ciṭciṭānā to make a cracking or crackling noise; no entry in Turner, CDIAL. DED 2070.","dedr[entry 2509, DED 2070]"
d2511,849,comparison,text,Cf. 2509 Ta. ciṭuciṭuppu .,dedr[entry 2511]
d2511,878,comparison,text,"Cf. Skt. choṭikā- a snap with the thumb and fingers, Mar. ciṭkī, cuṭkī id.; Turner, Nep. Dict. , s.v. cuṛki, cuṭki . DED(S) 2072.","dedr[entry 2511, DED(S) 2072]"
d2513,357,comparison,text,Cf. 1594 Ta. ciṟu . DED(S) 2073.,"dedr[entry 2513, DED(S) 2073]"
d2515,220,comparison,text,"Cf. 2572 Ko. jelk . DED(S, N) 2075.","dedr[entry 2515, DED(S, N) 2075]"
d2518,136,comparison,text,"For similar words in Munda languages, see Pinnow, p. 157, Emeneau, JAOS 82.109, and Pfeiffer, p. 170.",dedr[entry 2518]
d2518,360,comparison,text,"Cf. Skt. cikroḍa- id. ( Vaijayantī ; > Te. cikrōḍamu id.), H. cīkhur id. DED(S, N) 2077.","dedr[entry 2518, DED(S, N) 2077]"
d253,152,comparison,text,"? Cf. Skt. alga- the groin (VS, MS). DED 214.","dedr[entry 253, DED 214]"
d2532,94,comparison,text,? Cf. 2620 Go. sīpī . DEDS 397.,"dedr[entry 2532, DEDS 397]"
d2541,292,comparison,text,"Cf. Ta. ciḷ-vaṇṭu cricket, etc., s.v. 2588 Ta. ciḷḷeṉal . DED(N) 2095.","dedr[entry 2541, DED(N) 2095]"
d2548,866,comparison,text,"Cf. Pkt. simpaï, sippaï to sprinkle, Mar. śĩpṇẽ id. DED(S, N) 2099.","dedr[entry 2548, DED(S, N) 2099]"
d2552,1509,comparison,text,"Cf. 483 Ta. īṭṭi , 486 Ta. irumpu, and 2604 Te. cī˜kaṭi . DED(S, N) 2102.","dedr[entry 2552, DED(S, N) 2102]"
d2554,183,comparison,text,"Cf. Skt. sairibha- buffalo, fem. sairibhī- (Emeneau, Language 51.468); Pkt. sihirī- mahiṣī ( Haramekhalā , pt. 2, p. 79 [ TSS , vol. 136]; ? < *sirihī- ). DED(S) 2104.","dedr[entry 2554, DED(S) 2104]"
d2559,1781,comparison,text,Cf. Pkt. ( DNM ) illa- poor. DED(S) 2106.,"dedr[entry 2559, DED(S) 2106]"
d2562,109,comparison,text,Cf. Skt. śalaka- id. DED(S) 2110.,"dedr[entry 2562, DED(S) 2110]"
d2569,660,comparison,text,Cf. 2785 Ka. sele.,dedr[entry 2569]
d2569,681,comparison,text,"Cf. Pkt. ciliciliā- a shower; cilicilla- wet (MBE 1969, p. 293, no. 20). DED(S, N) 2117.","dedr[entry 2569, DED(S, N) 2117]"
d2572,180,comparison,text,Cf. 2515 Kol. ziḍŋga . DEN 35 (Kamaleswaran for Kol. and Go.).,"dedr[entry 2572, DEN 35]"
d2574,1164,comparison,text,"Cf. Mar. cillar petty, trifling article, change (of money). DED(S) 2122.","dedr[entry 2574, DED(S) 2122]"
d2588,281,comparison,text,Cf. 2541 Ta. cimili for 'cricket'. DED 2130.,"dedr[entry 2588, DED 2130]"
d2589,400,comparison,text,? Cf. 515 Ta. iṟa . DED 2131.,"dedr[entry 2589, DED 2131]"
d259,46,comparison,text,Cf. 260 Ta. allu. DED 220.,"dedr[entry 259, DED 220]"
d2590,226,comparison,text,Cf. 1599 Ko. kirbn and 1326 Ta. ciṟu . DED (S.) 2132.,dedr[entry 2590]
d2591,519,comparison,text,"Cf. 1983 Ko. kerŋgl and 3424 To. tergy . DED (S, N) 2133.","dedr[entry 2591, DED(S, N) 2133]"
d2592,681,comparison,text,Cf. 2798 Ta. ēṉal . DED(S) 2134.,"dedr[entry 2592, DED(S) 2134]"
d2594,977,comparison,text,"Cf. Mar. cinkā small, tiny ( n , not ṅ ; also cimkā ). DED(S) 2135.","dedr[entry 2594, DED(S) 2135]"
d2597,112,source-note,text,[ A. fruticosa Forsk. = A. betulina Retz.] DED 2137.,"dedr[entry 2597, DED 2137]"
d2598,889,comparison,text,Cf. 416 Ta. iku. DED(S) 2138.,"dedr[entry 2598, DED(S) 2138]"
d26,70,comparison,text,"? < Skt. agni- (Gt., Ta. Lex. ). DED 26.","dedr[entry 26, DED 26]"
d260,971,comparison,text,Cf. 259 Te. alliya. DED(S) 221.,"dedr[entry 260, DED(S) 221]"
d2604,408,comparison,text,Cf. 2552 Ta. iravu . DED(S) 2144.,"dedr[entry 2604, DED(S) 2144]"
d2607,1519,comparison,text,"Cf. Mar. śikekāī a plant, also the pod of it, Mimosa abstergens ; ? Skt. śīkavallī- a plant ( Kauṭ. Arthaśāstra 2. 17. 6). [ A. concinna DC. = M. abstergens Spreng. A. intsia Willd. = M. intsia Linn. (var. A. intsia caesia ). All the other botanical names denote different species.] DED(S) 2147.","dedr[entry 2607, DED(S) 2147]"
d2610,449,comparison,text,"Cf. 2638 Ta. cīr̤ . DED(S, N) 456.","dedr[entry 2610, DED(S, N) 456]"
d2620,165,comparison,text,? Cf. 2532 Nk. (Ch.) ciparta ḍokka . DEDS 413.,"dedr[entry 2620, DEDS 413]"
d2627,106,comparison,text,Cf. Mar. cirṇẽ id. DED 2159.,"dedr[entry 2627, DED 2159]"
d2629,357,comparison,text,"Ka. sīre is said to be from Skt. cīra- , but the sense is rather that of Skt. cela- clothes, garment; there has prob. been contamination between the two words. DED(S) 2161.","dedr[entry 2629, DED(S) 2161]"
d2630,178,comparison,text,Cf. 833 Ta. eli. DED(S) 2163.,"dedr[entry 2630, DED(S) 2163]"
d2638,194,comparison,text,Cf. 2610 Ta. īcal.,dedr[entry 2638]
d2638,215,comparison,text,"Cf. Mar. śīḷ a whistle. DED(S, N) 2168.","dedr[entry 2638, DED(S, N) 2168]"
d2639,841,comparison,text,"Cf. 553 Ta. īṟal. DED (S, N) 2169.","dedr[entry 2639, DED(S, N) 2169]"
d2647,317,comparison,text,"Cf. Mar. sugī the period of coming to maturity or perfection, or of the abounding or prevailing (of the products of the earth, of articles of merchandise, etc.), season. DED(S) 2176.","dedr[entry 2647, DED(S) 2176]"
d2649,313,comparison,text,"Cf. Ta. cukku small bit, fragment, piece, particle, worthless thing; cukkal small piece, bit. DED 2178.","dedr[entry 2649, DED 2178]"
d2651,188,comparison,text,"Cf. Pkt. ( DNM ) cuñcua- śekhara-. DED(S, N) 2180.","dedr[entry 2651, DED(S, N) 2180]"
d2654,2827,comparison,text,"Cf. Skt. cūḍ- , in: upacūḍana-, upacūlana- singeing, searing, heating; Skt. ( Haravijaya 14.60), Pkt. cuḍulī- torch, Mar. cuḍī torch of wisps or twigs. DED(S, N) 2183.","dedr[entry 2654, DED(S, N) 2183]"
d2660,242,comparison,text,Cf. 2687 Ta. curuṅku. DED(S) 2189.,"dedr[entry 2660, DED(S) 2189]"
d2661,632,comparison,text,Cf. 2664 Ta. cuṇṭu ; the shrews seem to be differentiated from rats and mice by the length of the snout.,dedr[entry 2661]
d2662,343,comparison,text,Cf. Skt. śuṇṭh- to become dry. DED(S) 2191.,"dedr[entry 2662, DED(S) 2191]"
d2664,469,comparison,text,"Cf. 2661 Ta. cuṇṭaṉ , 3296 Ta. tuṭi , and 3311 Ta. tuṇṭam. DED(S) 2193.","dedr[entry 2664, DED(S) 2193]"
d2666,106,comparison,text,Cf. 2681 Pe. cuyi. DED 2195.,"dedr[entry 2666, DED 2195]"
d2668,205,comparison,text,Cf. Mar. sutkī an instrument of stone-splitters. DED(S) 2197.,"dedr[entry 2668, DED(S) 2197]"
d267,658,comparison,text,Cf. 2341 Ta. avi and 2343 Ta. camai . DED(S) 226.,"dedr[entry 267, DED(S) 226]"
d2674,1506,comparison,text,"Cf. Ta. cavar , s.v. 2386 Ta. cavaṭu .",dedr[entry 2674]
d2674,1547,comparison,text,Cf. Nahali copo salt. DED(S) 2201.,"dedr[entry 2674, DED(S) 2201]"
d2677,1877,comparison,text,Cf. 5126 Ta. mō- (? *cuma- > *cmō- > mō- ).,dedr[entry 2677]
d2680,347,comparison,text,Cf. 3512 Ta. toy . DED(S) 2207.,"dedr[entry 2680, DED(S) 2207]"
d2681,71,comparison,text,Cf. 2666 Ta. cuṇṇi . DEDS(N) 419.,dedr[entry 2681]
d2684,2410,comparison,text,Cf. 1794 Ta. kuruḷ. DED(S) 2211.,"dedr[entry 2684, DED(S) 2211]"
d2687,2591,comparison,text,Cf. 2660 Ta. cuṇaṅku.,dedr[entry 2687]
d2687,2615,comparison,text,Cf. Mar. surkutṇẽ to corrugate or wrinkle. DED(S) 2213.,"dedr[entry 2687, DED(S) 2213]"
d2690,248,source-note,text,[L. vulgaris Seringe = C. lagenaria Linn.] DED 2216.,"dedr[entry 2690, DED 2216]"
d2692,153,comparison,text,"Cf. Mar. sursurī dullness and drowsiness which arise from eating plentifully of certain fruits or after a full and heavy meal (MBE 1969, p. 293, no. 22). DED 2217.","dedr[entry 2692, DED 2217]"
d2694,122,comparison,text,Cf. Skt. ( Śabdaratnākara 1883) suruli- a musical instrument. DEDS 423.,"dedr[entry 2694, DEDS 423]"
d2695,136,comparison,text,Cf. 2387 Ta. cavaṭṭu . DED 2220.,"dedr[entry 2695, DED 2220]"
d2703,453,comparison,text,"Ka. Te. suḷuvu (> Ta., Ko.) is said by Kitt. to be from Skt. sulabha- , DED (N) 2228.","dedr[entry 2703, DED(N) 2228]"
d271,66,comparison,text,"Cf. 2342 Ta. camai , esp. Ka. savaṟu, savasu . DED 230.","dedr[entry 271, DED 230]"
d2711,136,comparison,text,Cf. 2717 Ma. cuna . DEDS 422.,"dedr[entry 2711, DEDS 422]"
d2712,712,comparison,text,"Cf. Pali suru-suru-kārakaṃ after the manner of making hissing sounds when eating (MBE 1969, p. 293, no. 23). DED(S, N) 2235.","dedr[entry 2712, DED(S, N) 2235]"
d2716,260,comparison,text,"? Cf. Skt. (Hem. Uṇ. ) cuṇḍhi- small pond, Pkt. cuṇḍhī- natural pool; Pali soṇḍī- a natural tank in a rock; Skt. cuṇṭī- well (see Mayrhofer s.v.). DED(S) 2239.","dedr[entry 2716, DED(S) 2239]"
d2717,354,comparison,text,"Cf. 2711 Kur. currā . DED(S, N) 2240.","dedr[entry 2717, DED(S, N) 2240]"
d2718,120,comparison,text,Cf. H. Mar. chū sound uttered in setting on dogs. DED 2241.,"dedr[entry 2718, DED 2241]"
d2729,247,comparison,text,Cf. 5338 Ko. va·cr. DED 2252.,"dedr[entry 2729, DED 2252]"
d2740,164,comparison,text,Cf. 2751 Ta. cekiḷ. DEDS 428.,"dedr[entry 2740, DEDS 428]"
d2741,239,comparison,text,"Cf. Skt. śūlā- harlot, prostitute. DED(N) 2262.","dedr[entry 2741, DED(N) 2262]"
d2743,342,comparison,text,"Cf. 2715 Ta. cuṟṟu . For gāli, ghāḷi , see 1499 Ka. gāḷ(i). DED(S, N) 2209, and from DED 2238.","dedr[entry 2743, DED(S, N) 2209, DED 2238]"
d2748,1183,comparison,text,"? Cf. Skt. śakala- piece, fragment. DED(S) 2266.","dedr[entry 2748, DED(S) 2266]"
d2751,128,comparison,text,Cf. 2276 Ta. cakkai and 2740 Ma. cūḷi . DEDS 432.,"dedr[entry 2751, DEDS 432]"
d2759,359,comparison,text,Cf. Skt. taḍit- lightning. DED(S) 2271.,"dedr[entry 2759, DED(S) 2271]"
d276,1880,comparison,text,"Cf. 281 Ma. ar̤ivu. Possibly to be connected with 3115 Ta. tar̤al , etc. on the assumption of original initial *c-: *t-. DED(S, N) 234.","dedr[entry 276, DED(S, N) 234]"
d2764,87,comparison,text,Cf. 2303 Kol. saṭṭa. DED(N) 2274.,"dedr[entry 2764, DED(N) 2274]"
d2766,381,comparison,text,Cf. Mar. cēḍū id. DED(S) 2275.,"dedr[entry 2766, DED(S) 2275]"
d2771,127,comparison,text,"For similar words in the Munda languages, see Pinnow, p. 241 (e.g. Gutob sēndarā ). DEDS (N) 437.",dedr[entry 2771]
d2775,648,comparison,text,"Cf. Mar. cābū a metal vessel with a belly and a tapering neck, a goglet. Are the Dr. words influenced by Skt. tāmra- , Pkt. tamba- copper? DED(S) 2282.","dedr[entry 2775, DED(S) 2282]"
d2776,310,comparison,text,Cf. 2852 Tu. ōyikkaṇe.,dedr[entry 2776]
d278,387,comparison,text,? Cf. 225 Ta. aruvi . DED(N) 236.,"dedr[entry 278, DED(N) 236]"
d2785,121,comparison,text,Cf. 2569 Ta. cilucilu. DED(S) 2290.,"dedr[entry 2785, DED(S) 2290]"
d2798,490,comparison,text,Cf. 2592 Ta. ciṉai . DED(S) 2300.,"dedr[entry 2798, DED(S) 2300]"
d28,284,comparison,text,? Skt. DED 30.,"dedr[entry 28, DED 30]"
d2806,169,comparison,text,"Cf. Mar. śeḍī, śeḍū, śāḍū pipeclay. DED 2305.","dedr[entry 2806, DED 2305]"
d2809,166,comparison,text,Cf. 2475 Ta. cāliyaṉ. DED 2307.,"dedr[entry 2809, DED 2307]"
d281,417,comparison,text,Cf. 276 Ta. ar̤al. DED(S) 239.,"dedr[entry 281, DED(S) 239]"
d2810,92,comparison,text,"? < Pali seda- sweat; Krishnamurti, Language 39. 563. DED(S) 2308.","dedr[entry 2810, DED(S) 2308]"
d2814,3847,comparison,text,"? Cf. 2460 Ta. cār. DED (S, N) 2312.","dedr[entry 2814, DED(S, N) 2312]"
d2816,380,comparison,text,"Cf. 2011 Ta. cērai . DED(S, N) 2314.","dedr[entry 2816, DED(S, N) 2314]"
d282,1720,comparison,text,"Cf. OMar. (Master) āli- to weep. DED(S, N) 240.","dedr[entry 282, DED(S, N) 240]"
d2820,81,comparison,text,? Cf. 917 Ta. ēṟu.,dedr[entry 2820]
d2828,201,comparison,text,? Cf. 559 Ta. uka . DED(S) 2319.,"dedr[entry 2828, DED(S) 2319]"
d2840,81,comparison,text,Cf. 3302 Ta. tuṭai . DED(S) 2329.,"dedr[entry 2840, DED(S) 2329]"
d285,917,comparison,text,? Cf. 396 Ta. ār̤ . DED 244.,"dedr[entry 285, DED 244]"
d2852,329,comparison,text,Cf. 2776 Ta. ey. DEDS 455.,"dedr[entry 2852, DEDS 455]"
d2856,578,comparison,text,Cf. 1000 Ta. oliyal.,dedr[entry 2856]
d2868,124,comparison,text,? Cf. 3554 Te. dō̃pu. DEDS(N) 457.,dedr[entry 2868]
d2875,247,comparison,text,Cf. 3538 Ta. tōkai .,dedr[entry 2875]
d2875,271,comparison,text,Cf. Mar. sogā skirt of a garment (as trailing along or hanging loosely). DED 2348.,"dedr[entry 2875, DED 2348]"
d2883,3950,comparison,text,"Cf. Nahali corṭo blood. DED(S, N) 2353.","dedr[entry 2883, DED(S, N) 2353]"
d29,159,comparison,text,"Cf. Skt. ( lex. ) aṅka- fight, mimic war or conflict. DED 31.","dedr[entry 29, DED 31]"
d291,479,comparison,text,Cf. 399 Ta. āl. DED(S) 248.,"dedr[entry 291, DED(S) 248]"
d2910,309,comparison,text,"Cf. Pkt. ṇesara- sun. DED(S, N) 2371.","dedr[entry 2910, DED(S, N) 2371]"
d2913,590,comparison,text,Cf. 3676 Ta. nilam .,dedr[entry 2913]
d2913,613,comparison,text,"Cf. Skt. nāla- field under cultivation ( Vaijayantī ; also inscr., IEG , p. 211). DED(S, N) 2374.","dedr[entry 2913, DED(S, N) 2374]"
d2914,168,source-note,text,[E. jambolana Lam. = S. jambolanum DC.] DED 2375.,"dedr[entry 2914, DED 2375]"
d2916,73,comparison,text,? Cf. 3650 Ta. nāy . DED 2377.,"dedr[entry 2916, DED 2377]"
d2929,630,comparison,text,Cf. 811 Ta. eri. DED(S) 2389.,"dedr[entry 2929, DED(S) 2389]"
d2935,884,comparison,text,"Cf. Mar. nirī a fold or plait of the dhotar. DED(S, N) 2395.","dedr[entry 2935, DED(S, N) 2395]"
d2942,57,comparison,text,Cf. 96 Ta. aṭṭu . DEDS 473A.,"dedr[entry 2942, DEDS 473]"
d2945,84,comparison,text,? Cf. Ta. taṇṇumai a kind of drum. DED 2403.,"dedr[entry 2945, DED 2403]"
d2946,124,comparison,text,Cf. 3027 Ta. taṭā . DEDS 474.,"dedr[entry 2946, DEDS 474]"
d2948,208,comparison,text,Cf. Skt. tarpara- bell hanging down from the throat of cattle. DED(S) 2405.,"dedr[entry 2948, DED(S) 2405]"
d2949,292,comparison,text,Cf. Skt. ḍam- to sound (as a drum).,dedr[entry 2949]
d2955,278,comparison,text,? Cf. 432 Ta. iṭa or 443 Ta. iṭu . DEDS 477.,"dedr[entry 2955, DEDS 477]"
d2963,136,comparison,text,Cf. Halbi ḍhūḍī id. DEDS 482.,"dedr[entry 2963, DEDS 482]"
d2974,79,comparison,text,"? Cf. 432 Ta. iṭappu, iṭavaṉ clod of earth. DEDS 489.","dedr[entry 2974, DEDS 489]"
d2977,428,comparison,text,"? Cf. 3289 Kur. tuska. DED(S) 2415, DEDS 491.","dedr[entry 2977, DED(S) 2415, DEDS 491]"
d2978,65,comparison,text,Cf. 2989 Te. ḍokka. DEDS 492.,"dedr[entry 2978, DEDS 492]"
d2981,45,comparison,text,? Cf. Ta. iṭaṅkar narrow path. DED 2416.,"dedr[entry 2981, DED 2416]"
d2982,683,comparison,text,Cf. 3541 Ka. dōcu ; ? cf. 954 Ta. oṭuṅku. DED(S) 2417.,"dedr[entry 2982, DED(S) 2417]"
d2983,133,comparison,text,? Cf. 2054( a ) Ta. koṭu . DED(S) 2419.,"dedr[entry 2983, DED(S) 2419]"
