section,pdf_page,printed_page,top,native,raw_head,form,pos,gloss,cdial_ids,link_method,etymology,ocr_confidence,confidence,review_reasons,gold_rows,raw_entry
main,228,193,1357,ਘਸਤਕੁ,pusataku,pusataku,m,"book, Hindu religious book",,unlinked,Sk. pustaka-: = PUSTAKA; cf. POTHI]J,83.22240893055556,0.8300000000000001,,,"pusataku, m. ‘book, Hindu religious book’. 4. [Sk. pustaka-: = PUSTAKA; cf. POTHI]J"
main,228,193,1462,ਪੁਸ੍ਹਕ,pustaka,pustaka,m,,,unlinked,= PUSATAKU,74.51327180000001,0.44,missing_gloss,,"pustaka, m. 15. [= PUSATAKU]"
main,228,193,1520,ਪਹੁ,puhapu,puhapu,m,flower,,unlinked,Sk. puspa-,89.15122983333333,0.8300000000000001,,,"puhapu, m. ‘flower’. 1. [Sk. puspa-]"
main,228,193,1581,ਪੁਕਾਰ,pukāra (-ā'),pukāra,f,"shout, cry, call, loud recitation",,unlinked,< PUKĀRI: =PŪKĀRĀ,83.1986234659091,0.8300000000000001,,,"pukāra (-ā'), f. ‘shout, cry, call, loud recitation’ (+ kari). 11. [ < PUKĀRI: =PŪKĀRĀ]"
main,228,193,1688,ਪੁਕਾਰਿ,pukāri,pukāri,vi,"shout, cry out, call loudly",8246,explicit,8246 *pukkār-: = POKĀRI,70.43557365000001,0.7899999999999999,,,"pukāri, v.i. ‘shout, cry out, call loudly’. 7. [8246 *pukkār-: = POKĀRI]"
main,228,193,1793,ਪੁਛ,puccha,puccha,f,"questioning, interrogation; asking after",8354,explicit,8354 prechā-: = PpOCHA] = PUCHI J,81.02733407738096,0.91,,,"puccha, f. ‘questioning, interrogation; asking after’ (int. pucchā puccha Mj)V23.1°). 4. [8354 prechā-: = PpOCHA] = PUCHI J"
main,229,194,58,ਪੁਜਾਇ,pujāi,pujāi,vt,"cause to reach, cause to be fulfilled",,unlinked,v.c. < PUJJI,63.324160178571425,0.71,,,"pujāi, v.t. ‘cause to reach, cause to be fulfilled’ (int. + de). 2. [v.c. < PUJJI]]"
main,229,194,162,ਪੁਜਿ,pujji (pp. punnā),pujji,vi,"reach; rival; be completed, be fulfilled",8342,explicit,8342 pūryate,90.54082915909092,0.91,,,"pujji (pp. punnā), v.i. ‘reach; rival; be completed, be fulfilled’. 9. [8342 pūryate]"
main,229,194,270,ਪੰਡ,pundaru,puṇḍaru,adj,"white (as the white lotus, of hair].",8259,explicit,8259 pundra-',93.40841991666667,0.91,,,"pundaru, adj. ‘white (as the white lotus, of hair]. 1. [8259 pundra-']"
main,229,194,327,ਪ੍ਤੂ,puttu,puttu,m,son,8265,explicit,"8265 putra-!: =PUTTRU, POTU)",79.55629425000001,0.7899999999999999,,,"puttu, m. ‘son’. 7. [8265 putra-!: =PUTTRU, POTU)"
main,229,194,389,ਪੁਤ੍ਰ,puttri,puttri,f,daughter,,unlinked,f. < PUTTRU,82.01963357142857,0.8300000000000001,,,"puttri, f. ‘daughter’. 2. [f. < PUTTRU]"
main,229,194,450,ਪਤਰ,puttru,puttru,m,,8265,crossref,=PUTTU (with -r- perh. <Sk.),84.31240762499999,0.64,missing_gloss,,"puttru, m. 3. [=PUTTU (with -r- perh. <Sk.)]"
main,229,194,510,ਪੁਨਹਿ,punahi,punahi,adv,again,,unlinked,ėxt. of PUNI (or Sk. punah),82.57897990000001,0.8300000000000001,,,"punahi, adv. ‘again’. 1. [ėxt. of PUNI (or Sk. punah)]"
main,229,194,570,ਪੁਨਰਪਿ,punarapi,punarapi,adv,again,,unlinked,Sk.] i,84.5641545,0.8300000000000001,,,"punarapi, adv. ‘again’. 5. [Sk.] i"
main,229,194,633,ਪੈਨਾ,punnā (fsd. puni),punnā,pp,"completed, fulfilled",8339,explicit,8339 pūrna-_,86.6413290909091,0.91,,,"punnā (fsd. puni), pp. of PUJJI ‘completed, fulfilled’. (6). [8339 pūrna-_"
main,229,194,698,ਪਨਿ,puni,puni,adv,"again, then",8273,explicit,8273 punar: cf. PHUNI]),83.89063988888888,0.91,,,"puni, adv. ‘again, then’. 1. [8273 punar: cf. PHUNI])"
main,229,194,756,ਪੋਨੀ,punni,punni,adj,virtuous,,unlinked,< PUNNU,89.85067628571429,0.8300000000000001,,,"punni, adj. ‘virtuous’. 1. [ < PUNNU]"
main,229,194,817,ਪੁਨੀਤ,punitu,punitu,adj,"pure, cleansed, holy",,unlinked,< PUNNU +?),81.6982232,0.8300000000000001,,,"punitu, adj. ‘pure, cleansed, holy’. 1. [ < PUNNU +?)"
main,229,194,876,ਪੋਠ,punnu (-ari),punnu,m,"virtue, merit, good act (as opp. of pāpu); good deed, almsgiving, charity",8261,explicit,8261 punya-,81.02862413846154,0.91,,,"punnu (-ari), m. ‘virtue, merit, good act (as opp. of pāpu); good deed, almsgiving, charity’. 25. [8261 punya-]]"
main,229,194,977,ਪੁਰਸਲਾਤ,tpurasalāta,purasalāta,f,"the Širāt bridge, by which faithful Muslims may pass over hell into paradise",,unlinked,Ar. > Pers. pul-sirāt,88.47384160000001,0.8300000000000001,,,"tpurasalāta, f. ‘the Širāt bridge, by which faithful Muslims may pass over hell into paradise’. F. [Ar. > Pers. pul-sirāt]"
main,229,194,1091,ਪੁਰਸਾਈ,purasāī,purasāī,f,"questioning, interrogation",,unlinked,"< Pers. purs-, pres. stem of pursidan",83.962614325,0.8300000000000001,,,"purasāī, f. ‘questioning, interrogation’. 1 (As39°). [ < Pers. purs-, pres. stem of pursidan]"
main,229,194,1194,ਘੰਰਸੁ,purasu,purasu,m,man,8289,explicit,"8289 purusa-: cf. PURAKHU] ,",83.634185,0.91,,,"purasu, m. ‘man’. 2. [8289 purusa-: cf. PURAKHU] ,"
main,229,194,1255,ਪਰਖ,purakhu,purakhu,m,"man, husband; yogi; the supreme Being, God",,unlinked,Sk. purusa-: cf. PURASU,89.51943771428571,0.8300000000000001,,,"purakhu, m. ‘man, husband; yogi; the supreme Being, God’: in p. ‘men, people” 77. [Sk. purusa-: cf. PURASU]"
main,229,194,1349,ਪੁਰਬਾਣਾ,purabānā,purabāṇā,m,,,unlinked,< PURABU!,73.32306377777778,0.44,missing_gloss,,"purabānā, m. ʻassociateď with festivals’. 1. [ < PURABU!]"
main,229,194,1417,ਪ੍ਰਝੁ,purabu?,purabu,m,"auspicious day (of lunar cycle); festival: ‘marvel, wonder?, in eku purabu maira terā dekhiā S04",,unlinked,Sk. parvan-,82.99691372222222,0.8300000000000001,,,"purabu?, m. ‘auspicious day (of lunar cycle); festival: ‘marvel, wonder?, in eku purabu maira terā dekhiā S04. 4. [Sk. parvan-]]"
main,229,194,1523,ਘਰਝੂ,purabu?,purabu,adj,former,,unlinked,,94.4184013,0.8300000000000001,,,"purabu?, adj. ‘former’: usu. as sl. purabi, adv. ‘formerly, before,"
main,229,194,1571,ਘਰਝੂ,according to previous karma’; purabi likhiā,according to previous karma’; purabi likhiā,m,foreordained destiny,8343,explicit,8343 *pūruva- (Pk. purava-): = PŪRABU,84.9273673125,0.73,suspicious_headword,,"according to previous karma’; purabi likhiā, m. ‘foreordained destiny’. 12. [8343 *pūruva- (Pk. purava-): = PŪRABU]"
main,229,194,1673,ਪੁਰਾਇਨਿ,purāini,purāini,f,"caupattī, a four-leaved water-plantť [or ‘lotus-leaf].",8254,explicit,8254 putakinīi- ‘lotus’,61.609827499999994,0.6699999999999998,suspicious_gloss,,"purāini, f. ‘caupattī, a four-leaved water-plantť [or ‘lotus-leaf]. 1. [8254 putakinīi- ‘lotus’]"
main,229,194,1781,ਪੁਰਾਣਾ,purānā,purāṇā,adj,"old, worn-out (of clothes, etc.",8283,explicit,8283 purāna-]] PHT GnG. S TURANOJ,47.3457865,0.6699999999999998,low_ocr_confidence,,"purānā, adj. ‘old, worn-out (of clothes, etc.]. 4. [8283 purāna-]] PHT GnG. S TURANOJ"
main,230,195,47,ਪੁਰਾਨ,purānu,purānu,m,,8332,crossref,= PURĀNU,71.88851483333333,0.52,missing_gloss,,"purānu, m. 2°. [ = PURĀNU]"
main,230,195,104,ਪੁਰਾਬ,purāba,purāba,adj,filled with water,,unlinked,Pers. pur-āb,87.24334387500001,0.8300000000000001,,,"purāba, adj. ‘filled with water’. 1'. [Pers. pur-āb]"
main,230,195,165,ਪੁਰੀ,puri,puri,f,city,,unlinked,Sk.,82.34887093910257,0.8300000000000001,,,"puri, f. ‘city’; puri duārā MrS2 ‘the cities of Puri and Dwarka, sacred to Krpa’: p. purir ‘all the (sacred) cities, the entire world’; je bannhām purīār bhāra JP1 ‘though I load up the goods of the entire world’. 8. [Sk.]"
main,230,195,363,ਪ੍ਰ,puru’ (sl. -i),puru’,m,city,,unlinked,Sk. pura-,85.85829170673077,0.6500000000000001,suspicious_headword,,"puru’ (sl. -i), m., (-i), f. ‘city’, usu. as second member of compounds, like jamapuru ‘city of Yama’. 16. [Sk. pura-]]"
main,230,195,468,ਪਰੁ,puru?,puru,adj,"full, complete",,unlinked,Pers. pur,93.21003614285713,0.8300000000000001,,,"puru?, adj. ‘full, complete’. 4. [Pers. pur]"
main,230,195,532,ਪ੍ਤ,puru,puru,m,milistone,8253,explicit,8253 puta-,87.07514199999999,0.91,,,"puru, m. ‘milistone’. 4. [8253 puta-]]"
main,230,195,590,ਪੁਅਰ,pūrhara,pūrhara,f,,8329;8537,explicit,"8329 *pūr- (or connected with 8537 pratāpa-, etc.?]; -h- written in PrA2 (M5)",78.95524364935065,0.52,missing_gloss,,"pūrhara, f. fire, bonfire’. 1. [8329 *pūr- (or connected with 8537 pratāpa-, etc.?]; -h- written in PrA2 (M5)]"
main,230,195,699,ਪੁਕਾਰਾ,pūkārā,pūkārā,f,"shout, loud cry",,unlinked,= PUKARA,81.62618366666666,0.8300000000000001,,,"pūkārā, f. ‘shout, loud cry’. 1"". [ = PUKARA]"
main,230,195,759,ਪੁਕਾਰਿ,pükāri,pükāri,vi,"shout, cry out",,unlinked,= PUKÄRI,70.42517877777777,0.71,,,"pükāri, v.i. ‘shout, cry out’. 1. [ = PUKÄRI]"
main,230,195,817,ਪੂਛ,pūcha,pūcha,f,"questioning, interrogation pūcha le ‘conduct interrogation",8354,crossref,= PUCCHA,89.87676195714286,0.91,,,"pūcha, f. ‘questioning, interrogation pūcha le ‘conduct interrogation’. 4. [ = PUCCHA]"
main,230,195,920,ਪੁਛਿ,pūchi*,pūchi*,vt,"ask, question, interrogate; ask after",,unlinked,= puccHi,79.533435,0.53,suspicious_headword,,"pūchi*, v.t. ‘ask, question, interrogate; ask after’. 23. [= puccHi]"
main,230,195,980,ਪੁਛਿ,pūchi?,pūchi,f,tail,8249,explicit,8249 puccha-,86.49976357142857,0.91,,,"pūchi?, f. ‘tail’. 1 (Mr4). [8249 puccha-]"
main,230,195,1044,ਪੰਜਾ,pūjā (-a),pūjā,f,"worship, offering; honour",,unlinked,Sk. pūjā-,88.48674499242424,0.8300000000000001,,,"pūjā (-a), f. ‘worship, offering; honour’: pūjā kari, carhāi, lāi ‘make offering, do pūjā’. 40. [Sk. pūjā-]"
main,230,195,1151,ਪੂਜਿ,pūji,pūji,vt,worship; honour,,unlinked,Sk. pūjayati,90.51159885714286,0.8300000000000001,,,"pūji, v.t. ‘worship; honour’. 12. [Sk. pūjayati]"
main,230,195,1211,ਪੂੰਜੀ,pürmhji,pürmhji,f,"capital, stock",8251,explicit,8251 puñja-,82.22932300000001,0.91,,,"pürmhji, f. ‘capital, stock’. 9. [8251 puñja-]"
main,230,195,1271,ਪੂਠੋ,pütho,püṭho,adj,upside down,14306,explicit,14306 *utprstha-: cf. UPATTHA]J,78.49496144444444,0.7899999999999999,,,"pütho, adj. ‘upside down’. 1. [14306 *utprstha-: cf. UPATTHA]J"
main,230,195,1328,ਪੂਤੁ,pūtu,pūtu,m,son,8265,crossref,= PUTTU,84.44688085714286,0.91,,,"pūtu, m. ‘son’. 9. [ = PUTTU]"
main,230,195,1390,ਪੂਰਕ,püraku,püraku,m,slow exhalation of breath through nose (as yogic exercise),,unlinked,Sk. pūraka-,87.9707262,0.8300000000000001,,,"püraku, m. ‘slow exhalation of breath through nose (as yogic exercise)’. 2. [Sk. pūraka-]"
main,230,195,1499,ਪੂਰਣ,pūranu,pūraṇu,m,,8332,explicit,8332 pūrana-: =PŪRANU?,75.50990544999999,0.52,missing_gloss,,"pūranu, m. ʻa`filling’, as pūrannu de “fill. 1. [8332 pūrana-: =PŪRANU?]"
main,230,195,1600,ਪੂਰਣ,pūranu!,pūraṇu,adj,"filling, completely filling, omnipresent (of GodY",,unlinked,for Sk. pūrna-] :,77.65112629166666,0.71,,,"pūranu!, adj. ‘filling, completely filling, omnipresent (of GodY. 5. [for Sk. pūrna-] :"
main,230,195,1708,ਪੂਰਨ,pūranu?,pūranu,m,,,unlinked,= PORANU,80.36782042857143,0.56,missing_gloss,,"pūranu?, m. 1 (MrA3). [ = PORANU]"
main,231,196,4,,"according to previous karma’, pūrabi likhiā","according to previous karma’, pūrabi likhiā",m,foreordained destiny,8343,explicit,8343 *pūruva-: = PURABU?,89.5389396875,0.6699999999999999,missing_native;suspicious_headword,,"according to previous karma’, pūrabi likhiā, m. ‘foreordained destiny’. 11. [8343 *pūruva-: = PURABU?]"
main,231,196,109,ਪੂਰਾ,"pūrā (-u', -o)",pūrā,adj,"full; fulfilled; complete, perfect; completely filling, omnipresent (of God] (+ kari): (int. püro pūrā).",8330,explicit,8330 püūra-',67.08579354208754,0.7899999999999999,,,"pūrā (-u', -o), adj. ‘full; fulfilled; complete, perfect; completely filling, omnipresent (of God] (+ kari): (int. püro pūrā). 140. [8330 püūra-']"
main,231,196,266,ਪੂਰਿ,pūri,pūri,vt,"fill; fulfil; complete; keep time (etc., in music]: pūri rahiā ‘is ever omnipresent [of Gody",8335,explicit,8335 pürayati,83.9363290054945,0.7899999999999999,suspicious_gloss,,"pūri, v.t. ‘fill; fulfil; complete; keep time (etc., in music]: pūri rahiā ‘is ever omnipresent [of Gody. 15. [8335 pürayati]"
main,231,196,371,ਪੂਰ,pūru?,pūru,m,boatload,8330,explicit,8330 pūra-',92.44675816666667,0.91,,,"pūru?, m. ‘boatload’. 4. [8330 pūra-']"
main,231,196,452,ਪੇਉ,peu,peu,adj,"drunk, to be drunk",8380,explicit,8380 peya-,92.84589876666666,0.91,,,"peu, adj. ‘drunk, to be drunk’, or m. ‘drink’, in guramukhi ammritu peu Sr16. 1"". [8380 peya-]"
main,231,196,549,ਪੇਈਆ,peïā,peïā,m,father,8390,explicit,8390 paitrka-: cf. PEVAKARAI,85.38900302020203,0.91,,,"peïā, m. ‘father’s house, woman's paternal home’: usu. as sl. perai (ext. perarai) ‘in her father’s house, in this world’. 16. [8390 paitrka-: cf. PEVAKARAI]"
main,231,196,708,ਪੇਸਿ,pesi,pesi,pr,before,,unlinked,Pers. pesh,88.56769566666667,0.8300000000000001,,,"pesi, prepn. ‘before’. 1'. [Pers. pesh]"
main,231,196,769,ਪੇਕਾਂਬ੍ਰੂ,pekārhbaru,pekārhbaru,m,prophet,,unlinked,Pers. paighām-bar: = PAIKĀMARU,82.648650625,0.8300000000000001,,,"pekārhbaru, m. ‘prophet. 1. [Pers. paighām-bar: = PAIKĀMARU]"
main,231,196,829,ਪੇਖਿ,pekhi,pekhi,vt,"see, look at",8994,explicit,8994 preksate: syn. DEKHI,84.550443,0.91,,,"pekhi, v.t. ‘see, look at’. 2. [8994 preksate: syn. DEKHI]"
main,231,196,887,ਪ੍ਟ,petu,peṭu,m,belly,8376,explicit,8376 *petta-°,78.533936,0.7899999999999999,,,"petu, m. ‘belly’. 1°. [8376 *petta-°]]"
main,231,196,948,ਪੇਡੁ,pedu,peḍu,m,tree; the body,,unlinked,,83.47004277777778,0.8300000000000001,,,"pedu, m. ‘tree; the body’. 2. (77; =H. per]"
main,231,196,1008,ਪੇਰਣੁ,peranu,peraṇu,m,"full-length robe, burqa",7838,explicit,"7838 paridhāna- (rather than Pers. pairahan?y cf.-PAHIRANU, PIRĀHANU",81.09665617777777,0.91,,,"peranu, m. ‘full-length robe, burqa’. 1. [7838 paridhāna- (rather than Pers. pairahan?y cf.-PAHIRANU, PIRĀHANU]"
main,231,196,1102,ਪੇਲਿ,peli?,peli,vt,"press, squeeze, afflict",8686,explicit,8686 prapïdayati,75.61711303571428,0.7899999999999999,,,"peli? , v.t. ‘press, squeeze, afflict’, in kālu na sākai peli As15. 1"". [8686 prapïdayati]"
main,231,196,1216,ਪੇਲਿ,peli?,peli,vt,"push, activate",9002,explicit,9002 *prelayati,87.37953945454545,0.91,,,"peli?, v.t. ‘push, activate’, in sacu pelai AsA8. 1"". [9002 *prelayati]"
main,231,196,1280,ਮੇਵਕੜੈ,pevakarai,pevakaṛai,adv,in womar,8175,explicit,<8175 *pituhkula-?: cf. PEIA,89.259161775,0.91,,,"pevakarai, adv. ‘in womar’s paternal home, in this world’. 2. [<8175 *pituhkula-?: cf. PEIA]"
main,231,196,1385,ਪੇਤਾ,perā,perā,m,basket,8164,explicit,"8164 petaka-] pai (inf. pānu; pp. païā, paiyā; pres. 1s. paürh, 3s. pāi?, pāī‘, 3p. pāmhi,",83.7491368943834,0.91,,,"perā, m. ‘basket’, as perai pai ‘come into the possession of, fall into the power of. 2. [8164 petaka-] pai (inf. pānu; pp. païā, paiyā; pres. 1s. paürh, 3s. pāi?, pāī‘, 3p. pāmhi,"
main,231,196,1535,,"Ñ fut. 3s. pāsý, pass. pres. 3s. païahi.MJV 12)","Ñ fut. 3s. pāsý, pass. pres. 3s. païahi.MJV 12)",vi,"fall; fall down, sink; fall on, attack; halt, encamp; lie, lie down, be idle; become, happen; befall, occur; be obtained; cost, be valued at",7722,explicit,"7722 patati: = PAVI (which shares pp. PAIA); syn. PARI , PARI] i",84.62773396096867,0.6699999999999999,missing_native;suspicious_headword,,"-Ñ fut. 3s. pāsý, pass. pres. 3s. païahi.MJV 12), v.i. ‘fall; fall down, sink; fall on, attack; halt, encamp; lie, lie down, be idle; become, happen; befall, occur; be obtained; cost, be valued at’; nāhi ta pānhī pārhhi MjV24.1 ‘otherwise (shoes) keep falling on one’s heag’ [no need for comm. pānhīm ‘shoes’ < upānah-]: pai is freq. used to form nominal conjuncts, also as modal verb + abs. serving to emphasize the action: used + inf. sl. with sense of ‘begin to, try to’, from PAI). [7722 patati: = PAVI (which shares pp. PAIA); syn. PARI , PARI] i"
main,232,197,107,ਪੈਓਹਰੀ,paioharī,paioharī,f,girl with full young breasts,7792,explicit,< 7792 payodhara-,74.97977508333334,0.7899999999999999,,,"paioharī, f. ‘girl with full young breasts’. 1. [ < 7792 payodhara-]"
main,232,197,169,ਪੈਸਿ,paisi,paisi,vi,enter,8803,explicit,8803 praviśati,85.4126205,0.91,,,"paisi, v.i. ‘enter’. 1. [8803 praviśati]"
main,232,197,228,ਪੈਕਾਮਰੁ,paikāmaru,paikāmaru,m,prophet,,unlinked,= PEKĀMBARU,87.47565966666667,0.8300000000000001,,,"paikāmaru, m. ‘prophet’. 1. [= PEKĀMBARU]"
main,232,197,287,ਪੈਕਾਮੁ,paikāmu,paikāmu,m,,,unlinked,Pers. paikān,82.78781833333333,0.56,missing_gloss,,"paikāmu, m. ʻarrow-poinť’. 1. [Pers. paikān]"
main,232,197,347,ਪੈਕਾਰੁ,paikāru,paikāru,m,dealer who purchases dust from goldsmiths to extract the gold,7747,explicit,7747 pada- (+ Yy =P. pairkhar,80.82056789772727,0.91,,,"paikāru, m. ‘dealer who purchases dust from goldsmiths to extract the gold’. 1"". [Pers. pāāe-kār] paikharu (or pairhkharu) m. ‘fetter, hobble’. 1. [7747 pada- (+ Yy =P. pairkhar]"
main,232,197,561,ਪੈਜ,paija,paija,f,promise,8563,explicit,8563 pratijñā- ‘promise’,84.65979052708333,0.91,,,"paija, f. ‘promise’, as (Kī) paija rakkhi, rākhi ‘keep faith with’ [rather than comm. ‘guard the honour of?]: sim. andararhhu jhūthe paija bāhari AsV20.2 ‘outward promises’ [rather than comm. ‘outward fame, greatness’?]. 3. [8563 pratijñā- ‘promise’]"
main,232,197,761,ਪੈਇ,paijhi,paijhi,vi,be worn,,unlinked,v.p. < PAINHI,79.2750655,0.71,,,"paijhi, v.i. ‘be worn’. 5. [v.p. < PAINHI]"
main,232,197,821,ਪੈਧਾ,paidhā,paidhā,pp,"dressed, clothed",,unlinked,anal. -dh-,89.32875979292929,0.8300000000000001,,,"paidhā, pp. of PAINHI ‘dressed, clothed’: daragaha paidhā jāi ‘go to God’s court wearing robe of honour’. (13). [anal. -dh-]"
main,232,197,930,ਪੈਨ੍ਣੁ,painhanu,painhanu,m,"clothing, dress",,unlinked,inf. of PAINHI,91.830843,0.8300000000000001,,,"painhanu, m. ‘clothing, dress’. 8. [inf. of PAINHI]"
main,232,197,989,ਪੈਨਾਇ,painhāi,painhāi,vt,"clothe, robe",,unlinked,v.c. < PAINHI,89.11640525,0.8300000000000001,,,"painhāi, v.t. ‘clothe, robe’. 1. [v.c. < PAINHI]"
main,232,197,1048,ਪੈਨ,painhi (pp. paidhā),painhi,vt,wear (clothes,8198,explicit,8198 *pinahati (with met.),70.9935949,0.7899999999999999,,,"painhi (pp. paidhā), v.t. ‘wear (clothes]. 16. [8198 *pinahati (with met.)]"
main,232,197,1153,ਧੈਸਾ,paiyā,paiyā,pp,"fallen, occurred",,unlinked,= PAiA,78.2789547,0.71,,,"paiyā, pp. of PAI ‘fallen, occurred’. (1). [ = PAiA]"
main,232,197,1211,ਪੈਰੁ,pairu,pairu,m,foot,7756,explicit,7756 *padara-,87.17679478571429,0.91,,,"pairu, m. ‘foot’: (kī) pairīm pai ‘fall at the feet of: pairu dhari, rakkhi ‘set foot’. 17. [7756 *padara-]"
main,232,197,1316,ਪੋਹਿ,pohi,pohi,vt,"act on, influence, affect",8701;8792,explicit,8701 prabodhayati (rather than 8792 pravahati?): cf. PARABODHI,88.96978505000001,0.91,,,"pohi, v.t. ‘act on, influence, affect’. 2. [8701 prabodhayati (rather than 8792 pravahati?): cf. PARABODHI]"
main,232,197,1422,ਧੋਖ੍ਰੂ,pokharu,pokharu,m,"pool, pond",8425,explicit,8425 pauskara-,92.10901633333333,0.91,,,"pokharu, m. ‘pool, pond’..1. [8425 pauskara-]"
main,232,197,1479,ਪੇਖਿ,pokhi,pokhi,vt,"look after, replenish (pool, tanky: (int. + lai)",,unlinked,Sk. poşayati,63.243635749999996,0.71,,,"pokhi, v.t. ‘look after, replenish (pool, tanky: (int. + lai). 2. [Sk. poşayati]"
main,232,197,1591,ਪ੍ਖੁ,pokhu,pokhu,m,the month December-January,,unlinked,for Sk. pausa-,89.40434088888888,0.8300000000000001,,,"pokhu, m. ‘the month December-January’. 1. [for Sk. pausa-]"
main,232,197,1650,ਪੋਚ,pocāāā,pocāāā,m,"smearing, coating",8400,explicit,8400 *pocca-?,92.17340774761904,0.91,,,"pocāāā, m. ‘smearing, coating’, i.e. ‘the outside application of cold water to cool down a still when making spirit’, in bhāthī bhavanu prema kā pocā As38. 1. [8400 *pocca-?]"
main,232,197,1804,ਪੇਟ,pota,poṭa,f,"packet, small bag",8396,explicit,8396 *potta-',79.189507875,0.7899999999999999,,,"pota, f. ‘packet, small bag’. 1°. [8396 *potta-']"
main,233,198,1,ਮੋਤਾ,potā,potā,m,"treasure-bag, treasury",8400,explicit,Pers. pūta (x 8400 *potta-* ‘ciotir?),58.4963819,0.7899999999999999,,,"potā, m. ‘treasure-bag, treasury’. 2. [Pers. pūta (x 8400 *potta-* ‘ciotir?)]"
main,233,198,103,ਪੋਤੇਦਾਰੂ,tpotedāru,potedāru,m,treasurer,,unlinked,Pers. *pūta-dār,77.2119885,0.71,,,"tpotedāru, m. ‘treasurer’. M2"". [Pers. *pūta-dār]"
main,233,198,167,ਪੋਥੀ,pothi,pothi,f,"book, Hindu religious book",8413,explicit,8413 *postaka-: cf. PUSATAKU,88.8655023,0.91,,,"pothi, f. ‘book, Hindu religious book’. 5. [8413 *postaka-: cf. PUSATAKU]"
main,233,198,275,ਪ੍ਰਸਾਦ,prasādu,prasādu,m,"favour, grace",,unlinked,= PARASĀDU,83.70826962878789,0.8300000000000001,,,"prasādu, m. ‘favour, grace’, as gura prasādi ‘through the favour of the Guru’. 3. [ = PARASĀDU]"
main,233,198,381,ਪ੍ਰਹਲਾਦੂ,prahalādu,prahalādu,m,"Prahlāda, son of the demon Hiranyakasipu who became a devotee of Visnu",,unlinked,,85.62761044444444,0.8300000000000001,,,"prahalādu, m. ‘Prahlāda, son of the demon Hiranyakasipu who became a devotee of Visnu’. 1."
main,233,198,486,ਪ੍ਰਹਾਰੀ,prahārī,prahārī,adj,smiting,,unlinked,,78.8312931,0.71,,,"-prahārī, adj. ‘smiting’, in garaba prahārī GaA9'. 1"". (Sk prahārin-]"
main,233,198,550,ਪ੍ਰਗਟਿ,pragati,pragaṭi,vi,become manifest,,unlinked,< PRAGATU: = PARAGATI,80.55246960000001,0.8300000000000001,,,"pragati, v.i. ‘become manifest’. 4. [ < PRAGATU: = PARAGATI]"
main,233,198,609,ਪ੍ਰਗਟ,pragatu,pragaṭu,adj,"manifest, revealed",,unlinked,= PARAGATU,89.20980075,0.8300000000000001,,,"pragatu, adj. ‘manifest, revealed’. 4. [ = PARAGATU]"
main,233,198,668,ਪ੍ਰਗਾਸਿ,pragāsi,pragāsi,vi,"appear, blossom",,unlinked,= PARAGASI,75.13309662500001,0.71,,,"pragāsi, v.i. ‘appear, blossom’. 2. [ = PARAGASI]"
main,233,198,728,ਪਰਗਾਸੁ,pragāsu,pragāsu,m,"appearance; splendour, light, lustre",,unlinked,= PARAGASU,78.4149717,0.71,,,"pragāsu, m. ‘appearance; splendour, light, lustre’. 3. [ = PARAGASU]"
main,233,198,789,ਪ੍ਰਣਵਿ,pranavi,praṇavi,vt,"humbly entreat, make supplication",,unlinked,for Sk. pranamati (Pk. panamai,58.331621759259264,0.71,,,"pranavi, v.t. ‘humbly entreat, make supplication’, as closing formula pranavati (pranavai) nānaku. 32. [for Sk. pranamati (Pk. panamai]"
main,233,198,943,ਪ੍ਰਤਪਾਨੀ,pratapāni,pratapāni,adj,"grieved, afflicted? in saraba jia kīe pratapānī MIAS. 1"". [< Sk. pratapati ‘roasts",,unlinked,< Sk. pratapati ‘roasts’?: cf. PARATAPU,63.87895328571428,0.5899999999999999,suspicious_gloss,,"pratapāni, adj. ‘grieved, afflicted? in saraba jia kīe pratapānī MIAS. 1"". [< Sk. pratapati ‘roasts’?: cf. PARATAPU]"
main,233,198,1052,ਪ੍ਰਤਾਪ,pratāpu,pratāpu,m,splendour,,unlinked,Sk. pratāpa-]),85.12625133333334,0.8300000000000001,,,"pratāpu, m. ‘splendour’. 1. [Sk. pratāpa-])"
main,233,198,1104,ਪ੍ਰਤਿਪਾਲਾ,pratipālā,pratipālā,m,"protecting, guarding, rearing; protector",,unlinked,Sk. pratipālana-,87.27990552777777,0.8300000000000001,,,"pratipālā, m. ‘protecting, guarding, rearing; protector’ (+ kari). 2"". [Sk. pratipālana-]"
main,233,198,1214,ਪ੍ਰਤਿਪਾਲਿ,pratipāli,pratipāli,vt,,,unlinked,Sk. pratipālayati,74.90104277777777,0.44,missing_gloss,,"pratipāli, v.t. 'rear, nurture; guard, protect. 2. [Sk. pratipālayati]"
main,233,198,1275,ਪ੍ਰਥਮੇ,prathame,prathame,adv,first,,unlinked,Sk.,89.2626312,0.8300000000000001,,,"prathame, adv. ‘first’. 1. [Sk.]"
main,233,198,1333,ਪ੍ਰਭਾਤ,prabhāta (-39,prabhāta,f,"dawn, daybreak",,unlinked,= PARABHATA,83.33113855555555,0.8300000000000001,,,"prabhāta (-39, f. ‘dawn, daybreak’. 2. [ = PARABHATA]"
