section,pdf_page,printed_page,top,native,raw_head,form,pos,gloss,cdial_ids,link_method,etymology,ocr_confidence,confidence,review_reasons,gold_rows,raw_entry
main,266,231,117,,adj. ‘very powerful,adj. ‘very powerful,m,"great, deadly poison",,unlinked,,91.35279333333334,0.5900000000000001,missing_native;suspicious_headword,,"adj. ‘very powerful, mighty’; mahābikhu, f. ‘great, deadly poison’:"
main,266,231,272,ਮਹਿ,marnhi (or mahi),marnhi,ppn,"in, among",,rejected,"9802 madhye: = MAÑNJHI,",78.88301381818182,0.63,unverified_cdial_candidate,,"marnhi (or mahi), ppn. ‘in, among’. 190. [9802 madhye: = MAÑNJHI,"
main,266,231,311,ਮਹਿ,"MĀMHI, ÎMEM","MĀMHI, ÎMEM",m,,,unlinked,,72.43022414285714,0.26,missing_gloss;suspicious_headword,,"MĀMHI, ÎMEM, MAIM?; cf. MADHE; syn. VICCIJ"
main,266,231,606,ਮਹੀਪਤਿ,mahipati,mahipati,m,lord of the earth,,unlinked,Sk.,77.39045375,0.71,,,"mahipati, m. ‘lord of the earth’. 1. [Sk.]"
main,266,231,773,ਮਹੈਸੁਰੁ,məhesuru,məhesuru,m,Siva,,unlinked,Sk. maheśvara-j,76.68047866666667,0.53,suspicious_headword,,"məhesuru, m. ‘Siva’. 1. [Sk. maheśvara-j"
main,266,231,906,ਮਕਸੂਦ,makasūdu,makasūdu,m,,,unlinked,= MAKHASŪDU,82.4070975,0.56,missing_gloss,,"makasūdu, m. 1"". [ = MAKHASŪDU]"
main,266,231,1020,ਮਖਸੂਦੁ,makhasūdu,makhasūdu,m,"aim, purpose, object",,unlinked,Ar. maqśūd: = MAKASŪDU,60.300734375,0.71,,,"makhasūdu, m. ‘aim, purpose, object. 2. [Ar. maqśūd: = MAKASŪDU]"
main,266,231,1191,ਮਖਿ,makkhi (-7),makkhi,f,,9696,explicit,9696 makşikā-] :,70.478079875,0.52,missing_gloss,,"makkhi (-7), f. fly’. 2. [9696 makşikā-] :"
main,266,231,1359,ਮਗਨ,magany,magany,adj,"immersed, sunk in",,unlinked,Sk. magna-,78.4800235,0.71,,,"magany, adj. ‘immersed, sunk in’. 5. [Sk. magna-]"
main,267,232,441,ਮਛੁ,macchuž,macchuž,m,fish,,unlinked,= MaccHT,67.79168675,0.53,suspicious_headword,,"macchuž, m. ‘fish’. 1 (MrS1). [ = MaccHT]"
main,267,232,727,ਮੌਜਾਰੁ,marhjåāru,marhjåāru,m,cat,10082,explicit,10082 mārjāra-',62.00548383333334,0.6099999999999999,suspicious_headword,,"marhjåāru, m. ‘cat’. 1"". [10082 mārjāra-']"
main,267,232,956,ਮਜੂਰੀ,majürīi,majürīi,f,"wage (for laboury, as majūrīām lahi ‘get paiď",,unlinked,Ar. > Pers. mazdürí,69.47931104166666,0.71,,,"majürīi, f. ‘wage (for laboury, as majūrīām lahi ‘get paiď’. 1. [Ar. > Pers. mazdürí]"
main,267,232,1064,ਮਜੂਰੂ,majüru,majüru,m,"labourer, day labourer",,unlinked,Ar. mazdür),76.2449,0.71,,,"majüru, m. ‘labourer, day labourer’. 2. [Ar. mazdür)]"
main,267,232,1793,,concern for reputation’ in matuki dāri dharī BÌC1,concern for reputation’ in matuki dāri dharī BÌC,m,,10085,explicit,10085 *mārtta- + -kk-,75.3541149,0.28,missing_gloss;missing_native;suspicious_headword,,"concern for reputation’ in matuki dāri dharī BÌC1, matukī phori TuC4. 2. [10085 *mārtta- + -kk-]"
main,268,233,189,ਮਣ,mana,maṇa,xref,,,unlinked,,92.23778066666667,0.6799999999999999,,,mana: see MAŅU
main,268,233,343,ਮਣੀ,mani’,maṇi’,f,"gem, jewel, ornament",9731,explicit,9731 mani-*: = MANIA,68.7603426,0.6099999999999999,suspicious_headword,,"mani’, f. ‘gem, jewel, ornament’. 4. [9731 mani-*: = MANIA]"
main,268,233,405,ਮਣੀ,manī’,maṇī’,f,"greatness, glory, fame",,unlinked,rhyme-form of MANU?,81.99565816666666,0.6500000000000001,suspicious_headword,,"manī’, f. ‘greatness, glory, fame’, in sacc? tuddhu mani MIV11. 1'. [rhyme-form of MANU?]"
main,268,233,508,ਮਣੀਆ,manīā,maṇīā,m,jewel,,unlinked,= MANT,72.16087558333334,0.71,,,"manīā, m. ‘jewel’: as adj. ‘precious’, in tmanīā mantu SIF126. 1(MrA6). [= MANT]"
main,268,233,941,ਮਤਵਾਲਾ,matavālā,matavālā,adj,"drunk, intoxicated",,rejected,9751] *mattapāla-: = MATAVĀRO,68.39815207142857,0.63,unverified_cdial_candidate,,"matavālā, adj. ‘drunk, intoxicated. 2. [9751] *mattapāla-: = MATAVĀRO]"
main,268,233,1156,ਮਤਾ,mattā?,mattā,m,,9834,explicit,9834 mantra-: cf.,82.46254481818181,0.64,missing_gloss,,"mattā?, m. ‘advice, counse? (+ kari). 1 (MrS8). [9834 mantra-: cf."
main,268,233,1203,ਮਤਾ,MATTI,MATTI,m,,,unlinked,,90.210373,0.56,missing_gloss,,"MATTI, MANTU]"
main,268,233,1319,ਮਤਿ,mati?,mati,f,,,unlinked,,92.896472125,0.56,missing_gloss,,"mati?, f. ‘mind, understanding; thought, idea; notion; view;"
main,268,233,1514,ਮਤਿ,tmati?,mati,adv,"not, lest",,unlinked,= MATU,70.100074875,0.71,,,"tmati?, adv. ‘not, lest’. F, M2. [= MATU]"
main,268,233,1838,,4. [Sk. mantra- (> Pk. mamta-]). cf. MATTA,4. [Sk. mantra-,m,,,unlinked,"Sk. mantra- (> Pk. mamta-]). cf. MATTA, MANTRU",70.15958544444445,0.2,missing_gloss;missing_native;suspicious_headword,,"4. [Sk. mantra- (> Pk. mamta-]). cf. MATTA, MANTRU]"
main,269,234,0,ਮਤ੍ਰ,maniru,maniru,m,,,unlinked,,60.7176238,0.44,missing_gloss,,"maniru, Mm. tOormuUla, speli. 3. (>K. mantra- ci. MANTU J"
main,269,234,389,ਮੰਦਿਰੂ,mandiru,mandiru,m,,9852,crossref,= MANDARU,89.66279899999999,0.64,missing_gloss,,"mandiru, m. 1. [= MANDARU]"
main,269,234,555,ਮਦੁ,madu,madu,m,"intoxicating liquor, ŝpirit",,unlinked,Sk. mada-,79.822509875,0.71,,,"madu, m. ‘intoxicating liquor, ŝpirit’. 9. [Sk. mada-]"
main,269,234,614,ਮਧਿਮੁ,madhimu,madhimu,adj,"middle, of middle-ranking caste",,unlinked,,69.689471375,0.71,,,"madhimu, adj. ‘middle, of middle-ranking caste’. 1. (Sk. madhyama-]"
main,269,234,1039,ਮਧੁਕੀਟ,madhukīta,madhukīṭa,m,"Madhu ʻand Kaitabha, two demons slain by Krsna",,unlinked,,79.9918996388889,0.71,,,"madhukīta, mp. ‘Madhu ʻand Kaitabha, two demons slain by Krsna’. 1."
main,269,234,1358,ਮਠ,mana!,mana,m,,,unlinked,,73.761071,0.44,missing_gloss,,"mana!, manna: seë MANU"
main,269,234,1427,ਮਨ,mana?,mana,pr,"I, my",,unlinked,Pers. man),70.64102285714286,0.71,,,"mana?, pr. ‘I, my’. 3t(M1V27.2). [Pers. man)"
main,269,234,1639,ਮਨਹਿ,manahi!,manahi,xref,,,unlinked,,91.39288099999999,0.6799999999999999,,,manahi!: see MANU
main,269,234,1699,ਮਨਹਿ,manahi’,manahi’,m,"preventing, checking",,rejected,Ar. mart (>P. manhām)] OWD USH GS LOPP VUI OURAMO SNIJ 197. LOR. PHARA IAREN YIA,65.63939742592592,0.45,unverified_cdial_candidate;suspicious_headword,,"manahi’, m. ‘preventing, checking’, in āpe duramati manahi karei As3. 1. [Ar. mart (>P. manhām)] OWD USH GS LOPP VUI OURAMO SNIJ 197. LOR. PHARA IAREN YIA"
main,270,235,162,ਮਨਿ,mani,mani,m,,,unlinked,,84.91235633333332,0.56,missing_gloss,,"mani, mannit: see MANU manni’ (ext. pp. fsd. -arī BIC2; pres. 1s. manaürh Ga$, 3s. manne,"
main,270,235,272,ਮੰਨਿ,mane),mane),vt,"believe (esp. in the Name); revere, respect",,unlinked,= MANI,89.96451031666666,0.6500000000000001,suspicious_headword,,"mane), v.t. ‘believe (esp. in the Name); revere, respect’; ‘approve’ (esp. in pass.). 40. [= MANI]"
main,270,235,433,ਮਨ,"manu (-arh, -0; so. mana’",manu,m,,,unlinked,,84.84549736363637,0.56,missing_gloss,,"manu (-arh, -0; so. mana’, manna; sl. mani, manni’, manahi’, manai;"
main,270,235,485,ਮਨ,"sa. mananhu;, sv. mana","sa. mananhu;, sv. mana",m,"mind; intelligence, understanding; heart, soul, psyche; the heart as centre of false passions, the false self, ego°: manahi samāāi",,unlinked,,86.30135320454546,0.6500000000000001,suspicious_headword,,"sa. mananhu;, sv. mana, manā), m. ‘mind; intelligence, understanding; heart, soul, psyche; the heart as centre of false passions, the false self, ego°: manahi samāāi’ ‘be contained in the"
main,270,235,625,,"heart: manarhhu visāri ‘forget, put out of mind’: mana hathu","heart: manarhhu visāri ‘forget, put out of mind’: mana hathu",m,,,unlinked,,81.84383081818181,0.32,missing_gloss;missing_native;suspicious_headword,,"heart: manarhhu visāri ‘forget, put out of mind’: mana hathu, m."
main,270,235,672,,‘persisting with false passions’: mana mati,‘persisting with false passions’: mana mati,f,,,unlinked,,92.27932809090909,0.32,missing_gloss;missing_native;suspicious_headword,,"‘persisting with false passions’: mana mati, f. ‘the promptings of the"
main,270,235,718,,false self: mana mohanu,false self: mana mohanu,adj,,,unlinked,,86.29986790000001,0.32,missing_gloss;missing_native;suspicious_headword,,"false self: mana mohanu, adj. ‘captivating the heart: manni vasāi"
main,270,235,764,,‘cause to dwell in the heart’: manì mukhi,‘cause to dwell in the heart’: manì mukhi,adv,in the heart and on the lips,,unlinked,,90.7853882365995,0.5900000000000001,missing_native;suspicious_headword,,"‘cause to dwell in the heart’: manì mukhi, adv. ‘in the heart and on the lips’: manu dolāi ‘the mind to wander’: manu tanu ‘mind and body, i:e. heart and soul, one’s entire being’: manu māni ‘the heart to believe’, sim. mana (hī) te manu māni ‘the heart to be filled with faith through the heart itself, i.e. spontaneously’: manu māri ‘destroy the faise self, subdue the passions’: manu mohi ‘captivate the heart’:"
main,270,235,1043,,manu lāi ‘apply,manu lāi ‘apply,f,,,unlinked,,78.51627866666666,0.2,missing_gloss;missing_native;suspicious_headword,,"manu lāi ‘apply, fix one’s mjnd; steal the heart (of othersy. 700."
main,270,235,1087,,[9822 manas-: cf. MANASĀ,[9822 manas-: cf. MANASĀ,m,,9822,explicit,"9822 manas-: cf. MANASĀ, MANAMUKHI, MANŪĀ; = MĀNU?",70.85069324999999,0.28,missing_gloss;missing_native;suspicious_headword,,"[9822 manas-: cf. MANASĀ, MANAMUKHI, MANŪĀ; = MĀNU?]"
main,270,235,1149,ਮ੍ਠ੍ਖ,manukkhu,manukkhu,m,man,,unlinked,Sk. manusya-: =MĀNUKKHU; cf. - MUNASU,76.76028061111111,0.71,,,"manukkhu, m. ‘man’. 1"". [Sk. manusya-: =MĀNUKKHU; cf. - MUNASU]"
main,270,235,1421,ਮੰਨੋਹਰੁ,manohharu,manohharu,adj,,,unlinked,Sk. manohara-,73.89942944444445,0.44,missing_gloss,,"manohharu, adj. ‘captivating, lovely (of God]. t. [Sk. manohara-]"
main,270,235,1542,ਮਮਤਾ,mamsatā,mamsatā,f,,,unlinked,,90.29412009090909,0.56,missing_gloss,,"mamsatā, f. ‘egoism, false sense of self; attachment to worldly goods"
main,270,235,1589,,(through thinking them one’s own),(through thinking them one’s own),f,,,unlinked,Sk.,83.80190970000001,0.32,missing_gloss;missing_native;suspicious_headword,,"(through thinking them one’s own), false sense of ownership’. 25. [Sk.]"
main,270,235,1692,ਮੰਮਾ,mammā',mammā',m,the letter M,,unlinked,,79.75742466666667,0.71,,,"mammā', m. ‘the letter M’. 2."
main,270,235,1807,ਮਰਗ,tmaraga,maraga,f,death,,unlinked,Pers. marg] EYA TITA S o T OMANA O,60.60725202380952,0.71,,,"tmaraga, f. ‘death’. F. [Pers. marg] EYA TITA S o T OMANA O"
main,271,236,38,ਮਰਤੁ,maratu’,maratu’,m,breath,,unlinked,Sk. . marut-,85.389348375,0.6500000000000001,suspicious_headword,,"maratu’, m. ‘breath’, in maratu su sanabandhu kījai M19. 1. [Sk. . marut-]"
main,271,236,191,ਮਰਤੂ,1. [Sk. marta-: cf. MACCHU!,1. [Sk. marta-: cf. MACCHU,m,,,unlinked,"Sk. marta-: cf. MACCHU!, MIRATU",86.89328133333333,0.38000000000000006,missing_gloss;suspicious_headword,,"1. [Sk. marta-: cf. MACCHU!, MIRATU]"
main,271,236,630,ਮਰੋਰਿ,tmarori,marori,vt,,10186,explicit,10186 *murutati,81.57170188888888,0.64,missing_gloss,,"tmarori, v.t. ‘twist, wring (the handsY. F"". [10186 *murutati]"
main,271,236,694,ਮਲ,malla,malla,xref,,,unlinked,,93.835309,0.6799999999999999,,,malla: see MALLU
main,271,236,1187,ਮਲਾਇਕ,malāika,malāika,m,saints,,unlinked,Ar. malāik ‘angels',71.962862,0.71,,,"malāika, m. ‘saints’. 1"". [Ar. malāik ‘angels']"
main,271,236,1690,ਮਲੀਨ,malīnu,malīnu,adj,,9905,crossref,( = MALINU]J,67.918166,0.52,missing_gloss,,"malīnu, adj. 1. [( = MALINU]J"
main,272,237,72,ਮਲੂਕੀ,malūkī,malūkī,adj,"ʻlovely, elegant",,unlinked,"< MAaLOKU?;, =H.P. malūk",69.53300420000001,0.71,,,"malūkī, adj. ‘ʻlovely, elegant’. 1. [ < MAaLOKU?;, =H.P. malūk]"
main,272,237,824,ਮੰੜੋਲੀ,marhol,marhol,f,,9727,explicit,dim. <9727 matha-1: = MARHI,70.9699945,0.52,missing_gloss,,"marhol, f. 2. [dim. <9727 matha-1: = MARHI]"
main,272,237,879,ਮਾ,"mā’, or mā","mā’, or mā",pr,me,,unlinked,= MAT',65.1808297,0.53,suspicious_headword,,"mā’, or mā, pr. ‘me’. 1 (S17). [see MAIM? ] mā?. f. ‘mother’. 2. [= MAT']"
main,272,237,1004,ਮਾਉ,māu (so. māū MjV26.1),māu,f,mother,,unlinked,= MAT,75.57908979999999,0.71,,,"māu (so. māū MjV26.1), f. ‘mother’. 2. [ = MAT]"
main,272,237,1064,ਮਾਇ,māi! (māē’),māi,f,mother,,unlinked,= MAT!,65.9154735,0.71,,,"māi! (māē’), f. ‘mother’. 9. [ = MAT!]"
main,272,237,1123,ਮਾਇ,māi?,māi,f,māyā,,unlinked,= MAIA,55.311183444444445,0.71,,,"māi?, f. ‘māyā’. 2 (SuC1, BaA2). [ = MAIA]"
main,272,237,1247,ਮਾਇਆ,māiā,māiā,f,,,unlinked,,94.3789445,0.56,missing_gloss,,"māiā, f. ‘māyā, the world and its snares, worldly delights"
main,272,237,1292,ਮਾਇਆ,"(apparently real, but actually corrupting): māiā dhārī","(apparently real, but actually corrupting): māiā dhārī",m,,,unlinked,,89.04732440000001,0.38000000000000006,missing_gloss;suspicious_headword,,"(apparently real, but actually corrupting): māiā dhārī, m. ʻone who"
main,272,237,1337,,follows worldly goals’: māiā maganu,follows worldly goals’: māiā maganu,adj,,,unlinked,,91.80374733333332,0.32,missing_gloss;missing_native;suspicious_headword,,"follows worldly goals’: māiā maganu, adj. ‘intoxicated with worldly"
main,272,237,1385,,delights: māiā mohu,delights: māiā mohu,m,"being captivated by the world, entrancement with worldly delights",,unlinked,"Sk. māyā-: =MĀŻ, MĀTI",68.81929727314815,0.4699999999999999,missing_native;suspicious_headword,,"delights: māiā mohu, m. ‘being captivated by the world, entrancement with worldly delights’. 135. [Sk. māyā-: =MĀŻ, MĀTI]"
main,272,237,1536,ਮਾਈ,māī’,māī’,f,mother,,unlinked,,72.13891038461539,0.53,suspicious_headword,,"māī’, f. ‘mother’: as ep. of Laksmī, wife of Vişnu, in pārabatī māīïī"
main,272,237,1583,ਮਾਈ,"JPS"". 15. [10016 mātr-: =MĀ?","JPS"". 15. [10016 mātr-: =MĀ",m,,10016,explicit,"10016 mātr-: =MĀ?, MĀU, MĀI?; cf. MATA",77.10493077777778,0.34,missing_gloss;suspicious_headword,,"JPS"". 15. [10016 mātr-: =MĀ?, MĀU, MĀI?; cf. MATA]"
main,272,237,1640,ਮਾਈ,māī’,māī’,f,māyā,,unlinked,=MAĀIĀ,54.542477600000005,0.40999999999999986,low_ocr_confidence;suspicious_headword,,"māī’, f. ‘māyā’. 6. [=MAĀIĀ]"
main,272,237,1701,ਮਾਈ,mār’,mār’,m,"magician (of Gody, in avaru na dūjā kahaüh māī As5. 1",,unlinked,Sk. māyin-,67.86784525,0.53,suspicious_headword,,"mār’, m. ‘magician (of Gody, in avaru na dūjā kahaüh māī As5. 1'. [Sk. māyin-]"
main,272,237,1813,ਮਾਸਹਾਰੀ,māsahārī,māsahārī,m,flesh-eater,,unlinked,(*mārhsāhārin-] AA d,55.2709294,0.71,,,"māsahārī, m. ‘flesh-eater’. 1. [(*mārhsāhārin-] AA d"
main,273,238,327,ਮਾਂਹਿ,"mārhhi (-a', -r, -e"")",mārhhi,ppn,"n, among",,unlinked,= MAñMHI,71.42166254545454,0.71,,,"mārhhi (-a', -r, -e""), ppn. ‘n, among’. 70. [ = MAñMHI]"
main,273,238,630,ਮਾਖੀ,mākhi,mākhi,f,,,unlinked,= MĀKH1U,41.267544599999994,0.32,low_ocr_confidence;missing_gloss,,"mākhi, f. 1"". [= MĀKH1U]"
main,273,238,917,ਮਾਘ,måāghu,måāghu,m,the month January-February,,unlinked,Sk. māgha-,83.20694474999999,0.6500000000000001,suspicious_headword,,"måāghu, m. ‘the month January-February’. 2. [Sk. māgha-]"
main,273,238,976,ਮਾਫਿੰਦੇ,māchindo,māchindo,m,,,unlinked,= MĀCHINDRUJ,82.349566,0.56,missing_gloss,,"māchindo, m. 1"". [ = MĀCHINDRUJ"
main,273,238,1329,ਮਾਟੀ,māti,māṭi,f,"earth, clay, dust",,unlinked,= mITTI,65.24763122222222,0.71,,,"māti, f. ‘earth, clay, dust’. 6. [ = mITTI]"
main,274,239,149,ਮਾਤ,māta (-āā'),māta,f,mother,,unlinked,Sk. mātā: cf. MAI] :,77.02019707272727,0.71,,,"māta (-āā'), f. ‘mother’: māta pitā ‘mother and father, parents’. 16. [Sk. mātā: cf. MAI] :"
main,274,239,257,ਮਾਤਾ,māātā?,māātā,adj,"drunk, intoxicated, steeped in",,unlinked,= MATTA,69.09787166666666,0.71,,,"māātā?, adj. ‘drunk, intoxicated, steeped in’. 14. [= MATTA]"
main,274,239,320,ਮਾਤ,måātra,måātra,f,only,,unlinked,Sk. -mātra-,55.67609515384615,0.53,suspicious_headword,,"måātra, f. adj. ‘only’, as mātra būrnnda BaA1 ‘only a drop’. 1. [Sk. -mātra-]"
main,274,239,712,ਮਾਨਾ,mānā,mānā,ppn,"like, as if, in masakala mānā mālu musāvai MjV8.1",,unlinked,<MAn!]; cf. P. mānom]),70.955197125,0.71,,,"mānā, ppn. ‘like, as if, in masakala mānā mālu musāvai MjV8.1. 1. [<MAn!]; cf. P. mānom])"
main,274,239,980,ਮਾਨਿ,māni’,māni’,adj,to be revereď,,unlinked,mānya-,74.8562398076923,0.53,suspicious_headword,,"māni’, adj. ‘to be revereď’, in thāni māni saccu eku hai DO34. 1. [mānya-]"
main,274,239,1089,ਮਾ,"mānu’ (-0"", ext. -arā Ti4)",mānu’,m,pride; honour,9730,crossref,=MĀNU,77.80760272777778,0.6099999999999999,suspicious_headword,,"mānu’ (-0"", ext. -arā Ti4), m. ‘pride; honour’: mānu kari ‘be proud’: mānu pāi? ‘find honour’: mānu rākhi ‘hold in honour’. 22. [=MĀNU]"
main,274,239,1239,ਮਾਨੁ,"mānv? (-arh"")",mānv,m,"faith, belief. 3"". [ < MANI",,unlinked,< MANI',66.33607466666666,0.5899999999999999,suspicious_gloss,,"mānv? (-arh""), m. ‘faith, belief. 3"". [ < MANI']"
main,274,239,1301,ਮਾ,mānu’,mānu’,m,the heart,,unlinked,= Manu,58.364654892857146,0.53,suspicious_headword,,"mānu’, m. ‘the heart’, in manu liarā dītā, lā ta diā mānu SuC4. 1. [= Manu]"
main,274,239,1463,ਮਾਪੇ,tmāpe,māpe,m,parents,,unlinked,MA? + PIU,61.74139984615385,0.71,,,"tmāpe, mp. ‘parents’, in kitthai taide māpiān SIF 73. F. [MA? + PIU]"
main,274,239,1577,ਮਾਮਲਾ,māmalā kari ‘quarrel. F,māmalā kari ‘quarrel. F,m,,,unlinked,Ar. muʻāmala,74.27566971428573,0.26,missing_gloss;suspicious_headword,,"māmalā kari ‘quarrel. F, M2. [Ar. muʻāmala]"
main,274,239,1698,ਮਾਮਾਣੀ,māmāni,māmāṇi,f,"unt, mother",,unlinked,f. < MAMA,67.6420889,0.71,,,"māmāni, f. ‘unt, mother’s brother's wife’. 1. [f. < MAMA]"
main,275,240,313,ਮਾਰੂ,mārā,mārā,m,"the Mārū Thal, desert",,unlinked,Sk. maru(sthala-) x MARI,79.41219981818182,0.71,,,"mārā, m. ‘the Mārū Thal, desert’. 1. [Sk. maru(sthala-) x MARI]"
main,275,240,605,ਮਾਂਲੀਹ,tmārhlīha,mārhlīha,f,dried cowdung (used as fuely,,unlinked,*mahisaledha-?? (cf.,72.11202130000001,0.71,,,"tmārhlīha, f. ‘dried cowdung (used as fuely’. F. [*mahisaledha-?? (cf."
main,275,240,656,ਮਾਂਲੀਹ,"11057 *leddha-)];, =P. malīh","11057 *leddha-)];, =P. malīh",f,,,unlinked,,70.560676,0.26,missing_gloss;suspicious_headword,,"11057 *leddha-)];, =P. malīh, f.)"
main,275,240,716,ਮਾਲੂ,mālu (-arh),mālu,m,"wealth, riches, possessions, goods",,unlinked,Ar. mā,79.3246555,0.71,,,"mālu (-arh), m. ‘wealth, riches, possessions, goods’. 20. [Ar. mā]"
main,275,240,770,ਮਾਵੈ,"māvai, etc.","māvai, etc",xref,,,unlinked,,75.0833165,0.56,,,"māvai, etc.: see MÄI?"
main,275,240,941,ਮਿਆਨ,miānů,miānů,adv,in the middle,,unlinked,Pers. miyān,63.741972125000004,0.53,suspicious_headword,,"miānů, adv. ‘in the middle’, as āpe mañjhi miānn Sr31. 1"". [Pers. miyān]"
main,275,240,1176,ਮਿਹਮਾਣੁ,mihamānu (-c),mihamāṇu,m,,,unlinked,Pers. mihmān: = MIHAMĀNU,59.68160466666667,0.44,missing_gloss,,"mihamānu (-c), m. ‘guest, passing guest. 2"". [Pers. mihmān: = MIHAMĀNU]"
main,275,240,1284,ਮਿਹਮਾਨੁ,mihamānu,mihamānu,m,,,unlinked,= MIHAMĀNU,75.142257,0.44,missing_gloss,,"mihamānu, m. .1"". [ = MIHAMĀNU]"
main,275,240,1399,ਮਿਹਰੰਮਤਿ,miharammati,miharammati,f,"mercy, kindness",,unlinked,Ar. > Pers. marhamat ( x MIHARA),75.7382009090909,0.71,,,"miharammati, f. ‘mercy, kindness’. 1. [Ar. > Pers. marhamat ( x MIHARA)]"
main,276,241,124,ਮਿਠਤ,mitthata,miṭṭhata,f,sweetness,,unlinked,< MITTHA (+ -tā?),71.204224125,0.71,,,"mitthata, f. ‘sweetness’. 1. [< MITTHA (+ -tā?)]"
main,276,241,340,ਮਿਠਿਆਈ,mithiāī,miṭhiāī,f,sweetness,,unlinked,< MITTHA,74.86080385714286,0.71,,,"mithiāī, f. ‘sweetness’. 1"". [ < MITTHA]"
main,276,241,672,ਮਿਥਿਆ,mithiā,mithiā,adv,in vain,,unlinked,Sk. mithyā),73.03133037500001,0.71,,,"mithiā, adv. ‘in vain’: adj. ‘vain, false’: f. ‘falseness, vanity’. 6. [Sk. mithyā)"
main,276,241,780,ਮਿਰਗਮਉ,miragamaü (sl. -al Ti2),miragamaü,m,musk,,unlinked,for Sk. mrgamada-]),76.23320149999999,0.71,,,"miragamaü (sl. -al Ti2), m. ‘musk’. 1. [for Sk. mrgamada-])"
main,276,241,1293,ਮਿਲਾਇ,milāi (pres. 3s. milei DO40,milāi,vt,,,unlinked,,79.74938054545454,0.44,missing_gloss,,"milāi (pres. 3s. milei DO40, v.t. ‘cause to meet, bring about"
main,276,241,1341,,"meeting, bring together; unite, assimilate; blend","meeting, bring together; unite, assimilate; blend",m,,,unlinked,v.c. < MILE cf. MELAI,84.06552098076924,0.32,missing_gloss;missing_native;suspicious_headword,,"meeting, bring together; unite, assimilate; blend, mix, combine’ (int. + le, lai, also + de). 70. [v.c. < MILE cf. MELAI]"
main,276,241,1522,ਮਿਲਾਵਾ,milāvā (ext. -arā),milāvā,m,"union, meeting",,unlinked,= MELĀVĀA,76.03294277777778,0.71,,,"milāvā (ext. -arā), m. ‘union, meeting’. 3. [= MELĀVĀA]"
main,277,242,121,ਮੀਠਾ,mithā,miṭhā,adj,sweet; dear,,unlinked,=MITTHA,76.3683325,0.71,,,"mithā, adj. ‘sweet; dear’. 28. [=MITTHA]"
main,277,242,302,ਮੀਤੁ,mitu (-ā),mitu,m,friend; lover,,unlinked,=mMiTTU,71.10452325,0.71,,,"mitu (-ā), m. ‘friend; lover’. 22. [ =mMiTTU]"
main,277,242,422,ਮੀਰ,miru (-ā),miru,m,"lord, master, king",,unlinked,Ar. amīr > Pers. mīr,79.08626216666666,0.71,,,"miru (-ā), m. ‘lord, master, king’. 5. [Ar. amīr > Pers. mīr]"
main,277,242,467,ਮੌੰਘਆਾ,"muā (muíå; fs. muñ, + 1s. suf. muñāsi SuK 2f; mpd. mue)",muā,pp,,,unlinked,,63.97627946666667,0.44,missing_gloss,,"muā (muíå; fs. muñ, + 1s. suf. muñāsi SuK 2f; mpd. mue), pp. of MARI"
main,277,242,531,ਮੌੰਘਆਾ,"‘died, deaď’. (59). [10278 mrta-: =M0A","‘died, deaď’",m,,10278,explicit,"10278 mrta-: =M0A, MOIAJ",73.6321742857143,0.34,missing_gloss;suspicious_headword,,"‘died, deaď’. (59). [10278 mrta-: =M0A, MOIAJ"
main,277,242,591,ਮੁਸਗ੍ਨ,musakalvo,musakalvo,adj,difficult,,unlinked,Ar. mushkil,74.0622595,0.71,,,"musakalvo, adj. ‘difficult’. 1. [Ar. mushkil]"
main,277,242,648,ਮੁਸਰੁ,musaku,musaku,m,musk,,unlinked,Pers. mushk,53.08378716666667,0.5899999999999999,low_ocr_confidence,,"musaku, m. ‘musk’. 2. [Pers. mushk]"
main,277,242,770,ਮੁਸਲਮਣੂ,musalamāmu,musalamāmu,m,Muslim,,unlinked,Ar. > Pers. musalmān: == MUSALAMĀNU,79.6259430625,0.71,,,"musalamāmu, m. ‘Muslim’. 7. [Ar. > Pers. musalmān: == MUSALAMĀNU]"
main,277,242,937,ਮੁਸਲਮਾਨ,musalamāānu,musalamāānu,m,,,unlinked,= MUSALAMANU,66.837873,0.44,missing_gloss,,"musalamāānu, m. 3. [= MUSALAMANU]"
main,277,242,998,ਮੁੰਸਲਾ,musalla,musalla,m,Muslim prayer-mafť,,unlinked,Ar. musallā,67.61449771428572,0.71,,,"musalla, m. ‘Muslim prayer-mafť’. 2. [Ar. musallā]"
main,277,242,1118,ਮੁਂਸਾਇ,musāi,musāi,vt,cause to be robbed,,unlinked,v.c. < MUSSI,79.5061528,0.71,,,"musāi, v.t. ‘cause to be robbed’. 1"". [v.c. < MUSSI]"
main,277,242,1285,ਮੁਹਤਾਜੀ,muhatāji (-i),muhatāji,f,"need, want",,unlinked,Ar. > Pers. muhtāji,76.8011238,0.71,,,"muhatāji (-i), f. ‘need, want’. 2. [Ar. > Pers. muhtāji]"
main,277,242,1508,ਮੁਹਬਤਿ,muhabbati,muhabbati,f,love,,unlinked,Ar. > Pers. muhabbat),69.308743375,0.71,,,"muhabbati, f. ‘love’. 1. [Ar. > Pers. muhabbat)"
