Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,571,legacy:20220913-patyal:row:571,mand,e13,maṛthān,crematorium,,,,patyal5
ingested,,572,legacy:20220913-patyal:row:572,mand,10108,masānt,last day of month,,,,patyal5
ingested,,573,legacy:20220913-patyal:row:573,kgr,10108,masānt,,,,,patyal5
ingested,,574,legacy:20220913-patyal:row:574,dog,10108,masānt,,,,,patyal5
ingested,,575,legacy:20220913-patyal:row:575,kul,10108,masānt,,,,,patyal5
ingested,,576,legacy:20220913-patyal:row:576,sirm,10108,masānt,,,,,patyal5
ingested,,577,legacy:20220913-patyal:row:577,bil,10108,basānt,,,,,patyal5
ingested,,578,legacy:20220913-patyal:row:578,N,10108,masā̃t,,,,,patyal5
ingested,,579,legacy:20220913-patyal:row:579,mand,10326,mī̃j,fat (esp. of sheep and goats),,,,patyal5
ingested,,580,legacy:20220913-patyal:row:580,kgr,10326,mĩjj,,,,,patyal5
ingested,,581,legacy:20220913-patyal:row:581,mand,10246,mórā,image of deity,,,,patyal5
ingested,,582,legacy:20220913-patyal:row:582,kul,10246,mórā,,,,,patyal5
ingested,,583,legacy:20220913-patyal:row:583,mand,10958,lambutrā,longish,,,,patyal5
ingested,,584,legacy:20220913-patyal:row:584,mand,7266,loy,pashmina shawl,,,,patyal5
ingested,,585,legacy:20220913-patyal:row:585,sirm,7266,loi,,,,,patyal5
ingested,,586,legacy:20220913-patyal:row:586,sirm,7266,loiyā,,,,,patyal5
ingested,,587,legacy:20220913-patyal:row:587,mand,e14,lvāṭhi,dried twigs of a particular tree used for providing light,,,,patyal5
ingested,,588,legacy:20220913-patyal:row:588,mand,13905,sajjā,right hand,,,,patyal5
ingested,,589,legacy:20220913-patyal:row:589,kgr,13905,sajjā,,,,,patyal5
ingested,,590,legacy:20220913-patyal:row:590,dog,13905,sajjā,,,,,patyal5
ingested,,591,legacy:20220913-patyal:row:591,cam,13905,sajjā,,,,,patyal5
ingested,,592,legacy:20220913-patyal:row:592,bhat,13905,sajjā,,,,,patyal5
ingested,,593,legacy:20220913-patyal:row:593,bil,13905,sajjā,,,,,patyal5
ingested,,594,legacy:20220913-patyal:row:594,kul,13905,sajjā,,,,,patyal5
ingested,,595,legacy:20220913-patyal:row:595,sirm,13905,sajjā,,,,,patyal5
ingested,,596,legacy:20220913-patyal:row:596,mand,13332,sāi,advance,,,,patyal5
ingested,,597,legacy:20220913-patyal:row:597,mand,13123,sājā,first day of month,,,,patyal5
ingested,,598,legacy:20220913-patyal:row:598,dog,13123,sā̃jā,,,,,patyal5
ingested,,599,legacy:20220913-patyal:row:599,mand,13123,sājrā,fresh,,,,patyal5
ingested,,600,legacy:20220913-patyal:row:600,mand,12391,sā̃d,,,,,patyal5
ingested,,601,legacy:20220913-patyal:row:601,dog,12391,sā̃d,,,,,patyal5
ingested,,602,legacy:20220913-patyal:row:602,kgr,12391,sā̃d,,,,,patyal5
ingested,,603,legacy:20220913-patyal:row:603,bhat,12391,sā̃d,,,,,patyal5
ingested,,604,legacy:20220913-patyal:row:604,cam,12391,sā̃d,,,,,patyal5
ingested,,605,legacy:20220913-patyal:row:605,kul,12391,sā̃d,,,,,patyal5
ingested,,606,legacy:20220913-patyal:row:606,bil,12391,sā̃d,,,,,patyal5
ingested,,607,legacy:20220913-patyal:row:607,sirm,12391,sā̃t,,,,,patyal5
ingested,,608,legacy:20220913-patyal:row:608,mand,13591,selli,goat's hair,,,,patyal5
ingested,,609,legacy:20220913-patyal:row:609,mand,13591,sellā,goat hair mattress,,,,patyal5
ingested,,610,legacy:20220913-patyal:row:610,mand,13591,sel,fibre of which ropes are made,,,,patyal5
ingested,,611,legacy:20220913-patyal:row:611,mand,12613,seḷā,cold,,,,patyal5
ingested,,612,legacy:20220913-patyal:row:612,bil,12613,seḷā,,,,,patyal5
ingested,,613,legacy:20220913-patyal:row:613,kul,12613,śeḷā,,,,,patyal5
ingested,,614,legacy:20220913-patyal:row:614,mand,12348,saíl,porcupine,,,,patyal5
ingested,,615,legacy:20220913-patyal:row:615,mand,12348,sā́il,,,,,patyal5
ingested,,616,legacy:20220913-patyal:row:616,kgr,12348,saíl,,,,,patyal5
ingested,,617,legacy:20220913-patyal:row:617,mand,12348,saḷvānu,porcupine quill,,,,patyal5
ingested,,618,legacy:20220913-patyal:row:618,kgr,12348,slā̀ṇu,porcupine quill,,,,patyal5
ingested,,619,legacy:20220913-patyal:row:619,mand,e15,saukhā,easy,,,,patyal5
ingested,,620,legacy:20220913-patyal:row:620,mand,e15,saukhi,,,,,patyal5
ingested,,621,legacy:20220913-patyal:row:621,dog,e15,saukhā,,,,,patyal5
ingested,,622,legacy:20220913-patyal:row:622,kgr,e15,saukhā,,,,,patyal5
ingested,,623,legacy:20220913-patyal:row:623,P,e15,saukhā,,,,,patyal5
ingested,,624,legacy:20220913-patyal:row:624,mand,12486,syāḷā,winter,,,,patyal5
ingested,,625,legacy:20220913-patyal:row:625,bil,12486,syāḷā,,,,,patyal5
ingested,,626,legacy:20220913-patyal:row:626,bhat,12486,syāḷā,,,,,patyal5
ingested,,627,legacy:20220913-patyal:row:627,kgr,12486,syāḷ,,,,,patyal5
ingested,,628,legacy:20220913-patyal:row:628,sirm,12486,śyāḷā,,,,,patyal5
ingested,,629,legacy:20220913-patyal:row:629,mand,1037,heṛā,hunting,,,,patyal5
ingested,,630,legacy:20220913-patyal:row:630,kgr,1037,heṛā,,,,,patyal5
ingested,,631,legacy:20220913-patyal:row:631,bil,1037,heṛā,,,,,patyal5
ingested,,632,legacy:20220913-patyal:row:632,cam,1037,heṛā,,,,,patyal5
ingested,,633,legacy:20220913-patyal:row:633,mand,1038,heṛī̆,hunter,,,,patyal5
ingested,,634,legacy:20220913-patyal:row:634,kgr,1038,heṛī̆,,,,,patyal5
ingested,,635,legacy:20220913-patyal:row:635,bil,1038,heṛī̆,,,,,patyal5
ingested,,636,legacy:20220913-patyal:row:636,cam,1038,heṛī̆,,,,,patyal5
ingested,,637,legacy:20220913-patyal:row:637,kul,1038,heṛī̆,,,,,patyal5
ingested,,638,legacy:20220913-patyal:row:638,mand,14096,hyũ,snow,,,,patyal5
ingested,,639,legacy:20220913-patyal:row:639,kul,14096,hyũ,,,,,patyal5
ingested,,640,legacy:20220913-patyal:row:640,bhat,14096,hyũ,,,,,patyal5
ingested,,641,legacy:20220913-patyal:row:641,cam,14096,hyũ,,,,,patyal5
ingested,,642,legacy:20220913-patyal:row:642,mand,14164,hyū̃d,winter season,,,,patyal5
ingested,,643,legacy:20220913-patyal:row:643,kul,14164,hyū̃d,,,,,patyal5
ingested,,644,legacy:20220913-patyal:row:644,bhat,14164,hyū̃d,,,,,patyal5
