Status,Entry_Key,Snapshot_Revision,Snapshot_Timestamp,Wikitext_Line,Raw_Gloss,Gloss,Raw_Form,Form,Raw_Origin,Origin,Raw_Page_Marker,Variant_Number
ingested,nagaraja2014-wiktionary:909,88143027,2025-11-12T18:53:49Z,1827,[[scissor]],scissor,kaysi,kaysi,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:910,88143027,2025-11-12T18:53:49Z,1829,[[moss]],moss,kãwũr,kãwũr,,,,1
ingested,nagaraja2014-wiktionary:911,88143027,2025-11-12T18:53:49Z,1831,[[glass]],glass,kaːc,kaːc,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:912,88143027,2025-11-12T18:53:49Z,1833,to [[taste]] [[bitter]],to taste bitter,kaːgo,kaːgo,,,,1
ingested,nagaraja2014-wiktionary:913,88143027,2025-11-12T18:53:49Z,1835,[[mother]]’s [[younger]] [[sister]]’s [[husband]],mother’s younger sister’s husband,kaːka,kaːka,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:914,88143027,2025-11-12T18:53:49Z,1837,[[paper]],paper,kaːkaḍo,kaːkaḍo,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:915,88143027,2025-11-12T18:53:49Z,1839,[[father]]’s [[younger]] [[brother]]’s [[wife]],father’s younger brother’s wife,kaːki,kaːki,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:916,88143027,2025-11-12T18:53:49Z,1841,[[cucumber]],cucumber,kaːkri,kaːkri,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:917,88143027,2025-11-12T18:53:49Z,1843,[[tinning]] of [[brass]] [[vessels]],tinning of brass vessels,kaːlso-ka,kaːlso-ka,Hindi,Hindi,*,1
ingested,nagaraja2014-wiktionary:918,88143027,2025-11-12T18:53:49Z,1845,[[work]],work,kaːmo,kaːmo,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:919,88143027,2025-11-12T18:53:49Z,1847,"[[fly]]; [[mosquito]], a [[type]], [[found]] in [[forests]] (in [[rainy]] [[season]])","fly; mosquito, a type, found in forests (in rainy season)",kaːn,kaːn,,,,1
ingested,nagaraja2014-wiktionary:920,88143027,2025-11-12T18:53:49Z,1849,[[onion]],onion,kaːnde,kaːnde,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:921,88143027,2025-11-12T18:53:49Z,1851,[[tuber]] (a [[root]]),tuber (a root),kaːndo,kaːndo,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:922,88143027,2025-11-12T18:53:49Z,1853,"[[fly]], [[n]] ([[big]] [[size]] – [[green]] [[colour]])","fly, n (big size – green colour)",kaːnḍro,kaːnḍro,,,,1
ingested,nagaraja2014-wiktionary:923,88143027,2025-11-12T18:53:49Z,1855,[[cotton]],cotton,kaːpso,kaːpso,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:924,88143027,2025-11-12T18:53:49Z,1857,"[[anklet]], [[wristlet]]","anklet, wristlet",kaːra,kaːra,Korku/Hindi?,Korku/Hindi?,,1
ingested,nagaraja2014-wiktionary:925,88143027,2025-11-12T18:53:49Z,1859,[[match]]-[[stick]],match-stick,kaːri dandra,kaːri dandra,,,,1
ingested,nagaraja2014-wiktionary:926,88143027,2025-11-12T18:53:49Z,1861,[[match]]-[[box]],match-box,kaːri,kaːri,khoka,khoka,,1
ingested,nagaraja2014-wiktionary:927,88143027,2025-11-12T18:53:49Z,1863,"[[insect]] [[like]] [[cockroach]], [[which]] [[can]] [[fly]]","insect like cockroach, which can fly",kaːri roroyc,kaːri roroyc,,,,1
ingested,nagaraja2014-wiktionary:928,88143027,2025-11-12T18:53:49Z,1865,[[saw]] ([[n]].),saw (n.),kaːrṭo,kaːrṭo,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:929,88143027,2025-11-12T18:53:49Z,1867,a [[god]] in [[forest]],a god in forest,kaːrya deːwta,kaːrya deːwta,IA?,IA?,,1
ingested,nagaraja2014-wiktionary:930,88143027,2025-11-12T18:53:49Z,1869,[[elder]] [[brother]]’s [[wife]],elder brother’s wife,kaːryom,kaːryom,,,,1
ingested,nagaraja2014-wiktionary:931,88143027,2025-11-12T18:53:49Z,1871,a [[balance]] ([[weighing]]),a balance (weighing),kaːṭa,kaːṭa,,,,1
ingested,nagaraja2014-wiktionary:932,88143027,2025-11-12T18:53:49Z,1873,[[bamboo]] [[shoot]],bamboo shoot,kaːṭe,kaːṭe,,,,1
ingested,nagaraja2014-wiktionary:933,88143027,2025-11-12T18:53:49Z,1875,an [[organ]] in [[living]] [[being]] ([[kidney]] of a [[lamb]]?),an organ in living being (kidney of a lamb?),kaːṭu,kaːṭu,,,,1
ingested,nagaraja2014-wiktionary:934,88143027,2025-11-12T18:53:49Z,1877,[[flesh]],flesh,kaːw,kaːw,,,,1
ingested,nagaraja2014-wiktionary:935,88143027,2025-11-12T18:53:49Z,1879,"to [[say]], [[repeat]]","to say, repeat",kaːyni-be,kaːyni-be,,,,1
ingested,nagaraja2014-wiktionary:936,88143027,2025-11-12T18:53:49Z,1881,[[lizard]],lizard,kekhem(e)re,kekhem(e)re,Korku,Korku,*,1
ingested,nagaraja2014-wiktionary:937,88143027,2025-11-12T18:53:49Z,1883,to [[cook]],to cook,kela-be,kela-be,,,,1
ingested,nagaraja2014-wiktionary:938,88143027,2025-11-12T18:53:49Z,1885,[[female]] [[calf]] ([[cow]]’s),female calf (cow’s),kelli,kelli,,,,1
ingested,nagaraja2014-wiktionary:939,88143027,2025-11-12T18:53:49Z,1887,"[[less]], a [[little]], a [[few]]","less, a little, a few",kemṭi,kemṭi,IA/Hindi,IA/Hindi,,1
ingested,nagaraja2014-wiktionary:939:v2,88143027,2025-11-12T18:53:49Z,1887,"[[less]], a [[little]], a [[few]]","less, a little, a few",kemti,kemti,IA/Hindi,IA/Hindi,,2
ingested,nagaraja2014-wiktionary:940,88143027,2025-11-12T18:53:49Z,1889,to [[reduce]] ([[e.g]]. [[price]]),to reduce (e.g. price),kemṭi-ki,kemṭi-ki,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:941,88143027,2025-11-12T18:53:49Z,1891,[[iron]] [[frying]] [[pan]],iron frying pan,kere(y),kere(y),Korku,Korku,,1
ingested,nagaraja2014-wiktionary:942,88143027,2025-11-12T18:53:49Z,1893,"to [[scratch]] ([[back]], [[e.g]].)","to scratch (back, e.g.)",kersi-be,kersi-be,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:943,88143027,2025-11-12T18:53:49Z,1895,"to [[dry]], [[evaporate]]","to dry, evaporate",keṭṭo,keṭṭo,,,,1
ingested,nagaraja2014-wiktionary:944,88143027,2025-11-12T18:53:49Z,1897,to [[extinguish]] [[fire]],to extinguish fire,ketto- (ṭṭ),ketto-,,,,1
ingested,nagaraja2014-wiktionary:945,88143027,2025-11-12T18:53:49Z,1899,[[louse]],louse,keːpe,keːpe,,,,1
ingested,nagaraja2014-wiktionary:946,88143027,2025-11-12T18:53:49Z,1901,[[banana]],banana,keːre,keːre,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:947,88143027,2025-11-12T18:53:49Z,1903,[[plantation]] – [[banana]],plantation – banana,keːre baːri,keːre baːri,,,,1
ingested,nagaraja2014-wiktionary:948,88143027,2025-11-12T18:53:49Z,1905,[[powder]] of chana [[dal]],powder of chana dal,keːri,keːri,,,,1
ingested,nagaraja2014-wiktionary:949,88143027,2025-11-12T18:53:49Z,1907,"[[tree]], a [[kind]]","tree, a kind",keːsa aːḍḍo,keːsa aːḍḍo,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:950,88143027,2025-11-12T18:53:49Z,1909,to [[cut]] [[with]] [[sickle]],to cut with sickle,kha(ː)nḍo-be,kha(ː)nḍo-be,,,,1
ingested,nagaraja2014-wiktionary:951,88143027,2025-11-12T18:53:49Z,1911,[[messenger]],messenger,khabor maːnso,khabor maːnso,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:952,88143027,2025-11-12T18:53:49Z,1913,"to [[itch]], [[scratch]]","to itch, scratch",khaju-,khaju-,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:953,88143027,2025-11-12T18:53:49Z,1915,[[mortar]] – [[for]] [[pounding]],mortar – for pounding,khalbatta,khalbatta,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:954,88143027,2025-11-12T18:53:49Z,1917,[[shoulder]],shoulder,khanḍa,khanḍa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:955,88143027,2025-11-12T18:53:49Z,1919,to [[carry]] [[on]] [[shoulder]],to carry on shoulder,khanḍa-,khanḍa-,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:956,88143027,2025-11-12T18:53:49Z,1921,[[floor]],floor,khara,khara,Korku/Hindi?,Korku/Hindi?,,1
ingested,nagaraja2014-wiktionary:957,88143027,2025-11-12T18:53:49Z,1923,[[empty]],empty,kharaːṭi,kharaːṭi,,,,1
ingested,nagaraja2014-wiktionary:958,88143027,2025-11-12T18:53:49Z,1925,to [[clean]] [[floor]] [[with]] [[cow]] [[dung]],to clean floor with cow dung,khara saroːb-be,khara saroːb-be,,,*,1
ingested,nagaraja2014-wiktionary:959,88143027,2025-11-12T18:53:49Z,1927,to [[clear]] [[one]]’s [[throat]],to clear one’s throat,kharkhormany (anim.),kharkhormany,,,,1
ingested,nagaraja2014-wiktionary:960,88143027,2025-11-12T18:53:49Z,1929,"[[herd]], [[family]], [[lot]] of [[people]]","herd, family, lot of people",kharu,kharu,,,,1
ingested,nagaraja2014-wiktionary:961,88143027,2025-11-12T18:53:49Z,1931,[[blacksmith]],blacksmith,khaṭi,khaṭi,,,,1
ingested,nagaraja2014-wiktionary:962,88143027,2025-11-12T18:53:49Z,1933,"[[butcher]] ([[sheep]], [[goat]], [[fowl]], [[etc]].)","butcher (sheep, goat, fowl, etc.)",khaṭki,khaṭki,Hindi/Kannada,Hindi/Kannada,,1
ingested,nagaraja2014-wiktionary:963,88143027,2025-11-12T18:53:49Z,1935,[[family]],family,khaṭla,khaṭla,,,,1
ingested,nagaraja2014-wiktionary:964,88143027,2025-11-12T18:53:49Z,1937,[[wooden]] [[swing]],wooden swing,khaṭli,khaṭli,,,,1
ingested,nagaraja2014-wiktionary:965,88143027,2025-11-12T18:53:49Z,1939,[[wooden]] [[frame]] ([[for]] [[carrying]] the [[dead]]),wooden frame (for carrying the dead),khatre,khatre,,,,1
ingested,nagaraja2014-wiktionary:966,88143027,2025-11-12T18:53:49Z,1941,[[word]](s),word(s),khaṭṭa,khaṭṭa,IA,IA,,1
ingested,nagaraja2014-wiktionary:967,88143027,2025-11-12T18:53:49Z,1943,[[fertilizer]],fertilizer,khat,khat,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:968,88143027,2025-11-12T18:53:49Z,1945,to [[water]] [[remaining]] in [[pits]] of [[river]] [[beds]],to water remaining in pits of river beds,khawnḍor,khawnḍor,,,,1
ingested,nagaraja2014-wiktionary:969,88143027,2025-11-12T18:53:49Z,1947,[[shoe]],shoe,khawre(y),khawre(y),,,,1
ingested,nagaraja2014-wiktionary:970,88143027,2025-11-12T18:53:49Z,1949,[[eggs]] of [[lice]],eggs of lice,khawrya,khawrya,,,,1
ingested,nagaraja2014-wiktionary:971,88143027,2025-11-12T18:53:49Z,1951,[[sour]],sour,khaːṭa,khaːṭa,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:972,88143027,2025-11-12T18:53:49Z,1953,to [[get]] [[itching]] [[sensation]] ([[body]]),to get itching sensation (body),khaːju,khaːju,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:973,88143027,2025-11-12T18:53:49Z,1955,[[empty]],empty,khaːli,khaːli,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:974,88143027,2025-11-12T18:53:49Z,1957,[[salty]],salty,khaːraː,khaːraː,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:975,88143027,2025-11-12T18:53:49Z,1959,"to [[drive]] ([[cart]]), to [[drive]] [[away]] [[cattle]]","to drive (cart), to drive away cattle",kheda-be (ḍ),kheda-be,IA,IA,,1
ingested,nagaraja2014-wiktionary:976,88143027,2025-11-12T18:53:49Z,1961,[[while]],while,khenṭo,khenṭo,Korku,Korku,*,1
ingested,nagaraja2014-wiktionary:977,88143027,2025-11-12T18:53:49Z,1963,"to [[drag]], [[pull]]","to drag, pull",kheriː-,kheriː-,,,,1
ingested,nagaraja2014-wiktionary:978,88143027,2025-11-12T18:53:49Z,1965,"to [[pull]] [[out]], [[drag]]","to pull out, drag",kheri-kam(a)-be,kheri-kam(a)-be,,,,1
ingested,nagaraja2014-wiktionary:979,88143027,2025-11-12T18:53:49Z,1967,[[threshing]] [[floor]],threshing floor,kheryan,kheryan,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:980,88143027,2025-11-12T18:53:49Z,1969,[[field]] ([[land]]),field (land),kheːto,kheːto,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:981,88143027,2025-11-12T18:53:49Z,1971,to [[get]] [[angry]],to get angry,khijnail,khijnail,,,,1
ingested,nagaraja2014-wiktionary:982,88143027,2025-11-12T18:53:49Z,1973,([[iron]]),(iron),khila,khila,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:983,88143027,2025-11-12T18:53:49Z,1975,"[[pulley]], [[water]] [[wheel]]","pulley, water wheel",khilaːri,khilaːri,,,,1
ingested,nagaraja2014-wiktionary:984,88143027,2025-11-12T18:53:49Z,1977,[[chips]] of [[wood]],chips of wood,khincra,khincra,,,,1
ingested,nagaraja2014-wiktionary:985,88143027,2025-11-12T18:53:49Z,1979,[[anger]],anger,khiːjo,khiːjo,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:986,88143027,2025-11-12T18:53:49Z,1981,[[lines]],lines,khiːr,khiːr,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:987,88143027,2025-11-12T18:53:49Z,1983,to [[fix]] (an [[agarbatti]] [[on]] the [[ground]]),to fix (an agarbatti on the ground),khobaːki,khobaːki,,,,1
ingested,nagaraja2014-wiktionary:988,88143027,2025-11-12T18:53:49Z,1985,[[thumb]],thumb,khoḍḍu akhanḍa,khoḍḍu akhanḍa,,,,1
ingested,nagaraja2014-wiktionary:989,88143027,2025-11-12T18:53:49Z,1987,"[[stem]] (of a [[plant]]), [[stump]]","stem (of a plant), stump",khoḍe,khoḍe,,,,1
ingested,nagaraja2014-wiktionary:990,88143027,2025-11-12T18:53:49Z,1989,[[area]] [[behind]] the knee,area behind the knee,khoḍo-khoḍo,khoḍo-khoḍo,,,,1
ingested,nagaraja2014-wiktionary:991,88143027,2025-11-12T18:53:49Z,1991,[[plant]] ([[e.g]]. [[banana]]),plant (e.g. banana),khor,khor,,,,1
ingested,nagaraja2014-wiktionary:992,88143027,2025-11-12T18:53:49Z,1993,"to [[remove]], [[extract]]","to remove, extract",khor,khor,,,,1
ingested,nagaraja2014-wiktionary:993,88143027,2025-11-12T18:53:49Z,1995,[[valley]],valley,khora,khora,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:994,88143027,2025-11-12T18:53:49Z,1997,[[scabies]],scabies,khorju,khorju,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:995,88143027,2025-11-12T18:53:49Z,1999,[[sickle]] – to [[remove]] [[grass]],sickle – to remove grass,khorpi,khorpi,IA,IA,,1
ingested,nagaraja2014-wiktionary:996,88143027,2025-11-12T18:53:49Z,2001,"[[very]], [[very]] [[much]]","very, very much",khoːb(o)/khoːp,khoːb(o)/khoːp,IA,IA,,1
ingested,nagaraja2014-wiktionary:997,88143027,2025-11-12T18:53:49Z,2003,([[intensifier]]) [[bamboo]] [[door]],(intensifier) bamboo door,khuḍu,khuḍu,,,*,1
ingested,nagaraja2014-wiktionary:997:v2,88143027,2025-11-12T18:53:49Z,2003,([[intensifier]]) [[bamboo]] [[door]],(intensifier) bamboo door,koːḍo,koːḍo,,,*,2
ingested,nagaraja2014-wiktionary:998,88143027,2025-11-12T18:53:49Z,2005,to [[stop]] ([[rain]]),to stop (rain),khullahump,khullahump,,,,1
ingested,nagaraja2014-wiktionary:999,88143027,2025-11-12T18:53:49Z,2007,([[on]] a [[bull]]’s [[back]]),(on a bull’s back),khunḍul,khunḍul,,,,1
ingested,nagaraja2014-wiktionary:1000,88143027,2025-11-12T18:53:49Z,2009,[[elbow]],elbow,khunu,khunu,IA,IA,,1
ingested,nagaraja2014-wiktionary:1001,88143027,2025-11-12T18:53:49Z,2011,"[[leg]], [[foot]]","leg, foot",khuri,khuri,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1002,88143027,2025-11-12T18:53:49Z,2013,[[toes]],toes,khuri akhanḍa,khuri akhanḍa,,,,1
ingested,nagaraja2014-wiktionary:1003,88143027,2025-11-12T18:53:49Z,2015,[[big]] [[toe]],big toe,khuri khoḍḍu akhanḍa,khuri khoḍḍu akhanḍa,,,,1
ingested,nagaraja2014-wiktionary:1004,88143027,2025-11-12T18:53:49Z,2017,[[ankle]],ankle,khuri minḍi jiki(t),khuri minḍi jiki(t),,,,1
ingested,nagaraja2014-wiktionary:1005,88143027,2025-11-12T18:53:49Z,2019,[[sole]] of [[foot]],sole of foot,khuri minjar,khuri minjar,,,,1
ingested,nagaraja2014-wiktionary:1006,88143027,2025-11-12T18:53:49Z,2021,[[top]] ([[front]]) of [[foot]],top (front) of foot,khuri tephrej,khuri tephrej,,,,1
ingested,nagaraja2014-wiktionary:1007,88143027,2025-11-12T18:53:49Z,2023,"[[peg]], [[stump]]","peg, stump",khutra,khutra,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1007:v2,88143027,2025-11-12T18:53:49Z,2023,"[[peg]], [[stump]]","peg, stump",khuːṭa,khuːṭa,Korku,Korku,,2
ingested,nagaraja2014-wiktionary:1008,88143027,2025-11-12T18:53:49Z,2025,to [[roast]] ([[w:Madhuca longifolia|mahua]] [[flower]] in [[preparation]] of [[liquor]]),to roast (mahua flower in preparation of liquor),khuyũ,khuyũ,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1009,88143027,2025-11-12T18:53:49Z,2027,"to [[play]], [[enjoy]]","to play, enjoy",khyaːl-kambe,khyaːl-kambe,,,,1
ingested,nagaraja2014-wiktionary:1010,88143027,2025-11-12T18:53:49Z,2029,[[window]],window,kiḍaki/kherki,kiḍaki/kherki,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1011,88143027,2025-11-12T18:53:49Z,2031,[[chisel]],chisel,kikra,kikra,,,,1
ingested,nagaraja2014-wiktionary:1012,88143027,2025-11-12T18:53:49Z,2033,[[price]],price,kimmat,kimmat,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1013,88143027,2025-11-12T18:53:49Z,2035,"[[wheat]], [[kneaded]] [[flour]]","wheat, kneaded flour",kinko,kinko,,,,1
ingested,nagaraja2014-wiktionary:1014,88143027,2025-11-12T18:53:49Z,2037,[[rich]],rich,kirsan,kirsan,,,,1
ingested,nagaraja2014-wiktionary:1015,88143027,2025-11-12T18:53:49Z,2039,to [[winnow]],to winnow,kita-be,kita-be,,,,1
ingested,nagaraja2014-wiktionary:1016,88143027,2025-11-12T18:53:49Z,2041,[[cartridge]],cartridge,kiṭhil,kiṭhil,,,,1
ingested,nagaraja2014-wiktionary:1017,88143027,2025-11-12T18:53:49Z,2043,"[[fuel]], [[charcoal]], [[jackal]]","fuel, charcoal, jackal",ko(l)lya,ko(l)lya,,,,1
ingested,nagaraja2014-wiktionary:1018,88143027,2025-11-12T18:53:49Z,2045,[[hunchback]] ([[person]]),hunchback (person),kobbuy,kobbuy,,,*,1
ingested,nagaraja2014-wiktionary:1019,88143027,2025-11-12T18:53:49Z,2047,[[pigeon]],pigeon,kobḍhur,kobḍhur,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1020,88143027,2025-11-12T18:53:49Z,2049,[[bend]] ([[not]] [[straight]]),bend (not straight),koca,koca,,,,1
ingested,nagaraja2014-wiktionary:1021,88143027,2025-11-12T18:53:49Z,2051,"to [[walk]], [[go]]","to walk, go",koca-be,koca-be,,,,1
ingested,nagaraja2014-wiktionary:1022,88143027,2025-11-12T18:53:49Z,2053,[[cuckoo]],cuckoo,kohal,kohal,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1023,88143027,2025-11-12T18:53:49Z,2055,a [[bird]],a bird,koher,koher,,,,1
ingested,nagaraja2014-wiktionary:1024,88143027,2025-11-12T18:53:49Z,2057,"[[fowl]], [[hen]]","fowl, hen",kokhor,kokhor,,,,1
ingested,nagaraja2014-wiktionary:1025,88143027,2025-11-12T18:53:49Z,2059,[[ant]],ant,kokoyñ,kokoyñ,,,,1
ingested,nagaraja2014-wiktionary:1026,88143027,2025-11-12T18:53:49Z,2061,[[cock]],cock,komba,komba,Korku,Korku,,1
ingested,nagaraja2014-wiktionary:1027,88143027,2025-11-12T18:53:49Z,2063,[[early]] [[morning]],early morning,komba daray,komba daray,,,,1
ingested,nagaraja2014-wiktionary:1028,88143027,2025-11-12T18:53:49Z,2065,[[from]],from,kon,kon,,,,1
ingested,nagaraja2014-wiktionary:1029,88143027,2025-11-12T18:53:49Z,2067,[[hoe]],hoe,koplya,koplya,,,,1
ingested,nagaraja2014-wiktionary:1030,88143027,2025-11-12T18:53:49Z,2069,[[concentrate]] (of [[e.g]]. [[liquor]]),concentrate (of e.g. liquor),kora(ji),kora(ji),,,,1
ingested,nagaraja2014-wiktionary:1031,88143027,2025-11-12T18:53:49Z,2071,to [[keep]],to keep,kor-be,kor-be,,,,1
ingested,nagaraja2014-wiktionary:1032,88143027,2025-11-12T18:53:49Z,2073,[[purse]],purse,koṭhor,koṭhor,IA,IA,,1
ingested,nagaraja2014-wiktionary:1032:v2,88143027,2025-11-12T18:53:49Z,2073,[[purse]],purse,kotra,kotra,IA,IA,,2
ingested,nagaraja2014-wiktionary:1033,88143027,2025-11-12T18:53:49Z,2075,[[intestines]],intestines,koṭor,koṭor,,,,1
ingested,nagaraja2014-wiktionary:1034,88143027,2025-11-12T18:53:49Z,2077,"to [[beat]], [[pound]]","to beat, pound",koṭṭo-be (tt),koṭṭo-be,,,,1
ingested,nagaraja2014-wiktionary:1035,88143027,2025-11-12T18:53:49Z,2079,"to [[pluck]] ([[mango]], [[etc]].)","to pluck (mango, etc.)",koyni-be,koyni-be,,,,1
ingested,nagaraja2014-wiktionary:1036,88143027,2025-11-12T18:53:49Z,2081,to [[bring]],to bring,koː-be,koː-be,,,,1
ingested,nagaraja2014-wiktionary:1037,88143027,2025-11-12T18:53:49Z,2083,[[snake]],snake,koːgo,koːgo,,,,1
ingested,nagaraja2014-wiktionary:1038,88143027,2025-11-12T18:53:49Z,2085,[[discarded]] [[skin]] of [[snake]],discarded skin of snake,koːgo hoːli,koːgo hoːli,,,,1
ingested,nagaraja2014-wiktionary:1039,88143027,2025-11-12T18:53:49Z,2087,[[discarded]] [[skin]] of [[snake]],discarded skin of snake,koːgo onol,koːgo onol,,,,1
ingested,nagaraja2014-wiktionary:1040,88143027,2025-11-12T18:53:49Z,2089,([[old]] [[word]]) [[venom]] of [[snake]],(old word) venom of snake,koːgon jeher,koːgon jeher,,,*,1
ingested,nagaraja2014-wiktionary:1041,88143027,2025-11-12T18:53:49Z,2091,[[single]]-[[stringed]] [[musical]] [[instrument]],single-stringed musical instrument,koːke,koːke,,,,1
ingested,nagaraja2014-wiktionary:1042,88143027,2025-11-12T18:53:49Z,2093,[[womb]],womb,koːko,koːko,Korku?,Korku?,,1
ingested,nagaraja2014-wiktionary:1043,88143027,2025-11-12T18:53:49Z,2095,"[[woman]], [[wife]]","woman, wife",koːl,koːl,,,,1
ingested,nagaraja2014-wiktionary:1044,88143027,2025-11-12T18:53:49Z,2097,[[dog]] – [[female]],dog – female,koːlnaːy,koːlnaːy,Dr.,Dr.,,1
ingested,nagaraja2014-wiktionary:1045,88143027,2025-11-12T18:53:49Z,2099,[[women]] ([[pl]].),women (pl.),koːl-ṭa,koːl-ṭa,,,,1
ingested,nagaraja2014-wiktionary:1046,88143027,2025-11-12T18:53:49Z,2101,[[room]],room,koːne,koːne,Hindi?,Hindi?,,1
ingested,nagaraja2014-wiktionary:1047,88143027,2025-11-12T18:53:49Z,2103,to [[take]] [[away]]/[[out]],to take away/out,koːr-be,koːr-be,,,,1
ingested,nagaraja2014-wiktionary:1048,88143027,2025-11-12T18:53:49Z,2105,[[eardrum]],eardrum,krej,krej,,,,1
ingested,nagaraja2014-wiktionary:1049,88143027,2025-11-12T18:53:49Z,2107,"[[heavy]], to [[improve]] ([[health]])","heavy, to improve (health)",kubaːy,kubaːy,,,,1
ingested,nagaraja2014-wiktionary:1050,88143027,2025-11-12T18:53:49Z,2109,[[hunchback]],hunchback,kubḍya,kubḍya,,,,1
ingested,nagaraja2014-wiktionary:1051,88143027,2025-11-12T18:53:49Z,2111,[[walking]] [[stick]],walking stick,kubri lakṛi,kubri lakṛi,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1052,88143027,2025-11-12T18:53:49Z,2113,to [[whisper]],to whisper,kucu-mucu maːnḍi-be,kucu-mucu maːnḍi-be,,,,1
ingested,nagaraja2014-wiktionary:1053,88143027,2025-11-12T18:53:49Z,2115,[[pickaxe]] – [[single]] [[sided]],pickaxe – single sided,kudari,kudari,Hindi/Dr.?,Hindi/Dr.?,,1
ingested,nagaraja2014-wiktionary:1054,88143027,2025-11-12T18:53:49Z,2117,[[hair]],hair,kuguso,kuguso,,,,1
ingested,nagaraja2014-wiktionary:1055,88143027,2025-11-12T18:53:49Z,2119,[[lock]],lock,kul(u)po,kul(u)po,IA,IA,,1
ingested,nagaraja2014-wiktionary:1056,88143027,2025-11-12T18:53:49Z,2121,[[potter]](s),potter(s),kumbhaːr-ta,kumbhaːr-ta,IA,IA,,1
ingested,nagaraja2014-wiktionary:1057,88143027,2025-11-12T18:53:49Z,2123,[[key]] (of a [[lock]]),key (of a lock),kunji,kunji,IA,IA,,1
ingested,nagaraja2014-wiktionary:1058,88143027,2025-11-12T18:53:49Z,2125,"[[cloth]], [[lady]]’s","cloth, lady’s",kupra,kupra,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1059,88143027,2025-11-12T18:53:49Z,2127,[[unripe]],unripe,kura,kura,,,,1
ingested,nagaraja2014-wiktionary:1060,88143027,2025-11-12T18:53:49Z,2129,[[chair]],chair,kurci,kurci,Hindi,Hindi,*,1
ingested,nagaraja2014-wiktionary:1061,88143027,2025-11-12T18:53:49Z,2131,to [[shout]],to shout,kurey-be,kurey-be,,,,1
ingested,nagaraja2014-wiktionary:1062,88143027,2025-11-12T18:53:49Z,2133,[[ear]] [[ornament]] [[for]] [[men]],ear ornament for men,kuruko,kuruko,,,,1
ingested,nagaraja2014-wiktionary:1063,88143027,2025-11-12T18:53:49Z,2135,[[boulder]],boulder,kurup,kurup,,,,1
ingested,nagaraja2014-wiktionary:1064,88143027,2025-11-12T18:53:49Z,2137,[[bin]] [[for]] [[grain]] [[storing]],bin for grain storing,kuṭhi,kuṭhi,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1065,88143027,2025-11-12T18:53:49Z,2139,[[fruit]] of a [[tree]] [[gives]] [[itching]] [[sensation]] by [[rubbing]],fruit of a tree gives itching sensation by rubbing,kutru,kutru,,,,1
ingested,nagaraja2014-wiktionary:1066,88143027,2025-11-12T18:53:49Z,2141,[[water]] [[well]],water well,kũy,kũy,Hindi,Hindi,,1
ingested,nagaraja2014-wiktionary:1066:v2,88143027,2025-11-12T18:53:49Z,2141,[[water]] [[well]],water well,kũhi,kũhi,Hindi,Hindi,,2
