Source_Key,PDF_Page,Printed_Page,Page_Line,Item,Gloss,Source_Code,Site,Source_Classification,Similarity_Group,Extracted_Form,Verified_Form,Review_Method,Review_Status,Confidence,Record_Type,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
abraham-daimary2021amrikarbi,73,63,25,145,window,A,"Holanki, Papumpare AP",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site A]",silamrikarbi2021:p073:l025:A
abraham-daimary2021amrikarbi,73,63,26,145,window,A,"Holanki, Papumpare AP",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site A]",silamrikarbi2021:p073:l026:A
abraham-daimary2021amrikarbi,73,63,27,145,window,C,S Cherrapunjee,Khasi control,4,dʒĭŋkhaŋjĕt,dʒĭŋkhaŋjĕt,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site C]",
abraham-daimary2021amrikarbi,73,63,28,145,window,H,"Hajarongpi, E K A",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site H]",silamrikarbi2021:p073:l028:H
abraham-daimary2021amrikarbi,73,63,29,145,window,K,"Amguri, Kamrup",Amri Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site K]",silamrikarbi2021:p073:l029:K
abraham-daimary2021amrikarbi,73,63,30,145,window,M,"PaboiMisamari, Sonitpur",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site M]",silamrikarbi2021:p073:l030:M
abraham-daimary2021amrikarbi,73,63,31,145,window,P,"Maina Kharong, Kamrup",Amri Karbi,2,kĭɾki,kĭɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site P]",silamrikarbi2021:p073:l031:P
abraham-daimary2021amrikarbi,73,63,32,145,window,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,1,ʌ̆ŋhoɾso,ʌ̆ŋhoɾso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site S]",silamrikarbi2021:p073:l032:S
abraham-daimary2021amrikarbi,73,63,33,145,window,Z,"Assamese, Dibrugarh",Assamese control,2,khĭɖəki,khĭɖəki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site Z]",
abraham-daimary2021amrikarbi,73,63,34,145,window,a,"Amguri, W K A",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site a]",silamrikarbi2021:p073:l034:a
abraham-daimary2021amrikarbi,73,63,35,145,window,a,"Amguri, W K A",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site a]",silamrikarbi2021:p073:l035:a
abraham-daimary2021amrikarbi,73,63,36,145,window,b,"Sermansingner, E K A",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site b]",silamrikarbi2021:p073:l036:b
abraham-daimary2021amrikarbi,73,63,37,145,window,b,"Sermansingner, E K A",Karbi,2,kĭɾki,kĭɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site b]",silamrikarbi2021:p073:l037:b
abraham-daimary2021amrikarbi,73,63,38,145,window,c,"Langhemphi, W K A",Karbi,2,khiləki,khiləki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site c]",silamrikarbi2021:p073:l038:c
abraham-daimary2021amrikarbi,73,63,39,145,window,d,"Umrinti, W K A",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site d]",silamrikarbi2021:p073:l039:d
abraham-daimary2021amrikarbi,73,63,40,145,window,d,"Umrinti, W K A",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site d]",silamrikarbi2021:p073:l040:d
abraham-daimary2021amrikarbi,73,63,41,145,window,h,"Bankri, W K A",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site h]",silamrikarbi2021:p073:l041:h
abraham-daimary2021amrikarbi,73,63,42,145,window,h,"Bankri, W K A",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site h]",silamrikarbi2021:p073:l042:h
abraham-daimary2021amrikarbi,73,63,43,145,window,k,"Rongtheang, E K A",Karbi,2,kiɾki,kiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site k]",silamrikarbi2021:p073:l043:k
abraham-daimary2021amrikarbi,73,63,44,145,window,k,"Rongtheang, E K A",Karbi,3,monhap,monhap,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site k]",silamrikarbi2021:p073:l044:k
abraham-daimary2021amrikarbi,73,63,45,145,window,l,"Sunajoli, Lakhimpur",Karbi,1,ĭŋhapso,ĭŋhapso,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site l]",silamrikarbi2021:p073:l045:l
abraham-daimary2021amrikarbi,73,63,46,145,window,l,"Sunajoli, Lakhimpur",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site l]",silamrikarbi2021:p073:l046:l
abraham-daimary2021amrikarbi,73,63,47,145,window,m,"Mikirgaon, Nagaon",Karbi,2,khiɾki,khiɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site m]",silamrikarbi2021:p073:l047:m
abraham-daimary2021amrikarbi,73,63,48,145,window,s,"Sardoka Ingti, E K A",Karbi,2,kĭɾki,kĭɾki,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 145, site s]",silamrikarbi2021:p073:l048:s
abraham-daimary2021amrikarbi,73,63,51,146,roof,A,"Holanki, Papumpare AP",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site A]",silamrikarbi2021:p073:l051:A
abraham-daimary2021amrikarbi,73,63,52,146,roof,C,S Cherrapunjee,Khasi control,5,tənom,tənom,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site C]",
abraham-daimary2021amrikarbi,73,63,53,146,roof,H,"Hajarongpi, E K A",Karbi,2,sʌ̆ɾnu,sʌ̆ɾnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site H]",silamrikarbi2021:p073:l053:H
abraham-daimary2021amrikarbi,73,63,54,146,roof,K,"Amguri, Kamrup",Amri Karbi,2,sʌ̆ɾnuʔ,sʌ̆ɾnuʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site K]",silamrikarbi2021:p073:l054:K
abraham-daimary2021amrikarbi,73,63,55,146,roof,M,"PaboiMisamari, Sonitpur",Karbi,2,saɾnuŋ,saɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site M]",silamrikarbi2021:p073:l055:M
abraham-daimary2021amrikarbi,73,63,56,146,roof,M,"PaboiMisamari, Sonitpur",Karbi,2,sarnuŋ,sarnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site M]",silamrikarbi2021:p073:l056:M
abraham-daimary2021amrikarbi,73,63,57,146,roof,M,"PaboiMisamari, Sonitpur",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site M]",silamrikarbi2021:p073:l057:M
abraham-daimary2021amrikarbi,73,63,58,146,roof,P,"Maina Kharong, Kamrup",Amri Karbi,2,sʌ̆ɾnuʔ,sʌ̆ɾnuʔ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site P]",silamrikarbi2021:p073:l058:P
abraham-daimary2021amrikarbi,73,63,59,146,roof,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,3,hemkɾa,hemkɾa,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site S]",silamrikarbi2021:p073:l059:S
abraham-daimary2021amrikarbi,73,63,60,146,roof,Z,"Assamese, Dibrugarh",Assamese control,1,sal,sal,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site Z]",
abraham-daimary2021amrikarbi,73,63,61,146,roof,a,"Amguri, W K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site a]",silamrikarbi2021:p073:l061:a
abraham-daimary2021amrikarbi,73,63,62,146,roof,b,"Sermansingner, E K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site b]",silamrikarbi2021:p073:l062:b
abraham-daimary2021amrikarbi,73,63,63,146,roof,c,"Langhemphi, W K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site c]",silamrikarbi2021:p073:l063:c
abraham-daimary2021amrikarbi,73,63,64,146,roof,d,"Umrinti, W K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site d]",silamrikarbi2021:p073:l064:d
abraham-daimary2021amrikarbi,73,63,65,146,roof,h,"Bankri, W K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site h]",silamrikarbi2021:p073:l065:h
abraham-daimary2021amrikarbi,73,63,66,146,roof,h,"Bankri, W K A",Karbi,2,sʌɾnu,sʌɾnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site h]",silamrikarbi2021:p073:l066:h
abraham-daimary2021amrikarbi,73,63,67,146,roof,k,"Rongtheang, E K A",Karbi,4,ʌ̆ɾbuŋ,ʌ̆ɾbuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site k]",silamrikarbi2021:p073:l067:k
abraham-daimary2021amrikarbi,73,63,68,146,roof,l,"Sunajoli, Lakhimpur",Karbi,2,sʌ̆ɾnu,sʌ̆ɾnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site l]",silamrikarbi2021:p073:l068:l
abraham-daimary2021amrikarbi,73,63,69,146,roof,m,"Mikirgaon, Nagaon",Karbi,2,sʌɾnu,sʌɾnu,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site m]",silamrikarbi2021:p073:l069:m
abraham-daimary2021amrikarbi,73,63,70,146,roof,s,"Sardoka Ingti, E K A",Karbi,2,sʌ̆ɾnuŋ,sʌ̆ɾnuŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 146, site s]",silamrikarbi2021:p073:l070:s
abraham-daimary2021amrikarbi,73,63,73,147,wall of house,A,"Holanki, Papumpare AP",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site A]",silamrikarbi2021:p073:l073:A
abraham-daimary2021amrikarbi,73,63,74,147,wall of house,C,S Cherrapunjee,Khasi control,3,kəndɾo,kəndɾo,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site C]",
abraham-daimary2021amrikarbi,73,63,75,147,wall of house,H,"Hajarongpi, E K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site H]",silamrikarbi2021:p073:l075:H
abraham-daimary2021amrikarbi,73,63,76,147,wall of house,K,"Amguri, Kamrup",Amri Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site K]",silamrikarbi2021:p073:l076:K
abraham-daimary2021amrikarbi,73,63,77,147,wall of house,M,"PaboiMisamari, Sonitpur",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site M]",silamrikarbi2021:p073:l077:M
abraham-daimary2021amrikarbi,73,63,78,147,wall of house,P,"Maina Kharong, Kamrup",Amri Karbi,2,aɾpoŋ,aɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site P]",silamrikarbi2021:p073:l078:P
abraham-daimary2021amrikarbi,73,63,79,147,wall of house,S,"RongjariPlasha, Ri-Bhoi",Amri Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-plasha,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site S]",silamrikarbi2021:p073:l079:S
abraham-daimary2021amrikarbi,73,63,80,147,wall of house,Z,"Assamese, Dibrugarh",Assamese control,1,beɾ,beɾ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Assamese control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site Z]",
abraham-daimary2021amrikarbi,73,63,81,147,wall of house,a,"Amguri, W K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-amguri-wka,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site a]",silamrikarbi2021:p073:l081:a
abraham-daimary2021amrikarbi,73,63,82,147,wall of house,b,"Sermansingner, E K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sermansingner,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site b]",silamrikarbi2021:p073:l082:b
abraham-daimary2021amrikarbi,73,63,83,147,wall of house,c,"Langhemphi, W K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-langhemphi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site c]",silamrikarbi2021:p073:l083:c
abraham-daimary2021amrikarbi,73,63,84,147,wall of house,d,"Umrinti, W K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-umrinti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site d]",silamrikarbi2021:p073:l084:d
abraham-daimary2021amrikarbi,73,63,85,147,wall of house,h,"Bankri, W K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-bankri,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site h]",silamrikarbi2021:p073:l085:h
abraham-daimary2021amrikarbi,73,63,86,147,wall of house,k,"Rongtheang, E K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-rongtheang,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site k]",silamrikarbi2021:p073:l086:k
abraham-daimary2021amrikarbi,73,63,87,147,wall of house,l,"Sunajoli, Lakhimpur",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sunajoli,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site l]",silamrikarbi2021:p073:l087:l
abraham-daimary2021amrikarbi,73,63,88,147,wall of house,m,"Mikirgaon, Nagaon",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-mikirgaon,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site m]",silamrikarbi2021:p073:l088:m
abraham-daimary2021amrikarbi,73,63,89,147,wall of house,s,"Sardoka Ingti, E K A",Karbi,2,ʌ̆ɾpoŋ,ʌ̆ɾpoŋ,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-sardoka-ingti,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 73, printed p. 63, item 147, site s]",silamrikarbi2021:p073:l089:s
abraham-daimary2021amrikarbi,74,64,4,148,pillow,A,"Holanki, Papumpare AP",Karbi,2,puhui,puhui,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-holanki,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site A]",silamrikarbi2021:p074:l004:A
abraham-daimary2021amrikarbi,74,64,5,148,pillow,C,S Cherrapunjee,Khasi control,3,sĭŋkhlie,sĭŋkhlie,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,excluded,Khasi control,,,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site C]",
abraham-daimary2021amrikarbi,74,64,6,148,pillow,H,"Hajarongpi, E K A",Karbi,2,pŭhoi,pŭhoi,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-hajarongpi,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site H]",silamrikarbi2021:p074:l006:H
abraham-daimary2021amrikarbi,74,64,7,148,pillow,K,"Amguri, Kamrup",Amri Karbi,2,poŋhul,poŋhul,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-amguri-kamrup,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site K]",silamrikarbi2021:p074:l007:K
abraham-daimary2021amrikarbi,74,64,8,148,pillow,M,"PaboiMisamari, Sonitpur",Karbi,2,pohui,pohui,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,karbi,sil-amri-karbi-2021-paboi-misamari,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site M]",silamrikarbi2021:p074:l008:M
abraham-daimary2021amrikarbi,74,64,9,148,pillow,P,"Maina Kharong, Kamrup",Amri Karbi,2,punhŭl,punhŭl,manual visual comparison against rendered canonical PDF page; PDF text layer used only as extraction scaffold,complete,high,response,installed,,amri_karbi,sil-amri-karbi-2021-maina-kharong,"abraham-daimary2021amrikarbi[Appendix B.3, PDF p. 74, printed p. 64, item 148, site P]",silamrikarbi2021:p074:l009:P
