Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Final_Parameter,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,t17:l-verb:non-perfective,t17,22,149,"p. 149, table 17",trap-,run,verb_class=l-verb; stem=Non-perfective stem,installed,read from the PDF text layer and installed unchanged,trap,to run,,verb stem Kalkoti-verb-class-L,5727,kalkoti:t17:l-verb:non-perfective,,"kalkoti[p. 149, table 17]",1203643ce1415e1d8b47db23657ce9dbf32f99304b78b775e90d3062264437ee
2026-08-25,t17:t-verb:non-perfective,t17,22,149,"p. 149, table 17",dä-,give,verb_class=t-verb; stem=Non-perfective stem,installed,read from the PDF text layer and installed unchanged,dä,to give,,verb stem Kalkoti-verb-class-T,,kalkoti:t17:t-verb:non-perfective,,"kalkoti[p. 149, table 17]",1f9b658e6669c4145d081c553984b343487983ad9bc7bb4d26ad6948b26dd751
2026-08-25,t17:suppletive:non-perfective,t17,22,149,"p. 149, table 17",päš-,see,verb_class=suppletive; stem=Non-perfective stem,installed,read from the PDF text layer and installed unchanged,päš,to see,,verb stem Kalkoti-verb-class-suppletive,,kalkoti:t17:suppletive:non-perfective,,"kalkoti[p. 149, table 17]",8d1c3aef9ba84c1c27b101adaeb8f7b682ea965822206499422d94e8664aeea1
2026-08-25,t17:l-verb:perfective,t17,22,149,"p. 149, table 17",trapil-,run,verb_class=l-verb; stem=Perfective stem,installed,read from the PDF text layer and installed unchanged,trapil,to run,,verb stem Kalkoti-verb-class-L pfv,,kalkoti:t17:l-verb:perfective,,"kalkoti[p. 149, table 17]",733b4769c1b9f47496ba8936ab30c53b14c6fe11021990101f57ed35c5339479
2026-08-25,t17:t-verb:perfective,t17,22,149,"p. 149, table 17",dit-,give,verb_class=t-verb; stem=Perfective stem,installed,read from the PDF text layer and installed unchanged,dit,to give,,verb stem Kalkoti-verb-class-T pfv,,kalkoti:t17:t-verb:perfective,,"kalkoti[p. 149, table 17]",724058d667c8ff7bc9256d4744fed860475c8cc77ea50b59e08af42def6abfe3
2026-08-25,t17:suppletive:perfective,t17,22,149,"p. 149, table 17",driṣ-,see,verb_class=suppletive; stem=Perfective stem,installed,read from the PDF text layer and installed unchanged,driṣ,to see,,verb stem Kalkoti-verb-class-suppletive pfv,,kalkoti:t17:suppletive:perfective,,"kalkoti[p. 149, table 17]",57b0fc94f92e368119bec97ca4b865f09ea1360748fd6ff72eb23c0cf62d5d6b
2026-08-25,t18:msg,t18,23,150,"p. 150, table 18",biš-uun,is/are sitting down,agreement=MSG; palula=bheš-áan-u; sawi=beeš-aan-oo,installed,read from the PDF text layer and installed unchanged,bišuun,is/are sitting down,,verb ipfv m sg,,kalkoti:t18:msg,,"kalkoti[p. 150, table 18]",6806692972a43a6463d7aa2d77cdaa7dc827818de8204b7254f2c14320f6b248
2026-08-25,t18:mpl,t18,23,150,"p. 150, table 18",biš-aan,is/are sitting down,agreement=MPL; palula=bheš-áan-a; sawi=beeš-aan-ee,installed,read from the PDF text layer and installed unchanged,bišaan,is/are sitting down,,verb ipfv m pl,,kalkoti:t18:mpl,,"kalkoti[p. 150, table 18]",59e0f775756d0245ec07aff176ec59f8b6bfaf42b2e0bc3cd0df3f64bc372307
2026-08-25,t18:fsg,t18,23,150,"p. 150, table 18",biš-iin,is/are sitting down,agreement=FSG; palula=bheš-éen-i; sawi=beeš-aa[ɛː]n-i,installed,read from the PDF text layer and installed unchanged,bišiin,is/are sitting down,,verb ipfv f sg,,kalkoti:t18:fsg,,"kalkoti[p. 150, table 18]",087112f4bf34ab4fc5f20d52e1cf464c9afc537e00f6b236ce647cdea3206d51
2026-08-25,t18:fpl,t18,23,150,"p. 150, table 18",biš-iin,is/are sitting down,agreement=FPL; palula=bheš-éen-im; sawi=beeš-aa[ɛː]n-e,installed,read from the PDF text layer and installed unchanged,bišiin,is/are sitting down,,verb ipfv f pl,,kalkoti:t18:fpl,kalkoti:t18:fsg,"kalkoti[p. 150, table 18]",0bcfc491b5c7fdd15c14b3ead0fcf1f046e0a6105cc0ad4eafe60298e6bf1a74
2026-08-25,t19:1,t19,24,151,"p. 151, table 19",äsil,laughed,printed=äsil; palula=hansíl-u; sawi=hansil-oo,installed,read from the PDF text layer and installed unchanged,äsil,laughed,,verb pfv,14021,kalkoti:t19:1,,"kalkoti[p. 151, table 19]",5ce505d1340a22302eeb23dc3b4b45a4588454fbb1f0bb502cd866a58d1daad9
2026-08-25,t19:2,t19,24,151,"p. 151, table 19",dooyil,milked,printed=dooyil; palula=dhowíl-i; sawi=dhoyil-i,installed,read from the PDF text layer and installed unchanged,dooyil,milked,,verb pfv,6592,kalkoti:t19:2,,"kalkoti[p. 151, table 19]",ca7ec6761c8571fc67e494fe16eafac85935529de2624939a5813e4b57ea1b65
2026-08-25,t19:3,t19,24,151,"p. 151, table 19",khaal,ate,printed=khaal; palula=khóol-u; sawi=khol-oo,installed,read from the PDF text layer and installed unchanged,khaal,ate,,verb pfv,,kalkoti:t19:3,kalkoti:t2:8:pfv,"kalkoti[p. 151, table 19]",78ea3b23e96529f71eeeddc2733797b805fb8f6b3f44f61a3a6d23a11364adff
2026-08-25,t19:4,t19,24,151,"p. 151, table 19",yaal,came,"printed=yaal, yeel; palula=yhóol-u, yhéel-i; sawi=(w)ol-oo, wol-i",installed,read from the PDF text layer and installed unchanged,yaal,came,,verb pfv m sg,,kalkoti:t19:4,kalkoti:t2:6:pfv,"kalkoti[p. 151, table 19]",e7e53cd9fe3e685fd2886648b00d9c3caf50a4ef684b9d27609794fd826d8072
2026-08-25,t19:4:a2,t19,24,151,"p. 151, table 19",yeel,came,"printed=yaal, yeel; palula=yhóol-u, yhéel-i; sawi=(w)ol-oo, wol-i",installed,read from the PDF text layer and installed unchanged,yeel,came,,verb pfv f,,kalkoti:t19:4:a2,,"kalkoti[p. 151, table 19]",ea6658072656b901830c0efe1923aebc639fba93cb69f3d669c66742233e660d
2026-08-25,t19:5,t19,24,151,"p. 151, table 19",dit,gave,printed=dit; palula=dit-u; sawi=dit-oo,installed,read from the PDF text layer and installed unchanged,dit,gave,,verb pfv,,kalkoti:t19:5,kalkoti:t2:5:pfv,"kalkoti[p. 151, table 19]",55f505b0addd2c1adcdda0ce3f244ca6c6ceaf543ebd8f3929853b63d4dce797
2026-08-25,t19:6,t19,24,151,"p. 151, table 19",nikhät,came out,printed=nikhät; palula=nikháat-u; sawi=nikhaat-u,installed,read from the PDF text layer and installed unchanged,nikhät,came out,,verb pfv,,kalkoti:t19:6,kalkoti:t2:9:pfv,"kalkoti[p. 151, table 19]",27e813360f4b11b2d17838ec16666a9dfc5ebc0fdbad9dc3e5ffaeb7dec1667f
2026-08-25,t19:7,t19,24,151,"p. 151, table 19",čhoon,put,printed=čhoon; palula=čhúuṇ-u; sawi=č(h)uṇ-u,installed,read from the PDF text layer and installed unchanged,čhoon,put,,verb pfv,5060,kalkoti:t19:7,,"kalkoti[p. 151, table 19]",485fdda741d1bf4ac25c4e166ee79210d33c9aecb03d44bd9e0c6b444aec1609
2026-08-25,t19:8,t19,24,151,"p. 151, table 19",driṣ,saw,printed=driṣ; palula=dhríṣṭ-u; sawi=darṣ-oo,installed,read from the PDF text layer and installed unchanged,driṣ,saw,,verb pfv,,kalkoti:t19:8,kalkoti:t2:10:pfv,"kalkoti[p. 151, table 19]",d735f573a0ffbe85910d7c8d253d66c0a163cdc5b43049d6ff01495c8eafc7ad
2026-08-25,t19:9,t19,24,151,"p. 151, table 19",ɡoo,went,"printed=ɡoo, ɡee; palula=ɡúum, ɡíi; sawi=ɡoo, ɡeei",installed,read from the PDF text layer and installed unchanged,ɡoo,went,,verb pfv m sg,,kalkoti:t19:9,kalkoti:t2:4:pfv,"kalkoti[p. 151, table 19]",1812d7ec0b7283adfb06647f84cfee9875760b163e411c63b8c5e9b884ab81d5
2026-08-25,t19:9:a2,t19,24,151,"p. 151, table 19",ɡee,went,"printed=ɡoo, ɡee; palula=ɡúum, ɡíi; sawi=ɡoo, ɡeei",installed,read from the PDF text layer and installed unchanged,ɡee,went,,verb pfv f,,kalkoti:t19:9:a2,,"kalkoti[p. 151, table 19]",8b8e02f1356bf95d9067fe2f930bbab4a2fa71798e62db247e330833e5defdae
2026-08-25,t11:1:ii,t11,11,138,"p. 138, table 11",/tiːn/,sharp,vowel=ii,installed,read from the PDF text layer and installed unchanged,tiin,sharp,tiːn,,5839,kalkoti:t11:1:ii,,"kalkoti[p. 138, table 11]",9f8130bcdbe7c2156201d1e96a90322ddbe5164d317f2fdfb189c5afa35dac98
2026-08-25,t11:1:i,t11,11,138,"p. 138, table 11",/tɪn(d)/,navel,vowel=i,installed,read from the PDF text layer and installed unchanged,tind,navel,tɪn(d),,5860,kalkoti:t11:1:i,,"kalkoti[p. 138, table 11]",997cec57b791ddc38df38b5525ff9990ca15e3919ed4bccabd5de6dfc9c9879c
2026-08-25,t11:1:ee,t11,11,138,"p. 138, table 11",/peːt(r)/,son’s daughter,vowel=ee,installed,read from the PDF text layer and installed unchanged,peetr,son's daughter,peːt(r),,,kalkoti:t11:1:ee,kalkoti:t1:20,"kalkoti[p. 138, table 11]",4a22b98612db30d278fa73876b7fec89671f3fe25e54dee33bb320a3715b1032
2026-08-25,t11:1:ä,t11,11,138,"p. 138, table 11",/dɛr/,door,vowel=ä,installed,read from the PDF text layer and installed unchanged,där,door,dɛr,,6651,kalkoti:t11:1:ä,,"kalkoti[p. 138, table 11]",8737020e5d8d38b287172919660313276b7c683b978ddc3cf11cb3ca18d093f1
2026-08-25,t11:1:ää,t11,11,138,"p. 138, table 11",/dæːr/,husband’s brother,vowel=ää,installed,read from the PDF text layer and installed unchanged,däär,husband's brother,dæːr,,,kalkoti:t11:1:ää,kalkoti:t1:5,"kalkoti[p. 138, table 11]",62dac735355e5275a8fec7516cf163cbdf5032bf439da3e93e794f491082964c
2026-08-25,t11:2:uu,t11,11,138,"p. 138, table 11",/duːr/,far,vowel=uu,installed,read from the PDF text layer and installed unchanged,duur,far,duːr,,6495,kalkoti:t11:2:uu,,"kalkoti[p. 138, table 11]",fe341278cc0241e8e39e5aeac0fa57afc04b64fbca51abd13c2ee3c1af4a182f
2026-08-25,t11:2:u,t11,11,138,"p. 138, table 11",/dʊr/,dust,vowel=u,installed,read from the PDF text layer and installed unchanged,dur,dust,dʊr,,6835,kalkoti:t11:2:u,,"kalkoti[p. 138, table 11]",7b3c4235a22d3d68507ee305fae92e04d2b92bc2281ab4953d12f35aa1750a88
2026-08-25,t11:2:oo,t11,11,138,"p. 138, table 11",/poːt(r)/,son’s son,vowel=oo,installed,read from the PDF text layer and installed unchanged,pootr,son's son,poːt(r),,,kalkoti:t11:2:oo,kalkoti:t1:19,"kalkoti[p. 138, table 11]",70e8312cc1f3d0d02a902d97ce0ab27b40f5f68c5e3ede19429afde6455315dc
2026-08-25,t11:2:a,t11,11,138,"p. 138, table 11",/nɔŋ(ɡ)/,fingernail,vowel=a,installed,read from the PDF text layer and installed unchanged,naŋɡ,fingernail,nɔŋ(ɡ),,6914,kalkoti:t11:2:a,,"kalkoti[p. 138, table 11]",c495be7ae4972618952435f55d552d97c0a189d931f591549d53fdccc431bd8f
2026-08-25,t11:2:aa,t11,11,138,"p. 138, table 11",/nɑːŋ(ɡ)/,snake,vowel=aa,installed,read from the PDF text layer and installed unchanged,naaŋɡ,snake,nɑːŋ(ɡ),,7039,kalkoti:t11:2:aa,,"kalkoti[p. 138, table 11]",e4a8cb5a2729332c4ba398fa023d4bd686f99c752c9b1d63e843ca142c64f008
2026-08-25,t12:1:1,t12,15,142,"p. 142, table 12",/sær/,lake,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,sär,lake,sær,,,kalkoti:t12:1:1,kalkoti:t13:1,"kalkoti[p. 142, table 12]",7b6da6c7966c9f65dea0447f0213cb2da0cef11f8feeca99077b941e7b743f5c
2026-08-25,t12:1:2,t12,15,142,"p. 142, table 12",/pɑːnd/,path,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,paand,path,pɑːnd,,7785,kalkoti:t12:1:2,,"kalkoti[p. 142, table 12]",87d8253f20b28902fd79301984e8e1021c3e6dfbcb6bdf6417911a192e8e624c
2026-08-25,t12:1:3,t12,15,142,"p. 142, table 12",/kɑːn/,ear,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,kaan,ear,kɑːn,,,kalkoti:t12:1:3,kalkoti:t13:2,"kalkoti[p. 142, table 12]",b54333bb5b88957490926de9df38d63ee4b1056f966a0b02474f9cba014ed015
2026-08-25,t12:1:4,t12,15,142,"p. 142, table 12",/ɡɑː/,cow,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,ɡaa,cow,ɡɑː,,4147,kalkoti:t12:1:4,,"kalkoti[p. 142, table 12]",adbf9d09f554986a3f8ff737232da14a6d2e45a2ddb6c72bd1ea3dc2525d2b2d
2026-08-25,t12:1:5,t12,15,142,"p. 142, table 12",/rɑːt/,blood,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,raat,blood,rɑːt,,10539,kalkoti:t12:1:5,,"kalkoti[p. 142, table 12]",e03eddd9a0fd6dfa3599d66a42e42fa61fadcbe619a61c2ecb3278c1cec15f0a
2026-08-25,t12:1:6,t12,15,142,"p. 142, table 12",/tɔm/,tree,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,tam,tree,tɔm,,13682,kalkoti:t12:1:6,,"kalkoti[p. 142, table 12]",b8237f769bb49b3281c97faa8b0958ed72c28300c80e202e95edfb39aaa35e71
2026-08-25,t12:1:7,t12,15,142,"p. 142, table 12",/dɑːn/,tooth,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,daan,tooth,dɑːn,,6152,kalkoti:t12:1:7,,"kalkoti[p. 142, table 12]",eeac549bdb594587918d991d8a53d3145d7d3726f887aed40d6b5dbb6af251fd
2026-08-25,t12:1:8,t12,15,142,"p. 142, table 12",/ʂiʂ/,head,melody=1; melody_name=high level,installed,read from the PDF text layer and installed unchanged,ṣiṣ,head,ʂiʂ,,12497,kalkoti:t12:1:8,,"kalkoti[p. 142, table 12]",8ab19fd4ad413ef3568553e873a77b0c2e648487f6fd1dc4f111cb3604d52708
2026-08-25,t12:2:1,t12,15,142,"p. 142, table 12",/dut/,lip,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,dut,lip,dut,,5853,kalkoti:t12:2:1,,"kalkoti[p. 142, table 12]",cfcaa397236f07b5b7a1f0d4daf3432fcf8d8066d6b9f624df5cd699182e2521
2026-08-25,t12:2:2,t12,15,142,"p. 142, table 12",/ɡoːm/,wheat,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,ɡoom,wheat,ɡoːm,,4287,kalkoti:t12:2:2,,"kalkoti[p. 142, table 12]",fdeea86463ae1919bf2868c4c780b8e69ead0e48ff8694b8e1501cf55bbcd566
2026-08-25,t12:2:3,t12,15,142,"p. 142, table 12",/kʰoːr/,left,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,khoor,left,kʰoːr,,3832,kalkoti:t12:2:3,,"kalkoti[p. 142, table 12]",d9b51daa9d0886ef828b0bd1e595ad14fb68823c7d3f236124d9f711695f53de
2026-08-25,t12:2:4,t12,15,142,"p. 142, table 12",/ɡɑː/,grass,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,ɡaa,grass,ɡɑː,,4471,kalkoti:t12:2:4,,"kalkoti[p. 142, table 12]",82cd7562d7949285801ddc04249fd1ab072f2299cf80da2b076c734b56fead6f
2026-08-25,t12:2:5,t12,15,142,"p. 142, table 12",/rɑːt/,night,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,raat,night,rɑːt,,10702,kalkoti:t12:2:5,,"kalkoti[p. 142, table 12]",a4c47ea726f56da08af7d4034e899d3291ccbfbf0d7b9554479967b00eb43cac
2026-08-25,t12:2:6,t12,15,142,"p. 142, table 12",/ɖæːr/,belly,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,ḍäär,belly,ɖæːr,,,kalkoti:t12:2:6,kalkoti:t13:3,"kalkoti[p. 142, table 12]",eea587dd0a20d84ba356260755449b0a5faa64541a12d068c0ce0dadc468b212
2026-08-25,t12:2:7,t12,15,142,"p. 142, table 12",/bæːn/,sister,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,bään,sister,bæːn,,,kalkoti:t12:2:7,kalkoti:t1:2,"kalkoti[p. 142, table 12]",410d3b16287841e62f36d869c61514a65c68ec4ed6f9b07507399bea4309d593
2026-08-25,t12:2:8,t12,15,142,"p. 142, table 12",/im/,snow,melody=2; melody_name=low level,installed,read from the PDF text layer and installed unchanged,im,snow,im,,14096,kalkoti:t12:2:8,,"kalkoti[p. 142, table 12]",7b69f1617bcd79696e47a676e80595df8a00108cac009498881d08a19a717d29
2026-08-25,t12:3:1,t12,15,142,"p. 142, table 12",/ɡoː(ʔ)r/,horse,melody=3; melody_name=low-rising,installed,read from the PDF text layer and installed unchanged,ɡoor,horse,ɡoː(ʔ)r,,,kalkoti:t12:3:1,kalkoti:t13:7,"kalkoti[p. 142, table 12]",358ccb4c93cc816a421655c219237f14065da139945736ad2845efe43b766261
2026-08-25,t12:3:2,t12,15,142,"p. 142, table 12",/pʰeː(ʔ)p/,father’s sister,melody=3; melody_name=low-rising,installed,read from the PDF text layer and installed unchanged,pheep,father's sister,pʰeː(ʔ)p,,,kalkoti:t12:3:2,kalkoti:t1:15,"kalkoti[p. 142, table 12]",94ef603221c9fdc6fd2351f717aed50f399037bb07e79fd630bd6f5b59aefc4d
2026-08-25,t12:3:3,t12,15,142,"p. 142, table 12",/ʨʰeː(ʔ)l/,goat,melody=3; melody_name=low-rising,installed,read from the PDF text layer and installed unchanged,čheel,goat,ʨʰeː(ʔ)l,,,kalkoti:t12:3:3,kalkoti:t13:8,"kalkoti[p. 142, table 12]",66fe2c9c41c80811a63181feadd2fd73fb522b02c624b1f4c0bc79b5b1574866
2026-08-25,t12:3:4,t12,15,142,"p. 142, table 12",/kʰeː(ʔ)r/,field,melody=3; melody_name=low-rising,installed,read from the PDF text layer and installed unchanged,kheer,field,kʰeː(ʔ)r,,3916,kalkoti:t12:3:4,,"kalkoti[p. 142, table 12]",faae97011cbd5f133f4e22fccdd255586df5799e8948284cd83bc9a89ca59f46
2026-08-25,t12:3:5,t12,15,142,"p. 142, table 12",/duː(ʔ)r/,far away,melody=3; melody_name=low-rising,installed,read from the PDF text layer and installed unchanged,duur,far away,duː(ʔ)r,,,kalkoti:t12:3:5,,"kalkoti[p. 142, table 12]",6b6159dc6761fcc60342fcd6025a4f4e5434629f08feb6e63a06cb50cc165cf5
2026-08-25,t12:4:1,t12,15,142,"p. 142, table 12",/dri(ʔ)ɡ/,"tall, long",melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,driɡ,"tall, long",dri(ʔ)ɡ,,,kalkoti:t12:4:1,,"kalkoti[p. 142, table 12]",9d48eb5e95b31c2648dcb85f20e30acd2242e48c8bbfd361b2349b0d0206b499
2026-08-25,t12:4:2,t12,15,142,"p. 142, table 12",/tɑː(ʔ)r/,star,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,taar,star,tɑː(ʔ)r,,,kalkoti:t12:4:2,kalkoti:t9:2,"kalkoti[p. 142, table 12]",c1290d67adfe789d800c7a6f0cb9caccc6084bade422ae7b8b88030cd61514c1
2026-08-25,t12:4:3,t12,15,142,"p. 142, table 12",/bɑː(ʔ)l/,hair,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,baal,hair,bɑː(ʔ)l,,,kalkoti:t12:4:3,kalkoti:t13:6,"kalkoti[p. 142, table 12]",583d9ee884eaa28de02cdd68aa1af195c3f862ee1850520499c1006141604819
2026-08-25,t12:4:4,t12,15,142,"p. 142, table 12",/dɑː(ʔ)d/,father’s father,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,daad,father's father,dɑː(ʔ)d,,,kalkoti:t12:4:4,kalkoti:t1:21,"kalkoti[p. 142, table 12]",60cc2cc2c4e258554f97f4b63de0a7440f741cbd6ed218f4d6bcd1ec7f97aee1
2026-08-25,t12:4:5,t12,15,142,"p. 142, table 12",/deː(ʔ)d/,father’s mother,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,deed,father's mother,deː(ʔ)d,,,kalkoti:t12:4:5,kalkoti:t1:22,"kalkoti[p. 142, table 12]",c72506a8df9a4e11587fbf7f0e8e6bcf705f3811e3c0b5af7c626a33fc1d6591
2026-08-25,t12:4:6,t12,15,142,"p. 142, table 12",/dæː(ʔ)r/,husband’s brother,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,däär,husband's brother,dæː(ʔ)r,,,kalkoti:t12:4:6,kalkoti:t1:5,"kalkoti[p. 142, table 12]",472402efa49fc8cb586e769c925bd90aa3390b024fbf2122ea78bf4e8628aa78
2026-08-25,t12:4:7,t12,15,142,"p. 142, table 12",/ku(ʔ)ʈ/,knee,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,kuṭ,knee,ku(ʔ)ʈ,,3243,kalkoti:t12:4:7,,"kalkoti[p. 142, table 12]",2d02cec6bfd58fce33180d08ee739483cef1341294fe6be9ed06d206533aabbc
2026-08-25,t12:4:8,t12,15,142,"p. 142, table 12",/poː(ʔ)tr/,son’s son,melody=4; melody_name=high-rising,installed,read from the PDF text layer and installed unchanged,pootr,son's son,poː(ʔ)tr,,,kalkoti:t12:4:8,kalkoti:t1:19,"kalkoti[p. 142, table 12]",773882301f7418d781f98a81bfcd11d5bf0b76f69cc279e029a7473333a77afe
2026-08-25,t12:5:1,t12,15,142,"p. 142, table 12",/ɕɑːk/,wood,melody=5; melody_name=high-falling,installed,read from the PDF text layer and installed unchanged,šaak,wood,ɕɑːk,,,kalkoti:t12:5:1,kalkoti:t13:4,"kalkoti[p. 142, table 12]",94daf90c191a1ae556cca419797b47eb15a425657ccf36c29ec5ad8fbaebeed6
2026-08-25,t12:5:2,t12,15,142,"p. 142, table 12",/neːr/,root,melody=5; melody_name=high-falling,installed,read from the PDF text layer and installed unchanged,neer,root,neːr,,7047,kalkoti:t12:5:2,,"kalkoti[p. 142, table 12]",bf375fa6487e8dc757531e7ce55ecd6fc365d9bb27fd049cb5804a0540004ad4
2026-08-25,t12:5:3,t12,15,142,"p. 142, table 12",/puː/,son,melody=5; melody_name=high-falling,installed,read from the PDF text layer and installed unchanged,puu,son,puː,,,kalkoti:t12:5:3,kalkoti:t1:17,"kalkoti[p. 142, table 12]",46900b917d4a774113d7233a714c8485417b3a5274734d008146ec9839e17f6d
2026-08-25,t20:1,t20,25,152,"p. 152, table 20",čuṇ-uun,is writing,category=Present Imperfective; aspect=imperfective; tense=unmarked,installed,read from the PDF text layer and installed unchanged,čuṇuun,is writing,,verb ipfv pres,e34,kalkoti:t20:1,,"kalkoti[p. 152, table 20]",9bc7184f54fb02eee19fa5a38841c5e3312023b7e18d0253e6f615fb23492eb5
2026-08-25,t20:2,t20,25,152,"p. 152, table 20",b-uun,is going,category=Present Imperfective; aspect=imperfective; tense=unmarked,installed,read from the PDF text layer and installed unchanged,buun,is going,,verb ipfv pres,,kalkoti:t20:2,,"kalkoti[p. 152, table 20]",4ea210a395c413669940b7e4768ff269da02ca5e01961021af023469c5e27d53
2026-08-25,t20:3,t20,25,152,"p. 152, table 20",čuṇ-uun-s,was writing,category=Past Imperfective; aspect=imperfective; tense=marked,installed,read from the PDF text layer and installed unchanged,čuṇuuns,was writing,,verb ipfv pret,,kalkoti:t20:3,,"kalkoti[p. 152, table 20]",0d47537bc96ceebf4bad4b30da12f0f974171ac931c611c01ca966944eec228f
2026-08-25,t20:4,t20,25,152,"p. 152, table 20",b-uun-s,was going,category=Past Imperfective; aspect=imperfective; tense=marked,installed,read from the PDF text layer and installed unchanged,buuns,was going,,verb ipfv pret,,kalkoti:t20:4,,"kalkoti[p. 152, table 20]",95e7a5c3a9987800d7bf2d79d446270914ccd4bb3871d937da4d8f0ec980fb7f
2026-08-25,t20:5,t20,25,152,"p. 152, table 20",čuṇil,wrote,category=Simple Past; aspect=perfective; tense=unmarked,installed,read from the PDF text layer and installed unchanged,čuṇil,wrote,,verb pfv pret,,kalkoti:t20:5,,"kalkoti[p. 152, table 20]",c02961a81059f0542e9ae76e6e18923af57022d356047ade76f9b668099043f6
2026-08-25,t20:6,t20,25,152,"p. 152, table 20",ɡoo,went,category=Simple Past; aspect=perfective; tense=unmarked,installed,read from the PDF text layer and installed unchanged,ɡoo,went,,verb pfv pret,,kalkoti:t20:6,kalkoti:t2:4:pfv,"kalkoti[p. 152, table 20]",57ed030ab2de4c44b741e8716185757300732fbe342975a5748201efbe3f66dd
2026-08-25,t20:7,t20,25,152,"p. 152, table 20",čuṇi(l)-s,had written,category=Pluperfect; aspect=perfective; tense=marked,installed,read from the PDF text layer and installed unchanged,čuṇils,had written,,verb pfv pp,,kalkoti:t20:7,,"kalkoti[p. 152, table 20]",b962e379fdfa7741892179c270dff3dd05fa3d01b130d22b2f65782360a02cdb
2026-08-25,t20:8,t20,25,152,"p. 152, table 20",ɡoo-s,had gone,category=Pluperfect; aspect=perfective; tense=marked,installed,read from the PDF text layer and installed unchanged,ɡoos,had gone,,verb pfv pp,,kalkoti:t20:8,,"kalkoti[p. 152, table 20]",59611033ced040e9f90f403c92cb0bee76879006623ff752f9df3ab4188b1dee
2026-08-25,ex1:1:1,interlinear,18,145,"p. 145, example 1",tu,you(SG),example=1; language=Kalk; translation=Can you see him?,installed,read from the PDF text layer and installed unchanged,tu,you,,sg,,kalkoti:ex1:1:1,,"kalkoti[p. 145, example 1]",c8b1ba6d6f156ecc78bd21de7dcc017ff7e539b3a9ad0b2a494c135c3b1c162c
2026-08-25,ex1:1:2,interlinear,18,145,"p. 145, example 1",räs,him,example=1; language=Kalk; translation=Can you see him?,installed,read from the PDF text layer and installed unchanged,räs,him,,,,kalkoti:ex1:1:2,,"kalkoti[p. 145, example 1]",6277d4e046e228bf527b52d146a054d3935e8748622e93fb31b756da94cd1ab3
2026-08-25,ex1:1:3,interlinear,18,145,"p. 145, example 1",päš,see,example=1; language=Kalk; translation=Can you see him?,installed,read from the PDF text layer and installed unchanged,päš,see,,,,kalkoti:ex1:1:3,,"kalkoti[p. 145, example 1]",cb37cae9286cffc6b15efab64226221c369f72bf3b45891647f4da0fa3f033ee
2026-08-25,ex1:1:4,interlinear,18,145,"p. 145, example 1",b-uun=ää,be.able.to-IPFV.MSG=Q,example=1; language=Kalk; translation=Can you see him?,installed,read from the PDF text layer and installed unchanged,buun,be able to,,ipfv m sg interr,,kalkoti:ex1:1:4,,"kalkoti[p. 145, example 1]",59f58775c69d507ed7fba029c942952dcd73381cc554a8d9669dfa025ffb3676
2026-08-25,ex2:1:1,interlinear,18,145,"p. 145, example 2",biyaal,yesterday,example=2; language=Kalk; translation=Did he see you yesterday?,installed,read from the PDF text layer and installed unchanged,biyaal,yesterday,,,11628,kalkoti:ex2:1:1,,"kalkoti[p. 145, example 2]",f3c735c8c8d468d3303a86d11b09bb971227968c795b09f107d031f69e213bdf
2026-08-25,ex2:1:2,interlinear,18,145,"p. 145, example 2",tä,he,example=2; language=Kalk; translation=Did he see you yesterday?,installed,read from the PDF text layer and installed unchanged,tä,he,,,,kalkoti:ex2:1:2,,"kalkoti[p. 145, example 2]",10d364f17f99cd0b7e2807d921ae56590d68737d6912af7c9aa8af603b15211b
