Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008meitei,57,165,fire,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,mi,mʌi̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 165, Choto Dhamai]",silmeitei2008:g165:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,57,165,fire,6,Kunagaon,"Meitei community, Bangladesh",1,2,mi,mʌi̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 165, Kunagaon]",silmeitei2008:g165:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,0,Standard Bangla,comparison control,1,1,hai,ʈʃhai,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,1,Mukabil,"Pangal community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Mukabil]",silmeitei2008:g166:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,2,Humerjan,"Meitei community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Humerjan]",silmeitei2008:g166:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,3,Shivganj,"Meitei community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Shivganj]",silmeitei2008:g166:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,4,Shivnagar,"Meitei community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Shivnagar]",silmeitei2008:g166:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Choto Dhamai]",silmeitei2008:g166:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,6,Kunagaon,"Meitei community, Bangladesh",1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Kunagaon]",silmeitei2008:g166:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,7,Lilong Bazaar,Manipur comparison variety,1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Lilong Bazaar]",silmeitei2008:g166:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,57,166,ashes,8,Imphal,Manipur comparison variety,1,2,ut,ut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 166, Imphal]",silmeitei2008:g166:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,0,Standard Bangla,comparison control,1,1,dhoa,dhõa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,1,Mukabil,"Pangal community, Bangladesh",1,2,maikhu,mai̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Mukabil]",silmeitei2008:g167:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,2,Humerjan,"Meitei community, Bangladesh",1,2,maikhu,mai̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Humerjan]",silmeitei2008:g167:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,3,Shivganj,"Meitei community, Bangladesh",1,2,maikhu,mai̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Shivganj]",silmeitei2008:g167:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,4,Shivnagar,"Meitei community, Bangladesh",1,2,maikhu,mai̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Shivnagar]",silmeitei2008:g167:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,6,Kunagaon,"Meitei community, Bangladesh",1,2,maikhu,mai̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Kunagaon]",silmeitei2008:g167:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,7,Lilong Bazaar,Manipur comparison variety,1,2,mikhu,mɛikhuː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Lilong Bazaar]",silmeitei2008:g167:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,8,Imphal,Manipur comparison variety,1,2,mikhu,məikhu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Imphal]",silmeitei2008:g167:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,57,167,smoke,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,meikhu,mei̯khu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 167, Choto Dhamai]",silmeitei2008:g167:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,57,168,candle,0,Standard Bangla,comparison control,1,1,mombati,mombati,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 168, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,57,168,candle,7,Lilong Bazaar,Manipur comparison variety,1,2,mmbti,mɔmbɐti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 168, Lilong Bazaar]",silmeitei2008:g168:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,57,168,candle,8,Imphal,Manipur comparison variety,1,2,mmbti,mɔmbɐti,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 57, item 168, Imphal]",silmeitei2008:g168:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,0,Standard Bangla,comparison control,1,1,nouka,nou̯ka,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,1,Mukabil,"Pangal community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Mukabil]",silmeitei2008:g169:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,2,Humerjan,"Meitei community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Humerjan]",silmeitei2008:g169:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,3,Shivganj,"Meitei community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Shivganj]",silmeitei2008:g169:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,4,Shivnagar,"Meitei community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Shivnagar]",silmeitei2008:g169:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Choto Dhamai]",silmeitei2008:g169:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,6,Kunagaon,"Meitei community, Bangladesh",1,2,hi,hi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Kunagaon]",silmeitei2008:g169:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,7,Lilong Bazaar,Manipur comparison variety,1,2,hi,hiː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Lilong Bazaar]",silmeitei2008:g169:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,58,169,boat,8,Imphal,Manipur comparison variety,1,2,hi,hiː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 169, Imphal]",silmeitei2008:g169:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,0,Standard Bangla,comparison control,1,1,asta,ɾasta,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,58,170,road,1,Mukabil,"Pangal community, Bangladesh",1,2,lamdao,lamdʒao̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Mukabil]",silmeitei2008:g170:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,lamdao,lamdʒao̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Choto Dhamai]",silmeitei2008:g170:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,8,Imphal,Manipur comparison variety,1,3,lmbi,lɐmbi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Imphal]",silmeitei2008:g170:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,7,Lilong Bazaar,Manipur comparison variety,1,3,lmb,lɐmbɪ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Lilong Bazaar]",silmeitei2008:g170:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,2,Humerjan,"Meitei community, Bangladesh",1,3,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Humerjan]",silmeitei2008:g170:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,3,Shivganj,"Meitei community, Bangladesh",1,3,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Shivganj]",silmeitei2008:g170:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,6,Kunagaon,"Meitei community, Bangladesh",1,3,lamphn,lamphɛn,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Kunagaon]",silmeitei2008:g170:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,58,170,road,7,Lilong Bazaar,Manipur comparison variety,2,4,sk,sɔɹɔk,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 170, Lilong Bazaar]",silmeitei2008:g170:sil-meitei-2008-lilong-bazaar:i2
expanded wordlist attestation,kim-kim2008meitei,58,171,path,0,Standard Bangla,comparison control,1,1,pt,pɔt,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,58,171,path,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,lambn,lambɛn,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Choto Dhamai]",silmeitei2008:g171:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,2,Humerjan,"Meitei community, Bangladesh",1,2,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Humerjan]",silmeitei2008:g171:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,3,Shivganj,"Meitei community, Bangladesh",1,2,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Shivganj]",silmeitei2008:g171:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,4,Shivnagar,"Meitei community, Bangladesh",1,2,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Shivnagar]",silmeitei2008:g171:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,6,Kunagaon,"Meitei community, Bangladesh",1,2,lambi,lambi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Kunagaon]",silmeitei2008:g171:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,1,Mukabil,"Pangal community, Bangladesh",1,2,lamphi,lamphi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Mukabil]",silmeitei2008:g171:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,7,Lilong Bazaar,Manipur comparison variety,1,3,kln,kɔŋlɪn,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Lilong Bazaar]",silmeitei2008:g171:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,58,171,path,8,Imphal,Manipur comparison variety,1,4,lmbimts,ɐlmbimɐtsɐ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 171, Imphal]",silmeitei2008:g171:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,0,Standard Bangla,comparison control,1,1,dawa,dʒawa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,1,Mukabil,"Pangal community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Mukabil]",silmeitei2008:g172:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,2,Humerjan,"Meitei community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Humerjan]",silmeitei2008:g172:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,3,Shivganj,"Meitei community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Shivganj]",silmeitei2008:g172:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,4,Shivnagar,"Meitei community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Shivnagar]",silmeitei2008:g172:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Choto Dhamai]",silmeitei2008:g172:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,6,Kunagaon,"Meitei community, Bangladesh",1,2,atp,ʈʃatpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Kunagaon]",silmeitei2008:g172:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,7,Lilong Bazaar,Manipur comparison variety,1,2,tstp,tsɐtpɐʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Lilong Bazaar]",silmeitei2008:g172:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,58,172,to go,8,Imphal,Manipur comparison variety,1,2,tstp,tsɐtpɐʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 172, Imphal]",silmeitei2008:g172:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,0,Standard Bangla,comparison control,1,1,aa,aʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,7,Lilong Bazaar,Manipur comparison variety,1,2,lkp,lɐːkpɐʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Lilong Bazaar]",silmeitei2008:g173:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,8,Imphal,Manipur comparison variety,1,2,lkp,lɐːkpɐʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Imphal]",silmeitei2008:g173:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,1,Mukabil,"Pangal community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Mukabil]",silmeitei2008:g173:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,2,Humerjan,"Meitei community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Humerjan]",silmeitei2008:g173:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,3,Shivganj,"Meitei community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Shivganj]",silmeitei2008:g173:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,4,Shivnagar,"Meitei community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Shivnagar]",silmeitei2008:g173:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Choto Dhamai]",silmeitei2008:g173:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,58,173,to come,6,Kunagaon,"Meitei community, Bangladesh",1,2,lakp,lakpʌ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 173, Kunagaon]",silmeitei2008:g173:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,58,174,to stand,0,Standard Bangla,comparison control,1,1,daano,daɾano,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 58, item 174, Standard Bangla]",
