Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Raw_Form,Raw_Gloss_German,English_Gloss,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Key,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-24,2026-08-24,p78:e11,20,78,wāṭ,Stein,stone,installed_form,wāṭ,11348,buddruss-waigali1992:p78:e11,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 11]",056c6d8a7dff3b58aaebb8f052e2cdbc6b2185b796ccdf28f1c9281dc4fb9418
2026-08-24,2026-08-24,p78:e12,20,78,weg'ār,"Freude, Fröhlichkeit",joy; cheerfulness,installed_form,weg'ār,,buddruss-waigali1992:p78:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 12]",39c36bf64b328916363bda2ec7d187e4f822b0fa75d991b7d14467f96f9d104d
2026-08-24,2026-08-24,p78:e13,20,78,widiš'ä,Gast,guest,installed_form,widiš'ä,11738,buddruss-waigali1992:p78:e13,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 13]",209f41d96dfd2598700b25f6de68668b77fae90885e6e8300b13a31c2c9218e0
2026-08-24,2026-08-24,p78:e14,20,78,wrō,gegessen,eaten,installed_form,wrō,,buddruss-waigali1992:p78:e14,first printed headword alternate; suppletive to yā-,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 14]",7dbab7f97841fd2c1631eb2792b5837d7940e5eb2c5f75b445f5969046d27525
2026-08-24,2026-08-24,p78:e14,20,78,wrōst'a,gegessen,eaten,installed_form,wrōst'a,,buddruss-waigali1992:p78:e14:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 14]",9427c04927d6ee317a2b0b51f8854a799c8a45d1023cc51aeab1a3c465beaa6a
2026-08-24,2026-08-24,p78:e15,20,78,ye,und,and,installed_form,ye,,buddruss-waigali1992:p78:e15,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 15]",196ea0db16aca6caf15960c5be37be6366233c4a7a7764ca1f094f81f006a56b
2026-08-24,2026-08-24,p78:e16,20,78,yey,Mutter,mother,installed_form,yey,1351,buddruss-waigali1992:p78:e16,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 16]",09fc6e700db225f65aea83dbf76929610c42d470c57ccc8848bc8c1e9b352b15
2026-08-24,2026-08-24,p78:e17,20,78,yūd,Kampf,fight,installed_form,yūd,10499,buddruss-waigali1992:p78:e17,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 17]",72fac72c767b87c9c6e9f734c4765b89e1a8a8a5740bd502be2468e06649a367
2026-08-24,2026-08-24,p78:e18,20,78,zag'a,Sohn,son,installed_form,zag'a,14516,buddruss-waigali1992:p78:e18,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 18]",d0ee1e42ce6a94988fc0015cf5acbd963f66cc82cac8549ddb3b403952f0ee33
2026-08-24,2026-08-24,p78:e19,20,78,zö,Herz,heart,installed_form,zö,14152,buddruss-waigali1992:p78:e19,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 19]",1202e8a379afc8f521af6959b4f18475bcdad220f384bdd5336eb256bc70d1af
2026-08-24,2026-08-24,p78:e20,20,78,zor,Milch,milk,installed_form,zor,,buddruss-waigali1992:p78:e20,source treats etymology as unresolved,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 20]",e6829e239939b7d10954873584c7012f47b0981ebd75f7c4fcf709ce4ea56ce7
