Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Raw_Note,Source_Language,Language_ID,Page,Row,Item,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Final_Notes,Final_Etymology,Note_Class,Parameter_ID,Link_Status,Alignment_Method,Rau_Citation,Rau_Form,Rau_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,bahl1962korwa:C:c1.p63.r16.i889,joˀo,fruit.,,Korwa,kw,63,16,889,1,bahl1962korwa:C:c1.p63.r16.i889,,joˀo,fruit.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 63, row 16, item 889]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c88ecd4b4ce9d19a912ec618b3b7452483fea33d5caca836462596902b21020e
2026-08-28,bahl1962korwa:C:c1.p61.r11.i855,jukur,"able, befitting.",,Korwa,kw,61,11,855,1,bahl1962korwa:C:c1.p61.r11.i855,,jukur,"able, befitting.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 11, item 855]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,91991b6f2bf12ba246f84f02c906192043ce5cc19e34887e0972b0b741d0a32a
2026-08-28,bahl1962korwa:C:c1.p61.r14.i858,julum,pitch.,!as in /julum raet/ pitch dark.  9560.,Korwa,kw,61,14,858,1,bahl1962korwa:C:c1.p61.r14.i858,,julum,pitch.,as in /julum raet/ pitch dark.  9560.,,comment,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 14, item 858]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,0a75d28140cc232c92bf3edb6eb80e7ec45249f3425dae626a09d1e64e971d18
2026-08-28,bahl1962korwa:C:c1.p61.r15.i859,juluːˀ,to burn with a red hot flame.,,Korwa,kw,61,15,859,1,bahl1962korwa:C:c1.p61.r15.i859,,juluːˀ,to burn with a red hot flame.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 15, item 859]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,d86e23f1a9521a9da8b4aa964fa708d4c8858dcbf72137c6026c3bf385236ec9
2026-08-28,bahl1962korwa:C:c1.p61.r13.i857,jumaːo,to gather.,,Korwa,kw,61,13,857,1,bahl1962korwa:C:c1.p61.r13.i857,,jumaːo,to gather.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 13, item 857]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,31635dde078a8644fbb0322a52e3a51186037af842dc7d55583aaebfe485fe81
2026-08-28,bahl1962korwa:C:c1.p61.r12.i856,juʈaːˀ,to be connected.,,Korwa,kw,61,12,856,1,bahl1962korwa:C:c1.p61.r12.i856,,juʈaːˀ,to be connected.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 12, item 856]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,cd17eed8749db5f04ba8f318a4732d73813f3fde64e3850737447ecc21f8e06f
2026-08-28,bahl1962korwa:C:c1.p62.r2.i861,juː,to go!.,!used only in imperative form.  9590.,Korwa,kw,62,2,861,1,bahl1962korwa:C:c1.p62.r2.i861,,juː,to go!.,used only in imperative form.  9590.,,comment,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 2, item 861]",impv,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,fcb9e99eaf43fcb48e14337e19fb3cda0f506df9b7970d6a52a8935159a284df
2026-08-28,bahl1962korwa:C:c1.p62.r5.i864,juːbʰiː,swamp.,,Korwa,kw,62,5,864,1,bahl1962korwa:C:c1.p62.r5.i864,,juːbʰiː,swamp.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 5, item 864]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1e4516f0cea15f08bb8904ad6ba52685df13a10838b326526132d761531543c1
2026-08-28,bahl1962korwa:C:c1.p62.r7.i866,juːl,flame.,,Korwa,kw,62,7,866,1,bahl1962korwa:C:c1.p62.r7.i866,,juːl,flame.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 7, item 866]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6e41cb5bdc6badc8b351dad450df313618416192b0393b7084a551e760336cb2
2026-08-28,bahl1962korwa:C:c1.p62.r8.i867,juːl,to rebuke.,,Korwa,kw,62,8,867,1,bahl1962korwa:C:c1.p62.r8.i867,,juːl,to rebuke.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 8, item 867]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,6d7c59764a2a3392ad09823bc96a9d9268878898e46dd1d19cb7cb2c8c388b0e
2026-08-28,bahl1962korwa:C:c1.p62.r4.i863,juːnaː,used one.,,Korwa,kw,62,4,863,1,bahl1962korwa:C:c1.p62.r4.i863,,juːnaː,used one.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 4, item 863]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2648e0be4bde8f5e30f079b9085bad7871997cc92ac91964b1ad24152d9ae3ff
2026-08-28,bahl1962korwa:C:c1.p62.r3.i862,juːtaː,shoe.,,Korwa,kw,62,3,862,1,bahl1962korwa:C:c1.p62.r3.i862,,juːtaː,shoe.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 3, item 862]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,b2f4a9dff01a5c47cba3a2816e12df134170dd15d14b6e7f1148495244cc5e0c
2026-08-28,bahl1962korwa:C:c1.p62.r6.i865,juːɽiː,a tress.,,Korwa,kw,62,6,865,1,bahl1962korwa:C:c1.p62.r6.i865,,juːɽiː,a tress.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 6, item 865]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1d77c92c4060cac38897b643af1975092da1f6eee2d4b07a953ba45a92799a1d
2026-08-28,bahl1962korwa:C:c1.p61.r10.i854,jũjuːhuːd,an insect.,,Korwa,kw,61,10,854,1,bahl1962korwa:C:c1.p61.r10.i854,,jũjuːhuːd,an insect.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 61, row 10, item 854]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,05fcd82cd27c20d63decfee3e510f456f3877eeb687f53f78e9b46e9e3b3ee85
2026-08-28,bahl1962korwa:C:c1.p62.r1.i860,jũːhiː,rat.,,Korwa,kw,62,1,860,1,bahl1962korwa:C:c1.p62.r1.i860,,jũːhiː,rat.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 62, row 1, item 860]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,2ecb07948caa51d1c4050fc2cbba8706694610a342071a99e83294a10670a882
2026-08-28,bahl1962korwa:C:c1.p64.r2.i891,jʰael,tail of a peacock.,,Korwa,kw,64,2,891,1,bahl1962korwa:C:c1.p64.r2.i891,,jʰael,tail of a peacock.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 2, item 891]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,77c96de0c5ea49bd01e32cfb1e9308a190235a7d57e4d49aa973d321e02fe1e1
2026-08-28,bahl1962korwa:C:c1.p64.r8.i897,jʰaliaː,peacock.,,Korwa,kw,64,8,897,1,bahl1962korwa:C:c1.p64.r8.i897,,jʰaliaː,peacock.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 8, item 897]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,7d812b147eb8dd016404bc63002db73a1636a51878d7d447edfe32d026871b2d
2026-08-28,bahl1962korwa:C:c1.p64.r5.i894,jʰampaːo,to jump into the fire.,,Korwa,kw,64,5,894,1,bahl1962korwa:C:c1.p64.r5.i894,,jʰampaːo,to jump into the fire.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 5, item 894]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,b7d1687a99e90805b8952610808541215b5e8c8a7f72cd92e85a8beb04f35598
2026-08-28,bahl1962korwa:C:c1.p64.r4.i893,jʰapuiː,the state of having dishevelled hair.,,Korwa,kw,64,4,893,1,bahl1962korwa:C:c1.p64.r4.i893,,jʰapuiː,the state of having dishevelled hair.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 4, item 893]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,7b8f2841b789f640e0868b5f0d6f3a6f811146a10633f0f1b6a95c9cd9506a2b
2026-08-28,bahl1962korwa:C:c1.p64.r6.i895,jʰariː,stream.,,Korwa,kw,64,6,895,1,bahl1962korwa:C:c1.p64.r6.i895,,jʰariː,stream.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 6, item 895]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,40619bc305d24f2cdb29cd9d079be9affc0e75934afaa67d571b222c13e93273
2026-08-28,bahl1962korwa:C:c1.p64.r7.i896,jʰarniː,to have watery stools.,,Korwa,kw,64,7,896,1,bahl1962korwa:C:c1.p64.r7.i896,,jʰarniː,to have watery stools.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 7, item 896]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,d450db07e91a05a670b93034b6463c7067692fa980970c73ed58b04a04dce645
2026-08-28,bahl1962korwa:C:c1.p64.r3.i892,jʰaɲʈaː,shrub.,,Korwa,kw,64,3,892,1,bahl1962korwa:C:c1.p64.r3.i892,,jʰaɲʈaː,shrub.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 3, item 892]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,88bffe2737a0382f2b6944669d900d58a31a880baeca215eaf83b1db0226cb76
2026-08-28,bahl1962korwa:C:c1.p64.r10.i899,jʰaːlaː,hut.,,Korwa,kw,64,10,899,1,bahl1962korwa:C:c1.p64.r10.i899,,jʰaːlaː,hut.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 10, item 899]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,f68630289671fcfa973b2d056c7e4b361c35acf3b85d6e2e045fa583a0113ef3
2026-08-28,bahl1962korwa:C:c1.p64.r9.i898,jʰaːɽaːˀ,to fall down (of leaves etc.).,,Korwa,kw,64,9,898,1,bahl1962korwa:C:c1.p64.r9.i898,,jʰaːɽaːˀ,to fall down (of leaves etc.).,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 9, item 898]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,bef164ae06f6acb1bcefeb1f37b380bfe3bd2c8e48be3fb838f23208218142f2
2026-08-28,bahl1962korwa:C:c1.p64.r1.i890,jʰãẽjʰ,castanetes.,,Korwa,kw,64,1,890,1,bahl1962korwa:C:c1.p64.r1.i890,,jʰãẽjʰ,castanetes.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 1, item 890]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,c7ba97b4ec1025aca4b88f5468625580f41776905bab5b40ede8a54a0e78e034
2026-08-28,bahl1962korwa:C:c1.p64.r11.i900,jʰikaː,earing.,,Korwa,kw,64,11,900,1,bahl1962korwa:C:c1.p64.r11.i900,,jʰikaː,earing.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 11, item 900]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,a81e3dd4dc05638d09fca36c94b7262ffbdf6cc2b181451bb76e4dc96d677f9f
2026-08-28,bahl1962korwa:C:c1.p64.r13.i902,jʰirniː,a plant.,,Korwa,kw,64,13,902,1,bahl1962korwa:C:c1.p64.r13.i902,,jʰirniː,a plant.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 13, item 902]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,58d5b7cde0324b27d064ae93ef00c9d95264e012027eb2816c4feaa989f57ffd
2026-08-28,bahl1962korwa:C:c1.p64.r12.i901,jʰitariː,the state of having dishevelled hair.,,Korwa,kw,64,12,901,1,bahl1962korwa:C:c1.p64.r12.i901,,jʰitariː,the state of having dishevelled hair.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 64, row 12, item 901]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,1a17815a9d9e0ac138d30a414cfa3b021090014eebfec8463d8bea72d8b0ae2f
2026-08-28,bahl1962korwa:C:c1.p65.r1.i903,jʰĩːgaː,a vegetable.,,Korwa,kw,65,1,903,1,bahl1962korwa:C:c1.p65.r1.i903,,jʰĩːgaː,a vegetable.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 1, item 903]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,410e84b5f6031252f2328a17e7efee6c4a2c380b32349fb86796ef4d438aff6a
2026-08-28,bahl1962korwa:C:c1.p65.r5.i907,jʰoelaː,soot.,,Korwa,kw,65,5,907,1,bahl1962korwa:C:c1.p65.r5.i907,,jʰoelaː,soot.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 5, item 907]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,be8c7c57253645aabfd73229b4bfbd971fe65ba23e3ab59d0d98b447731bfc40
2026-08-28,bahl1962korwa:C:c1.p65.r10.i912,jʰoloŋ,to become loose.,,Korwa,kw,65,10,912,1,bahl1962korwa:C:c1.p65.r10.i912,,jʰoloŋ,to become loose.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 10, item 912]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e752ee3e50a86a0ff10fdafced2fbfe2cd4e3ad57189fbe0f282ffef0d997dd5
2026-08-28,bahl1962korwa:C:c1.p65.r6.i908,jʰompaː,a bunch of fruits and flowers.,,Korwa,kw,65,6,908,1,bahl1962korwa:C:c1.p65.r6.i908,,jʰompaː,a bunch of fruits and flowers.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 6, item 908]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e4f6ff2276c027420b0259ec7ed5a7b6f85cf72f2576788e1778613b3c830edd
2026-08-28,bahl1962korwa:C:c1.p65.r7.i909,jʰor,river bank.,,Korwa,kw,65,7,909,1,bahl1962korwa:C:c1.p65.r7.i909,,jʰor,river bank.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 7, item 909]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,64878656cc4d68393fb69891170385165fa4c9f3331c3df8f10f1ad75dab897a
2026-08-28,bahl1962korwa:C:c1.p65.r8.i910,jʰoraː,flying fish.,,Korwa,kw,65,8,910,1,bahl1962korwa:C:c1.p65.r8.i910,,jʰoraː,flying fish.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 8, item 910]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,e6a4b596bb5064f94d7dbee50b69e5fafe7666392862cfdaa92214ef8f047c72
2026-08-28,bahl1962korwa:C:c1.p65.r9.i911,jʰoɽ,meat soup.,,Korwa,kw,65,9,911,1,bahl1962korwa:C:c1.p65.r9.i911,,jʰoɽ,meat soup.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 9, item 911]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,221d256f34b2f6467c6088656986f5ff24cc8e2e63b61a1e7d06a85e4f666b7a
2026-08-28,bahl1962korwa:C:c1.p65.r3.i905,jʰurmuraːo,to have the dishevelled appearance on getting up from sleep.,,Korwa,kw,65,3,905,1,bahl1962korwa:C:c1.p65.r3.i905,,jʰurmuraːo,to have the dishevelled appearance on getting up from sleep.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 3, item 905]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,8890e733cc4a3314affaca647721279de4b4319cee8c8c69ef9773437cd4dfc4
2026-08-28,bahl1962korwa:C:c1.p65.r2.i904,jʰuʈiaː,a ring worn on the toe.,,Korwa,kw,65,2,904,1,bahl1962korwa:C:c1.p65.r2.i904,,jʰuʈiaː,a ring worn on the toe.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 2, item 904]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,df819dbe24aa44a7a4b1f948ef1de9bc9bbd3e69efadb413dd595262ab557f31
2026-08-28,bahl1962korwa:C:c1.p65.r4.i906,jʰuːraː,to dry clothes.,,Korwa,kw,65,4,906,1,bahl1962korwa:C:c1.p65.r4.i906,,jʰuːraː,to dry clothes.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 65, row 4, item 906]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,0e1dec1fbe297c8ce90d970183bd010d7133560b7b4e7e4d7769b29e154e2265
2026-08-28,bahl1962korwa:C:c1.p27.r7.i392,kabaraː,spotted.,,Korwa,kw,27,7,392,1,bahl1962korwa:C:c1.p27.r7.i392,,kabaraː,spotted.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 27, row 7, item 392]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,cc5180161358eb2b47906b19eb279f34804b9652001e0822febd5ee63318094d
2026-08-28,bahl1962korwa:C:c1.p27.r8.i393,kabaː,"to gnaw, to bite.",,Korwa,kw,27,8,393,1,bahl1962korwa:C:c1.p27.r8.i393,,kabaː,"to gnaw, to bite.",,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 27, row 8, item 393]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,96ae91b030ce9d3a09b1ae0873ad88aeee6b41bbc38adbd006d7c76079a08c4b
2026-08-28,bahl1962korwa:C:c1.p25.r9.i365,kacaːˀ,crescent moon.,,Korwa,kw,25,9,365,1,bahl1962korwa:C:c1.p25.r9.i365,,kacaːˀ,crescent moon.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 9, item 365]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,d1c5f5d5621372196667f99be59247070015d5e7b7e9e42a5020fd324892ae12
2026-08-28,bahl1962korwa:C:c1.p25.r10.i366,kacoaːhiː,to be infirm after child birth.,,Korwa,kw,25,10,366,1,bahl1962korwa:C:c1.p25.r10.i366,,kacoaːhiː,to be infirm after child birth.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 10, item 366]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,acf271e4a5bc805318bd11f31aaa7c0c3ac01c21570f7dbb87f6edd10d88cc2e
2026-08-28,bahl1962korwa:C:c1.p26.r12.i382,kadaraːo,to make someone angry.,,Korwa,kw,26,12,382,1,bahl1962korwa:C:c1.p26.r12.i382,,kadaraːo,to make someone angry.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 26, row 12, item 382]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,91d7abc8d25cd5c81e24192db41cf49961fc6f0439b71f3260ef1128c0b23492
2026-08-28,bahl1962korwa:C:c1.p25.r6.i362,kaedaː,to punish.,,Korwa,kw,25,6,362,1,bahl1962korwa:C:c1.p25.r6.i362,,kaedaː,to punish.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 6, item 362]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,32f3c3ecb1f7e1e3c8e0bbecb2618c60debc9f44a475445bbb082d321063ce02
2026-08-28,bahl1962korwa:C:c1.p25.r4.i360,kaer,angry.,,Korwa,kw,25,4,360,1,bahl1962korwa:C:c1.p25.r4.i360,,kaer,angry.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 4, item 360]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,9aa864d4284917195da3c1759c4d21e1837026e704229982a5d14f7ea2877668
2026-08-28,bahl1962korwa:C:c1.p25.r5.i361,kaerahaː,angry.,,Korwa,kw,25,5,361,1,bahl1962korwa:C:c1.p25.r5.i361,,kaerahaː,angry.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 5, item 361]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,3674c23f3ccbb8fe937b02525a3593f3cff4cccf614e3c51dde1f38210d45e9d
2026-08-28,bahl1962korwa:C:c1.p25.r8.i364,kagaraːo,to remove.,,Korwa,kw,25,8,364,1,bahl1962korwa:C:c1.p25.r8.i364,,kagaraːo,to remove.,,,none,,unlinked,no conservative Rau Proto-Munda resolution,,,,ingested,structured dictionary record,"BAHL[p. 25, row 8, item 364]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=bahl1962korwa,8f565d1b4b28c1e070f770803f1506693c65b0a5f750ce4fce28a4c86487bba5,b3cd34e154569808958359404bdbb2fec9f3850d3e5787bc5e54f50a660dada2
