Record_Type,Source_Key,PDF_Page,Printed_Page,Concept,Gloss,Lect,Scope,Category,Response_Index,Raw_Form,Form,Notes,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathwi Bareli-Tharadpura,regional list,10,1,Rathwi Bareli-Tharadpura 10 vɑɾlu,vɑɾlu,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-tharadpura,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathwi Bareli-Tharadpura]",silbareli2018:g130:sil-bareli-2018-rathwi-bareli-tharadpura:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathwi Bareli-Udainagar,regional list,10,1,Rathwi Bareli-Udainagar 10 vɑɾlɔ,vɑɾlɔ,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-udainagar,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathwi Bareli-Udainagar]",silbareli2018:g130:sil-bareli-2018-rathwi-bareli-udainagar:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathwi Bareli-Chiklia,regional list,10,1,Rathwi Bareli-Chiklia 10 ʋɑɾu,ʋɑɾu,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-chiklia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathwi Bareli-Chiklia]",silbareli2018:g130:sil-bareli-2018-rathwi-bareli-chiklia:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathwi-Chenpur,regional list,10,1,Rathwi-Chenpur 10 vɑɾɔ,vɑɾɔ,,installed,,RathwiBareli,sil-bareli-2018-rathwi-chenpur,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathwi-Chenpur]",silbareli2018:g130:sil-bareli-2018-rathwi-chenpur:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathwi-Dongargaon,regional list,10,1,Rathwi-Dongargaon 10 vɑɾu,vɑɾu,,installed,,RathwiBareli,sil-bareli-2018-rathwi-dongargaon,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathwi-Dongargaon]",silbareli2018:g130:sil-bareli-2018-rathwi-dongargaon:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Bodugam,regional list,10,1,Bhilali-Bodugam 10 vɑrlo,vɑrlo,,installed,,Bhilali,sil-bareli-2018-bhilali-bodugam,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Bodugam]",silbareli2018:g130:sil-bareli-2018-bhilali-bodugam:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhili-Punyawat,regional list,10,1,Bhili-Punyawat 10 vɑɾlɔ,vɑɾlɔ,,installed,,Bhili,sil-bareli-2018-bhili-punyawat,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhili-Punyawat]",silbareli2018:g130:sil-bareli-2018-bhili-punyawat:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhili-Anjhera,regional list,10,1,Bhili-Anjhera 10 vɑɾlu,vɑɾlu,,installed,,Bhili,sil-bareli-2018-bhili-anjhera,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhili-Anjhera]",silbareli2018:g130:sil-bareli-2018-bhili-anjhera:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Anjhera,regional list,10,1,Bhilali-Anjhera 10 vɑrlo,vɑrlo,,installed,,Bhilali,sil-bareli-2018-bhilali-anjhera,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Anjhera]",silbareli2018:g130:sil-bareli-2018-bhilali-anjhera:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Mandwi,regional list,10,1,Bhilali-Mandwi 10 vɑrlo,vɑrlo,,installed,,Bhilali,sil-bareli-2018-bhilali-mandwi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Mandwi]",silbareli2018:g130:sil-bareli-2018-bhilali-mandwi:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Navalpura,regional list,10,1,Bhilali-Navalpura 10 vɑɾu,vɑɾu,,installed,,Bhilali,sil-bareli-2018-bhilali-navalpura,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Navalpura]",silbareli2018:g130:sil-bareli-2018-bhilali-navalpura:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Agar,regional list,10,1,Bhilali-Agar 10 vɑɾu,vɑɾu,,installed,,Bhilali,sil-bareli-2018-bhilali-agar,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Agar]",silbareli2018:g130:sil-bareli-2018-bhilali-agar:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Udaigadh,regional list,10,1,Bhilali-Udaigadh 10 vɑɾlu,vɑɾlu,,installed,,Bhilali,sil-bareli-2018-bhilali-udaigadh,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Udaigadh]",silbareli2018:g130:sil-bareli-2018-bhilali-udaigadh:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Kattivada,regional list,10,1,Bhilali-Kattivada 10 vɑɾlu,vɑɾlu,,installed,,Bhilali,sil-bareli-2018-bhilali-kattivada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Kattivada]",silbareli2018:g130:sil-bareli-2018-bhilali-kattivada:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Parya Bhilali-Bhorwada,regional list,10,1,Parya Bhilali- Bhorwada 10 vɑrlo,vɑrlo,,installed,,Bhilali,sil-bareli-2018-parya-bhilali-bhorwada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Parya Bhilali-Bhorwada]",silbareli2018:g130:sil-bareli-2018-parya-bhilali-bhorwada:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhili-Piplia,regional list,1,1,Bhili-Piplia 1 ʌsəli,ʌsəli,,installed,,Bhili,sil-bareli-2018-bhili-piplia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhili-Piplia]",silbareli2018:g130:sil-bareli-2018-bhili-piplia:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhili-Kharod,regional list,6,1,Bhili-Kharod 6 sari,sari,,installed,,Bhili,sil-bareli-2018-bhili-kharod,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhili-Kharod]",silbareli2018:g130:sil-bareli-2018-bhili-kharod:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bhilali-Aspai,regional list,10,1,Bhilali-Aspai 10 vɑɾʊ,vɑɾʊ,,installed,,Bhilali,sil-bareli-2018-bhilali-aspai,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bhilali-Aspai]",silbareli2018:g130:sil-bareli-2018-bhilali-aspai:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Rathawi-Mankodi,regional list,10,1,Rathawi-Mankodi 10 vɑɾu,vɑɾu,,installed,,Rathawi,sil-bareli-2018-rathawi-mankodi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Rathawi-Mankodi]",silbareli2018:g130:sil-bareli-2018-rathawi-mankodi:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Palya-Choutharya,regional list,10,1,Palya-Choutharya 10 vɑɾu,vɑɾu,,installed,,PalyaBareli,sil-bareli-2018-palya-choutharya,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Palya-Choutharya]",silbareli2018:g130:sil-bareli-2018-palya-choutharya:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Palya-Natvada,regional list,10,1,Palya-Natvada 10 vɑɾu,vɑɾu,,installed,,PalyaBareli,sil-bareli-2018-palya-natvada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Palya-Natvada]",silbareli2018:g130:sil-bareli-2018-palya-natvada:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bareli Pauri-Shahana,regional list,11,1,Bareli Pauri-Shahana 11 had̪zl̪o,had̪zl̪o,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-shahana,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bareli Pauri-Shahana]",silbareli2018:g130:sil-bareli-2018-bareli-pauri-shahana:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bareli Pauri-Mandvi,regional list,11,1,Bareli Pauri-Mandvi 11 had̪zɭ̪ʌ,had̪zɭ̪ʌ,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-mandvi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bareli Pauri-Mandvi]",silbareli2018:g130:sil-bareli-2018-bareli-pauri-mandvi:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Bareli Pauri-Khadki,regional list,11,1,Bareli Pauri-Khadki 11 hɑdʒo,hɑdʒo,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-khadki,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Bareli Pauri-Khadki]",silbareli2018:g130:sil-bareli-2018-bareli-pauri-khadki:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Nimadi-Khargone,regional list,7,1,Nimadi-Khargone 7 ɑtʃhɔ,ɑtʃhɔ,,installed,,Nimadi,sil-bareli-2018-nimadi-khargone,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Nimadi-Khargone]",silbareli2018:g130:sil-bareli-2018-nimadi-khargone:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Nimadi-Awlia,regional list,7,1,Nimadi-Awlia 7 ʌtʃtʃho,ʌtʃtʃho,,installed,,Nimadi,sil-bareli-2018-nimadi-awlia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Nimadi-Awlia]",silbareli2018:g130:sil-bareli-2018-nimadi-awlia:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Nimadi-Ashapur,regional list,7,1,Nimadi-Ashapur 7 ʌtʃtʃho,ʌtʃtʃho,,installed,,Nimadi,sil-bareli-2018-nimadi-ashapur,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Nimadi-Ashapur]",silbareli2018:g130:sil-bareli-2018-nimadi-ashapur:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Ahirani-Dhule,regional list,9,1,Ahirani-Dhule 9 tʃaŋgla,tʃaŋgla,,installed,,Khandesi,sil-bareli-2018-ahirani-dhule,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Ahirani-Dhule]",silbareli2018:g130:sil-bareli-2018-ahirani-dhule:i1
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Hindi,standard control,7,1,Hindi 7 ʌtʃtʃhɑ,ʌtʃtʃhɑ,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Hindi]",
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Hindi,standard control,12,2,12 bəɽɦijɑ,bəɽɦijɑ,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Hindi]",
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Gujarati,standard control,6,1,Gujarati 6 sɑɾəs,sɑɾəs,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Gujarati]",
wordlist response,varkey-vunnamatla2018bareli,129,122,130,good,Marathi,standard control,9,1,Marathi 9 tsɑŋglɑ,tsɑŋglɑ,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 122, item 130, Marathi]",
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Pauri-Amalwadi,regional list,1,1,Rathwi Pauri-Amalwadi 1 khʌɾap,khʌɾap,,installed,,RathwiBareli,sil-bareli-2018-rathwi-pauri-amalwadi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Pauri-Amalwadi]",silbareli2018:g131:sil-bareli-2018-rathwi-pauri-amalwadi:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Pauri-Amalwadi,regional list,7,2,7 ni-waɾu,ni-waɾu,,installed,,RathwiBareli,sil-bareli-2018-rathwi-pauri-amalwadi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Pauri-Amalwadi]",silbareli2018:g131:sil-bareli-2018-rathwi-pauri-amalwadi:i2
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Pauri-Segwi,regional list,1,1,Rathwi Pauri-Segwi 1 khʌɾap,khʌɾap,,installed,,RathwiBareli,sil-bareli-2018-rathwi-pauri-segwi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Pauri-Segwi]",silbareli2018:g131:sil-bareli-2018-rathwi-pauri-segwi:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Bareli-Tharadpura,regional list,12,1,Rathwi Bareli-Tharadpura 12 bɦunɖũ,bɦunɖũ,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-tharadpura,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Bareli-Tharadpura]",silbareli2018:g131:sil-bareli-2018-rathwi-bareli-tharadpura:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Bareli-Udainagar,regional list,12,1,Rathwi Bareli-Udainagar 12 bɦuɳɖɔ,bɦuɳɖɔ,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-udainagar,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Bareli-Udainagar]",silbareli2018:g131:sil-bareli-2018-rathwi-bareli-udainagar:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi Bareli-Chiklia,regional list,12,1,Rathwi Bareli-Chiklia 12 bɦunɖo,bɦunɖo,,installed,,RathwiBareli,sil-bareli-2018-rathwi-bareli-chiklia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi Bareli-Chiklia]",silbareli2018:g131:sil-bareli-2018-rathwi-bareli-chiklia:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi-Chenpur,regional list,12,1,Rathwi-Chenpur 12 bɦunɖo,bɦunɖo,,installed,,RathwiBareli,sil-bareli-2018-rathwi-chenpur,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi-Chenpur]",silbareli2018:g131:sil-bareli-2018-rathwi-chenpur:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathwi-Dongargaon,regional list,4,1,Rathwi-Dongargaon 4 bɦigʌɖlɔ,bɦigʌɖlɔ,,installed,,RathwiBareli,sil-bareli-2018-rathwi-dongargaon,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathwi-Dongargaon]",silbareli2018:g131:sil-bareli-2018-rathwi-dongargaon:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Bodugam,regional list,12,1,Bhilali-Bodugam 12 bɦuɳɖlo,bɦuɳɖlo,,installed,,Bhilali,sil-bareli-2018-bhilali-bodugam,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Bodugam]",silbareli2018:g131:sil-bareli-2018-bhilali-bodugam:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhili-Punyawat,regional list,12,1,Bhili-Punyawat 12 bɦunɖɔt ̪,bɦunɖɔt̪,,installed,,Bhili,sil-bareli-2018-bhili-punyawat,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhili-Punyawat]",silbareli2018:g131:sil-bareli-2018-bhili-punyawat:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhili-Anjhera,regional list,12,1,Bhili-Anjhera 12 bɦunɖũ,bɦunɖũ,,installed,,Bhili,sil-bareli-2018-bhili-anjhera,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhili-Anjhera]",silbareli2018:g131:sil-bareli-2018-bhili-anjhera:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Anjhera,regional list,1,1,Bhilali-Anjhera 1 khʌɾɑb,khʌɾɑb,,installed,,Bhilali,sil-bareli-2018-bhilali-anjhera,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Anjhera]",silbareli2018:g131:sil-bareli-2018-bhilali-anjhera:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Mandwi,regional list,12,1,Bhilali-Mandwi 12 bɦuɳʈʌn,bɦuɳʈʌn,,installed,,Bhilali,sil-bareli-2018-bhilali-mandwi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Mandwi]",silbareli2018:g131:sil-bareli-2018-bhilali-mandwi:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Navalpura,regional list,12,1,Bhilali-Navalpura 12 bɦuɳɖo,bɦuɳɖo,,installed,,Bhilali,sil-bareli-2018-bhilali-navalpura,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Navalpura]",silbareli2018:g131:sil-bareli-2018-bhilali-navalpura:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Agar,regional list,12,1,Bhilali-Agar 12 bɦuɳɖɑ,bɦuɳɖɑ,,installed,,Bhilali,sil-bareli-2018-bhilali-agar,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Agar]",silbareli2018:g131:sil-bareli-2018-bhilali-agar:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Udaigadh,regional list,12,1,Bhilali-Udaigadh 12 bɦuɳɖʌn,bɦuɳɖʌn,,installed,,Bhilali,sil-bareli-2018-bhilali-udaigadh,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Udaigadh]",silbareli2018:g131:sil-bareli-2018-bhilali-udaigadh:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Kattivada,regional list,8,1,Bhilali-Kattivada 8 kajnu,kajnu,,installed,,Bhilali,sil-bareli-2018-bhilali-kattivada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Kattivada]",silbareli2018:g131:sil-bareli-2018-bhilali-kattivada:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Parya Bhilali-Bhorwada,regional list,12,1,Parya Bhilali- Bhorwada 12 bɦunɖʊdʒ,bɦunɖʊdʒ,,installed,,Bhilali,sil-bareli-2018-parya-bhilali-bhorwada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Parya Bhilali-Bhorwada]",silbareli2018:g131:sil-bareli-2018-parya-bhilali-bhorwada:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhili-Piplia,regional list,12,1,Bhili-Piplia 12 buɳɖo,buɳɖo,,installed,,Bhili,sil-bareli-2018-bhili-piplia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhili-Piplia]",silbareli2018:g131:sil-bareli-2018-bhili-piplia:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhili-Kharod,regional list,1,1,Bhili-Kharod 1 khʌrab,khʌrab,,installed,,Bhili,sil-bareli-2018-bhili-kharod,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhili-Kharod]",silbareli2018:g131:sil-bareli-2018-bhili-kharod:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhili-Kharod,regional list,2,2,2 bod̪ũ,bod̪ũ,,installed,,Bhili,sil-bareli-2018-bhili-kharod,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhili-Kharod]",silbareli2018:g131:sil-bareli-2018-bhili-kharod:i2
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bhilali-Aspai,regional list,7,1,Bhilali-Aspai 7 nɪvɑɾʊ,nɪvɑɾʊ,,installed,,Bhilali,sil-bareli-2018-bhilali-aspai,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bhilali-Aspai]",silbareli2018:g131:sil-bareli-2018-bhilali-aspai:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Rathawi-Mankodi,regional list,1,1,Rathawi-Mankodi 1 khʌɾɑb,khʌɾɑb,,installed,,Rathawi,sil-bareli-2018-rathawi-mankodi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Rathawi-Mankodi]",silbareli2018:g131:sil-bareli-2018-rathawi-mankodi:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Palya-Choutharya,regional list,8,1,Palya-Choutharya 8 kʌini vɑɾu,kʌini vɑɾu,,installed,,PalyaBareli,sil-bareli-2018-palya-choutharya,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Palya-Choutharya]",silbareli2018:g131:sil-bareli-2018-palya-choutharya:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Palya-Choutharya,regional list,1,2,1 khʌɾɑb,khʌɾɑb,,installed,,PalyaBareli,sil-bareli-2018-palya-choutharya,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Palya-Choutharya]",silbareli2018:g131:sil-bareli-2018-palya-choutharya:i2
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Palya-Natvada,regional list,4,1,Palya-Natvada 4 bɦʌgʌɖu,bɦʌgʌɖu,,installed,,PalyaBareli,sil-bareli-2018-palya-natvada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Palya-Natvada]",silbareli2018:g131:sil-bareli-2018-palya-natvada:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Palya-Natvada,regional list,1,2,1 khʌɾɑb,khʌɾɑb,,installed,,PalyaBareli,sil-bareli-2018-palya-natvada,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Palya-Natvada]",silbareli2018:g131:sil-bareli-2018-palya-natvada:i2
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bareli Pauri-Shahana,regional list,1,1,Bareli Pauri-Shahana 1 khʌɾap,khʌɾap,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-shahana,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bareli Pauri-Shahana]",silbareli2018:g131:sil-bareli-2018-bareli-pauri-shahana:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bareli Pauri-Mandvi,regional list,8,1,Bareli Pauri-Mandvi 8 ne-hadzʌ,ne-hadzʌ,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-mandvi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bareli Pauri-Mandvi]",silbareli2018:g131:sil-bareli-2018-bareli-pauri-mandvi:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Bareli Pauri-Khadki,regional list,8,1,Bareli Pauri-Khadki 8 kɑjnihɑdʒo,kɑjnihɑdʒo,,installed,,PauriBareli,sil-bareli-2018-bareli-pauri-khadki,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Bareli Pauri-Khadki]",silbareli2018:g131:sil-bareli-2018-bareli-pauri-khadki:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Nimadi-Khargone,regional list,11,1,Nimadi-Khargone 11 gɑnd̪ɔ,gɑnd̪ɔ,,installed,,Nimadi,sil-bareli-2018-nimadi-khargone,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Nimadi-Khargone]",silbareli2018:g131:sil-bareli-2018-nimadi-khargone:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Nimadi-Awlia,regional list,1,1,Nimadi-Awlia 1 khʌɾɑb,khʌɾɑb,,installed,,Nimadi,sil-bareli-2018-nimadi-awlia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Nimadi-Awlia]",silbareli2018:g131:sil-bareli-2018-nimadi-awlia:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Nimadi-Awlia,regional list,2,2,2 bʊɾo,bʊɾo,,installed,,Nimadi,sil-bareli-2018-nimadi-awlia,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Nimadi-Awlia]",silbareli2018:g131:sil-bareli-2018-nimadi-awlia:i2
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Nimadi-Ashapur,regional list,1,1,Nimadi-Ashapur 1 khʌɾɑb,khʌɾɑb,,installed,,Nimadi,sil-bareli-2018-nimadi-ashapur,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Nimadi-Ashapur]",silbareli2018:g131:sil-bareli-2018-nimadi-ashapur:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Ahirani-Dhule,regional list,1,1,Ahirani-Dhule 1 khrab,khrab,,installed,,Khandesi,sil-bareli-2018-ahirani-dhule,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Ahirani-Dhule]",silbareli2018:g131:sil-bareli-2018-ahirani-dhule:i1
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Hindi,standard control,1,1,Hindi 1 khəɾɑb,khəɾɑb,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Hindi]",
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Hindi,standard control,2,2,2 buɾa,buɾa,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Hindi]",
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Gujarati,standard control,1,1,Gujarati 1 khəɾɑb,khəɾɑb,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Gujarati]",
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Marathi,standard control,1,1,Marathi 1 khʌɾɑb,khʌɾɑb,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Marathi]",
wordlist response,varkey-vunnamatla2018bareli,130,123,131,bad,Marathi,standard control,6,2,6 wɑiʈ,wɑiʈ,,excluded,standard-language comparison control,,,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 131, Marathi]",
wordlist response,varkey-vunnamatla2018bareli,130,123,132,wet,Rathwi Pauri-Amalwadi,regional list,6,1,Rathwi Pauri-Amalwadi 6 ti̪d̪ʌlo,ti̪d̪ʌlo,,installed,,RathwiBareli,sil-bareli-2018-rathwi-pauri-amalwadi,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 123, item 132, Rathwi Pauri-Amalwadi]",silbareli2018:g132:sil-bareli-2018-rathwi-pauri-amalwadi:i1
