Record_Type,Source_Key,PDF_Page,Printed_Page,Concept,Gloss,Lect,Scope,Category,Response_Index,Raw_Form,Form,Notes,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Bal-Br,Nimadi target list,1,1,N-Bal-Br 1 bʌkəɾi,bʌkəɾi,,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Bal-Br]",silnimadi2012:g094:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Jaj-OBC,Nimadi target list,1,1,N-Jaj-OBC 1 bɔkəɖi,bɔkəɖi,,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Jaj-OBC]",silnimadi2012:g094:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Bhi-Bhi,Nimadi target list,1,1,N-Bhi-Bhi 1 bokɖi,bokɖi,,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Bhi-Bhi]",silnimadi2012:g094:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Dhar-Bhi,Nimadi target list,1,1,N-Dhar-Bhi 1 bokɖi,bokɖi,,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Dhar-Bhi]",silnimadi2012:g094:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Khj-Bhi,Nimadi target list,1,1,N-Khj-Bhi 1 bokəɖi,bokəɖi,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Khj-Bhi]",silnimadi2012:g094:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Mah-Bhi,Nimadi target list,1,1,N-Mah-Bhi 1 bɑkᵊɾi,bɑkᵊɾi,,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Mah-Bhi]",silnimadi2012:g094:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Rup-Br,Nimadi target list,1,1,N-Rup-Br 1 bʌkəɾi,bʌkəɾi,,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Rup-Br]",silnimadi2012:g094:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Khr-Gen,Nimadi target list,1,1,N-Khr-Gen 1 bɑkᵊɾi,bɑkᵊɾi,,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Khr-Gen]",silnimadi2012:g094:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Awl-Bal,Nimadi target list,1,1,N-Awl-Bal 1 bɑkᵊɾi,bɑkᵊɾi,,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Awl-Bal]",silnimadi2012:g094:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Sir-OBC,Nimadi target list,1,1,N-Sir-OBC 1 bɑkᵊɾi,bɑkᵊɾi,,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Sir-OBC]",silnimadi2012:g094:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,N-Kup-Dar,Nimadi target list,1,1,N-Kup-Dar 1 bokəɖi,bokəɖi,,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, N-Kup-Dar]",silnimadi2012:g094:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Par Bhi,comparison list,1,1,Par Bhi 1 bokʌɖi,bokʌɖi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Malvi,comparison list,1,1,Malvi 1 bʌkʌɾi,bʌkʌɾi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Hindi,comparison list,1,1,Hindi 1 bəkeɾi,bəkeɾi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Gujarati,comparison list,1,1,Gujarati 1 bəkɾo,bəkɾo,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Gujarati,comparison list,1,2,1 bəkeɾi,bəkeɾi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,94,goat,Marathi,comparison list,1,1,Marathi 1 bʌkʌɾi,bʌkʌɾi,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 94, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Son-Bal,Nimadi target list,1,1,N-Son-Bal 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Son-Bal]",silnimadi2012:g095:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Son-Pat,Nimadi target list,1,1,N-Son-Pat 1 kʊtɾ̪ɔ,kʊtɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Son-Pat]",silnimadi2012:g095:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Bal-Br,Nimadi target list,1,1,N-Bal-Br 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Bal-Br]",silnimadi2012:g095:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Bal-Br,Nimadi target list,1,2,1 kʊtt̪o̪,kʊtt̪o̪,,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Bal-Br]",silnimadi2012:g095:sil-nimadi-2012-balkhad-brahmin:i2
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Jaj-OBC,Nimadi target list,1,1,N-Jaj-OBC 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Jaj-OBC]",silnimadi2012:g095:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Bhi-Bhi,Nimadi target list,1,1,N-Bhi-Bhi 1 kutɾ̪ɑ,kutɾ̪ɑ,,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Bhi-Bhi]",silnimadi2012:g095:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Dhar-Bhi,Nimadi target list,1,1,N-Dhar-Bhi 1 kʊtɾ̪ʌ,kʊtɾ̪ʌ,,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Dhar-Bhi]",silnimadi2012:g095:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Khj-Bhi,Nimadi target list,1,1,N-Khj-Bhi 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Khj-Bhi]",silnimadi2012:g095:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Mah-Bhi,Nimadi target list,1,1,N-Mah-Bhi 1 kutᵊ̪ɾɑ,kutᵊ̪ɾɑ,,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Mah-Bhi]",silnimadi2012:g095:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Rup-Br,Nimadi target list,1,1,N-Rup-Br 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Rup-Br]",silnimadi2012:g095:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Khr-Gen,Nimadi target list,1,1,N-Khr-Gen 1 kutɾ̪ɔ,kutɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Khr-Gen]",silnimadi2012:g095:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Awl-Bal,Nimadi target list,1,1,N-Awl-Bal 1 kʊtɾ̪ɔ,kʊtɾ̪ɔ,,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Awl-Bal]",silnimadi2012:g095:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Sir-OBC,Nimadi target list,1,1,N-Sir-OBC 1 kʊtr̪o,kʊtr̪o,,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Sir-OBC]",silnimadi2012:g095:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,N-Kup-Dar,Nimadi target list,1,1,N-Kup-Dar 1 kutː̪o,kutː̪o,,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, N-Kup-Dar]",silnimadi2012:g095:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,Par Bhi,comparison list,1,1,Par Bhi 1 kʊtɾ̪ʌ,kʊtɾ̪ʌ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,Malvi,comparison list,1,1,Malvi 1 kʊtr̪o,kʊtr̪o,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,Hindi,comparison list,1,1,Hindi 1 kutt̪ɑ̪,kutt̪ɑ̪,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,Gujarati,comparison list,1,1,Gujarati 1 kutə̪ɾ,kutə̪ɾ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,95,dog,Marathi,comparison list,1,1,Marathi 1 kutɾ̪ɑ,kutɾ̪ɑ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 95, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Son-Bal,Nimadi target list,1,1,N-Son-Bal 1 sɑ̃p,sɑ̃p,,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Son-Bal]",silnimadi2012:g096:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Son-Pat,Nimadi target list,1,1,N-Son-Pat 1 sɑ̃pɭɔ,sɑ̃pɭɔ,,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Son-Pat]",silnimadi2012:g096:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Bal-Br,Nimadi target list,1,1,N-Bal-Br 1 sɑpɭo,sɑpɭo,,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Bal-Br]",silnimadi2012:g096:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Jaj-OBC,Nimadi target list,1,1,N-Jaj-OBC 1 sɑ̃pɭɔ,sɑ̃pɭɔ,,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Jaj-OBC]",silnimadi2012:g096:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Bhi-Bhi,Nimadi target list,1,1,N-Bhi-Bhi 1 sʌplʌ,sʌplʌ,,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Bhi-Bhi]",silnimadi2012:g096:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Dhar-Bhi,Nimadi target list,1,1,N-Dhar-Bhi 1 sɑp,sɑp,,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Dhar-Bhi]",silnimadi2012:g096:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Khj-Bhi,Nimadi target list,1,1,N-Khj-Bhi 1 sɑ̃pɭɔ,sɑ̃pɭɔ,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Khj-Bhi]",silnimadi2012:g096:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Mah-Bhi,Nimadi target list,1,1,N-Mah-Bhi 1 sɑ̃pɭɔ,sɑ̃pɭɔ,,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Mah-Bhi]",silnimadi2012:g096:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Rup-Br,Nimadi target list,1,1,N-Rup-Br 1 sɑ̃p,sɑ̃p,,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Rup-Br]",silnimadi2012:g096:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Khr-Gen,Nimadi target list,1,1,N-Khr-Gen 1 sɑ̃p,sɑ̃p,,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Khr-Gen]",silnimadi2012:g096:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Awl-Bal,Nimadi target list,1,1,N-Awl-Bal 1 sɑ̃pɭɔ,sɑ̃pɭɔ,,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Awl-Bal]",silnimadi2012:g096:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Sir-OBC,Nimadi target list,1,1,N-Sir-OBC 1 sɑpɭo,sɑpɭo,,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Sir-OBC]",silnimadi2012:g096:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,N-Kup-Dar,Nimadi target list,1,1,N-Kup-Dar 1 sɑpɭo,sɑpɭo,,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, N-Kup-Dar]",silnimadi2012:g096:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,Par Bhi,comparison list,1,1,Par Bhi 1 sapɭu,sapɭu,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,Malvi,comparison list,1,1,Malvi 1 sɑ̃p,sɑ̃p,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,Hindi,comparison list,1,1,Hindi 1 sɑ̃p,sɑ̃p,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,Gujarati,comparison list,1,1,Gujarati 1 sɑ̃p,sɑ̃p,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,76,75,96,snake,Marathi,comparison list,1,1,Marathi 1 sɑp,sɑp,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 75, item 96, Marathi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Son-Bal,Nimadi target list,1,1,N-Son-Bal 1 vɑnd̪ɾɔ,vɑnd̪ɾɔ,,installed,,Nimadi,sil-nimadi-2012-sonipura-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Son-Bal]",silnimadi2012:g097:sil-nimadi-2012-sonipura-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Son-Pat,Nimadi target list,1,1,N-Son-Pat 1 vɑn̪d̪əɾɔ,vɑn̪d̪əɾɔ,,installed,,Nimadi,sil-nimadi-2012-sonipura-patidar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Son-Pat]",silnimadi2012:g097:sil-nimadi-2012-sonipura-patidar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Bal-Br,Nimadi target list,1,1,N-Bal-Br 1 vɑnd̪ɾɑ,vɑnd̪ɾɑ,,installed,,Nimadi,sil-nimadi-2012-balkhad-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Bal-Br]",silnimadi2012:g097:sil-nimadi-2012-balkhad-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Jaj-OBC,Nimadi target list,1,1,N-Jaj-OBC 1 vɑnd̪ɾɔ,vɑnd̪ɾɔ,,installed,,Nimadi,sil-nimadi-2012-jajamkhedi-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Jaj-OBC]",silnimadi2012:g097:sil-nimadi-2012-jajamkhedi-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Bhi-Bhi,Nimadi target list,1,1,N-Bhi-Bhi 1 vɑnd̪əɾijɑ,vɑnd̪əɾijɑ,,installed,,Nimadi,sil-nimadi-2012-bhilkheda-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Bhi-Bhi]",silnimadi2012:g097:sil-nimadi-2012-bhilkheda-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Dhar-Bhi,Nimadi target list,1,1,N-Dhar-Bhi 1 bʌnd̪ʌɾ,bʌnd̪ʌɾ,,installed,,Nimadi,sil-nimadi-2012-awlia-dhar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Dhar-Bhi]",silnimadi2012:g097:sil-nimadi-2012-awlia-dhar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Khj-Bhi,Nimadi target list,1,1,N-Khj-Bhi 1 vɑnd̪ɾɔ,vɑnd̪ɾɔ,,installed,,Nimadi,sil-nimadi-2012-khajuri-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Khj-Bhi]",silnimadi2012:g097:sil-nimadi-2012-khajuri-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Mah-Bhi,Nimadi target list,1,1,N-Mah-Bhi 1 vɑnd̪ᵊɾo,vɑnd̪ᵊɾo,,installed,,Nimadi,sil-nimadi-2012-maheshwar-bhilala,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Mah-Bhi]",silnimadi2012:g097:sil-nimadi-2012-maheshwar-bhilala:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Rup-Br,Nimadi target list,1,1,N-Rup-Br 1 vɑnd̪ɾɔ,vɑnd̪ɾɔ,,installed,,Nimadi,sil-nimadi-2012-rupkheda-brahmin,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Rup-Br]",silnimadi2012:g097:sil-nimadi-2012-rupkheda-brahmin:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Khr-Gen,Nimadi target list,1,1,N-Khr-Gen 1 vɑnd̪ɾɔ,vɑnd̪ɾɔ,,installed,,Nimadi,sil-nimadi-2012-khargone-general,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Khr-Gen]",silnimadi2012:g097:sil-nimadi-2012-khargone-general:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Awl-Bal,Nimadi target list,1,1,N-Awl-Bal 1 bənd̪əɾ,bənd̪əɾ,,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Awl-Bal]",silnimadi2012:g097:sil-nimadi-2012-awlia-khandwa-balai:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Awl-Bal,Nimadi target list,1,2,1 vɑnd̪ᵊɾo,vɑnd̪ᵊɾo,,installed,,Nimadi,sil-nimadi-2012-awlia-khandwa-balai,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Awl-Bal]",silnimadi2012:g097:sil-nimadi-2012-awlia-khandwa-balai:i2
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Sir-OBC,Nimadi target list,1,1,N-Sir-OBC 1 vɑnd̪ᵊɾo,vɑnd̪ᵊɾo,,installed,,Nimadi,sil-nimadi-2012-sirpur-melgav-obc,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Sir-OBC]",silnimadi2012:g097:sil-nimadi-2012-sirpur-melgav-obc:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,N-Kup-Dar,Nimadi target list,1,1,N-Kup-Dar 1 vɑn̪d̪əɾo,vɑn̪d̪əɾo,,installed,,Nimadi,sil-nimadi-2012-kupdol-badgav-darbar,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, N-Kup-Dar]",silnimadi2012:g097:sil-nimadi-2012-kupdol-badgav-darbar:i1
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,Par Bhi,comparison list,1,1,Par Bhi 1 vɑnd̪ɾɪjo,vɑnd̪ɾɪjo,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, Par Bhi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,Malvi,comparison list,1,1,Malvi 1 bɑnd̪ʌɾo,bɑnd̪ʌɾo,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, Malvi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,Hindi,comparison list,1,1,Hindi 1 bənd̪əɾ,bənd̪əɾ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, Hindi]",
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,Gujarati,comparison list,1,1,Gujarati 1 vɑnd̪əɾũ,vɑnd̪əɾũ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, Gujarati]",
wordlist response,vunnamatla-john-samuvel2012nimadi,77,76,97,monkey,Marathi,comparison list,3,1,Marathi 3 wɑnʌɾ,wɑnʌɾ,,excluded,borrowed or standard comparison list,,,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 76, item 97, Marathi]",
