Snapshot_Date,Gandhari_ID,Entry_Key,Lemma,Homograph,Sanskrit,Status,Exclusion_Reason,CDIAL_ID,Candidates,Gloss,POS_Raw,SubPOS_Raw,Tags,Source_Citation,Article_URL,Volume,Page,Column,Morphology_Raw,Attestations_Raw,Native,Phonetic,Etymology_Raw
2026-08-05,3618,gandhari:3618,yuta,2,yukta,matched,,10479,yuktá,clerk.,m.,,noun m,"gandhari[entry 3618, homograph 2, lemma yuta]",https://gandhari.org/dictionary/yuta,,,,"sg. dir. yuta, pl. dir. yutani.","Shāh III 6 yuta, 7 yutani; Mān III 9 (*yu)ta, 11 yutani.",𐨩𐨂𐨟,,"(Skt. yukta, P yutta)"
2026-08-05,3620,gandhari:3620,duvadaśavaṣavhisita,,dvādaśavarṣābhiṣikta,unmatched,No exact accent-normalized CDIAL head match,,,anointed for twelve years.,adj.,,adj,"gandhari[entry 3620, lemma duvadaśavaṣavhisita]",https://gandhari.org/dictionary/duvada%C5%9Bava%E1%B9%A3avhisita,,,,"m. sg. instr. badayavaṣabhisitena, duva(*d)aśavaṣabhisetena, duvadaśavaṣabhisitena.",Shāh III 5 badayavaṣabhisitena; IV 10 badayavaṣabhisitena; Mān III 9 duva(*d)aśavaṣabhisetena; IV 18 duvadaśavaṣabhisitena.,𐨡𐨂𐨬𐨡𐨭𐨬𐨮𐨵𐨁𐨯𐨁𐨟,,"(Skt. dvādaśavarṣābhiṣikta, P dvādasavassābhisitta)"
2026-08-05,3621,gandhari:3621,aṃñavida,,ājñāpita,unmatched,No exact accent-normalized CDIAL head match,,,ordered.,adj.,,adj,"gandhari[entry 3621, lemma aṃñavida]",https://gandhari.org/dictionary/a%E1%B9%83%C3%B1avida,,,,"n. sg. dir. aṇapitaṃ, aṇapayite, aṇapita, pret. sg. 2nd anavidetu, anavides̱i.","Shāh III 5 aṇapitaṃ; VI 15 aṇapitaṃ; Mān III 9 aṇapayite; VI 29 aṇapita; CKD 83, cr3 anavides̱i; CKD 162, cr3 anavidetu.",𐨀𐨎𐨙𐨬𐨁𐨡,ʔəɲːaːʋiðə,"(Skt. ājñāpita, P aññāpita)"
2026-08-05,3622,gandhari:3622,rajuga,,rajjuka,unmatched,No exact accent-normalized CDIAL head match,,,officer.,m.,,noun m,"gandhari[entry 3622, lemma rajuga]",https://gandhari.org/dictionary/rajuga,,,,"sg. dir. raju(*ke), rajuko.",Shāh III 6 rajuko; Mān III 9 raju(*ke).,𐨪𐨗𐨂𐨒,,"(Skt. rajjuka, P rajjuka)"
2026-08-05,3623,gandhari:3623,anusaṃyana,,anusaṃyāna,unmatched,No exact accent-normalized CDIAL head match,,,tour (for inspection).,m.,,noun m,"gandhari[entry 3623, lemma anusaṃyana]",https://gandhari.org/dictionary/anusa%E1%B9%83yana,,,,"m. sg. dir. anusaṃyanaṃ, dir. anusaṃyanaṃ.",Shāh III 6 anusaṃyanaṃ; Mān III 10 anusaṃyanaṃ.,𐨀𐨣𐨂𐨯𐨎𐨩𐨣,ʔənusəʋ̃jaːnə,"(Skt. anusaṃyāna, P anusaṃyāna)"
2026-08-05,3624,gandhari:3624,dhaṃmanuśasti,,dharmānuśāsti,unmatched,No exact accent-normalized CDIAL head match,,,instruction in the dharma.,f.,,noun f,"gandhari[entry 3624, lemma dhaṃmanuśasti]",https://gandhari.org/dictionary/dha%E1%B9%83manu%C5%9Basti,,,,"sg. dir. dhramanuśasti, instr. dhraṃmanuśastiya, dhramanuśastiya, dat. dhraṃmanuśastiye, dhramanuśastiye.","Shāh III 6 dhraṃmanuśastiye; IV 8 dhraṃmanuśastiya; VIII 17 dhramanuśasti; XIII 2 dhramanuśasti, 10 dhramanuśasti [2×]; Mān III 10 dhramanuśastiye; IV 14 dhramanuśastiya; VIII 36 dhramanuśasti; XIII 2 dhramanuśasti, 11 dhramanuśasti.",𐨢𐨎𐨨𐨣𐨂𐨭𐨯𐨿𐨟𐨁,,"(Skt. dharmānuśāsti, P dhammānusatthi)"
2026-08-05,3625,gandhari:3625,madapida,,mātāpitr̥,unmatched,No exact accent-normalized CDIAL head match,,,mother and father.,mf.,,noun mf,"gandhari[entry 3625, lemma madapida]",https://gandhari.org/dictionary/madapida,,,,"sg. dir. matapitaraṃ, gen. matapitu, matapitae, (*mata)p(*i)tu, matapito, matipidu, matrapidu, madapidarana, madupitusya, pl. dir. madapida, matapita, madapidara, madupida, gen. madapitrina, madapidara, matapitaṃraṇa, matapitara, matapitina, matapitinaṃ, (*ma)tapitrinaṃ, matapidara, madapiteṇa, (*madapidarana), madapidu, madapidunaṃ, loc. matapituṣu, matapituṣu.","Shāh III 6 matapituṣu; IV 9 matapituṣu; XI 23 matapituṣu; XIII 4 matapituṣu; Mān III 10 matapituṣu; IV 15 matapituṣu; XI 12 matapituṣu; XIII 4 matapituṣu; CKI 46, 3 matapitaraṃ; CKI 251, 8 matipidu; CKI 257, 3 matapita; CKI 331, D15 madapida; CKI 60, 4 matapitu; CKI 328, 3 matrapidu; CKI 225, 2 matapitina; CKI 226, 1 matapitinaṃ; CKI 178, 2 madapidu; CKI 159, 2 madapidara; CKI 509, 2 madapiteṇa; Bps r3 madapidara, v1 (*madapidara); CKI 232, 1 madapidarana; CKI 33, 1 matapitu; CKI 56, 2 matapitae; CKI 93, 1 matapitu; CKI 165, 1 (*ma)tapitrinaṃ; CKI 192, 1 matapitara; CKI 222, 1 (*madapidarana); CKI 240, 1 madapida; CKI 249, 8 matapita; CKI 334, 3 madapida; CKI 369, 2 madapitrina; CKI 404, 1 matapito; CKI 466, 3 matapidara; CKI 783, 1 madapidunaṃ; CKI 835, 1 madapidarana; CKI 1113, 2 matapitaṃraṇa; CKD 109, r5 madupitusya; CKI 1172, 3 (*mata)p(*i)tu; CKI 1183, 2 (*madapi)da; CKI 1185, 1 madapida; CKI 1186, 1 madupida; CKI 1188, 1 madapida.",𐨨𐨡𐨤𐨁𐨡,maːðaːpiða,"(#1333 + #1057; cf. Skt. mātāpitr̥, P mātāpitar)"
2026-08-05,3626,gandhari:3626,suṣuṣa,,śuśrūṣā,unmatched,No exact accent-normalized CDIAL head match,,,obedience.,f.,,noun f,"gandhari[entry 3626, lemma suṣuṣa]",https://gandhari.org/dictionary/su%E1%B9%A3u%E1%B9%A3a,,,,sg. dir. suśruṣa.,Shāh III 6 suśruṣa; IV 9 suśruṣa; XI 23 suśruṣa; XIII 4 suśruṣa [2×]; Mān III 10 suśruṣa; IV 15 suśruṣa [2×]; XI 12 suśruṣa; XIII 4 suśruṣa.,𐨯𐨂𐨮𐨂𐨮,,"(Skt. śuśrūṣā, P sussūsā; cf. Hock 2016, 26)"
2026-08-05,3627,gandhari:3627,mitrasaṃstudañadiga,,saṃstuta,unmatched,No exact accent-normalized CDIAL head match,,,"friends, acquaintances and relatives.",m.,,noun m,"gandhari[entry 3627, lemma mitrasaṃstudañadiga]",https://gandhari.org/dictionary/mitrasa%E1%B9%83studa%C3%B1adiga,,,,"pl. gen. mitrasaṃstutañatikanaṃ, mitrasaṃstutañatikanaṃ, mitrasaṃstutañatikana.",Shāh III 6 mitrasaṃstutañatikanaṃ; XI 23 mitrasaṃstutañatikanaṃ; Mān III 10 mitrasaṃstutañatikanaṃ; XI 13 mitrasaṃstutañatikana.,𐨨𐨁𐨟𐨿𐨪𐨯𐨎𐨯𐨿𐨟𐨂𐨡𐨙𐨡𐨁𐨒,mitɾəsəʋ̃stuðəɲaːðijə,"(#1386 + Skt. saṃstuta, P saṃthuta + #3685)"
2026-08-05,3628,gandhari:3628,braṃmanaṣamana,,brāhmaṇaśramaṇa,unmatched,No exact accent-normalized CDIAL head match,,,brahmans and ascetics.,m.,,noun m,"gandhari[entry 3628, lemma braṃmanaṣamana]",https://gandhari.org/dictionary/bra%E1%B9%83mana%E1%B9%A3amana,,,,"pl. gen. bamaṇaśramaṇana, bramaṇaśramaṇana, bramaṇaśramaṇanaṃ, bramaṇaśramaṇanaṃ.",Shāh III 6 bramaṇaśramaṇanaṃ; IV 8 bramaṇaśramaṇana; Mān III 11 bramaṇaśramaṇanaṃ; IV 15 bamaṇaśramaṇana.,𐨦𐨿𐨪𐨎𐨨𐨣𐨮𐨨𐨣,,"(Skt. brāhmaṇaśramaṇa, P brāhmaṇasamaṇa)"
2026-08-05,3629,gandhari:3629,anaraṃbha,,anālambha,unmatched,No exact accent-normalized CDIAL head match,,,non‐killing.,m.,,noun m,"gandhari[entry 3629, lemma anaraṃbha]",https://gandhari.org/dictionary/anara%E1%B9%83bha,,,,"sg. dir. anaraṃbho, anarabhe.",Shāh III 6 anaraṃbho; IV 8 anaraṃbho; XI 24 anaraṃbho; Mān III 11 anarabhe; IV 14 anarabhe; XI 13 anarabhe.,𐨀𐨣𐨪𐨎𐨧,ʔənaːɾəmbʱə,"(Skt. anālambha, P anārambha)"
2026-08-05,3630,gandhari:3630,apavayada,,vyaya,matched,,12170,vyaya,state of few expenses.,f.,,noun f,"gandhari[entry 3630, lemma apavayada]",https://gandhari.org/dictionary/apavayada,,,,"sg. dir. apavayata, apavayata.",Shāh III 7 apavayata; Mān III 11 apavayata.,𐨀𐨤𐨬𐨩𐨡,ʔəpːəʋəjəðə,"(#161 + Skt. vyaya, P vaya + -da-)"
2026-08-05,3631,gandhari:3631,apabhaṃḍada,,bhāṇḍa,matched,,9440,bhāṇḍa,state of few possessions.,f.,,noun f,"gandhari[entry 3631, lemma apabhaṃḍada]",https://gandhari.org/dictionary/apabha%E1%B9%83%E1%B8%8Dada,,,,"sg. dir. apabhaṃḍata, apabhaḍata.",Shāh III 7 apabhaṃḍata; Mān III 11 apabhaḍata.,𐨀𐨤𐨧𐨎𐨜𐨡,ʔəpːəbʱəɳɖəðə,"(#161 + Skt. bhāṇḍa, P bhaṇḍa + -da-)"
2026-08-05,3632,gandhari:3632,aṃñavedi,,ājñāpayati,matched,,1096,ājñāpayati,orders.,v.,,verb,"gandhari[entry 3632, lemma aṃñavedi]",https://gandhari.org/dictionary/a%E1%B9%83%C3%B1avedi,,,,"pres. sg. 1st {aṇapemi}, aṇapayami. ◾ fut. sg. 3rd anav(*i)ṣyati, pl. 3rd aṇapayiśati, aṇapeśaṃti.","Shāh III 7 aṇapeśaṃti; VI 14 aṇapayami, 15 {aṇapemi}; Mān III 11 aṇapayiśati; VI 28 aṇapemi; CKD 31, cr1 anav(*i)ṣyati.",𐨀𐨎𐨙𐨬𐨅𐨡𐨁,ʔəɲːaːʋeːði,"(Skt. ājñāpayati, P aññāpeti)"
2026-08-05,3633,gandhari:3633,veṃjana,,vyañjana,matched,,12160,vyáñjana,expression.,m.,,noun m,"gandhari[entry 3633, lemma veṃjana]",https://gandhari.org/dictionary/ve%E1%B9%83jana,,,,"sg. abl. vaṃñanato, viyaṃjanate.",Shāh III 7 vaṃñanato; Mān III 11 viyaṃjanate.,𐨬𐨅𐨎𐨗𐨣,,"(Skt. vyañjana, P vyañjana)"
2026-08-05,3634,gandhari:3634,aṃtara,2,antara,ambiguous,Multiple exact accent-normalized CDIAL head matches,,357:ántara | 358:ántara,"intermediate space; interval, time.",m.,,noun m,"gandhari[entry 3634, homograph 2, lemma aṃtara]",https://gandhari.org/dictionary/a%E1%B9%83tara,,,,"sg. dir. ataraṃ, aṃtaraṃ, aṃtara, atara, loc. aṃtare.","Shāh IV 7 aṃtaraṃ; V 11 atara; VI 14 aṃtara; VIII 17 ataraṃ; Mān IV 12 ataraṃ; V 21 aṃtaraṃ; VI 26 ataraṃ; VIII 34 ataraṃ; CKD 511, o5 aṃtare.",𐨀𐨎𐨟𐨪,ʔəntəɾə,"(Skt. antara, P antara)"
2026-08-05,3635,gandhari:3635,dhaṃmanuśaśana,,dharmānuśāsana,unmatched,No exact accent-normalized CDIAL head match,,,instruction in the dharma.,m.,,noun m,"gandhari[entry 3635, lemma dhaṃmanuśaśana]",https://gandhari.org/dictionary/dha%E1%B9%83manu%C5%9Ba%C5%9Bana,,,,"sg. dir. dhramanuśaśana, dhramanuśaśanaṃ.",Shāh IV 10 dhramanuśaśanaṃ; Mān IV 17 dhramanuśaśana.,𐨢𐨎𐨨𐨣𐨂𐨭𐨭𐨣,,"(Skt. dharmānuśāsana, P dhammānusāsana)"
2026-08-05,3636,gandhari:3636,ahini,,a‐ | hāni | hīna,ambiguous,Multiple exact accent-normalized CDIAL head matches,,14055:hāní- | 14124:hīná | 1:a,non‐decrease.,f.,,noun f,"gandhari[entry 3636, lemma ahini]",https://gandhari.org/dictionary/ahini,,,,sg. dir. ahini.,Shāh IV 10 ahini; Mān IV 17 ahini.,𐨀𐨱𐨁𐨣𐨁,,"(Skt. a‐, P a‐ + Skt. hāni, P hāni × Skt. hīna, P. hīna)"
2026-08-05,3637,gandhari:3637,hini,,hāni | hīna,ambiguous,Multiple exact accent-normalized CDIAL head matches,,14055:hāní- | 14124:hīná,decrease.,f.,,noun f,"gandhari[entry 3637, lemma hini]",https://gandhari.org/dictionary/hini,,,,sg. dir. hini.,Shāh IV 10 hini; Mān IV 18 hini.,𐨱𐨁𐨣𐨁,,"(Skt. hāni, P hāni × Skt. hīna, P. hīna)"
2026-08-05,3638,gandhari:3638,vadhida,1,vardhita,matched,,11384,vardhita,"increased, raised.",adj.,,adj,"gandhari[entry 3638, homograph 1, lemma vadhida]",https://gandhari.org/dictionary/vadhida,,,,"m. sg. dir. vaḍhite, vaḍhito, vadhite. ◾ n. sg. dir. vaḍhitaṃ, vadhrite. ◾ f. sg. dir. vardhida.","Shāh IV 7 vaḍhito, 8 vaḍhite, 9 vaḍhitaṃ; Mān IV 12 vadhite, 14 vaḍhite, 15 vadhrite; CKD 39, uo3 vardhida.",𐨬𐨢𐨁𐨡,,"(Skt. vardhita, P vaḍḍhita)"
2026-08-05,3639,gandhari:3639,pranaraṃbha,,prāṇālambha,unmatched,No exact accent-normalized CDIAL head match,,,killing of lives.,m.,,noun m,"gandhari[entry 3639, lemma pranaraṃbha]",https://gandhari.org/dictionary/pranara%E1%B9%83bha,,,,"sg. dir. praṇaraṃbho, praṇaraṃbhe.",Shāh IV 7 praṇaraṃbho; Mān IV 12 praṇaraṃbhe.,𐨤𐨿𐨪𐨣𐨪𐨎𐨧,,"(Skt. prāṇālambha, P pāṇārambha)"
2026-08-05,3640,gandhari:3640,vihiṃsa,,vihiṃsā,unmatched,No exact accent-normalized CDIAL head match,,,injury.,f.,,noun f,"gandhari[entry 3640, lemma vihiṃsa]",https://gandhari.org/dictionary/vihi%E1%B9%83sa,,,,sg. dir. vihisa.,Shāh IV 7 vihisa; Mān IV 12 vihisa.,𐨬𐨁𐨱𐨁𐨎𐨯,,"(Skt. vihiṃsā, P vihiṃsā)"
2026-08-05,3641,gandhari:3641,asaṃpaḍipati,,asaṃpratipatti,unmatched,No exact accent-normalized CDIAL head match,,,non‐acknowledgement.,f.,,noun f,"gandhari[entry 3641, lemma asaṃpaḍipati]",https://gandhari.org/dictionary/asa%E1%B9%83pa%E1%B8%8Dipati,,,,"sg. dir. asaṃpaṭipati, asapaṭipati.","Shāh IV 7 asaṃpaṭipati [2×]; Mān IV 12 asaṃpaṭipati, asapaṭipati.",𐨀𐨯𐨎𐨤𐨜𐨁𐨤𐨟𐨁,,"(Skt. asaṃpratipatti, P asaṃpaṭipatti)"
2026-08-05,3642,gandhari:3642,ṣamanabraṃmana,,śramaṇabrāhmaṇa,unmatched,No exact accent-normalized CDIAL head match,,,ascetics and brahmans.,m.,,noun m,"gandhari[entry 3642, lemma ṣamanabraṃmana]",https://gandhari.org/dictionary/%E1%B9%A3amanabra%E1%B9%83mana,,,,"pl. gen. śamaṇabramaṇana, śramaṇabramaṇanaṃ, śramaṇabramaṇana, śramaṇabramaṇanaṃ, pl. dir. śramaṃnabramaṃna.","Shāh IV 7 śramaṇabramaṇanaṃ; VIII 17 śramaṇabramaṇanaṃ; IX 19 śamaṇabramaṇana; XI 23 śramaṇabramaṇana; Mān IV 12 śramaṇabramaṇana; VIII 35 śamaṇabramaṇana; IX 5 śramaṇabramaṇana; XI 13 śramaṇabramaṇana; CKD 554, o2 śramaṃnabramaṃna.",𐨮𐨨𐨣𐨦𐨿𐨪𐨎𐨨𐨣,,"(Skt. śramaṇabrāhmaṇa, P samaṇabrāhmaṇa)"
2026-08-05,3643,gandhari:3643,dhaṃmacarana,,dharmacaraṇa,unmatched,No exact accent-normalized CDIAL head match,,,practice of the dharma.,m.,,noun m,"gandhari[entry 3643, lemma dhaṃmacarana]",https://gandhari.org/dictionary/dha%E1%B9%83macarana,,,,"sg. dir. dhramacaraṇaṃ, dhramacaraṇe, dhamacaraṇa, dhramacaraṇa, instr. dhramacaraṇena, dhramacaraṇena.","Shāh IV 8 dhramacaraṇena, 9 dhramacaraṇaṃ [3×], 10 dhramacaraṇaṃ; Mān IV 13 dhramacaraṇena, 15 dhramacaraṇe, 16 dhamacaraṇa, dhramacaraṇa, 17 dhramacaraṇe.",𐨢𐨎𐨨𐨕𐨪𐨣,,"(Skt. dharmacaraṇa, P dhammacaraṇa)"
2026-08-05,3644,gandhari:3644,bherighoṣa,,bherī | bheri,unmatched,No exact accent-normalized CDIAL head match,,,sound of drums.,m.,,noun m,"gandhari[entry 3644, lemma bherighoṣa]",https://gandhari.org/dictionary/bherigho%E1%B9%A3a,,,,"sg. dir. bherighoṣa, bherighoṣe.",Shāh IV 8 bherighoṣa; Mān IV 13 bherighoṣe.,𐨧𐨅𐨪𐨁𐨓𐨆𐨮,,"(Skt. bherī, bheri, P bheri + #6817)"
2026-08-05,3646,gandhari:3646,vimana,,vimāna,matched,,11823,vimā́na,celestial palace.,m.,,noun m,"gandhari[entry 3646, lemma vimana]",https://gandhari.org/dictionary/vimana,,,,pl. gen. vimananaṃ.,Shāh IV 8 vimananaṃ.,𐨬𐨁𐨨𐨣,,"(Skt. vimāna, P vimāna)"
2026-08-05,3647,gandhari:3647,jodikaṃdha,,jyotiḥskandha,unmatched,No exact accent-normalized CDIAL head match,,,mass of light.,m.,,noun m,"gandhari[entry 3647, lemma jodikaṃdha]",https://gandhari.org/dictionary/jodika%E1%B9%83dha,,,,pl. gen. jotikaṃdhani.,Shāh IV 8 jotikaṃdhani.,𐨗𐨆𐨡𐨁𐨐𐨎𐨢,,"(Skt. jyotiḥskandha, P jotikkhandha)"
2026-08-05,3648,gandhari:3648,yadiśa,1,yādr̥ś | yādr̥śa,unmatched,No exact accent-normalized CDIAL head match,,,like which.,adj.,,adj,"gandhari[entry 3648, homograph 1, lemma yadiśa]",https://gandhari.org/dictionary/yadi%C5%9Ba,,,,"m. sg. dir. yadiśo, yaḏiś̄a, yadriśa. ◾ n. sg. dir. adiśe, yadiśaṃ.","Shāh XI 23 yadiśaṃ; Mān XI 12 adiśe; CKD 647, 3 yadriśa; SC 2, A26 yaḏiś̄a, A31 yadiśo, B8 yadiśo.",𐨩𐨡𐨁𐨭,,"(Skt. yādr̥ś, yādr̥śa, P yādisa)"
2026-08-05,3649,gandhari:3649,bhudapuva,,bhūtapūrva,unmatched,No exact accent-normalized CDIAL head match,,,existing earlier.,adj.,,adj,"gandhari[entry 3649, lemma bhudapuva]",https://gandhari.org/dictionary/bhudapuva,,,,"m. pl. dir. bhutapruva, bhutapruva. ◾ n. sg. dir. bhutapruvaṃ, hutapruve, loc. bhutapruve.",Shāh IV 8 bhutapruve; V 11 bhutapruva; VI 14 bhutapruvaṃ; Mān IV 14 hutapruve; V 21 bhutapruva; VI 27 hutapruve.,𐨧𐨂𐨡𐨤𐨂𐨬,,"(Skt. bhūtapūrva, P bhūtapubba)"
2026-08-05,3650,gandhari:3650,avihiṃsa,,avihiṃsā,unmatched,No exact accent-normalized CDIAL head match,,,non‐injury.,f.,,noun f,"gandhari[entry 3650, lemma avihiṃsa]",https://gandhari.org/dictionary/avihi%E1%B9%83sa,,,,sg. dir. avihisa.,Shāh IV 8 avihisa; Mān IV 14 avihisa.,𐨀𐨬𐨁𐨱𐨁𐨎𐨯,,"(Skt. avihiṃsā, P avihiṃsā)"
2026-08-05,3651,gandhari:3651,saṃpaḍipati,,saṃpratipatti,unmatched,No exact accent-normalized CDIAL head match,,,acknowledgement.,f.,,noun f,"gandhari[entry 3651, lemma saṃpaḍipati]",https://gandhari.org/dictionary/sa%E1%B9%83pa%E1%B8%8Dipati,,,,sg. dir. saṃpaṭipati.,"Shāh IV 8 saṃpaṭipati, 9 saṃpaṭipati; Mān IV 15 saṃpaṭipati.",𐨯𐨎𐨤𐨜𐨁𐨤𐨟𐨁,,"(Skt. saṃpratipatti, P saṃpaṭipatti)"
2026-08-05,3652,gandhari:3652,bahuvidha,,bahuvidha,unmatched,No exact accent-normalized CDIAL head match,,,of many kinds.,adj.,,adj,"gandhari[entry 3652, lemma bahuvidha]",https://gandhari.org/dictionary/bahuvidha,,,,"n. sg. dir. bahuvidhaṃ, bahuvidhe, bahuvidha. ◾ f. sg. dir. bahuvidha.",Shāh IV 9 bahuvidhaṃ; IX 18 bahuvidhaṃ; XII 2 bahuvidha; Mān IV 15 bahuvidhe; IX 3 bahuvidha; XII 2 bahuvidha.,𐨦𐨱𐨂𐨬𐨁𐨢,,"(Skt. bahuvidha, P bahuvidha)"
2026-08-05,3653,gandhari:3653,ka,2,kam,unmatched,No exact accent-normalized CDIAL head match,,,indeed.,ind.,,indecl,"gandhari[entry 3653, homograph 2, lemma ka]",https://gandhari.org/dictionary/ka,,,,"ka, kaṃ.",Shāh IV 9 kaṃ; Mān IV 16 ka; XI 14 kaṃ; XIII 13 ka.,𐨐,kə,(Skt. kam)
2026-08-05,3654,gandhari:3654,natara,,napāt | naptr̥,ambiguous,Multiple exact accent-normalized CDIAL head matches,,6954:nápāt | 6955b:náptr̥-,grandson.,m.,,noun m,"gandhari[entry 3654, lemma natara]",https://gandhari.org/dictionary/natara,,,,"sg. dir. napatu, pl. dir. natare, nataro.","Shāh IV 9 nataro; V 11 nataro; VI 16 nataro; Mān IV 16 natare; V 20 natare; VI 31 natare; CKD 113, r3 napatu.",𐨣𐨟𐨪,,"(Skt. napāt, naptr̥, P nattar)"
2026-08-05,3655,gandhari:3655,pravadhedi,,pravardhayati,matched,,8790,právardhayati,increases.,v.,,verb,"gandhari[entry 3655, lemma pravadhedi]",https://gandhari.org/dictionary/pravadhedi,,,,"fut. pl. 3rd pavaḍhayiśaṃti, pravaḍheśaṃti.",Shāh IV 9 pravaḍheśaṃti; Mān IV 16 pavaḍhayiśaṃti.,𐨤𐨿𐨪𐨬𐨢𐨅𐨡𐨁,,"(Skt. pravardhayati, P pavaḍḍheti)"
2026-08-05,3656,gandhari:3656,yavakapa,,yāvatkalpam,unmatched,No exact accent-normalized CDIAL head match,,,as long as the eon.,adv.,,adv,"gandhari[entry 3656, lemma yavakapa]",https://gandhari.org/dictionary/yavakapa,,,,"avakapaṃ, avakapa, avakapaṃ.",Shāh IV 9 avakapa; V 11 avakapaṃ; Mān IV 16 avakapaṃ; V 20 avakapaṃ.,𐨩𐨬𐨐𐨤,,"(Skt. yāvatkalpam, P yāvakappaṃ)"
2026-08-05,3657,gandhari:3657,aśila,,aśīla,unmatched,No exact accent-normalized CDIAL head match,,,without virtue.,adj.,,adj,"gandhari[entry 3657, lemma aśila]",https://gandhari.org/dictionary/a%C5%9Bila,,,,m. sg. gen. aśilasa.,Shāh IV 10 aśilasa; Mān IV 17 aśilasa.,𐨀𐨭𐨁𐨫,,"(Skt. aśīla, P asīla)"
2026-08-05,3658,gandhari:3658,vudhi,,vr̥ddhi,ambiguous,Multiple exact accent-normalized CDIAL head matches,,12075:vr̥ddhi | 12076:vŕ̥ddhi,increase.,f.,,noun f,"gandhari[entry 3658, lemma vudhi]",https://gandhari.org/dictionary/vudhi,,,,"sg. dir. vaḍhi, vadhri, vardhi, dat. vurdhie.","Shāh IV 10 vaḍhi [2×]; Mān IV 17 vadhri, 18 vadhr⟨*i⟩; MSūB r7C.12 vurdhie; CKD 565, o2 vardhi.",𐨬𐨂𐨢𐨁,ʋudʱːi,"(Skt. vr̥ddhi, P vuddhi)"
2026-08-05,3661,gandhari:3661,para,2,param,unmatched,No exact accent-normalized CDIAL head match,,,after.,adv.,,adv,"gandhari[entry 3661, homograph 2, lemma para]",https://gandhari.org/dictionary/para,,,,"para, paraṃ.","Shāh V 11 paraṃ; XIII 9 paraṃ; Mān V 20 para; CKD 310, uo2 para; CKD 415, uo6 para; EĀBm 9.1v2 para [2×], 9.2v1 para; DhpSp 24 paraṃ.",𐨤𐨪,,"(Skt. param, P paraṃ)"
2026-08-05,3662,gandhari:3662,drukara,,duṣkara,unmatched,No exact accent-normalized CDIAL head match,,,difficult.,adj.,,adj,"gandhari[entry 3662, lemma drukara]",https://gandhari.org/dictionary/drukara,,,,"n. sg. dir. dukaraṃ, dukare, dukara.",Shāh V 11 dukaraṃ [2×]; VI 16 dukara; X 22 dukare; Mān V 19 dukaraṃ [2×]; VI 32 dukare; X 11 dukare.,𐨡𐨿𐨪𐨂𐨐𐨪,,"(Skt. duṣkara, P dukkara)"
2026-08-05,3663,gandhari:3663,adikara,,kara,ambiguous,Multiple exact accent-normalized CDIAL head matches,,2779:kará | 2780:kara,instigator.,m.,,noun m,"gandhari[entry 3663, lemma adikara]",https://gandhari.org/dictionary/adikara,,,,"sg. dir. adikare, adikaro.",Shāh V 11 adikaro; Mān V 19 adikare.,𐨀𐨡𐨁𐨐𐨪,ʔaːðikəɾə,"(#83 + Skt. kara, P kara)"
2026-08-05,3664,gandhari:3664,avaca,,apatya,ambiguous,Multiple exact accent-normalized CDIAL head matches,,14226:ápatya- | 424:ápatya,offspring.,m.,,noun m,"gandhari[entry 3664, lemma avaca]",https://gandhari.org/dictionary/avaca,,,,"pl. dir. apaca, apatiye.",Shāh V 11 apaca; Mān V 20 apatiye.,𐨀𐨬𐨕,,"(Skt. apatya, P apacca)"
2026-08-05,3665,gandhari:3665,anuvatadi,,anuvartate,unmatched,No exact accent-normalized CDIAL head match,,,follows.,v.,,verb,"gandhari[entry 3665, lemma anuvatadi]",https://gandhari.org/dictionary/anuvatadi,,,,"pres. pl. 3rd anuvaṭaṃti. ◾ impv. sg. 3rd anuvaṭatu, anuvatatu. ◾ pres. opt. sg. 3rd anuvarteyati, anuvarteyati. ◾ fut. pl. 3rd anuvaṭiśati, anuvaṭiśaṃti.","Shāh V 11 anuvaṭiśaṃti, 13 anuvatatu; XIII 10 anuvaṭaṃti; Mān V 20 anuvaṭiśati, 26 anuvaṭatu; CKD 489, r6 anuvarteyati, 7 anuvarteyati.",𐨀𐨣𐨂𐨬𐨟𐨡𐨁,ʔənuʋətːəði,"(Skt. anuvartate, P anuvattati)"
2026-08-05,3666,gandhari:3666,dhaṃmamahamatra,,dharmamahāmātra,unmatched,No exact accent-normalized CDIAL head match,,,superintendent of dharma.,m.,,noun m,"gandhari[entry 3666, lemma dhaṃmamahamatra]",https://gandhari.org/dictionary/dha%E1%B9%83mamahamatra,,,,"pl. dir. dhramamahamatra, dhramamahamatra, dhramamahamatra.","Shāh V 11 dhraṃmamahamatra, 12 dhramamahamatra, 13 dhramamahamatra; XII 9 dhramamahamatra; Mān V 21 dhramamahamatra [2×], 26 dhramamahamatra; XII 8 dhramamahamatra.",𐨢𐨎𐨨𐨨𐨱𐨨𐨟𐨿𐨪,,"(Skt. dharmamahāmātra, P dhammamahāmatta)"
