Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,171,to go,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,2,,kal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 171, Mahmuam Para]",silkukichin2011:g171:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,171,to go,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,3,,etʃɛt,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 171, Boro Kukyachari]",silkukichin2011:g171:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,171,to go,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,3,,etʃɛt̚thɔ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 171, Ghungurumukh Para]",silkukichin2011:g171:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,171,to go,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,4,,tuku (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 171, Manglung Headman Para]",silkukichin2011:g171:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,171,to go,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,4,,tuku (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 171, Prongphung Para]",silkukichin2011:g171:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,0,Standard Bangla,standard Bangla comparison,1,1,,aʃa,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,hɔŋkal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Bilaichari]",silkukichin2011:g172:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,hɔŋkal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Konglak]",silkukichin2011:g172:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,3,,hɔŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Jamunachari]",silkukichin2011:g172:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,hɔŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Bethel Para (Bawm)]",silkukichin2011:g172:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,3,,hɔŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Mahmuam Para]",silkukichin2011:g172:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,4,,ɔlːɔ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Boro Kukyachari]",silkukichin2011:g172:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,5,,dʒɪo̯ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Manglung Headman Para]",silkukichin2011:g172:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,5,,dʒɪo̯ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Prongphung Para]",silkukichin2011:g172:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,5,,jɛ́u̯ (nɑ̀i̯ʔ),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,6,,ləu̯kal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Bethel Para (Mizo)]",silkukichin2011:g172:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,172,to come,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,7,,ɔlːɔho,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 172, Ghungurumukh Para]",silkukichin2011:g172:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,0,Standard Bangla,standard Bangla comparison,1,1,,daɽano,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,ɪndɛi̯ŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Bilaichari]",silkukichin2011:g173:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,ɪndɛi̯ŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Konglak]",silkukichin2011:g173:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,3,,dir,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Jamunachari]",silkukichin2011:g173:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,dir,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Bethel Para (Bawm)]",silkukichin2011:g173:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,4,,adʒa,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Boro Kukyachari]",silkukichin2011:g173:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,5,,aŋduː (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Manglung Headman Para]",silkukichin2011:g173:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,5,,aŋduː (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Prongphung Para]",silkukichin2011:g173:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,6,,diŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Bethel Para (Mizo)]",silkukichin2011:g173:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,6,,diŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Mahmuam Para]",silkukichin2011:g173:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,7,,ajaho,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Ghungurumukh Para]",silkukichin2011:g173:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,173,to stand,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,8,,ɑnthɑ́u (nòi̯ʔ),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 173, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,0,Standard Bangla,standard Bangla comparison,1,1,,bɔʃa,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,ɪntau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Bilaichari]",silkukichin2011:g174:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,ɪntau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Konglak]",silkukichin2011:g174:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,3,,tau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Jamunachari]",silkukichin2011:g174:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,tau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Bethel Para (Bawm)]",silkukichin2011:g174:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,4,,ɔum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Boro Kukyachari]",silkukichin2011:g174:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,5,,ɑtɛ́ʔ (nɑi̯ʔ),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,5,,atɪe̯ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Manglung Headman Para]",silkukichin2011:g174:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,5,,atɪe̯ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Prongphung Para]",silkukichin2011:g174:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,6,,thru,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Bethel Para (Mizo)]",silkukichin2011:g174:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,6,,thru,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Mahmuam Para]",silkukichin2011:g174:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,174,to sit,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,7,,ɔumho,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 174, Ghungurumukh Para]",silkukichin2011:g174:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,0,,,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0; printed no entry,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope; printed no entry,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,0,Standard Bangla,standard Bangla comparison,1,1,,ʃoa,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,aŋal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Konglak]",silkukichin2011:g175:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,iŋal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Bilaichari]",silkukichin2011:g175:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,3,,dʒau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Jamunachari]",silkukichin2011:g175:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,dʒau̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Bethel Para (Bawm)]",silkukichin2011:g175:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,4,,ɔhjɔl,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Boro Kukyachari]",silkukichin2011:g175:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,5,,jɔ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Manglung Headman Para]",silkukichin2011:g175:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,6,,dʒou̯ (na),public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Prongphung Para]",silkukichin2011:g175:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,7,,mudʒal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Bethel Para (Mizo)]",silkukichin2011:g175:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,7,,mudʒal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Mahmuam Para]",silkukichin2011:g175:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,175,to lie down,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,8,,əhio̯lhlo,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 175, Ghungurumukh Para]",silkukichin2011:g175:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,176,to walk,0,Standard Bangla,standard Bangla comparison,1,1,,hãʈa,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 176, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,176,to walk,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,akal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 176, Bilaichari]",silkukichin2011:g176:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,176,to walk,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,akal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 176, Konglak]",silkukichin2011:g176:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,70,176,to walk,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,2,,kal,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 70, item 176, Jamunachari]",silkukichin2011:g176:sil-kuki-chin-2011-jamunachari:i1
