Snapshot_Date,Raw_ID,Raw_Form,Raw_Gloss,Source_Language,Language_ID,Page,Item,Column,Comparison_Group,Group_Status,Variant_Index,Entry_Key,Variant_Of_Key,Final_Form,Final_Gloss,Status,Reason,Citation,Tags,Source_URL,HTML_SHA256,Record_SHA256
2026-08-28,zide1982reconstruction:C:c2.p576.i2244,sɛŋ,"East, West",Juray,Juray,576,2244,2,Z82-p576-i2244,paired,1,zide1982reconstruction:C:c2.p576.i2244,,sɛŋ,"East, West",ingested,structured source comparison record,"zide1982reconstruction[p. 576, item 2244]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ae9a16426aa1bae90b0bab4eaf431caa7300b270104e757803b5988ea5a23c70
2026-08-28,zide1982reconstruction:C:c2.p586.i2317,sɨb-,to stick a pole into ground,Juray,Juray,586,2317,2,Z82-p586-i2317,paired,1,zide1982reconstruction:C:c2.p586.i2317,,sɨb-,to stick a pole into ground,ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2317]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,a54845a71171c5a4dc5bf9266844127969ab9312b4ba96545e46a06408949df0
2026-08-28,zide1982reconstruction:C:c1.p586.i2317,sɨb-,to stick a pole into ground,Sora,so,586,2317,1,Z82-p586-i2317,paired,1,zide1982reconstruction:C:c1.p586.i2317,,sɨb-,to stick a pole into ground,ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2317]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,da6aed810cd316e99360e3c03e43299f8f40a22ba036964df0781b58014cf089
2026-08-28,zide1982reconstruction:C:c2.p586.i2320,sɨd-,to miss,Juray,Juray,586,2320,2,Z82-p586-i2320,paired,1,zide1982reconstruction:C:c2.p586.i2320,,sɨd-,to miss,ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2320]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0a5b935358c6bf24d25bdd5a9991a916b705ec87cffdb1ff091a51fa40cc043c
2026-08-28,zide1982reconstruction:C:c1.p586.i2320,sɨd-,to miss,Sora,so,586,2320,1,Z82-p586-i2320,paired,1,zide1982reconstruction:C:c1.p586.i2320,,sɨd-,to miss,ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2320]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,de0b9717d946115b7752bc80744cd9244858377bc86992cca86d2da97d628341
2026-08-28,zide1982reconstruction:C:c1.p586.i2319,sɨm-,god (classifier),Sora,so,586,2319,1,Z82-p586-i2319,paired,1,zide1982reconstruction:C:c1.p586.i2319,,sɨm-,god (classifier),ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2319]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,25f39a356b7f6a27dcb6da303acb797d54bdea3eace0a62e6e50497d1441c0c9
2026-08-28,zide1982reconstruction:C:c1.p316.i556,sɨm-,to grope,Sora,so,316,556,1,Z82-p316-i556,paired,1,zide1982reconstruction:C:c1.p316.i556,,sɨm-,to grope,ingested,structured source comparison record,"zide1982reconstruction[p. 316, item 556]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f4729c5ebfcd973782630dbbe1a5a793550fe6f6ef93cd73e5fe20abd080cfa6
2026-08-28,zide1982reconstruction:C:c2.p586.i2319,sɨmsɨm-,possess (of ghosts),Juray,Juray,586,2319,2,Z82-p586-i2319,paired,1,zide1982reconstruction:C:c2.p586.i2319,,sɨmsɨm-,possess (of ghosts),ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2319]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c69e6696518babdd72c9fd8d460534fc439872c6a478de47a1112e04bc641ad3
2026-08-28,zide1982reconstruction:C:c1.p596.i2406,sɨr-da-,to spatter,Sora,so,596,2406,1,Z82-p596-i2406,paired,1,zide1982reconstruction:C:c1.p596.i2406,,sɨr-da-,to spatter,ingested,structured source comparison record,"zide1982reconstruction[p. 596, item 2406]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f52d081e78e76549e4406d954c391366b0bc1c798d1a8b825a2e4b6eeb3a860a
2026-08-28,zide1982reconstruction:C:c1.p586.i2316,sɨra-,to sprinkle (water on fire),Sora,so,586,2316,1,Z82-p586-i2316,singleton,1,zide1982reconstruction:C:c1.p586.i2316,,sɨra-,to sprinkle (water on fire),ingested,structured source comparison record,"zide1982reconstruction[p. 586, item 2316]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,0e7028dbd8d13d35b508e8fd8059740a1417eccab31fb4184288168ad5dae377
2026-08-28,zide1982reconstruction:C:c2.p319.i581,"sɨŋ , sʔuŋ",house,Juray,Juray,319,581,2,Z82-p319-i581,paired,1,zide1982reconstruction:C:c2.p319.i581,,sɨŋ,house,ingested,structured source comparison record,"zide1982reconstruction[p. 319, item 581]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,138e7dab294b9ad4b2f0ea40b1b71ec043d7b45a4732c5050bc4b2faf6fe9279
2026-08-28,zide1982reconstruction:C:c2.p319.i581,"sɨŋ , sʔuŋ",house,Juray,Juray,319,581,2,Z82-p319-i581,paired,2,zide1982reconstruction:C:c2.p319.i581:v2,zide1982reconstruction:C:c2.p319.i581,sʔuŋ,house,ingested,structured source comparison record,"zide1982reconstruction[p. 319, item 581]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,138e7dab294b9ad4b2f0ea40b1b71ec043d7b45a4732c5050bc4b2faf6fe9279
2026-08-28,zide1982reconstruction:C:c1.p319.i581,"sɨŋ , sʔuŋ",house,Sora,so,319,581,1,Z82-p319-i581,paired,1,zide1982reconstruction:C:c1.p319.i581,,sɨŋ,house,ingested,structured source comparison record,"zide1982reconstruction[p. 319, item 581]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,9e1b9890f55a574e9b09a640eabc616c05d47f1842dff84a097afb69c78cf868
2026-08-28,zide1982reconstruction:C:c1.p319.i581,"sɨŋ , sʔuŋ",house,Sora,so,319,581,1,Z82-p319-i581,paired,2,zide1982reconstruction:C:c1.p319.i581:v2,zide1982reconstruction:C:c1.p319.i581,sʔuŋ,house,ingested,structured source comparison record,"zide1982reconstruction[p. 319, item 581]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,9e1b9890f55a574e9b09a640eabc616c05d47f1842dff84a097afb69c78cf868
2026-08-28,zide1982reconstruction:C:c2.p631.i2601,sɨɲ-saɲ,whizzingly,Juray,Juray,631,2601,2,Z82-p631-i2601,paired,1,zide1982reconstruction:C:c2.p631.i2601,,sɨɲ-saɲ,whizzingly,ingested,structured source comparison record,"zide1982reconstruction[p. 631, item 2601]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,4f656add9caab5b929cdcd005275f1c8b89616d0141d48d43b526e9869360f4e
2026-08-28,zide1982reconstruction:C:c2.p582.i2277,sʌb-,second pounding of rice,Juray,Juray,582,2277,2,Z82-p582-i2277,paired,1,zide1982reconstruction:C:c2.p582.i2277,,sʌb-,second pounding of rice,ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2277]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,32fb1fc12cd7d3d5cf149cfa625520dfee3fea95ab25a70fe3b858fb0786e1c1
2026-08-28,zide1982reconstruction:C:c1.p273.i354,sʌb-,"to plane, to rough out wood",Sora,so,273,354,1,Z82-p273-i354,paired,1,zide1982reconstruction:C:c1.p273.i354,,sʌb-,"to plane, to rough out wood",ingested,structured source comparison record,"zide1982reconstruction[p. 273, item 354]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,a2eceeca0b28d1770749edda7438f42b5ad072f9376c63686a97dceebf2f46bc
2026-08-28,zide1982reconstruction:C:c2.p273.i354,sʌb-,to plane,Juray,Juray,273,354,2,Z82-p273-i354,paired,1,zide1982reconstruction:C:c2.p273.i354,,sʌb-,to plane,ingested,structured source comparison record,"zide1982reconstruction[p. 273, item 354]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,1cc110e8d9f3525426eb37560b148b6eb585f3bad1f77b16ace39b75487549ed
2026-08-28,zide1982reconstruction:C:c1.p582.i2277,sʌbsʌb-,to pound,Sora,so,582,2277,1,Z82-p582-i2277,paired,1,zide1982reconstruction:C:c1.p582.i2277,,sʌbsʌb-,to pound,ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2277]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,47d459a0f04a044a2faf67a3c735ae93edac0821f28833f4f52335481644198b
2026-08-28,zide1982reconstruction:C:c2.p293.i501,sʌd-sʌd-,to pull back the foreskin,Juray,Juray,293,501,2,Z82-p293-i501,paired,1,zide1982reconstruction:C:c2.p293.i501,,sʌd-sʌd-,to pull back the foreskin,ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 501]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e79091f10be637b92b0855bbe8cc95ee7c594e284f52b3f415695bdb8bab101f
2026-08-28,zide1982reconstruction:C:c2.p533.i1927,sʌd-ɲob,"to whine, sob",Juray,Juray,533,1927,2,Z82-p533-i1927,paired,1,zide1982reconstruction:C:c2.p533.i1927,,sʌd-ɲob,"to whine, sob",ingested,structured source comparison record,"zide1982reconstruction[p. 533, item 1927]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,ccfc04c4bf18c6beaca964efa570be6a90157faf5dc479f5548239656af0f4c7
2026-08-28,zide1982reconstruction:C:c1.p271.i348,sʌl-,to level a field,Sora,so,271,348,1,Z82-p271-i348,paired,1,zide1982reconstruction:C:c1.p271.i348,,sʌl-,to level a field,ingested,structured source comparison record,"zide1982reconstruction[p. 271, item 348]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,4fe76e2d51bf2f81931381b7328569756145dc9aa395fd814f1c02d692902c1e
2026-08-28,zide1982reconstruction:C:c2.p271.i348,sʌl-,"to make a field out of fallow land, to level",Juray,Juray,271,348,2,Z82-p271-i348,paired,1,zide1982reconstruction:C:c2.p271.i348,,sʌl-,"to make a field out of fallow land, to level",ingested,structured source comparison record,"zide1982reconstruction[p. 271, item 348]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,fa99b10917f974640cd2687d488790d7187ef0cb51c4caf398fdc00926607cf7
2026-08-28,zide1982reconstruction:C:c2.p582.i2280,sʌl-lɔ,to level a field,Juray,Juray,582,2280,2,Z82-p582-i2280,paired,1,zide1982reconstruction:C:c2.p582.i2280,,sʌl-lɔ,to level a field,ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2280]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,36617a75cb9c76edb7fde5862cb9cb888ff4efff54fc5a485b65ba1095189e31
2026-08-28,zide1982reconstruction:C:c1.p582.i2280,sʌl-lɔ,to level a field,Sora,so,582,2280,1,Z82-p582-i2280,paired,1,zide1982reconstruction:C:c1.p582.i2280,,sʌl-lɔ,to level a field,ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2280]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,bc55c6bbd0ede08c3dafcb9d5fff4a2adbc0ae201bd14fb58a67bc3e1dddb14e
2026-08-28,zide1982reconstruction:C:c1.p450.i1376,sʌlad,mat,Sora,so,450,1376,1,Z82-p450-i1376,singleton,1,zide1982reconstruction:C:c1.p450.i1376,,sʌlad,mat,ingested,structured source comparison record,"zide1982reconstruction[p. 450, item 1376]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,e091e951fe216c25a564dc42c9b3302886edfe568bceec364cd48ff213fb7f49
2026-08-28,zide1982reconstruction:C:c2.p289.i474,sʌm-,"to hammer, press, to castrate by hammering",Juray,Juray,289,474,2,Z82-p289-i474,paired,1,zide1982reconstruction:C:c2.p289.i474,,sʌm-,"to hammer, press, to castrate by hammering",ingested,structured source comparison record,"zide1982reconstruction[p. 289, item 474]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,383cc81b5c1b2443a65f24d6e8434b66d8381204334cfcf8f7b610a1584152aa
2026-08-28,zide1982reconstruction:C:c1.p289.i474,sʌm-,"to hammer, press, to castrate by hammering",Sora,so,289,474,1,Z82-p289-i474,paired,1,zide1982reconstruction:C:c1.p289.i474,,sʌm-,"to hammer, press, to castrate by hammering",ingested,structured source comparison record,"zide1982reconstruction[p. 289, item 474]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,c893f423ddb36fc9d354e2f4428761d2408994681334cc1e138b63d9526fca58
2026-08-28,zide1982reconstruction:C:c1.p279.i418,sʌm-lʌɟ-,to castrate,Sora,so,279,418,1,Z82-p279-i418,singleton,1,zide1982reconstruction:C:c1.p279.i418,,sʌm-lʌɟ-,to castrate,ingested,structured source comparison record,"zide1982reconstruction[p. 279, item 418]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,10187b335131786b43856fedf7d9abed45104d7e29fb70fa893b9057d73e9ec8
2026-08-28,zide1982reconstruction:C:c1.p582.i2279,sʌn-,"to follow, chase",Sora,so,582,2279,1,Z82-p582-i2279,singleton,1,zide1982reconstruction:C:c1.p582.i2279,,sʌn-,"to follow, chase",ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2279]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f5e6509f33329db524a93af010a20f6404eea05f548be2e7309fe2710e464ad9
2026-08-28,zide1982reconstruction:C:c2.p242.i115,sʌnaɟ,far away,Juray,Juray,242,115,2,Z82-p242-i115,paired,1,zide1982reconstruction:C:c2.p242.i115,,sʌnaɟ,far away,ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 115]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,a86818e6f3756c09a7c78368bf213bc090070895a92e4f308bfdc43f76e9c174
2026-08-28,zide1982reconstruction:C:c1.p242.i115,sʌnaɟ,far away,Sora,so,242,115,1,Z82-p242-i115,paired,1,zide1982reconstruction:C:c1.p242.i115,,sʌnaɟ,far away,ingested,structured source comparison record,"zide1982reconstruction[p. 242, item 115]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d6ef1ec91b39af3c101b20fc47c9ba5681b6cabd0018d760d6bdab07d09ad349
2026-08-28,zide1982reconstruction:C:c2.p281.i439,sʌnʌl-lɔ,plow,Juray,Juray,281,439,2,Z82-p281-i439,singleton,1,zide1982reconstruction:C:c2.p281.i439,,sʌnʌl-lɔ,plow,ingested,structured source comparison record,"zide1982reconstruction[p. 281, item 439]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d0102f0e4900c89b1516b0103540c3601e5c435e908c99ab65c13d7b7215ab56
2026-08-28,zide1982reconstruction:C:c2.p275.i375,sʌnʌŋ,door,Juray,Juray,275,375,2,Z82-p275-i375,paired,1,zide1982reconstruction:C:c2.p275.i375,,sʌnʌŋ,door,ingested,structured source comparison record,"zide1982reconstruction[p. 275, item 375]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,4c1ede5665ceba9f86634fc3593a77a12be05716380fcf4b0b81858d72b99764
2026-08-28,zide1982reconstruction:C:c1.p275.i375,sʌnʌŋ,door,Sora,so,275,375,1,Z82-p275-i375,paired,1,zide1982reconstruction:C:c1.p275.i375,,sʌnʌŋ,door,ingested,structured source comparison record,"zide1982reconstruction[p. 275, item 375]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,730a5b2049b8595d82b31472a0fca140667f685f07b51a56f4dff1360c0e1796
2026-08-28,zide1982reconstruction:C:c2.p310.i530,sʌnʌɟ,chisel (n.),Juray,Juray,310,530,2,Z82-p310-i530,paired,1,zide1982reconstruction:C:c2.p310.i530,,sʌnʌɟ,chisel,ingested,structured source comparison record,"zide1982reconstruction[p. 310, item 530]",noun,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,2f8036558288001f4babce4013e5a988270d9d92fb11b26a5eaa359fa40714f2
2026-08-28,zide1982reconstruction:C:c1.p310.i530,sʌnʌɟ,chisel (n.),Sora,so,310,530,1,Z82-p310-i530,paired,1,zide1982reconstruction:C:c1.p310.i530,,sʌnʌɟ,chisel,ingested,structured source comparison record,"zide1982reconstruction[p. 310, item 530]",noun,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,cf565b05b7c185d4c4b0748a3ef84c71ad1ef880595447f5124689887914cab0
2026-08-28,zide1982reconstruction:C:c2.p595.i2403,sʌr,paddy (tagword),Juray,Juray,595,2403,2,Z82-p595-i2403,paired,1,zide1982reconstruction:C:c2.p595.i2403,,sʌr,paddy,ingested,structured source comparison record,"zide1982reconstruction[p. 595, item 2403]",discourse-marker,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,465fece5e9a7f64b343de2b1dc90f5c9b66627ad05bf7dddf0ce90454b48e986
2026-08-28,zide1982reconstruction:C:c1.p595.i2403,sʌr,paddy (tagword),Sora,so,595,2403,1,Z82-p595-i2403,paired,1,zide1982reconstruction:C:c1.p595.i2403,,sʌr,paddy,ingested,structured source comparison record,"zide1982reconstruction[p. 595, item 2403]",discourse-marker,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,d1346b50f6f7cee8f0ed6e6e54d2d896f2a4a78cb3f545ebb129e666834d9ea4
2026-08-28,zide1982reconstruction:C:c2.p487.i1724,sʌr-,to season,Juray,Juray,487,1724,2,Z82-p487-i1724,paired,1,zide1982reconstruction:C:c2.p487.i1724,,sʌr-,to season,ingested,structured source comparison record,"zide1982reconstruction[p. 487, item 1724]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,f709594b24ee62dea3ae5d2873e3259d56695fd69d9af9a48e362cc128c6d501
2026-08-28,zide1982reconstruction:C:c1.p487.i1724,sʌr-,to season,Sora,so,487,1724,1,Z82-p487-i1724,paired,1,zide1982reconstruction:C:c1.p487.i1724,,sʌr-,to season,ingested,structured source comparison record,"zide1982reconstruction[p. 487, item 1724]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,7875183a0f07f311f18addba8e36a11886b7091a5356cb095af1aea9b7000469
2026-08-28,zide1982reconstruction:C:c2.p245.i138,sʌr-ɡaɟ-,to saute,Juray,Juray,245,138,2,Z82-p245-i138,paired,1,zide1982reconstruction:C:c2.p245.i138,,sʌr-ɡaɟ-,to saute,ingested,structured source comparison record,"zide1982reconstruction[p. 245, item 138]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,53d56847fac73e34ca8105d926c647587aa852188ae490a6b71ef37f4db48bb1
2026-08-28,zide1982reconstruction:C:c1.p245.i138,sʌr-ɡaɟ-,to saute,Sora,so,245,138,1,Z82-p245-i138,paired,1,zide1982reconstruction:C:c1.p245.i138,,sʌr-ɡaɟ-,to saute,ingested,structured source comparison record,"zide1982reconstruction[p. 245, item 138]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,085c9d5cd4eebd6610d216584e6775611e9198e2af97729f52064aeb53442ee8
2026-08-28,zide1982reconstruction:C:c2.p293.i503,"sʌra, -sʌr","shaft, arrow",Juray,Juray,293,503,2,Z82-p293-i503,paired,1,zide1982reconstruction:C:c2.p293.i503,,sʌra,"shaft, arrow",ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 503]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,43fe3a736786660fb5fd36203d802f13a8c40a380556f1d7c2e2f37f21ac5451
2026-08-28,zide1982reconstruction:C:c2.p293.i503,"sʌra, -sʌr","shaft, arrow",Juray,Juray,293,503,2,Z82-p293-i503,paired,2,zide1982reconstruction:C:c2.p293.i503:v2,zide1982reconstruction:C:c2.p293.i503,-sʌr,"shaft, arrow",ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 503]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,43fe3a736786660fb5fd36203d802f13a8c40a380556f1d7c2e2f37f21ac5451
2026-08-28,zide1982reconstruction:C:c1.p293.i503,"sʌra, -sʌr","shaft, arrow",Sora,so,293,503,1,Z82-p293-i503,paired,1,zide1982reconstruction:C:c1.p293.i503,,sʌra,"shaft, arrow",ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 503]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,87434d0cc5a788cec69e8fc7eb8b96ba0800468a50452890604d92c8986b80a3
2026-08-28,zide1982reconstruction:C:c1.p293.i503,"sʌra, -sʌr","shaft, arrow",Sora,so,293,503,1,Z82-p293-i503,paired,2,zide1982reconstruction:C:c1.p293.i503:v2,zide1982reconstruction:C:c1.p293.i503,-sʌr,"shaft, arrow",ingested,structured source comparison record,"zide1982reconstruction[p. 293, item 503]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,87434d0cc5a788cec69e8fc7eb8b96ba0800468a50452890604d92c8986b80a3
2026-08-28,zide1982reconstruction:C:c2.p488.i1732,sʌra-ba,place of worship,Juray,Juray,488,1732,2,Z82-p488-i1732,singleton,1,zide1982reconstruction:C:c2.p488.i1732,,sʌra-ba,place of worship,ingested,structured source comparison record,"zide1982reconstruction[p. 488, item 1732]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,136b893180bf62b2c1399d930276b7c8ffb2ae374a372139a529973d5e7dff2e
2026-08-28,zide1982reconstruction:C:c1.p582.i2282,sʌreba-sɨŋ,"worship place, inner room where ancestral things are kept",Sora,so,582,2282,1,Z82-p582-i2282,singleton,1,zide1982reconstruction:C:c1.p582.i2282,,sʌreba-sɨŋ,"worship place, inner room where ancestral things are kept",ingested,structured source comparison record,"zide1982reconstruction[p. 582, item 2282]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,846a618736dbe75b9b00e175497ea08d022ac53ac92c18fdc0e88ec48235aea8
2026-08-28,zide1982reconstruction:C:c1.p398.i948,"sʌrob, sʌrub","to slurp, to eat noisily",Sora,so,398,948,1,Z82-p398-i948,singleton,1,zide1982reconstruction:C:c1.p398.i948,,sʌrob,"to slurp, to eat noisily",ingested,structured source comparison record,"zide1982reconstruction[p. 398, item 948]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,6bf4a75490413c6d2f4d950851352c8306736ed5a602fe6c3340d997614d2e30
2026-08-28,zide1982reconstruction:C:c1.p398.i948,"sʌrob, sʌrub","to slurp, to eat noisily",Sora,so,398,948,1,Z82-p398-i948,singleton,2,zide1982reconstruction:C:c1.p398.i948:v2,zide1982reconstruction:C:c1.p398.i948,sʌrub,"to slurp, to eat noisily",ingested,structured source comparison record,"zide1982reconstruction[p. 398, item 948]",,http://sealang.net/munda/dictionary/search.pl?caller=database&include=zide1982reconstruction,3b81fcc719b57434ee50733914bacbc33ed497f283fdfdf4a79d64073f31af68,6bf4a75490413c6d2f4d950851352c8306736ed5a602fe6c3340d997614d2e30
