Source_Key,PDF_Page,Printed_Page,Source_Line,Item,Gloss,Similarity_Groups,Site_Code,Site,Scope,Manual_Form,Confidence,Review_Method,Review_Status,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Keys
behera2022korwakodaku,73,63,p73:l129,84,meat,2,T,Tanmai mixed variety,Tanmai comparison control,dʒel,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site T]",
behera2022korwakodaku,73,63,p73:l130,84,meat,2,T,Tanmai mixed variety,Tanmai comparison control,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site T]",
behera2022korwakodaku,73,63,p73:l131,84,meat,2,U,Mahuabathan Mundari,Mundari comparison control,dʒilu,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site U]",
behera2022korwakodaku,73,63,p73:l132,84,meat,3,V,Kotgohna Sadri,Sadri comparison control,gos,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site V]",
behera2022korwakodaku,73,63,p73:l136,84,meat,4,V,Kotgohna Sadri,Sadri comparison control,sikar,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site V]",
behera2022korwakodaku,73,63,p73:l134,84,meat,3,Z,Sardih Korwa,Korwa target,mas,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site Z]",silkorwakodaku2022:i084:Z:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,b,Jamuniatanr Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site b]",silkorwakodaku2022:i084:b:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,c,Chainpur Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site c]",silkorwakodaku2022:i084:c:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,d,Dhengura Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site d]",silkorwakodaku2022:i084:d:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,j,Jhaleria Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site j]",silkorwakodaku2022:i084:j:f1
behera2022korwakodaku,73,63,p73:l132,84,meat,3,k,Kesrelmal Standard Sadri,Sadri comparison control,gos,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site k]",
behera2022korwakodaku,73,63,p73:l133,84,meat,3,k,Kesrelmal Standard Sadri,Sadri comparison control,mɐs,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site k]",
behera2022korwakodaku,73,63,p73:l130,84,meat,2,m,Chilma Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site m]",silkorwakodaku2022:i084:m:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,p,Kodakupara Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site p]",silkorwakodaku2022:i084:p:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,t,Tharki Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site t]",silkorwakodaku2022:i084:t:f1
behera2022korwakodaku,73,63,p73:l130,84,meat,2,w,Baikanthpur Kodaku,Kodaku target,dʒil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 63, item 84, site w]",silkorwakodaku2022:i084:w:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,A,Husambu Asuri,Asuri comparison control,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site A]",
behera2022korwakodaku,74,64,p74:l7,85,fat,2,B,Dumortoli Sadri,Sadri comparison control,tʃɐrbi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site B]",
behera2022korwakodaku,74,64,p74:l10,85,fat,3,B,Dumortoli Sadri,Sadri comparison control,bɔɐs,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site B]",
behera2022korwakodaku,74,64,p74:l4,85,fat,1,C,Chilma Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site C]",silkorwakodaku2022:i085:C:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,D,Dhaneshpur Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site D]",silkorwakodaku2022:i085:D:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,G,Gaseband Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site G]",silkorwakodaku2022:i085:G:f1
behera2022korwakodaku,74,64,p74:l5,85,fat,1,H,Harrapat Korwa,Korwa target,ɪt̪t̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site H]",silkorwakodaku2022:i085:H:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,J,Arahas Birjia,Birjia comparison control,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site J]",
behera2022korwakodaku,74,64,p74:l4,85,fat,1,K,Bladerpat Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site K]",silkorwakodaku2022:i085:K:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,L,Kirkima Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site L]",silkorwakodaku2022:i085:L:f1
behera2022korwakodaku,74,64,p74:l11,85,fat,4,L,Kirkima Korwa,Korwa target,mat̪rom,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site L]",silkorwakodaku2022:i085:L:f2
behera2022korwakodaku,74,64,p74:l4,85,fat,1,M,Musakhoel Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site M]",silkorwakodaku2022:i085:M:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,R,Rakkaya Korwa,Korwa target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site R]",silkorwakodaku2022:i085:R:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,S,Sagardinwa Kodaku,Kodaku target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site S]",silkorwakodaku2022:i085:S:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,T,Tanmai mixed variety,Tanmai comparison control,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site T]",
behera2022korwakodaku,74,64,p74:l4,85,fat,1,U,Mahuabathan Mundari,Mundari comparison control,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site U]",
behera2022korwakodaku,74,64,p74:l7,85,fat,2,V,Kotgohna Sadri,Sadri comparison control,tʃɐrbi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site V]",
behera2022korwakodaku,74,64,p74:l9,85,fat,3,V,Kotgohna Sadri,Sadri comparison control,bɐɔs,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site V]",
behera2022korwakodaku,74,64,p74:l6,85,fat,1,Z,Sardih Korwa,Korwa target,it̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site Z]",silkorwakodaku2022:i085:Z:f1
behera2022korwakodaku,74,64,p74:l12,85,fat,5,Z,Sardih Korwa,Korwa target,bɐsil,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site Z]",silkorwakodaku2022:i085:Z:f2
behera2022korwakodaku,74,64,p74:l4,85,fat,1,b,Jamuniatanr Kodaku,Kodaku target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site b]",silkorwakodaku2022:i085:b:f1
behera2022korwakodaku,74,64,p74:l6,85,fat,1,c,Chainpur Kodaku,Kodaku target,it̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site c]",silkorwakodaku2022:i085:c:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,d,Dhengura Kodaku,Kodaku target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site d]",silkorwakodaku2022:i085:d:f1
behera2022korwakodaku,74,64,p74:l6,85,fat,1,j,Jhaleria Kodaku,Kodaku target,it̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site j]",silkorwakodaku2022:i085:j:f1
behera2022korwakodaku,74,64,p74:l8,85,fat,2,k,Kesrelmal Standard Sadri,Sadri comparison control,tʃəɾbi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site k]",
behera2022korwakodaku,74,64,p74:l4,85,fat,1,m,Chilma Kodaku,Kodaku target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site m]",silkorwakodaku2022:i085:m:f1
behera2022korwakodaku,74,64,p74:l6,85,fat,1,p,Kodakupara Kodaku,Kodaku target,it̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site p]",silkorwakodaku2022:i085:p:f1
behera2022korwakodaku,74,64,p74:l4,85,fat,1,t,Tharki Kodaku,Kodaku target,ɪt̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site t]",silkorwakodaku2022:i085:t:f1
behera2022korwakodaku,74,64,p74:l6,85,fat,1,w,Baikanthpur Kodaku,Kodaku target,it̪il,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 85, site w]",silkorwakodaku2022:i085:w:f1
behera2022korwakodaku,74,64,p74:l19,86,fish,1,A,Husambu Asuri,Asuri comparison control,hʌku,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site A]",
behera2022korwakodaku,74,64,p74:l22,86,fish,2,B,Dumortoli Sadri,Sadri comparison control,mɐtʃhɨri,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site B]",
behera2022korwakodaku,74,64,p74:l16,86,fish,1,C,Chilma Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site C]",silkorwakodaku2022:i086:C:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,D,Dhaneshpur Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site D]",silkorwakodaku2022:i086:D:f1
behera2022korwakodaku,74,64,p74:l20,86,fish,1,G,Gaseband Korwa,Korwa target,hʌkʊ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site G]",silkorwakodaku2022:i086:G:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,H,Harrapat Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site H]",silkorwakodaku2022:i086:H:f1
behera2022korwakodaku,74,64,p74:l19,86,fish,1,J,Arahas Birjia,Birjia comparison control,hʌku,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site J]",
behera2022korwakodaku,74,64,p74:l21,86,fish,1,K,Bladerpat Korwa,Korwa target,hʌkʊku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site K]",silkorwakodaku2022:i086:K:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,L,Kirkima Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site L]",silkorwakodaku2022:i086:L:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,M,Musakhoel Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site M]",silkorwakodaku2022:i086:M:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,R,Rakkaya Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site R]",silkorwakodaku2022:i086:R:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,S,Sagardinwa Kodaku,Kodaku target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site S]",silkorwakodaku2022:i086:S:f1
behera2022korwakodaku,74,64,p74:l18,86,fish,1,T,Tanmai mixed variety,Tanmai comparison control,hakɔ,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site T]",
behera2022korwakodaku,74,64,p74:l16,86,fish,1,U,Mahuabathan Mundari,Mundari comparison control,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site U]",
behera2022korwakodaku,74,64,p74:l22,86,fish,2,V,Kotgohna Sadri,Sadri comparison control,mɐtʃhɨri,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site V]",
behera2022korwakodaku,74,64,p74:l16,86,fish,1,Z,Sardih Korwa,Korwa target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site Z]",silkorwakodaku2022:i086:Z:f1
behera2022korwakodaku,74,64,p74:l21,86,fish,1,b,Jamuniatanr Kodaku,Kodaku target,hʌkʊku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site b]",silkorwakodaku2022:i086:b:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,c,Chainpur Kodaku,Kodaku target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site c]",silkorwakodaku2022:i086:c:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,d,Dhengura Kodaku,Kodaku target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site d]",silkorwakodaku2022:i086:d:f1
behera2022korwakodaku,74,64,p74:l15,86,fish,1,j,Jhaleria Kodaku,Kodaku target,hɐʔku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site j]",silkorwakodaku2022:i086:j:f1
behera2022korwakodaku,74,64,p74:l23,86,fish,2,k,Kesrelmal Standard Sadri,Sadri comparison control,mətʃhəɾi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site k]",
behera2022korwakodaku,74,64,p74:l17,86,fish,1,m,Chilma Kodaku,Kodaku target,hɐkkuh,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site m]",silkorwakodaku2022:i086:m:f1
behera2022korwakodaku,74,64,p74:l17,86,fish,1,p,Kodakupara Kodaku,Kodaku target,hɐkkuh,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-kodakupara,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site p]",silkorwakodaku2022:i086:p:f1
behera2022korwakodaku,74,64,p74:l20,86,fish,1,t,Tharki Kodaku,Kodaku target,hʌkʊ,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-tharki,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site t]",silkorwakodaku2022:i086:t:f1
behera2022korwakodaku,74,64,p74:l16,86,fish,1,w,Baikanthpur Kodaku,Kodaku target,hɐkku,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-baikanthpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 86, site w]",silkorwakodaku2022:i086:w:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,A,Husambu Asuri,Asuri comparison control,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site A]",
behera2022korwakodaku,74,64,p74:l27,87,chicken,2,B,Dumortoli Sadri,Sadri comparison control,mʊrgi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site B]",
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,C,Chilma Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site C]",silkorwakodaku2022:i087:C:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,D,Dhaneshpur Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-dhaneshpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site D]",silkorwakodaku2022:i087:D:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,G,Gaseband Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-gaseband,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site G]",silkorwakodaku2022:i087:G:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,H,Harrapat Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-harrapat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site H]",silkorwakodaku2022:i087:H:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,J,Arahas Birjia,Birjia comparison control,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site J]",
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,K,Bladerpat Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-bladerpat,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site K]",silkorwakodaku2022:i087:K:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,L,Kirkima Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-kirkima,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site L]",silkorwakodaku2022:i087:L:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,M,Musakhoel Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-musakhoel,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site M]",silkorwakodaku2022:i087:M:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,R,Rakkaya Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2004-rakkaya,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site R]",silkorwakodaku2022:i087:R:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,S,Sagardinwa Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2004-sagardinwa,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site S]",silkorwakodaku2022:i087:S:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,T,Tanmai mixed variety,Tanmai comparison control,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site T]",
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,U,Mahuabathan Mundari,Mundari comparison control,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site U]",
behera2022korwakodaku,74,64,p74:l27,87,chicken,2,V,Kotgohna Sadri,Sadri comparison control,mʊrgi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site V]",
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,Z,Sardih Korwa,Korwa target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,kw,sil-korwa-2005-sardih,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site Z]",silkorwakodaku2022:i087:Z:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,b,Jamuniatanr Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jamuniatanr,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site b]",silkorwakodaku2022:i087:b:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,c,Chainpur Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chainpur,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site c]",silkorwakodaku2022:i087:c:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,d,Dhengura Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-dhengura,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site d]",silkorwakodaku2022:i087:d:f1
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,j,Jhaleria Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-jhaleria,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site j]",silkorwakodaku2022:i087:j:f1
behera2022korwakodaku,74,64,p74:l28,87,chicken,2,k,Kesrelmal Standard Sadri,Sadri comparison control,muɾgi,high,manual visual review of typeset source; text/OCR comparison only,complete,excluded,comparison control not installed,,,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site k]",
behera2022korwakodaku,74,64,p74:l26,87,chicken,1,m,Chilma Kodaku,Kodaku target,sim,high,manual visual review of typeset source; text/OCR comparison only,complete,installed,,Kodaku,sil-kodaku-2005-chilma,"behera2022korwakodaku[Appendix B.5, printed p. 64, item 87, site m]",silkorwakodaku2022:i087:m:f1
