OM,r20,bānaṇē,to tie.,बानणे,,,"tulpule1999[p. 487, entry 13]",,Sk. √bandh,tulpule:p487:e13:v1,,,,tr verb
OM,11529,bāva,a well.,बाव,,,"tulpule1999[p. 488, entry 24]",,Sk. vāpī/cf. bāvī,tulpule:p488:e24:v1,,,,f noun
OM,r38,bāvara,restless.,बावर,,,"tulpule1999[p. 489, entry 4]",,Sk. √bhram,tulpule:p489:e4:v1,,,,adj
OM,r38,bāvara,to get confused.,बावर,,,"tulpule1999[p. 489, entry 5]",,Sk. √bhram,tulpule:p489:e5:v1,,,,intr verb
OM,11529,bāvī,a well.,बावी,,,"tulpule1999[p. 489, entry 6]",,Sk. vāpī/cf. bāva,tulpule:p489:e6:v1,,,,f noun
OM,9390,bāvō,a bogey; a human figure erected to scare children.,बावो,,,"tulpule1999[p. 489, entry 7]",,Sk. bhaya,tulpule:p489:e7:v1,,,,m noun
OM,9229,bāha,an arm.,बाह,,,"tulpule1999[p. 489, entry 16]",,Sk. bāhu/cf. bāhī; bāhe; bāhyā,tulpule:p489:e16:v1,,,,m noun
OM,9182,bāhāḷī,fullness; flush; prime.,बाहाळी,,,"tulpule1999[p. 489, entry 23]",,Sk. bahala-,tulpule:p489:e23:v1,,,,f noun
OM,9186,bāhirī,without.,बाहिरी,,,"tulpule1999[p. 490, entry 14]",,Sk. bahis-,tulpule:p490:e14:v1,,,,postp
OM,9186,bāhirī,an adulterous woman.,बाहिरी,,,"tulpule1999[p. 490, entry 15]",,Sk. bahis-,tulpule:p490:e15:v1,,,,f noun
OM,9229,bāhī,an arm.; a flank; a side.,बाही,,,"tulpule1999[p. 490, entry 17]",,Sk. bāhu/cf. bāha; bāhe; bāhyā,tulpule:p490:e17:v1,,,,f noun
OM,9229,bāhīvaṭā,an arm.,बाहीवटा,,,"tulpule1999[p. 490, entry 19]",,Sk. bāhu-,tulpule:p490:e19:v1,,,,m noun
OM,9229,bāhuṭā,an arm.,बाहुटा,,,"tulpule1999[p. 490, entry 20]",,Sk. bāhu-,tulpule:p490:e20:v1,,,,m noun
OM,9229,bāhuṭī,the upper arm; the shoulder joint.,बाहुटी,,,"tulpule1999[p. 490, entry 21]",,Sk. bāhu-,tulpule:p490:e21:v1,,,,f noun
OM,9229,bāhuvaṭa,the upper arm; the shoulder joint.,बाहुवट,,,"tulpule1999[p. 491, entry 3]",,Sk. bāhu-/cf. bāhevaṭā,tulpule:p491:e3:v1,,,,m noun
OM,9229,bāhuvaṭā,an armlet.,बाहुवटा,,,"tulpule1999[p. 491, entry 4]",,Sk. bāhu-,tulpule:p491:e4:v1,,,,m noun
OM,9229,bāhuvā,an arm; (hence) a support.,बाहुवा,,,"tulpule1999[p. 491, entry 5]",,Sk. bāhu-,tulpule:p491:e5:v1,,,,m noun
OM,9229,bāhē,an arm.; the sleeve of a shirt.,बाहे,,,"tulpule1999[p. 491, entry 7]",,Sk. bāhu/cf. bāha; bāhī; bāhyā,tulpule:p491:e7:v1,,,,f noun
OM,9229,bāhēvaṭā,a raised arm.,बाहेवटा,,,"tulpule1999[p. 491, entry 10]",,Sk. bāhu-/cf. bāhuvaṭa,tulpule:p491:e10:v1,,,,m noun
OM,9229,bāhyā,an arm.,बाह्या,,,"tulpule1999[p. 491, entry 12]",,Sk. bāhu/cf. bāha; bāhī; bāhe,tulpule:p491:e12:v1,,,,f noun
OM,9216,bāḷasēṁ,the plumpness of infancy; baby fat.,बाळसें,,,"tulpule1999[p. 491, entry 21]",,Sk. bāla-,tulpule:p491:e21:v1,,,,n noun
OM,6680,bija,other,बिज,,,"tulpule1999[p. 492, entry 5]",,Guj.; Sk. dvitīya,tulpule:p492:e5:v1,,,,adj
OM,11723,biṇada,a canopy.,बिणद,,,"tulpule1999[p. 492, entry 14]",,Sk. vitāna?/cf. bīnada,tulpule:p492:e14:v1,,,,n noun
OM,12048,biṇī,the goddess Sarasvatī (who holds a vīṇā ),बिणी,,,"tulpule1999[p. 492, entry 15]",,Sk. vīṇā-,tulpule:p492:e15:v1,,,,f noun
OM,12050,bidī,a street.,बिदी,,,"tulpule1999[p. 492, entry 16]",,Sk. vīthi,tulpule:p492:e16:v1,,,,m noun
OM,9240,bindu,the Ātman experienced as a lustrous point.; semen.,बिंदु,,,"tulpule1999[p. 492, entry 17]",,Sk.,tulpule:p492:e17:v1,,,,m noun
OM,9240,bindulī,a mark.,बिंदुली,,,"tulpule1999[p. 492, entry 18]",,Sk. bindu-,tulpule:p492:e18:v1,,,,f noun
OM,9240,bindulēṁ,the figure zero; nought.; the mystical experience of a lustrous point.,बिंदुलें,,,"tulpule1999[p. 492, entry 19]",,Sk. bindu-,tulpule:p492:e19:v1,,,,n noun
OM,9242,bimba,a mass of light.; an image.; the half syllable ( ṃ ) in the syllable oṃ .; a shade (of colour).,बिंब,,,"tulpule1999[p. 492, entry 20]",,Sk.,tulpule:p492:e20:v1,,,,n noun
OM,9242,bimbaṇē,to be imprinted.; to be reflected.; to appear.; to walk making footprints.,बिंबणे,,,"tulpule1999[p. 492, entry 21]",,Sk. bimba-,tulpule:p492:e21:v1,,,,intr verb
OM,11858,birāra,competition.,बिरार,,,"tulpule1999[p. 493, entry 6]",,Sk. virādha/cf. bīrāra,tulpule:p493:e6:v1,,,,n noun
OM,9250,biṁvaḍa,fertile land.,बिंवड,,,"tulpule1999[p. 493, entry 12]",,Sk. bīja-,tulpule:p493:e12:v1,,,,m noun
OM,9249,bisa,tender foliage.,बिस,,,"tulpule1999[p. 493, entry 13]",,Sk.,tulpule:p493:e13:v1,,,,n noun
OM,r53,bihaṇē,"to be afraid, frightened.",बिहणे,,,"tulpule1999[p. 493, entry 17]",,Sk. √bhī/cf. bīhaṇe; behāṇe,tulpule:p493:e17:v1,,,,intr verb
OM,9174,biḷiyā,powerful.,बिळिया,,,"tulpule1999[p. 493, entry 18]",,Sk. balin-,tulpule:p493:e18:v1,,,,m adj
OM,9250,bīṁ,a seed.; split pulse.,बीं,,,"tulpule1999[p. 493, entry 19]",,Sk. bīja,tulpule:p493:e19:v1,,,,n noun
OM,9250,bīja,a seed.; a seed mantra; a syllable or syllables that serve to evoke a deity.; a ray.,बीज,,,"tulpule1999[p. 493, entry 21]",,Sk.,tulpule:p493:e21:v1,,,,n noun
OM,9250,bījapaṇa,being a seed.,बीजपण,,,"tulpule1999[p. 493, entry 22]",,Sk. bīja-,tulpule:p493:e22:v1,,,,n noun
OM,r784,bījēṁ,going; proceeding; leaving.; dying; departing.,बीजें,,,"tulpule1999[p. 494, entry 3]",,Sk. √vraj,tulpule:p494:e3:v1,,,,n noun
OM,11723,bīnada,a canopy.,बीनद,,,"tulpule1999[p. 494, entry 4]",,Sk. vitāna?/cf. biṇada,tulpule:p494:e4:v1,,,,n noun
OM,11858,bīrāra,competition.,बीरार,,,"tulpule1999[p. 494, entry 7]",,Sk. virādha/cf. birāra,tulpule:p494:e7:v1,,,,n noun
OM,r53,bīhaṇē,to be afraid.,बीहणे,,,"tulpule1999[p. 494, entry 8]",,Sk. √bhī/cf. bihaṇe; behāṇe,tulpule:p494:e8:v1,,,,intr verb
OM,r60,bujhaṇē,"to be understood; to understand.; to be recognized, accepted.",बुझणे,,,"tulpule1999[p. 494, entry 18]",,Sk. √budh,tulpule:p494:e18:v1,,,,intr verb tr
OM,r60,bujhāvaṇa,making (someone) understand something.,बुझावण,,,"tulpule1999[p. 494, entry 19]",,Sk. √budh-,tulpule:p494:e19:v1,,,,f noun
OM,r60,bujhāvaṇī,making (someone) understand something.,बुझावणी,,,"tulpule1999[p. 494, entry 19]",,Sk. √budh-,tulpule:p494:e19:v2,tulpule:p494:e19:v1,,,f noun
OM,9278,buḍaḍā,a bubble.,बुडडा,,,"tulpule1999[p. 495, entry 6]",,Sk. budbuda,tulpule:p495:e6:v1,,,,m noun
OM,9277,buḍhī,purposely; intentionally.,बुढी,,,"tulpule1999[p. 495, entry 20]",,Sk. buddhi,tulpule:p495:e20:v1,,,,adv
OM,9276,budha,one who knows; an enlightened one.,बुध,,,"tulpule1999[p. 496, entry 6]",,Sk. buddha,tulpule:p496:e6:v1,,,,m noun
OM,9277,budhi,intellect.; faith.; awareness; imagination.; interest.,बुधि,,,"tulpule1999[p. 496, entry 10]",,Sk. buddhi,tulpule:p496:e10:v1,,,,f noun
OM,9277,budhī,intellect.; faith.; awareness; imagination.; interest.,बुधी,,,"tulpule1999[p. 496, entry 10]",,Sk. buddhi,tulpule:p496:e10:v2,tulpule:p496:e10:v1,,,f noun
OM,9278,bubuḷa,an eyeball.,बुबुळ,,,"tulpule1999[p. 496, entry 11]",,Sk. budbuda,tulpule:p496:e11:v1,,,,n noun
OM,9277,būjha,understanding; comprehension.,बूझ,,,"tulpule1999[p. 496, entry 16]",,Sk. buddhi,tulpule:p496:e16:v1,,,,f noun
OM,11741,bējhēṁ,a trick.,बेझें,,,"tulpule1999[p. 496, entry 29]",,Sk. vidyā?,tulpule:p496:e29:v1,,,,n noun
OM,6691,bēṭa,an island.,बेट,,,"tulpule1999[p. 497, entry 1]",,Sk. dvīpa?,tulpule:p497:e1:v1,,,,n noun
OM,r20,bēḍī,a fetter; a chain.,बेडी,,,"tulpule1999[p. 497, entry 5]",,Sk. √bandh-,tulpule:p497:e5:v1,,,,f noun
OM,9746,bēḍuka,a frog.,बेडुक,,,"tulpule1999[p. 497, entry 6]",,Sk. maṇḍūka,tulpule:p497:e6:v1,,,,m noun
OM,9248,bēla,leaves of a bilva tree.; a small bilva fruit.,बेल,,,"tulpule1999[p. 497, entry 11]",,Sk. bilva,tulpule:p497:e11:v1,,,,m n noun
OM,r53,bēhāṇē,"to be afraid, frightened.",बेहाणे,,,"tulpule1999[p. 497, entry 13]",,Sk. √bhī/cf. bihaṇe; bīhaṇe,tulpule:p497:e13:v1,,,,intr verb
OM,11407,bēḷēṁ,a fence; a boundary.,बेळें,,,"tulpule1999[p. 497, entry 15]",,Sk. valaya,tulpule:p497:e15:v1,,,,n noun
OM,14327,baiṭha,seated.,बैठ,,,"tulpule1999[p. 497, entry 17]",,Sk. upaviṣṭa,tulpule:p497:e17:v1,,,,adj
OM,11474,bōcakavaḍī,garrulous (used by Govindaprabhu as a term of abuse).,बोचकवडी,,,"tulpule1999[p. 498, entry 7]",,Sk. vācāṭa-?,tulpule:p498:e7:v1,,,,f adj
OM,11614,bōjhēṁ,a load.,बोझें,,,"tulpule1999[p. 498, entry 12]",,Sk. vāhya/cf. ojhẽ; vojhẽ,tulpule:p498:e12:v1,,,,n noun
OM,11529,bōḍaṇavāvī,a square or oblong well with steps.,बोडणवावी,,,"tulpule1999[p. 498, entry 17]",,K. boḍḍaṇa-Sk. vāpī,tulpule:p498:e17:v1,,,,f noun
OM,9314,bōdha,divine knowledge; initiation into knowledge.,बोध,,,"tulpule1999[p. 498, entry 25]",,Sk.,tulpule:p498:e25:v1,,,,m noun
OM,r60,bōdhaṇē,to enlighten.,बोधणे,,,"tulpule1999[p. 499, entry 1]",,Sk. √budh,tulpule:p499:e1:v1,,,,tr verb
OM,r60,bōdhalēpaṇa,enlightenment; the state of being enlightened.,बोधलेपण,,,"tulpule1999[p. 499, entry 2]",,Sk. √budh-,tulpule:p499:e2:v1,,,,n noun
OM,9125,bōra,a red horse.,बोर,,,"tulpule1999[p. 500, entry 5]",,Sk. badara,tulpule:p500:e5:v1,,,,m noun
OM,9125,bōrā,a red stone.; a sack made of netting.,बोरा,,,"tulpule1999[p. 500, entry 6]",,Sk. badara,tulpule:p500:e6:v1,,,,m noun
OM,9125,bōrāṇṭī,a type of jujube tree.,बोरांटी,,,"tulpule1999[p. 500, entry 7]",,Sk. badara-,tulpule:p500:e7:v1,,,,f noun
OM,r511,bōhaṇī,a beginning.,बोहणी,,,"tulpule1999[p. 500, entry 19]",,Sk. √paṇ?,tulpule:p500:e19:v1,,,,f noun
OM,9276,baudhi,"the Buddha, the ninth incarnation of Lord Viṣṇu.",बौधि,,,"tulpule1999[p. 501, entry 11]",,Sk. buddha,tulpule:p501:e11:v1,,,,m noun
OM,9194,baula,the dark half of a month; the fortnight of the waning moon.,बौल,,,"tulpule1999[p. 501, entry 13]",,Sk. bahula/cf. baüḷa,tulpule:p501:e13:v1,,,,m noun
OM,9187,bauhasa,multitudinous.,बौहस,,,"tulpule1999[p. 501, entry 17]",,Sk. bahu-/cf. bahuvasa,tulpule:p501:e17:v1,,,,adj
OM,9187,bauhasapaṇa,erudition.,बौहसपण,,,"tulpule1999[p. 501, entry 18]",,Sk. bahu-,tulpule:p501:e18:v1,,,,n noun
OM,9187,bauhē,for the most part; mostly.,बौहे,,,"tulpule1999[p. 501, entry 19]",,Sk. bahu-/cf. bahuva,tulpule:p501:e19:v1,,,,adv
OM,9187,bauhēṁ,for the most part; mostly.,बौहें,,,"tulpule1999[p. 501, entry 19]",,Sk. bahu-/cf. bahuva,tulpule:p501:e19:v2,tulpule:p501:e19:v1,,,adv
OM,9327,brāhmaṇa,a Brāhmaṇa woman's husband.,ब्राह्मण,,,"tulpule1999[p. 502, entry 18]",,Sk.,tulpule:p502:e18:v1,,,,m noun
OM,r33,bhakaṇē,to criticize; to censure.; to speak outrageously.,भकणे,,,"tulpule1999[p. 503, entry 1]",,Sk. √bhaṣ,tulpule:p503:e1:v1,,,,intr verb tr
OM,9331,bhakta,a devotee.,भक्त,,,"tulpule1999[p. 503, entry 2]",,Sk./cf. bhagata,tulpule:p503:e2:v1,,,,m noun
OM,9331,bhagata,a devotee.,भगत,,,"tulpule1999[p. 503, entry 18]",,Sk. bhakta/cf. bhakta,tulpule:p503:e18:v1,,,,m noun
OM,r30,bhañjaṇē,to destroy; to break.,भंजणे,,,"tulpule1999[p. 504, entry 14]",,Sk. √bhañj,tulpule:p504:e14:v1,,,,tr verb
OM,9360a,bhajana,devotion.; splitting.; a meal.,भजन,,,"tulpule1999[p. 504, entry 17]",,Sk.,tulpule:p504:e17:v1,,,,m n noun
OM,9366,bhaṭa,"a Brāhmaṇa; a Brāhmaṇa priest.; Bhaṭobāsa, or Nāgadeva, the first preceptor of the Mahānubhāva sect.",भट,,,"tulpule1999[p. 504, entry 20]",,Sk. bhaṭṭa,tulpule:p504:e20:v1,,,,m noun
OM,9371,bhaṇḍa,ridicule.,भंड,,,"tulpule1999[p. 505, entry 3]",,Sk.,tulpule:p505:e3:v1,,,,n noun
OM,r31,bhaṇaṇē,to say.,भणणे,,,"tulpule1999[p. 505, entry 18]",,Sk. √bhaṇ/cf. mhaṇaṇe,tulpule:p505:e18:v1,,,,tr verb
OM,r31,bhaṇēṁ,so it is said.,भणें,,,"tulpule1999[p. 505, entry 20]",,Sk. √bhaṇ,tulpule:p505:e20:v1,,,,tr verb
OM,9377,bhadra,a throne.; a balcony.; the hall of a royal court.; a temple or shrine of the deity Bhadreśvara.,भद्र,,,"tulpule1999[p. 506, entry 1]",,Sk.,tulpule:p506:e1:v1,,,,n noun
OM,9390,bhayāsura,dreadful.,भयासुर,,,"tulpule1999[p. 506, entry 8]",,Sk. bhaya-/cf. bhāsura; bhyāsura,tulpule:p506:e8:v1,,,,adj
OM,9390,bhayēṁ,fear.,भयें,,,"tulpule1999[p. 506, entry 9]",,Sk. bhaya,tulpule:p506:e9:v1,,,,n noun
OM,9393,bhara,intensity; excess.; a heap; a stack.,भर,,,"tulpule1999[p. 506, entry 10]",,Sk./cf. bharā,tulpule:p506:e10:v1,,,,m noun
OM,9395,bharaṇa,the act of filling something.; the span of life.,भरण,,,"tulpule1999[p. 506, entry 12]",,Sk.,tulpule:p506:e12:v1,,,,n noun
OM,9395,bharaṇā,a milking pot.,भरणा,,,"tulpule1999[p. 506, entry 14]",,Sk. bharaṇa-/cf. bharaṇẽ,tulpule:p506:e14:v1,,,,m noun
OM,9396,bharaṇī,provisions.; fullness.,भरणी,,,"tulpule1999[p. 506, entry 16]",,Sk.,tulpule:p506:e16:v1,,,,f noun
OM,9395,bharaṇēṁ,a milk pot.,भरणें,,,"tulpule1999[p. 506, entry 19]",,Sk. bharaṇa-/cf. bharaṇā,tulpule:p506:e19:v1,,,,n noun
OM,9460a,bharata,the Mahābhārata.,भरत,,,"tulpule1999[p. 506, entry 20]",,Sk. bhārata/cf. bhārata; bhāratha,tulpule:p506:e20:v1,,,,n noun
OM,11950,bharavasā,certainty; assurance.,भरवसा,,,"tulpule1999[p. 507, entry 7]",,Sk. viśrambha?/cf. bharvasā,tulpule:p507:e7:v1,,,,m noun
OM,11950,bharaṁvasā,certainty; assurance.,भरंवसा,,,"tulpule1999[p. 507, entry 7]",,Sk. viśrambha?/cf. bharvasā,tulpule:p507:e7:v2,tulpule:p507:e7:v1,,,m noun
OM,11950,bharavasēna,definitely.,भरवसेन,,,"tulpule1999[p. 507, entry 8]",,Sk. viśrambha-?,tulpule:p507:e8:v1,,,,adv
OM,11950,bharavasēni,definitely.,भरवसेनि,,,"tulpule1999[p. 507, entry 8]",,Sk. viśrambha-?,tulpule:p507:e8:v2,tulpule:p507:e8:v1,,,adv
OM,9393,bharā,a heap.,भरा,,,"tulpule1999[p. 507, entry 10]",,Sk. bhara/cf. bhara,tulpule:p507:e10:v1,,,,m noun
OM,9393,bhari,throughout; fully.,भरि,,,"tulpule1999[p. 507, entry 13]",,Sk. bhara-/cf. bharī,tulpule:p507:e13:v1,,,,postp
OM,9393,bhariṁ,throughout; fully.,भरिं,,,"tulpule1999[p. 507, entry 13]",,Sk. bhara-/cf. bharī,tulpule:p507:e13:v2,tulpule:p507:e13:v1,,,postp
OM,9393,bharī,throughout; fully; filling.,भरी,,,"tulpule1999[p. 507, entry 18]",,Sk. bhara-/cf. bhari,tulpule:p507:e18:v1,,,,postp
OM,9393,bharōvarī,fullness.; provisions.; labour.,भरोवरी,,,"tulpule1999[p. 507, entry 22]",,Sk. bhara-,tulpule:p507:e22:v1,,,,f noun
OM,9393,bharōvarī,completely; relentlessly.; labouriously.,भरोवरी,,,"tulpule1999[p. 507, entry 23]",,Sk. bhara-,tulpule:p507:e23:v1,,,,adv
OM,9646,bharma,a wrong notion; an erroneous view.,भर्म,,,"tulpule1999[p. 508, entry 2]",,Sk. bhrama/cf. bhrama,tulpule:p508:e2:v1,,,,m noun
OM,9393,bhaṟyā,a measure of land (in Koṅkaṇī).,भऱ्या,,,"tulpule1999[p. 508, entry 3]",,Sk. bhara-,tulpule:p508:e3:v1,,,,m noun
OM,11950,bharvasā,certainty.,भर्वसा,,,"tulpule1999[p. 508, entry 4]",,Sk. viśrambha?/cf. bharavasā,tulpule:p508:e4:v1,,,,m noun
OM,9377,bhala,good; auspicious; beneficial.,भल,,,"tulpule1999[p. 508, entry 5]",,Sk. bhadra/cf. bhaḷa,tulpule:p508:e5:v1,,,,adj
OM,9182,bhalata,any.; anything.,भलत,,,"tulpule1999[p. 508, entry 7]",,Sk. bahala-/cf. bhaleta,tulpule:p508:e7:v1,,,,n adj noun
OM,9182,bhalatēutī,anywhere.,भलतेउती,,,"tulpule1999[p. 508, entry 8]",,Sk. bahala-/cf. bhalateute; bhaleteuta; bhalẽteutā,tulpule:p508:e8:v1,,,,adv
OM,9182,bhalatēutē,at random.,भलतेउते,,,"tulpule1999[p. 508, entry 9]",,Sk. bahala-/cf. bhalateutī; bhaleteuta; bhalẽteutā,tulpule:p508:e9:v1,,,,adv
OM,9182,bhalatēvhaḷā,at any time.,भलतेव्हळा,,,"tulpule1999[p. 508, entry 12]",,Sk. bahala-,tulpule:p508:e12:v1,,,,adv
OM,9182,bhalatēsaṇa,whatever; of any kind.,भलतेसण,,,"tulpule1999[p. 508, entry 14]",,Sk. bahala-/cf. bhaletesaṇa,tulpule:p508:e14:v1,,,,adj pron
OM,9182,bhalataisa,of any kind.,भलतैस,,,"tulpule1999[p. 508, entry 15]",,Sk. bahala-/cf. bhaletaisa,tulpule:p508:e15:v1,,,,adj
OM,9377,bhalāvaṇa,auspicious; beneficial.,भलावण,,,"tulpule1999[p. 508, entry 16]",,Sk. bhadra-,tulpule:p508:e16:v1,,,,adj
OM,9182,bhalēta,any.; anything.; in any way.,भलेत,,,"tulpule1999[p. 508, entry 17]",,Sk. bahala-/cf. bhalata,tulpule:p508:e17:v1,,,,n adj adv noun
OM,9182,bhalētēuta,random; arbitrary; nonsensical.,भलेतेउत,,,"tulpule1999[p. 508, entry 18]",,Sk. bahala-/cf. bhalateutī; bhalateute; bhalẽteutā,tulpule:p508:e18:v1,,,,adj
OM,9182,bhalēntēuta,random; arbitrary; nonsensical.,भलेंतेउत,,,"tulpule1999[p. 508, entry 18]",,Sk. bahala-/cf. bhalateutī; bhalateute; bhalẽteutā,tulpule:p508:e18:v2,tulpule:p508:e18:v1,,,adj
OM,9182,bhalēntēutā,at random.,भलेंतेउता,,,"tulpule1999[p. 508, entry 19]",,Sk. bahala-/cf. bhalateutī; bhalateute; bhaleteuta,tulpule:p508:e19:v1,,,,adv
OM,9182,bhalētēutēṁ,at random.,भलेतेउतें,,,"tulpule1999[p. 508, entry 19]",,Sk. bahala-/cf. bhalateutī; bhalateute; bhaleteuta,tulpule:p508:e19:v2,tulpule:p508:e19:v1,,,adv
OM,9182,bhalētētuka,any amount; however much.,भलेतेतुक,,,"tulpule1999[p. 508, entry 20]",,Sk. bahala-,tulpule:p508:e20:v1,,,,adj
OM,9182,bhalētēvhaḍa,to any extent; however much.,भलेतेव्हड,,,"tulpule1999[p. 509, entry 2]",,Sk. bahala-,tulpule:p509:e2:v1,,,,adj
OM,9182,bhalētēsaṇa,any; whatever.,भलेतेसण,,,"tulpule1999[p. 509, entry 4]",,Sk. bahala-/cf. bhala-tesaṇa,tulpule:p509:e4:v1,,,,adj
OM,9182,bhalētaisa,of any kind; of whatever kind.,भलेतैस,,,"tulpule1999[p. 509, entry 5]",,Sk. bahala-/cf. bhalataisa,tulpule:p509:e5:v1,,,,adj
OM,r38,bhavaṇḍaṇē,to revolve; to whirl; to roll.,भवंडणे,,,"tulpule1999[p. 509, entry 8]",,Sk. √bhram,tulpule:p509:e8:v1,,,,tr verb
OM,r38,bhavaṇḍilēpaṇa,the state of being rotated.,भवंडिलेपण,,,"tulpule1999[p. 509, entry 9]",,Sk. √bhram-,tulpule:p509:e9:v1,,,,n noun
OM,r38,bhavaṇḍī,giddiness; a fainting spell.,भवंडी,,,"tulpule1999[p. 509, entry 10]",,Sk. √bhram-,tulpule:p509:e10:v1,,,,f noun
OM,r54,bhavaṇē,to be born.,भवणे,,,"tulpule1999[p. 509, entry 11]",,Sk. √bhū,tulpule:p509:e11:v1,,,,intr verb
OM,r38,bhavaṇē,to go around and around.; to look around.,भवणे,,,"tulpule1999[p. 509, entry 12]",,Sk. √bhram,tulpule:p509:e12:v1,,,,intr verb
OM,r38,bhavaṇṇē,to go around and around.; to look around.,भवंणे,,,"tulpule1999[p. 509, entry 12]",,Sk. √bhram,tulpule:p509:e12:v2,tulpule:p509:e12:v1,,,intr verb
OM,r38,bhaṁvaṇē,to go around and around.; to look around.,भंवणे,,,"tulpule1999[p. 509, entry 12]",,Sk. √bhram,tulpule:p509:e12:v3,tulpule:p509:e12:v1,,,intr verb
OM,r38,bhavanta,around; surrounding; nearby.,भवंत,,,"tulpule1999[p. 509, entry 13]",,Sk. √bhram,tulpule:p509:e13:v1,,,,adj adv
OM,r38,bhaṁvata,around; surrounding; nearby.,भंवत,,,"tulpule1999[p. 509, entry 13]",,Sk. √bhram,tulpule:p509:e13:v2,tulpule:p509:e13:v1,,,adj adv
OM,r38,bhavantila,surrounding.,भवंतिल,,,"tulpule1999[p. 509, entry 14]",,Sk. √bhram-,tulpule:p509:e14:v1,,,,adj
OM,9647,bhavanī,a round (of a watchman).,भवनी,,,"tulpule1999[p. 509, entry 15]",,Sk. bhramaṇa-,tulpule:p509:e15:v1,,,,f noun
OM,r38,bhavā,a cycle; a turn; a lifetime.,भवा,,,"tulpule1999[p. 510, entry 4]",,Sk. √bhram-,tulpule:p510:e4:v1,,,,m noun
OM,r38,bhavinaṇē,to turn in a circle; to revolve; to spin.,भविनणे,,,"tulpule1999[p. 510, entry 7]",,Sk. √bhram,tulpule:p510:e7:v1,,,,intr verb
OM,9688,bhavai,an eyebrow.,भवै,,,"tulpule1999[p. 510, entry 9]",,Sk. bhrū,tulpule:p510:e9:v1,,,,f noun
OM,9425,bhasma,holy ashes.,भस्म,,,"tulpule1999[p. 510, entry 10]",,Sk. bhasman,tulpule:p510:e10:v1,,,,n noun
OM,9425,bhasmārā,a pot of holy ashes.,भस्मारा,,,"tulpule1999[p. 510, entry 12]",,Sk. bhasman,tulpule:p510:e12:v1,,,,m noun
OM,9377,bhaḷa,good; auspicious; beneficial.,भळ,,,"tulpule1999[p. 510, entry 14]",,Sk. bhadra/cf. bhala,tulpule:p510:e14:v1,,,,adj
OM,9344,bhakṣa,edible.,भक्ष,,,"tulpule1999[p. 510, entry 16]",,Sk. bhakṣya,tulpule:p510:e16:v1,,,,adj
OM,r25,bhakṣaṇē,to devour; to contain.,भक्षणे,,,"tulpule1999[p. 510, entry 17]",,Sk. √bhakṣ,tulpule:p510:e17:v1,,,,tr verb
OM,r38,bhāurēṁ,illusive; illusory; deceptive.,भाउरें,,,"tulpule1999[p. 510, entry 24]",,Sk. √bhram,tulpule:p510:e24:v1,,,,n adj
OM,9475,bhāō,loving faith.; a thought; a concept.,भाओ,,,"tulpule1999[p. 510, entry 25]",,Sk. bhāva/cf. bhāva,tulpule:p510:e25:v1,,,,m noun
OM,9475,bhāō,or.,भाओ,,,"tulpule1999[p. 510, entry 26]",,Sk. bhāva/cf. bhāvẽ,tulpule:p510:e26:v1,,,,conj
OM,9479,bhāka,a promise; an oath.; a forte; a particular sphere of expertise.; a term; language.; a saying.,भाक,,,"tulpule1999[p. 511, entry 2]",,Sk. bhāṣā/cf. bhākā; bhākha; bhāṣa; bhāṣā; bhāsa,tulpule:p511:e2:v1,,,,f noun
OM,r52,bhākaṇē,to ask for; to beg for.,भाकणे,,,"tulpule1999[p. 511, entry 3]",,Sk. √bhāṣ/cf. bhākhaṇe; bhāṣaṇe,tulpule:p511:e3:v1,,,,tr verb
OM,9479,bhākā,an oath; a promise.,भाका,,,"tulpule1999[p. 511, entry 6]",,Sk. bhāṣā/cf. bhāka; bhākha; bhāṣa; bhāṣā; bhāsa,tulpule:p511:e6:v1,,,,f noun
OM,9479,bhākha,a term; a word; something said.; an oath; a promise.,भाख,,,"tulpule1999[p. 511, entry 7]",,Sk. bhāṣā/cf. bhāka; bhākā; bhāṣa; bhāṣā; bhāsa,tulpule:p511:e7:v1,,,,f noun
OM,r52,bhākhaṇē,to speak about; to tell about; to narrate.; to forecast; to foretell.,भाखणे,,,"tulpule1999[p. 511, entry 10]",,Sk. √bhāṣ/cf. bhākaṇe; bhāṣaṇe,tulpule:p511:e10:v1,,,,tr verb
OM,r30,bhāgaṇē,"to get exhausted, tired.",भागणे,,,"tulpule1999[p. 511, entry 15]",,Sk. √bhañj,tulpule:p511:e15:v1,,,,intr verb
OM,9331,bhāgā,a friend; a fellow.,भागा,,,"tulpule1999[p. 511, entry 18]",,Sk. bhakta?,tulpule:p511:e18:v1,,,,m noun
OM,9432,bhāgīna,one who gets a share.,भागीन,,,"tulpule1999[p. 512, entry 2]",,Sk. bhāgin,tulpule:p512:e2:v1,,,,m noun
OM,r37,bhājaṇī,warmth.,भाजणी,,,"tulpule1999[p. 512, entry 7]",,Sk. √bhrajj-,tulpule:p512:e7:v1,,,,f noun
OM,9366,bhāṭa,a bard; a minstrel.,भाट,,,"tulpule1999[p. 512, entry 14]",,Sk. bhaṭṭa/cf. bhāṭā,tulpule:p512:e14:v1,,,,m noun
OM,9366,bhāṭā,a bard; a minstrel.,भाटा,,,"tulpule1999[p. 512, entry 16]",,Sk. bhaṭṭa/cf. bhāṭa,tulpule:p512:e16:v1,,,,m noun
