Bur,,bampfu,children,,,Donor form cited in Bashir's Khowar etymology: [< Bur. bampfu ‘children’s ball for playing foot-polo’ (L:1962: 44)],bashir2023,,Source form cited by Bashir: [< Bur. bampfu ‘children’s ball for playing foot-polo’ (L:1962: 44)],bashir:donor:Bur:391a74fa75,,,,source-form
Kho-Bashir-place-zondrangram,,ingár,for nothing,,,"contributors: Maula Nigah Nigah (MNN), woman storyteller in Chapali (WSiC), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:80b7d28808,,,,adv
Kho-Bashir-place-chapali,,ingár,for nothing,,,"contributors: Maula Nigah Nigah (MNN), woman storyteller in Chapali (WSiC), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:80b7d28808,,,,adv
Kho-Bashir-place-bang,,ingár,for nothing,,,"contributors: Maula Nigah Nigah (MNN), woman storyteller in Chapali (WSiC), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:80b7d28808,,,,adv
Kho-Bashir-place-balim,,íngut,horse,,,"contributors: Inayatullah Faizi (IF), Rahmat Akbar Khan Rahmat (RAKR), Mir Ahmed (MA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:7cc4386f8d,,,,n
Kho-Bashir-place-chapali,,íngut,horse,,,"contributors: Inayatullah Faizi (IF), Rahmat Akbar Khan Rahmat (RAKR), Mir Ahmed (MA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:7cc4386f8d,,,,n
Kho-Bashir-place-rayin,,íngut,horse,,,"contributors: Inayatullah Faizi (IF), Rahmat Akbar Khan Rahmat (RAKR), Mir Ahmed (MA)",bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:7cc4386f8d,,,,n
Kho-Bashir-place-bang,,iqrár korík,to acknowledge,,,contributors: Sher Wali Khan Aseer (SWKA),bashir2023[p. 69 (printed p. 56)],,[< Prs.],bashir:khowar:f01798496e,,,,tr verb
Kho-Bashir-place-bang,,iraní,rubber or plastic galoshes/overshoes,,,contributors: Sher Wali Khan Aseer (SWKA),bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:1e707d21ce,,,,n
Kho-Bashir-place-mastuj,,iraqí,"a type of embroidery in which the outline is first made with fine thread, then filled in with other threads. ít has a right and a wrong side.",,,contributors: Ismail Wali Akhgar (IWA),bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:a349649657,,,,n
Kho-Bashir-place-zondrangram,2459,-íri,bound nominal morpheme meaning,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 69 (printed p. 56)],,[< Skt. (T2459)],bashir:khowar:b3992b14e6,,,,n
Kho-Bashir-place-balim,,iskén,vertical decoration on a woman,,,contributors: Inayatullah Faizi (IF),bashir2023[p. 69 (printed p. 56)],,,bashir:khowar:c5be69274a,,,,n
Kho-Bashir-place-zondrangram,,iskí,heel,,,"contributors: Maula Nigah Nigah (MNN), Ismail Wali Akhgar (IWA), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF); source localities: Laspur",bashir2023[p. 70 (printed p. 57)],,"[< Bur. cf. hisk ‘wrist’?, ‘back of hand’ (Lorimer 1938: 204]",bashir:khowar:cbdec599af,,bashir:donor:Bur:9e507b060d,,n loanword
Kho-Bashir-place-mastuj,,iskí,heel,,,"contributors: Maula Nigah Nigah (MNN), Ismail Wali Akhgar (IWA), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF); source localities: Laspur",bashir2023[p. 70 (printed p. 57)],,"[< Bur. cf. hisk ‘wrist’?, ‘back of hand’ (Lorimer 1938: 204]",bashir:khowar:cbdec599af,,bashir:donor:Bur:9e507b060d,,n loanword
Kho-Bashir-place-bang,,iskí,heel,,,"contributors: Maula Nigah Nigah (MNN), Ismail Wali Akhgar (IWA), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF); source localities: Laspur",bashir2023[p. 70 (printed p. 57)],,"[< Bur. cf. hisk ‘wrist’?, ‘back of hand’ (Lorimer 1938: 204]",bashir:khowar:cbdec599af,,bashir:donor:Bur:9e507b060d,,n loanword
Kho-Bashir-place-laspur,,iskí,heel,,,"contributors: Maula Nigah Nigah (MNN), Ismail Wali Akhgar (IWA), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF); source localities: Laspur",bashir2023[p. 70 (printed p. 57)],,"[< Bur. cf. hisk ‘wrist’?, ‘back of hand’ (Lorimer 1938: 204]",bashir:khowar:cbdec599af,,bashir:donor:Bur:9e507b060d,,n loanword
Kho-Bashir-place-balim,,iskí,heel,,,"contributors: Maula Nigah Nigah (MNN), Ismail Wali Akhgar (IWA), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF); source localities: Laspur",bashir2023[p. 70 (printed p. 57)],,"[< Bur. cf. hisk ‘wrist’?, ‘back of hand’ (Lorimer 1938: 204]",bashir:khowar:cbdec599af,,bashir:donor:Bur:9e507b060d,,n loanword
Kho-Bashir-place-zondrangram,,izgí,heel,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of iskí: izgí (Ghizar pronunc) IWA; izgí (Laspur),bashir:khowar:cbdec599af:variant:1,bashir:khowar:cbdec599af,,bashir:khowar:cbdec599af,sound-variant variant
Kho-Bashir-place-mastuj,,izgí,heel,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of iskí: izgí (Ghizar pronunc) IWA; izgí (Laspur),bashir:khowar:cbdec599af:variant:1,bashir:khowar:cbdec599af,,bashir:khowar:cbdec599af,sound-variant variant
Kho-Bashir-place-bang,,izgí,heel,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of iskí: izgí (Ghizar pronunc) IWA; izgí (Laspur),bashir:khowar:cbdec599af:variant:1,bashir:khowar:cbdec599af,,bashir:khowar:cbdec599af,sound-variant variant
Kho-Bashir-place-laspur,,izgí,heel,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of iskí: izgí (Ghizar pronunc) IWA; izgí (Laspur),bashir:khowar:cbdec599af:variant:1,bashir:khowar:cbdec599af,,bashir:khowar:cbdec599af,sound-variant variant
Kho-Bashir-place-balim,,izgí,heel,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of iskí: izgí (Ghizar pronunc) IWA; izgí (Laspur),bashir:khowar:cbdec599af:variant:1,bashir:khowar:cbdec599af,,bashir:khowar:cbdec599af,sound-variant variant
Kho-Bashir-place-zondrangram,,iskío léy,blood of the heel,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskí,bashir:khowar:cbdec599af:subentry:1,,,bashir:khowar:cbdec599af,n derived
Kho-Bashir-place-mastuj,,iskío léy,blood of the heel,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskí,bashir:khowar:cbdec599af:subentry:1,,,bashir:khowar:cbdec599af,n derived
Kho-Bashir-place-bang,,iskío léy,blood of the heel,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskí,bashir:khowar:cbdec599af:subentry:1,,,bashir:khowar:cbdec599af,n derived
Kho-Bashir-place-laspur,,iskío léy,blood of the heel,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskí,bashir:khowar:cbdec599af:subentry:1,,,bashir:khowar:cbdec599af,n derived
Kho-Bashir-place-balim,,iskío léy,blood of the heel,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskí,bashir:khowar:cbdec599af:subentry:1,,,bashir:khowar:cbdec599af,n derived
Kho-Bashir-place-sor-laspur,,iskím,silk,,,"contributors: Muhammad Yousuf Shahzad (MYS), Inayatullah Faizi (IF)",bashir2023[p. 70 (printed p. 57)],,[< Ir. (M:1936)],bashir:khowar:d72d9910f6,,,,n
Kho-Bashir-place-balim,,iskím,silk,,,"contributors: Muhammad Yousuf Shahzad (MYS), Inayatullah Faizi (IF)",bashir2023[p. 70 (printed p. 57)],,[< Ir. (M:1936)],bashir:khowar:d72d9910f6,,,,n
Kho-Bashir-place-zondrangram,13638,iskóʋ,wooden peg,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Abdur Rauf (AR)",bashir2023[p. 70 (printed p. 57)],,"[< Skt., or possibly Ir. (M:1975) (T13638)]",bashir:khowar:8dfecc0efa,,,,n
Kho-Bashir-place-bang,13638,iskóʋ,wooden peg,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Abdur Rauf (AR)",bashir2023[p. 70 (printed p. 57)],,"[< Skt., or possibly Ir. (M:1975) (T13638)]",bashir:khowar:8dfecc0efa,,,,n
Kho-Bashir-place-parwak,13638,iskóʋ,wooden peg,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Abdur Rauf (AR)",bashir2023[p. 70 (printed p. 57)],,"[< Skt., or possibly Ir. (M:1975) (T13638)]",bashir:khowar:8dfecc0efa,,,,n
Kho-Bashir-place-zondrangram,,kríži iskóʋ,"wooden peg in the side of the ḍór in a water mill, to which a string is attached",,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:1,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-bang,,kríži iskóʋ,"wooden peg in the side of the ḍór in a water mill, to which a string is attached",,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:1,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-parwak,,kríži iskóʋ,"wooden peg in the side of the ḍór in a water mill, to which a string is attached",,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:1,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-zondrangram,,goró iskóʋ,growth on the sole of the foot,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:2,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-bang,,goró iskóʋ,growth on the sole of the foot,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:2,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-parwak,,goró iskóʋ,growth on the sole of the foot,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskóʋ,bashir:khowar:8dfecc0efa:subentry:2,,,bashir:khowar:8dfecc0efa,n derived
Kho-Bashir-place-bang,,iskúl,school,,,contributors: Sher Wali Khan Aseer (SWKA),bashir2023[p. 70 (printed p. 57)],,[< Eng.],bashir:khowar:c68e74dcd9,,,,n
Kho-Bashir-place-bang,,iskulí,pupil in a school,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskúl,bashir:khowar:c68e74dcd9:subentry:1,,,bashir:khowar:c68e74dcd9,n derived
Kho-Bashir-place-zondrangram,,iskúrdi,short,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 70 (printed p. 57)],,[< Ir. (M:1936)],bashir:khowar:3dc6f27dd9,,,,adj
Kho-Bashir-place-bang,,iskúrdi,short,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 70 (printed p. 57)],,[< Ir. (M:1936)],bashir:khowar:3dc6f27dd9,,,,adj
Kho-Bashir-place-zondrangram,,iskurdí,shortness,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskúrdi,bashir:khowar:3dc6f27dd9:subentry:1,,,bashir:khowar:3dc6f27dd9,n derived
Kho-Bashir-place-bang,,iskurdí,shortness,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskúrdi,bashir:khowar:3dc6f27dd9:subentry:1,,,bashir:khowar:3dc6f27dd9,n derived
Kho-Bashir-place-bang,13650,iskuṭík,to shrink,,,contributors: Sher Wali Khan Aseer (SWKA),bashir2023[p. 70 (printed p. 57)],,[< Skt. (T13650)],bashir:khowar:ff6c7605cd,,,,intr verb
Kho-Bashir-place-bang,,iskuṭéik,to shrink (something),,,,bashir2023[p. 70 (printed p. 57)],,Subentry of iskuṭík,bashir:khowar:ff6c7605cd:subentry:1,,,bashir:khowar:ff6c7605cd,tr verb derived
Kho-Bashir-place-zondrangram,13785,isnár¹,body,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13785)],bashir:khowar:fb56921df2,,,,n
Kho-Bashir-place-zondrangram,,isnár²,leather bag for grain containing approximately 1 ʋáɫu,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:fb56921df2,,,,n
Kho-Bashir-place-zondrangram,,ispá,we,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973)],bashir:khowar:57a1db484c,,,,
Kho-Bashir-place-warijun,,ispaník,to fill in with earth or soil,,,"contributors: Mukarram Shah (MS), Rahmat Akbar Khan Rahmat (RAKR), Muhammad Arap Khan (MAK)",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:b4a321c3b2,,,,tr verb
Kho-Bashir-place-chapali,,ispaník,to fill in with earth or soil,,,"contributors: Mukarram Shah (MS), Rahmat Akbar Khan Rahmat (RAKR), Muhammad Arap Khan (MAK)",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:b4a321c3b2,,,,tr verb
Kho-Bashir-place-sor-rech,,ispaník,to fill in with earth or soil,,,"contributors: Mukarram Shah (MS), Rahmat Akbar Khan Rahmat (RAKR), Muhammad Arap Khan (MAK)",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:b4a321c3b2,,,,tr verb
Kho-Bashir-place-warijun,,ispanárum,things with which to fill in an abutment or terrace wall,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:1,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-chapali,,ispanárum,things with which to fill in an abutment or terrace wall,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:1,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-sor-rech,,ispanárum,things with which to fill in an abutment or terrace wall,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:1,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-warijun,,ispanónu,scree slope,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:2,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-chapali,,ispanónu,scree slope,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:2,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-sor-rech,,ispanónu,scree slope,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispaník,bashir:khowar:b4a321c3b2:subentry:2,,,bashir:khowar:b4a321c3b2,n derived
Kho-Bashir-place-zondrangram,,isprázg,ceiling (from inside),,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,[< Wakhi (M:1936)],bashir:khowar:581a5bee30,,,,n
Kho-Bashir-place-zondrangram,,isprú,blossom(s),,,"contributors: Maula Nigah Nigah (MNN), Inayatullah Faizi (IF)",bashir2023[p. 70 (printed p. 57)],,[< Wakhi (M:1936)],bashir:khowar:d5cf35fe32,,,,n
Kho-Bashir-place-balim,,isprú,blossom(s),,,"contributors: Maula Nigah Nigah (MNN), Inayatullah Faizi (IF)",bashir2023[p. 70 (printed p. 57)],,[< Wakhi (M:1936)],bashir:khowar:d5cf35fe32,,,,n
Kho-Bashir-place-zondrangram,13913,ispusár,sister (younger),,,"contributors: Maula Nigah Nigah (MNN), Inayatullah Faizi (IF), Muhammad Yousuf Shahzad (MYS), Rahmat Karim Baig (RKB)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13913)],bashir:khowar:1a5b7e7d5f,,,,n
Kho-Bashir-place-balim,13913,ispusár,sister (younger),,,"contributors: Maula Nigah Nigah (MNN), Inayatullah Faizi (IF), Muhammad Yousuf Shahzad (MYS), Rahmat Karim Baig (RKB)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13913)],bashir:khowar:1a5b7e7d5f,,,,n
Kho-Bashir-place-sor-laspur,13913,ispusár,sister (younger),,,"contributors: Maula Nigah Nigah (MNN), Inayatullah Faizi (IF), Muhammad Yousuf Shahzad (MYS), Rahmat Karim Baig (RKB)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13913)],bashir:khowar:1a5b7e7d5f,,,,n
Kho-Bashir-place-zondrangram,,ispsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:1,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-balim,,ispsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:1,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-sor-laspur,,ispsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:1,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-zondrangram,,istsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:2,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-balim,,istsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:2,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-sor-laspur,,istsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:2,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-zondrangram,,isptsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:3,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-balim,,isptsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:3,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-sor-laspur,,isptsár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:3,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-zondrangram,,isprár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:4,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-balim,,isprár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:4,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-sor-laspur,,isprár,sister (younger),,,,bashir2023[p. 70 (printed p. 57)],,"Other pronunciation of ispusár: ispsár, istsár, isptsár (IF), isprár (MYS)",bashir:khowar:1a5b7e7d5f:variant:4,bashir:khowar:1a5b7e7d5f,,bashir:khowar:1a5b7e7d5f,sound-variant variant
Kho-Bashir-place-zondrangram,,ispusargíni,sisters,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispusár,bashir:khowar:1a5b7e7d5f:subentry:1,,,bashir:khowar:1a5b7e7d5f,pl n derived
Kho-Bashir-place-balim,,ispusargíni,sisters,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispusár,bashir:khowar:1a5b7e7d5f:subentry:1,,,bashir:khowar:1a5b7e7d5f,pl n derived
Kho-Bashir-place-sor-laspur,,ispusargíni,sisters,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of ispusár,bashir:khowar:1a5b7e7d5f:subentry:1,,,bashir:khowar:1a5b7e7d5f,pl n derived
Kho-Bashir-place-bang,,istáč,village in lower Yarkhun,,,"contributors: Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:1ae00d0710,,,,n
Kho-Bashir-place-chapali,,istáč,village in lower Yarkhun,,,"contributors: Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:1ae00d0710,,,,n
Kho-Bashir-place-bang,,istačikán,"variety of apple, large, slightly sour",,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istáč,bashir:khowar:1ae00d0710:subentry:1,,,bashir:khowar:1ae00d0710,n derived
Kho-Bashir-place-chapali,,istačikán,"variety of apple, large, slightly sour",,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istáč,bashir:khowar:1ae00d0710:subentry:1,,,bashir:khowar:1ae00d0710,n derived
Kho-Bashir-place-zondrangram,13686,istán,roof of traditional mud brick house (seen from outside),,,"contributors: Maula Nigah Nigah (MNN), Mir Ahmed (MA)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (T13686)],bashir:khowar:10522c286b,,,,n
Kho-Bashir-place-rayin,13686,istán,roof of traditional mud brick house (seen from outside),,,"contributors: Maula Nigah Nigah (MNN), Mir Ahmed (MA)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (T13686)],bashir:khowar:10522c286b,,,,n
Kho-Bashir-place-zondrangram,,istán dreék,to throw/shovel snow from the roof,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istán,bashir:khowar:10522c286b:subentry:1,,,bashir:khowar:10522c286b,tr verb derived
Kho-Bashir-place-rayin,,istán dreék,to throw/shovel snow from the roof,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istán,bashir:khowar:10522c286b:subentry:1,,,bashir:khowar:10522c286b,tr verb derived
Kho-Bashir-place-zondrangram,13713,istári,star,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,[< Ir. (M:1936) or Skt. (M:1973) (T13713)],bashir:khowar:be43a69ff9,,,,n
Kho-Bashir-place-zondrangram,,istáre,stars,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istári,bashir:khowar:be43a69ff9:subentry:1,,,bashir:khowar:be43a69ff9,pl n derived
Kho-Bashir-place-zondrangram,,istáʋ,stubble of crop after it has been cut,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK); source localities: Parwak",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:f3fb7efaa8,,,,n
Kho-Bashir-place-sor-rech,,istáʋ,stubble of crop after it has been cut,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK); source localities: Parwak",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:f3fb7efaa8,,,,n
Kho-Bashir-place-parwak,,istáʋ,stubble of crop after it has been cut,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK); source localities: Parwak",bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:f3fb7efaa8,,,,n
Kho-Bashir-place-zondrangram,,istóʋ,stubble of crop after it has been cut,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of istáʋ: istóʋ (Parwak),bashir:khowar:f3fb7efaa8:variant:1,bashir:khowar:f3fb7efaa8,,bashir:khowar:f3fb7efaa8,sound-variant variant
Kho-Bashir-place-sor-rech,,istóʋ,stubble of crop after it has been cut,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of istáʋ: istóʋ (Parwak),bashir:khowar:f3fb7efaa8:variant:1,bashir:khowar:f3fb7efaa8,,bashir:khowar:f3fb7efaa8,sound-variant variant
Kho-Bashir-place-parwak,,istóʋ,stubble of crop after it has been cut,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of istáʋ: istóʋ (Parwak),bashir:khowar:f3fb7efaa8:variant:1,bashir:khowar:f3fb7efaa8,,bashir:khowar:f3fb7efaa8,sound-variant variant
Kho-Bashir-place-zondrangram,,istaʋsík,"to bad-mouth someone, i.e. say bad things about someone",,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 70 (printed p. 57)],,,bashir:khowar:9a980df5e4,,,,intr verb
Kho-Bashir-place-balim,13685,istérum,boards laid breadthwise across the naxdáru,,,"contributors: Inayatullah Faizi (IF), Mir Ahmed (MA)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (T13685)],bashir:khowar:32fff38e48,,,,n
Kho-Bashir-place-rayin,13685,istérum,boards laid breadthwise across the naxdáru,,,"contributors: Inayatullah Faizi (IF), Mir Ahmed (MA)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (T13685)],bashir:khowar:32fff38e48,,,,n
Kho-Bashir-place-balim,,istírum,boards laid breadthwise across the naxdáru,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of istérum: istírum (MA),bashir:khowar:32fff38e48:variant:1,bashir:khowar:32fff38e48,,bashir:khowar:32fff38e48,sound-variant variant
Kho-Bashir-place-rayin,,istírum,boards laid breadthwise across the naxdáru,,,,bashir2023[p. 70 (printed p. 57)],,Other pronunciation of istérum: istírum (MA),bashir:khowar:32fff38e48:variant:1,bashir:khowar:32fff38e48,,bashir:khowar:32fff38e48,sound-variant variant
Kho-Bashir-place-bang,13667,istoník,to groan (in pain),,,"contributors: Sher Wali Khan Aseer (SWKA), Gul Murad Khan Hasrat (GMKH)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13667)],bashir:khowar:38f0f40392,,,,intr verb
Kho-Bashir-place-parkusap,13667,istoník,to groan (in pain),,,"contributors: Sher Wali Khan Aseer (SWKA), Gul Murad Khan Hasrat (GMKH)",bashir2023[p. 70 (printed p. 57)],,[< Skt. (M:1973) (T13667)],bashir:khowar:38f0f40392,,,,intr verb
Kho-Bashir-place-bang,,istoneék,to cause to groan,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istoník,bashir:khowar:38f0f40392:subentry:1,,,bashir:khowar:38f0f40392,tr verb derived
Kho-Bashir-place-parkusap,,istoneék,to cause to groan,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istoník,bashir:khowar:38f0f40392:subentry:1,,,bashir:khowar:38f0f40392,tr verb derived
Kho-Bashir-place-bang,,šar istoník,to sigh heavily/ deeply,,,,bashir2023[p. 70 (printed p. 57)],,Subentry of istoník,bashir:khowar:38f0f40392:subentry:2,,,bashir:khowar:38f0f40392,intr verb derived
