M,,nimbu,lemon.,,,,"ghatage-kasargod1970[p. 153, entry 1]",,,ghatage-kasargod1970:p153:e1,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,niščəyə kə:ri,"to decide,",,,,"ghatage-kasargod1970[p. 153, entry 2]",,,ghatage-kasargod1970:p153:e2,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nisa:ri,to slip.,,,,"ghatage-kasargod1970[p. 153, entry 3]",,,ghatage-kasargod1970:p153:e3,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ni:rikoțle,chicken pox.,,,,"ghatage-kasargod1970[p. 153, entry 4]",,,ghatage-kasargod1970:p153:e4,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ni:ruli,"onion,",,,,"ghatage-kasargod1970[p. 153, entry 5]",,,ghatage-kasargod1970:p153:e5,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ni:li,blue.,,,,"ghatage-kasargod1970[p. 153, entry 6]",,,ghatage-kasargod1970:p153:e6,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nunnu,lip,,,,"ghatage-kasargod1970[p. 153, entry 7]",,,ghatage-kasargod1970:p153:e7,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ne:yi,river.,,,,"ghatage-kasargod1970[p. 153, entry 8]",,,ghatage-kasargod1970:p153:e8,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,neyi pərtonče,flood.,,,,"ghatage-kasargod1970[p. 153, entry 9]",,,ghatage-kasargod1970:p153:e9,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,neyo,smooth.,,,,"ghatage-kasargod1970[p. 153, entry 10]",,,ghatage-kasargod1970:p153:e10,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nəyə,smooth.,,,,"ghatage-kasargod1970[p. 153, entry 10]",,,ghatage-kasargod1970:p153:e10:variant:1,ghatage-kasargod1970:p153:e10,,ghatage-kasargod1970:p153:e10,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,ne:si,"to wear,",,,,"ghatage-kasargod1970[p. 153, entry 11]",,,ghatage-kasargod1970:p153:e11,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nove,new.,,,,"ghatage-kasargod1970[p. 153, entry 12]",,,ghatage-kasargod1970:p153:e12,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nove,new.,,,,"ghatage-kasargod1970[p. 153, entry 12]",,,ghatage-kasargod1970:p153:e12:variant:1,ghatage-kasargod1970:p153:e12,,ghatage-kasargod1970:p153:e12,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,novri,bride,,,,"ghatage-kasargod1970[p. 153, entry 13]",,,ghatage-kasargod1970:p153:e13,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,novrə,bridegroom.,,,,"ghatage-kasargod1970[p. 153, entry 14]",,,ghatage-kasargod1970:p153:e14,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,novvu,nine.,,,,"ghatage-kasargod1970[p. 153, entry 15]",,,ghatage-kasargod1970:p153:e15,,,,num dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,no:țt,to pick up.,,,,"ghatage-kasargod1970[p. 153, entry 16]",,,ghatage-kasargod1970:p153:e16,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nə:ṭə,aim.,,,,"ghatage-kasargod1970[p. 153, entry 17]",,,ghatage-kasargod1970:p153:e17,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nə: to to: vu,to take aim.,,,,"ghatage-kasargod1970[p. 153, entry 18]",,,ghatage-kasargod1970:p153:e18,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,nore,foam.,,,,"ghatage-kasargod1970[p. 153, entry 19]",,,ghatage-kasargod1970:p153:e19,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pəttt,girdle.,,,,"ghatage-kasargod1970[p. 153, entry 20]",,,ghatage-kasargod1970:p153:e20,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pədlɛ,cradle.,,,,"ghatage-kasargod1970[p. 153, entry 21]",,,ghatage-kasargod1970:p153:e21,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pəddyə sa:ŋgɨ,to sing.,,,,"ghatage-kasargod1970[p. 153, entry 22]",,,ghatage-kasargod1970:p153:e22,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pərati,"to turn,",,,,"ghatage-kasargod1970[p. 153, entry 23]",,,ghatage-kasargod1970:p153:e23,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pərikša kə:ri,"to test, to examine.",,,,"ghatage-kasargod1970[p. 153, entry 24]",,,ghatage-kasargod1970:p153:e24,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pəriyə,stream.,,,,"ghatage-kasargod1970[p. 153, entry 25]",,,ghatage-kasargod1970:p153:e25,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pəsəri,to spread.,,,,"ghatage-kasargod1970[p. 153, entry 26]",,,ghatage-kasargod1970:p153:e26,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pili,plank,,,,"ghatage-kasargod1970[p. 153, entry 27]",,,ghatage-kasargod1970:p153:e27,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pakuru,bird.,,,,"ghatage-kasargod1970[p. 153, entry 28]",,,ghatage-kasargod1970:p153:e28,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pakoru,bird.,,,,"ghatage-kasargod1970[p. 153, entry 28]",,,ghatage-kasargod1970:p153:e28:variant:1,ghatage-kasargod1970:p153:e28,,ghatage-kasargod1970:p153:e28,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,pakɛ,roof.,,,,"ghatage-kasargod1970[p. 153, entry 29]",,,ghatage-kasargod1970:p153:e29,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pakka,quickly.,,,,"ghatage-kasargod1970[p. 153, entry 30]",,,ghatage-kasargod1970:p153:e30,,,,adv dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pakli,petal.,,,,"ghatage-kasargod1970[p. 153, entry 31]",,,ghatage-kasargod1970:p153:e31,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,paččēč,"green, raw.",,,,"ghatage-kasargod1970[p. 153, entry 32]",,,ghatage-kasargod1970:p153:e32,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pațtaņe,"town, city.",,,,"ghatage-kasargod1970[p. 153, entry 33]",,,ghatage-kasargod1970:p153:e33,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pațloņi,behind.,,,,"ghatage-kasargod1970[p. 153, entry 34]",,,ghatage-kasargod1970:p153:e34,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pațloņi ja,to follow.,,,,"ghatage-kasargod1970[p. 153, entry 35]",,,ghatage-kasargod1970:p153:e35,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,padi,female calf.,,,,"ghatage-kasargod1970[p. 153, entry 36]",,,ghatage-kasargod1970:p153:e36,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,padə,calf i,,,,"ghatage-kasargod1970[p. 153, entry 37]",,,ghatage-kasargod1970:p153:e37,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,paņi,water.,,,,"ghatage-kasargod1970[p. 153, entry 38]",,,ghatage-kasargod1970:p153:e38,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,panņdrə,white.,,,,"ghatage-kasargod1970[p. 154, entry 1]",,,ghatage-kasargod1970:p154:e1,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,paņņoru,plough share.,,,,"ghatage-kasargod1970[p. 154, entry 2]",,,ghatage-kasargod1970:p154:e2,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,panneri,rose.,,,,"ghatage-kasargod1970[p. 154, entry 3]",,,ghatage-kasargod1970:p154:e3,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,papačə,poor.,,,,"ghatage-kasargod1970[p. 154, entry 4]",,,ghatage-kasargod1970:p154:e4,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pãyãči tikli,sole.,,,,"ghatage-kasargod1970[p. 154, entry 5]",,,ghatage-kasargod1970:p154:e5,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pãyãčki:lł,ankle.,,,,"ghatage-kasargod1970[p. 154, entry 6]",,,ghatage-kasargod1970:p154:e6,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pãyãčɛ mundarə,heel.,,,,"ghatage-kasargod1970[p. 154, entry 7]",,,ghatage-kasargod1970:p154:e7,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pãyāce bəo:țt,toe.,,,,"ghatage-kasargod1970[p. 154, entry 8]",,,ghatage-kasargod1970:p154:e8,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pãyãčɛ mu:ndu,foot.,,,,"ghatage-kasargod1970[p. 154, entry 9]",,,ghatage-kasargod1970:p154:e9,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,payilva:ni,wrestler.,,,,"ghatage-kasargod1970[p. 154, entry 10]",,,ghatage-kasargod1970:p154:e10,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,payjamu,pajama.,,,,"ghatage-kasargod1970[p. 154, entry 11]",,,ghatage-kasargod1970:p154:e11,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,parode,screen.,,,,"ghatage-kasargod1970[p. 154, entry 12]",,,ghatage-kasargod1970:p154:e12,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,parki,to scratch.,,,,"ghatage-kasargod1970[p. 154, entry 13]",,,ghatage-kasargod1970:p154:e13,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,parpi,"to creep, to flow.",,,,"ghatage-kasargod1970[p. 154, entry 14]",,,ghatage-kasargod1970:p154:e14,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,palaha:ri,breakfast.,,,,"ghatage-kasargod1970[p. 154, entry 15]",,,ghatage-kasargod1970:p154:e15,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,palla,lake.,,,,"ghatage-kasargod1970[p. 154, entry 16]",,,ghatage-kasargod1970:p154:e16,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,palli,house lizard.,,,,"ghatage-kasargod1970[p. 154, entry 17]",,,ghatage-kasargod1970:p154:e17,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,palle,cradle.,,,,"ghatage-kasargod1970[p. 154, entry 18]",,,ghatage-kasargod1970:p154:e18,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pavdəri,powder.,,,,"ghatage-kasargod1970[p. 154, entry 19]",,,ghatage-kasargod1970:p154:e19,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:kɨ,wing.,,,,"ghatage-kasargod1970[p. 154, entry 20]",,,ghatage-kasargod1970:p154:e20,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:kɨ ǰo:ḍɨ,to flutter.,,,,"ghatage-kasargod1970[p. 154, entry 21]",,,ghatage-kasargod1970:p154:e21,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:ti,back.,,,,"ghatage-kasargod1970[p. 154, entry 22]",,,ghatage-kasargod1970:p154:e22,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:ņi,leaf.,,,,"ghatage-kasargod1970[p. 154, entry 23]",,,ghatage-kasargod1970:p154:e23,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:te,butterfly.,,,,"ghatage-kasargod1970[p. 154, entry 24]",,,ghatage-kasargod1970:p154:e24,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:di,fart.,,,,"ghatage-kasargod1970[p. 154, entry 25]",,,ghatage-kasargod1970:p154:e25,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:nči,five.,,,,"ghatage-kasargod1970[p. 154, entry 26]",,,ghatage-kasargod1970:p154:e26,,,,num dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:pi uapa:pu,poor.,,,,"ghatage-kasargod1970[p. 154, entry 27]",,,ghatage-kasargod1970:p154:e27,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:maji,moss.,,,,"ghatage-kasargod1970[p. 154, entry 28]",,,ghatage-kasargod1970:p154:e28,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pã:ytaapã:i,leg.,,,,"ghatage-kasargod1970[p. 154, entry 29]",,,ghatage-kasargod1970:p154:e29,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:ya,foundation.,,,,"ghatage-kasargod1970[p. 154, entry 30]",,,ghatage-kasargod1970:p154:e30,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:ykane,privy.,,,,"ghatage-kasargod1970[p. 154, entry 31]",,,ghatage-kasargod1970:p154:e31,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:rivala,pigeon.,,,,"ghatage-kasargod1970[p. 154, entry 32]",,,ghatage-kasargod1970:p154:e32,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:li,root.,,,,"ghatage-kasargod1970[p. 154, entry 33]",,,ghatage-kasargod1970:p154:e33,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:laki,palanquin.,,,,"ghatage-kasargod1970[p. 154, entry 34]",,,ghatage-kasargod1970:p154:e34,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:vi,to reach.,,,,"ghatage-kasargod1970[p. 154, entry 35]",,,ghatage-kasargod1970:p154:e35,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pa:vst uapa:ysu,rain.,,,,"ghatage-kasargod1970[p. 154, entry 36]",,,ghatage-kasargod1970:p154:e36,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pikasɨ,pick axe.,,,,"ghatage-kasargod1970[p. 154, entry 37]",,,ghatage-kasargod1970:p154:e37,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pikɛ,ripe.,,,,"ghatage-kasargod1970[p. 154, entry 38]",,,ghatage-kasargod1970:p154:e38,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pi:kɛ,ripe.,,,,"ghatage-kasargod1970[p. 154, entry 38]",,,ghatage-kasargod1970:p154:e38:variant:1,ghatage-kasargod1970:p154:e38,,ghatage-kasargod1970:p154:e38,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,piņgaņi,small bowl,,,,"ghatage-kasargod1970[p. 155, entry 1]",,,ghatage-kasargod1970:p155:e1,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pittəle,brass.,,,,"ghatage-kasargod1970[p. 155, entry 2]",,,ghatage-kasargod1970:p155:e2,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pitti,þile.,,,,"ghatage-kasargod1970[p. 155, entry 3]",,,ghatage-kasargod1970:p155:e3,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pint,to tear.,,,,"ghatage-kasargod1970[p. 155, entry 4]",,,ghatage-kasargod1970:p155:e4,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pinni,pin.,,,,"ghatage-kasargod1970[p. 155, entry 5]",,,ghatage-kasargod1970:p155:e5,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pimpəlu,pihal tree.,,,,"ghatage-kasargod1970[p. 155, entry 6]",,,ghatage-kasargod1970:p155:e6,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pilmpəți,to wring.,,,,"ghatage-kasargod1970[p. 155, entry 7]",,,ghatage-kasargod1970:p155:e7,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pi:țt,"flour.,",,,,"ghatage-kasargod1970[p. 155, entry 8]",,,ghatage-kasargod1970:p155:e8,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pi:nst,"feather,",,,,"ghatage-kasargod1970[p. 155, entry 9]",,,ghatage-kasargod1970:p155:e9,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pugou,to swell.,,,,"ghatage-kasargod1970[p. 155, entry 10]",,,ghatage-kasargod1970:p155:e10,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pukkoțu,"useless, lazy.",,,,"ghatage-kasargod1970[p. 155, entry 11]",,,ghatage-kasargod1970:p155:e11,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,puja kə:rt,to worship.,,,,"ghatage-kasargod1970[p. 155, entry 12]",,,ghatage-kasargod1970:p155:e12,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,puțou,"to break,",,,,"ghatage-kasargod1970[p. 155, entry 13]",,,ghatage-kasargod1970:p155:e13,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pude ǰa,to lead.,,,,"ghatage-kasargod1970[p. 155, entry 14]",,,ghatage-kasargod1970:p155:e14,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,purss,a kind of reptile.,,,,"ghatage-kasargod1970[p. 155, entry 15]",,,ghatage-kasargod1970:p155:e15,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pulači ma:li,garland.,,,,"ghatage-kasargod1970[p. 155, entry 16]",,,ghatage-kasargod1970:p155:e16,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,puloņu,sand.,,,,"ghatage-kasargod1970[p. 155, entry 17]",,,ghatage-kasargod1970:p155:e17,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pulli,grand chind.,,,,"ghatage-kasargod1970[p. 155, entry 18]",,,ghatage-kasargod1970:p155:e18,,,,noun m n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pusla:ri,fisherman.,,,,"ghatage-kasargod1970[p. 155, entry 19]",,,ghatage-kasargod1970:p155:e19,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pu,pus.,,,,"ghatage-kasargod1970[p. 155, entry 20]",,,ghatage-kasargod1970:p155:e20,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pu:yki,to blow.,,,,"ghatage-kasargod1970[p. 155, entry 21]",,,ghatage-kasargod1970:p155:e21,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pu:tu,"son, nephew.",,,,"ghatage-kasargod1970[p. 155, entry 22]",,,ghatage-kasargod1970:p155:e22,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pu:rɨ,to bury.,,,,"ghatage-kasargod1970[p. 155, entry 23]",,,ghatage-kasargod1970:p155:e23,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,puli,flower.,,,,"ghatage-kasargod1970[p. 155, entry 24]",,,ghatage-kasargod1970:p155:e24,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pu:sɨ,to wipe.,,,,"ghatage-kasargod1970[p. 155, entry 25]",,,ghatage-kasargod1970:p155:e25,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,peṭou,"to burn, to light.",,,,"ghatage-kasargod1970[p. 155, entry 26]",,,ghatage-kasargod1970:p155:e26,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,petti,box.,,,,"ghatage-kasargod1970[p. 155, entry 27]",,,ghatage-kasargod1970:p155:e27,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pedivnpe:di,verandah.,,,,"ghatage-kasargod1970[p. 155, entry 28]",,,ghatage-kasargod1970:p155:e28,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pe:ņndi,oil cake.,,,,"ghatage-kasargod1970[p. 155, entry 29]",,,ghatage-kasargod1970:p155:e29,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pe:rulu,guava.,,,,"ghatage-kasargod1970[p. 155, entry 30]",,,ghatage-kasargod1970:p155:e30,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pɛu,"to float, to swim.",,,,"ghatage-kasargod1970[p. 155, entry 31]",,,ghatage-kasargod1970:p155:e31,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,peyka:tt,waist.,,,,"ghatage-kasargod1970[p. 155, entry 32]",,,ghatage-kasargod1970:p155:e32,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pentti,pant.,,,,"ghatage-kasargod1970[p. 155, entry 33]",,,ghatage-kasargod1970:p155:e33,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pɛ:ṇṭɛ,bazar.,,,,"ghatage-kasargod1970[p. 155, entry 34]",,,ghatage-kasargod1970:p155:e34,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,poggəalt,to scatter.,,,,"ghatage-kasargod1970[p. 155, entry 35]",,,ghatage-kasargod1970:p155:e35,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,potto,deaf: comp: nard ę,,,,"ghatage-kasargod1970[p. 155, entry 36]",,,ghatage-kasargod1970:p155:e36,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ponosu,jackfruit.,,,,"ghatage-kasargod1970[p. 156, entry 1]",,,ghatage-kasargod1970:p156:e1,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,podri,vagina.,,,,"ghatage-kasargod1970[p. 156, entry 2]",,,ghatage-kasargod1970:p156:e2,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,poroti,to fall.,,,,"ghatage-kasargod1970[p. 156, entry 3]",,,ghatage-kasargod1970:p156:e3,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,porlu,"fine, pretty.",,,,"ghatage-kasargod1970[p. 156, entry 4]",,,ghatage-kasargod1970:p156:e4,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,polige kə:ri,to weave.,,,,"ghatage-kasargod1970[p. 156, entry 5]",,,ghatage-kasargod1970:p156:e5,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:di,"to fall,",,,,"ghatage-kasargod1970[p. 156, entry 6]",,,ghatage-kasargod1970:p156:e6,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:nči,to pinch.,,,,"ghatage-kasargod1970[p. 156, entry 7]",,,ghatage-kasargod1970:p156:e7,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:pali,areca nut.,,,,"ghatage-kasargod1970[p. 156, entry 8]",,,ghatage-kasargod1970:p156:e8,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:rtiuaporati,to turn.,,,,"ghatage-kasargod1970[p. 156, entry 9]",,,ghatage-kasargod1970:p156:e9,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:li,scorpion.,,,,"ghatage-kasargod1970[p. 156, entry 10]",,,ghatage-kasargod1970:p156:e10,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:stimeni,postman.,,,,"ghatage-kasargod1970[p. 156, entry 11]",,,ghatage-kasargod1970:p156:e11,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pədə,bread.,,,,"ghatage-kasargod1970[p. 156, entry 12]",,,ghatage-kasargod1970:p156:e12,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,põ:u,parched rice.,,,,"ghatage-kasargod1970[p. 156, entry 13]",,,ghatage-kasargod1970:p156:e13,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,po:ti uapa:tu,belly.,,,,"ghatage-kasargod1970[p. 156, entry 14]",,,ghatage-kasargod1970:p156:e14,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pə:di,blister.,,,,"ghatage-kasargod1970[p. 156, entry 15]",,,ghatage-kasargod1970:p156:e15,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,pə:li,fruit.,,,,"ghatage-kasargod1970[p. 156, entry 16]",,,ghatage-kasargod1970:p156:e16,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,prəkruti,nature.,,,,"ghatage-kasargod1970[p. 156, entry 17]",,,ghatage-kasargod1970:p156:e17,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
