Koch,,mɑnɑp̚,morning,,mɑnɑp̚,,"kondakov2011koch[wordlist item 'morning', site K, Tintekiya Koch]",,,silkoch2011:K:i1:morning,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,sɑldʒɑtt͡ʃi,noon,,sɑldʒɑtt͡ʃi,,"kondakov2011koch[wordlist item 'noon', site A, Garo]",,,silkoch2011:A:i1:noon,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,dipoɾ,noon,,dipoɾ,,"kondakov2011koch[wordlist item 'noon', site B, Rongdani Rabha]",,,silkoch2011:B:i1:noon,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,sɑn dupuɾ,noon,,sɑn dupuɾ,,"kondakov2011koch[wordlist item 'noon', site F, Koch-Rabha]",,,silkoch2011:F:i1:noon,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,dupuɾ,noon,,dupuɾ,,"kondakov2011koch[wordlist item 'noon', site I, Tintekiya Koch]",,,silkoch2011:I:i1:noon,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,sɑn mɑd͡ʒɑɾ,noon,,sɑn mɑd͡ʒɑɾ,,"kondakov2011koch[wordlist item 'noon', site G, Wanang Koch]",,,silkoch2011:G:i1:noon,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,sɑn mɑd͡ʒəɾ,noon,,sɑn mɑd͡ʒəɾ,,"kondakov2011koch[wordlist item 'noon', site H, Wanang Koch]",,,silkoch2011:H:i1:noon,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,sɑn mɑd͡ʒi,noon,,sɑn mɑd͡ʒi,,"kondakov2011koch[wordlist item 'noon', site D, Harigaya Koch]",,,silkoch2011:D:i1:noon,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,sɑn mɑd͡ʒi,noon,,sɑn mɑd͡ʒi,,"kondakov2011koch[wordlist item 'noon', site E, Harigaya Koch]",,,silkoch2011:E:i1:noon,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,dopʰuɾ,noon,,dopʰuɾ,,"kondakov2011koch[wordlist item 'noon', site C, Margan Koch]",,,silkoch2011:C:i1:noon,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,dupuɾ,noon,,dupuɾ,,"kondakov2011koch[wordlist item 'noon', site J, Tintekiya Koch]",,,silkoch2011:J:i1:noon,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,sɑn mɑd͡ʒi,noon,,sɑn mɑd͡ʒi,,"kondakov2011koch[wordlist item 'noon', site J, Tintekiya Koch]",,,silkoch2011:J:i2:noon,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,dupuɾ,noon,,dupuɾ,,"kondakov2011koch[wordlist item 'noon', site K, Tintekiya Koch]",,,silkoch2011:K:i1:noon,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɑtʰɑm,evening,,ɑtʰɑm,,"kondakov2011koch[wordlist item 'evening', site A, Garo]",,,silkoch2011:A:i1:evening,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɾɑŋsəɾi,evening,,ɾɑŋsəɾi,,"kondakov2011koch[wordlist item 'evening', site B, Rongdani Rabha]",,,silkoch2011:B:i1:evening,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,sɑnlej,evening,,sɑnlej,,"kondakov2011koch[wordlist item 'evening', site F, Koch-Rabha]",,,silkoch2011:F:i1:evening,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ɡɨsɨm,evening,,ɡɨsɨm,,"kondakov2011koch[wordlist item 'evening', site F, Koch-Rabha]",,,silkoch2011:F:i2:evening,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ɡɑsum,evening,,ɡɑsum,,"kondakov2011koch[wordlist item 'evening', site I, Tintekiya Koch]",,,silkoch2011:I:i1:evening,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɡɨsɨm,evening,,ɡɨsɨm,,"kondakov2011koch[wordlist item 'evening', site G, Wanang Koch]",,,silkoch2011:G:i1:evening,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɾɑsɑn,evening,,ɾɑsɑn,,"kondakov2011koch[wordlist item 'evening', site H, Wanang Koch]",,,silkoch2011:H:i1:evening,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,lɨjni,evening,,lɨjni,,"kondakov2011koch[wordlist item 'evening', site H, Wanang Koch]",,,silkoch2011:H:i2:evening,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,ɡosom,evening,,ɡosom,,"kondakov2011koch[wordlist item 'evening', site D, Harigaya Koch]",,,silkoch2011:D:i1:evening,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɡosom,evening,,ɡosom,,"kondakov2011koch[wordlist item 'evening', site E, Harigaya Koch]",,,silkoch2011:E:i1:evening,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,sundə,evening,,sundə,,"kondakov2011koch[wordlist item 'evening', site C, Margan Koch]",,,silkoch2011:C:i1:evening,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ɡɨsəm,evening,,ɡɨsəm,,"kondakov2011koch[wordlist item 'evening', site C, Margan Koch]",,,silkoch2011:C:i2:evening,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ɡɑsum,evening,,ɡɑsum,,"kondakov2011koch[wordlist item 'evening', site J, Tintekiya Koch]",,,silkoch2011:J:i1:evening,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,ɡɑsum,evening,,ɡɑsum,,"kondakov2011koch[wordlist item 'evening', site K, Tintekiya Koch]",,,silkoch2011:K:i1:evening,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,mezɑl,yesterday,,mezɑl,,"kondakov2011koch[wordlist item 'yesterday', site A, Garo]",,,silkoch2011:A:i1:yesterday,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,mijɑ,yesterday,,mijɑ,,"kondakov2011koch[wordlist item 'yesterday', site B, Rongdani Rabha]",,,silkoch2011:B:i1:yesterday,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,mijɑj,yesterday,,mijɑj,,"kondakov2011koch[wordlist item 'yesterday', site F, Koch-Rabha]",,,silkoch2011:F:i1:yesterday,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,mujɑ,yesterday,,mujɑ,,"kondakov2011koch[wordlist item 'yesterday', site I, Tintekiya Koch]",,,silkoch2011:I:i1:yesterday,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,miwɑj,yesterday,,miwɑj,,"kondakov2011koch[wordlist item 'yesterday', site G, Wanang Koch]",,,silkoch2011:G:i1:yesterday,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,miwəj,yesterday,,miwəj,,"kondakov2011koch[wordlist item 'yesterday', site H, Wanang Koch]",,,silkoch2011:H:i1:yesterday,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,lini,yesterday,,lini,,"kondakov2011koch[wordlist item 'yesterday', site D, Harigaya Koch]",,,silkoch2011:D:i1:yesterday,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɡɑnek,yesterday,,ɡɑnek,,"kondakov2011koch[wordlist item 'yesterday', site D, Harigaya Koch]",,,silkoch2011:D:i2:yesterday,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,lini,yesterday,,lini,,"kondakov2011koch[wordlist item 'yesterday', site E, Harigaya Koch]",,,silkoch2011:E:i1:yesterday,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɡɑnek,yesterday,,ɡɑnek,,"kondakov2011koch[wordlist item 'yesterday', site E, Harigaya Koch]",,,silkoch2011:E:i2:yesterday,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɡɑnek̚,yesterday,,ɡɑnek̚,,"kondakov2011koch[wordlist item 'yesterday', site C, Margan Koch]",,,silkoch2011:C:i1:yesterday,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,mujɑ,yesterday,,mujɑ,,"kondakov2011koch[wordlist item 'yesterday', site J, Tintekiya Koch]",,,silkoch2011:J:i1:yesterday,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,mujɑ,yesterday,,mujɑ,,"kondakov2011koch[wordlist item 'yesterday', site K, Tintekiya Koch]",,,silkoch2011:K:i1:yesterday,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,təʔɑl,today,,təʔɑl,,"kondakov2011koch[wordlist item 'today', site A, Garo]",,,silkoch2011:A:i1:today,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,té,today,,té,,"kondakov2011koch[wordlist item 'today', site B, Rongdani Rabha]",,,silkoch2011:B:i1:today,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,tiniŋ,today,,tiniŋ,,"kondakov2011koch[wordlist item 'today', site F, Koch-Rabha]",,,silkoch2011:F:i1:today,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,tɑjni,today,,tɑjni,,"kondakov2011koch[wordlist item 'today', site I, Tintekiya Koch]",,,silkoch2011:I:i1:today,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,tiniŋ,today,,tiniŋ,,"kondakov2011koch[wordlist item 'today', site G, Wanang Koch]",,,silkoch2011:G:i1:today,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,tiniŋ,today,,tiniŋ,,"kondakov2011koch[wordlist item 'today', site H, Wanang Koch]",,,silkoch2011:H:i1:today,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,tini,today,,tini,,"kondakov2011koch[wordlist item 'today', site D, Harigaya Koch]",,,silkoch2011:D:i1:today,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,tini,today,,tini,,"kondakov2011koch[wordlist item 'today', site E, Harigaya Koch]",,,silkoch2011:E:i1:today,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,tini,today,,tini,,"kondakov2011koch[wordlist item 'today', site C, Margan Koch]",,,silkoch2011:C:i1:today,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,tɑjni,today,,tɑjni,,"kondakov2011koch[wordlist item 'today', site J, Tintekiya Koch]",,,silkoch2011:J:i1:today,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,tɑjni,today,,tɑjni,,"kondakov2011koch[wordlist item 'today', site K, Tintekiya Koch]",,,silkoch2011:K:i1:today,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,knɑl,tomorrow,,knɑl,,"kondakov2011koch[wordlist item 'tomorrow', site A, Garo]",,,silkoch2011:A:i1:tomorrow,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,ɡɑpʰuŋ,tomorrow,,ɡɑpʰuŋ,,"kondakov2011koch[wordlist item 'tomorrow', site B, Rongdani Rabha]",,,silkoch2011:B:i1:tomorrow,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ɡɑnɑp,tomorrow,,ɡɑnɑp,,"kondakov2011koch[wordlist item 'tomorrow', site F, Koch-Rabha]",,,silkoch2011:F:i1:tomorrow,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,ɡenek̚,tomorrow,,ɡenek̚,,"kondakov2011koch[wordlist item 'tomorrow', site I, Tintekiya Koch]",,,silkoch2011:I:i1:tomorrow,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,ɡɑnɑp,tomorrow,,ɡɑnɑp,,"kondakov2011koch[wordlist item 'tomorrow', site G, Wanang Koch]",,,silkoch2011:G:i1:tomorrow,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,ɡɑnɑp,tomorrow,,ɡɑnɑp,,"kondakov2011koch[wordlist item 'tomorrow', site H, Wanang Koch]",,,silkoch2011:H:i1:tomorrow,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,pʰujni,tomorrow,,pʰujni,,"kondakov2011koch[wordlist item 'tomorrow', site D, Harigaya Koch]",,,silkoch2011:D:i1:tomorrow,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,ɡɑnek̚,tomorrow,,ɡɑnek̚,,"kondakov2011koch[wordlist item 'tomorrow', site D, Harigaya Koch]",,,silkoch2011:D:i2:tomorrow,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,pʰujni,tomorrow,,pʰujni,,"kondakov2011koch[wordlist item 'tomorrow', site E, Harigaya Koch]",,,silkoch2011:E:i1:tomorrow,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɡɑneke,tomorrow,,ɡɑneke,,"kondakov2011koch[wordlist item 'tomorrow', site E, Harigaya Koch]",,,silkoch2011:E:i2:tomorrow,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,ɡɑnek̚,tomorrow,,ɡɑnek̚,,"kondakov2011koch[wordlist item 'tomorrow', site C, Margan Koch]",,,silkoch2011:C:i1:tomorrow,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,ɡenek̚,tomorrow,,ɡenek̚,,"kondakov2011koch[wordlist item 'tomorrow', site J, Tintekiya Koch]",,,silkoch2011:J:i1:tomorrow,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,ɡenek̚,tomorrow,,ɡenek̚,,"kondakov2011koch[wordlist item 'tomorrow', site K, Tintekiya Koch]",,,silkoch2011:K:i1:tomorrow,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɑntʰi,week,,ɑntʰi,,"kondakov2011koch[wordlist item 'week', site A, Garo]",,,silkoch2011:A:i1:week,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,hɑt̚pəksɑ,week,,hɑt̚pəksɑ,,"kondakov2011koch[wordlist item 'week', site B, Rongdani Rabha]",,,silkoch2011:B:i1:week,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site F, Koch-Rabha]",,,silkoch2011:F:i1:week,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,hɨtɨkɾuŋ,week,,hɨtɨkɾuŋ,,"kondakov2011koch[wordlist item 'week', site F, Koch-Rabha]",,,silkoch2011:F:i2:week,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site I, Tintekiya Koch]",,,silkoch2011:I:i1:week,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site G, Wanang Koch]",,,silkoch2011:G:i1:week,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site H, Wanang Koch]",,,silkoch2011:H:i1:week,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,səptɑ,week,,səptɑ,,"kondakov2011koch[wordlist item 'week', site D, Harigaya Koch]",,,silkoch2011:D:i1:week,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,səptɑ,week,,səptɑ,,"kondakov2011koch[wordlist item 'week', site E, Harigaya Koch]",,,silkoch2011:E:i1:week,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,səptɑ,week,,səptɑ,,"kondakov2011koch[wordlist item 'week', site C, Margan Koch]",,,silkoch2011:C:i1:week,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site J, Tintekiya Koch]",,,silkoch2011:J:i1:week,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,soptɑ,week,,soptɑ,,"kondakov2011koch[wordlist item 'week', site K, Tintekiya Koch]",,,silkoch2011:K:i1:week,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,d͡ʒɑ,month,,d͡ʒɑ,,"kondakov2011koch[wordlist item 'month', site A, Garo]",,,silkoch2011:A:i1:month,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site B, Rongdani Rabha]",,,silkoch2011:B:i1:month,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Rabha,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site B, Rongdani Rabha]",,,silkoch2011:B:i2:month,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,ɾɑŋɾet,month,,ɾɑŋɾet,,"kondakov2011koch[wordlist item 'month', site F, Koch-Rabha]",,,silkoch2011:F:i1:month,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,nɑɾet,month,,nɑɾet,,"kondakov2011koch[wordlist item 'month', site F, Koch-Rabha]",,,silkoch2011:F:i2:month,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site I, Tintekiya Koch]",,,silkoch2011:I:i1:month,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site G, Wanang Koch]",,,silkoch2011:G:i1:month,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site H, Wanang Koch]",,,silkoch2011:H:i1:month,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site D, Harigaya Koch]",,,silkoch2011:D:i1:month,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site E, Harigaya Koch]",,,silkoch2011:E:i1:month,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site C, Margan Koch]",,,silkoch2011:C:i1:month,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site J, Tintekiya Koch]",,,silkoch2011:J:i1:month,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,mɑs,month,,mɑs,,"kondakov2011koch[wordlist item 'month', site K, Tintekiya Koch]",,,silkoch2011:K:i1:month,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,bɨlsi,year,,bɨlsi,,"kondakov2011koch[wordlist item 'year', site A, Garo]",,,silkoch2011:A:i1:year,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,bosoɾ sɑ,year,,bosoɾ sɑ,,"kondakov2011koch[wordlist item 'year', site B, Rongdani Rabha]",,,silkoch2011:B:i1:year,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,bɨsɨɾ,year,,bɨsɨɾ,,"kondakov2011koch[wordlist item 'year', site F, Koch-Rabha]",,,silkoch2011:F:i1:year,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,bot͡ʃoɾ,year,,bot͡ʃoɾ,,"kondakov2011koch[wordlist item 'year', site F, Koch-Rabha]",,,silkoch2011:F:i2:year,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site I, Tintekiya Koch]",,,silkoch2011:I:i1:year,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site G, Wanang Koch]",,,silkoch2011:G:i1:year,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site H, Wanang Koch]",,,silkoch2011:H:i1:year,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site D, Harigaya Koch]",,,silkoch2011:D:i1:year,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site E, Harigaya Koch]",,,silkoch2011:E:i1:year,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site C, Margan Koch]",,,silkoch2011:C:i1:year,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site J, Tintekiya Koch]",,,silkoch2011:J:i1:year,,,,dialect:Koch:koch2011-tintekiya-koch-santipuri:Tintekiya%20Koch%20%28Santipuri%20village%29
Koch,,bosoɾ,year,,bosoɾ,,"kondakov2011koch[wordlist item 'year', site K, Tintekiya Koch]",,,silkoch2011:K:i1:year,,,,dialect:Koch:koch2011-tintekiya-koch-haldibari:Tintekiya%20Koch%20%28Haldibari%20village%29
Garo,,ɡət͡ʃɑm,old (things),,ɡət͡ʃɑm,,"kondakov2011koch[wordlist item 'old (things)', site A, Garo]",,,silkoch2011:A:i1:old-things,,,,dialect:Garo:koch2011-garo-tura:Garo%20%28Tura%29
Rabha,,mɑjt͡ʃɑm,old (things),,mɑjt͡ʃɑm,,"kondakov2011koch[wordlist item 'old (things)', site B, Rongdani Rabha]",,,silkoch2011:B:i1:old-things,,,,dialect:Rabha:koch2011-rongdani-rabha-tura:Rongdani%20Rabha%20%28Tura%29
Koch,,mɑjt͡ʃɑm,old (things),,mɑjt͡ʃɑm,,"kondakov2011koch[wordlist item 'old (things)', site F, Koch-Rabha]",,,silkoch2011:F:i1:old-things,,,,dialect:Koch:koch2011-koch-rabha-debitola:Koch-Rabha%20%28Debitola%20village%29
Koch,,buɾɑ,old (things),,buɾɑ,,"kondakov2011koch[wordlist item 'old (things)', site I, Tintekiya Koch]",,,silkoch2011:I:i1:old-things,,,,dialect:Koch:koch2011-tintekiya-koch-noksi:Tintekiya%20Koch%20%28Noksi%20village%29
Koch,,budi,old (things),,budi,,"kondakov2011koch[wordlist item 'old (things)', site G, Wanang Koch]",,,silkoch2011:G:i1:old-things,,,,dialect:Koch:koch2011-wanang-koch-khalpara:Wanang%20Koch%20%28Khalpara%20village%29
Koch,,budi,old (things),,budi,,"kondakov2011koch[wordlist item 'old (things)', site H, Wanang Koch]",,,silkoch2011:H:i1:old-things,,,,dialect:Koch:koch2011-wanang-koch-khilbui:Wanang%20Koch%20%28Khilbui%20village%29
Koch,,mɑjt͡ʃɑm,old (things),,mɑjt͡ʃɑm,,"kondakov2011koch[wordlist item 'old (things)', site D, Harigaya Koch]",,,silkoch2011:D:i1:old-things,,,,dialect:Koch:koch2011-harigaya-koch-harigaon:Harigaya%20Koch%20%28Harigaon%20village%29
Koch,,mɑjsɑm,old (things),,mɑjsɑm,,"kondakov2011koch[wordlist item 'old (things)', site E, Harigaya Koch]",,,silkoch2011:E:i1:old-things,,,,dialect:Koch:koch2011-harigaya-koch-ampati:Harigaya%20Koch%20%28Ampati%29
Koch,,puɾɑnə,old (things),,puɾɑnə,,"kondakov2011koch[wordlist item 'old (things)', site C, Margan Koch]",,,silkoch2011:C:i1:old-things,,,,dialect:Koch:koch2011-margan-koch-marganpara:Margan%20Koch%20%28Marganpara%20village%29
