Bur,,naśá,"drunkenness, intoxication 4",,,,berger-auto[p. 154 (printed p. 301)],,u. našah,berger-entry-6279,,,,dialect:Hunza uncertain
Bur,,naṭ ét-,dance (faster than girát-),,,,berger-auto[p. 154 (printed p. 301)],,sh. nat; zu T 6933,berger-entry-6280,,,,verb dialect:Hunza uncertain
Bur,,natúskuin,also natúso dancer,,,,berger-auto[p. 154 (printed p. 301)],,,berger-entry-6281,,,berger-entry-6280,derived dialect:Hunza dialect:NH uncertain
Bur,,naujeéko,noőók-jeéko little worm {nok + jeék; cf. nawarajeék and nok,,,,berger-auto[p. 154 (printed p. 301)],,,berger-entry-6283,,,,dialect:Hunza uncertain
Bur,,naukár,and pl. servant(in) ; ; ; (hf ),,,,berger-auto[p. 155 (printed p. 302)],,u. naukar,berger-entry-6284,,,,noun sg pl dialect:Hunza uncertain
Bur,,nauróos,the Persian New Year,,,,berger-auto[p. 155 (printed p. 302)],,u. nau rōz,berger-entry-6285,,,,dialect:Hunza uncertain
Bur,,nawáq,"plowshare, consisting of a pointed triangular iron cap that is placed over the end of the plow",,,,berger-auto[p. 155 (printed p. 302)],,ys. nawáq,berger-entry-6286,,,,dialect:Hunza uncertain
Bur,,nawarajeék,any animal that crawls like a caterpillar C + jeék; cf. naujeéka,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6287,,,,dialect:Hunza uncertain
Bur,,nayaláaq,"unworthy, incompetent",,,,berger-auto[p. 155 (printed p. 302)],,u. nā liq,berger-entry-6288,,,,dialect:Hunza uncertain
Bur,,nazaará,see the following entry,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6289,,,,dialect:Hunza uncertain
Bur,,nazár,"look, sight; ; 39",,,,berger-auto[p. 155 (printed p. 302)],,"u. nazar; o.ä, vgl. die A. zu der Stelle",berger-entry-6290,,,,dialect:Hunza uncertain
Bur,,nazárkuś,same as preceding entry,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6291,,,berger-entry-6290,noun derived dialect:Hunza uncertain
Bur,,nazaará,"sight, scene",,,,berger-auto[p. 155 (printed p. 302)],,u. nazārah,berger:p302:c1:e009,,,berger-entry-6290,derived dialect:Hunza uncertain
Bur,,nazarí,t-ng. cast the evil eye on,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6293,,,berger-entry-6290,derived dialect:Hunza uncertain
Bur,,názar,'nazér sacrificial',,,,berger-auto[p. 155 (printed p. 302)],,u. nažar,berger-entry-6294,,,,noun dialect:Hunza uncertain
Bur,,názar,"""nazér, nazéer mine""",,,,berger-auto[p. 155 (printed p. 302)],,sh. názur; = 'názar?,berger:p302:c2:e001,,,,dialect:Hunza uncertain
Bur,,nazarí,s$. nazár,,,,berger-auto[p. 155 (printed p. 302)],,,berger:p302:c2:e002,,,,dialect:Nager uncertain
Bur,,nazér,see názar,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6305,,,,dialect:Hunza uncertain
Bur,,nazér,nazéer s. ?názar,,,,berger-auto[p. 155 (printed p. 302)],,,berger-entry-6306,,,,dialect:Hunza uncertain
Bur,,dznċir-,"see di-nċhírznċo -ċaro, hz. also -ziù aunt on the paternal side, i.e. sister of the father, also for the wife of the brother of the mother",,,,berger-auto[p. 155 (printed p. 302)],,ys. nzu,berger:p302:c2:e005,,,,dialect:Hunza uncertain
Bur,,di-nċhír- -ć-,"overflow, spread",,,,berger-auto[p. 155 (printed p. 302)],,ys. de-nćér-,berger-entry-6308,,,,verb dialect:Hunza dialect:Nager uncertain
Werch,,de-nćér-,"overflow, spread",,,,berger-auto[p. 155 (printed p. 302)],,ys. de-nćér-,berger-entry-6308:dialect:1,berger-entry-6308,,,verb dialect:Yasin alternate uncertain
Bur,,dznċir- -ć-,"d:nċhir- scatter, spread, spread; (poor at dancing) stretch; ; 134",,,,berger-auto[p. 155 (printed p. 302)],,ys. denċer-,berger-entry-6309,,,berger-entry-6308,verb derived dialect:Nager uncertain
Werch,,denċer-,"d:nċhir- scatter, spread, spread; (poor at dancing) stretch; ; 134",,,,berger-auto[p. 155 (printed p. 302)],,ys. denċer-,berger-entry-6309:dialect:1,berger-entry-6309,,,verb derived dialect:Yasin alternate uncertain
Bur,,d+-nċir-,"scatter, etc",,,,berger-auto[p. 155 (printed p. 302)],,,berger:p302:c2:e008,,,berger-entry-6308,derived dialect:Hunza uncertain
Bur,,ndil,"breast, female breast, rib cage; slope of a hill; 276",,,,berger-auto[p. 155 (printed p. 302)],,ys. -díf,berger-entry-6311,,,,noun dialect:Hunza dialect:Nager uncertain
Werch,,-díf,"breast, female breast, rib cage; slope of a hill; 276",,,,berger-auto[p. 155 (printed p. 302)],,ys. -díf,berger-entry-6311:dialect:1,berger-entry-6311,,,noun dialect:Yasin alternate uncertain
Bur,,née,"short form of abs. néetan, s",,,,berger-auto[p. 155 (printed p. 303)],,u. nēk baxt; u. nēkī,berger-entry-6320,,,,dialect:Hunza uncertain
Bur,,ni- -ć-,"nt-n(in)/n=-n, ng. nt-/n=-, trs",,,,berger-auto[p. 155 (printed p. 303)],,"mit einem Ziel, -ar, -ale, -alar} 3.7; 13.11; 15.9; 20.6; 21.8 usw. usw.; weggehen (von -ċgum) 38.60; 46.5; (Weg) führen, gehen; um ew. (-ar) gehen, holen; (Zeit) verstreichen, vergehen 14.12; 37. 32; 40.7, 51.4, kaputtgehen, (Wand) einstürzen; sterben 28.17; K 305, (Geschlecht) aussterben; in Verbalkomposita vgl. Gr. 19. 40.; bildet mit dem Präsensptz. den Ausdruck einer andauernden Handlung Gr. 14.40.; L 277 ff. {ys. né-",berger-entry-6321,,,,verb tr dialect:Hunza uncertain
Werch,,né-,"nt-n(in)/n=-n, ng. nt-/n=-, trs",,,,berger-auto[p. 155 (printed p. 303)],,"mit einem Ziel, -ar, -ale, -alar} 3.7; 13.11; 15.9; 20.6; 21.8 usw. usw.; weggehen (von -ċgum) 38.60; 46.5; (Weg) führen, gehen; um ew. (-ar) gehen, holen; (Zeit) verstreichen, vergehen 14.12; 37. 32; 40.7, 51.4, kaputtgehen, (Wand) einstürzen; sterben 28.17; K 305, (Geschlecht) aussterben; in Verbalkomposita vgl. Gr. 19. 40.; bildet mit dem Präsensptz. den Ausdruck einer andauernden Handlung Gr. 14.40.; L 277 ff. {ys. né-",berger-entry-6321:dialect:1,berger-entry-6321,,,verb tr dialect:Yasin alternate uncertain
Bur,,niz,s.n,,,,berger-auto[p. 155 (printed p. 303)],,,berger-entry-6322,,,,dialect:Hunza uncertain
Bur,,ní,alt. s. -í,,,,berger-auto[p. 155 (printed p. 303)],,,berger-entry-6323,,,,dialect:Hunza uncertain
Bur,,niáas,food for the people in the house of a dead man,,,,berger-auto[p. 155 (printed p. 303)],,u. niyãz,berger-entry-6324,,,,dialect:Nager uncertain
Bur,,niát ét-,do a vow,,,,berger-auto[p. 155 (printed p. 303)],,"u. niyyat ""Absicht""",berger-entry-6325,,,,verb dialect:Hunza uncertain
Bur,,nićhaár,"+t- separate, do for themselves; prophesy, divinate",,,,berger-auto[p. 155 (printed p. 303)],,"sh. nićhaár, T 7445?",berger-entry-6326,,,,verb dialect:Hunza uncertain
Bur,,nigôon ét-,"to make an effort, to do it intentionally",,,,berger-auto[p. 155 (printed p. 303)],,"sh. nigőon ""Absicht""",berger-entry-6327,,,,verb dialect:Hunza dialect:Nager uncertain
Bur,,nií,"or not?, in word and phrase questions (Gr. . .)",,,,berger-auto[p. 155 (printed p. 303)],,,berger-entry-6328,,,,dialect:Hunza uncertain
Bur,1577,níi-níi,níiin-níiin s. ni,,,,berger-auto[p. 155 (printed p. 303)],,sh. narōn L; T 1577,berger:p303:c2:e008,,,,dialect:Hunza uncertain
Bur,,niis,niís-niís s. naás,,,,berger-auto[p. 156 (printed p. 304)],,,berger:p304:c1:e001,,,,dialect:Hunza uncertain
Bur,,nik,see nak,,,,berger-auto[p. 156 (printed p. 304)],,,berger:p304:c1:e002,,,,dialect:Hunza uncertain
Bur,,nikár,see the following entry,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6332,,,,dialect:Hunza uncertain
Bur,,nikárt,"šikárt NH, (Fr.), Old. nikár seat around the fire",,,,berger-auto[p. 156 (printed p. 304)],,wa. nikárd; śikárt an śi angelehnt,berger-entry-6333,,,,dialect:Hunza dialect:NH uncertain
Bur,,niknaamí,"good reputation, - character",,,,berger-auto[p. 156 (printed p. 304)],,u. nëēk näm,berger-entry-6334,,,,dialect:Hunza uncertain
Bur,,niknik,see nak,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6335,,,,dialect:Hunza uncertain
Bur,,nimáaz,prayer,,,,berger-auto[p. 156 (printed p. 304)],,u. namāãz,berger-entry-6336,,,,verb dialect:Hunza uncertain
Bur,,nimás,see minás,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6337,,,,dialect:Nager uncertain
Bur,,niméek,see ?kóor,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6338,,,,dialect:Hunza uncertain
Bur,,nimêesi,see mináis,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6339,,,,dialect:Nager uncertain
Bur,,nimnám,t- (child words) stammering produce,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6340,,,,dialect:Hunza uncertain
Bur,,níni,very pretty (children's language),,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6341,,,,dialect:Hunza uncertain
Bur,,nioóṅ,noóů marriage (old word),,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6342,,,,verb dialect:Hunza uncertain
Bur,,noóů,noóů marriage (old word),,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6342:dialect:1,berger-entry-6342,,,verb dialect:Nager alternate uncertain
Bur,,niré -mán-,have compassion (with ),,,,berger-auto[p. 156 (printed p. 304)],,"ys. naré, sh. nireéi",berger-entry-6344,,,,verb dialect:Hunza uncertain
Werch,,naré,have compassion (with ),,,,berger-auto[p. 156 (printed p. 304)],,"ys. naré, sh. nireéi",berger-entry-6344:dialect:1,berger-entry-6344,,,verb dialect:Yasin alternate uncertain
Bur,,niríl,"mountain, mountain pasture, high pasture farmland",,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6345,,,,dialect:Hunza dialect:NH uncertain
Bur,,nirk,"<ićiù, ng. -iṅ Daphne cachemireana Meisner, = a Seidelbastart, leaves raw rubbed in water are laxatives",,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6347,,,,dialect:Hunza uncertain
Bur,,nirnir,see nánar,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6349,,,,dialect:Hunza uncertain
Bur,,nisan,see nas,,,,berger-auto[p. 156 (printed p. 304)],,,berger:p304:c2:e002,,,,dialect:Hunza uncertain
Bur,,nisbát ét-,refer to,,,,berger-auto[p. 156 (printed p. 304)],,u. nisbat,berger-entry-6350,,,,verb dialect:Hunza uncertain
Bur,,niśáan,sign,,,,berger-auto[p. 156 (printed p. 304)],,u. nišān,berger-entry-6351,,,,noun dialect:Hunza uncertain
Bur,,niśaaná,sign; marked place,,,,berger-auto[p. 156 (printed p. 304)],,u. nišānah,berger-entry-6352,,,berger-entry-6351,derived dialect:Hunza uncertain
Bur,,niśék,see the following entry,,,,berger-auto[p. 156 (printed p. 304)],,,berger:p304:c2:e006,,,,dialect:Nager uncertain
Bur,,niśék,nišék -io funnel; the. wider end of the wind instrument,,,,berger-auto[p. 156 (printed p. 304)],,"ys. śek; skt. niśeka ""Be-, Einspritzen""?",berger-entry-6353,,,,dialect:Hunza uncertain
Werch,,śek,nišék -io funnel; the. wider end of the wind instrument,,,,berger-auto[p. 156 (printed p. 304)],,"ys. śek; skt. niśeka ""Be-, Einspritzen""?",berger-entry-6353:dialect:1,berger-entry-6353,,,dialect:Yasin alternate uncertain
Bur,,nizá,spear,,,,berger-auto[p. 156 (printed p. 304)],,u. nēzah,berger-entry-6355,,,,dialect:Hunza uncertain
Bur,,no,"short form of abs. nótan, s. = tlnok hz.ng. krumm (from human limbs)",,,,berger-auto[p. 156 (printed p. 304)],,sh. nok; = nok?,berger-entry-6356,,,,dialect:Hunza uncertain
Bur,,nok,see nak,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6358,,,,dialect:Hunza uncertain
Bur,,nok-jeék,+t- (the members) attract and extend Cnok + jeék; cf. also naujeéko) 2o,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6359,,,,dialect:Hunza uncertain
Bur,,nóknok,see nak,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6361,,,,dialect:Hunza uncertain
Bur,,nóno,"lullaby, lullaby (children's language)",,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6362,,,,dialect:Hunza dialect:NH uncertain
Bur,,nónok,see nak,,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6363,,,,dialect:Hunza uncertain
Bur,,nóo,"short form of abs. nóotan, s",,,,berger-auto[p. 156 (printed p. 304)],,,berger-entry-6364,,,,dialect:Hunza uncertain
Bur,13788,?nóo,"short form of abs. nóos, s",,,,berger-auto[p. 156 (printed p. 305)],,"sh. nóot, L nç; T 13788",berger-entry-6366,,,,dialect:Hunza uncertain
Bur,,noóők-jeéko,see naujeéko,,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6367,,,,dialect:Hunza uncertain
Bur,6908,noól,"weasel, mongoose (visits houses and is considered lucky)",,,,berger-auto[p. 156 (printed p. 305)],,T 6908,berger-entry-6368,,,,dialect:Hunza uncertain
Bur,,nóôoman,very little (water),,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6369,,,,dialect:Hunza uncertain
Bur,,noőóů,see nioóń,,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6370,,,,dialect:Nager uncertain
Bur,,noós,"family, pedigree",,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6342-dialect-1,,,,dialect:Hunza uncertain
Bur,,nósan,see nas,,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6372,,,,dialect:Hunza uncertain
Bur,,nu-,s.n-l,,,,berger-auto[p. 156 (printed p. 305)],,,berger:p305:c1:e008,,,,dialect:Hunza uncertain
Bur,,nújo,"young man, youth (T 69839)",,,,berger-auto[p. 156 (printed p. 305)],,T 69839,berger:p305:c1:e009,,,,dialect:Hunza uncertain
Bur,,núno,children's penis,,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6373,,,,dialect:Hunza uncertain
Bur,,nuqs,"áan -ićiù damage, injury, loss ; ; 27",,,,berger-auto[p. 156 (printed p. 305)],,"u. nuqs, nuqsān",berger-entry-6374,,,,verb dialect:Hunza uncertain
Bur,,nuráàani,"composed of light, shining",,,,berger-auto[p. 156 (printed p. 305)],,u. nūrānī,berger-entry-6375,,,,dialect:Hunza uncertain
Bur,,núsan,see TNAs,,,,berger-auto[p. 156 (printed p. 305)],,,berger:p305:c2:e004,,,,dialect:Hunza uncertain
Bur,,núure,aaimá the light of the saints (Imams),,,,berger-auto[p. 156 (printed p. 305)],,u. nūr-e '@immah,berger-entry-6377,,,,dialect:Hunza uncertain
Bur,,núyo,come! (to a lamb),,,,berger-auto[p. 156 (printed p. 305)],,,berger-entry-6378,,,,dialect:Hunza uncertain
Bur,,+ṅaran- -rai-,shovel away (= +sqaran-),,,,berger-auto[p. 157 (printed p. 306)],,= +sqaran-,berger:p306:c1:e001,,,,dialect:Hunza uncertain
Bur,,gżé,see -ṅi,,,,berger-auto[p. 157 (printed p. 306)],,ys. tṅgi,berger-entry-6380,,,,postp dialect:Nager uncertain
Bur,,tgimo Vorder-,(from) the front,,,,berger-auto[p. 157 (printed p. 306)],,ys. <Agium,berger:p306:c1:e003,,,berger-entry-6380,derived dialect:Hunza uncertain
Bur,,zùgo,uncle (vaterli),,,,berger-auto[p. 157 (printed p. 306)],,ys. <ṅgu,berger-entry-6382,,,,dialect:Hunza dialect:Nager uncertain
Bur,,dz-ùgur-,see do-óùgur,,,,berger-auto[p. 157 (printed p. 306)],,,berger-entry-6383,,,,dialect:Hunza uncertain
Bur,,Aí,"alt. -ní, ng. -ṅé y pl. beard",,,,berger-auto[p. 157 (printed p. 306)],,ys. -ni,berger:p306:c2:e003,,,,verb pl dialect:Hunza uncertain
Werch,,-ni,"alt. -ní, ng. -ṅé y pl. beard",,,,berger-auto[p. 157 (printed p. 306)],,ys. -ni,berger:p306:c2:e003:dialect:1,berger:p306:c2:e003,,,verb pl dialect:Yasin alternate uncertain
Bur,,ógur,"wave (also of dust) (Too kho. ug ""water"", T-1921?)",,,,berger-auto[p. 157 (printed p. 307)],,"Zu kho. ug ""Wasser"", T-1921?",berger-entry-6389,,,,dialect:Hunza dialect:Nager uncertain
Bur,,ohóo,"oho! (interjection of astonishment, indignation, unpleasant surprise)",,,,berger-auto[p. 157 (printed p. 307)],,"ys. ho, hohó, ohó",berger-entry-6390,,,,dialect:Hunza uncertain
Werch,,ho,"oho! (interjection of astonishment, indignation, unpleasant surprise)",,,,berger-auto[p. 157 (printed p. 307)],,"ys. ho, hohó, ohó",berger-entry-6390:dialect:1,berger-entry-6390,,,dialect:Yasin alternate uncertain
Bur,,ói- -ć-,"nőin, neg. ayói- hz.ng.- grain measure",,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6391,,,,verb dialect:Hunza uncertain
Bur,,ókšśi-rákśi,abundance (food),,,,berger-auto[p. 157 (printed p. 307)],,sh. ókśari-bókśari,berger-entry-6392,,,,noun dialect:Hunza uncertain
Bur,,óltur,sit down!,,,,berger-auto[p. 157 (printed p. 307)],,"tü. otur R I 1107, oltur 1090",berger-entry-6393,,,,dialect:Hunza uncertain
Bur,,õó ét-,roar (cow),,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6399,,,,verb dialect:Hunza uncertain
Bur,,óo-,see iné,,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6402,,,,dialect:Hunza uncertain
Bur,,oődi,"formerly a feast on the 10th - 15th leaven, 20 days before the cattle were driven to the high pasture, with a goat left unmilked and milk was collected for the Mir in the house of the vizier",,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6403,,,,dialect:Hunza uncertain
Bur,,óoli -mán-,having pain after birth,,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6404,,,,verb dialect:Hunza uncertain
Bur,,oomíit,hope; 48,,,,berger-auto[p. 157 (printed p. 307)],,u. ummid,berger-entry-6405,,,,noun dialect:Hunza uncertain
Bur,,oőq-boóq,"abundance, everything you need to live ne háale oóq-boőq bilá he is very wealthy",,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6406,,,,noun dialect:Hunza uncertain
Bur,,oóqćhot,kind of children's play with stones,,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6407,,,,dialect:Hunza dialect:NH uncertain
Bur,,óor,"dat.pl. for them, them (Gr )",,,,berger-auto[p. 157 (printed p. 307)],,,berger-entry-6408,,,,pl dialect:Hunza uncertain
Bur,,óor,"and ; ; ; , etc., etc",,,,berger-auto[p. 157 (printed p. 307)],,u. aur,berger-entry-6409,,,,dialect:Hunza uncertain
Bur,,óos- -ś-,"abs. nóos(in) and (only hz.) nóo hz.ng. put, lie, put, hold, hold, in or on ... hold ; ; ; keep with themselves, keep 54. 14; ; (thoughts, opinions) hold ; ; auxiliary verb in Verbalcomposita, Gr",,,,berger-auto[p. 158 (printed p. 308)],,ys. ôs-,berger-entry-6410,,,,dialect:Hunza dialect:Nager uncertain
Werch,,ôs-,"abs. nóos(in) and (only hz.) nóo hz.ng. put, lie, put, hold, hold, in or on ... hold ; ; ; keep with themselves, keep 54. 14; ; (thoughts, opinions) hold ; ; auxiliary verb in Verbalcomposita, Gr",,,,berger-auto[p. 158 (printed p. 308)],,ys. ôs-,berger-entry-6410:dialect:1,berger-entry-6410,,,dialect:Yasin alternate uncertain
Bur,427,oóśin,"oóšśo visitor, guest",,,,berger-auto[p. 158 (printed p. 308)],,"ys. aíśen, aúśin, pl. aúśu, sh. õĝśo, pl. õse; T 427",berger-entry-6412,,,,pl dialect:Hunza dialect:Nager uncertain
Werch,427,aíśen,"oóšśo visitor, guest",,,,berger-auto[p. 158 (printed p. 308)],,"ys. aíśen, aúśin, pl. aúśu, sh. õĝśo, pl. õse; T 427",berger-entry-6412:dialect:1,berger-entry-6412,,,pl dialect:Yasin alternate uncertain
Bur,427,oóšśo,"oóšśo visitor, guest",,,,berger-auto[p. 158 (printed p. 308)],,"ys. aíśen, aúśin, pl. aúśu, sh. õĝśo, pl. õse; T 427",berger-entry-6412:dialect:2,berger-entry-6412,,,pl dialect:Nager alternate uncertain
Bur,,oő-śabaś,see śábaś,,,,berger-auto[p. 158 (printed p. 308)],,,berger:p308:c1:e003,,,,dialect:Hunza uncertain
Bur,,oót,"damage, loss (Opp. súut) (*sh., < ai. avrtti)",,,,berger-auto[p. 158 (printed p. 308)],,"*sh., < ai. avrtti",berger-entry-6414,,,,noun dialect:Hunza uncertain
Bur,2538,oq,"+-t- and NH áaq:-t- puke, spice, surrender Oys., sh. oq, kho. ""oq"" Sloan, T 2538) oq áaćilá I must surrender oq -man-ng. spice, puke",,,,berger-auto[p. 158 (printed p. 308)],,T 2538,berger-entry-6416,,,,verb dialect:Hunza dialect:NH uncertain
Bur,,do-óq- -ić-,(an)swelling,,,,berger-auto[p. 158 (printed p. 308)],,"ys. do-hőq-, duq -mán-",berger-entry-6417,,,,verb dialect:Hunza dialect:Nager dialect:NH uncertain
Werch,,do-hőq-,(an)swelling,,,,berger-auto[p. 158 (printed p. 308)],,"ys. do-hőq-, duq -mán-",berger-entry-6417:dialect:1,berger-entry-6417,,,verb dialect:Yasin dialect:NH alternate uncertain
Bur,,duq- -ić-,"let swell +s d:+-uq- jds. (= pron.prefix) ""let heart swell"", i.e., anger, bring into anger",,,,berger-auto[p. 158 (printed p. 308)],,,berger-entry-6419,,,berger-entry-6417,pron derived dialect:Hunza uncertain
Bur,,óqo,"bogeyman, black man, Phut, Bilas (children's language) (according to NH ""vomiting-giant"", from 0q) qo manz disguised at night appear as ghost őqo díimi the black man has come! (to a child who does not stop crying)",,,,berger-auto[p. 158 (printed p. 308)],,,berger-entry-6420,,,,noun dialect:Hunza dialect:NH uncertain
Bur,,óqući man,"(girl) ""playing ghosts"", i.e. writhing a cloth around their heads, etc",,,,berger-auto[p. 158 (printed p. 308)],,,berger-entry-6421,,,,noun derived dialect:Hunza uncertain
Bur,,do-ór- -ć- herab-,"falling down (rocks, stones, rubble, houses) L",,,,berger-auto[p. 158 (printed p. 308)],,"ys. do-hőr-, pl. do-hória-",berger-entry-6422,,,,verb pl dialect:Hunza uncertain
Werch,,do-hőr-,"falling down (rocks, stones, rubble, houses) L",,,,berger-auto[p. 158 (printed p. 308)],,"ys. do-hőr-, pl. do-hória-",berger-entry-6422:dialect:1,berger-entry-6422,,,verb pl dialect:Yasin alternate uncertain
Bur,,d-ó-oọr-,grind in the mill,,,,berger-auto[p. 158 (printed p. 308)],,vgl. Gr. 10.47.,berger-entry-6422-dialect-1,,,berger-entry-6422,noun derived dialect:Hunza uncertain
Bur,,d:ur- -ć-,"(houses) down- Ben, (people) to the ground; N also: (work) ruin",,,,berger-auto[p. 158 (printed p. 308)],,ys. džhor-,berger:p308:c2:e004,,,berger-entry-6422,verb derived dialect:Hunza uncertain
Werch,,džhor-,"(houses) down- Ben, (people) to the ground; N also: (work) ruin",,,,berger-auto[p. 158 (printed p. 308)],,ys. džhor-,berger:p308:c2:e004:dialect:1,berger:p308:c2:e004,,,verb derived dialect:Yasin alternate uncertain
Bur,,óśçum,"waist cloth, hip belts",,,,berger-auto[p. 158 (printed p. 308)],,ys. óśṭum; von #śçiń,berger-entry-6425,,,,dialect:Hunza uncertain
Werch,,óśṭum,"waist cloth, hip belts",,,,berger-auto[p. 158 (printed p. 308)],,ys. óśṭum; von #śçiń,berger-entry-6425:dialect:1,berger-entry-6425,,,dialect:Yasin alternate uncertain
Bur,,óśçumuśi,in the hip belt (stek ),,,,berger-auto[p. 158 (printed p. 308)],,,berger-entry-6429,,,berger-entry-6425,derived dialect:Hunza uncertain
Bur,,őtiki,mul s. mul,,,,berger-auto[p. 158 (printed p. 308)],,,berger-entry-6430,,,,dialect:Hunza uncertain
Bur,,paabulék,audience,,,,berger-auto[p. 158 (printed p. 309)],,e. public,berger-entry-6432,,,,dialect:Hunza uncertain
Bur,,paagál,"crazy, furious",,,,berger-auto[p. 158 (printed p. 309)],,u. pågai,berger-entry-6433,,,,dialect:Hunza uncertain
Bur,,paagalí,madness,,,,berger-auto[p. 158 (printed p. 309)],,u. pāgařī,berger-entry-6434,,,berger-entry-6433,derived dialect:Hunza uncertain
Bur,,påáak,"pure, innocent",,,,berger-auto[p. 158 (printed p. 309)],,u. pāk,berger-entry-6435,,,,dialect:Hunza uncertain
Bur,,paakiát,purity,,,,berger-auto[p. 158 (printed p. 309)],,,berger-entry-6436,,,berger-entry-6435,derived dialect:Hunza uncertain
Bur,,paakizá,"pure, clear, (wound) healed",,,,berger-auto[p. 158 (printed p. 309)],,"u. pākīzah; u. pālā; u. pahrā; e. pass; ys. pålu; zu T 8032, vgl. phayú",berger-entry-6437,,,,dialect:Hunza uncertain
Werch,,pålu,"pure, clear, (wound) healed",,,,berger-auto[p. 158 (printed p. 309)],,"u. pākīzah; u. pālā; u. pahrā; e. pass; ys. pålu; zu T 8032, vgl. phayú",berger-entry-6437:dialect:1,berger-entry-6437,,,dialect:Yasin alternate uncertain
Bur,,paćawées,breast ornaments made of gold or silver (larger than ),,,,berger-auto[p. 158 (printed p. 309)],,"sh. pačawées; u. pač- ""fünf"" + %äwēzah ""Gehänge""",berger-entry-6444,,,,dialect:Hunza dialect:Nager uncertain
Bur,,páći,cotton fabric `,,,,berger-auto[p. 158 (printed p. 309)],,sh. páaćo,berger:p309:c2:e002,,,,dialect:Hunza dialect:Nager uncertain
Bur,,zpaći,see pa,,,,berger-auto[p. 158 (printed p. 309)],,,berger:p309:c2:e003,,,,dialect:Hunza uncertain
Bur,,+paći,"with K.abs. (Gr. . ) at, in possession of (only in animated beings)",,,,berger-auto[p. 158 (printed p. 309)],,"ys. +paći;, Lok. von -páåçi nach Gr. 4.13.?, vgl. zu pa",berger-entry-6445,,,,postp dialect:Hunza dialect:Nager uncertain
Bur,,paćim,"from ...; in possession of .. located, to .. belonging .",,,,berger-auto[p. 158 (printed p. 309)],,,berger-entry-6447,,,berger-entry-6445,derived dialect:Hunza uncertain
Bur,7627,páçi,"side; party; share, portion; season; 283",,,,berger-auto[p. 158 (printed p. 309)],,"sh. paç, T 7627",berger-entry-6448,,,,dialect:Hunza uncertain
Bur,,páçimo,belonging to (the and the) side,,,,berger-auto[p. 159 (printed p. 310)],,,berger-entry-6450,,,,derived dialect:Hunza uncertain
Bur,,padáay,"t- NH (stone on the way, etc.) with the sole of the foot pushed away (to 'badåá?)",,,,berger-auto[p. 159 (printed p. 310)],,,berger-entry-6451,,,,dialect:Hunza dialect:NH uncertain
Bur,,padár,see the following entry,,,,berger-auto[p. 159 (printed p. 310)],,,berger-entry-6452,,,,dialect:Nager uncertain
Bur,,padér,padár Butterwandl (used by Wakhis),,,,berger-auto[p. 159 (printed p. 310)],,wa. pədår,berger-entry-6453,,,,dialect:Nager uncertain
Bur,,padár,padár Butterwandl (used by Wakhis),,,,berger-auto[p. 159 (printed p. 310)],,wa. pədår,berger-entry-6453:dialect:1,berger-entry-6453,,,dialect:Nager alternate uncertain
Bur,,padáo,day March,,,,berger-auto[p. 159 (printed p. 310)],,"u. paro ""Lagerplatz""",berger-entry-6454,,,,noun dialect:Hunza uncertain
