kgr,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:589,,,,
dog,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:590,,,,
cam,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:591,,,,
bhat,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:592,,,,
bil,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:593,,,,
kul,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:594,,,,
sirm,13905,sajjā,,,,,patyal5,,,legacy:20220913-patyal:row:595,,,,
mand,13332,sāi,advance,,,,patyal5,,,legacy:20220913-patyal:row:596,,,,
mand,13123,sājā,first day of month,,,,patyal5,,,legacy:20220913-patyal:row:597,,,,
dog,13123,sā̃jā,,,,,patyal5,,,legacy:20220913-patyal:row:598,,,,
mand,13123,sājrā,fresh,,,,patyal5,,,legacy:20220913-patyal:row:599,,,,
mand,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:600,,,,
dog,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:601,,,,
kgr,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:602,,,,
bhat,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:603,,,,
cam,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:604,,,,
kul,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:605,,,,
bil,12391,sā̃d,,,,,patyal5,,,legacy:20220913-patyal:row:606,,,,
sirm,12391,sā̃t,,,,,patyal5,,,legacy:20220913-patyal:row:607,,,,
mand,13591,selli,goat's hair,,,,patyal5,,,legacy:20220913-patyal:row:608,,,,
mand,13591,sellā,goat hair mattress,,,,patyal5,,,legacy:20220913-patyal:row:609,,,,
mand,13591,sel,fibre of which ropes are made,,,,patyal5,,,legacy:20220913-patyal:row:610,,,,
mand,12613,seḷā,cold,,,,patyal5,,,legacy:20220913-patyal:row:611,,,,
bil,12613,seḷā,,,,,patyal5,,,legacy:20220913-patyal:row:612,,,,
kul,12613,śeḷā,,,,,patyal5,,,legacy:20220913-patyal:row:613,,,,
mand,12348,saíl,porcupine,,,,patyal5,,,legacy:20220913-patyal:row:614,,,,
mand,12348,sā́il,,,,,patyal5,,,legacy:20220913-patyal:row:615,,,,
kgr,12348,saíl,,,,,patyal5,,,legacy:20220913-patyal:row:616,,,,
mand,12348,saḷvānu,porcupine quill,,,,patyal5,,,legacy:20220913-patyal:row:617,,,,
kgr,12348,slā̀ṇu,porcupine quill,,,,patyal5,,,legacy:20220913-patyal:row:618,,,,
mand,e15,saukhā,easy,,,,patyal5,,,legacy:20220913-patyal:row:619,,,,
mand,e15,saukhi,,,,,patyal5,,,legacy:20220913-patyal:row:620,,,,
dog,e15,saukhā,,,,,patyal5,,,legacy:20220913-patyal:row:621,,,,
kgr,e15,saukhā,,,,,patyal5,,,legacy:20220913-patyal:row:622,,,,
P,e15,saukhā,,,,,patyal5,,,legacy:20220913-patyal:row:623,,,,
mand,12486,syāḷā,winter,,,,patyal5,,,legacy:20220913-patyal:row:624,,,,
bil,12486,syāḷā,,,,,patyal5,,,legacy:20220913-patyal:row:625,,,,
bhat,12486,syāḷā,,,,,patyal5,,,legacy:20220913-patyal:row:626,,,,
kgr,12486,syāḷ,,,,,patyal5,,,legacy:20220913-patyal:row:627,,,,
sirm,12486,śyāḷā,,,,,patyal5,,,legacy:20220913-patyal:row:628,,,,
mand,1037,heṛā,hunting,,,,patyal5,,,legacy:20220913-patyal:row:629,,,,
kgr,1037,heṛā,,,,,patyal5,,,legacy:20220913-patyal:row:630,,,,
bil,1037,heṛā,,,,,patyal5,,,legacy:20220913-patyal:row:631,,,,
cam,1037,heṛā,,,,,patyal5,,,legacy:20220913-patyal:row:632,,,,
mand,1038,heṛī̆,hunter,,,,patyal5,,,legacy:20220913-patyal:row:633,,,,
kgr,1038,heṛī̆,,,,,patyal5,,,legacy:20220913-patyal:row:634,,,,
bil,1038,heṛī̆,,,,,patyal5,,,legacy:20220913-patyal:row:635,,,,
cam,1038,heṛī̆,,,,,patyal5,,,legacy:20220913-patyal:row:636,,,,
kul,1038,heṛī̆,,,,,patyal5,,,legacy:20220913-patyal:row:637,,,,
mand,14096,hyũ,snow,,,,patyal5,,,legacy:20220913-patyal:row:638,,,,
kul,14096,hyũ,,,,,patyal5,,,legacy:20220913-patyal:row:639,,,,
bhat,14096,hyũ,,,,,patyal5,,,legacy:20220913-patyal:row:640,,,,
cam,14096,hyũ,,,,,patyal5,,,legacy:20220913-patyal:row:641,,,,
mand,14164,hyū̃d,winter season,,,,patyal5,,,legacy:20220913-patyal:row:642,,,,
kul,14164,hyū̃d,,,,,patyal5,,,legacy:20220913-patyal:row:643,,,,
bhat,14164,hyū̃d,,,,,patyal5,,,legacy:20220913-patyal:row:644,,,,
