OP,9190,bahutu,"much, many, numerous",ਬਹੁਤੁ,,adj; Shackle PDF p. 238 (printed p. 203); etym. [9190 bahutva-],shackle-auto
OP,9190,bahuterā,"very much, very many",ਬਚੁਤੋਰਾ,,adj; Shackle PDF p. 238 (printed p. 203); etym. [9190 bahutva- + -a-tara-],shackle-auto
OP,12192,bahuri,,ਬਹੁਰਿ,,adv; Shackle PDF p. 238 (printed p. 203); etym. [= BAHURI]; auto-review: missing_gloss,shackle-auto
OP,12192,bahuṛi,"again, back again, then",ਬਹੁੜਿ,,adv; Shackle PDF p. 238 (printed p. 203); etym. [= BAHURI],shackle-auto
OP,,bakabakā,"unwholesome, disagreeable",ਬਕਬਕਾ,,adj; Shackle PDF p. 238 (printed p. 203); etym. [7]; auto-review: unverified_cdial_candidate,shackle-auto
OP,9118,bakabāī,"talk, chatter",ਬਕਬਾਈ,,f; Shackle PDF p. 238 (printed p. 203); etym. [9118 *bakkavāda-],shackle-auto
OP,9153,bakarā,goat,ਬਕਰਾ,,m; Shackle PDF p. 238 (printed p. 203); etym. [9153 barkara-],shackle-auto
OP,9117,bakki,"talk, chatter, prate",ਬਕਿ,,verb intr; Shackle PDF p. 238 (printed p. 203); etym. [9117 *bakk-],shackle-auto
OP,11191,baṅku,"crooked, curved; lovely, handsome",ਬੰਗੁ,,adj; Shackle PDF p. 238 (printed p. 203); etym. [11191 vañka-* (> Pk. varhka-)],shackle-auto
OP,11194,bankurā,"curved, handsome (of daggery",ਬ੍ਰੜਾ,,adj; Shackle PDF p. 238 (printed p. 203); etym. [11194 vaku- + -d- (> Pk. varhkuda-)],shackle-auto
OP,,bakhasa,bounty,ਬਖਸ,,f; Shackle PDF p. 238 (printed p. 203); etym. [Pers. bakhsh],shackle-auto
OP,,bakhasandag,liberality; forgiveness,ਬਖਸੰਦਗੀ,,f; Shackle PDF p. 238 (printed p. 203); etym. [Pers. bakhshandagi] `],shackle-auto
OP,,bakhasi,"give, grant, bestow; pardon, forgive",ਬਖਸਿ,,verb tr; Shackle PDF p. 238 (printed p. 203),shackle-auto
OP,,bakbasindu,God the bestower,ਬਖਸਿੰਦੁ,,m; Shackle PDF p. 238 (printed p. 203); etym. [Pers. bakkhshanda],shackle-auto
OP,,bakhasīsa,"bounty, favour, mercy",ਬਖਸੀਸ,,"f; Shackle PDF p. 238 (printed p. 203); etym. [Pers. bakhshish] DAKAHA, aQ]. ENVIOUS, greedy, speaKing IH ol otners . L. LAr. oaknit ‘miserlly’]",shackle-auto
OP,,baggā,"white; pure, holy",ਸਰਾ,,"adj; Shackle PDF p. 239 (printed p. 204); etym. [< BAGGU?;, =P.: =BAGĀ])]",shackle-auto
OP,9115,baggu,the white heron,ਬ੍ਗੂ,,m; Shackle PDF p. 239 (printed p. 204); etym. [9115 baka-],shackle-auto
OP,9115,baggulā,heron,ਬਗੁਲਾ,,m; Shackle PDF p. 239 (printed p. 204); etym. [9115 baka- + -l-)],shackle-auto
OP,,bacanu,"word, speech",ਬਚਨ,,m; Shackle PDF p. 239 (printed p. 204); etym. [Sk. vacana-: cf. BAINU],shackle-auto
OP,11208,bañuci,"escape, avoid",ਬੰਚਿ,,verb tr; Shackle PDF p. 239 (printed p. 204); etym. [11208 vañcati: =BAMCI (v.i.))],shackle-auto
OP,11243,bacharū,young calf,ਬਛਰੂ,,m; Shackle PDF p. 239 (printed p. 204); etym. [11243 vatsarüpa-],shackle-auto
OP,,bajaru,"hard, stiff, usu. as bajara kapāta ‘stiff doors",ਬਜਰਰੂ,,adj; Shackle PDF p. 239 (printed p. 204); etym. [Sk. vajra-: cf. BIJU],shackle-auto
OP,,bajārī,"performer, actor",ਬਜਾਰੀ,,m; Shackle PDF p. 239 (printed p. 204); etym. [= BAJART)],shackle-auto
OP,11225,baḍḍā,great,ਬਡਾ,,adj; Shackle PDF p. 239 (printed p. 204); etym. [11225 vadra-: = VADDĀ],shackle-auto
OP,,badāī,"greatness, fame",ਬਫਾਈ,,f; Shackle PDF p. 239 (printed p. 204); etym. [< BADDA: =VADIAT],shackle-auto
OP,,baṇata,"form, arrangement, scheme",ਬਣਤ,,f; Shackle PDF p. 239 (printed p. 204),shackle-auto
OP,,form,,ਬਣਤ,,pron; Shackle PDF p. 239 (printed p. 204); etym. [<BANI]; auto-review: missing_gloss,shackle-auto
OP,,baṇāi,"make, arrange; put on, adorn oneself with, wear",ਬਣਾਇ,,verb tr; Shackle PDF p. 239 (printed p. 204); etym. [v.c. < BANE =BANAI],shackle-auto
OP,11260,baṇi,"become, happen, succeed",ਬਣਿ,,verb intr; Shackle PDF p. 239 (printed p. 204); etym. [11260 vanati: = BANI],shackle-auto
OP,11515,bantaru,monkey,ਬੰਤਰੁ,,m; Shackle PDF p. 239 (printed p. 204); etym. [11515 vānara-],shackle-auto
OP,,batāi,,ਬਤਾਇ,,verb tr; Shackle PDF p. 239 (printed p. 204); etym. [< BTA: syn. DASĀI]; auto-review: missing_gloss,shackle-auto
OP,,badaürh,,ਬਦਉ,,Shackle PDF p. 239 (printed p. 204),shackle-auto
OP,,bandagī,"service; devotion, worship",ਬੰਦਗੀ,,f; Shackle PDF p. 239 (printed p. 204); etym. [Pers.],shackle-auto
OP,,badanāvī,"dishonour, disrepute. [or adj. ‘dishonoured, ill- famed",ਬਦਨਾਵੀ,,f; Shackle PDF p. 239 (printed p. 204); etym. [Pers. bad-nām(īì) x NĀMUJ]; auto-review: suspicious_gloss,shackle-auto
OP,,badaphail,evildoing,ਬਦਫੈਲੀ,,f; Shackle PDF p. 240 (printed p. 205); etym. [Ar. > Pers. bad- KD)],shackle-auto
OP,,badabakhata,"ill-starred, unfortunate",ਬਦਬਖਤਰ,,adj; Shackle PDF p. 240 (printed p. 205); etym. [Pers. bad-bakht],shackle-auto
OP,,badarā,"money bag, purse",ਬਦਰਾ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Ar. badra],shackle-auto
OP,,badale,in exchange for,ਬਦਲੈ,,postp; Shackle PDF p. 240 (printed p. 205); etym. [<Ar. badal)],shackle-auto
OP,,bandā,"slave; creature, man",ਬੰਦਾ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Pers. banda],shackle-auto
OP,,badi,"speak, utter, tell",ਬਦਿ,,verb tr; Shackle PDF p. 240 (printed p. 205); etym. [Sk. vadati],shackle-auto
OP,,badi,"evil, wickedness, sin, vice",ਬਦੀ,,f; Shackle PDF p. 240 (printed p. 205); etym. [Pers.],shackle-auto
OP,,bandī,"captivity, prison; servitude, submission",ਬੰਦੀ,,f; Shackle PDF p. 240 (printed p. 205); etym. [Pers.],shackle-auto
OP,,bandikhānā,prison,ਬੰਦੀਖਾਨਾ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Pers. bandī-khāna],shackle-auto
OP,,bandhakārīï,"one who binds, imprisons",ਬੰਧਰਾਰੀ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Sk. bandhakārin-)],shackle-auto
OP,9140,bandhanu,"bond, fetter; tie, knot (+ bandhi)",ਬੰਧਨੁ,,m; Shackle PDF p. 240 (printed p. 205); etym. [9140 bandhana-: = BĀMDHANU],shackle-auto
OP,,bandhapu,"relative, relation",ਬੰਧੁ,,m; Shackle PDF p. 240 (printed p. 205); etym. [bandhutva-],shackle-auto
OP,9126,baddhā,,ਬਧਾ,,pp; Shackle PDF p. 240 (printed p. 205); etym. [9126 baddha-])]; auto-review: missing_gloss,shackle-auto
OP,11376,badhāi,cause to grow,ਬਧਾਇ,,verb tr; Shackle PDF p. 240 (printed p. 205); etym. [v.c. < 11376 vardhate: = VADHĀI],shackle-auto
OP,,barhdhāi,cause to be tied,ਬੰਧਾਇ,,verb tr; Shackle PDF p. 240 (printed p. 205); etym. [v.c. < BANDHI],shackle-auto
OP,,baddhiku,"killer, hunter, fowler, fisherman",ਬਧਿ੍ਕੁ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Sk. vadhaka-],shackle-auto
OP,,baddhiku,"captive, prisoner",ਬਧ੍੍ਿ,,m; Shackle PDF p. 240 (printed p. 205); etym. [Sk. baddhaka-],shackle-auto
OP,9136,bandhu,"bond, tie, fastening, connexion; structure, basis; obstacle, impediment, check, hindrance; limit, boundary",ਝੰਧੁ,,m; Shackle PDF p. 240 (printed p. 205); etym. [9136 bandha-],shackle-auto
OP,,bana,,ਬਨ,,Shackle PDF p. 240 (printed p. 205),shackle-auto
OP,11234,banajārani,female trader,ਬਨਜਾਰਨਿਰ੍,,f; Shackle PDF p. 240 (printed p. 205); etym. [f. <11234 *vanijyākāra-: cf. VANAJĀRĀ]J],shackle-auto
OP,11265,banarāi,vegetation,ਬਨਰਾਇ,,f; Shackle PDF p. 240 (printed p. 205); etym. [11265 vanarāji-],shackle-auto
OP,,banavārī,God,ਬਨਵਾਰੀ,,"m; Shackle PDF p. 240 (printed p. 205); etym. [Sk. vanamālin- ‘wearing garland of wild flowers, ep. of Krgna’: =BANAVALI]",shackle-auto
OP,9136,'bannha,,੧੬੩੫,,m; Shackle PDF p. 241 (printed p. 206); etym. [9136 bandha-]; auto-review: missing_gloss,shackle-auto
OP,,banāi,adorn oneself with,ਬਨਾਇ,,verb tr; Shackle PDF p. 241 (printed p. 206); etym. [v.c. < BANI: =BANĀI],shackle-auto
OP,,banāsapati,"vegetation, plants",ਬਠਾਸਪਤਿ,,f; Shackle PDF p. 241 (printed p. 206); etym. [for Sk. vanaspati-],shackle-auto
OP,11555,banārasi,the city of Benares,ਬਨਾਰਸਿ,,f; Shackle PDF p. 241 (printed p. 206); etym. [11555 vārānasī-],shackle-auto
OP,,bani,"be done, become, suit, succeeď",ਬਨਿ,,verb intr; Shackle PDF p. 241 (printed p. 206); etym. [= BANI],shackle-auto
OP,,baṇṇhi,"bind, tie (as bundle); fix, fasten; imprison; stop; check, restrain",ਬੰਠਿ,,verb tr; Shackle PDF p. 241 (printed p. 206); etym. [= BANDHI]] l],shackle-auto
OP,,banu,"forest, jungle",ਬ੍ਠ,,m; Shackle PDF p. 241 (printed p. 206),shackle-auto
OP,11258,banavāsi,"forest-dweller, hermit",,,"m; Shackle PDF p. 241 (printed p. 206); etym. [11258 (or Sk.) vana-*; for compounds cf. Sk. vanakhanda-, vanavāsa-, -in-: = VANU]; auto-review: missing_native",shackle-auto
OP,9147,bappurā,,,,"adj; Shackle PDF p. 241 (printed p. 206); etym. [= BAPPURA] ,]; auto-review: missing_gloss, missing_native",shackle-auto
OP,9147,bappuṛā,"wretched, unfortunate",ਬਪੁੜਾ,,adj; Shackle PDF p. 241 (printed p. 206); etym. [9147 *bappuda-: = BAPPURĀ],shackle-auto
OP,9225,baphāi,"boast, bluster",ਬਫਾਇ,,verb intr; Shackle PDF p. 241 (printed p. 206); etym. [9225 bāsphāyate ‘emits vapour'],shackle-auto
OP,,babbā,the letter B,ਬਬਾ,,"m; Shackle PDF p. 241 (printed p. 206); etym. [onom.; cf. H.P. papīhā, P. bambīhā: = BĀBĪHĀ; syn. CĀTRIKU]",shackle-auto
OP,,babhīkhaṇu,"Vibhīşana, the virtuous younger brother of Rāvana",ਬਤੀਖ੍ਣ,,m; Shackle PDF p. 241 (printed p. 206),shackle-auto
OP,11394,barasi,rain,ਬਰਸਿ,,verb intr; Shackle PDF p. 241 (printed p. 206); etym. [11394 varsati: = VARASI; cf. BARAKHI],shackle-auto
OP,11392,barasu,rain; year,ਬਰਸੁ,,"m; Shackle PDF p. 241 (printed p. 206); etym. [11392 varsa-: = BARASU, VARHĀ]",shackle-auto
OP,,barakati,blessing,ਬਰਕਤਿ,,f; Shackle PDF p. 241 (printed p. 206); etym. [Ar. > Pers. barakat],shackle-auto
OP,,barakhi,rain,ਬਰਖਿ,,verb intr; Shackle PDF p. 241 (printed p. 206); etym. [Sk. varsati: cf. BARASI],shackle-auto
OP,,baraji,"stop, check",ਬਰਜਿ,,verb tr; Shackle PDF p. 241 (printed p. 206); etym. [Sk. varjayati: =VARAJI],shackle-auto
OP,,baratu,"regular practice of religious observances; austerity, fast",ਬਰਤੂ,,"m; Shackle PDF p. 241 (printed p. 206); etym. [Sk. vrata-: =BRATU, VARATU]",shackle-auto
OP,,baranu,colour; one of the four social classes or castes,ਬਰਨ,,m; Shackle PDF p. 241 (printed p. 206); etym. [Sk. varna-: =VARANU] Doas oaa],shackle-auto
OP,,barābari,"equal to, like",ਬਰਾਬਰਿ,,postp; Shackle PDF p. 242 (printed p. 207); etym. [Pers. barābar],shackle-auto
OP,,barābarī,"equality, rivalry",ਬਰਾਬਰੀ,,f; Shackle PDF p. 242 (printed p. 207); etym. [Pers.],shackle-auto
OP,,balavaṇḍā,"strong, mighty",ਬਲਵੰਡਾ,,adj; Shackle PDF p. 242 (printed p. 207); etym. [*balavrnda- (>Ap. balivanda- HGA340)],shackle-auto
OP,,balāi,affliction,ਬਲਾਇ,,f; Shackle PDF p. 242 (printed p. 207); auto-review: low_ocr_confidence,shackle-auto
OP,,bali,"burn, blaze; be consumed; be lit, burn (of lampy",ਬਲਿ,,verb intr; Shackle PDF p. 242 (printed p. 207); etym. [6645 *dvalati]; auto-review: unverified_cdial_candidate,shackle-auto
OP,,bali,,ਬਲਿ,,m; Shackle PDF p. 242 (printed p. 207); auto-review: missing_gloss,shackle-auto
OP,,balihāri,"sacrifice, devote",ਬਲਿਹਾਰਿ,,verb tr; Shackle PDF p. 242 (printed p. 207); etym. [<*balikāra-],shackle-auto
OP,9161,balu,"power, strength",ਬ੍ਠੂ,,m; Shackle PDF p. 242 (printed p. 207); etym. [9161 bala-],shackle-auto
OP,9176,baledu,ox,ਬਲੋਦੁ,,m; Shackle PDF p. 242 (printed p. 207); etym. [9176 balivarda-],shackle-auto
OP,,bavarā,"mad, crazy",ਬਵਰ,,adj; Shackle PDF p. 242 (printed p. 207); etym. [= BÄVARĀ],shackle-auto
OP,11591,bāsaro,dwelling-place,ਬਾਸਰੋ,,m; Shackle PDF p. 242 (printed p. 207); etym. [11591 vāsa-?: =vĀsu'; cf. BÄSARO?],shackle-auto
OP,11592,bāsu,"perfume, scent",ਬਾਸੁ,,m; Shackle PDF p. 242 (printed p. 207); etym. [11592 vāsa-?: =vĀsu?])],shackle-auto
OP,,bāsudeu,"God (the omnipresent), ep. of Vişnu",ਬਾਸੁਦੇਉ,,m; Shackle PDF p. 242 (printed p. 207),shackle-auto
OP,,bāsuru,day,ਬਾਸੁਰੁ,,m; Shackle PDF p. 242 (printed p. 207); etym. [for Sk. vāsara-: cf. BĀSARO?],shackle-auto
OP,,bāsvadeva,God,ਬਾਸ੍ਹਦੇਵ,,m; Shackle PDF p. 242 (printed p. 207); etym. [hyper-Sk.: = BĀSUDEU],shackle-auto
OP,9229,bārhha,arm,ਬਾਂਹ,,f; Shackle PDF p. 242 (printed p. 207); etym. [9229 bāhu-],shackle-auto
OP,,bāharā,"without, lacking",ਬਾਹਰਾ,,adj; Shackle PDF p. 242 (printed p. 207); etym. [< BAHARU],shackle-auto
OP,,bāhari,outside,ਬਾਹਰਿ,,"adv; Shackle PDF p. 242 (printed p. 207); etym. [sl. of BAHARU] ION, OD LAG OUIOV , OUNGTGVGTI , AUV. OULISIGE . 0.17220 bpamra-j]",shackle-auto
OP,9229,bārhhi,side piece of beď,ਬਾਹੀ,,f; Shackle PDF p. 243 (printed p. 208); etym. [9229 bāhu-],shackle-auto
OP,12192,bāhuṛi,return,ਬਾਹੜਿ,,"verb intr; Shackle PDF p. 243 (printed p. 208); etym. [12192 *vyāghutati: = BAHURĪ, BAHURI; cf. PHIRI)]",shackle-auto
OP,,bākī,"arrears, amount outstanding",ਬਾਕੀ,,f; Shackle PDF p. 243 (printed p. 208); etym. [Ar. bāgi],shackle-auto
OP,,bārhga,the Muslim cali to prayer,ਬਾਂਗ,,f; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāng],shackle-auto
OP,,bāgā,white,ਬਾਗਾ,,adj; Shackle PDF p. 243 (printed p. 208); etym. [= BAGGA],shackle-auto
OP,,bāgu,garden,ਬਾਗੂ,,m; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāgh],shackle-auto
OP,12193,bāghu,tiger,ਬੂ,,m; Shackle PDF p. 243 (printed p. 208); etym. [12193 vyāghra-],shackle-auto
OP,,bātñci,escape,ਬਾਂਚਿ,,verb intr; Shackle PDF p. 243 (printed p. 208); etym. [= BAÑCI],shackle-auto
OP,,bāja,"hawk, falcon",ਬਾਜ,,f; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāz],shackle-auto
OP,,bājāārī,"shopkeeper, trader; one who hangs around the bazaar, wastrei, good-for-nothing; public performer, actor",ਬਾਜਾਰੀ,,m; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāzārī. = BAJĀRĪĪ],shackle-auto
OP,,bājāru,"bazaar, market; public performance, display, show",ਬਾਜਾਰੁ,,m; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāzār],shackle-auto
OP,11513,bāji,"be played, sound (of musical instruments",ਬਾਜਿ,,verb intr; Shackle PDF p. 243 (printed p. 208); etym. [11513 vādyate: =VĀJ],shackle-auto
OP,,bājintru,musical instrument,ਬਾਜਿੰਤ੍ਰ,,m; Shackle PDF p. 243 (printed p. 208); etym. [for Sk. vāditra- (x BĀJI)J],shackle-auto
OP,,bājī,"game, play, performance, turn (esp. of the transient worldy: bāji hāri ‘lose game",ਬਾਜੀ,,f; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāzī],shackle-auto
OP,,bājigaru,"player, performer",ਬਾਜੀਗਰੁ,,m; Shackle PDF p. 243 (printed p. 208); etym. [Pers. bāzī-gar],shackle-auto
OP,9235,bājharhhu,,ਬਾਝਹੁ,,"postp; Shackle PDF p. 243 (printed p. 208); etym. [=BĀJHU, VĀJHAMHUJ]; auto-review: missing_gloss",shackle-auto
OP,9235,bājhu,"without, except, besides",ਬਦ,,postp; Shackle PDF p. 243 (printed p. 208); etym. [9235 bāhya-: = BĀJHAMHU],shackle-auto
OP,11366,bāṭa,"road, way",ਬਾਟ,,f; Shackle PDF p. 243 (printed p. 208); etym. [11366 vartman-: =VĀTA],shackle-auto
OP,11490,bāṇī,"word, saying, utterance; the Word, teaching, instructior.",ਬਾਣੀ,,f; Shackle PDF p. 243 (printed p. 208); etym. [11490 vānī : = vĀNľ’],shackle-auto
OP,11338,bāṇī,"appearance; form, formation; quality; nature; custom",ਬਾਣੀ,,f; Shackle PDF p. 243 (printed p. 208); etym. [11338 varna- (> MIA. *vāna-))],shackle-auto
OP,9203,bānu,arrow,ਬਾਦ,,m; Shackle PDF p. 244 (printed p. 209); etym. [9203 bāna-],shackle-auto
OP,11564,bāta,"word, talk, matter, thing",ਬਾਤ,,f; Shackle PDF p. 244 (printed p. 209); etym. [11564 vāārtta-: = VĀTA; Syn. GALLA],shackle-auto
OP,,bādi,"useléss, fruitless, pointless",ਬਾਦਿ,,adj; Shackle PDF p. 244 (printed p. 209); etym. [< BADU],shackle-auto
OP,,bādisāhu,king,ਬਾਦਿਸਾਹੁ,,m; Shackle PDF p. 244 (printed p. 209); etym. [for Pers. pādshāh: cf. PĀTISĀHU])],shackle-auto
OP,,bādī,"mere talker, quarrelsome person",ਬਾਦੀ,,m; Shackle PDF p. 244 (printed p. 209); etym. [Sk. vādin-: = VĀDIJ],shackle-auto
OP,,bādu,"talk, utterance; dispute, quarrel: bādu bibādu ‘dispute and dissension",ਬਾਦ,,m; Shackle PDF p. 244 (printed p. 209); etym. [Sk. vāda-: = VADU],shackle-auto
OP,9140,bārhdhanu,"bond, fetter",ਬਾਂਧ੍ਠੂ,,m; Shackle PDF p. 244 (printed p. 209); etym. [= BANDHANU],shackle-auto
OP,,bārndhi,"bind; tie, fix, fasten, join; imprison, enchain, confine",ਬਾਂਧਿ,,verb tr; Shackle PDF p. 244 (printed p. 209); etym. [= BANDHI]] .],shackle-auto
OP,9209,bāpu,father,ਬਾ,,"m; Shackle PDF p. 244 (printed p. 209); etym. [9209 *bāppa-] bābaru,-m. ‘the Mughal emperor Bābur’, in bābara vānī phiri gaīï AsA11 ‘word (i.e., dirge, lament?) of Bābur has gone roundg’. 1.]",shackle-auto
OP,9209,bābā,"sir, father, master",ਬਾਬਾ,,m; Shackle PDF p. 244 (printed p. 209); etym. [9209 *bābba- (not Turk. baba],shackle-auto
OP,,bābīhā,the pied cuckoo,ਬਾਬੀਹਾ,,m; Shackle PDF p. 244 (printed p. 209); etym. [= BABIHA],shackle-auto
OP,9209,bābulu,"father, daddy",ਬਬੁਠੁ,,m; Shackle PDF p. 244 (printed p. 209); etym. [9209 *bābba- + -l-],shackle-auto
OP,,bāmhaṇu,Brahman,ਬਾਮਣੁ,,m; Shackle PDF p. 244 (printed p. 209); etym. [9237 brāhmanna-: cf. BRĀHAMANU]; auto-review: unverified_cdial_candidate,shackle-auto
OP,11547,bāra,"time, turn; delay",ਬਾਰ,,f; Shackle PDF p. 244 (printed p. 209); etym. [11547 vāra-?: =vĀRa’]J],shackle-auto
OP,6658,bāraha,twelve (ie. the twelve sects of yogisy,ਬਾਰਹ,,num; Shackle PDF p. 244 (printed p. 209); etym. [6658 dvādaśa-],shackle-auto
OP,,bāriku,child,ਬਾਰਿ,,m; Shackle PDF p. 244 (printed p. 209); etym. [= BĀLAKU],shackle-auto
OP,,bāru,"wilderness; the Bār, open country between the rivers of the Panjab",ਬਾਤੂ,,m; Shackle PDF p. 244 (printed p. 209); etym. [7]; =P. bār]; auto-review: unverified_cdial_candidate,shackle-auto
OP,,bālaku,"child, boy",ਬਾਲ੍ਰ,,m; Shackle PDF p. 244 (printed p. 209); etym. [Sk. bālaka-: = BĀRIKU]J],shackle-auto
OP,6670,bālaṇu,"fuel, firewood",ਬਾਲਣੁ,,m; Shackle PDF p. 244 (printed p. 209); etym. [6670 *dvālana-],shackle-auto
OP,9218,bālattaṇu,childhood,ਬਾਲਤਣੁ,,"m; Shackle PDF p. 244 (printed p. 209); etym. [9218 *bālatvana-] Da, Vt UUIG, HNL UAIP). 4. (00/1 avaiayatij]",shackle-auto
OP,9216,bāli,"girl, young woman",ਬਾਲੀ,,f; Shackle PDF p. 245 (printed p. 210); etym. [9216 bālā-],shackle-auto
OP,11580,bālā,sand,ਬਾਲੂੰ,,f; Shackle PDF p. 245 (printed p. 210); etym. [11580 vālukā-],shackle-auto
OP,11538,bāvanu,"dwarf; the Sth incarnation of Vişnu, as a dwarf",ਬਾਵਨ,,m; Shackle PDF p. 245 (printed p. 210); etym. [11538 vāmana-],shackle-auto
OP,11546,bāvarā,"mad, crazy",ਬਾਵਰਾ,,"adj; Shackle PDF p. 245 (printed p. 210); etym. [11546 vāyura- (or 11504 vātula-): = BAÜRÄ, BAVARĀ, BĀVALĀJ]",shackle-auto
OP,11504,bāvarā,"mad, crazy",ਬਾਵਰਾ,,"adj; Shackle PDF p. 245 (printed p. 210); etym. [11546 vāyura- (or 11504 vātula-): = BAÜRÄ, BAVARĀ, BĀVALĀJ]",shackle-auto
OP,,bāvalā,,ਬਾਵਲਾ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [= BĀVARĀ]; auto-review: missing_gloss,shackle-auto
OP,12174,biuhārā,business,ਬਿਉਹਾਰਾ,,m; Shackle PDF p. 245 (printed p. 210); etym. [12174 vyavahāra-: = VIUHĀRU],shackle-auto
OP,,biogī,one who is separateď,ਬਿਓਗੀ,,m; Shackle PDF p. 245 (printed p. 210); etym. [Sk. viyogin-: = vgoGT],shackle-auto
OP,,biogu,separation,ਬਿਓਗੂ,,m; Shackle PDF p. 245 (printed p. 210); etym. [= BOGU],shackle-auto
OP,,biaphatama,I fell,ਬਿਅਫਤਮ,,verb intr; Shackle PDF p. 245 (printed p. 210); etym. [Pers. biyuftam],shackle-auto
OP,,biā,other,ਇਆ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [= BIJAÙ],shackle-auto
OP,,biāsu,"Vyāsa, the legendary compiler of the Vedas",ਬਿਆਸ,,m; Shackle PDF p. 245 (printed p. 210),shackle-auto
OP,,biākaraṇu,grammar,ਬਿਆਕਰਣੁ,,m; Shackle PDF p. 245 (printed p. 210); etym. [Sk. vyākarana-],shackle-auto
OP,,biādhi,"disease, sickness",ਬਿਅਧਿ,,f; Shackle PDF p. 245 (printed p. 210); etym. [Sk. vyādhi-],shackle-auto
OP,,biāpi,"attach to; extend, be diffused; pervade, fill",ਬਿਅਆਪਿ,,"verb intr; Shackle PDF p. 245 (printed p. 210); etym. [vyāpnoti, vyāpyate: = VIAPI]",shackle-auto
OP,,biāpitarh,"entangled, caught, enmeshed",ਬਿਆਪਿਤੰ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [for Sk. vyāpta-],shackle-auto
OP,,biāla,evening,ਬਿਆਲ,,f; Shackle PDF p. 245 (printed p. 210); etym. [= BAIĀLA],shackle-auto
OP,,bisaṭā,"excrement, dung",ਬਿਸਟਾ,,f; Shackle PDF p. 245 (printed p. 210); etym. [for Sk. visthā-: =VISATA],shackle-auto
OP,,bisathāri,spread out,ਬਿਸਥਾਰਿ,,verb tr; Shackle PDF p. 245 (printed p. 210); etym. [for Sk. vistārayati],shackle-auto
OP,,bisathāāru,"spread, ostentation, show",ਬਿਸਥਾਰੁ,,m; Shackle PDF p. 245 (printed p. 210); etym. [for Sk. vistāra- ( x BITHĀRU)]; auto-review: low_ocr_confidence,shackle-auto
OP,,bisanu,the god Visnu,ਬਿਸਨੁ,,m; Shackle PDF p. 245 (printed p. 210),shackle-auto
OP,,bisamādī,"wonderstruck, astonished",ਬਿਸਮਾਦੀ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [< BISAMĀDU]J],shackle-auto
OP,,bisamādu,"awe, wonder, astonishment",ਬਿਸਮਦੁ,,m; Shackle PDF p. 245 (printed p. 210); etym. [+ ?): = VISAMĀDU],shackle-auto
OP,,bisamu,"wonderstruck, amazed; wonderfuF",ਬਿਸਮੁ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [Sk. vismaya-],shackle-auto
OP,,bisarajitu,,ਬਿਸਰਜਿਤੁ,,adj; Shackle PDF p. 245 (printed p. 210); etym. [Sk. visarjita-: cf. VISARAN] VISSARI]; auto-review: missing_gloss,shackle-auto
OP,12023,bisāri,forget; cause to be forgotten,ਬਿਸਾਰਿ,,verb tr; Shackle PDF p. 246 (printed p. 211); etym. [12023 vismārayati: = VISĀRI] .],shackle-auto
OP,11432,bisiaru,snake,ਬਿਸੀਅਰੁ,,m; Shackle PDF p. 246 (printed p. 211); etym. [11432 vaśīkara-],shackle-auto
OP,,bisīāra,"much, many",ਬਿਸੀਆਰ,,adj; Shackle PDF p. 246 (printed p. 211); etym. [Pers. bisyār],shackle-auto
OP,,bihanggu,bird,ਬਿਹੀਗੁ,,m; Shackle PDF p. 246 (printed p. 211); etym. [Sk. viharhga-],shackle-auto
OP,12032,bihāi,pass,ਬਿਹਾਇ,,verb intr; Shackle PDF p. 246 (printed p. 211); etym. [12032 vihāpayati: =VIHĀI]; auto-review: low_ocr_confidence,shackle-auto
OP,11813,bihāga,dawn; daybreak,ਬਿਹਾਗ,,"f; Shackle PDF p. 246 (printed p. 211); etym. [vibhāgyaā-, i.e. ‘separation between night and day’? (though sense suggests connexion with . 11813 *vibhāna-)— or perh. connected with bihāgarā ‘rāga played after midnight’; =P. kangra bihāg])]",shackle-auto
OP,14805,bibūṇāā,"without, bereft of, as nāma bihūnā ‘without the Name",ਬਿਹੂਣਾ,,"adj; Shackle PDF p. 246 (printed p. 211); etym. [14805 *vidhüna-: = BIHONAĀ, VIHONĀ)]",shackle-auto
OP,,bihūnā,,ਬਿਹੂਨਾ,,adj; Shackle PDF p. 246 (printed p. 211); etym. [=BIHONA]; auto-review: missing_gloss,shackle-auto
