Phal,,níi,he; she; it; here (prox obl),نی,níi,,liljegren,,,liljegren-LX001594,,,,pron demonstrative
biori,,aníi,he; she; it; here (prox obl),,,Variant restriction: Biori,liljegren,,,liljegren-LX001594-variant-1,liljegren-LX001594,,,pron demonstrative dialect:Biori
Phal,7563,níilu,"green, blue",نِیلوۡ,níilo,Inflection: Reg (Fem): níili; Morphemic form: níil-,liljegren,,"nī́la- 'dark blue, dark green, black' (T: 7563)",liljegren-LX001595,,,,adj
Phal,7200,níindra,sleep,نِیندرہ,"níindra, níidra",Inflection: Irr (Obl): -m; Restriction: In the plural,liljegren,,nidrā́- 'sleep (fem)' (T: 7200),liljegren-LX001596,,,,noun f Palula-noun-class-irregular
Phal,,níindra yhíi,to feel sleepy,نِیندرہ یھی,níindra jhíi,Restriction: Fem agr with non-verb element,liljegren,,,liljegren-LX001597,,,,verb intr compound conjunct-verb non-incorporating
Phal,,níindram bíi,to fall asleep,نِیندرم بی,níindram bíi,,liljegren,,,liljegren-LX001598,,,,verb intr compound conjunct-verb incorporating
Phal,,niiṛíi,to shut (one's eyes),نِیڑی,niiɽíi,"Inflection: L:e (Prs): niiṛáanu, (Pfv): niiṛílu, (Cv): niiṛí, (Imp): niiṛá; Morphemic form: níiṛ-é-",liljegren,,,liljegren-LX001599,,,,verb tr Palula-verb-class-L-e
Phal,,níiṛu,vine,نِیڑوۡ,níiɽo,"Inflection: a-decl (Obl, pl): níiṛa",liljegren,,,liljegren-LX001600,,,,noun m Palula-noun-class-a
Phal,,níiša,"to falter, go off",نِیشہ,níiɕa,"Inflection: T (Prs): niišáanu, (Pfv): níiṣṭu, (Cv): niiší, (Imp): níiš; Morphemic form: níiš-, níiṣṭ-",liljegren,,,liljegren-LX001601,,,,verb intr Palula-verb-class-T
biori,,níiše,"to falter, go off",,,"Inflection: T (Prs): niišáanu, (Pfv): níiṣṭu, (Cv): niiší, (Imp): níiš; Morphemic form: níiš-, níiṣṭ-; Variant restriction: Biori",liljegren,,,liljegren-LX001601-variant-1,liljegren-LX001601,,,verb intr Palula-verb-class-T dialect:Biori
Phal,,niišóo,"to blow out, put out (a fire)",نِیشو,niiɕóo,"Inflection: L:a (Prs): niišaáanu, (Pfv): niišóolu, (Cv): niišaá, (Imp): niišá; Morphemic form: níiš-á-",liljegren,,,liljegren-LX001602,,,,verb tr Palula-verb-class-L-a
Phal,,níiṣṭu,faltered (masc sg),نِیݜٹوۡ,níiʂʈo,,liljegren,,,liljegren-LX001603,,,,verb intr
Phal,,niigiraá,since,نِیگرا,niiɡiraá,,liljegren,,,liljegren-LX001604,,,,postp
Phal,,nikháatu,came out; appeared (masc sg),نِکھاتوۡ,nikʰáatu,,liljegren,,,liljegren-LX001605,,,,verb intr
Phal,,nikhéeti,came out; appeared (fem sg),نِکھیتیۡ,nikʰéeti,,liljegren,,,liljegren-LX001606,,,,verb intr
Phal,7114,nikhíi,to come out; appear; happen,نِکھی,nikʰíi,"Inflection: T (Prs): nikháandu, (Pfv Masc Sg): nikháatu, (Pfv Fem Sg): nikhéeti, (Cv): nikhaí, (Imp): nikhá, nikhée; Morphemic form: nikhéi-, nikhát-",liljegren,,*niḥṣkatta- 'jumps out' (T: 7114) ; *niṣkasati 'goes out' (T: 7479),liljegren-LX001607,,,,verb intr Palula-verb-class-T
Phal,7479,nikhíi,to come out; appear; happen,نِکھی,nikʰíi,"Inflection: T (Prs): nikháandu, (Pfv Masc Sg): nikháatu, (Pfv Fem Sg): nikhéeti, (Cv): nikhaí, (Imp): nikhá, nikhée; Morphemic form: nikhéi-, nikhát-",liljegren,,*niḥṣkatta- 'jumps out' (T: 7114) ; *niṣkasati 'goes out' (T: 7479),liljegren-LX001607-turner-7479,,,,verb intr Palula-verb-class-T
Phal,,nikrízi,henna,نِکرزیۡ,nikrízi,Inflection: m-decl (Pl): -m,liljegren,,"Origin: Pashto: nukrezey, nakrezey",liljegren-LX001608,,,,noun f Palula-noun-class-m loanword loan:Pashto
Phal,,nirkízi,henna,,,Inflection: m-decl (Pl): -m,liljegren,,"Origin: Pashto: nukrezey, nakrezey",liljegren-LX001608-variant-1,liljegren-LX001608,,,noun f Palula-noun-class-m loanword loan:Pashto
Phal,,nim fuṭ,half foot (measure),نِم فُٹ,nim fuʈ,,liljegren,,Origin: Pashto 'half': niim,liljegren-LX001609,,,,multiword-expression loanword loan:Pashto
Phal,,nim phuṭ,half foot (measure),,,,liljegren,,Origin: Pashto 'half': niim,liljegren-LX001609-variant-1,liljegren-LX001609,,,multiword-expression loanword loan:Pashto
Phal,,nim paáu,half a quarter,نِم پاؤ,nim paáw,,liljegren,,Origin: Pashto 'half': niim,liljegren-LX001610,,,,multiword-expression loanword loan:Pashto
Phal,,nimóos,prayer,نِموس,nimóos,"Inflection: a-decl (Obl, pl): -a",liljegren,,Origin: Urdu (Persian): namaaz,liljegren-LX001611,,,,noun f Palula-noun-class-a loanword loan:Persian loan:Urdu
biori,,nimáas,prayer,,,"Inflection: a-decl (Obl, pl): -a; Variant restriction: Biori",liljegren,,Origin: Urdu (Persian): namaaz,liljegren-LX001611-variant-1,liljegren-LX001611,,,noun f Palula-noun-class-a loanword loan:Persian loan:Urdu dialect:Biori
Phal,,nimóos thíi,to pray,نِموس تھی,nimóos tʰíi,Restriction: Fem agr with non-verb element in pfv,liljegren,,,liljegren-LX001612,,,,verb tr compound conjunct-verb non-incorporating
Phal,,ninaám,them (prox acc),نِنام,"ninaám, nijaám",,liljegren,,,liljegren-LX001613,,,,pron demonstrative
biori,,aninaám,them (prox acc),,,Variant restriction: Biori,liljegren,,,liljegren-LX001613-variant-1,liljegren-LX001613,,,pron demonstrative dialect:Biori
Phal,,niníi,their (prox),نِنی,niníi,,liljegren,,,liljegren-LX001614,,,,pron demonstrative
biori,,aninúme,their (prox),,,Variant restriction: Biori,liljegren,,,liljegren-LX001614-variant-1,liljegren-LX001614,,,pron demonstrative dialect:Biori
Phal,,niním,they (prox obl),نِنِم,niním,,liljegren,,,liljegren-LX001615,,,,pron demonstrative
biori,,aniním,they (prox obl),,,Variant restriction: Biori,liljegren,,,liljegren-LX001615-variant-1,liljegren-LX001615,,,pron demonstrative dialect:Biori
Phal,,nirúuṇ,"traditional cheese, similar to čoónɡ but sweeter, made from the remaining liquid when making čhoót",نِرُوݨ,nirúuɳ,Inflection: a-decl (Obl): -a,liljegren,,,liljegren-LX001616,,,,noun m Palula-noun-class-a
Phal,,nis,it; him; her; this one (prox acc),نِس,nis,,liljegren,,,liljegren-nis,,,,pron demonstrative
biori,,anís,it; him; her; this one (prox acc),,,Variant restriction: Biori,liljegren,,,liljegren-nis-variant-1,liljegren-nis,,,pron demonstrative dialect:Biori
Phal,,nisíi,his; her; its (prox),نِسی,nisíi,,liljegren,,,liljegren-LX001617,,,,pron demonstrative
biori,,anisée,his; her; its (prox),,,Variant restriction: Biori,liljegren,,,liljegren-LX001617-variant-1,liljegren-LX001617,,,pron demonstrative dialect:Biori
Phal,,niṣaanaát,"indications, signs",نِݜانات,niʂaanaát,Restriction: With plural reference,liljegren,,,liljegren-LX001618,,,,noun f
Phal,,niṣóon,"sign, mark; mole",نِݜون,niʂóon,"Inflection: a-decl (Obl, Pl): -a; Morphemic form: niṣáan",liljegren,,Origin: Pashto: nixaan,liljegren-LX001619,,,,noun f Palula-noun-class-a loanword loan:Pashto
biori,,niṣáan,"sign, mark; mole",,,"Inflection: a-decl (Obl, Pl): -a; Morphemic form: niṣáan; Variant restriction: Biori",liljegren,,Origin: Pashto: nixaan,liljegren-LX001619-variant-1,liljegren-LX001619,,,noun f Palula-noun-class-a loanword loan:Pashto dialect:Biori
Phal,,niwešíi,to write,نِوشی,niweɕíi,"Inflection: L:e (Prs): niwešáanu, (Pfv): niwešílu, (Cv): niweší, (Imp): niwešé; Morphemic form: niwéš-é-; Restriction: Biori",liljegren,,Origin: Khowar (Persian): niweš,liljegren-LX001620,,,,verb tr Palula-verb-class-L-e loanword loan:Khowar loan:Persian
Phal,,nóki,beak,نوۡکیۡ,nóki,Inflection: m-decl (Pl): -m,liljegren,,,liljegren-LX001621,,,,noun f Palula-noun-class-m
Phal,7067,nóo,name,نو,nóo,"Inflection: a-decl (Obl, pl): nóowa; Morphemic form: náau",liljegren,,nā́man- 'name (neut)' (T: 7067),liljegren-LX001622,,,,noun m Palula-noun-class-a
biori,7067,náau,name,,,"Inflection: a-decl (Obl, pl): nóowa; Morphemic form: náau; Variant restriction: Biori",liljegren,,nā́man- 'name (neut)' (T: 7067),liljegren-LX001622-variant-1,liljegren-LX001622,,,noun m Palula-noun-class-a dialect:Biori
Phal,,nookarí,"employment, job",نوکریۡ,nookarí,,liljegren,,"Origin: Urdu (Persian): naukarii, naukrii",liljegren-LX001623,,,,noun f loanword loan:Persian loan:Urdu
Phal,,nookarí thíi,"to work, to be employed, carry out a job",نوکریۡ تھی,nookarí tʰíi,Restriction: Fem agr with non-verb element in pfv,liljegren,,,liljegren-LX001624,,,,verb tr compound conjunct-verb non-incorporating
Phal,6914,nóong,finger-nail,نونگ,nóoŋɡ,"Inflection: a-decl (Obl, pl): -a; Morphemic form: náang",liljegren,,"nakhá- 'nail (of finger or toe), claw (masc.neut)' (T: 6914)",liljegren-LX001625,,,,noun m Palula-noun-class-a
biori,6914,náang,finger-nail,,,"Inflection: a-decl (Obl, pl): -a; Morphemic form: náang; Variant restriction: Biori",liljegren,,"nakhá- 'nail (of finger or toe), claw (masc.neut)' (T: 6914)",liljegren-LX001625-variant-1,liljegren-LX001625,,,noun m Palula-noun-class-a dialect:Biori
Phal,13794,nóor,vein,نور,nóor,"Inflection: a-decl (Obl, pl): -a",liljegren,,*snāru- 'sinew' (T: 13794),liljegren-LX001626,,,,noun f Palula-noun-class-a
Phal,7047,nóoṛ,canal; inlet; flume,نوڑ,nóoɽ,"Inflection: a-decl (Obl, pl): -a; Morphemic form: náaṛ",liljegren,,"nāḍí- 'tubular stalk of any plant, tubular organ, tube' (T: 7047)",liljegren-LX001627,,,,noun f Palula-noun-class-a
biori,7047,náaṛ,canal; inlet; flume,,,"Inflection: a-decl (Obl, pl): -a; Morphemic form: náaṛ; Variant restriction: Biori",liljegren,,"nāḍí- 'tubular stalk of any plant, tubular organ, tube' (T: 7047)",liljegren-LX001627-variant-1,liljegren-LX001627,,,noun f Palula-noun-class-a dialect:Biori
Phal,,nu,it; he; this one (prox masc nom),نوۡ,nu,,liljegren,,,liljegren-nu_2,,,,pron demonstrative
Phal,,nu,this (agr: prox nom masc),نوۡ,nu,,liljegren,,,liljegren-nu_1,,,,determiner demonstrative
Phal,,nueé,all nine; the nine,نُوے,nuweé,,liljegren,,,liljegren-LX001628,,,,num
Phal,,nuíma,ninth,نُوئِمہ,nujíma,,liljegren,,,liljegren-LX001629,,,,determiner
Phal,,nuqsaán,damage,نُقصان,nuqsaán,"Inflection: i-decl (Obl, pl): nuqseení",liljegren,,Origin: Urdu (Arabic): nuqsaan,liljegren-LX001630,,,,noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu
Phal,,noqsaán,damage,,,"Inflection: i-decl (Obl, pl): nuqseení",liljegren,,Origin: Urdu (Arabic): nuqsaan,liljegren-LX001630-variant-1,liljegren-LX001630,,,noun f Palula-noun-class-i loanword loan:Arabic loan:Urdu
Phal,,nuqsaán thíi,"to harm, disturbe, make trouble for",نُقصان تھی,nuqsaán thíi,Restriction: Fem agr with non-verb element in pfv; possessive complement,liljegren,,,liljegren-LX001631,,,,verb tr compound conjunct-verb non-incorporating
Phal,6984,núu,nine,نُو,núu,,liljegren,,náva 'nine' (T: 6984),liljegren-LX001632,,,,num
Phal,,núuṭa,"to return, turn back",نُوٹہ,núuʈ,"Inflection: L:cons (Prs): nuuṭáanu, (Pfv): nuuṭílu, (Cv): nuuṭí, (Imp): núuṭ; Morphemic form: núuṭ-",liljegren,,,liljegren-LX001633,,,,verb intr Palula-verb-class-L-consonant
biori,,núuṭe,"to return, turn back",,,"Inflection: L:cons (Prs): nuuṭáanu, (Pfv): nuuṭílu, (Cv): nuuṭí, (Imp): núuṭ; Morphemic form: núuṭ-; Variant restriction: Biori",liljegren,,,liljegren-LX001633-variant-1,liljegren-LX001633,,,verb intr Palula-verb-class-L-consonant dialect:Biori
Phal,,nuuṭóo,to turn (sth) around,نُوٹو,nuuʈóo,"Inflection: L:a (Prs): nuuṭaáanu, (Pfv): nuuṭóolu, (Cv): nuuṭaá, (Imp): nuuṭá; Morphemic form: núuṭ-á-",liljegren,,,liljegren-LX001634,,,,verb tr Palula-verb-class-L-a
biori,,nuuṭúu,to turn (sth) around,,,"Inflection: L:a (Prs): nuuṭaáanu, (Pfv): nuuṭóolu, (Cv): nuuṭaá, (Imp): nuuṭá; Morphemic form: núuṭ-á-; Variant restriction: Biori",liljegren,,,liljegren-LX001634-variant-1,liljegren-LX001634,,,verb tr Palula-verb-class-L-a dialect:Biori
Phal,,ṇiṇoó,popcorn (locally made),ݨِݨو,ɳiɳoó,Inflection: ee-decl (Pl): ṇiṇeé,liljegren,,,liljegren-LX001635,,,,noun m Palula-noun-class-ee
Phal,,niṇoó,popcorn (locally made),,,Inflection: ee-decl (Pl): ṇiṇeé,liljegren,,,liljegren-LX001635-variant-1,liljegren-LX001635,,,noun m Palula-noun-class-ee
Phal,,ohoó,oh! wow!,اوۡھو,ohoó,,liljegren,,,liljegren-LX001636,,,,interj
Phal,,óo,yes!,او,óo,,liljegren,,,liljegren-LX001637,,,,interj
biori,,áa,yes!,,,Variant restriction: Biori,liljegren,,,liljegren-LX001637-variant-1,liljegren-LX001637,,,interj dialect:Biori
Phal,,óo,Expression used when addressing a person or attracting sb's attention,او,"óo, o",Usage: May precede special vocative forms of kinship terms.,liljegren,,,liljegren-LX001638,,,,interj
Phal,,óo,and,او,"óo, o",,liljegren,,,liljegren-LX001639,,,,conj
Phal,,-óo,Third person singular suffix (with a-ending verb stems),,-óo,Morphemic form: á-e,liljegren,,,liljegren-LX001640,,,,suffix
biori,,-úu,Third person singular suffix (with a-ending verb stems),,,Morphemic form: á-e; Variant restriction: Biori,liljegren,,,liljegren-LX001640-variant-1,liljegren-LX001640,,,suffix dialect:Biori
Phal,,-oo,Rarely occurring suffix with ablative function,,-oo,,liljegren,,,liljegren--oo,,,,suffix
biori,,-uu,Rarely occurring suffix with ablative function,,,Variant restriction: Biori,liljegren,,,liljegren--oo-variant-1,liljegren--oo,,,suffix dialect:Biori
Phal,422,oočhaá,shady side,اوچھا,ootɕʰaá,"Inflection: i-decl (Obl, pl): oočhayí",liljegren,,apacchāyā- 'unlucky shadow (f)' (T: 422),liljegren-LX001641,,,,noun m Palula-noun-class-i
Phal,773,ooḍhóol,flood,اوڈھول,ooɖhóol,"Inflection: a-decl (Obl, pl): -a",liljegren,,*avaḍḍhāla- 'falling down' (T: 773),liljegren-LX001642,,,,noun f Palula-noun-class-a
biori,773,ooḍháal,flood,,,"Inflection: a-decl (Obl, pl): -a; Variant restriction: Biori",liljegren,,*avaḍḍhāla- 'falling down' (T: 773),liljegren-LX001642-variant-1,liljegren-LX001642,,,noun f Palula-noun-class-a dialect:Biori
Phal,,-óoi,Imperative plural suffix (with a- and e-ending verb stems),,"-óoj, -óo",,liljegren,,,liljegren-LX001643,,,,suffix
biori,,-úui,Imperative plural suffix (with a- and e-ending verb stems),,,Variant restriction: Biori,liljegren,,,liljegren-LX001643-variant-1,liljegren-LX001643,,,suffix dialect:Biori
biori,,-úi,Imperative plural suffix (with a- and e-ending verb stems),,,Variant restriction: Biori,liljegren,,,liljegren-LX001643-variant-2,liljegren-LX001643,,,suffix dialect:Biori
Phal,,-ooi,Imperative plural suffix,,"-óoj, -óo",,liljegren,,,liljegren--ooi,,,,suffix
Phal,,-óoi,Imperative plural suffix,,,Variant restriction: With a- and e-ending verb stems,liljegren,,,liljegren--ooi-variant-1,liljegren--ooi,,,suffix
biori,,-uui,Imperative plural suffix,,,Variant restriction: Biori,liljegren,,,liljegren--ooi-variant-2,liljegren--ooi,,,suffix dialect:Biori
biori,,-ui,Imperative plural suffix,,,Variant restriction: Biori,liljegren,,,liljegren--ooi-variant-3,liljegren--ooi,,,suffix dialect:Biori
Phal,,-óol,Perfective suffix (with a-ending L-verbs followed by a masculine agreement suffix),,-óol,"Morphemic form: á-íl-(u), á-íl-(a)",liljegren,,,liljegren-LX001644,,,,suffix
biori,,-úul,Perfective suffix (with a-ending L-verbs followed by a masculine agreement suffix),,,"Morphemic form: á-íl-(u), á-íl-(a); Variant restriction: Biori",liljegren,,,liljegren-LX001644-variant-1,liljegren-LX001644,,,suffix dialect:Biori
Phal,,óol bhíi,"to watch, guard",اول بھی,óol bhíi,Morphemic form: áal; Restriction: Postpositional object with the,liljegren,,,liljegren-LX001645,,,,verb intr compound conjunct-verb incorporating
biori,,wáal bhíi,"to watch, guard",,,Morphemic form: áal; Restriction: Postpositional object with the; Variant restriction: Biori,liljegren,,,liljegren-LX001645-variant-1,liljegren-LX001645,,,verb intr compound conjunct-verb incorporating dialect:Biori
Phal,,-óom,"Oblique plural suffix (with aan-declension nouns, and with accent-shifting a-declension nouns)",,-óom,Morphemic form: á-am; Restriction: For aan-declension nouns invariably in combination with a preceding plural suffix,liljegren,,,liljegren-LX001646,,,,suffix
Phal,,-úm,"Oblique plural suffix (with aan-declension nouns, and with accent-shifting a-declension nouns)",,,Morphemic form: á-am; Restriction: For aan-declension nouns invariably in combination with a preceding plural suffix,liljegren,,,liljegren-LX001646-variant-1,liljegren-LX001646,,,suffix
Phal,,-óom,Instrumental suffix (with accent-shifting a-declension nouns),,-óom,Morphemic form: á-am,liljegren,,,liljegren-LX001647,,,,suffix
biori,,-úum,Instrumental suffix (with accent-shifting a-declension nouns),,,Morphemic form: á-am; Variant restriction: Biori,liljegren,,,liljegren-LX001647-variant-1,liljegren-LX001647,,,suffix dialect:Biori
Phal,,oombaár,canal inlet,اومبار,oombaár,"Inflection: i-decl (Obl, pl): oombeerí",liljegren,,,liljegren-LX001648,,,,noun f Palula-noun-class-i
Phal,1236,óomu,unripe; raw,اوموۡ,óomo,Inflection: Uml (Fem): éemi; Morphemic form: áam-,liljegren,,āmá- 'raw' (T: 1236),liljegren-LX001649,,,,adj
biori,1236,úumu,unripe; raw,,,Inflection: Uml (Fem): éemi; Morphemic form: áam-; Variant restriction: Biori,liljegren,,āmá- 'raw' (T: 1236),liljegren-LX001649-variant-1,liljegren-LX001649,,,adj dialect:Biori
Phal,,-óon,Third person plural suffix (with a-ending verb stems),,-óon,Morphemic form: á-en,liljegren,,,liljegren-LX001650,,,,suffix
biori,,-áan,Third person plural suffix (with a-ending verb stems),,,Morphemic form: á-en; Variant restriction: Biori,liljegren,,,liljegren-LX001650-variant-1,liljegren-LX001650,,,suffix dialect:Biori
Phal,,oór,and,اور,oór,,liljegren,,,liljegren-LX001651,,,,conj
Phal,,oór,fragrance,اور,oór,"Inflection: i-decl (Obl, pl): -í",liljegren,,,liljegren-LX001652,,,,noun f Palula-noun-class-i
Phal,,woór,fragrance,,,"Inflection: i-decl (Obl, pl): -í",liljegren,,,liljegren-LX001652-variant-1,liljegren-LX001652,,,noun f Palula-noun-class-i
Phal,,oóra,over here; on this side,اورہ,oóra,,liljegren,,,liljegren-LX001653,,,,adv spatial
Phal,,oóra the,to here; to this side,اورہ تھےۡ,oóra tʰe,,liljegren,,,liljegren-LX001654,,,,multiword-expression
Phal,,ooraán,"unclean, destroyed, broken",اوران,ooraán,,liljegren,,"Origin: Pashto 'ruined, desolated': waraan",liljegren-LX001655,,,,adj indecl loanword loan:Pashto
Phal,,oórii,from here; from this side,اوری,oórii,,liljegren,,,liljegren-LX001656,,,,adv spatial
Phal,1103,óoru,peach,اوروۡ,óoro,"Inflection: a-decl (Obl, pl): óora; Morphemic form: áar-u",liljegren,,*āḍu- 'peach' (T: 1103),liljegren-LX001657,,,,noun m Palula-noun-class-a
biori,1103,úuru,peach,,,"Inflection: a-decl (Obl, pl): óora; Morphemic form: áar-u; Variant restriction: Biori",liljegren,,*āḍu- 'peach' (T: 1103),liljegren-LX001657-variant-1,liljegren-LX001657,,,noun m Palula-noun-class-a dialect:Biori
Phal,,-óoṛ,Second person singular suffix (with a-ending verb stems),,-óoɽ,Morphemic form: á-eṛ,liljegren,,,liljegren-LX001658,,,,suffix
biori,,-áaṛ,Second person singular suffix (with a-ending verb stems),,,Morphemic form: á-eṛ; Variant restriction: Biori,liljegren,,,liljegren-LX001658-variant-1,liljegren-LX001658,,,suffix dialect:Biori
Phal,,oóṛ,chicken; young (animal),اوڑ,oóɽ,"Inflection: a-decl (Obl, pl): -á",liljegren,,,liljegren-LX001659,,,,noun m Palula-noun-class-a
Phal,,oostóoz,teacher; driver; master worker,اوستوذ,oostóoz,"Inflection: aan-decl (Obl): -a, (Pl): oostaazaán",liljegren,,"Origin: Urdu (Persian/Arabic): ustaad, ustaaz",liljegren-LX001660,,,,noun m Palula-noun-class-aan loanword loan:Arabic loan:Persian loan:Urdu
Phal,,oostaáz,teacher; driver; master worker,,,"Inflection: aan-decl (Obl): -a, (Pl): oostaazaán",liljegren,,"Origin: Urdu (Persian/Arabic): ustaad, ustaaz",liljegren-LX001660-variant-1,liljegren-LX001660,,,noun m Palula-noun-class-aan loanword loan:Arabic loan:Persian loan:Urdu
Phal,,oostóod,teacher; driver; master worker,,,"Inflection: aan-decl (Obl): -a, (Pl): oostaazaán",liljegren,,"Origin: Urdu (Persian/Arabic): ustaad, ustaaz",liljegren-LX001660-variant-2,liljegren-LX001660,,,noun m Palula-noun-class-aan loanword loan:Arabic loan:Persian loan:Urdu
Phal,,ustóod,teacher; driver; master worker,,,"Inflection: aan-decl (Obl): -a, (Pl): oostaazaán",liljegren,,"Origin: Urdu (Persian/Arabic): ustaad, ustaaz",liljegren-LX001660-variant-3,liljegren-LX001660,,,noun m Palula-noun-class-aan loanword loan:Arabic loan:Persian loan:Urdu
Phal,,-óot,Second person plural suffix (with a-ending verb stems),,-óot,Morphemic form: á-et,liljegren,,,liljegren-LX001661,,,,suffix
biori,,-áat,Second person plural suffix (with a-ending verb stems),,,Morphemic form: á-et; Variant restriction: Biori,liljegren,,,liljegren-LX001661-variant-1,liljegren-LX001661,,,suffix dialect:Biori
Phal,,oothóon,settlement in high pasture,اوتھون,ootʰóon,"Inflection: a-decl (Obl, pl): -a",liljegren,,,liljegren-LX001662,,,,noun m Palula-noun-class-a
Phal,7621,páača,"to ripen, become cooked",پاچہ,páatɕa,"Inflection: T (Prs): pačáanu, (Pfv Masc Sg): páaku, (Pfv Fem Sg): péeki, (Cv): pačí, (Imp): páač; Morphemic form: pač-, páak-",liljegren,,"pakvá- 'cooked, ripe' (T: 7621)",liljegren-LX001663,,,,verb intr Palula-verb-class-T
biori,7621,páače,"to ripen, become cooked",,,"Inflection: T (Prs): pačáanu, (Pfv Masc Sg): páaku, (Pfv Fem Sg): péeki, (Cv): pačí, (Imp): páač; Morphemic form: pač-, páak-; Variant restriction: Biori",liljegren,,"pakvá- 'cooked, ripe' (T: 7621)",liljegren-LX001663-variant-1,liljegren-LX001663,,,verb intr Palula-verb-class-T dialect:Biori
Phal,,paačhambá,Thursday,پاچھمبہ,paatɕʰambá,Inflection: i-decl (Obl): -i,liljegren,,Origin: Persian: panǰ-šambih,liljegren-LX001664,,,,noun m Palula-noun-class-i loanword loan:Persian
Phal,,paašambá,Thursday,,,Inflection: i-decl (Obl): -i,liljegren,,Origin: Persian: panǰ-šambih,liljegren-LX001664-variant-1,liljegren-LX001664,,,noun m Palula-noun-class-i loanword loan:Persian
Phal,,paačhambeediís,Thursday,,,Inflection: i-decl (Obl): -i,liljegren,,Origin: Persian: panǰ-šambih,liljegren-LX001664-variant-2,liljegren-LX001664,,,noun m Palula-noun-class-i loanword loan:Persian
Phal,,paaitsoó,trouser leg,پائڅو,"paajtsoó, pajtsoó",Inflection: ee-decl (Pl): paaitseé,liljegren,,,liljegren-LX001665,,,,noun m Palula-noun-class-ee
biori,,paatsoó,trouser leg,,,Inflection: ee-decl (Pl): paaitseé; Variant restriction: Biori,liljegren,,,liljegren-LX001665-variant-1,liljegren-LX001665,,,noun m Palula-noun-class-ee dialect:Biori
Phal,,paák,clean; holy; clear,پاک,paák,,liljegren,,Origin: Urdu (Persian): paak,liljegren-LX001666,,,,adj indecl loanword loan:Persian loan:Urdu
Phal,,paakistaán,Pakistan,پاکستان,paakistaán,Inflection: i-decl (Obl): paakisteení,liljegren,,,liljegren-LX001667,,,,noun m proper-noun Palula-noun-class-i
Phal,,páaku,"ripened, became cooked (masc sg)",پاکوۡ,páaku,,liljegren,,,liljegren-LX001668,,,,verb intr
Phal,,páaku,"ripe, cooked (masc sg)",پاکوۡ,páaku,Inflection: Uml (Fem): péeki; Morphemic form: pak-,liljegren,,,liljegren-LX001669,,,,adj
Phal,447,páala,to hide,پالہ,páala,"Inflection: T (Prs): paláanu, (Pfv): palíitu, (Cv): palí, (Imp): páal; Morphemic form: pal-, pal-íit-",liljegren,,*apalīyatē 'is hidden' (T: 447),liljegren-LX001670,,,,verb intr Palula-verb-class-T
biori,447,páale,to hide,,,"Inflection: T (Prs): paláanu, (Pfv): palíitu, (Cv): palí, (Imp): páal; Morphemic form: pal-, pal-íit-; Variant restriction: Biori",liljegren,,*apalīyatē 'is hidden' (T: 447),liljegren-LX001670-variant-1,liljegren-LX001670,,,verb intr Palula-verb-class-T dialect:Biori
Phal,7969,paalaá,leaf,پالا,paalaá,Inflection: ee-decl (Pl): paaleé,liljegren,,"pallava- 'sprout, twig, blossom (masc.neut)' (T: 7969)",liljegren-LX001671,,,,noun m Palula-noun-class-ee
Phal,7969,paaloó,leaf,,,Inflection: ee-decl (Pl): paaleé,liljegren,,"pallava- 'sprout, twig, blossom (masc.neut)' (T: 7969)",liljegren-LX001671-variant-1,liljegren-LX001671,,,noun m Palula-noun-class-ee
Phal,,paalawaáṇ,(athletic) strongman,پالواݨ,paalawaáɳ,"Inflection: aan-decl (Obl): -á, (Pl): -aán",liljegren,,Origin: Persian: pahlawaan,liljegren-LX001672,,,,noun m Palula-noun-class-aan loanword loan:Persian
Phal,,paalaweeṇí,strongmanship (the state of being a strongman),پالویݨیۡ,paalaweeɳí,,liljegren,,,liljegren-LX001673,,,,noun f
Phal,,paalulaá,"Palula; the language of the Palula, primarily spoken in the Ashret and Biori Valleys",پالُولا,"paalulaá, paaluulaá",,liljegren,,,liljegren-LX001674,,,,noun m
Phal,,paaluulaá,"Palula; the language of the Palula, primarily spoken in the Ashret and Biori Valleys",,,,liljegren,,,liljegren-LX001674-variant-1,liljegren-LX001674,,,noun m
Phal,,paalúulu,Palulo (person),پالُولوۡ,paalúulo,"Inflection: Reg (Fem): paalúuli; Usage: A self-designation common among Palula speakers in the Biori Valley, and slightly less used in the Ashret Valley",liljegren,,,liljegren-LX001675,,,,adj
Phal,7638,páam,lamb's wool,پام,páam,Inflection: a-decl (Obl): páama,liljegren,,"pákṣman- 'eyelashes; hair of a deer, filament of a flower; petal of a flower; a thin thread (n)' (T: 7638)",liljegren-LX001676,,,,noun m Palula-noun-class-a
Phal,7785,páand,"path, road",پاند,"páand, páan","Inflection: a-decl (Obl, pl): -a; Morphemic form: pánd",liljegren,,"pánthā- 'path, road (masc)' (T: 7785)",liljegren-LX001677,,,,noun f Palula-noun-class-a
biori,7785,pan,"path, road",,,"Inflection: a-decl (Obl, pl): -a; Morphemic form: pánd; Variant restriction: Biori",liljegren,,"pánthā- 'path, road (masc)' (T: 7785)",liljegren-LX001677-variant-1,liljegren-LX001677,,,noun f Palula-noun-class-a dialect:Biori
Phal,7655,páanǰ,five,پانج,páaɲʑ,Morphemic form: panǰ,liljegren,,páñca 'five' (T: 7655),liljegren-LX001678,,,,num
