sec,n2305,-râ,,,, [+],morgenstierne
supu,n2305,-riok,,,, [+],strand
Kam,n2305,-ra,,,, [+],strand
Kam,n2305,-re,,,,,strand
Kam,n2306,-ruk u,,,,,strand
sec,n2307,âr′i,this; he; she; it; [proximal],,,,morgenstierne
sec,n2307,muri,these; they; [proximal],,,,morgenstierne
Kam,n2307,k′ora,where?; whither?; wherever,,, [+],strand
Kam,n2307,′oar,side (of body); -way,,, [+?],strand
Kam,n2308,r′âxt,cloth,,,,strand
ktivi,n2312,ârs′e-,howl; neigh; moo,,,,strand
Kam,n2312,ârs′a-,"howl (leopard, bear, giant); neigh (horse)",,,,strand
Kam,n2313,r′â·sam,custom,,,,strand
nis,n2314,vňeči-gal,a village in Kalaṣüm:  Arâns,,, [Psht. Arâns < earlier Kal. *a-ranč],strand
sec,n2315,-ẓuẓu-,tremble; shiver,,, [+],morgenstierne
sec,n2315,′â-ẓuẓu,shake,,, [+],morgenstierne
ktivi,n2315,řaz′e-,shake; move,,, [+],strand
Kam,n2315,řâns′a-,shake; move,,, [+],strand
Kam,n2316,rând′â,large plane,,,,strand
Kam,n2317,řâpk′aňik,cricket,,, [+],strand
sec,n2318,-ẓu:-,reap,,,,morgenstierne
ktivi,n2318,řav′e-,"reap, harvest",,,,strand
Kam,n2318,ř′üa-,"reap, harvest",,,,strand
sanu,n2318,ẓoːv-i′e-,"reap, harvest",,,,strand
Kam,10645,ř′etr,reaping time,,, [+],strand
ktivi,n2319,řâm′â,willow,,,,strand
Kam,n2319,řâmk′ano,willow (= řâm′o),,,,strand
Kam,n2319,řâm′o,willow,,,,strand
nis,n2319,vṛamâ,willow,,,,strand
Kam,10633,řâm′a,acquainted with; familiar with; used to; domesticated,,,,strand
Kam,n2320,râi′ât ku-,bring under control,,,,strand
ktivi,n2321,vřâki′ust,musk deer,,,,strand
Kam,n2321,řâ·k′üs,musk deer,,,,strand
sanu,n2321,ẓâk′us,musk deer,,,,strand
Kam,n2322,ẓ′üm,pea,,, [+?],strand
sanu,n2322,ẓ′uːm,pea,,, [+?],strand
ktivi,n2323,vř′oć,bunch of grapes [measurement noun],,,,strand
Kam,n2323,ř′oć,raceme; bunch of grapes [measurement noun],,,,strand
sanu,n2323,v′âṣ,bunch of grapes [measurement noun],,, [?],strand
nis,n2323,vâz,raceme,,,,strand
sec,n2324,žeṭ,night,,,,morgenstierne
ktivi,n2324,ř′otr,night,,,,strand
Kam,n2324,ř′otr,night,,,,strand
nis,n2324,vâtr,night,,,,strand
gamb,n2324,J̣′âtr,night,,, [+],morgenstierne
sanu,n2325,ẓ′âtre˜i,tomorrow,,,,strand
nis,n2325,vätr′ig-i,tomorrow,,,,strand
ktivi,n2326,řâd′or,night; nighttime,,,,strand
Kam,n2326,řâd′or,nighttime; night,,,,strand
sanu,n2326,ẓât′âːr,night; nighttime,,, [+; - T. 10702 r′âtri:- ‘night’],strand
ktivi,n2327,vř′ol,pubic hair,,,,strand
Kam,n2327,ř′ol,pubic hair,,,,strand
sanu,n2327,vř′âl,pubic hair,,,,strand
nis,n2327,vâl,pubic hair,,,,strand
Kam,n2329,âr′om,name of a pre-Islamic god,,," [+; cf. âr′omgul, Aćharêtâ’ r’âmram ‘village inhabited by Râma 
worshippers’]",strand
sec,n2330,âmgal,Ramg′al,,,,morgenstierne
supu,n2330,ẓuŋg′ul uni,man from Řâmgal,,,,strand
ktivi,n2330,řâmg′al,"Willow Valley, a Kât′a valley in western Nuristân: dara nūrestân",,,,strand
Kam,n2330,řâmg′al,"Willow Valley, a Kât′a valley in western Nuristân: dara nūrestân",,,,strand
sec,n2331,uẓ′e,black,,,,morgenstierne
Kam,n2331,ẓ′ia,black,,,,strand
Kam,n2332,ârk′a-,"back off; move away, back",,, [+],strand
Kam,n2333,ẓik′a-,"trot; move quickly [animals, automobiles]",,, [+],strand
Kam,n2337,litr′a-,scratch (with nails or small claws),,, [+],strand
Kam,n2341,ẓ′ia,dancing platform (pre-Islamic),,, [+?],strand
sanu,n2341,ẓot′âː˜,dancing platform (pre-Islamic),,, [+?],strand
sec,n2346,v′u,intestines,,,,morgenstierne
ktivi,n2346,ř′u,intestine,,,,strand
Kam,n2346,ř′u,intestine,,,,strand
sanu,n2346,ẓ′o,intestine,,,,strand
nis,n2346,vṛu,intestine,,,,strand
nis,n2350,lailai-sta,red,,, [or modern reduplication?],strand
ktivi,n2353,l′ui,blood,,,,strand
Kam,n2353,l′ui,blood,,,,strand
sanu,n2353,l′au,blood,,,,strand
nis,n2353,lai,blood,,,,strand
gamb,n2353,l′ui,blood,,,,morgenstierne
usut,n2355,ẓul,metal,,, [cf. loha-],buddruss
Kam,n2358,l′ućik,flat metal arrowhead,,, [+],strand
Kam,n2362,ẓüm′ütr ku-,ruminate,,,,strand
ktivi,10824,ř′eć,dandruff from mange,,, [+],strand
Kam,10824,ř′eć,dandruff,,, [+],strand
ktivi,n2363,čaṇ′ař,soot and dirt on ceiling,,, [+],strand
Kam,n2363,čâṇ′ař,soot and dirt on ceiling,,, [+],strand
ktivi,n2364,âř′a,soot,,, [+],strand
Kam,n2364,ř′e˜,soot,,, [+],strand
nis,n2364,vṛâ,soot on ceiling,,, [+],strand
ktivi,n2367,ẓâm′i,brother-in-law (wife's brother or sister's husband),,," [+?; - T. 5200 ǰâm′i- ‘related as brother and 
sister’]",strand
Kam,n2367,ẓâm′i,brother-in-law (wife's brother or sister's husband),,," [+?; - T. 5200 ǰâm′i- ‘related as brother and 
sister’]",strand
zumu,n2368,uẓ′ux,salt,,," [whither č, normally retained in Nūristâni?]",morgenstierne
sec,n2368,uẓ′eŋk,salt,,," [whither č, normally retained in Nūristâni?]",morgenstierne
ktivi,n2368,ẓ′uk,salt,,," [whither č, normally retained in Nūristâni?]",strand
Kam,n2368,ẓ′uk,salt,,," [whither č, normally retained in Nūristâni?]",strand
sanu,n2368,ẓ′oːk,salt,,," [whither č, normally retained in Nūristâni?]",strand
nis,n2368,vṛug,salt,,," [whither č, normally retained in Nūristâni?]",strand
gamb,n2368,J̣′ok,salt,,," [+; whither č, normally retained in Nūristâni?]",morgenstierne
ktivi,10781,ř′utr,waist,,, [+],strand
Kam,10781,ř′u˜tr,waist,,, [+],strand
sec,n2369,ž′ui,hair of head,,,,morgenstierne
ktivi,n2369,ẓ′uv,hair,,,,strand
Kam,n2369,ẓ′ü,hair,,,,strand
sanu,n2369,ẓ′uː,hair,,,,strand
usut,n2370,žün,rug (goathair mattress?),,,,morgenstierne
ktivi,n2370,ẓav′a,woven goat-hair mattress,,,,strand
Kam,n2370,ẓ′ua˜,woven goat-hair mattress,,,,strand
zumu,n2371,ur′ü,silver,,,,morgenstierne
sec,n2371,yür′ü,silver,,,,morgenstierne
ktivi,n2371,âri′u,black with reddish sides of face [goat],,, [- T. 10576 raǰat′a- ‘silvery’],strand
ktivi,n2371,âri′u,silver,,, [- T. 10576 raǰat′a- ‘silvery’],strand
Kam,n2371,âr′ü,silver,,, [-T. 10576 rajat′a- ‘silvery’],strand
Kam,n2371,âr′ü,black with reddish sides of face [goat],,, [-T. 10576 rajat′a- ‘silvery’],strand
sanu,n2371,or′a,silver,,, [- T. 10576 raǰat′a- ‘silvery’; cf. Kmv. âr′ü],strand
gamb,n2371,vur′o,silver,,, [= T. 10804],morgenstierne
nis,n2372,üre,black with reddish sides of face [goat],,, [- T. 10576 raǰat′a- ‘silvery’; cf. Kmv. âr′ü],strand
nis,n2372,üre,silver,,, [- T. 10576 raǰat′a- ‘silvery’; cf. Kmv. âr′ü],strand
sec,n2373,ẓu:-,cry; weep,,, [+; - T. 10840.2 rud-′a-ti ‘weeps’],morgenstierne
Kam,n2373,ẓ′u-,cry; weep,,, [+; - T. 10840.2 rud-′a-ti ‘weeps’],strand
Kam,n2373,ř′uto˜,wailing around corpse (pre-Islamic),,, [+],strand
nis,n2374,vṛö-,cry; weep,,, [+; - T. 10840.2 rud-′a-ti ‘weeps’],strand
sec,10842,žaṭ,rope,,,,morgenstierne
ktivi,10842,ẓ′utr,heavy goathair rope,,,,strand
sec,n2378,ütr′u,bear,,,,morgenstierne
ktivi,n2378,′ić,bear,,,,strand
Kam,n2378,′ić,bear,,,,strand
sanu,n2378,′ić,bear,,,,strand
nis,n2378,oć,bear,,,,strand
gamb,n2378,v′oć,bear,,, [+],morgenstierne
nis,2448,üǰâ˜ka,straight,,, [+],strand
nis,2448,üǰâ-,straighten,,, [+],strand
Kam,4555,m′ük čüṣ,complexion (?),,, [+],strand
ktivi,4557,ṣac̣′e-,gnaw,,, [+],strand
Kam,4557,c̣âc̣′a-,gnaw,,, [+],strand
sanu,4557,c̣ak′ar-ie-,gnaw,,, [+],strand
sec,n2379,žüžyu˜,pine tree with edible nuts,,,,morgenstierne
sec,n2379,čö˜,edible pine,,,,morgenstierne
ktivi,n2379,šč′a kana,nut pine,,,,strand
ktivi,n2379,šč′a âi,pine nut,,,,strand
Kam,n2379,č′e˜_kâno,pine-nut tree,,,,strand
nis,12334,ćari,water pot,,,,strand
Kam,n2380,č′âras,hashish,,,,strand
usut,n2381,čp-,make [something] sound,,," [- T. 12300.1 šabdh-ay-a-ti- ‘calls’ (Buddruss 1983: 5ff.); cf. Kmkt *čapa- ‘’ <  čarpa- ‘flat’  > 
‘slap’]",buddruss
usut,n2381,čob-,sound,,," [- T. 12300.1 šabdh-ay-a-ti- ‘calls’ (Buddruss 1983: 5ff.); cf. Kmkt *čapa- ‘’ <  čarpa- ‘flat’  > 
‘slap’]",buddruss
ktivi,n2381,čp′e-,emit a sound; be playing [an instrument or radio],,,,strand
Kam,n2381,čâp′a-,emit a sound; be playing [an instrument or radio],,,,strand
ktivi,n2382,čp′oṇa,having a flat nose,,, [+],strand
Kam,n2382,čp′âṇa,having a flat nose,,, [+],strand
nis,n2383,čapâl,palm (of hand),,,,strand
Kam,n2384,čp′ara,bent down; dented in,,, [+],strand
nis,n2385,čapaṛa,having a flat nose,,, [+],strand
Kam,n2386,č′âŋ,Jew's harp,,,,strand
Kam,n2387,ćâć′am,large lizard [about 60 cm. long],,, [cf. Prs. susmâr ‘lizard’],strand
nis,n2387,ćüćümi,large lizard [about 60 cm. long],,, [cf. Prs. susmâr ‘lizard’],strand
ktivi,4584,čaṇ′o,pungent; sharp; sour; salty,,,,strand
Kam,4584,čâṇ′o,pungent; sharp; sour; salty,,,,strand
nis,4584,čaṇala,sharp tasting (cheese),,,,strand
Kam,4661.1,čânr′a,black with brown lines (goat),,, [+],strand
ktivi,n2388,čav′al,slope,,,,strand
Kam,n2388,č′üala,slope,,,,strand
sanu,n2388,ćiel′a,cliff,,,,strand
Kam,n2389,č′âa,tea,,,,strand
ktivi,n2390,č′o,wall,,,,strand
Kam,n2390,č′o,wall,,,,strand
sanu,n2390,č′âː,wall,,,,strand
ktivi,n2391,č′oṭ,ring-shaped thing; sphincter,,, [+; or T. 4739 *čâḍḍa- ‘pot’],strand
Kam,n2391,č′oṭ,ring-shaped thing; sphincter,,, [+; or T. 4739 *čâḍḍa- ‘pot’],strand
sanu,n2391,ć′âṭ,ring-shaped thing; sphincter,,, [+; or T. 4739 *čâḍḍa- ‘pot’],strand
ktivi,n2392,ćar′um,parrot,,," [+; < *ćâr-ân-bha-? cf. OIA (T. 12503) š′u-ka- > Aćharêtâ′ š′u-mo with nasal < *š′u-n-bha-
]",strand
Kam,n2392,ćâr′om,parrot,,," [+; < *ćâr-ân-bha-? cf. OIA (T. 12503) š′u-ka- > Aćharêtâ′ š′u-mo with nasal < *š′u-n-bha-
]",strand
nis,n2392,ćarâm,parrot,,, [+; < *ćâr-ân-bha-? cf. OIA (T. 12503) š′u-ka- > Aćharêtâ′ š′u-mo with nasal < *š′u-n-bha-],strand
ktivi,n2393,čâr′a,spy (watching from a hidden position),,,,strand
sanu,n2393,ćâr′a,spy (watching from a hidden position),,,,strand
ktivi,n2394,čâr′e-,spy on; watch from a hidden position,,,,strand
Kam,n2394,čâr′a-,spy on; watch from a hidden position,,,,strand
Kam,n2395,čârl′a,spy (watching from a hidden position),,,,strand
sec,n2396,žiṭege,spinning wheel,,,,morgenstierne
ktivi,n2396,č′otr,spindle,,,,strand
Kam,n2396,č′otr,spindle,,,,strand
sanu,n2396,ć′âtr,spindle,,,,strand
nis,n2396,čâtr,spindle,,,,strand
Kam,n2397,č′odâra,striped sheet,,,,strand
nis,n2397,čadar,women's outer dress,,,,strand
Kam,n2398,ča′âk,wicker basket,,,,strand
sanu,n2398,č′eč,wicker basket,,,,strand
nis,n2398,čä·äg,wicker basket,,,,strand
ktivi,n2399,ći′ui,sand,,,,strand
Kam,n2399,ć′ü,sand,,,,strand
sanu,n2401,šoːň′a,sand,,,,strand
nis,n2401,šo,sand,,,,strand
ktivi,n2402,č′aŋ,labia minora,,,,strand
Kam,n2402,č′aŋ,vagina,,, [+],strand
sanu,n2402,ć′iŋ,clitoris,,,,strand
nis,n2402,čiŋ,vagina,,,,strand
sanu,n2403,čik′al,liquid part of buttermilk,,, [+],strand
Kam,n2404,ćk′ara,solid part of `ćkarküṇ,,, [+; ć < Âṣkuṇu],strand
sanu,n2404,ćikâr′a,whey solids,,, [+],strand
ktivi,n2405,č′a,skin (of plant); bark,,,,strand
Kam,n2405,č′a,skin (of plant); bark,,,,strand
sanu,n2405,ć′i,skin (of plant); bark,,,,strand
nis,n2405,či,bark,,,,strand
sec,n2406,č′it,intention; decision,,,,morgenstierne
ktivi,n2406,č′at,"wish, desire, want; authority; choice",,,,strand
Kam,n2406,č′at,"wish, desire, want; authority; choice",,,,strand
nis,n2406,čit,desire; appetite,,,,strand
ktivi,n2407,št′un,liking,,,,strand
Kam,n2407,št′on,longing,,,,strand
sanu,n2407,ćit′âːn,longing,,,,strand
Kam,n2408,čal′im,"hookah, water pipe",,,,strand
ktivi,4828,čal′âk,tapeworm,,, [+],strand
Kam,4828,čal′âk,tapeworm,,, [+],strand
nis,4828,ćiliv,tapeworm,,, [+],strand
ktivi,n2409,′u šte-,"consider, think over; ponder",,, [+],strand
Kam,n2409,št′a-,"consider, think over; ponder",,, [+],strand
sec,4831,čuku′â˜,a little,,,,morgenstierne
ktivi,4831,čuv′ok,few,,,,strand
Kam,4831,č′ok,few,,,,strand
ktivi,n2410,čamgi′u,metal scraps,,,,strand
Kam,n2410,čamg′ü,metal scraps,,,,strand
nis,n2410,čima-gü,scrap metal; rust,,,,strand
Kam,n2411,čamd′ur,frying pan,,,,strand
sanu,n2411,ćimod′or,frying pan,,,,strand
usut,n2412,ž′im,iron,,,,strand
usut,n2412,žim tšuǧâ ima,blacksmith,,,,strand
sec,n2412,ž′ima,iron,,,,morgenstierne
sec,n2412,z′ime,iron,,,,morgenstierne
ktivi,n2412,čam′a,iron; metal,,,,strand
Kam,n2412,čam′a,iron; metal,,,,strand
sanu,n2412,ćim′a,iron; metal,,,,strand
nis,n2412,čima,iron; metal,,,,strand
gamb,n2412,čum′ä,iron,,, [+],morgenstierne
sec,n2413,čiṭa,dumb; crazy; stupid,,, [?; doubtful because of Kmkt. â and Kal.n a],morgenstierne
ktivi,n2413,čâṭ′a,dumb; crazy; stupid,,, [?; doubtful because of Kmkt. â and Kal.n a],strand
Kam,n2413,čâṭ′a,dumb; crazy; stupid,,, [?; doubtful because of Kmkt. â and Kal.n a],strand
nis,n2413,čaṭa,stupid,,, [?; doubtful because of Kmkt. â and Kal.n a],strand
Kam,n2414,čar′ok,oil-lamp,,,,strand
Kam,4908,višt′er,"alert, mentally awake",,, [+],strand
nis,4850.1,čükürala,rotten,,,,strand
nis,4850.1,čüküra,wine,,,,strand
sanu,n2415,ćuâň′i,"Chugani, Pashaī-speakers from Kordar",,,,strand
nis,n2415,čük-vňe,Kordari,,,,strand
sec,n2416,ž′üžu,female breast,,,,morgenstierne
sanu,n2416,ćuć′u,breast,,,,strand
nis,n2416,čüčü,breast,,,,strand
ktivi,n2417,č′uk,breast,,,,strand
Kam,n2417,č′uk,breast,,,,strand
Kam,n2418,č′ürta via-,worry,,,,strand
Kam,n2419,čürt′i bu-,be worried,,,,strand
ktivi,n2420,č′uṭ,piece of wood [measurement noun],,, [whither s?],strand
Kam,n2420,č′üṭ,piece of wood [measurement noun],,, [whither s?],strand
nis,n2420,čüšṭ,piece of wood [measurement noun],,, [šṭ?],strand
ktivi,n2422,ćp′e-,suck,,," [< Aṣkuňu? cf. Panjabi cup-, Kashmiri ćīhun]",strand
Kam,n2422,ćp′a-,suck,,," [< Aṣkuňu? cf. Panjabi čup-, Kashmiri ćīhun]",strand
sanu,n2422,ć′oːp-ie,suck,,," [cf. Panjabi čup-, Kashmiri ćīhun]",strand
sec,n2423,üč′umâyok,earthquake,,,,morgenstierne
sec,n2423,-čum-,quake (earth),,,,morgenstierne
sanu,n2423,č′um,earthquake,,,,strand
Kam,n2424,čuř′a,end; tip,,,,strand
sanu,n2424,ćoːṛ′a,end; tip,,,,strand
sanu,n2424,ćoːṛ′a,end; tip,,,,strand
nis,n2424,sun-čuṛok,scalplock,,," [Kal.n ṛ confirmed contra Degener 1998: 525, which has erroneous ř; v. Strand 1999: 
237]",strand
nis,12570,ću ču˜,bore a hole,,,,strand
nis,12570,ćuva-,"bore a hole, make a hole",,, [+],strand
usut,4890,žünyog′u,yellow,,, [?],morgenstierne
sec,4890,ž′unyu,yellow,,, [?],morgenstierne
zumu,4887,ž′oâ,sour,,, [?],morgenstierne
sec,4887,žav′â,sour,,, [?],morgenstierne
sec,12565,ćüna-,churn,,, [?],morgenstierne
sec,n2425,ž′imaga,torch,,,,morgenstierne
ktivi,n2425,č′um,pine wood for kindling,,,,strand
Kam,n2425,č′um,pine wood for kindling,,,,strand
zumu,n2426,isp′âi,porcupine,,, [čv > ćv > ćp > sp > isp],morgenstierne
ktivi,n2426,sp′âi,porcupine,,, [čv > ćv > ćp > sp],strand
Kam,n2426,sâp′âa,porcupine,,, [čv > ćv > ćp > sp > sap > sâp],strand
sanu,n2428,šip′âu,porcupine,,, [čv > šv > šp > šap > šip],strand
nis,n2428,šapai,porcupine,,, [čv > šv > šp > šap],strand
nis,4963.1,čüla,lamb,,,,strand
ktivi,n2429,č′u,kid (to 6 months),,,,strand
Kam,n2429,č′u˜,kid (to 6 months),,,,strand
sanu,n2430,c̣aň′a,kid (to 6 months),,,,strand
nis,n2431,c̣e˜,kid (to 6 months),,, [whence c̣?],strand
ktivi,5150,ǰar′e-,be absorbed; be digested; soak in,,, [+],strand
Kam,5150,ǰâr′a-,be absorbed; be digested; soak in,,, [+],strand
Kam,n2432,ǰanos′â,funeral,,,,strand
Kam,n2433,ǰân′ât,heaven,,,,strand
Kam,n2434,ǰ′os,airplane,,,,strand
sanu,n2435,ê′âːi,place,,,,strand
ktivi,n2436,ǰâǰ′a,"J̌âš′a, original inhabitants of upper Nuristân",,,,strand
Kam,n2436,ǰâš′a,"J̌âš′a, original inhabitants of the Lanḍay Sin Valley",,,,strand
sanu,n2437,źâd′a,another; other,,,,strand
nis,n2437,ǰâtog,another,,,,strand
nis,n2437,ǰâta,other,,,,strand
Kam,5213,ǰ′ol,net; screen; chadori,,,,strand
nis,5213,ẓâṛ,much; excessively; majority,,, [doubtful],strand
ktivi,n2438,ǰâl′ik,omasum,,,,strand
Kam,n2438,ǰâl′ik,omasum,,,,strand
sanu,n2438,zâl′iak,omasum,,,,strand
Kam,n2439,ǰâmč′ořm,"J̌âm′âč-Peoples' Community, a hamlet near K′ombřom",,,,strand
nis,n2439,ǰâmač,a village in Kalaṣüm,,,,strand
sec,5259,žora-,get angry,,,,morgenstierne
sec,n2440,ǰo′âre,maize,,,,morgenstierne
Kam,n2440,ǰuv′or,maize,,,,strand
nis,n2440,ǰuvâr,maize,,,,strand
Kam,n2442,ǰ′üň,burning wood (obsolete),,, [+],strand
zumu,n2443,ǰur-,burn,,,,LSI
Kam,n2444,bâJ̣′oř e-,be distracted (from work),,,,strand
Kam,n2444,J̣′oř,"row, commotion",,,,strand
nis,n2444,aẓâṛ di-,quarrel; be distracted,,, [+; contra Degener 1998: 383 ˣaẓäř di- ‘sich verirren’],strand
Kam,5321.2,J̣âk′ařo,argument,,, [+],strand
ktivi,5358,ǰ′oṣ,torch (bundle of sticks),,, [+],strand
Kam,5358,ǰ′âṣ,torch (bundle of sticks),,, [+],strand
sec,13961,z′ulu,vulva,,,,morgenstierne
ktivi,n2445,zi′ul,grove; patch (of vegetation),,,,strand
Kam,n2445,ź′ül,grove; patch (of vegetation),,,,strand
sanu,n2445,ź′ul,grove; patch (of vegetation),,, [+; - T. 5213 ǰâla- ‘net; snare’],strand
nis,n2446,ǰala,tree,,, [+; - T. 5213 ǰâla- ‘net; snare’],strand
gamb,n2446,ǰal′â,tree,,,,morgenstierne
ktivi,5342,z′um kana,tree with shiny leaves (poplar?),,, [+],strand
Kam,5342,ź′um_kâno,tree with shiny leaves (poplar?),,, [+],strand
ktivi,12614.2,še,ice,,,,strand
Kam,12614.2,š′ea,ice,,,,strand
Kam,n2447,šâit′on,Satan; devil,,,,strand
nis,n2448,ṣagali,bad quality arms,,,,strand
ktivi,n2449,š′ur,mud; diarrhea; solidified fat from broth,,, [+],strand
Kam,n2449,kṭl′i_šür,intestinal and stomach contents,,, [+],strand
Kam,n2449,š′ür,mud; diarrhea; solidified fat from broth,,, [+],strand
nis,n2449,sür,intestinal and stomach contents,,, [+],strand
nis,n2449,šor,“skin” on soup,,, [+],strand
nis,n2450,ṣarvâl,baggy cotton trousers,,, [whence ṣ?],strand
nis,12281,šüvol,centipede,,,,strand
Kam,n2451,ṣk′ül,doubt,,, [+?],strand
nis,n2452,ṣa˜ṭa,barren; unable to conceive,,, [+],strand
Kam,n2453,uštr′a,incapable of conceiving children; impotent; infertile; rainless [clouds],,," [+?; whence t?; or T. 13688 star′i:- ‘barren 
cow; heifer’?]",strand
sanu,n2454,sâv′âːs,side (of body); -way,,,,strand
nis,n2454,šavaš,side of body,,,,strand
sec,n2455,š′ira,turban,,,,morgenstierne
Kam,n2455,šâř′a,turban,,,,strand
Kam,12404,šar′oa-,"provoke, egg on (to fight)",,, [+; Kmv. form < unstrengthened root],strand
sec,12387,š′âbal,Munjân,,,,morgenstierne
supu,12387,ṣâb′al,Munjâni,,,,strand
sec,n2456,š′ili,growing rice,,,,morgenstierne
ktivi,n2456,šâl′i,rice (unhusked),,,,strand
Kam,n2456,šâl′i,rice (unhusked),,,,strand
sanu,n2456,sâl′i,rice (unhusked),,,,strand
nis,n2456,šäl,kind of grassy plant,,, [?],strand
nis,n2456,šali,rice (unhusked),,,,strand
sanu,n2457,šâ˜kuṛ′a,young bull (3-4 years),,,,strand
nis,n2457,ša˜kura,two-year-old calf,,,,strand
Kam,12417,š′âali,pregnant (human),,, [?],strand
ktivi,n2458,ṣ′um,tribute,,, [whence ṣ?],strand
Kam,n2458,ṣ′om,tribute,,, [whence ṣ?],strand
nis,n2458,ṣâm,tribute,,, [whence ṣ?],strand
Kam,n2459,šaŋ′ira,light colored (eyes),,,,strand
nis,n2459,šiŋire˜,light colored (eyes),,,,strand
ktivi,n2460,šu·′i,stairway,,,,strand
Kam,n2460,š′aři,stairway,,,,strand
sanu,n2460,s′iːṛ,stairway,,,,strand
sanu,n2461,š′il,spear,,, [whence š < *ṣ?],strand
nis,n2461,ṣil,spear,,, [whence ṣ?],strand
Kam,12582.3,ṣ′ia˜ ku-,blow one's nose,,,,strand
sec,n2462,šül′u,cold,,,,morgenstierne
ktivi,n2462,šal′a,cold,,,,strand
Kam,n2462,šâl′a,cold,,,,strand
nis,n2463,šel,cold (illness),,,,strand
usut,n2464,ṣil,wolf,,,,morgenstierne
sec,n2464,ṣ′eli,wolf,,,,morgenstierne
ktivi,n2464,ṣi′ol,wolf,,,,strand
Kam,n2464,ṣi′ol,wolf,,,,strand
usut,n2465,čač′al,soft,,,,buddruss
sec,n2465,ćačili,soft,,, [ṣ in Eastern Kâtaviri indicates PAr. r̥ persisted until Kâta dispersal],morgenstierne
ktivi,n2465,šač′ala,soft,,, [ṣ in Eastern Kâtaviri indicates PAr. r̥ persisted until Kâta dispersal],strand
Kam,n2465,čal′a,soft,,, [ṣ in Eastern Kâtaviri indicates PAr. r̥ persisted until Kâta dispersal],strand
nis,n2465,čičila,soft,,, [ṣ in Eastern Kâtaviri indicates PAr. r̥ persisted until Kâta dispersal],strand
ktivi,n2466,š′uṇ,navel,,,,strand
Kam,n2466,š′üṇ,navel,,,,strand
sanu,n2466,ṣ′uṇ,navel,,,,strand
nis,n2466,ṣüṇek,navel,,,,strand
nis,12530,šana-,sweep,,,,strand
Kam,12569,š′ür,hero,,,,strand
Kam,n2467,ṣâk′üṇ,omen,,, [< Mongol (Boyle 1949: 97)],strand
nis,n2467,sakan,curse,,, [< Mongol (Boyle 1949: 97)],strand
sanu,n2468,ṣuk′a,long woolen robe,,, [whence ṣ?],strand
nis,n2468,ṣuka,long woolen robe,,, [whence ṣ?],strand
Kam,n2469,ṣ′ur,saltpeter,,,,strand
sanu,n2469,ṣ′oːr,saltpeter,,,,strand
nis,n2469,ṣör-palâl,saltpeter,,,,strand
ktivi,12657,saću′e-,drip down; leak (from above),,, [+],strand
Kam,12657,ušš′a-,drip down; leak (from above),,, [+],strand
Kam,n2470,ṣâč′a,joint,,,,strand
nis,n2470,ṣača,joint,,,,strand
sec,13885,v′u-süz,suck!,,,,morgenstierne
sec,13885,′â-ṣu-mâsum,I suckle,,,,morgenstierne
sec,13885,-ṣu-,suckle; suck,,,,morgenstierne
nis,12717.1,ṣeṛa,blind,,,,strand
sanu,12723,ṣ′âː˜ṣ,large bat,,,,strand
sec,n2471,yuṣ,ogre,,,,morgenstierne
ktivi,n2471,i′uṣ,"demon (hairy, man-like)",,,,strand
Kam,n2471,i′uṣ,"demon (hairy, man-like)",,,,strand
sanu,n2471,i′oṣ,"demon (hairy, man-like)",,,,strand
nis,n2471,ioṣ,"demon (hairy, man-like)",,,,strand
sec,n2472,′üs,grass,,,,morgenstierne
sec,n2472,yüs,grass,,,,morgenstierne
ktivi,n2472,i′us,nonwoody plant; grass,,,,strand
Kam,n2472,′üs,nonwoody plant; grass,,,,strand
sanu,n2472,i′os,nonwoody plant; grass,,,,strand
nis,n2472,ius,grassy plant,,,,strand
usut,n2473,üroǧ,riverbed; canal,,,,buddruss
ktivi,n2473,i′u,irrigation ditch,,,,strand
Kam,n2473,′üa,irrigation ditch,,,,strand
sanu,n2473,i′oː,irrigation ditch,,,,strand
nis,n2474,iâ,or,,,,strand
sanu,10481,ǰuk-′â-,fix,,, [+; Buddruss (2006)],strand
sanu,n2477,′âc̣,one,,,,strand
gamb,n2478,y′o,one,,, [+; loanword from Psht. yâw?],morgenstierne
sec,n2480,up′ün,one,,,,morgenstierne
Kam,n2482,′e uřa,having a single characteristic; uniform,,, [+],strand
ktivi,n2485,e,"a, an",,, [or T. 2462.1 ′eka- ‘one’?],strand
ktivi,n2485,′ev,one,,, [or T. 2462.1 ′eka- ‘one’?],strand
Kam,n2485,′ev,one,,, [or T. 2462.1 ′eka- ‘one’?],strand
nis,n2485,ev,one,,,,strand
sanu,n2488,c̣an′us,eleven,,,,strand
ktivi,n2489,iân′ić,eleven,,, [- T. 2526 *eva˜daša],strand
Kam,n2489,iân′ić,eleven,,, [- T. 2526 *eva˜daša],strand
usut,n2490,ź′uzu,eleven,,, [- T. 2526 *eva˜daša],morgenstierne
zumu,n2490,züz,eleven,,, [- T. 2526 *eva˜daša],morgenstierne
nis,n2494,iâš,eleven,,,,strand
gamb,n2494,ž′âš,eleven,,, [+],morgenstierne
ktivi,n2497,n′i,this; he; she; it; the [unstressed]; [proximal],,," [+; modern compound *e-na > ina, Kt. *ini > 
ni]",strand
