1850,"Cf. Mar. <b>guddā</b> a blow with the fist.<b><i>(c) Ta.</i> kummu (kummi-)</b> to pound in a mortar gently, knead, (also <b>kumukku [kumukki-]</b>) to beat with fists, pommel, wash cloth by wetting and gently pressing it with hands; <b>kumi (-pp-, -tt-)</b> to overpound (as rice); <b>kumai (-pp-, -tt-)</b> to beat or pound in a mortar; <i><b>n.</b></i> blow, stroke. <b><i>Ma.</i> kummu</b> to beat in a mortar or gently; <b>kuma</b> bruising, beating; <b>kumekka</b> to beat, bruise. <b><i>Ko.</i> kum- (kumy-)</b> to pestle (grain) with slow strokes to remove husks. <b><i>To.</i> kum- (kumy-)</b> to pound (grain) with light strokes; <b>kïmf- (kïmt-)</b> to beat (drum), kill, cut (bark with a stone, in a ceremony); <b>kuf- (kufy-)</b> to pound (clothes in washing), load (gun). <b><i>Ka.</i> kummu</b> to beat with a pestle, pound; <i><b>n.</b></i> pounding, a beat with a pestle; <b>kummasu, kummisu</b> to cause to pound; <b>gummu</b> to cuff, box, strike. <b><i>Koḍ.</i> kumm- (kummi-)</b> to churn. <b><i>Tu.</i> kūmpuni</b> to peck, strike with the beak; <b>gummuni</b> to blow, cuff; <b>gumuṭu</b> fighting, cuffing; <b>gumusu</b> a stroke, cuff, box; <b>gumusuni</b> to box, strike; (B-K.) <b>kumpu</b> to pierce. <i><b>Kor.</b></i> (O.) <b>kumpu</b> to box. <b><i>Te.</i> kummu</b> to mix or beat mud, chunam or any other thing with a pestle or the feet, (also <b>krummu</b>) to butt, gore, pierce (as an animal with head or horns, a man with the elbow, fist, etc.); <i><b>n.</b></i> a butt, goring, a trouble, difficulty; <b>gummu</b> to butt, pierce, gore; <i><b>n.</b></i> a butt, thrust; <b>gumuku, gubuku</b> to strike with the fist, pommel; (K.) <b>guppu</b> to butt with head (as calf while sucking), pound heavily with pestle; <b>guppili</b> the fist, closed hand; <b>kuppaḷincu</b> to beat clothes. <i><b>Go.</b></i> (Tr.) <b>kurumānā (kurmsī)</b> to grind or pound grain in a mortar (<i><b>Voc.</b></i> 773); (Y.) <b>gup-</b> to pierce (<i><b>Voc.</b></i> 1134). <i><b>Konḍa</b></i> (BB, 1972) <b>gumsa</b> fist. <i><b>Kuwi</b></i> (Isr.) <b>gup- (-it-)</b> to knock against; <b>grup- (-h-)</b> to bang against. DED(S, N) 1536.			 "
1865,"Cf. Skt. <b>kuñcikā-, guñjā- <i>A. precatorius</i></b> (Turner, <i>CDIAL</i>, no. 4176); cf. H. <b>ghūghcī, ghū̃ghcī</b> id. DED 1549.			 <div>  						</div>"
1871,"Cf. Skt. <b>ghūka-</b> owl, Mar. <b>ghubaḍ</b> id., etc.; Turner, <i>CDIAL</i>, no. 4494. DED(S) 1552.			 "
1873,"Cf. Skt. <b>(<i>lex.</i>) kūkuda-</b> one who gives a girl in marriage. DED(S, N) 1554.			 <div>  						</div>"
1875,Cf. Skt. <b>kukuṇḍaka-</b> mushroom. DEDS 275.			 <div>  						</div>
1881,"Cf. Skt. <b>(<i>lex.</i>) kuṭaru-</b>, Pkt. <b>guḍḍara-</b> id., Mar. <b>guḍhār</b> id., howdah. DED 1561.			 <div>  						</div>"
1883,"Cf. Skt. <b>kūṭa-</b> trap for catching deer, Pkt. <b>kūḍa-</b> snare; Turner, <i>CDIAL</i>, no. 3397. DED(S, N) 1563.			 <div>  						</div>"
1892,Cf. Skt. <b>kuntala-</b>. DED(S) 1572.			 <div>  						</div>
1894,"Cf. Skt. <b>kuvalaya-, kuvala, kuvela-</b> blue waterlily; ? <b>kumuda-</b> white waterlily [both close by day]. DED 1574.			 <div>  						</div>"
1895,"Cf. Skt. <b>kūpa(ka)-</b>, Pali <b>kūpa(ka)-</b>, Pkt. <b>kūva(ya)-, kūvaga-</b> mast; Turner, <i>CDIAL</i>, no. 3401. DED 1575.			 <div>  						</div>"
1909,"Prob. &lt; Pkt. <b>kūva-</b> &lt; <b>Skt. kūpa-</b>; cf. Turner, <i>CDIAL</i>, no. 3400. DED 1590.			 <div>  						</div>"
1911,"Cf. Skt. <b>kūra-, kuru-</b> boiled rice; Pali Pkt. <b>kūra-</b> id. DED(S) 1592.			 <div>  						</div>"
1935,Cf. Skt. <b>kacaka-</b> id. DEDS 285.			 <div>  						</div>
1942,"Cf. Nahali <b>keṭṭo-kama-</b> to put out (fire) (<b>kama-</b> to do, make). DED (S) 1614.			 "
1946,"Cf. Skt. <b>gaṇḍa-</b> joint; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3998 (also <b>*gēṇḍa-</b>). DED(S) 1619.			 <div>  						</div>"
1963,"Cf. H. <b>cappū, cappal</b>; Turner, <i><b>Nep. Dict.</b></i>, s.v. <b>caporā</b>. DED(S) 1633.			 <div>  						</div>"
1977,"Cf. Mar. <b>kïvaḍā</b> deaf. DED(S, N) 1645.			 "
1985,"Cf. Skt. <b>kahcita-</b> set, inlaid with jewels (<b><i>in cpd.</i> maṇikhacita-</b>), Pkt. <b>khasia-</b> set, inlaid (of jewels) (cf. esp. Ka. <b>keccu</b>); Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no; 3766. DED(S) 1653.			 <div>  						</div>"
1989,"Cf. Skt. <b>kenāra-</b> temples, upper part of cheek; (Wilson) <b>kandola-</b> the cheek (or the cheek and temple). DED(S, N) 1655.			 <div>  						</div>"
1992,"Cf. Skt. <b>kekā-</b> cry of a peacock; <b>kekin-</b> peacock; Apabhraṃśa <b>(<i>Mahāpurāṇa</i>) kekkara-</b> cry of peacock; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3458. DED(S) 1658.			 <div>  						</div>"
2004,"Cf. Skt. <b>kemuka-, kecuka-, kevūka, kacu-, kacvī- <i>A. colocasia, Colocasia antiquorum. [Colocasia antiquorum</i></b> Schott = <i><b>Caladium esculentum</b></i> Vent. = <i><b>Arum colocasia</b></i> Linn.] DED(S) 1667.			 <div>  						</div>"
2007,"Cf. <b>Pkt. sērī-</b> street, quarter; Mar. <b>śērī</b> lane, alley. DED(S) 1669.			 <div>  						</div>"
2015,Cf. Apabhraṃśa (<b><i>Mahāpurāṇa</i>) kela-</b> a vessel for liquor; Mar. <b>kēḷī</b> a small vessel. DEDS(N) 298.			 <div>  						</div>
2018,Cf. OMar. (Master) <b>keḷavili</b> betrothed. DED(S) 1678.			 
2020,"Cf. Skt. <b>kedāra-</b> a field esp. one under water, Pali <b>kedāra-</b> (often spelled <b>ketāra-</b>), Pkt. <b>keāra-</b>; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3463. DED (S, N) 1680.			 <div>  						</div>"
2026,"Cf. Skt. <b>ketaka-, ketakī-</b>; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3462. DED 1685.			 <div>  						</div>"
2036,"Cf. Skt. <b>gāṅgaṭa-</b> etc.; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4109. DEDS 303.			 <div>  						</div>"
2052,Cf. Skt. (P. 4.4.18) <b>kuṭilikā-</b> smith's tongs. DED(S) 1707.			 <div>  						</div>
2054,"Cf. Mar. <b>ḍõgā</b> curved, bent. DED(S, N) 1709(<i><b>a</b></i>), DED(S, N) 2418.			 <div>  						</div>"
2054,"Cf. Mar. <b>ḍõgā</b> curved, bent. DED(S, N) 1709(<i><b>a</b></i>), DED(S, N) 2418.<b><i>(b) Ta.</i> kōṭi</b> corner. <b><i>Ma.</i> kōṭi, kōṭu</b> id. <b><i>Ko.</i> ko·ṇḍ</b> a bend; <b>ko·ṇṭ gi·r</b> rainbow (<b>ki·r</b> line). <b><i>To.</i> kwï·ṭy</b> direction (in songs). <b><i>Ka.</i> gōṭu</b> angle, corner, point of the compass, edge; <b>gōṇṭu</b> corner, etc., point of the compass. <b><i>Tu.</i> kōḍi</b> corner; <b>kōṇṭu</b> angle, corner, crook. <b><i>Nk.</i> kōnṭa</b> corner. <b><i>Pa.</i> kō̃ṭa</b> id. <i><b>Go.</b></i> (G.) <b>kōnṭa</b> corner (<i><b>Voc.</b></i> 969). Cf. 2209 Ta. <b>kōṇ</b>. DED(S) 1709(<i><b>b</b></i>).			 <div>  						</div>"
2058,Influenced by Skt. <b>goṣṭha-</b>. DED(S) 1713.			 <div>  						</div>
2063,"Cf. Pali <b>koṭṭeti</b> to beat, smash, pound; Turner, <i>CDIAL</i>, no. 3241(2). Cf. Nahali <b>koṭṭo-</b> to pound, beat. DED(S) 1717.			 <div>  						</div>"
2064,"Cf. Turner, <i>CDIAL</i>, no. 3241(2) (forms with meanings 'prick, hoe'). DED(S, N) 1718, DED(S) 1720.			 <div>  						</div>"
2069,"Cf. words meaning 'fruit, kernel, seed' in Turner, <i>CDIAL</i>, no. 4271 (so noted by Turner). DED(S, N) 1722.			 "
2070,"Cf. Skt. <b>ghoṇṭā-</b> a kind of jujube; (Schmidt, <i>Nachträge</i>) <b>goṭā-</b> <i>Zizyphus jujuba.</i> DED(S) 1723.			 <div>  						</div>"
2076,Cf. Skt. <b>kuṇapa-</b> spear. DED(S) 1729.			 <div>  						</div>
2077,"Cf. Skt. <b>goṇḍa-</b> a man of low tribe (in the Vindhya mountains), a mountaineer, Pkt. (<i>DNM</i>) <b>goṇḍa-</b> a forest, jungle; Turner, <i>CDIAL</i>, no. 4276. DEDS(N) 308.			 <div>  						</div>"
2081,"Cf. Skt. <b>kuṇḍa-</b> clump (e.g. <b>darbha-kuṇḍa-</b>), Pkt. (<i>DNM</i>) <b>goṇḍī- = mañjarī-</b>; Turner, <i>CDIAL</i>, no. 3266; cf. also Mar. <b>gōḍā</b> cluster, tuft. DED (S) 1733.			 <div>  						</div>"
2083,"Cf Skt. <b>ghuṇa-</b> wood-worm; Turner, <i>CDIAL</i>, no. 4482. DEDS 309.			 <div>  						</div>"
2084,"Cf. Skt. <b>kutuka-</b> curiosity, eagerness, desire for; <b>kutūhala-</b> id., impetuosity. DED(S, N) 1735.			 "
2092,"Cf. Pkt. (<i>DNM</i>) <b>kuntī- = mañjarī-</b>; (<i>DNM</i>, Norman) <b>gutti-</b> garland. DED(S, N) 1741.			 <div>  						</div>"
2098,"Cf. Apabhraṃśa (<i>Mahāpurāṇa</i>) <b>gondala-</b> a battle gathering, clamour or tumult and confusion (cf. Shriyan, pp. 220-2). DED 1745.			 "
2099,"Cf. Skt. <b>gauṇḍalī-</b> a kind of dancing (Mandakranta Bose, <i>Classical Indian Dancing</i>, p. 9, etc.). DED 1746.			 <div>  						</div>"
2104,"Cf. Mar. <b>koprā</b> small iron pot; Turner, <i>CDIAL</i>, no. 3519. DED(S) 1750.			 <div>  						</div>"
2105,"Cf. Skt. (<i>lex.</i>) <b>kūrpasa-</b> the inner part of a coconut. Cf. H. <b>khopā, khoprā</b>, Mar. <b>khobrẽ</b>; Turner, <i>CDIAL</i>, no. 3936. DED(S) 1751.			 <div>  						</div>"
2110,"Cf. H. <b>khopā</b>, etc.; Turner, <i>CDIAL</i>, no. 3939. DED(S) 1755.			 <div>  						</div>"
2119,"Cf. Mar. <b>koytā</b> grass-sickle; <b>koytī</b> small knife. DED(S, N) 1763.			 <div>  						</div>"
2125,"Cf. Skt. <b>kaṅka-</b> heron; Turner, <i>CDIAL</i>, no. 2595. DED(S) 1767.			 <div>  						</div>"
2127,"Cf. the IA words in Turner, <i>CDIAL</i>, no. 3926, <b>*khōkkh-</b>, e.g. H. <b>khōkh-</b>, to which add Halbi <b>khokhl-</b>. Pa. and Go. are probably &lt; IA. DEDS(N) 316.			 "
2141,"For a similar word, cf. Santali <b>hola'd</b> razor (Pinnow, p. 174). DED(N) 1780.			 <div>  						</div>"
2149,"Cf. Skt. <b>kora-, koraka-</b> bud (Turner, <i>CDIAL</i>, no. 3527); <b>kuṇaka-</b> a new-born animal; <b>kuḍaka-</b> child (epic; Burrow, <i>Belvalkar Felicitation Volume</i>, pp. 6 f.; cf. Turner, <i>CDIAL</i>, no. 3245); <b>kuḍmala-, kuṭmala-</b> filled with buds, bud (epic, kāvya; Turner, <i>CDIAL</i>, no. 3250); Turner, <i>CDIAL</i>, no. 3249, <b>*kuḍma-</b> bud. DED(S, N) 1787.			 "
2153,"Cf. Skt. <b>kulattha-</b> id.; Turner, <i>CDIAL</i>, no. 3335. [<i>D. biflorus</i> Linn. = <i>D. uniflorus</i> Lam. = <i>G. uniflora</i> Dalz. <i>G, tomentosa</i> not in Hooker.] DED(S) 1790.			 <div>  						</div>"
2179,"Cf. Turner, <i>CDIAL</i>, no. 3525, <b>*kōya-</b> inside of fruit (H. <b>koyā</b> pulp of jackfruit, Mar. <b>koy</b> mango stone, etc.). From DED(S) 1560.			 <div>  						</div>"
2201,Cf. Mar. <b>goṭ</b> hem of garment; H. <b>goṭā</b> edging of gold lace. DED 1825.			 <div>  						</div>
2206,The <b>kōṭṭi</b> forms may be from Skt. DED 1830.			 <div>  						</div>
2207,"Cf. Skt. koṭṭa-, koṭa- fort, stronghold. DED 1831.			 <div>  						</div>"
2207,"Cf. Skt. koṭṭa-, koṭa- fort, stronghold. DED 1831.<b><i>(b) Ko.</i> go·ṛ (<i>obl.</i> go·ṭ-)</b> wall. <b><i>Ka.</i> gōḍe</b> id. <b><i>Tu.</i> gōḍè</b> id. <b><i>Te.</i> gōḍa</b> id. <i><b>Kol.</b></i> (SR.) <b>goḍā</b> id. <i><b>Kuwi</b></i> (S.) <b>kōḍa</b> wall, prison; (Isr.) <b>kōḍa</b> wall. DED 1833.			 <div>  						</div>"
2209,"Cf. Skt. <b>koṇa-</b> corner, angle, point of the compass; Turner, <i>CDIAL</i>, no. 3504. DED(S, N) 1834.			 <div>  						</div>"
2228,"Cf. BHS <b>khora-</b> almsbowl, <b>khorakā-</b> pot; Pkt. (Ardhamāgadhī) <b>khoraya-</b> a kind of round pot. DED(S) 1844.			 <div>  						</div>"
2237,Cf. OMar. (Master) <b>kōla</b> stick. DED(S) 1852.			 
2238,"Cf. Skt., BHS <b>kola-</b> boat, raft, Pali <b>kulla-</b> id. DED 1853.			 <div>  						</div>"
2244,"? &lt; IA. Cf. H. <b>kol</b> breast, bosom; <b>kaulā, kolā, kaulī</b> id., lap; Turner, <i>CDIAL</i>, no. 3607. DED(S) 1859.			 <div>  						</div>"
2248,"Cf. Apabhraṃśa <b>(<i>Jasaharacariu</i>) koḍi-</b> id., fowl. DED(S) 1862.			 <div>  						</div>"
2251,"Cf. Pkt. (<i><b><xref=""dnm"">DNM</xref=""dnm""></b></i>; Norman) <b>koṇḍiya-</b> one who creates dissension among villagers. DED(S, N) 1865.			 <div>  						</div>"
2272,Cf. Mar. <b>sāgaḷ</b> goat's skin leather. DED 1873.			 <div>  						</div>
2280,"MBE 1969, p. 291, no. 13, for areal etymology, with reference to Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 5076, Pkt. <b>jagajaganta-</b> shining, etc., and no. 5318, Skt. <b>jhagajhagāyate</b> flashes, sparkles, etc. DED(N) 1881.			 <div>  						</div>"
2286,"Cf. Skt. <b>jaṅghā-</b> lower leg (Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 5082), from which these words are probably derived (Krishnamurti, <i><b>Language</b></i> 39.563). DED(S) 1886.			 <div>  						</div>"
2294,Cf. Skt. <b>(<i>lex.</i>) cañcu-</b> deer. DEDS 356.			 <div>  						</div>
2295,"An areal etymology: Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4570, Beng. H. Guj. Mar. <b>caṭ</b> quickly, suddenly; no. 4969, Nep. <b>chaṭṭai</b> quickly; no. 5327(2) <b>*jhaṭṭ-</b>, e.g. H. <b>jhaṭ</b> quickly, Mar. <b>j̈haṭ-j̈haṭ</b> smartly, Beng. <b>jhaṭ-, jhaṭ-paṭ</b> quickly. DED(S) 1892.			 <div>  						</div>"
2296,"MBE 1969, pp. 291-2, no. 14, for areal etymology, with reference to Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4570, <b>*caṭa-, caṭacaṭa-, caṭacaṭāyate</b>. DED(S) 1893.			 <div>  						</div>"
2304,"Cf. Skt. <b>(<i>lex.</i>) saṭṭa-</b> two pieces of timber at the side of a door; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 13102. DED(S) 1899.			 <div>  						</div>"
2306,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, nos. 4736, 4738, 4739; the items in <i><b><xref=""dbia"">DBIA</xref=""dbia""></b></i> 158 are re-borrowings from <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i> 4736. DED(S, N) 1901.			 <div>  						</div>"
2309,"Cf. Skt. <b>caṭuka-</b> a wooden vessel for taking up fluid; Pkt. (<i><b><xref=""dnm"">DNM</xref=""dnm""></b></i>; Norman) <b>caṭṭu-</b> wooden spoon; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4575. DED(S, N) 1905.			 <div>  						</div>"
2311,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4574, <b>*caṭṭa-</b> bamboo matting; (Burrow 1967, p. 41). DED(N) 1907.			 <div>  						</div>"
2321,"Cf. Skt. <b>campaka-</b>; BHS <b>caṇpaka-</b> (Brough, <i><b><xref=""bsoas"">BSOAS</xref=""bsoas""></b></i> 16. 366); Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4678. DED 1915.			 <div>  						</div>"
2323,? &lt; Skt. <b>chad-</b> (cf. <b>chadman-</b> deceit). DED 1917.			 <div>  						</div>
2327,"Cf. Skt. <b>catura-</b> dexterous, clever; charming, agreeable. DED 1920.			 <div>  						</div>"
2328,? Influenced by Skt. <b>chanda-</b>. DED 1921.			 <div>  						</div>
2331,"Cf. Skt. <b>carpaṭa-</b>, etc.; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4696. DED 1924.			 <div>  						</div>"
2334,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4675, <b>*cappayati</b>, Pali <b>cappeti</b> chews, <b>capucapukāra-</b> making the sound of chewing; MBE 1969, p. 292, no. 15, for areal etymology. DED(S, N) 1927.			 <div>  						</div>"
2335,"Cf. Skt. <b>capeṭā-</b> a slap with the open hand; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, nos. 4673, 4696. DED(S, N) 1928(<i>a</i>).			 "
2337,"Cf. Skt. <b>capaṭa-</b> arasaḥ (Hem. <i><b>Uṇ.</b></i> 142), Mar. <b>sapak</b> insipid, unsavory, wanting the requisite saltness or sweetness, Konk. <b>cappo</b> flat, insipid. DED(S) 1929.			 <div>  						</div>"
2352,"Cf. Skt. <b>srāk</b> quickly, speedily, instantly. MBE 1969, p. 292, no. 17, for areal etymology for Ka. <b>sarasarane</b>, with reference to some items in Turner, <i>CDIAL</i>, no. 13257, <b>sarasara-</b> moving hither and thither.			 <div>  						</div>"
2352,"Cf. Skt. <b>srāk</b> quickly, speedily, instantly. MBE 1969, p. 292, no. 17, for areal etymology for Ka. <b>sarasarane</b>, with reference to some items in Turner, <i>CDIAL</i>, no. 13257, <b>sarasara-</b> moving hither and thither.<i>(b) <b>Ka.</b></i> <b>caccara</b> haste, with haste; <b>ceccara</b> quickness, quickly; <b>caccariga, ceccariga</b> a zealously active, restless, quick man. <b><i>Tu.</i> caccara</b> haste, speed, hurry. <b><i>Te.</i> ceccera</b> quickly, speedily.			 <div>  						</div>"
2352,"Cf. Skt. <b>srāk</b> quickly, speedily, instantly. MBE 1969, p. 292, no. 17, for areal etymology for Ka. <b>sarasarane</b>, with reference to some items in Turner, <i>CDIAL</i>, no. 13257, <b>sarasara-</b> moving hither and thither.<i>(b) <b>Ka.</b></i> <b>caccara</b> haste, with haste; <b>ceccara</b> quickness, quickly; <b>caccariga, ceccariga</b> a zealously active, restless, quick man. <b><i>Tu.</i> caccara</b> haste, speed, hurry. <b><i>Te.</i> ceccera</b> quickly, speedily.<i>(c) <b>Ta.</b></i> <b>caraṭṭ-eṉal</b> onom. expr. of moving quickly; <b>caraṭṭu-caraṭṭ-eṉal</b> onom. expr. of swishing, rushing sound as of air in motion. <b><i>Ko.</i> caraṭ</b> pair-word with <b>cadm</b> sound, noise <b>(cadm caraṭ)</b>.			 <div>  						</div>"
2352,"Cf. Skt. <b>srāk</b> quickly, speedily, instantly. MBE 1969, p. 292, no. 17, for areal etymology for Ka. <b>sarasarane</b>, with reference to some items in Turner, <i>CDIAL</i>, no. 13257, <b>sarasara-</b> moving hither and thither.<i>(b) <b>Ka.</b></i> <b>caccara</b> haste, with haste; <b>ceccara</b> quickness, quickly; <b>caccariga, ceccariga</b> a zealously active, restless, quick man. <b><i>Tu.</i> caccara</b> haste, speed, hurry. <b><i>Te.</i> ceccera</b> quickly, speedily.<i>(c) <b>Ta.</b></i> <b>caraṭṭ-eṉal</b> onom. expr. of moving quickly; <b>caraṭṭu-caraṭṭ-eṉal</b> onom. expr. of swishing, rushing sound as of air in motion. <b><i>Ko.</i> caraṭ</b> pair-word with <b>cadm</b> sound, noise <b>(cadm caraṭ)</b>.<i>(d) <b>Ka.</b></i> <b>jaṟṟane</b> quickly, rushingly. <b><i>Tu.</i> jarra</b> suddenly, quickly. <b><i>Te.</i> jaṟṟuna</b> quickly. DED (S) 1943.			 <div>  						</div>"
2355,"MBE 1969, p. 292, no. 16, for areal etymology, with reference to some items in Turner, <i>CDIAL</i>, no. 13257, with other items added, e.g. Pali <b>sarasaraṃ</b> a rustling sound, BHS <b>sarasarāyate</b> rustles (of garlands). DED(N) 1946.			 "
2359,Cf. Pkt. (<i>DNM</i>) <b>sarāhaya-</b> snake. DED(S) 1949.			 <div>  						</div>
2366,"MBE 1969, p. 292, no. 18, for areal etymology, including <i>also 2405 Ta.</i> <b>caḷa-caḷ-eṉal</b>, with reference to Turner, <i>CDIAL</i>, no. 5002, <b>*chala-</b>, e.g. H. <b>chalchalānā</b> to move with a rustling sound, make a rippling sound, etc. DED 1955.			 "
2370,"Cf. Turner, <i>CDIAL</i>, nos. 4771, 4772. DED(S) 1959.			 <div>  						</div>"
2379,"Cf. Skt. <b>caṇḍātaka-, calanaka-</b> a short petticoat, Pkt. (<i>DNM</i>) <b>caṇḍātaka-</b> id., Mar. <b>caḍḍī</b> short underwear, <b>coḷṇā</b> short breeches and drawers. DED(S) 1964.			 <div>  						</div>"
2386,"Cf. Mar. <b>sauḷ, saüḷ</b> rather brackish. DED(S) 1972.			 <div>  						</div>"
2391,"Cf. Turner, <i>CDIAL</i>, no. 4749, <b>*cāmala-, *cāvala-</b> husked rice (Burrow 1967, p. 41). DED(S, N) 1976.			 <div>  						</div>"
2403,"Cf. Turner, <i>CDIAL</i>, no. 5328, <b>*jhāṭayati</b>; there has been borrowing in one direction or the other, as Kol. <b>zaḍp-</b> to flick away (&lt; Mar.). DEDS 372.			 <div>  						</div>"
2405,"For areal etymology, see 2366 Ta. <b>calacala</b>. DED 1987.			 <div>  						</div>"
2420,Cf. Halbi <b>sargī</b> id. DEDS 375.			 <div>  						</div>
2426,"Cf. Skt. <b>śava-</b> corpse. DED(S, N) 2002.			 "
2448,"Cf. Skt. <b>candana-</b> sandal (tree, wood, paste) (whence borrowed forms, e.g. Te. <b>candanamu</b>, To. <b>todoṇm</b>); cf. (Kauṭ.) <b>sātana-</b> a kind of sandal. DED 2021.			 <div>  						</div>"
2477,? &lt; Skt. <b>jālaka-.</b> DED 2044.			 <div>  						</div>
2478,"Cf. Skt. <b>jāliva-, śāliva-</b> a kind of hawk (<i><b>Mānasollāsa</b></i>). DED 2045.			 <div>  						</div>"
2484,"Cf. Mar. <b>sār</b> a dilute mixture of tamarind, etc. DED(S) 2050.			 <div>  						</div>"
2488,"Cf. Skt. <b>cikka-</b> gum, birdlime (<i>Mānasollāsa</i>); <b>cikkaṇa-</b> unctuous; any smooth liquid, gum; Turner, <i>CDIAL</i>, nos. 4780, 4782. DED(S) 2053.			 <div>  						</div>"
2489,Cf. <b>Mar. sigrī</b> a tender sprout or shoot. DED(S) 2054.			 
2490,"? Cf. Skt. <b>śaṣkuli-</b> a large round cake composed of ground rice, sesamum, and sugar, and cooked in oil; cf. <i>DBIA</i> 126. DED(S) 2055.			 <div>  						</div>"
2491,"Cf. Skt. <b>cīra-</b> rag (Turner, <i>CDIAL</i>, no. 4843), and ibid. no. 4844 <b>*cīrayati.</b> DED(S, N) 2056.			 <div>  						</div>"
2495,"Cf. Skt. <b>cikkagaja- = gaja-bālaka-</b> (<i>Yaśastilaka</i>); Pkt. <b>cikka-</b> small; <b>cikkā-</b> a small or trifling matter; Turner, <i>CDIAL</i>, no. 4781, <b>*cikka-</b> small. DED(S, N) 2057.			 <div>  						</div>"
2503,"Cf. Turner, <i>CDIAL</i>, no. 13387, <b>*sikka-, *siṅga-, Pkt. siṅga-</b> lean, thin̄. DED(S, N) 2065.			 <div>  						</div>"
2509,"MBE 1969, pp. 292-3, no. 19, for areal etymology; cf. BHS <b>ciṭiciṭāyati/e</b> sputters (of the noise made by hot things, possibly when in contact with water), Pali <b>ciṭiciṭāyati</b> id. (esp. in contact with water), H. <b>ciṭciṭānā</b> to make a cracking or crackling noise; no entry in Turner, <i>CDIAL.</i> DED 2070.			 <div>  						</div>"
2511,"Cf. Skt. <b>choṭikā-</b> a snap with the thumb and fingers, Mar. <b>ciṭkī, cuṭkī</b> id.; Turner, <i>Nep. Dict.</i>, s.v. <b>cuṛki, cuṭki</b>. DED(S) 2072.			 <div>  						</div>"
2518,"For similar words in Munda languages, see Pinnow, p. 157, Emeneau, <i>JAOS</i> 82.109, and Pfeiffer, p. 170.			 <div>  						</div>"
2518,"For similar words in Munda languages, see Pinnow, p. 157, Emeneau, <i>JAOS</i> 82.109, and Pfeiffer, p. 170.<b><i>(b) Konḍa</i> sirkuli</b> squirrel. <b><i>Pe.</i> hirkoli</b> id. <b><i>Kui</i> siruni, siruṛi</b>, (K.) <b>heruṛi</b> id. <i><b>Kuwi</b></i> (Mah.) <b>her'uṛi</b>, (Ḍ.) <b>hir'uni</b> id. / Cf. Skt. <b>cikroḍa-</b> id. (<i>Vaijayantī</i>; &gt; Te. <b>cikrōḍamu</b> id.), H. <b>cīkhur</b> id. DED(S, N) 2077.			 <div>  						</div>"
2529,"Cf. Skt. <b>ciñcā-</b> tamarind; Turner, <i>CDIAL</i>, no. 4792. DED(S) 2086.			 "
2535,"Cf. Turner, <i>CDIAL</i>, no. 13417, <b>*sippī-</b>; Pali <b>sippī-</b> pearl oyster, Pkt. <b>sippī-</b> id., etc. DED(S) 2089.			 <div>  						</div>"
2536,"Said to be from Skt. <b>sidhma-</b> blotch, leprous spot, leprosy. Cf. Mar. <b>śibẽ</b> a mild form of leprosy, a blotch or scab of it; Turner, <i>CDIAL</i>, no. 13406. DED(S) 2090.			 <div>  						</div>"
2540,"Cf. Turner, <i>CDIAL</i>, no. 4822, <b>*cimb-</b> pinch; Nep. <b>cimṭanu, cimoṭanu</b> to pinch, Beng. <b>cimṭā</b> id., <b>Mar. cimaṭṇẽ, cĩbaṭṇẽ, cĩbaḷṇẽ</b> id., and related forms. DED(S) 2094.			 <div>  						</div>"
2545,"Cf. Nep. <b>cim</b> closing the eyes; <b>cimlanu</b> to blink; Bashkarīk <b>ičimik</b> blink (Turner, <i>CDIAL</i>, no. 4822; different from the items in that entry related to 2540; Burrow 1967, p. 41). ? Cf. Skt. <b>śmīl-</b> to wink, twinkle. DED(N) 2097.			 "
