Kannada,dbia176,jețţi,"jețţi, jețtiga, jațți, jattiga professional wrestler.",,,,"dbia[p. 35, no. 176]",,,dbia-176-Kannada-2,,,,loanword
Tulu,dbia176,jețți,jețți wrestler.,,,,"dbia[p. 35, no. 176]",,,dbia-176-Tulu-3,,,,loanword
Tam,dbia177,contam,"contam one's own peculiar right, exclusive property, near relationship; contakkāran owner, close relation.",,,,"dbia[p. 35, no. 177]",,,dbia-177-Tam-1,,,,loanword
Mal,dbia177,Sontam,Sontam,,,,"dbia[p. 35, no. 177]",,,dbia-177-Mal-2,,,,loanword
Kota,dbia177,condm,"condm (obl. condt-) close relationship, ownership; one's own; condka.rn, condga'rn owner, close relation.",,,,"dbia[p. 35, no. 177]",,,dbia-177-Kota-3,,,,loanword
Kannada,dbia177,sonta,"sonta, svanta belonging to oneself; state of being one's own.",,,,"dbia[p. 35, no. 177]",,,dbia-177-Kannada-4,,,,loanword
Tulu,dbia177,sonta,"sonta, svanta Те. sontamu own, private.",,,,"dbia[p. 35, no. 177]",,,dbia-177-Tulu-5,,,,loanword
Kannada,dbia178,jompa,"jompa, jompe cluster, bunch, a mass.",,,,"dbia[p. 35, no. 178]",,,dbia-178-Kannada-1,,,,loanword
Telugu,dbia178,jompamu,"jompamu thick foliage, a cluster of leaves, flowers and branches.",,,,"dbia[p. 35, no. 178]",,,dbia-178-Telugu-2,,,,loanword
Parji,dbia178,joppa,"joppa bunch, cluster.",,,,"dbia[p. 35, no. 178]",,,dbia-178-Parji-3,,,,loanword
Kurux,dbia178,jhopā,"jhopā cluster or bunch (fruit, flowers, etc.), ball of thread.",,,,"dbia[p. 35, no. 178]",,,dbia-178-Kurux-4,,,,loanword
Malto,dbia178,jopa,"jopa, jopeli bunch, cluster.",,,,"dbia[p. 35, no. 178]",,,dbia-178-Malto-5,,,,loanword
Tam,dbia179,cóți,"cóți, cāļu a pair, similarity; cõți (-pp-, -tt-) to arrange, adorn.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Tam-1,,,,loanword
Mal,dbia179,jõțu,"jõțu, cóțu a pair.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Mal-2,,,,loanword
Kota,dbia179,jo'ry,jo'ry id. ; jo'șc- (jo rc-) to put on (jewelry).,,,,"dbia[p. 35, no. 179]",,,dbia-179-Kota-3,,,,loanword
Toda,dbia179,twï'ſ,"twï'ſ, swi'd a pair.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Toda-4,,,,loanword
Kannada,dbia179,jõdu,"jõdu, joļi union, a pair, equality, own. own. 36 DRAVIDIAN BORROWINGS FROM INDO-ARYAN sameness; jõạisu to join, unite; collect; assemble; get ready.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Kannada-5,,,,loanword
Kodagu,dbia179,jo:ļi,jo:ļi pair.,,,,"dbia[p. 35, no. 179]",,,dbia-179-Kodagu-6,,,,loanword
Tulu,dbia179,joļi,"joļi, jāļu pair; equal, like; jodiyuni to be joined; jõdipuni to join, unite.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Tulu-7,,,,loanword
Telugu,dbia179,jõdu,"jõdu, jāņā pair; equal; jödincu to join, unite.",,,,"dbia[p. 35, no. 179]",,,dbia-179-Telugu-8,,,,loanword
Kolami,dbia179,jodi,jodi pair.,,,,"dbia[p. 35, no. 179]",,,dbia-179-Kolami-9,,,,loanword
Tam,dbia180,cöti,"cöti (-pp-, -tt-) to search, investigate, examine, test, cleanse.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Tam-1,,,,loanword
Mal,dbia180,sõdhikka,"sõdhikka, cödikka, cötikka to search, question.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Mal-2,,,,loanword
Kota,dbia180,co.dc-,"co.dc- (co'dc-) to examine, test.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Kota-3,,,,loanword
Kannada,dbia180,sõdisu,"sõdisu to search, examine.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Kannada-4,,,,loanword
Kodagu,dbia180,co,co dïi n. taste; co'dï no‘t- to taste (no:ț- to look at).,,,,"dbia[p. 36, no. 180]",,,dbia-180-Kodagu-5,,,,loanword
Tulu,dbia180,śödhipuni,"śödhipuni, śõdhiyuni, sodiyuni to search, examine, try, assay.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Tulu-6,,,,loanword
Telugu,dbia180,sõdincu,"sõdincu to search, examine; ? sõdi, sõde fortune-telling by a gypsy woman.",,,,"dbia[p. 36, no. 180]",,,dbia-180-Telugu-7,,,,loanword
Tam,dbia181,coli,"coli business, concern, affair, difficulty.",,,,"dbia[p. 36, no. 181]",,,dbia-181-Tam-1,,,,loanword
Mal,dbia181,cõli,cõli harrassing business; jõli trouble.,,,,"dbia[p. 36, no. 181]",,,dbia-181-Mal-2,,,,loanword
Kota,dbia181,jo,"jo lyv affair, news.",,,,"dbia[p. 36, no. 181]",,,dbia-181-Kota-3,,,,loanword
Toda,dbia181,swï·ly,swï·ly busi-,,,,"dbia[p. 36, no. 181]",,,dbia-181-Toda-4,,,,loanword
Kannada,dbia181,jõli,"jõli, jõļi concern, business, affair.",,,,"dbia[p. 36, no. 181]",,,dbia-181-Kannada-5,,,,loanword
Telugu,dbia181,jõli,"jõli concern, business, affair. /? < IA. ness, Z",,,,"dbia[p. 36, no. 181]",,,dbia-181-Telugu-6,,,,loanword
Tam,dbia182,ñāyam,"ñāyam, nāyam, niyāyam justice, law, argument, debate, usage.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Tam-1,,,,loanword
Mal,dbia182,ñāyam,"ñāyam reason, right, complaint, custom.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Mal-2,,,,loanword
Kota,dbia182,na,"na‘ym (obl. na'yt-) justice, decision, dispute; na'ymgaörn headman.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Kota-3,,,,loanword
Toda,dbia182,no'ym,"no'ym (obl. no'yt-) dispute, the tribal council.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Toda-4,,,,loanword
Kannada,dbia182,nyāya,"nyāya, nāya, nėya right, justice, argument, dispute, quarrel, lawsuit, judgment. Koș. ne ya”, (in song) ña'ya"" dispute.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Kannada-5,,,,loanword
Tulu,dbia182,nyāya,"nyāya, nāya justice, law, quarrel; right, just.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Tulu-6,,,,loanword
Telugu,dbia182,nyāyamu,"nyāyamu, nāyamu, nėyamu method, justice; just.",,,,"dbia[p. 36, no. 182]",,,dbia-182-Telugu-7,,,,loanword
Kannada,dbia183,dilla,"dilla, dilla unnerved, tottering state, agitation of mind, fear; șillisu to totter, become agitated.",,,,"dbia[p. 36, no. 183]",,,dbia-183-Kannada-1,,,,loanword
Tulu,dbia183,dily,"dily, ļīla, dīlu loose, unrestrained.",,,,"dbia[p. 36, no. 183]",,,dbia-183-Tulu-2,,,,loanword
Telugu,dbia183,Pillamu,"Pillamu stupefaction, weariness, weakness; dilla-padu DICTIONARY 37 to be astounded, stupefied, unnerved, be wearied; dīlu loose, lean, thin, weak; to become loose; dilā weakness; weak; dīlu weariness, thinness, looseness; wearied, weak; to grow tired or weak.",,,,"dbia[p. 36, no. 183]",,,dbia-183-Telugu-3,,,,loanword
Telugu,dbia184,dokka,"dokka hard covering of a nut, etc., shell.",,,,"dbia[p. 37, no. 184]",,,dbia-184-Telugu-1,,,,loanword
Parji,dbia184,doki,(S) doki tortoise shell.,,,,"dbia[p. 37, no. 184]",,,dbia-184-Parji-2,,,,loanword
Gondi,dbia184,dok,"(Koya) dok shell (of tortoise, egg). Kui ļāki skull, shell (of tortoise, turtle, coconut, egg).",,,,"dbia[p. 37, no. 184]",,,dbia-184-Gondi-3,,,,loanword
Tam,dbia185,takku,"takku dodge, trick.",,,,"dbia[p. 37, no. 185]",,,dbia-185-Tam-1,,,,loanword
Kannada,dbia185,takk,"takk, bikki fraud, dishonest doings.",,,,"dbia[p. 37, no. 185]",,,dbia-185-Kannada-2,,,,loanword
Telugu,dbia185,takku,"takku to pretend, feign; n. pretending, pretense.",,,,"dbia[p. 37, no. 185]",,,dbia-185-Telugu-3,,,,loanword
Tam,dbia186,tanțam,"tanțam staff, stick, branch of tree, club, pestle, punishment, penalty, loss, army; tanțu staff, stick, branch tree, club, pestle, bridge of nose, army; tanți (-pp-, -tt-) to punish.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Tam-1,,,,loanword
Mal,dbia186,tanțu,"tanțu stick, staff, pole for bearing a burden, oar; daņdam stick, staff, punishment, army; dandikka to punish.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Mal-2,,,,loanword
Kota,dbia186,taņd,"taņd handle of broom, bridge of nose; tadm (obl. tadt-) a fine; dand punishment, fine; fight, marauding; daņạm (obl. dandt-) loss; dandc- (dandc-) to punish.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Kota-3,,,,loanword
Toda,dbia186,todm,"todm fine paid to members of assembly belonging to opposite sub-caste, for contempt of assembly; tod army.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Toda-4,,,,loanword
Kannada,dbia186,tandu,"tandu staff, club, heavy (iron) club; danda stick, staff, cudgel, oar, punishment, fine, army; dandisu to punish; danļu army. Koď. tanại big stick.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Kannada-5,,,,loanword
Tulu,dbia186,dantè,"dantè walking stick, staff; dandu oar; army; danda staff, stick, punishment, loss; daņdipuni, dandisuni to punish.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Tulu-6,,,,loanword
Telugu,dbia186,daņdamu,"daņdamu rod, stick, staff, punishment, army, collection; dandincu to punish; dandu army, multitude; danļūdu Yama; danduga, danduva, daņduvu an extortion, fine, loss.",,,,"dbia[p. 37, no. 186]",,,dbia-186-Telugu-7,,,,loanword
Tam,dbia187,tanțai,"tanțai trouble, vexation; tanță id., dispute, squabble.",,,,"dbia[p. 37, no. 187]",,,dbia-187-Tam-1,,,,loanword
Kannada,dbia187,tanțe,". tanțe quarrel, dispute, trouble, annoyance. Koď. tanțe trouble, annoy-",,,,"dbia[p. 37, no. 187]",,,dbia-187-Kannada-2,,,,loanword
Tulu,dbia187,tante,"tante id., meddling.",,,,"dbia[p. 37, no. 187]",,,dbia-187-Tulu-3,,,,loanword
Telugu,dbia187,tanța,"tanța, tanțā difficulty, trouble, dispute, slander.",,,,"dbia[p. 37, no. 187]",,,dbia-187-Telugu-4,,,,loanword
Tam,dbia188,tattu,"tattu blotch, slight swelling as from the bite of an insect K",,,,"dbia[p. 38, no. 188]",,,dbia-188-Tam-1,,,,loanword
Kannada,dbia188,taddu,"taddu, daddu rash, herpes; ringworm.",,,,"dbia[p. 38, no. 188]",,,dbia-188-Kannada-2,,,,loanword
Tulu,dbia188,taddu,"taddu an eruption or swelling, erysipelas; daddu ringworm, herpes.",,,,"dbia[p. 38, no. 188]",,,dbia-188-Tulu-3,,,,loanword
Telugu,dbia188,daddu,"daddu, dadduru herpes; a slight swelling of the skin, as from the bite of an insect.",,,,"dbia[p. 38, no. 188]",,,dbia-188-Telugu-4,,,,loanword
Parji,dbia188,dad,"dad ringworm. Kui dado, dadu rough white patches on the skin that cause irritation and itching, dry itch. Kuwi (F) tadū ring-",,,,"dbia[p. 38, no. 188]",,,dbia-188-Parji-5,,,,loanword
Kurux,dbia188,daddū,daddū id.,,,,"dbia[p. 38, no. 188]",,,dbia-188-Kurux-6,,,,loanword
Tam,dbia189,tapalai,tapalai a kind of metal vessel; tavalai metallic pot with a wide mouth.,,,,"dbia[p. 38, no. 189]",,,dbia-189-Tam-1,,,,loanword
Mal,dbia189,tavala,"tavala, takala a small cooking vessel of brass.",,,,"dbia[p. 38, no. 189]",,,dbia-189-Mal-2,,,,loanword
Kota,dbia189,tapa'l,tapa'l metal water-vessel.,,,,"dbia[p. 38, no. 189]",,,dbia-189-Kota-3,,,,loanword
Kannada,dbia189,tapale,"tapale, tappale, tapēli a round brass or copper cooking vessel.",,,,"dbia[p. 38, no. 189]",,,dbia-189-Kannada-4,,,,loanword
Tulu,dbia189,tapalè,"tapalè a large metallic cooking vessel, saucepan.",,,,"dbia[p. 38, no. 189]",,,dbia-189-Tulu-5,,,,loanword
Telugu,dbia189,tapēla,tapēla a small or portable vessel of any metal.,,,,"dbia[p. 38, no. 189]",,,dbia-189-Telugu-6,,,,loanword
Tam,dbia190,tappaņam,tappaņam tacking needle.,,,,"dbia[p. 38, no. 190]",,,dbia-190-Tam-1,,,,loanword
Kannada,dbia190,dabbana,"dabbana, dabbaļa pack-needle.",,,,"dbia[p. 38, no. 190]",,,dbia-190-Kannada-2,,,,loanword
Tulu,dbia190,dabbana,"dabbana bodkin, large packing needle.",,,,"dbia[p. 38, no. 190]",,,dbia-190-Tulu-3,,,,loanword
Telugu,dbia190,dabbanamu,dabbanamu id.,,,,"dbia[p. 38, no. 190]",,,dbia-190-Telugu-4,,,,loanword
Tam,dbia191,tampalam,"tampalam red spittle caused by chewing betel, refuse of chewed betel.",,,,"dbia[p. 38, no. 191]",,,dbia-191-Tam-1,,,,loanword
Telugu,dbia191,tamma,"tamma, (K also) tammalamu chewed mass or lump of betel leaves and areca nuts.",,,,"dbia[p. 38, no. 191]",,,dbia-191-Telugu-2,,,,loanword
Tam,dbia192,tarukkam,"tarukkam, tarkkam reasoning, arguing, discussion, dispute; tarukku disputation; takkam dispute, objection. dispute, objection.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Tam-1,,,,loanword
Mal,dbia192,tarkam,"tarkam reasoning, dispute.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Mal-2,,,,loanword
Kannada,dbia192,tarka,tarka,,,,"dbia[p. 38, no. 192]",,,dbia-192-Kannada-3,,,,loanword
Kannada,dbia192,tarka,"tarka id., discussion.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Kannada-4,,,,loanword
Kodagu,dbia192,takki,"takki talk, words; language.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Kodagu-5,,,,loanword
Tulu,dbia192,tarka,"tarka dispute, discussion.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Tulu-6,,,,loanword
Telugu,dbia192,tarkamu,"tarkamu reasoning, discussion.",,,,"dbia[p. 38, no. 192]",,,dbia-192-Telugu-7,,,,loanword
Tam,dbia193,taruppai,"taruppai, tarppai the sacred grass, Poa cynosuroides.",,,,"dbia[p. 38, no. 193]",,,dbia-193-Tam-1,,,,loanword
Kota,dbia193,dab,"dab, da(b) pul grass, Andropogon schoenanthus.",,,,"dbia[p. 38, no. 193]",,,dbia-193-Kota-2,,,,loanword
Kannada,dbia193,darbha,"darbha, darbhe, darbe, dabbe P. cynosuroides.",,,,"dbia[p. 38, no. 193]",,,dbia-193-Kannada-3,,,,loanword
Tulu,dbia193,darbhè,"darbhè, darbe id.",,,,"dbia[p. 38, no. 193]",,,dbia-193-Tulu-4,,,,loanword
Telugu,dbia193,darbha,darbha id.,,,,"dbia[p. 38, no. 193]",,,dbia-193-Telugu-5,,,,loanword
Tam,dbia194,tavacam,"tavacam grain, esp. dry.",,,,"dbia[p. 38, no. 194]",,,dbia-194-Tam-1,,,,loanword
Kota,dbia194,davcm,davcm (obl. davct-) grain in general.,,,,"dbia[p. 38, no. 194]",,,dbia-194-Kota-2,,,,loanword
Kannada,dbia194,tavasa,"tavasa, davasa corn, grain.",,,,"dbia[p. 38, no. 194]",,,dbia-194-Kannada-3,,,,loanword
Tulu,dbia194,davasa,"davasa produce of the field, grain in general.",,,,"dbia[p. 38, no. 194]",,,dbia-194-Tulu-4,,,,loanword
Telugu,dbia194,davasamu,(B) davasamu grain.,,,,"dbia[p. 38, no. 194]",,,dbia-194-Telugu-5,,,,loanword
Tam,dbia195,talam,"talam thickness as of a board, heaviness.",,,,"dbia[p. 38, no. 195]",,,dbia-195-Tam-1,,,,loanword
Kannada,dbia195,daļa,"daļa thick- DICTIONARY 39 ness, stoutness, solidness.",,,,"dbia[p. 38, no. 195]",,,dbia-195-Kannada-2,,,,loanword
Tulu,dbia195,daļa,"daļa thick, stout, robust.",,,,"dbia[p. 38, no. 195]",,,dbia-195-Tulu-3,,,,loanword
Telugu,dbia195,daļamu,"daļamu id., much, great; thickness.",,,,"dbia[p. 38, no. 195]",,,dbia-195-Telugu-4,,,,loanword
Tam,dbia196,talam,talam army.,,,,"dbia[p. 39, no. 196]",,,dbia-196-Tam-1,,,,loanword
Mal,dbia196,talam,"talam, dalam id.; daļavāyi a general.",,,,"dbia[p. 39, no. 196]",,,dbia-196-Mal-2,,,,loanword
Kannada,dbia196,dara,"dara, daļa army; daravāyi a general.",,,,"dbia[p. 39, no. 196]",,,dbia-196-Kannada-3,,,,loanword
Kodagu,dbia196,daļaba'y,daļaba'y id.,,,,"dbia[p. 39, no. 196]",,,dbia-196-Kodagu-4,,,,loanword
Tulu,dbia196,dala,"dala, daļavāda army; daļavāyi general of an army.",,,,"dbia[p. 39, no. 196]",,,dbia-196-Tulu-5,,,,loanword
Telugu,dbia196,daļamu,"daļamu, daļamu army; daļavāyi general.",,,,"dbia[p. 39, no. 196]",,,dbia-196-Telugu-6,,,,loanword
Kota,dbia197,talm,talm (obl. talt-) palm of hand.,,,,"dbia[p. 39, no. 197]",,,dbia-197-Kota-1,,,,loanword
Kannada,dbia197,tala,"tala, tala level surface; palm of the hand, sole of the foot; lower part, base, bottom (taļa is one of the tatsamas).",,,,"dbia[p. 39, no. 197]",,,dbia-197-Kannada-2,,,,loanword
Tulu,dbia197,tala,"tala, tala base, bottom.",,,,"dbia[p. 39, no. 197]",,,dbia-197-Tulu-3,,,,loanword
Telugu,dbia197,talamu,"talamu id., surface, palm of hand, sole of foot. Kuwi (F) talepau sole of foot.",,,,"dbia[p. 39, no. 197]",,,dbia-197-Telugu-4,,,,loanword
Tam,dbia198,tali,"tali temple, sacred shrine, place, room.",,,,"dbia[p. 39, no. 198]",,,dbia-198-Tam-1,,,,loanword
Mal,dbia198,taļi,"taļi temple, holy building, asylum, assembly hall.",,,,"dbia[p. 39, no. 198]",,,dbia-198-Mal-2,,,,loanword
Kannada,dbia198,tali,"tali fence, place of refuge, asylum, a covert, choultry for travellers, the building appointed for the distribution of food to brahmans, etc.",,,,"dbia[p. 39, no. 198]",,,dbia-198-Kannada-3,,,,loanword
Tam,dbia199,talikai,"talikai eating-plate, platter.",,,,"dbia[p. 39, no. 199]",,,dbia-199-Tam-1,,,,loanword
Mal,dbia199,talika,"talika metal plate turned up at the rim, plate to measure out boiled rice in temples.",,,,"dbia[p. 39, no. 199]",,,dbia-199-Mal-2,,,,loanword
Kannada,dbia199,talige,"talige, tanige a metal plate turned up at the rim.",,,,"dbia[p. 39, no. 199]",,,dbia-199-Kannada-3,,,,loanword
Kodagu,dbia199,talia,talia plate.,,,,"dbia[p. 39, no. 199]",,,dbia-199-Kodagu-4,,,,loanword
Telugu,dbia199,taliga,"taliga, taliya a dish for rice used in a Vaishnava temple.",,,,"dbia[p. 39, no. 199]",,,dbia-199-Telugu-5,,,,loanword
Tam,dbia200,tarai,"tarai land, ground; tarai id., the earth.",,,,"dbia[p. 39, no. 200]",,,dbia-200-Tam-1,,,,loanword
Mal,dbia200,tara,"tara ground, mound, elevated ground.",,,,"dbia[p. 39, no. 200]",,,dbia-200-Mal-2,,,,loanword
Tam,dbia201,tācari,"tācari, tācan Vaišnava non-brahmin mendicant; tācari-ppāmpu hermit snake, large rock snake, as having an upright white streak like the forehead mark of a tācari.",,,,"dbia[p. 39, no. 201]",,,dbia-201-Tam-1,,,,loanword
Kota,dbia201,da'cn,da'cn n. pr. bullock with white star on forehead; fem. da'c ( da c-y); da.cn man who begs from house to house; n. pr. man whose father begged thus to get the people's blessings when he had no son.,,,,"dbia[p. 39, no. 201]",,,dbia-201-Kota-2,,,,loanword
Kannada,dbia201,dāsa,"dāsa, dāsara, dāsari servant; Vaishṇava religious mendicant; dāsa-hāvu, dāsara-hāvu, dāsari-hāvu boa (said to be called so because it has an upright white line on the forehead, or because marked with white streaks, like Vaishnavas).",,,,"dbia[p. 39, no. 201]",,,dbia-201-Kannada-3,,,,loanword
Telugu,dbia201,dasari,dasari Vaishnava mendicant of the Sudra class; dāsari-pāmu a kind of snake.,,,,"dbia[p. 39, no. 201]",,,dbia-201-Telugu-4,,,,loanword
Tam,dbia202,tāci,"tāci, tāti maidservant; dancing girl, harlot.",,,,"dbia[p. 39, no. 202]",,,dbia-202-Tam-1,,,,loanword
Kota,dbia202,ta'ſ,ta'ſ ness. servant.,,,,"dbia[p. 39, no. 202]",,,dbia-202-Kota-2,,,,loanword
Kannada,dbia202,dāsi,dāsi id.; harlot.,,,,"dbia[p. 39, no. 202]",,,dbia-202-Kannada-3,,,,loanword
Tulu,dbia202,dāsi,dāsi maidservant.,,,,"dbia[p. 39, no. 202]",,,dbia-202-Tulu-4,,,,loanword
Telugu,dbia202,dási,dási id.; dancing girl. Kuwi (S) dáseni dancing girl.,,,,"dbia[p. 39, no. 202]",,,dbia-202-Telugu-5,,,,loanword
Tam,dbia203,tāți,"tāți chin, beard, dewlap, hanging excrescence under a cock's neck; tāțai cheeks, chaps, jawbone; tāpjaws, adam's apple; tavațai cheek.",,,,"dbia[p. 40, no. 203]",,,dbia-203-Tam-1,,,,loanword
Mal,dbia203,tāți,"tāți jawbone, chin, beard; tāța dewlap of a bull. (obl. ta't-) cheek just beside mouth.",,,,"dbia[p. 40, no. 203]",,,dbia-203-Mal-2,,,,loanword
Kannada,dbia203,dāļi,"dāļi beard; dāde tusk, fang, jawbone; davaṣe jawbone.",,,,"dbia[p. 40, no. 203]",,,dbia-203-Kannada-3,,,,loanword
Kodagu,dbia203,ta'ời,"ta'ời beard; ta'ời kuțți, (Mercara) ta di kokki chin; davade chin; davade cheek.",,,,"dbia[p. 40, no. 203]",,,dbia-203-Kodagu-4,,,,loanword
Tulu,dbia203,dādè,"dādè tusk, fang; dāļi beard; davadè jaw, cheek.",,,,"dbia[p. 40, no. 203]",,,dbia-203-Tulu-5,,,,loanword
Telugu,dbia203,davuda,davuda id.,,,,"dbia[p. 40, no. 203]",,,dbia-203-Telugu-6,,,,loanword
Gondi,dbia203,tādwă,tādwă chin.,,,,"dbia[p. 40, no. 203]",,,dbia-203-Gondi-7,,,,loanword
Tam,dbia204,tățți,"tățți cleverness, skill, bravery, fluency.",,,,"dbia[p. 40, no. 204]",,,dbia-204-Tam-1,,,,loanword
Mal,dbia204,dhāți,dhāți bold-,,,,"dbia[p. 40, no. 204]",,,dbia-204-Mal-2,,,,loanword
Kannada,dbia204,dăți,"dăți, dhăți quickness in writing, fluency in reading, practice in a science, haste.",,,,"dbia[p. 40, no. 204]",,,dbia-204-Kannada-3,,,,loanword
Telugu,dbia204,dhāți,"dhāți fluency, rapidity, vigor.",,,,"dbia[p. 40, no. 204]",,,dbia-204-Telugu-4,,,,loanword
Tam,dbia205,tāmpāļam,tāmpāļam salver of a large size.,,,,"dbia[p. 40, no. 205]",,,dbia-205-Tam-1,,,,loanword
Kannada,dbia205,tāmbāla,"tāmbāla, tāmbāņa a metal dish.",,,,"dbia[p. 40, no. 205]",,,dbia-205-Kannada-2,,,,loanword
Tulu,dbia205,tämbana,tämbana a metallic dish or tray.,,,,"dbia[p. 40, no. 205]",,,dbia-205-Tulu-3,,,,loanword
Telugu,dbia205,tāmbālamu,"tāmbālamu tray, salver.",,,,"dbia[p. 40, no. 205]",,,dbia-205-Telugu-4,,,,loanword
Tam,dbia206,tarai,"tarai blade of weapon, sharpness.",,,,"dbia[p. 40, no. 206]",,,dbia-206-Tam-1,,,,loanword
Mal,dbia206,dhāra,dhāra edge of a sword or instrument.,,,,"dbia[p. 40, no. 206]",,,dbia-206-Mal-2,,,,loanword
Kota,dbia206,ta'r,"ta'r sharp edge (of weapon, tool, stone).",,,,"dbia[p. 40, no. 206]",,,dbia-206-Kota-3,,,,loanword
Kannada,dbia206,dhāre,dhāre sharp edge of a sword or any cutting instrument.,,,,"dbia[p. 40, no. 206]",,,dbia-206-Kannada-4,,,,loanword
Tulu,dbia206,dhāre,dhāre sharpness.,,,,"dbia[p. 40, no. 206]",,,dbia-206-Tulu-5,,,,loanword
Telugu,dbia206,dhāra,dhāra sharpness or edge of any cutting instrument.,,,,"dbia[p. 40, no. 206]",,,dbia-206-Telugu-6,,,,loanword
Gondi,dbia206,dhar,(A) dhar edge of knife.,,,,"dbia[p. 40, no. 206]",,,dbia-206-Gondi-7,,,,loanword
Tam,dbia207,tāvaļam,"tāvaļam lodging, place of residence; tāvu resting-place, lodging, shelter.",,,,"dbia[p. 40, no. 207]",,,dbia-207-Tam-1,,,,loanword
Mal,dbia207,tāvaļam,"tāvaļam lodging place, retirement, .",,,,"dbia[p. 40, no. 207]",,,dbia-207-Mal-2,,,,loanword
Kannada,dbia207,tāvu,"tāvu, ļāvu, thāvu place, abode.",,,,"dbia[p. 40, no. 207]",,,dbia-207-Kannada-3,,,,loanword
Telugu,dbia207,tävalamu,"tävalamu id., home; tāvu place, locality, abode, residence; thāvu place, house, residence.",,,,"dbia[p. 40, no. 207]",,,dbia-207-Telugu-4,,,,loanword
Tam,dbia208,tālam,tālam cymbal.,,,,"dbia[p. 40, no. 208]",,,dbia-208-Tam-1,,,,loanword
Mal,dbia208,tālam,tālam id.,,,,"dbia[p. 40, no. 208]",,,dbia-208-Mal-2,,,,loanword
Kannada,dbia208,tāla,"tāla, tāla, tāņa id.",,,,"dbia[p. 40, no. 208]",,,dbia-208-Kannada-3,,,,loanword
Kodagu,dbia208,tāļa,tāļa id.,,,,"dbia[p. 40, no. 208]",,,dbia-208-Kodagu-4,,,,loanword
Tulu,dbia208,tāla,"tāla, tāla",,,,"dbia[p. 40, no. 208]",,,dbia-208-Tulu-5,,,,loanword
Telugu,dbia208,tālamu,tālamu id. id.,,,,"dbia[p. 40, no. 208]",,,dbia-208-Telugu-6,,,,loanword
Tam,dbia209,tikku,"tikku direction; protection, shelter, aid.",,,,"dbia[p. 40, no. 209]",,,dbia-209-Tam-1,,,,loanword
Mal,dbia209,dikku,"dikku direction, region; refuge.",,,,"dbia[p. 40, no. 209]",,,dbia-209-Mal-2,,,,loanword
Kota,dbia209,dik,"dik protection, aid.",,,,"dbia[p. 40, no. 209]",,,dbia-209-Kota-3,,,,loanword
Toda,dbia209,tik,tik id.,,,,"dbia[p. 40, no. 209]",,,dbia-209-Toda-4,,,,loanword
Kannada,dbia209,dikku,"dikku direction; refuge, protection, help.",,,,"dbia[p. 40, no. 209]",,,dbia-209-Kannada-5,,,,loanword
Kodagu,dbia209,dikkö,dikkö direction.,,,,"dbia[p. 40, no. 209]",,,dbia-209-Kodagu-6,,,,loanword
Tulu,dbia209,dikku,"dikku direction; refuge, protection.",,,,"dbia[p. 40, no. 209]",,,dbia-209-Tulu-7,,,,loanword
Telugu,dbia209,dikku,dikku id.,,,,"dbia[p. 40, no. 209]",,,dbia-209-Telugu-8,,,,loanword
Tam,dbia210,titti,"titti bellows, purse, leather bag, a kind of flute or pipe; tuti bellows; tutti bass-pipe.",,,,"dbia[p. 41, no. 210]",,,dbia-210-Tam-1,,,,loanword
Mal,dbia210,titti,titti bagpipe.,,,,"dbia[p. 41, no. 210]",,,dbia-210-Mal-2,,,,loanword
Kota,dbia210,tiod,tiod bellows.,,,,"dbia[p. 41, no. 210]",,,dbia-210-Kota-3,,,,loanword
Kannada,dbia210,titti,"titti, tidi leather bag, bag in general, pair of bellows.",,,,"dbia[p. 41, no. 210]",,,dbia-210-Kannada-4,,,,loanword
Tulu,dbia210,sidi,"sidi, sidè bellows; tuti a sort of drone corresponding to a bagpipe.",,,,"dbia[p. 41, no. 210]",,,dbia-210-Tulu-5,,,,loanword
