ID,Entry_ID,Compared_Entry_ID,Relation,Direction,Confidence,Source,Evidence
dbia:dbia120:4320,dbia120,4320,loan,entry-from-compared,high,"dbia[p. 27, no. 120]","Ka. golla, gollaļa cowherd. Kod. gollë man of cultivator caste. Tu. golle man of the cowherd or milkman caste. Te. golla caste of shepherds and herdsmen; a watchman, guard; gollāļu, gollavādu herdsman, shepherd; fem gollata, golladi. Mar. (Kulkarni) gol = gop cowherd. Cf. the various IA forms in Turner, s. v. gwālo."
dbia:dbia121:4528,dbia121,4528,loan,entry-from-compared,high,"dbia[p. 27, no. 121]","Ga. (Oll.) göra horse. Go. kõļā id. Kui gõſa id. Kuwi (S) gõda id. Kur. ghoro id.; ghori mare. Malt. goro horse. /Skt. ghoțaka- horse. H. ghoſā, Mar. ghodā id. Turner, s.v. ghoſā."
dbia:dbia122:3503,dbia122,3503,loan,entry-from-compared,high,"dbia[p. 27, no. 122]","Ta. kõți a score (as in counting precious stones, silk, etc.). Ma. kõți, kõțța Tu. köại id. Te. kõdiga id. (used chiefly in counting precious stones). Kui kõſie twenty. Kuwi (F) koreka, (S) kādi id. Kur, kuri Malt. kóși id. H. korī, Mar. kodi Turner, s.v. kori?."
dbia:dbia123:4287,dbia123,4287,loan,entry-from-compared,high,"dbia[p. 27, no. 123]","Ta. kõtumai, kötumpai, koti wheat, Triticum vulgare. Ma. kõtampu, kõtampam. Ko. go dym, go dymb. To. kwï.Diby. Ka. godi, gödive, gödume, göduve. Ko. go.due (? go dve). Tu. godi, gödhi. Te. göd(h)uma. Kol. godma. Kol. godma. Nk. godma. Pa. gong. Go, gohk (pl.), (Pat.) gohku. Kui gohomo. Kui gohomo. Kuwi (S) gohonga. Kur. gohom. Malt. gohme. Br. khólum. Skt. godhūma- wheat. Pkt. gohūma- id. Bihari gohum, gohũ id. Turner, s.v. gahū."
dbia:dbia124:3303,dbia124,3303,loan,entry-from-compared,high,"dbia[p. 27, no. 124]","Ta. komaram inspiration, possession by spirits. Ma. komaram oracle of a god, possessed devil-dancer. Skt. kumāra- boy, son, Skanda. Pkt. kumăra- id. The secondary derivative Skt. kaumāra-, Pkt. komāra- (also komara-), here means 'possessed by Skanda (Ta. murukan):"
dbia:dbia125:dbia125-ia,dbia125,dbia125-ia,loan,entry-from-compared,high,"dbia[p. 27, no. 125]","Ta. kõli jujube tree. Ma. kõlam jujuba. Ka. kola the fruit of jujube; kõli jujube tree, Zizyphus jujuba Lam. /Skt. koli- id.; kola- jujube fruit. C, J"
dbia:dbia126:dbia126-ia,dbia126,dbia126-ia,loan,entry-from-compared,high,"dbia[p. 27, no. 126]","Ta. akkulli, cakkulli a steamed meal-cake. Ka. cakkali, cakkuli, cakli, cakkuļi a ring of paste without sugar, but with a little salt, etc., fried in ghee or oil. Tu. cakkuli a cake made of rice flour, salt, etc., and fried in oil, Te. cakkilamu a kind of cake. Skt. śaskulĩ-, śaskulħa large round cake of ground rice, sugar, and sesamum, cooked in oil. Pkt. sakkuli- id. DED 2055 suggests with much uncertainty a Dravidian origin for the IA words. 28 DRAVIDIAN BORROWINGS FROM INDO-ARYAN 1 a"
dbia:dbia127:12236,dbia127,12236,loan,entry-from-compared,high,"dbia[p. 28, no. 127]","Ta, cakațu, cakațai, cākāțu, cāļu cart. Ma. cakațu, cāļu covered car. Ka. cak(k)adā, cakkadi cart. . Te. cekadā id. /Skt. śakața-, sakați- cart. Pkt. sagadi-, saada-, sāļi- id."
dbia:dbia128:dbia128-ia,dbia128,dbia128-ia,loan,entry-from-compared,high,"dbia[p. 28, no. 128]","Ta. caki (-pp-, -tt-) to bear, tolerate, excuse, forgive; cakippu bearing, enduring, forgiving; cakippāļi one who bears with patience, one who forgives. Ma. sahikka to bear, endure, forgive. Ka. sahisu, sairisu, sayrisu to bear, bear patiently, suffer, endure, be patient, put up with, be able to bear up against; sairane, sayrane patience, endurance, bearing; sõsu to endure, bear. Tu. sahisuni, sayisuni to bear, endure, suffer, forgive; sairipuni, sairisuni to bear, endure, suffer; sairane patience, endurance. Te, saīcu to bear, endure, pardon, excuse, forgive; be agreeable, tasty (as food); saīpu, saſpudu, (K also) sayipu bearing, endurance; sairaņa patience, forgiveness; sairincu to be patient, endure, suffer, bear. /Skt. sah to bear, endure, tolerate, have patience with."
dbia:dbia129:dbia129-ia,dbia129,dbia129-ia,loan,entry-from-compared,high,"dbia[p. 28, no. 129]","Ka. jagala a quarrel, fight, war. Kod. jagala a quarrel. Tu. jagaļa, jagaļāța, jaguļu quarrel, fight, dispute. Te. jagadamu a quarrel, dispute, fight, altercation, battle; vb. jagadam-āļu; jagașincu to quarrel, fight. Pkt. jhagada- quarrel. H. jhagrā id. Mar. jhagdā, jhagad id.; jhagadņē to quarrel. Turner, s. v. jhagaſă."
dbia:dbia130:12859,dbia130,12859,loan,entry-from-compared,high,"dbia[p. 28, no. 130]","Ta. cankațam ferryboat of two canoes with a platform thereon (said to be < Ptg. jangada); cankāļam a kind of boat; cankuvațam ferryboat (said to be < Ptg. jangada). Ma. cannātam ferryboat, made of two boats. Ka. jangāl platform on two boats, used at ferries. Tu. jangălų, jangāru wooden platform placed on boats. Skt. samghāța- joining of timber. Pa. sanghāța- union, raft. Pkt. samghāda- pair, couple. Mar. săgad double-canoe. Sgh. hanguļuva, aŭguļa id. Turner, s.v. sanāri. Periplus váyyapov. Ptg. jangada, for which see Dalgado-Soares, Portuguese Vocables in Asiatic Languages. Also see Hobson-Jobson, s. w. jancada, jangar."
dbia:dbia131:12580,dbia131,12580,loan,entry-from-compared,high,"dbia[p. 28, no. 131]","Ta. cañkili chain, link, fetter. Ma. cannala chain; cannu small chain to which to hang keys. Ko. caŋgyl chain; tega'l, tega lg door-chain. To. tagas chain (in poetry: ka(s) tegas stone chain (in the story of chaining the sun); pï(n) tegas gold chain); tokwal leg chains (of elephant; in poetry); prison, sentence to prison. Ka. śşńkhala, śộnkhale, sankale, sańkole iron chain, any chain or fetter; chain for confining the feet of an elephant. Kod. caŋŋo•le chain. Tu. sankale, sankõlè id., fetter. Te. sankela id. Kol. sakri chain. Pa. cakril id. Go. (W) sánkar id. Kui sikal, sikali id. Kuwi (F) hikri, (S) hikni, hikli id. /Skt. śřńkhală - chain. Pkt. sank(h)ală- id. H. sãkal, sãkar, sãkrī, sīkar, sikal. Turner, s.v. sānlo. a DICTIONARY 29"
dbia:dbia132:dbia132-ia,dbia132,dbia132-ia,loan,entry-from-compared,high,"dbia[p. 29, no. 132]","Ka. sajjige, sajjaka, sojjige, sõji wheaten flour in fine granules, wheaten grits, rolong; grits of roasted rice, a mess or dish made of grits of roasted rice. Tu. sajjige, sojjigè, sõji rolong or wheaten grits. Te. sojje, (B also) sojji rice boiled after being roasted. /H. Mar. soji id. Turner, s.v. suji."
dbia:dbia133:dbia133-ia,dbia133,dbia133-ia,loan,entry-from-compared,high,"dbia[p. 29, no. 133]","Ka. saņal(u), saņil(u), sadlu to become loose, become slack, relax, become lax; caus. sadalisu, saờilisu, sadilcu, sadlisu; sad(a)la, sad(a)lu, sadila, saờilu, salla, sallu the state of being loose, slack, relaxed, or lax. Kod. sadala looseness. Tu. sadily loose, slack, loosened. Te. sadalu to become loose or slack, be loosened; n. looseness, slackness; sadalincu, sadal(u)cu to loosen, untie. /Pkt. sadhila-, siļhilaloose (cf. Skt. śithila- id.). Cf. Burrow, The Sanskrit Language 45 f. Cf. entry 183, Ka. dilla."
dbia:dbia134:5329,dbia134,5329,loan,entry-from-compared,high,"dbia[p. 29, no. 134]","Ka. jadi, jidi a long-continued, fine, small rain. Tu. jadipini, jadipuni, jadiyuni to rain incessantly. Te. jadi rain. Malt. jara rain. | Pkt. jhadi- continuous rain (DNM). Mar. jhaời long-continued rain. H. jhaf heavy shower. Turner, s.v. jhari."
dbia:dbia136:4584,dbia136,4584,loan,entry-from-compared,high,"dbia[p. 29, no. 136]","Ta. caņți wicked man or woman; obstinate, perverse person. Ma. canți obstinate, stubborn. Ko. candy man who will not listen to advice. Ka. candi an obstinate man; obstinacy. Tu. canda vehemence, obstinacy; vehement, obstinate, quarrelsome. Te, caņdi obstinate, stubborn; an obstinate person. /Skt. canda- fierce, violent, cruel, passionate."
dbia:dbia137:12732,dbia137,12732,loan,entry-from-compared,high,"dbia[p. 29, no. 137]","Ka. sanna, sanna small, tiny, thin, delicate, slender; smallness, etc. Kod. canna, sanna small. Te. sanna, sannani, sannamu thin, slender, narrow, fine, gentle, not loud; sannana thinness, smallness, narrowness, fineness. Skt. ślakṣṇa- slippery, smooth, tender, small. Pkt. sanha-, sanha smooth, small. Turner, s.v. sānu."
dbia:dbia138:dbia138-ia,dbia138,dbia138-ia,loan,entry-from-compared,high,"dbia[p. 29, no. 138]","Ta. caturam square; caturi (-pp-, -tt-) to cut or make a square figure. Ma. caturam square. Ko. cadrm (obl. cadrt-) a square, a Te, cadaramu square (n. and adj.). Skt. catur- four."
dbia:dbia139:12913,dbia139,12913,loan,entry-from-compared,high,"dbia[p. 29, no. 139]","Ta. canti joint, etc.; cantu joint, hips, road-crossing, narrow street, lane, gap, crack, cleft. Ma. cantu joint, cleft; sandhu joint, limb; canti buttocks, posteriors; sandhi union, joint, vulva. Ko. cand joint; narrow path between houses. To. sod joint. Ka. sandhi, sandi cross. 30 DRAVIDIAN BORROWINGS FROM INDO-ARYAN joint, etc.; sandu juncture, joint, lane, cleft, fissure. Kod. candi anus; vulva. Tu. sandhi union, juncture, etc.; sandy, sandu cleft, joint. Te. sandu narrow street, lane, corner, opening, fissure, crack, hole. Skt. samdhi- junction, joint, interstice, crevice, vulva. L. V.R. 1935, 74."
dbia:dbia140:13049,dbia140,13049,loan,entry-from-compared,high,"dbia[p. 30, no. 140]","Ta. cantai a fair, market, Shandy, bazaar, multitude. Ma. canta a fair, weekly or annual market. Ko. caynt market. To. soty market day; week. Ka. sante, santi assemblage, fair or market, market-place. Kod. catte market. Tu. santé id., fair. Konda sata village market. Skt. samsthā- assembly (lex.; but cf. BHS samsthāgāra-, Pa. samthāgāraassembly hall); Pkt. *samthă-. Cf. also Skt. samsthāna- public place in a town, Pa. saņthāna- meeting place, market. The etymology usually given is Skt. samdhā-, which does not have the meaning 'assembly' (though samdhāna- does)."
dbia:dbia142:dbia142-ia,dbia142,dbia142-ia,loan,entry-from-compared,high,"dbia[p. 30, no. 142]","Ta. capparam canopied vehicle or small car on wheels in which idols are carried during festivals, testered bedstead. Ma. capparam shed or thatch, litter of an idol and place where it is kept. To. soporm shed. Ka. cappara frame thrown over houses to form the roof, shed, thatched or tiled roof, canopy of a bedstead. Tu. cappara shed, pandal. Te. capparamu canopied seat in which an idol is carried about, shed or pandal, canopy of a bed. (H. chappar thatched roof, hut (< Skt. chattvarahouse, bower). Turner, s.v. chāpro."
dbia:dbia143:12315,dbia143,12315,loan,entry-from-compared,high,"dbia[p. 30, no. 143]","Ta. campaļam provisions for journey; wages, salary. Ma. campa- ļam, śampalam wages, salary. wages, salary. Ko. cambaļm id. To. sobulm id. Ka. sambaļa provender for journey; pay, salary (monthly or yearly). Tu. sambala pay, salary, wages. Te. sambalamu, sambalamu, sambadamu id. /Skt. sambala- provisions for a journey. Turner, s.v. sāmal."
dbia:dbia144:12941,dbia144,12941,loan,entry-from-compared,high,"dbia[p. 30, no. 144]","Ta. campaļi betel pouch, bag, wallet. Ka. sambalige a covered box made of õle. Te. sambaļika, sambela wallet, satchel, esp. for holding betel leaves, nuts, etc. Skt. sampuța(ka)-, sampuţikā- box, casket."
dbia:dbia145:dbia145-ia,dbia145,dbia145-ia,loan,entry-from-compared,high,"dbia[p. 30, no. 145]","Kod. jams- (jamsi -) to utter (incantation). Tu. jamipuni id. Skt. jalp- to mutter, say. Pkt. jamp- id."
dbia:dbia146:13247a,dbia146,13247a,loan,entry-from-compared,high,"dbia[p. 30, no. 146]","Ta. carākai metal cup (loc.); caruvam shallow, wide-mouthed vessel. To. tarx bronze food vessel. Ka. caravige, carivige, carvige, а 1 DICTIONARY 31 cavarige, cavurige a large copper or brass pot in the form of a cambu for carrying water; carige, cerige id.; (= cambu) a globular copper or glass vessel, used for drinking water. Tu. carige a cooking utensil of copper or brass. Te. cerava, ceravamu a brass kettle or boiler. Skt. saraka- drinking vessel; sarāva(ka)- shallow cup, plate, platter; there seems to have been contamination or development of meaning."
dbia:dbia147:13120,dbia147,13120,loan,entry-from-compared,high,"dbia[p. 31, no. 147]","Ta. cari similarity, suitability, agreement, exactness, rightness, propriety, regularity, equal measure or quantity; yes, right. Ma. sari, sari even, like, equal, right, correct. Ko. cery equal, good, right, correct; cerya'n excellent, beautiful, clever, very. To. sary right, correct; height. Ka. sari the state or condition of being adjusted, fitness, propriety, suitableness, rightness, correctness, evenness, sameness, similarity, equality, an equal thing, fit, proper, right, reasonable; vb. to put in proper order, adjust; sarikatana equality of position; sariga an equal, a man of equal power; saru sameness, equality. Kod. sëri correct. Tu. sari equal, like; just, right, proper, fit, even, not odd, full; interj. very good; sarike right, fit, proper, level, even, abundant, complete; sarta straight, direct; sarāriyuni to be exact; sarāsari equally, alike, right, proper, on average. Te. sari equal, equivalent, suitable, fit, proper, corresponding, similar, like, just like, reasonable, correct, right, faultless, straight, level, even, flat, not odd, completed, equality, similarity, etc.; yes, all right; (K also) sar(u)du, sarusu to distribute equally, (coll.) economize. Kui sarna straight, outstretched, upright. Kur. to put in its proper place, stow. Malt. saryare to be cured, be ready; saryatre to cure, mend, correct. Br. ? shar good, beautiful; well, properly (also Bal.). Skt. sadṛśa- like, resembling, suitable, fit. Pkt. sari- id."
dbia:dbia148:dbia148-ia,dbia148,dbia148-ia,loan,entry-from-compared,high,"dbia[p. 31, no. 148]","Ka. cala dazzle; caļacaļa, calacaļane dazzlingly; jalakkane, jalarkane, jalak(k)ane clearly, purely, brightly, shiningly; clearness, etc. Tu. caļacaļa glittering; jalujaly brightly; jalakų glitter, gleam; jalakuni to shine; jalakāvuni to cause to shine. /Mar. jha!ak, jhaljha! glitter. Turner, s. vv. jhalak, jhalkanu, jhaljhal."
dbia:dbia149:4910,dbia149,4910,loan,entry-from-compared,high,"dbia[p. 31, no. 149]","Ta. callā muslin; cēlai cloth, saree. Ma. sallāvu muslin; callā cloth without a border, as muslin; cēla cloth, esp. of women. Ka. śalya, śalle muslin cloth without a border; cēla, salya, śalle, selle, śēle, sēle cloth, clothes, garment. Kod. ce le belt, sash worn by Kodagu man. Tu. śalya, śallè, sēlè, cēlè a thin upper cloth, generally without border. Te. sellä a cloth without a border; cēla, cēlamu cloth, clothing. Skt. cela clothes, garment. Mar. sela a sort of robe. Cf. DED entry 2161, and Mayrhofer, s. v. celam. sarya'ānā 32 DRAVIDIAN BORROWINGS FROM INDO-ARYAN Tu. jalli a"
dbia:dbia150:dbia150-ia,dbia150,dbia150-ia,loan,entry-from-compared,high,"dbia[p. 32, no. 150]","Ta. calli short pendant in ornaments, hangings. Ka. jalli, jhalli tassels, hangings, a whisk made of the tail of the camara. chaplet of flowers, flowers dangling down the head, etc., anything dangling or hanging loosely. Te. jalli a whisk, tassel. [Cf. Mar. jhālar, jhallar fringe, etc.; jhāl tassel; jhaļam that hangs dangling and waving in the wind. Turner, s. v. jhālar."
dbia:dbia151:dbia151-ia,dbia151,dbia151-ia,loan,entry-from-compared,high,"dbia[p. 32, no. 151]","Ka. jalli, jalle large round bamboo basket used for storing corn. Te. jalla a long narrow basket placed on a cart for carrying grain. /H. jhāl, jhalla, jhalli large basket. Turner, s.v. jhālar."
dbia:dbia152:dbia152-ia,dbia152,dbia152-ia,loan,entry-from-compared,high,"dbia[p. 32, no. 152]","Ta. calli falsehood (< Te.); callikkaran liar, hypocrite. Ka. jalli falsehood, a lie; jala fraud, hypocrisy; jalika a deceiver. Tu. jalli boast, bragging; jalliyuni to boast, brag. Te. jalli falsehood, false; jallikādu a liar. H. ja'i forgery; jaʻli forged, counterfeit, false, spurious (< Ar.)."
dbia:dbia153:13279,dbia153,13279,loan,entry-from-compared,high,"dbia[p. 32, no. 153]","Ta. cavaļam bearded dart or lance, pike. Ma. cavalam lance, a bearded javelin. Ka. sabaļa spear, lance, pike (one of the tatsamas). Te. sabalamu a kind of spear. /Skt. sarvalā-, śarvala an iron club or crowbar. Pkt. savvala-, sabbala- spear. Turner, s. v. såbal."
dbia:dbia154:dbia154-ia,dbia154,dbia154-ia,loan,entry-from-compared,high,"dbia[p. 32, no. 154]","Ta. cavu (-pp-, -tt-) to fall in price, become cheap, be unsaleable, have no demand; cavukkai cheapness; cavutam id., old stock of goods lying unsold. Ka. cavuka cheap. Te, cavuka, cauka cheapness; cheap. /Mar. savãg cheap; savõgņē to become cheap (< Skt. samarghacheap; Turner, s.v. sahango)."
dbia:dbia155:4629,dbia155,4629,loan,entry-from-compared,high,"dbia[p. 32, no. 155]","Ta. cavukkam square piece of cloth, towel. Ka. cavuka, cauka, cauku a small uncolored square handkerchief. Kod. cavka long white headdress worn by women at funeral; the modern long headdress of women. Te. caukamu a square, a towel that is square. Skt. catuṣka consisting of four, square. Pkt. caükka- id. Turner, S. v. cok."
dbia:dbia156:5187,dbia156,5187,loan,entry-from-compared,high,"dbia[p. 32, no. 156]","Ka. jāyi, jāji, jādi, jā mace, nutmeg (Myristica moschata Thunb.); Jasminum grandiflorum Lin. Tu. jāji J. grandiflorum; jāji-kāyi -the nutmeg. Te. jāji, jādi id. Skt. jāti- mace, nutmeg; J. grandiflorum. Pkt. *jādi-, jāi- id. (M. fragrans Houtt. M. moschata Thunb. Native to the Eastern Moluccas.)"
dbia:dbia157:dbia157-ia,dbia157,dbia157-ia,loan,entry-from-compared,high,"dbia[p. 32, no. 157]","Ta. căți (-pp-, -tt-) to slander; chide, reprove; n. malicious report, slander; câțu (cāți- ) to abuse, reprove. Ka. câţi, câda, cahada slander; cāda slanderer; fem, cāļi; jādisu . to reprove. Kod. ca di talebearing, information laid against someone. Tu. cāļi slander; cāļiyuni to slander. Te. cāļĩ backbiting. /Mar. cahāļ, cāļ a traducer, defamer; cahādi, cāļi defamation, slander."
dbia:dbia158:4736,dbia158,4736,loan,entry-from-compared,high,"dbia[p. 32, no. 158]","Ta. cāļi jar, a measure of capacity. Ma. câți jar. Ko. cairy : 1 1 DICTIONARY 33 Tu. prabig basket with wide mouth. To. toʻſy, to·dy broad storage basket. Ka. jādi jar. Tu. jāļi large earthen vessel. Te. jāņi large bottle or jar. /Pa. cāți- jar, waterpot. H. cāți earthen vessel or pitcher. The forms with j- may result from contamination with forms of the H. Mar. group jhāri water-pot with spout; cf. Turner, s.v. jhāri?."
dbia:dbia159:4961,dbia159,4961,loan,entry-from-compared,high,"dbia[p. 33, no. 159]","Ta. cāņakam, cānam, cāņi cowdung. Ma. cāņakam, cānam, cāņi id. Kod. caiņa id. Skt. chagana- dried cowdung. dried cowdung. Pkt. chagana-, *chaaņa-, chāna- id. Mayrhofer, s. v. chaganaḥ."
dbia:dbia160:12388,dbia160,12388,loan,entry-from-compared,high,"dbia[p. 33, no. 160]","Ta. cāņai, cāņai-kkal grindstone, whetstone. Ma. cāņa id. Ko. ca'n sharpness (of razor, knife), smoothness (of ground spice); ca'n kal whetstone. Ka. sāņe, sāņe-kal grindstone, whetstone. Tu. sāņè, sāņekallu id. Te. sāna id. Skt. śāņa- whetstone, grindstone."
dbia:dbia161:dbia161-ia,dbia161,dbia161-ia,loan,entry-from-compared,high,"dbia[p. 33, no. 161]","Ta. catam boiled rice; căppiţu (căppițuv-, cāppiţt-) to eat, drink, consume, misappropriate; căppățu food, meal (esp. of human beings); cāppăţțu-rāman glutton. Ma. śāppāțu a meal of brahmans. sādamu cooked rice. Te. sadamu food, rice; pasādamu, (K also) pasadanamu boiled rice, cooked food; pasāpadu to eat; sāpaļu to eat, , dine; sāpāțu a meal, food. /Skt. prasāda- food presented to god or guru. L. V. Ramaswami Aiyar, IHQ 12.265-6 (also L. V.R. 1935. 67)."
dbia:dbia162:13930,dbia162,13930,loan,entry-from-compared,high,"dbia[p. 33, no. 162]","Ta. cámi lord, the Supreme Being, chieftain, master, guru, a term of respectful address; cuvāmi id. Ma. sāmi, svāmi id. Ko. co‘ym god. Ka. sāmi, sāyi, sāvi, somi, sõyi, svāmi id. Tu. Sāmi, svāmi id. Te. sāmi, svāmi id. /Skt. svāmin- id. (not the Supreme Being). Pkt. sāmi- id."
dbia:dbia163:12667,dbia163,12667,loan,entry-from-compared,high,"dbia[p. 33, no. 163]","Ta. camai common millet, Panicum miliaceum; poor man's millet, P. crusgalli; little millet, P. miliare. Ma. cāma P. miliaceum. Ko. ta'ym millet; ta'ym gu', ta'm gu' cooked millet (ku: cooked rice). To. ta'm ašky husked millet (ašky husked grain, rice). Ka. sāme, save P. frumentaceum. Tu. sāmè millet, P. miliaceum. Te. (K) cama id. Pa. cāma small grain (Halbi gaţkā). Skt. śyāmăka- P. frumentaceum. Pkt. samăa- id. H. sämā, sāwā, săwă id. Mar. sãvā, sāvā id. Turner, s.v. samā?. (P. crus-galli Linn.; P. c., var, frumentaceum - P. frumentaceum Roxb. P. miliaceum Linn. and P. miliare Lamk. have synonymies that ""are almost inextricably mixed."")"
dbia:dbia164:dbia164-ia,dbia164,dbia164-ia,loan,entry-from-compared,high,"dbia[p. 33, no. 164]","Ta. сārāyam spirituous liquor, arrack. Ma. сārāyam distilled liquor, wine. To. so'roy spirituous liquor. Ka. sărāya, sărāyi id., arrack. Tu. sārāyi id. Te. sārāya, sārā id. id. Skt. sara essence, nectar."
dbia:dbia165:4910,dbia165,4910,loan,entry-from-compared,high,"dbia[p. 33, no. 165]","Ta. ālai apartment, hall, elephant stall or stable; cālai sacrificial or alms hall, school, stable, cow shed, house. Ma. āla shed, work- 34 DRAVIDIAN BORROWINGS FROM INDO-ARYAN COWshop, cowhouse; śāla hall, house, stable; cāla palace. Ko, a:l shed. To. a's Toda house. Ka. sālā, sāle, sāli, śāle hall, room; school. Tu. sāle, śāle id. Te. sāla house, shed, pandal, hall. Pa. cēla shed. Kuwi (S) hā'la stable, stall, workshop. Skt. śālā- house, hall, shed, stable. Pkt. sālā id. H. sāl house, hall, school. Mar. sāļ workshop. Turner, s.v. -sär3."
dbia:dbia166:10438,dbia166,10438,loan,entry-from-compared,high,"dbia[p. 34, no. 166]","Te. jāva gruel, porridge. Pa. cava rice gruel; vār jāva water in which rice has been boiled (cf. DED 4387). Go. jawā porridge, gruel of kõdon and kuțkī; (Pat.) jāwa rice gruel; (W) jáwá penjh (cooked food); (L) jāvā porridge; jāvānā to eat porridge. Konda jāva cooked rice. Kui (P) jau dhal, gravy, soup. /Skt. yavagu- rice-gruel. BHS yvägl-, yāgu- id. Pa. yāgu- id. Turner, s.v. jāulo, esp. Or. jāu overboiled rice, etc."
dbia:dbia167:13445,dbia167,13445,loan,entry-from-compared,high,"dbia[p. 34, no. 167]","Ta. cicam lead; iyam white lead, black-lead. Ma. iyam lead. Ko. ti.cl id.; ti cay tin. To. ti'sïl id. Ka. sisa, sisu lead. Tu. sisa id. Te. sisamu id. /Skt. sisa- lead."
dbia:dbia168:5233,dbia168,5233,loan,entry-from-compared,high,"dbia[p. 34, no. 168]","Ta. cirakam cumin, Cuminum cyminum. Ma. cirakam id. Ка. jiraka, jīrage, jirige, jīrā id. Tu. jīradari, jīrige id. Te. jirakamu, jīraṇamu, jīlakar(r)a id. Skt. jiraka-, jirana- id. Pkt. jīraa- id. H. jirā id. Turner, s. v. jiro."
dbia:dbia169:3727,dbia169,3727,loan,entry-from-compared,high,"dbia[p. 34, no. 169]","Ta, curikai short sword, knife; cūri, cūri-kkatti a kind of sharp knife. Ma. curika dagger, small sword; cūri dagger, knife in a walking stick. Ko, cu'ry flensing knife, two-edged knife. To. tu'ry knife (any kind except billhook). Ka. surige, surigi, suragi knife, dagger; cūri small billhook-like knife. Tu. suriya a demon's straight sword; cūri knife, small sword. Te. suriya, sure knife; cūri, cũra-katti knife. Skt. kşura- razor; kşurikā- knife; chữrikā-, chữri- knife. Pkt. chura-, churi(g)ā-, churi- id. Turner, s. v. churi and App."
dbia:dbia170:3732,dbia170,3732,loan,entry-from-compared,high,"dbia[p. 34, no. 170]","Ta. cul littleness, smallness, slenderness; culļalan thin slender man; fem. cullali; culli smallness. Ma. cullu what is little, trifling. /Skt. kşulla- small, minute. Pkt. chulla id. However, there is also Pa. Pkt. culla- id.; see Turner, s.v. chulyāhā."
dbia:dbia171:dbia171-ia,dbia171,dbia171-ia,loan,entry-from-compared,high,"dbia[p. 34, no. 171]","Ta. cūci, ūci needle. Ma. sūci, tūśi id., iron style. Ko. tu'c needle. Ka. sūci, śūci, sūji, sūje id. Kod. cu di id. Tu. dūji, sūji id., pin. Te. sūci, sūcika, sūdi needle. Kol. su:di id. Nk. sūdi id. Pa. cūcub id. Ga. (Oll.) suja (j = z) id. Konda sūzi id. Kui susi id. Kuwi (F) sūja, (S) sūza (z = j) id. Kur, suſtu, suytu pointed; suyu pointed-nosed; suwa packing-needle. Malt. cúci pointed, sharp. Skt. sūc- needle. Pkt. sui- id. H. sui needle; sūjā packing-needle, awl; sūji needle, small awl. Turner, s. vv. siyo?, sujā. DICTIONARY 35 a"
dbia:dbia172:6608,dbia172,6608,loan,entry-from-compared,high,"dbia[p. 35, no. 172]","Ta. cūtu gambling. Ma. cūtu id. Ko. cu'jm (obl. cu'jt - ) bet, a race. To. twï'zm (obl. twï.zt-) a bet. Ka. jūdu, jūja, jūju, dyūta gambling. Kod. ju'ji a bet. Tu. jūji, jūju gaming, a wager. Te. . jūjamu, jūdamu gambling. /Skt. dyūta- gambling. Pa. jūta- id. Pkt. *jūda-, jūa- id. Turner, S. v. juwa?."
dbia:dbia173:4538,dbia173,4538,loan,entry-from-compared,high,"dbia[p. 35, no. 173]","Ta. cekku oilpress; cekkān, cekkāțti worker of oilpress. Ma. cekkan oilmaker. Ka. cekku oilpress, sugar mill. /Skt. cakra wheel; oil-mill. Pkt. cakka id. Turner, s. v. cāko."
dbia:dbia174:12609,dbia174,12609,loan,entry-from-compared,high,"dbia[p. 35, no. 174]","Ka. cejje, cajje, sejje, sajje place of rest or repose, bed. Te. sejja bed, couch. Skt. sayya- bed. Pa. seyyā id. Pkt. sejjā- id. H. sej id."
dbia:dbia175:12726,dbia175,12726,loan,entry-from-compared,high,"dbia[p. 35, no. 175]","Ta. cețți vaiśya or mercantile caste, title of traders; fem. cețțicci; cețțimai, ceļļu trade, traffic; etti title of distinction conferred on persons of the Vaiśya caste, the Vaisya caste. Ma. cețți, cettiyan, ettiyān one of the foreign merchant classes; fem. cetticci; cettu trade. To. sity man of Chetti caste (Tamilian). Ka. sețți, sațți, cațți a banker, merchant or tradesman. Te. setti merchant. Skt. śreșthin person of authority, head of a guild. Pa. Pkt. setthi- id., merchant. Cf. H. seth, Guj. śeth head of a guild, banker. Turner, s.v. seth?."
dbia:dbia176:dbia176-ia,dbia176,dbia176-ia,loan,entry-from-compared,high,"dbia[p. 35, no. 176]","Ta. cețți wrestler, prizefighter. Ka. jețţi, jețtiga, jațți, jattiga professional wrestler. Tu. jețți wrestler. / Mar. jethi id. (< Skt. jyestha-)."
dbia:dbia177:13893,dbia177,13893,loan,entry-from-compared,low,"dbia[p. 35, no. 177]","Ta. contam one's own peculiar right, exclusive property, near relationship; contakkāran owner, close relation. Ma. Sontam Ko. condm (obl. condt-) close relationship, ownership; one's own; condka.rn, condga'rn owner, close relation. Ka. sonta, svanta belonging to oneself; state of being one's own. Tu. sonta, svanta Те. sontamu own, private. /Skt. sva one's own. Cf. also Pa., BHS santaka- belonging to; ? contamination. S. Anavaratavinayakam Pillai, Dravidic Studies III. 46f., gives other variations and suggests svatantraas the origin; the meaning of the latter is not close, but again contamination is a possibility."
