dbia125,koli-,Indo-Aryan,"<html><body><p>Ta. kõli jujube tree. Ma. kõlam jujuba. Ka. kola the fruit of jujube; kõli jujube tree, Zizyphus jujuba Lam. /Skt. koli- id.; kola- jujube fruit. C, J</p></body></html>",
dbia126,śaskulĩ-,Indo-Aryan,"<html><body><p>Ta. akkulli, cakkulli a steamed meal-cake. Ka. cakkali, cakkuli, cakli, cakkuļi a ring of paste without sugar, but with a little salt, etc., fried in ghee or oil. Tu. cakkuli a cake made of rice flour, salt, etc., and fried in oil, Te. cakkilamu a kind of cake. Skt. śaskulĩ-, śaskulħa large round cake of ground rice, sugar, and sesamum, cooked in oil. Pkt. sakkuli- id. DED 2055 suggests with much uncertainty a Dravidian origin for the IA words. 28 DRAVIDIAN BORROWINGS FROM INDO-ARYAN 1 a</p></body></html>",
dbia127,śakața-,Indo-Aryan,"<html><body><p>Ta, cakațu, cakațai, cākāțu, cāļu cart. Ma. cakațu, cāļu covered car. Ka. cak(k)adā, cakkadi cart. . Te. cekadā id. /Skt. śakața-, sakați- cart. Pkt. sagadi-, saada-, sāļi- id.</p></body></html>",
dbia128,sah,Indo-Aryan,"<html><body><p>Ta. caki (-pp-, -tt-) to bear, tolerate, excuse, forgive; cakippu bearing, enduring, forgiving; cakippāļi one who bears with patience, one who forgives. Ma. sahikka to bear, endure, forgive. Ka. sahisu, sairisu, sayrisu to bear, bear patiently, suffer, endure, be patient, put up with, be able to bear up against; sairane, sayrane patience, endurance, bearing; sõsu to endure, bear. Tu. sahisuni, sayisuni to bear, endure, suffer, forgive; sairipuni, sairisuni to bear, endure, suffer; sairane patience, endurance. Te, saīcu to bear, endure, pardon, excuse, forgive; be agreeable, tasty (as food); saīpu, saſpudu, (K also) sayipu bearing, endurance; sairaņa patience, forgiveness; sairincu to be patient, endure, suffer, bear. /Skt. sah to bear, endure, tolerate, have patience with.</p></body></html>",
dbia129,jhagada-,Indo-Aryan,"<html><body><p>Ka. jagala a quarrel, fight, war. Kod. jagala a quarrel. Tu. jagaļa, jagaļāța, jaguļu quarrel, fight, dispute. Te. jagadamu a quarrel, dispute, fight, altercation, battle; vb. jagadam-āļu; jagașincu to quarrel, fight. Pkt. jhagada- quarrel. H. jhagrā id. Mar. jhagdā, jhagad id.; jhagadņē to quarrel. Turner, s. v. jhagaſă.</p></body></html>",
dbia130,samghāța-,Indo-Aryan,"<html><body><p>Ta. cankațam ferryboat of two canoes with a platform thereon (said to be &lt; Ptg. jangada); cankāļam a kind of boat; cankuvațam ferryboat (said to be &lt; Ptg. jangada). Ma. cannātam ferryboat, made of two boats. Ka. jangāl platform on two boats, used at ferries. Tu. jangălų, jangāru wooden platform placed on boats. Skt. samghāța- joining of timber. Pa. sanghāța- union, raft. Pkt. samghāda- pair, couple. Mar. săgad double-canoe. Sgh. hanguļuva, aŭguļa id. Turner, s.v. sanāri. Periplus váyyapov. Ptg. jangada, for which see Dalgado-Soares, Portuguese Vocables in Asiatic Languages. Also see Hobson-Jobson, s. w. jancada, jangar.</p></body></html>",
dbia131,śřńkhală,Indo-Aryan,"<html><body><p>Ta. cañkili chain, link, fetter. Ma. cannala chain; cannu small chain to which to hang keys. Ko. caŋgyl chain; tega&#x27;l, tega lg door-chain. To. tagas chain (in poetry: ka(s) tegas stone chain (in the story of chaining the sun); pï(n) tegas gold chain); tokwal leg chains (of elephant; in poetry); prison, sentence to prison. Ka. śşńkhala, śộnkhale, sankale, sańkole iron chain, any chain or fetter; chain for confining the feet of an elephant. Kod. caŋŋo•le chain. Tu. sankale, sankõlè id., fetter. Te. sankela id. Kol. sakri chain. Pa. cakril id. Go. (W) sánkar id. Kui sikal, sikali id. Kuwi (F) hikri, (S) hikni, hikli id. /Skt. śřńkhală - chain. Pkt. sank(h)ală- id. H. sãkal, sãkar, sãkrī, sīkar, sikal. Turner, s.v. sānlo. a DICTIONARY 29</p></body></html>",
dbia132,Mar,Indo-Aryan,"<html><body><p>Ka. sajjige, sajjaka, sojjige, sõji wheaten flour in fine granules, wheaten grits, rolong; grits of roasted rice, a mess or dish made of grits of roasted rice. Tu. sajjige, sojjigè, sõji rolong or wheaten grits. Te. sojje, (B also) sojji rice boiled after being roasted. /H. Mar. soji id. Turner, s.v. suji.</p></body></html>",
dbia133,sadhila-,Indo-Aryan,"<html><body><p>Ka. saņal(u), saņil(u), sadlu to become loose, become slack, relax, become lax; caus. sadalisu, saờilisu, sadilcu, sadlisu; sad(a)la, sad(a)lu, sadila, saờilu, salla, sallu the state of being loose, slack, relaxed, or lax. Kod. sadala looseness. Tu. sadily loose, slack, loosened. Te. sadalu to become loose or slack, be loosened; n. looseness, slackness; sadalincu, sadal(u)cu to loosen, untie. /Pkt. sadhila-, siļhilaloose (cf. Skt. śithila- id.). Cf. Burrow, The Sanskrit Language 45 f. Cf. entry 183, Ka. dilla.</p></body></html>",
dbia134,jhadi-,Indo-Aryan,"<html><body><p>Ka. jadi, jidi a long-continued, fine, small rain. Tu. jadipini, jadipuni, jadiyuni to rain incessantly. Te. jadi rain. Malt. jara rain. | Pkt. jhadi- continuous rain (DNM). Mar. jhaời long-continued rain. H. jhaf heavy shower. Turner, s.v. jhari.</p></body></html>",
dbia135,DBIA 135,Indo-Aryan,"<html><body><p>Ta. (Irawati Karve, Kinship Organisation in India 201) cațțakan wife&#x27;s sister&#x27;s husband. Ka. saddaka a man who has become the relation of another by marrying the sister of that man&#x27;s wife. Tu. sadduke the relation in which the husbands of two sisters stand to each other. Te. saddakūdu a fellow son-in-law. Kui sadu the husband of a wife&#x27;s sister. Turner, s.v. sāſu.</p></body></html>",
dbia136,canda-,Indo-Aryan,"<html><body><p>Ta. caņți wicked man or woman; obstinate, perverse person. Ma. canți obstinate, stubborn. Ko. candy man who will not listen to advice. Ka. candi an obstinate man; obstinacy. Tu. canda vehemence, obstinacy; vehement, obstinate, quarrelsome. Te, caņdi obstinate, stubborn; an obstinate person. /Skt. canda- fierce, violent, cruel, passionate.</p></body></html>",
dbia137,ślakṣṇa-,Indo-Aryan,"<html><body><p>Ka. sanna, sanna small, tiny, thin, delicate, slender; smallness, etc. Kod. canna, sanna small. Te. sanna, sannani, sannamu thin, slender, narrow, fine, gentle, not loud; sannana thinness, smallness, narrowness, fineness. Skt. ślakṣṇa- slippery, smooth, tender, small. Pkt. sanha-, sanha smooth, small. Turner, s.v. sānu.</p></body></html>",
dbia138,catur-,Indo-Aryan,"<html><body><p>Ta. caturam square; caturi (-pp-, -tt-) to cut or make a square figure. Ma. caturam square. Ko. cadrm (obl. cadrt-) a square, a Te, cadaramu square (n. and adj.). Skt. catur- four.</p></body></html>",
dbia139,samdhi-,Indo-Aryan,"<html><body><p>Ta. canti joint, etc.; cantu joint, hips, road-crossing, narrow street, lane, gap, crack, cleft. Ma. cantu joint, cleft; sandhu joint, limb; canti buttocks, posteriors; sandhi union, joint, vulva. Ko. cand joint; narrow path between houses. To. sod joint. Ka. sandhi, sandi cross. 30 DRAVIDIAN BORROWINGS FROM INDO-ARYAN joint, etc.; sandu juncture, joint, lane, cleft, fissure. Kod. candi anus; vulva. Tu. sandhi union, juncture, etc.; sandy, sandu cleft, joint. Te. sandu narrow street, lane, corner, opening, fissure, crack, hole. Skt. samdhi- junction, joint, interstice, crevice, vulva. L. V.R. 1935, 74.</p></body></html>",
dbia140,samsthā-,Indo-Aryan,"<html><body><p>Ta. cantai a fair, market, Shandy, bazaar, multitude. Ma. canta a fair, weekly or annual market. Ko. caynt market. To. soty market day; week. Ka. sante, santi assemblage, fair or market, market-place. Kod. catte market. Tu. santé id., fair. Konda sata village market. Skt. samsthā- assembly (lex.; but cf. BHS samsthāgāra-, Pa. samthāgāraassembly hall); Pkt. *samthă-. Cf. also Skt. samsthāna- public place in a town, Pa. saņthāna- meeting place, market. The etymology usually given is Skt. samdhā-, which does not have the meaning &#x27;assembly&#x27; (though samdhāna- does).</p></body></html>",
dbia141,DBIA 141,Indo-Aryan,"<html><body><p>Ta. cappańkam, cappanki sappan-wood, Caesalpinia sappan. Ma. cappannam id. Ka. Sappanga-mara id. Tu. cappanga id. /Said to be &lt; Malay sěpang or Minangkabau sapang; but Hooker takes the tree to be native in India as well as in &#x27;Malay isles.&#x27; Hobson-Jobson (s. v. sappan-wood) suggests that the tree is indigenous in Mababar, Deccan, and Malay Peninsula and the name good Dravidian, whence Indonesia has borrowed.</p></body></html>",
dbia142,chappar,Indo-Aryan,"<html><body><p>Ta. capparam canopied vehicle or small car on wheels in which idols are carried during festivals, testered bedstead. Ma. capparam shed or thatch, litter of an idol and place where it is kept. To. soporm shed. Ka. cappara frame thrown over houses to form the roof, shed, thatched or tiled roof, canopy of a bedstead. Tu. cappara shed, pandal. Te. capparamu canopied seat in which an idol is carried about, shed or pandal, canopy of a bed. (H. chappar thatched roof, hut (&lt; Skt. chattvarahouse, bower). Turner, s.v. chāpro.</p></body></html>",
dbia143,sambala-,Indo-Aryan,"<html><body><p>Ta. campaļam provisions for journey; wages, salary. Ma. campa- ļam, śampalam wages, salary. wages, salary. Ko. cambaļm id. To. sobulm id. Ka. sambaļa provender for journey; pay, salary (monthly or yearly). Tu. sambala pay, salary, wages. Te. sambalamu, sambalamu, sambadamu id. /Skt. sambala- provisions for a journey. Turner, s.v. sāmal.</p></body></html>",
dbia144,sampuța,Indo-Aryan,"<html><body><p>Ta. campaļi betel pouch, bag, wallet. Ka. sambalige a covered box made of õle. Te. sambaļika, sambela wallet, satchel, esp. for holding betel leaves, nuts, etc. Skt. sampuța(ka)-, sampuţikā- box, casket.</p></body></html>",
dbia145,jalp-,Indo-Aryan,"<html><body><p>Kod. jams- (jamsi -) to utter (incantation). Tu. jamipuni id. Skt. jalp- to mutter, say. Pkt. jamp- id.</p></body></html>",
dbia146,saraka-,Indo-Aryan,"<html><body><p>Ta. carākai metal cup (loc.); caruvam shallow, wide-mouthed vessel. To. tarx bronze food vessel. Ka. caravige, carivige, carvige, а 1 DICTIONARY 31 cavarige, cavurige a large copper or brass pot in the form of a cambu for carrying water; carige, cerige id.; (= cambu) a globular copper or glass vessel, used for drinking water. Tu. carige a cooking utensil of copper or brass. Te. cerava, ceravamu a brass kettle or boiler. Skt. saraka- drinking vessel; sarāva(ka)- shallow cup, plate, platter; there seems to have been contamination or development of meaning.</p></body></html>",
dbia147,sadṛśa-,Indo-Aryan,"<html><body><p>Ta. cari similarity, suitability, agreement, exactness, rightness, propriety, regularity, equal measure or quantity; yes, right. Ma. sari, sari even, like, equal, right, correct. Ko. cery equal, good, right, correct; cerya&#x27;n excellent, beautiful, clever, very. To. sary right, correct; height. Ka. sari the state or condition of being adjusted, fitness, propriety, suitableness, rightness, correctness, evenness, sameness, similarity, equality, an equal thing, fit, proper, right, reasonable; vb. to put in proper order, adjust; sarikatana equality of position; sariga an equal, a man of equal power; saru sameness, equality. Kod. sëri correct. Tu. sari equal, like; just, right, proper, fit, even, not odd, full; interj. very good; sarike right, fit, proper, level, even, abundant, complete; sarta straight, direct; sarāriyuni to be exact; sarāsari equally, alike, right, proper, on average. Te. sari equal, equivalent, suitable, fit, proper, corresponding, similar, like, just like, reasonable, correct, right, faultless, straight, level, even, flat, not odd, completed, equality, similarity, etc.; yes, all right; (K also) sar(u)du, sarusu to distribute equally, (coll.) economize. Kui sarna straight, outstretched, upright. Kur. to put in its proper place, stow. Malt. saryare to be cured, be ready; saryatre to cure, mend, correct. Br. ? shar good, beautiful; well, properly (also Bal.). Skt. sadṛśa- like, resembling, suitable, fit. Pkt. sari- id.</p></body></html>",
dbia148,jha,Indo-Aryan,"<html><body><p>Ka. cala dazzle; caļacaļa, calacaļane dazzlingly; jalakkane, jalarkane, jalak(k)ane clearly, purely, brightly, shiningly; clearness, etc. Tu. caļacaļa glittering; jalujaly brightly; jalakų glitter, gleam; jalakuni to shine; jalakāvuni to cause to shine. /Mar. jha!ak, jhaljha! glitter. Turner, s. vv. jhalak, jhalkanu, jhaljhal.</p></body></html>",
dbia149,cela,Indo-Aryan,"<html><body><p>Ta. callā muslin; cēlai cloth, saree. Ma. sallāvu muslin; callā cloth without a border, as muslin; cēla cloth, esp. of women. Ka. śalya, śalle muslin cloth without a border; cēla, salya, śalle, selle, śēle, sēle cloth, clothes, garment. Kod. ce le belt, sash worn by Kodagu man. Tu. śalya, śallè, sēlè, cēlè a thin upper cloth, generally without border. Te. sellä a cloth without a border; cēla, cēlamu cloth, clothing. Skt. cela clothes, garment. Mar. sela a sort of robe. Cf. DED entry 2161, and Mayrhofer, s. v. celam. sarya&#x27;ānā 32 DRAVIDIAN BORROWINGS FROM INDO-ARYAN Tu. jalli a</p></body></html>",
dbia150,jhālar,Indo-Aryan,"<html><body><p>Ta. calli short pendant in ornaments, hangings. Ka. jalli, jhalli tassels, hangings, a whisk made of the tail of the camara. chaplet of flowers, flowers dangling down the head, etc., anything dangling or hanging loosely. Te. jalli a whisk, tassel. [Cf. Mar. jhālar, jhallar fringe, etc.; jhāl tassel; jhaļam that hangs dangling and waving in the wind. Turner, s. v. jhālar.</p></body></html>",
dbia151,jhāl,Indo-Aryan,"<html><body><p>Ka. jalli, jalle large round bamboo basket used for storing corn. Te. jalla a long narrow basket placed on a cart for carrying grain. /H. jhāl, jhalla, jhalli large basket. Turner, s.v. jhālar.</p></body></html>",
dbia152,ja'i,Indo-Aryan,"<html><body><p>Ta. calli falsehood (&lt; Te.); callikkaran liar, hypocrite. Ka. jalli falsehood, a lie; jala fraud, hypocrisy; jalika a deceiver. Tu. jalli boast, bragging; jalliyuni to boast, brag. Te. jalli falsehood, false; jallikādu a liar. H. ja&#x27;i forgery; jaʻli forged, counterfeit, false, spurious (&lt; Ar.).</p></body></html>",
dbia153,sarvalā-,Indo-Aryan,"<html><body><p>Ta. cavaļam bearded dart or lance, pike. Ma. cavalam lance, a bearded javelin. Ka. sabaļa spear, lance, pike (one of the tatsamas). Te. sabalamu a kind of spear. /Skt. sarvalā-, śarvala an iron club or crowbar. Pkt. savvala-, sabbala- spear. Turner, s. v. såbal.</p></body></html>",
dbia154,savãg,Indo-Aryan,"<html><body><p>Ta. cavu (-pp-, -tt-) to fall in price, become cheap, be unsaleable, have no demand; cavukkai cheapness; cavutam id., old stock of goods lying unsold. Ka. cavuka cheap. Te, cavuka, cauka cheapness; cheap. /Mar. savãg cheap; savõgņē to become cheap (&lt; Skt. samarghacheap; Turner, s.v. sahango).</p></body></html>",
dbia155,catuṣka,Indo-Aryan,"<html><body><p>Ta. cavukkam square piece of cloth, towel. Ka. cavuka, cauka, cauku a small uncolored square handkerchief. Kod. cavka long white headdress worn by women at funeral; the modern long headdress of women. Te. caukamu a square, a towel that is square. Skt. catuṣka consisting of four, square. Pkt. caükka- id. Turner, S. v. cok.</p></body></html>",
dbia156,jāti-,Indo-Aryan,"<html><body><p>Ka. jāyi, jāji, jādi, jā mace, nutmeg (Myristica moschata Thunb.); Jasminum grandiflorum Lin. Tu. jāji J. grandiflorum; jāji-kāyi -the nutmeg. Te. jāji, jādi id. Skt. jāti- mace, nutmeg; J. grandiflorum. Pkt. *jādi-, jāi- id. (M. fragrans Houtt. M. moschata Thunb. Native to the Eastern Moluccas.)</p></body></html>",
dbia157,cahāļ,Indo-Aryan,"<html><body><p>Ta. căți (-pp-, -tt-) to slander; chide, reprove; n. malicious report, slander; câțu (cāți- ) to abuse, reprove. Ka. câţi, câda, cahada slander; cāda slanderer; fem, cāļi; jādisu . to reprove. Kod. ca di talebearing, information laid against someone. Tu. cāļi slander; cāļiyuni to slander. Te. cāļĩ backbiting. /Mar. cahāļ, cāļ a traducer, defamer; cahādi, cāļi defamation, slander.</p></body></html>",
dbia158,cāți-,Indo-Aryan,"<html><body><p>Ta. cāļi jar, a measure of capacity. Ma. câți jar. Ko. cairy : 1 1 DICTIONARY 33 Tu. prabig basket with wide mouth. To. toʻſy, to·dy broad storage basket. Ka. jādi jar. Tu. jāļi large earthen vessel. Te. jāņi large bottle or jar. /Pa. cāți- jar, waterpot. H. cāți earthen vessel or pitcher. The forms with j- may result from contamination with forms of the H. Mar. group jhāri water-pot with spout; cf. Turner, s.v. jhāri?.</p></body></html>",
dbia159,chagana-,Indo-Aryan,"<html><body><p>Ta. cāņakam, cānam, cāņi cowdung. Ma. cāņakam, cānam, cāņi id. Kod. caiņa id. Skt. chagana- dried cowdung. dried cowdung. Pkt. chagana-, *chaaņa-, chāna- id. Mayrhofer, s. v. chaganaḥ.</p></body></html>",
dbia160,śāņa-,Indo-Aryan,"<html><body><p>Ta. cāņai, cāņai-kkal grindstone, whetstone. Ma. cāņa id. Ko. ca&#x27;n sharpness (of razor, knife), smoothness (of ground spice); ca&#x27;n kal whetstone. Ka. sāņe, sāņe-kal grindstone, whetstone. Tu. sāņè, sāņekallu id. Te. sāna id. Skt. śāņa- whetstone, grindstone.</p></body></html>",
dbia161,prasāda-,Indo-Aryan,"<html><body><p>Ta. catam boiled rice; căppiţu (căppițuv-, cāppiţt-) to eat, drink, consume, misappropriate; căppățu food, meal (esp. of human beings); cāppăţțu-rāman glutton. Ma. śāppāțu a meal of brahmans. sādamu cooked rice. Te. sadamu food, rice; pasādamu, (K also) pasadanamu boiled rice, cooked food; pasāpadu to eat; sāpaļu to eat, , dine; sāpāțu a meal, food. /Skt. prasāda- food presented to god or guru. L. V. Ramaswami Aiyar, IHQ 12.265-6 (also L. V.R. 1935. 67).</p></body></html>",
dbia162,svāmin-,Indo-Aryan,"<html><body><p>Ta. cámi lord, the Supreme Being, chieftain, master, guru, a term of respectful address; cuvāmi id. Ma. sāmi, svāmi id. Ko. co‘ym god. Ka. sāmi, sāyi, sāvi, somi, sõyi, svāmi id. Tu. Sāmi, svāmi id. Te. sāmi, svāmi id. /Skt. svāmin- id. (not the Supreme Being). Pkt. sāmi- id.</p></body></html>",
dbia163,śyāmăka-,Indo-Aryan,"<html><body><p>Ta. camai common millet, Panicum miliaceum; poor man&#x27;s millet, P. crusgalli; little millet, P. miliare. Ma. cāma P. miliaceum. Ko. ta&#x27;ym millet; ta&#x27;ym gu&#x27;, ta&#x27;m gu&#x27; cooked millet (ku: cooked rice). To. ta&#x27;m ašky husked millet (ašky husked grain, rice). Ka. sāme, save P. frumentaceum. Tu. sāmè millet, P. miliaceum. Te. (K) cama id. Pa. cāma small grain (Halbi gaţkā). Skt. śyāmăka- P. frumentaceum. Pkt. samăa- id. H. sämā, sāwā, săwă id. Mar. sãvā, sāvā id. Turner, s.v. samā?. (P. crus-galli Linn.; P. c., var, frumentaceum - P. frumentaceum Roxb. P. miliaceum Linn. and P. miliare Lamk. have synonymies that &quot;are almost inextricably mixed.&quot;)</p></body></html>",
dbia164,sara,Indo-Aryan,"<html><body><p>Ta. сārāyam spirituous liquor, arrack. Ma. сārāyam distilled liquor, wine. To. so&#x27;roy spirituous liquor. Ka. sărāya, sărāyi id., arrack. Tu. sārāyi id. Te. sārāya, sārā id. id. Skt. sara essence, nectar.</p></body></html>",
dbia165,cēla,Indo-Aryan,"<html><body><p>Ta. ālai apartment, hall, elephant stall or stable; cālai sacrificial or alms hall, school, stable, cow shed, house. Ma. āla shed, work- 34 DRAVIDIAN BORROWINGS FROM INDO-ARYAN COWshop, cowhouse; śāla hall, house, stable; cāla palace. Ko, a:l shed. To. a&#x27;s Toda house. Ka. sālā, sāle, sāli, śāle hall, room; school. Tu. sāle, śāle id. Te. sāla house, shed, pandal, hall. Pa. cēla shed. Kuwi (S) hā&#x27;la stable, stall, workshop. Skt. śālā- house, hall, shed, stable. Pkt. sālā id. H. sāl house, hall, school. Mar. sāļ workshop. Turner, s.v. -sär3.</p></body></html>",
dbia166,yavagu-,Indo-Aryan,"<html><body><p>Te. jāva gruel, porridge. Pa. cava rice gruel; vār jāva water in which rice has been boiled (cf. DED 4387). Go. jawā porridge, gruel of kõdon and kuțkī; (Pat.) jāwa rice gruel; (W) jáwá penjh (cooked food); (L) jāvā porridge; jāvānā to eat porridge. Konda jāva cooked rice. Kui (P) jau dhal, gravy, soup. /Skt. yavagu- rice-gruel. BHS yvägl-, yāgu- id. Pa. yāgu- id. Turner, s.v. jāulo, esp. Or. jāu overboiled rice, etc.</p></body></html>",
dbia167,sisa-,Indo-Aryan,"<html><body><p>Ta. cicam lead; iyam white lead, black-lead. Ma. iyam lead. Ko. ti.cl id.; ti cay tin. To. ti&#x27;sïl id. Ka. sisa, sisu lead. Tu. sisa id. Te. sisamu id. /Skt. sisa- lead.</p></body></html>",
dbia168,jirā,Indo-Aryan,"<html><body><p>Ta. cirakam cumin, Cuminum cyminum. Ma. cirakam id. Ка. jiraka, jīrage, jirige, jīrā id. Tu. jīradari, jīrige id. Te. jirakamu, jīraṇamu, jīlakar(r)a id. Skt. jiraka-, jirana- id. Pkt. jīraa- id. H. jirā id. Turner, s. v. jiro.</p></body></html>",
dbia169,kşura-,Indo-Aryan,"<html><body><p>Ta, curikai short sword, knife; cūri, cūri-kkatti a kind of sharp knife. Ma. curika dagger, small sword; cūri dagger, knife in a walking stick. Ko, cu&#x27;ry flensing knife, two-edged knife. To. tu&#x27;ry knife (any kind except billhook). Ka. surige, surigi, suragi knife, dagger; cūri small billhook-like knife. Tu. suriya a demon&#x27;s straight sword; cūri knife, small sword. Te. suriya, sure knife; cūri, cũra-katti knife. Skt. kşura- razor; kşurikā- knife; chữrikā-, chữri- knife. Pkt. chura-, churi(g)ā-, churi- id. Turner, s. v. churi and App.</p></body></html>",
dbia170,kşulla-,Indo-Aryan,"<html><body><p>Ta. cul littleness, smallness, slenderness; culļalan thin slender man; fem. cullali; culli smallness. Ma. cullu what is little, trifling. /Skt. kşulla- small, minute. Pkt. chulla id. However, there is also Pa. Pkt. culla- id.; see Turner, s.v. chulyāhā.</p></body></html>",
dbia171,cūcub,Indo-Aryan,"<html><body><p>Ta. cūci, ūci needle. Ma. sūci, tūśi id., iron style. Ko. tu&#x27;c needle. Ka. sūci, śūci, sūji, sūje id. Kod. cu di id. Tu. dūji, sūji id., pin. Te. sūci, sūcika, sūdi needle. Kol. su:di id. Nk. sūdi id. Pa. cūcub id. Ga. (Oll.) suja (j = z) id. Konda sūzi id. Kui susi id. Kuwi (F) sūja, (S) sūza (z = j) id. Kur, suſtu, suytu pointed; suyu pointed-nosed; suwa packing-needle. Malt. cúci pointed, sharp. Skt. sūc- needle. Pkt. sui- id. H. sui needle; sūjā packing-needle, awl; sūji needle, small awl. Turner, s. vv. siyo?, sujā. DICTIONARY 35 a</p></body></html>",
dbia172,dyūta-,Indo-Aryan,"<html><body><p>Ta. cūtu gambling. Ma. cūtu id. Ko. cu&#x27;jm (obl. cu&#x27;jt - ) bet, a race. To. twï&#x27;zm (obl. twï.zt-) a bet. Ka. jūdu, jūja, jūju, dyūta gambling. Kod. ju&#x27;ji a bet. Tu. jūji, jūju gaming, a wager. Te. . jūjamu, jūdamu gambling. /Skt. dyūta- gambling. Pa. jūta- id. Pkt. *jūda-, jūa- id. Turner, S. v. juwa?.</p></body></html>",
dbia173,cakra,Indo-Aryan,"<html><body><p>Ta. cekku oilpress; cekkān, cekkāțti worker of oilpress. Ma. cekkan oilmaker. Ka. cekku oilpress, sugar mill. /Skt. cakra wheel; oil-mill. Pkt. cakka id. Turner, s. v. cāko.</p></body></html>",
dbia174,seyyā,Indo-Aryan,"<html><body><p>Ka. cejje, cajje, sejje, sajje place of rest or repose, bed. Te. sejja bed, couch. Skt. sayya- bed. Pa. seyyā id. Pkt. sejjā- id. H. sej id.</p></body></html>",
dbia175,śreșthin,Indo-Aryan,"<html><body><p>Ta. cețți vaiśya or mercantile caste, title of traders; fem. cețțicci; cețțimai, ceļļu trade, traffic; etti title of distinction conferred on persons of the Vaiśya caste, the Vaisya caste. Ma. cețți, cettiyan, ettiyān one of the foreign merchant classes; fem. cetticci; cettu trade. To. sity man of Chetti caste (Tamilian). Ka. sețți, sațți, cațți a banker, merchant or tradesman. Te. setti merchant. Skt. śreșthin person of authority, head of a guild. Pa. Pkt. setthi- id., merchant. Cf. H. seth, Guj. śeth head of a guild, banker. Turner, s.v. seth?.</p></body></html>",
dbia176,jethi,Indo-Aryan,"<html><body><p>Ta. cețți wrestler, prizefighter. Ka. jețţi, jețtiga, jațți, jattiga professional wrestler. Tu. jețți wrestler. / Mar. jethi id. (&lt; Skt. jyestha-).</p></body></html>",
dbia177,sva,Indo-Aryan,"<html><body><p>Ta. contam one&#x27;s own peculiar right, exclusive property, near relationship; contakkāran owner, close relation. Ma. Sontam Ko. condm (obl. condt-) close relationship, ownership; one&#x27;s own; condka.rn, condga&#x27;rn owner, close relation. Ka. sonta, svanta belonging to oneself; state of being one&#x27;s own. Tu. sonta, svanta Те. sontamu own, private. /Skt. sva one&#x27;s own. Cf. also Pa., BHS santaka- belonging to; ? contamination. S. Anavaratavinayakam Pillai, Dravidic Studies III. 46f., gives other variations and suggests svatantraas the origin; the meaning of the latter is not close, but again contamination is a possibility.</p></body></html>",
dbia178,jhõpā,Indo-Aryan,"<html><body><p>Ka. jompa, jompe cluster, bunch, a mass. Te. jompamu thick foliage, a cluster of leaves, flowers and branches. Pa. joppa bunch, cluster. Kur. jhopā cluster or bunch (fruit, flowers, etc.), ball of thread. Malt. jopa, jopeli bunch, cluster. / H. jhõpā bunch, cluster. Turner, s. v. jhuppo.</p></body></html>",
dbia179,jorto,Indo-Aryan,"<html><body><p>Ta. cóți, cāļu a pair, similarity; cõți (-pp-, -tt-) to arrange, adorn. Ma. jõțu, cóțu a pair. Ko. jo&#x27;ry id. ; jo&#x27;șc- (jo rc-) to put on (jewelry). To. twï&#x27;ſ, swi&#x27;d a pair. Ka. jõdu, joļi union, a pair, equality, own. own. 36 DRAVIDIAN BORROWINGS FROM INDO-ARYAN sameness; jõạisu to join, unite; collect; assemble; get ready. Kod. jo:ļi pair. Tu. joļi, jāļu pair; equal, like; jodiyuni to be joined; jõdipuni to join, unite. Te. jõdu, jāņā pair; equal; jödincu to join, unite. Kol. jodi pair. Pa. jorto join, mix together. Kui jõſe pair. Kur. joſā id.; jõộnā to unite or join to, put into shape. Malt. jóra pair; jóſare to be united, copulate; joratre, jórye to unite, couple. Br. joſa pair, match; jõſa kanning to put in. (H. jor union, pair; joſi pair, equal; jornā to join, unite, tie, collect, etc. Mar. jodnē id.; jod, joļi pair, etc. Turner, S. vv. jor?, jornu, jurnu.</p></body></html>",
dbia180,śudh-,Indo-Aryan,"<html><body><p>Ta. cöti (-pp-, -tt-) to search, investigate, examine, test, cleanse. Ma. sõdhikka, cödikka, cötikka to search, question. Ko. co.dc- (co&#x27;dc-) to examine, test. Ka. sõdisu to search, examine. Kod. co dïi n. taste; co&#x27;dï no‘t- to taste (no:ț- to look at). Tu. śödhipuni, śõdhiyuni, sodiyuni to search, examine, try, assay. Te, sõdincu to search, examine; ? sõdi, sõde fortune-telling by a gypsy woman. /Skt. śudh-, caus. śodhay- to put to test, try, examine.</p></body></html>",
dbia181,DBIA 181,Indo-Aryan,"<html><body><p>Ta. coli business, concern, affair, difficulty. Ma. cõli harrassing business; jõli trouble. Ko. jo lyv affair, news. To. swï·ly busi- Ka. jõli, jõļi concern, business, affair. Te. jõli concern, business, affair. /? &lt; IA. ness, Z</p></body></html>",
